,other,than,the,motion,picture,and,television,industry,",",what,other,major,industry,is,centered,in,los,angeles,?
centered,0.2158416211605072,0.2433406561613083,0.346942275762558,0.18941932916641235,0.19720616936683655,0.2833189070224762,0.16575895249843597,0.213400200009346,0.22766940295696259,0.24975672364234924,0.2158416211605072,0.21985700726509094,0.213400200009346,0.2504463791847229,1.0,0.33326560258865356,0.14425893127918243,0.1450212448835373,0.17524833977222443
on,0.3410046398639679,0.2864885926246643,0.5107308030128479,0.1802297979593277,0.23052681982517242,0.4077630043029785,0.2825660705566406,0.18630321323871613,0.49057599902153015,0.34226128458976746,0.3410046398639679,0.21282386779785156,0.18630321323871613,0.3635730445384979,0.28487154841423035,0.46853652596473694,0.23798500001430511,0.2299182265996933,0.2714994251728058
the,0.44152235984802246,0.3227543234825134,1.0,0.30530840158462524,0.31755533814430237,0.5171257257461548,0.24569597840309143,0.26942890882492065,0.4933079481124878,0.42745697498321533,0.44152235984802246,0.31775903701782227,0.26942890882492065,0.5823672413825989,0.346942275762558,0.6662389636039734,0.2502395510673523,0.24588194489479065,0.22068053483963013
los,0.18309594690799713,0.16352619230747223,0.2502395510673523,0.15654678642749786,0.1035812571644783,0.22504177689552307,0.2735762894153595,0.12501762807369232,0.242568701505661,0.12322991341352463,0.18309594690799713,0.16908401250839233,0.12501762807369232,0.17008589208126068,0.14425893127918243,0.2795681953430176,1.0,0.9408739805221558,0.15495611727237701
angeles,0.1799575239419937,0.17255833745002747,0.24588194489479065,0.18728291988372803,0.12220603227615356,0.2403915673494339,0.29514986276626587,0.13370466232299805,0.23721925914287567,0.10702074319124222,0.1799575239419937,0.17935548722743988,0.13370466232299805,0.1558004766702652,0.1450212448835373,0.23927895724773407,0.9408739805221558,0.9999999403953552,0.16139166057109833
in,0.39989137649536133,0.3270052373409271,0.6662389636039734,0.2190442532300949,0.24315592646598816,0.4954058527946472,0.2689782977104187,0.2675124704837799,0.5201468467712402,0.30808621644973755,0.39989137649536133,0.3249945342540741,0.2675124704837799,0.5394441485404968,0.33326560258865356,1.0,0.2795681953430176,0.23927895724773407,0.20430970191955566
southern,0.22025135159492493,0.16775213181972504,0.3282862603664398,0.10249070823192596,0.04734834283590317,0.24232792854309082,0.16728781163692474,0.107110396027565,0.2795628309249878,0.18679563701152802,0.22025135159492493,0.15392079949378967,0.107110396027565,0.2419366091489792,0.25513243675231934,0.3190481662750244,0.18350043892860413,0.19405479729175568,0.11225555837154388
california,0.19346874952316284,0.17079950869083405,0.2750805914402008,0.21356749534606934,0.10774384438991547,0.2441616654396057,0.3013967275619507,0.1884743720293045,0.2704589068889618,0.1811584085226059,0.19346874952316284,0.1549016237258911,0.1884743720293045,0.20727038383483887,0.1850903034210205,0.2772824168205261,0.641045331954956,0.6717669367790222,0.1409905105829239
.,0.41511186957359314,0.3594527542591095,0.5934505462646484,0.20181286334991455,0.248503178358078,0.588965117931366,0.2806251645088196,0.24857841432094574,0.6812511086463928,0.3567904531955719,0.41511186957359314,0.3054012954235077,0.24857841432094574,0.4569662809371948,0.30439889430999756,0.5591574311256409,0.2471826672554016,0.26720499992370605,0.4130953550338745
,other,than,the,motion,picture,and,television,industry,",",what,other,major,industry,is,centered,in,los,angeles,?
universal,0.23028594255447388,0.16612669825553894,0.2359178364276886,0.335917592048645,0.23244443535804749,0.22791598737239838,0.21968410909175873,0.20162025094032288,0.23720639944076538,0.20640362799167633,0.23028594255447388,0.16090638935565948,0.20162025094032288,0.21581314504146576,0.19001905620098114,0.17730140686035156,0.15670503675937653,0.16132144629955292,0.2074412703514099
",",0.4446498453617096,0.3371901512145996,0.4933079481124878,0.18457698822021484,0.21603867411613464,0.6633074283599854,0.27995240688323975,0.24502649903297424,1.0000001192092896,0.3087472915649414,0.4446498453617096,0.29355156421661377,0.24502649903297424,0.4691906273365021,0.22766940295696259,0.5201468467712402,0.242568701505661,0.23721925914287567,0.31091248989105225
warner,0.18447862565517426,0.1528526246547699,0.2301838994026184,0.22362881898880005,0.26191723346710205,0.2326769232749939,0.29048964381217957,0.1971597671508789,0.22650380432605743,0.18542180955410004,0.18447862565517426,0.12363339960575104,0.1971597671508789,0.12734586000442505,0.12032072991132736,0.12745040655136108,0.17860443890094757,0.20553067326545715,0.21637006103992462
brothers,0.2167707085609436,0.14673973619937897,0.2150324583053589,0.16153745353221893,0.1862630546092987,0.28383347392082214,0.21906320750713348,0.1536109745502472,0.24914874136447906,0.17880715429782867,0.2167707085609436,0.1516307294368744,0.1536109745502472,0.13410329818725586,0.11131105571985245,0.2192208170890808,0.17163923382759094,0.17326073348522186,0.11019307374954224
",",0.4446498453617096,0.3371901512145996,0.4933079481124878,0.18457698822021484,0.21603867411613464,0.6633074283599854,0.27995240688323975,0.24502649903297424,1.0000001192092896,0.3087472915649414,0.4446498453617096,0.29355156421661377,0.24502649903297424,0.4691906273365021,0.22766940295696259,0.5201468467712402,0.242568701505661,0.23721925914287567,0.31091248989105225
and,0.5504306554794312,0.39361441135406494,0.5171257257461548,0.2186078429222107,0.20889809727668762,1.0,0.29514092206954956,0.2615980803966522,0.6633074283599854,0.31309178471565247,0.5504306554794312,0.29795366525650024,0.2615980803966522,0.3859752118587494,0.2833189070224762,0.4954058527946472,0.22504177689552307,0.2403915673494339,0.20544172823429108
sony,0.20223847031593323,0.14242534339427948,0.2217835634946823,0.2636256814002991,0.20413488149642944,0.1760835498571396,0.2812999486923218,0.23917017877101898,0.2248559445142746,0.2182290405035019,0.20223847031593323,0.20067967474460602,0.23917017877101898,0.16513723134994507,0.16584353148937225,0.22195874154567719,0.18673548102378845,0.1787620633840561,0.15008887648582458
also,0.5326101183891296,0.3524617850780487,0.6021018624305725,0.2622063159942627,0.2621179521083832,0.5755972862243652,0.2801430821418762,0.3211158812046051,0.4717654287815094,0.42747777700424194,0.5326101183891296,0.3074300289154053,0.3211158812046051,0.5012649297714233,0.2541821300983429,0.5073733329772949,0.18501055240631104,0.19855539500713348,0.21848613023757935
run,0.2644082307815552,0.252406507730484,0.27883726358413696,0.18446965515613556,0.1608297973871231,0.2711782455444336,0.18875949084758759,0.10638705641031265,0.2309936285018921,0.2294815480709076,0.2644082307815552,0.177704319357872,0.10638705641031265,0.20717166364192963,0.12869541347026825,0.26368704438209534,0.10985610634088516,0.12486984580755234,0.17904110252857208
major,0.3157308101654053,0.15025296807289124,0.31775903701782227,0.160544291138649,0.11891747266054153,0.29795366525650024,0.16757544875144958,0.1881316751241684,0.29355156421661377,0.21026742458343506,0.3157308101654053,0.9999998807907104,0.1881316751241684,0.19079607725143433,0.21985700726509094,0.3249945342540741,0.16908401250839233,0.17935548722743988,0.19788557291030884
record,0.18552419543266296,0.23675908148288727,0.23569516837596893,0.2007758766412735,0.22635988891124725,0.23470573127269745,0.2682490050792694,0.18600404262542725,0.28093910217285156,0.1772487461566925,0.18552419543266296,0.15697836875915527,0.18600404262542725,0.19413821399211884,0.08152669668197632,0.23162534832954407,0.20211254060268402,0.22517530620098114,0.14407116174697876
companies,0.33634573221206665,0.17506277561187744,0.26917189359664917,0.11809446662664413,0.11817802488803864,0.2527635991573334,0.2813573479652405,0.502448320388794,0.28041911125183105,0.20801754295825958,0.33634573221206665,0.23732003569602966,0.502448320388794,0.1956041008234024,0.10685374587774277,0.2321794629096985,0.1867341250181198,0.19578693807125092,0.14365637302398682
as,0.42805421352386475,0.40532299876213074,0.48381632566452026,0.18702580034732819,0.2299330085515976,0.49487000703811646,0.25070273876190186,0.2246265709400177,0.48816442489624023,0.31749409437179565,0.42805421352386475,0.20393970608711243,0.2246265709400177,0.43216490745544434,0.23748137056827545,0.3887844979763031,0.15574920177459717,0.16453246772289276,0.27043893933296204
well,0.46553051471710205,0.35094600915908813,0.42630070447921753,0.1985253393650055,0.23160141706466675,0.5258845686912537,0.27320417761802673,0.2521580457687378,0.4331948161125183,0.4154493808746338,0.46553051471710205,0.2702554762363434,0.2521580457687378,0.33406564593315125,0.33140721917152405,0.36612698435783386,0.14326933026313782,0.13542324304580688,0.24815571308135986
.,0.41511186957359314,0.3594527542591095,0.5934505462646484,0.20181286334991455,0.248503178358078,0.588965117931366,0.2806251645088196,0.24857841432094574,0.6812511086463928,0.3567904531955719,0.41511186957359314,0.3054012954235077,0.24857841432094574,0.4569662809371948,0.30439889430999756,0.5591574311256409,0.2471826672554016,0.26720499992370605,0.4130953550338745
