,what,did,paul-louis,simond,establish,in,1898,?
visited,0.2121848315000534,0.25100022554397583,0.22153866291046143,0.13708053529262543,0.18846790492534637,0.2675224840641022,-0.004025743342936039,0.10874007642269135
hong,0.08735854923725128,0.1420460194349289,0.22898955643177032,0.10672371089458466,0.14212314784526825,0.1973663568496704,-0.0008785534300841391,0.10784482210874557
kong,0.10096977651119232,0.16918805241584778,0.21848613023757935,0.09619300067424774,0.09198590368032455,0.166715607047081,-0.02328062430024147,0.10485735535621643
in,0.30808621644973755,0.2593238651752472,0.26380643248558044,0.22479243576526642,0.25682297348976135,1.0,-0.07426676154136658,0.20430970191955566
1894,0.07307696342468262,0.1413605660200119,0.32156941294670105,0.14680077135562897,0.11587797105312347,0.14705732464790344,-0.16287951171398163,0.1500938981771469
",",0.3087472915649414,0.3015086054801941,0.3807232975959778,0.34172648191452026,0.19669954478740692,0.5201468467712402,-0.021476129069924355,0.31091248989105225
among,0.21154822409152985,0.2415449470281601,0.11649644374847412,0.12066994607448578,0.27283453941345215,0.3211768567562103,-0.0014445876004174352,0.14343059062957764
whom,0.27163395285606384,0.3024649918079376,0.27027079463005066,0.17563821375370026,0.13833211362361908,0.20012985169887543,0.0442187562584877,0.222135990858078
was,0.22111038863658905,0.41399896144866943,0.34829241037368774,0.2540441155433655,0.1769464761018753,0.45514053106307983,-0.018546821549534798,0.18412111699581146
the,0.42745697498321533,0.34736719727516174,0.26438426971435547,0.2065417319536209,0.31343501806259155,0.6662389636039734,-0.022823922336101532,0.22068053483963013
french-swiss,0.1787259876728058,0.18721088767051697,0.5107285380363464,0.3702402412891388,0.16408464312553406,0.2626756727695465,-0.07295543700456619,0.19132785499095917
bacteriologist,0.16587725281715393,0.14708691835403442,0.33206409215927124,0.24151858687400818,0.18060597777366638,0.20529276132583618,-0.06680170446634293,0.15713158249855042
alexandre,0.15739355981349945,0.13943108916282654,0.48560017347335815,0.36993125081062317,0.1128779798746109,0.1811762899160385,-0.03780968859791756,0.11866532266139984
yersin,0.2514530122280121,0.16809611022472382,0.313155859708786,0.17973943054676056,0.08308035135269165,0.30364564061164856,-0.06242252513766289,0.2174769639968872
",",0.3087472915649414,0.3015086054801941,0.3807232975959778,0.34172648191452026,0.19669954478740692,0.5201468467712402,-0.021476129069924355,0.31091248989105225
after,0.21973377466201782,0.30330467224121094,0.2167888730764389,0.21814487874507904,0.1939646601676941,0.44050168991088867,0.03034610114991665,0.16608688235282898
whom,0.27163395285606384,0.3024649918079376,0.27027079463005066,0.17563821375370026,0.13833211362361908,0.20012985169887543,0.0442187562584877,0.222135990858078
the,0.42745697498321533,0.34736719727516174,0.26438426971435547,0.2065417319536209,0.31343501806259155,0.6662389636039734,-0.022823922336101532,0.22068053483963013
pathogen,0.2550991475582123,0.16602759063243866,0.1448156088590622,0.05474162474274635,0.1632244735956192,0.1709301620721817,0.03234568610787392,0.1893778294324875
was,0.22111038863658905,0.41399896144866943,0.34829241037368774,0.2540441155433655,0.1769464761018753,0.45514053106307983,-0.018546821549534798,0.18412111699581146
named,0.1525408923625946,0.1507878601551056,0.20381131768226624,0.1067192330956459,0.19845233857631683,0.28130269050598145,-0.08905390650033951,0.1297498345375061
yersinia,0.2697097361087799,0.17139646410942078,0.2560398578643799,0.15606263279914856,0.10516355186700821,0.2823023796081543,-0.08033764362335205,0.22753337025642395
pestis,0.20065881311893463,0.14983123540878296,0.2599218487739563,0.09995133429765701,0.09364830702543259,0.16708125174045563,-0.08791150152683258,0.2471543848514557
.,0.3567904531955719,0.35288307070732117,0.3245832622051239,0.24185027182102203,0.2126183956861496,0.5591574311256409,-0.032391536980867386,0.4130953550338745
,what,did,paul-louis,simond,establish,in,1898,?
the,0.42745697498321533,0.34736719727516174,0.26438426971435547,0.2065417319536209,0.31343501806259155,0.6662389636039734,-0.022823922336101532,0.22068053483963013
mechanism,0.2635997533798218,0.1670142412185669,0.17668578028678894,0.11212647706270218,0.1688021868467331,0.19862714409828186,0.1306590735912323,0.1732848435640335
by,0.2455483376979828,0.18574509024620056,0.24713823199272156,0.21038053929805756,0.12370724976062775,0.370934396982193,-0.002655054209753871,0.17966607213020325
which,0.5261979103088379,0.2750149369239807,0.1739012449979782,0.08531518280506134,0.27973246574401855,0.4840516746044159,0.09309332072734833,0.25814583897590637
y.,0.06674016267061234,-0.08142596483230591,-0.08175815641880035,-0.07092338055372238,0.09044517576694489,-0.0645652711391449,0.07878747582435608,0.14909613132476807
pestis,0.20065881311893463,0.14983123540878296,0.2599218487739563,0.09995133429765701,0.09364830702543259,0.16708125174045563,-0.08791150152683258,0.2471543848514557
was,0.22111038863658905,0.41399896144866943,0.34829241037368774,0.2540441155433655,0.1769464761018753,0.45514053106307983,-0.018546821549534798,0.18412111699581146
usually,0.32521089911460876,0.21421512961387634,0.12138819694519043,0.1018739640712738,0.09004022926092148,0.28848564624786377,0.1006072610616684,0.19435347616672516
transmitted,0.1978447586297989,0.14472626149654388,0.09260353446006775,0.022085532546043396,0.2013477236032486,0.1705920398235321,0.00903446227312088,0.15801244974136353
was,0.22111038863658905,0.41399896144866943,0.34829241037368774,0.2540441155433655,0.1769464761018753,0.45514053106307983,-0.018546821549534798,0.18412111699581146
established,0.14869536459445953,0.18989217281341553,0.14989815652370453,0.07528931647539139,0.7768300175666809,0.3118882477283478,-0.03437420725822449,0.15917523205280304
in,0.30808621644973755,0.2593238651752472,0.26380643248558044,0.22479243576526642,0.25682297348976135,1.0,-0.07426676154136658,0.20430970191955566
1898,0.27383363246917725,0.1733023226261139,-0.11235415935516357,-0.09527646750211716,0.08503475040197372,-0.07426676154136658,1.0,0.1948045939207077
by,0.2455483376979828,0.18574509024620056,0.24713823199272156,0.21038053929805756,0.12370724976062775,0.370934396982193,-0.002655054209753871,0.17966607213020325
paul-louis,0.14533108472824097,0.2543574571609497,1.0000001192092896,0.42960214614868164,0.11427474766969681,0.26380643248558044,-0.11235415935516357,0.16637350618839264
simond,0.1412460058927536,0.1518055498600006,0.42960214614868164,1.0,0.08992468565702438,0.22479243576526642,-0.09527646750211716,0.07192030549049377
and,0.31309178471565247,0.34479495882987976,0.27110710740089417,0.2055434286594391,0.2462419867515564,0.4954058527946472,0.034147582948207855,0.20544172823429108
was,0.22111038863658905,0.41399896144866943,0.34829241037368774,0.2540441155433655,0.1769464761018753,0.45514053106307983,-0.018546821549534798,0.18412111699581146
found,0.1796332150697708,0.15878844261169434,0.16918900609016418,0.0820181667804718,0.1992921680212021,0.39141854643821716,-0.026749199256300926,0.16790300607681274
to,0.455847829580307,0.4452643394470215,0.2099619060754776,0.14260108768939972,0.32019129395484924,0.45010748505592346,0.16461831331253052,0.29463258385658264
involve,0.2820183336734772,0.20440374314785004,0.1407155841588974,0.13807079195976257,0.18435750901699066,0.24140796065330505,0.1757412850856781,0.21596334874629974
the,0.42745697498321533,0.34736719727516174,0.26438426971435547,0.2065417319536209,0.31343501806259155,0.6662389636039734,-0.022823922336101532,0.22068053483963013
bites,0.2149520218372345,0.1572398841381073,0.10417225956916809,0.039332907646894455,0.07175601273775101,0.15386824309825897,0.12247312813997269,0.22093312442302704
of,0.33290785551071167,0.2513895630836487,0.25938358902931213,0.18742139637470245,0.210533007979393,0.5696388483047485,-0.07027497887611389,0.1826142966747284
fleas,0.23394039273262024,0.24303287267684937,0.15547482669353485,0.044315584003925323,0.14142373204231262,0.22842636704444885,0.0784711092710495,0.25398749113082886
whose,0.22831642627716064,0.197230726480484,0.13746534287929535,0.13059712946414948,0.22683119773864746,0.23496666550636292,-0.01283789798617363,0.16990536451339722
midguts,0.29652249813079834,0.22732871770858765,0.19428810477256775,0.11353114992380142,0.07383070886135101,0.27245232462882996,0.10957301408052444,0.20886938273906708
had,0.23849567770957947,0.540525496006012,0.24755807220935822,0.18435800075531006,0.1964377760887146,0.385026752948761,0.07160152494907379,0.20728366076946259
become,0.27134042978286743,0.2625269889831543,0.14160144329071045,0.13488008081912994,0.27661454677581787,0.23238378763198853,0.017775295302271843,0.19511328637599945
obstructed,0.14745952188968658,0.1239013671875,0.11366140842437744,0.16139671206474304,0.14203515648841858,0.3157750368118286,-0.004420928657054901,0.04882830008864403
by,0.2455483376979828,0.18574509024620056,0.24713823199272156,0.21038053929805756,0.12370724976062775,0.370934396982193,-0.002655054209753871,0.17966607213020325
replicating,0.2984187602996826,0.19701208174228668,0.07476718723773956,0.13097146153450012,0.18743015825748444,0.22815242409706116,0.1366761028766632,0.2038630098104477
y.,0.06674016267061234,-0.08142596483230591,-0.08175815641880035,-0.07092338055372238,0.09044517576694489,-0.0645652711391449,0.07878747582435608,0.14909613132476807
pestis,0.20065881311893463,0.14983123540878296,0.2599218487739563,0.09995133429765701,0.09364830702543259,0.16708125174045563,-0.08791150152683258,0.2471543848514557
several,0.22446060180664062,0.24080568552017212,0.16860957443714142,0.10851540416479111,0.2117169201374054,0.39405709505081177,0.14896470308303833,0.15595775842666626
days,0.2191895991563797,0.2182302623987198,0.17663678526878357,0.12837985157966614,0.1132829561829567,0.24827800691127777,0.09490929543972015,0.2198754847049713
after,0.21973377466201782,0.30330467224121094,0.2167888730764389,0.21814487874507904,0.1939646601676941,0.44050168991088867,0.03034610114991665,0.16608688235282898
feeding,0.25255632400512695,0.16285191476345062,0.14713101089000702,0.023068271577358246,0.21699251234531403,0.20608384907245636,0.019951989874243736,0.1769361048936844
on,0.34226128458976746,0.2670976221561432,0.218379408121109,0.20523960888385773,0.1519933044910431,0.46853652596473694,0.10684262216091156,0.2714994251728058
an,0.2821882665157318,0.22598257660865784,0.17226077616214752,0.18702132999897003,0.16808341443538666,0.2605783939361572,0.04919004440307617,0.19793890416622162
infected,0.18830068409442902,0.17882992327213287,0.14788737893104553,0.0892762839794159,0.11207744479179382,0.22323578596115112,0.053559958934783936,0.17761120200157166
host,0.12779991328716278,0.08573058992624283,0.1772196739912033,0.09818021953105927,0.1614689826965332,0.21661671996116638,-0.041572533547878265,0.1021634042263031
.,0.3567904531955719,0.35288307070732117,0.3245832622051239,0.24185027182102203,0.2126183956861496,0.5591574311256409,-0.032391536980867386,0.4130953550338745
