,what,is,the,chinese,name,for,the,yuan,dynasty,?
chinese,0.11643128097057343,0.1841094046831131,0.2785343527793884,1.0000001192092896,0.14820076525211334,0.20530261099338531,0.2785343527793884,0.5665212273597717,0.39861640334129333,0.20843194425106049
:,-0.12022944539785385,-0.07222653180360794,-0.03403344005346298,0.049648020416498184,-0.0774015560746193,-0.02522280067205429,-0.03403344005346298,-0.000654889561701566,-0.028215795755386353,-0.07156077772378922
大元,-0.16293780505657196,0.06849493831396103,0.04971197620034218,0.06457027792930603,0.08906573802232742,0.10845940560102463,0.04971197620034218,-0.07206033915281296,0.0016417810693383217,-0.10699106752872467
;,0.10986888408660889,0.05324986204504967,0.09152708947658539,-0.0291140116751194,0.01776505447924137,0.0293948445469141,0.09152708947658539,-0.06296640634536743,-0.01120092160999775,0.10349778085947037
pinyin,0.14042533934116364,0.2858012616634369,0.22656001150608063,0.6237426400184631,0.246196448802948,0.20350190997123718,0.22656001150608063,0.4228459298610687,0.2617582380771637,0.22529643774032593
:,-0.12022944539785385,-0.07222653180360794,-0.03403344005346298,0.049648020416498184,-0.0774015560746193,-0.02522280067205429,-0.03403344005346298,-0.000654889561701566,-0.028215795755386353,-0.07156077772378922
dà,0.3177097737789154,0.313559353351593,0.3587157726287842,0.5859728455543518,0.3051213324069977,0.2921889126300812,0.3587157726287842,0.5081632733345032,0.4466659128665924,0.29450011253356934
yuán,0.22776071727275848,0.20495593547821045,0.26569807529449463,0.3320523500442505,0.17869900166988373,0.18480610847473145,0.26569807529449463,0.41060131788253784,0.2954367697238922,0.20375649631023407
;,0.10986888408660889,0.05324986204504967,0.09152708947658539,-0.0291140116751194,0.01776505447924137,0.0293948445469141,0.09152708947658539,-0.06296640634536743,-0.01120092160999775,0.10349778085947037
mongolian,0.15557456016540527,0.20271806418895721,0.2657795250415802,0.4981498718261719,0.19098106026649475,0.1855597198009491,0.2657795250415802,0.4689459800720215,0.40221554040908813,0.13122369349002838
:,-0.12022944539785385,-0.07222653180360794,-0.03403344005346298,0.049648020416498184,-0.0774015560746193,-0.02522280067205429,-0.03403344005346298,-0.000654889561701566,-0.028215795755386353,-0.07156077772378922
yehe,0.2937893867492676,0.2502078115940094,0.25372564792633057,0.37944096326828003,0.1885867863893509,0.18437428772449493,0.25372564792633057,0.34168779850006104,0.36516037583351135,0.26387616991996765
yuan,0.13503028452396393,0.1437031477689743,0.2548272907733917,0.5665212273597717,0.06442316621541977,0.12319284677505493,0.2548272907733917,1.0,0.49336904287338257,0.12871281802654266
ulus,0.08866755664348602,0.0991961807012558,0.09236661344766617,0.09602943062782288,0.12858891487121582,0.0014060018584132195,0.09236661344766617,0.21019956469535828,0.23556432127952576,0.04654638096690178
[,0.010752761736512184,-0.06921151280403137,0.07130392640829086,0.03534691035747528,-0.009093504399061203,0.10575617104768753,0.07130392640829086,0.03372069075703621,0.014077010564506054,0.011015460826456547
a,0.3320399522781372,0.658733606338501,0.5829201340675354,0.23124997317790985,0.26421117782592773,0.44038116931915283,0.5829201340675354,0.18084076046943665,0.14993494749069214,0.23916715383529663
],-0.03775298595428467,-0.02998926118016243,-0.04779602214694023,0.03110610507428646,-0.02270379662513733,-0.023346275091171265,-0.04779602214694023,0.01258974801748991,0.026215163990855217,-0.0022520492784678936
),0.26259949803352356,0.37732169032096863,0.3456730246543884,0.24107980728149414,0.2638341188430786,0.3639558255672455,0.3456730246543884,0.17912885546684265,0.17090870440006256,0.42300865054130554
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.2697280943393707,0.28145334124565125,0.4464869201183319,0.4933079481124878,0.20958951115608215,0.1976536363363266,0.31091248989105225
was,0.22111038863658905,0.5810302495956421,0.48711544275283813,0.21259073913097382,0.2646567225456238,0.3863949179649353,0.48711544275283813,0.19482262432575226,0.24324211478233337,0.18412111699581146
the,0.42745697498321533,0.5823672413825989,1.0,0.2785343527793884,0.3171212375164032,0.4739971458911896,1.0,0.2548272907733917,0.26267939805984497,0.22068053483963013
empire,0.21723191440105438,0.18343110382556915,0.32532164454460144,0.19877436757087708,0.12178066372871399,0.18193261325359344,0.32532164454460144,0.2975424826145172,0.43554046750068665,0.14909450709819794
or,0.33867141604423523,0.41870999336242676,0.4174870550632477,0.285908579826355,0.19621294736862183,0.4111599624156952,0.4174870550632477,0.2459961175918579,0.16377557814121246,0.32389625906944275
ruling,0.2606501579284668,0.15393775701522827,0.31106188893318176,0.17020969092845917,0.1991022378206253,0.19282680749893188,0.31106188893318176,0.2610870897769928,0.4690172076225281,0.18874719738960266
dynasty,0.17240095138549805,0.16410371661186218,0.26267939805984497,0.39861640334129333,0.217737078666687,0.1219317764043808,0.26267939805984497,0.49336904287338257,1.0,0.15884074568748474
of,0.33290785551071167,0.4854315221309662,0.733189046382904,0.24275560677051544,0.24075818061828613,0.4185989499092102,0.733189046382904,0.22696353495121002,0.285645067691803,0.1826142966747284
china,0.13832437992095947,0.1968986988067627,0.3110525608062744,0.6621482372283936,0.13050827383995056,0.15661011636257172,0.3110525608062744,0.5794417262077332,0.45030730962753296,0.18007943034172058
established,0.14869536459445953,0.1754443645477295,0.33092597126960754,0.13413093984127045,0.1540020853281021,0.1717284768819809,0.33092597126960754,0.18290942907333374,0.25788015127182007,0.15917523205280304
by,0.2455483376979828,0.3899846076965332,0.4408751428127289,0.17456965148448944,0.25480157136917114,0.3248702883720398,0.4408751428127289,0.19831176102161407,0.198152095079422,0.17966607213020325
kublai,0.24627302587032318,0.15107055008411407,0.32886171340942383,0.38022753596305847,0.17445369064807892,0.20383915305137634,0.32886171340942383,0.5195493102073669,0.44820716977119446,0.14562560617923737
khan,0.16476042568683624,0.20103248953819275,0.21067845821380615,0.2961319386959076,0.09873242676258087,0.13388998806476593,0.21067845821380615,0.4321361780166626,0.34412047266960144,0.12862591445446014
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.2697280943393707,0.28145334124565125,0.4464869201183319,0.4933079481124878,0.20958951115608215,0.1976536363363266,0.31091248989105225
leader,0.15734966099262238,0.14341628551483154,0.27799519896507263,0.18680401146411896,0.20258967578411102,0.1646857112646103,0.27799519896507263,0.20984113216400146,0.2143269181251526,0.09527933597564697
of,0.33290785551071167,0.4854315221309662,0.733189046382904,0.24275560677051544,0.24075818061828613,0.4185989499092102,0.733189046382904,0.22696353495121002,0.285645067691803,0.1826142966747284
the,0.42745697498321533,0.5823672413825989,1.0,0.2785343527793884,0.3171212375164032,0.4739971458911896,1.0,0.2548272907733917,0.26267939805984497,0.22068053483963013
mongolian,0.15557456016540527,0.20271806418895721,0.2657795250415802,0.4981498718261719,0.19098106026649475,0.1855597198009491,0.2657795250415802,0.4689459800720215,0.40221554040908813,0.13122369349002838
borjigin,0.22122031450271606,0.2823743522167206,0.31788668036460876,0.30876651406288147,0.32416102290153503,0.33793219923973083,0.31788668036460876,0.2086370438337326,0.2615760266780853,0.2398347109556198
clan,0.1745697557926178,0.14302071928977966,0.25248298048973083,0.1937265694141388,0.16780529916286469,0.09113793075084686,0.25248298048973083,0.33561161160469055,0.3159351050853729,0.10341332107782364
.,0.3567904531955719,0.4569662809371948,0.5934505462646484,0.25441038608551025,0.24737101793289185,0.4726039469242096,0.5934505462646484,0.17233723402023315,0.20616187155246735,0.4130953550338745
