,abc,bought,20,acres,of,land,in,hollwood,in,1949,that,would,become,what,studio,?
had,0.18355661630630493,0.3673800826072693,-0.04235769435763359,0.22788643836975098,0.37755560874938965,0.29299962520599365,0.385026752948761,0.20204474031925201,0.385026752948761,0.1977408081293106,0.4407361149787903,0.5436059832572937,0.3433799743652344,0.23849567770957947,0.15124760568141937,0.20728366076946259
proposed,0.12573017179965973,0.15456655621528625,-0.09083465486764908,0.12257701903581619,0.26188141107559204,0.11435658484697342,0.2148248553276062,0.23254771530628204,0.2148248553276062,0.2757219970226288,0.3023551106452942,0.38949111104011536,0.18001125752925873,0.22754324972629547,0.11086677759885788,0.24553193151950836
an,0.16561369597911835,0.14691630005836487,0.022018564864993095,0.2015666365623474,0.32280945777893066,0.15302860736846924,0.2605783939361572,0.2013513445854187,0.2605783939361572,0.12778796255588531,0.365763783454895,0.2650099992752075,0.24844235181808472,0.2821882665157318,0.19990694522857666,0.19793890416622162
investment,0.12610650062561035,0.3385835886001587,0.0480690598487854,0.19924546778202057,0.24637944996356964,0.29845327138900757,0.19176560640335083,0.20891062915325165,0.19176560640335083,0.2794044315814972,0.2619357705116272,0.25481873750686646,0.2091071605682373,0.21795563399791718,0.15647831559181213,0.17811161279678345
of,0.14607268571853638,0.1588076800107956,-0.0318976491689682,0.17438827455043793,1.0,0.3057127296924591,0.5696388483047485,0.25023388862609863,0.5696388483047485,0.2565067410469055,0.41498205065727234,0.3353942930698395,0.31678006052970886,0.33290785551071167,0.1954907327890396,0.1826142966747284
$,0.2139672338962555,0.3487115204334259,-0.005966787226498127,0.3219439387321472,0.11268499493598938,0.15574780106544495,0.21616753935813904,0.1765020787715912,0.21616753935813904,0.2528502345085144,0.21570275723934174,0.25027239322662354,0.12262003868818283,0.24858909845352173,0.2058546543121338,0.2786129117012024
6.25,0.17651532590389252,0.11505211144685745,0.06664956361055374,0.2735579311847687,0.2580048441886902,0.28121665120124817,0.19703470170497894,0.21011409163475037,0.19703470170497894,-0.12090044468641281,0.18849609792232513,0.2010766565799713,0.11737588047981262,0.21736598014831543,0.1425931453704834,0.20594802498817444
million,0.19051116704940796,0.26125797629356384,-0.02909969910979271,0.3021260201931,0.21686489880084991,0.20499645173549652,0.2596224844455719,0.12994466722011566,0.2596224844455719,0.19211606681346893,0.2637370228767395,0.1940377950668335,0.14606939256191254,0.22197039425373077,0.16493183374404907,0.23092924058437347
",",0.2097204476594925,0.24780677258968353,0.02128993533551693,0.21724975109100342,0.4946078956127167,0.22220008075237274,0.5201468467712402,0.4203580319881439,0.5201468467712402,0.1767846941947937,0.4137537479400635,0.32586824893951416,0.29676204919815063,0.3087472915649414,0.24372334778308868,0.31091248989105225
of,0.14607268571853638,0.1588076800107956,-0.0318976491689682,0.17438827455043793,1.0,0.3057127296924591,0.5696388483047485,0.25023388862609863,0.5696388483047485,0.2565067410469055,0.41498205065727234,0.3353942930698395,0.31678006052970886,0.33290785551071167,0.1954907327890396,0.1826142966747284
which,0.1991286277770996,0.19736692309379578,-0.061742693185806274,0.24271005392074585,0.5011631846427917,0.2834632992744446,0.4840516746044159,0.1594351977109909,0.4840516746044159,0.24166713654994965,0.6894589066505432,0.3854503035545349,0.31449273228645325,0.5261979103088379,0.19880957901477814,0.25814583897590637
it,0.17324577271938324,0.24074308574199677,0.0168965682387352,0.18317446112632751,0.38761502504348755,0.2534204423427582,0.5130809545516968,0.1860613375902176,0.5130809545516968,0.15673361718654633,0.5921133160591125,0.36398744583129883,0.2850925028324127,0.45803478360176086,0.25088074803352356,0.25732165575027466
would,0.13780725002288818,0.2592669129371643,-0.08667420595884323,0.16333656013011932,0.3353942930698395,0.24477986991405487,0.30461156368255615,0.15253223478794098,0.30461156368255615,0.2375362515449524,0.5895259380340576,1.0000001192092896,0.36260196566581726,0.45766422152519226,0.16744232177734375,0.37178951501846313
spend,0.09381715953350067,0.18272851407527924,0.031201085075736046,0.15964670479297638,0.2479970008134842,0.16385167837142944,0.211025670170784,0.15722540020942688,0.211025670170784,0.13678084313869476,0.2971256673336029,0.3261283338069916,0.2990821897983551,0.28335806727409363,0.19778117537498474,0.2106763869524002
$,0.2139672338962555,0.3487115204334259,-0.005966787226498127,0.3219439387321472,0.11268499493598938,0.15574780106544495,0.21616753935813904,0.1765020787715912,0.21616753935813904,0.2528502345085144,0.21570275723934174,0.25027239322662354,0.12262003868818283,0.24858909845352173,0.2058546543121338,0.2786129117012024
2.5,-0.06427319347858429,-0.1955643743276596,0.011544272303581238,-0.07978799939155579,-0.24039185047149658,-0.11812091618776321,-0.13183799386024475,-0.0657762661576271,-0.13183799386024475,-0.0665951520204544,-0.20332540571689606,-0.15616993606090546,-0.1290959119796753,-0.1488470584154129,-0.1167362704873085,0.058774158358573914
million,0.19051116704940796,0.26125797629356384,-0.02909969910979271,0.3021260201931,0.21686489880084991,0.20499645173549652,0.2596224844455719,0.12994466722011566,0.2596224844455719,0.19211606681346893,0.2637370228767395,0.1940377950668335,0.14606939256191254,0.22197039425373077,0.16493183374404907,0.23092924058437347
to,0.1762417107820511,0.2120014727115631,-0.018198585137724876,0.20350097119808197,0.41548454761505127,0.2885280251502991,0.45010748505592346,0.22617223858833313,0.45010748505592346,0.2212606966495514,0.5436353087425232,0.5965728163719177,0.36996012926101685,0.455847829580307,0.2479427009820938,0.29463258385658264
convert,0.08895958960056305,0.10524862259626389,0.07033178955316544,0.1102064922451973,0.1875157654285431,0.12316499650478363,0.17258451879024506,0.06385216861963272,0.17258451879024506,0.17156554758548737,0.23096181452274323,0.2127564251422882,0.14764146506786346,0.23213930428028107,0.10399666428565979,0.2126215249300003
20,-0.042933158576488495,-0.0328785702586174,1.0,-0.01201443001627922,-0.0318976491689682,0.005569066386669874,-0.022708838805556297,-0.02289091981947422,-0.022708838805556297,-0.051817718893289566,-0.040625885128974915,-0.08667420595884323,0.07056029886007309,-0.036424171179533005,0.0038204840384423733,0.11360422521829605
acres,0.3220082223415375,0.314993292093277,-0.01201443001627922,1.0000001192092896,0.17438827455043793,0.44701942801475525,0.1980547159910202,0.34107983112335205,0.1980547159910202,0.020969239994883537,0.19838938117027283,0.16333656013011932,0.12126768380403519,0.14471107721328735,0.1642170548439026,0.15370787680149078
(,0.183883935213089,0.13718673586845398,-0.053621355444192886,0.16313061118125916,0.35032153129577637,0.15432493388652802,0.3087427020072937,0.31033071875572205,0.3087427020072937,0.15445752441883087,0.2264307141304016,0.21630488336086273,0.17883598804473877,0.2411840260028839,0.1837301105260849,0.40561532974243164
"80,937",-0.13809652626514435,-0.09485193341970444,0.05094887316226959,-0.1529247909784317,-0.09496581554412842,-0.18902446329593658,-0.053591154515743256,-0.14600206911563873,-0.053591154515743256,0.12683162093162537,-0.02239636704325676,-0.06712117791175842,-0.0194983072578907,-0.015989359468221664,-0.1925279051065445,0.049136508256196976
m2,0.10696865618228912,-0.018706871196627617,-0.06063257157802582,0.03964526951313019,-0.043568018823862076,0.05444663390517235,-0.048039648681879044,0.13928619027137756,-0.048039648681879044,-0.16267286241054535,-0.00993585679680109,-0.021349050104618073,0.012504556216299534,-0.033091314136981964,0.023558126762509346,0.0007930725696496665
),0.18381085991859436,0.14912523329257965,-0.02411595731973648,0.17851896584033966,0.3680361211299896,0.1601184755563736,0.3326910734176636,0.28762176632881165,0.3326910734176636,0.15702174603939056,0.23478686809539795,0.2093871831893921,0.1894923597574234,0.26259949803352356,0.19794702529907227,0.42300865054130554
of,0.14607268571853638,0.1588076800107956,-0.0318976491689682,0.17438827455043793,1.0,0.3057127296924591,0.5696388483047485,0.25023388862609863,0.5696388483047485,0.2565067410469055,0.41498205065727234,0.3353942930698395,0.31678006052970886,0.33290785551071167,0.1954907327890396,0.1826142966747284
land,0.11165688931941986,0.29202333092689514,0.005569066386669874,0.44701942801475525,0.3057127296924591,1.0000001192092896,0.22871792316436768,0.17097826302051544,0.22871792316436768,0.09121286869049072,0.256797194480896,0.24477986991405487,0.1818246841430664,0.23411516845226288,0.100224569439888,0.1432059109210968
in,0.1697147786617279,0.2049272358417511,-0.022708838805556297,0.1980547159910202,0.5696388483047485,0.22871792316436768,1.0,0.27017322182655334,1.0,0.17519041895866394,0.435920387506485,0.30461156368255615,0.23238378763198853,0.30808621644973755,0.22340084612369537,0.20430970191955566
hollywood,0.2844206690788269,0.168919637799263,0.027243921533226967,0.2409619837999344,0.19111904501914978,0.12223424762487411,0.229169562458992,0.47773420810699463,0.229169562458992,0.10516929626464844,0.17718839645385742,0.1715628206729889,0.17132693529129028,0.15446072816848755,0.3289121091365814,0.16076789796352386
into,0.10410027205944061,0.19666045904159546,0.07792755216360092,0.10835085064172745,0.32255905866622925,0.18116343021392822,0.38021373748779297,0.13436271250247955,0.38021373748779297,0.11248642206192017,0.3239944875240326,0.2832599878311157,0.25905951857566833,0.2180619090795517,0.15944619476795197,0.15662476420402527
what,0.1317344456911087,0.1247478798031807,-0.036424171179533005,0.14471107721328735,0.33290785551071167,0.23411516845226288,0.30808621644973755,0.13869653642177582,0.30808621644973755,0.18551473319530487,0.6297725439071655,0.45766422152519226,0.27134042978286743,0.9999998807907104,0.16034115850925446,0.5051238536834717
would,0.13780725002288818,0.2592669129371643,-0.08667420595884323,0.16333656013011932,0.3353942930698395,0.24477986991405487,0.30461156368255615,0.15253223478794098,0.30461156368255615,0.2375362515449524,0.5895259380340576,1.0000001192092896,0.36260196566581726,0.45766422152519226,0.16744232177734375,0.37178951501846313
become,0.06849972158670425,0.21633528172969818,0.07056029886007309,0.12126768380403519,0.31678006052970886,0.1818246841430664,0.23238378763198853,0.18776793777942657,0.23238378763198853,0.1497354805469513,0.33698222041130066,0.36260196566581726,1.0,0.27134042978286743,0.09751143306493759,0.19511328637599945
the,0.2068762183189392,0.2111053764820099,-0.06418957561254501,0.1636062115430832,0.733189046382904,0.28587454557418823,0.6662389636039734,0.24459287524223328,0.6662389636039734,0.2687380611896515,0.5473989248275757,0.4133751392364502,0.31731709837913513,0.42745697498321533,0.24831420183181763,0.22068053483963013
prospect,0.13984154164791107,0.2014135867357254,-0.010742070153355598,0.2185383141040802,0.2006915807723999,0.2075529396533966,0.2274644523859024,0.2892603278160095,0.2274644523859024,0.14426659047603607,0.1718098372220993,0.2882598340511322,0.2362269014120102,0.2233356237411499,0.1620882749557495,0.20128807425498962
studios,0.2829587459564209,0.30090734362602234,0.022635623812675476,0.21617858111858368,0.2043924331665039,0.18179844319820404,0.24788589775562286,0.2977984547615051,0.24788589775562286,0.1083621233701706,0.1842111200094223,0.15916910767555237,0.12504398822784424,0.15965642035007477,0.6479749083518982,0.16383133828639984
",",0.2097204476594925,0.24780677258968353,0.02128993533551693,0.21724975109100342,0.4946078956127167,0.22220008075237274,0.5201468467712402,0.4203580319881439,0.5201468467712402,0.1767846941947937,0.4137537479400635,0.32586824893951416,0.29676204919815063,0.3087472915649414,0.24372334778308868,0.31091248989105225
and,0.16453155875205994,0.2527386248111725,0.04124240204691887,0.25630319118499756,0.5116966962814331,0.2874513864517212,0.4954058527946472,0.2925536334514618,0.4954058527946472,0.1846490055322647,0.4731321930885315,0.34921059012413025,0.3416603207588196,0.31309178471565247,0.27148571610450745,0.20544172823429108
construct,0.10466734319925308,0.12481191754341125,0.03967772796750069,0.16909851133823395,0.24681958556175232,0.16121366620063782,0.2649496793746948,0.16310006380081177,0.2649496793746948,0.2258445769548416,0.3441418409347534,0.2840224504470825,0.1594332605600357,0.27044278383255005,0.1829327642917633,0.16900332272052765
a,0.21331243216991425,0.2100837230682373,-0.014937898144125938,0.18753887712955475,0.5052502155303955,0.247930645942688,0.539380669593811,0.25498804450035095,0.539380669593811,0.24793741106987,0.47537946701049805,0.398599237203598,0.3215816617012024,0.3320399522781372,0.2171696275472641,0.23916715383529663
transmitter,0.21040628850460052,0.0988902822136879,0.027523279190063477,0.1517857015132904,0.2015746533870697,0.08683893084526062,0.16943570971488953,0.2264263778924942,0.16943570971488953,0.14098365604877472,0.2511691749095917,0.15365299582481384,0.14667659997940063,0.19859471917152405,0.157847061753273,0.13397978246212006
on,0.2862928807735443,0.19892416894435883,-0.025147348642349243,0.18655167520046234,0.3966929316520691,0.2075873464345932,0.46853652596473694,0.2275191843509674,0.46853652596473694,0.17852674424648285,0.42569106817245483,0.35589995980262756,0.17756444215774536,0.34226128458976746,0.2619023621082306,0.2714994251728058
mount,0.14095738530158997,0.13509638607501984,-0.028623418882489204,0.2247314155101776,0.18665535748004913,0.22325977683067322,0.22216229140758514,0.3026898205280304,0.22216229140758514,-0.009090169332921505,0.18203958868980408,0.14443373680114746,0.12885597348213196,0.158494234085083,0.062428880482912064,0.10283114016056061
wilson,0.19039897620677948,0.17757821083068848,0.05925575643777847,0.22125069797039032,0.17700797319412231,0.12743286788463593,0.1866002231836319,0.44122737646102905,0.1866002231836319,0.06031561642885208,0.13637486100196838,0.12071634829044342,0.1343136429786682,0.1282895803451538,0.16363312304019928,0.1055358424782753
",",0.2097204476594925,0.24780677258968353,0.02128993533551693,0.21724975109100342,0.4946078956127167,0.22220008075237274,0.5201468467712402,0.4203580319881439,0.5201468467712402,0.1767846941947937,0.4137537479400635,0.32586824893951416,0.29676204919815063,0.3087472915649414,0.24372334778308868,0.31091248989105225
in,0.1697147786617279,0.2049272358417511,-0.022708838805556297,0.1980547159910202,0.5696388483047485,0.22871792316436768,1.0,0.27017322182655334,1.0,0.17519041895866394,0.435920387506485,0.30461156368255615,0.23238378763198853,0.30808621644973755,0.22340084612369537,0.20430970191955566
anticipation,0.12523910403251648,0.10985643416643143,-0.08282075822353363,0.15592990815639496,0.25759679079055786,0.14799785614013672,0.24629256129264832,0.0587947852909565,0.24629256129264832,0.2368127554655075,0.34483790397644043,0.3766888976097107,0.3123076856136322,0.2779325842857361,0.19515815377235413,0.22505639493465424
of,0.14607268571853638,0.1588076800107956,-0.0318976491689682,0.17438827455043793,1.0,0.3057127296924591,0.5696388483047485,0.25023388862609863,0.5696388483047485,0.2565067410469055,0.41498205065727234,0.3353942930698395,0.31678006052970886,0.33290785551071167,0.1954907327890396,0.1826142966747284
the,0.2068762183189392,0.2111053764820099,-0.06418957561254501,0.1636062115430832,0.733189046382904,0.28587454557418823,0.6662389636039734,0.24459287524223328,0.6662389636039734,0.2687380611896515,0.5473989248275757,0.4133751392364502,0.31731709837913513,0.42745697498321533,0.24831420183181763,0.22068053483963013
launch,0.21600057184696198,0.18318137526512146,0.006016061175614595,0.12654203176498413,0.20697395503520966,0.18564091622829437,0.19686491787433624,0.09603452682495117,0.19686491787433624,0.2097318172454834,0.23042123019695282,0.22639283537864685,0.17568543553352356,0.22967466711997986,0.20136681199073792,0.22009649872779846
of,0.14607268571853638,0.1588076800107956,-0.0318976491689682,0.17438827455043793,1.0,0.3057127296924591,0.5696388483047485,0.25023388862609863,0.5696388483047485,0.2565067410469055,0.41498205065727234,0.3353942930698395,0.31678006052970886,0.33290785551071167,0.1954907327890396,0.1826142966747284
keca-tv,0.47543254494667053,0.23824450373649597,-0.06445521861314774,0.2666625678539276,0.25644853711128235,0.14220771193504333,0.23086263239383698,0.3095923662185669,0.23086263239383698,0.19470970332622528,0.2877180576324463,0.25650906562805176,0.1358759105205536,0.2710551917552948,0.28051355481147766,0.2548115849494934
",",0.2097204476594925,0.24780677258968353,0.02128993533551693,0.21724975109100342,0.4946078956127167,0.22220008075237274,0.5201468467712402,0.4203580319881439,0.5201468467712402,0.1767846941947937,0.4137537479400635,0.32586824893951416,0.29676204919815063,0.3087472915649414,0.24372334778308868,0.31091248989105225
which,0.1991286277770996,0.19736692309379578,-0.061742693185806274,0.24271005392074585,0.5011631846427917,0.2834632992744446,0.4840516746044159,0.1594351977109909,0.4840516746044159,0.24166713654994965,0.6894589066505432,0.3854503035545349,0.31449273228645325,0.5261979103088379,0.19880957901477814,0.25814583897590637
was,0.21565799415111542,0.31910616159439087,-0.09198236465454102,0.18706703186035156,0.4069072902202606,0.23751215636730194,0.45514053106307983,0.30381765961647034,0.45514053106307983,0.22808216512203217,0.33670201897621155,0.41663143038749695,0.3147440552711487,0.22111038863658905,0.27334341406822205,0.18412111699581146
scheduled,0.23489496111869812,0.19341014325618744,-0.04041386395692825,0.13966020941734314,0.13178972899913788,0.06936004012823105,0.23272886872291565,0.1463676542043686,0.23272886872291565,0.1162807047367096,0.2917189300060272,0.2866620421409607,0.14796647429466248,0.17637485265731812,0.257856160402298,0.15473315119743347
to,0.1762417107820511,0.2120014727115631,-0.018198585137724876,0.20350097119808197,0.41548454761505127,0.2885280251502991,0.45010748505592346,0.22617223858833313,0.45010748505592346,0.2212606966495514,0.5436353087425232,0.5965728163719177,0.36996012926101685,0.455847829580307,0.2479427009820938,0.29463258385658264
begin,0.12703588604927063,0.09190782904624939,-0.006969263311475515,0.07141976058483124,0.24830074608325958,0.1639488935470581,0.2903634011745453,0.09790733456611633,0.2903634011745453,0.14379873871803284,0.27644142508506775,0.34733062982559204,0.381168007850647,0.26893487572669983,0.18945039808750153,0.16177093982696533
operations,0.17405781149864197,0.1732960194349289,-0.06131492555141449,0.17719265818595886,0.28191348910331726,0.1957913190126419,0.2654678225517273,0.17921848595142365,0.2654678225517273,0.14834976196289062,0.2147424817085266,0.25545990467071533,0.0830569639801979,0.1829104721546173,0.1377878189086914,0.13622350990772247
on,0.2862928807735443,0.19892416894435883,-0.025147348642349243,0.18655167520046234,0.3966929316520691,0.2075873464345932,0.46853652596473694,0.2275191843509674,0.46853652596473694,0.17852674424648285,0.42569106817245483,0.35589995980262756,0.17756444215774536,0.34226128458976746,0.2619023621082306,0.2714994251728058
august,0.1717352569103241,0.16486115753650665,-0.043098822236061096,0.15542113780975342,0.1712995171546936,0.15713801980018616,0.24307909607887268,0.2649608254432678,0.24307909607887268,0.09078807383775711,0.20753152668476105,0.24219940602779388,0.196146160364151,0.2305731326341629,0.15477780997753143,0.3006744682788849
1,-0.21221664547920227,-0.17869089543819427,-0.016678616404533386,-0.025923429057002068,-0.09473495930433273,0.03791247308254242,-0.10660158097743988,-0.1266789436340332,-0.10660158097743988,-0.2685585021972656,-0.3131840229034424,-0.33511853218078613,-0.18633592128753662,-0.21266892552375793,-0.2320656180381775,-0.249979168176651
(,0.183883935213089,0.13718673586845398,-0.053621355444192886,0.16313061118125916,0.35032153129577637,0.15432493388652802,0.3087427020072937,0.31033071875572205,0.3087427020072937,0.15445752441883087,0.2264307141304016,0.21630488336086273,0.17883598804473877,0.2411840260028839,0.1837301105260849,0.40561532974243164
but,0.11702752858400345,0.19275958836078644,-0.00248570810072124,0.19687728583812714,0.39942997694015503,0.23933424055576324,0.48674455285072327,0.17406736314296722,0.48674455285072327,0.20064574480056763,0.7244205474853516,0.5366146564483643,0.40939122438430786,0.5029441118240356,0.22188922762870789,0.27921953797340393
would,0.13780725002288818,0.2592669129371643,-0.08667420595884323,0.16333656013011932,0.3353942930698395,0.24477986991405487,0.30461156368255615,0.15253223478794098,0.30461156368255615,0.2375362515449524,0.5895259380340576,1.0000001192092896,0.36260196566581726,0.45766422152519226,0.16744232177734375,0.37178951501846313
not,0.15984800457954407,0.1475929617881775,-0.0008739718468859792,0.10836436599493027,0.3307090103626251,0.21174323558807373,0.3403114080429077,0.1397566795349121,0.3403114080429077,0.23301787674427032,0.6600887179374695,0.5854519605636597,0.37111109495162964,0.5449194312095642,0.21121768653392792,0.41942933201789856
actually,0.08170302212238312,0.11483193188905716,-0.011600595898926258,0.16126619279384613,0.3496170938014984,0.2076052725315094,0.3058476448059082,0.1743859499692917,0.3058476448059082,0.22231796383857727,0.6371707320213318,0.4790773093700409,0.31504687666893005,0.5747550129890442,0.16735099256038666,0.36036357283592224
sign,0.10976005345582962,0.11191287636756897,0.08327800780534744,0.04117962718009949,0.201818585395813,0.1360345333814621,0.1645301878452301,0.09062045812606812,0.1645301878452301,0.3065677285194397,0.26780781149864197,0.23509882390499115,0.27091139554977417,0.2690769135951996,0.1640472710132599,0.21454890072345734
on,0.2862928807735443,0.19892416894435883,-0.025147348642349243,0.18655167520046234,0.3966929316520691,0.2075873464345932,0.46853652596473694,0.2275191843509674,0.46853652596473694,0.17852674424648285,0.42569106817245483,0.35589995980262756,0.17756444215774536,0.34226128458976746,0.2619023621082306,0.2714994251728058
until,0.175827294588089,0.20806175470352173,-0.03240613639354706,0.13723745942115784,0.2787701487541199,0.16055595874786377,0.38338494300842285,0.20871223509311676,0.38338494300842285,0.11737046390771866,0.324736088514328,0.31353649497032166,0.266606867313385,0.2693650424480438,0.1955583542585373,0.20304496586322784
september,0.23585575819015503,0.16181205213069916,-0.09535132348537445,0.1535954624414444,0.16787530481815338,0.15326052904129028,0.25402772426605225,0.2308124601840973,0.25402772426605225,0.1096540093421936,0.1891760379076004,0.2518996000289917,0.14769451320171356,0.2153792530298233,0.2026187628507614,0.2665146589279175
16,0.043185193091630936,0.06365137547254562,-0.0295664481818676,0.010297981090843678,0.005479797255247831,0.0449683777987957,0.03388594090938568,0.12133391201496124,0.03388594090938568,0.11370508372783661,-0.011943371966481209,0.05301135033369064,0.06212550774216652,-0.009719534777104855,0.06400571763515472,0.08446579426527023
),0.18381085991859436,0.14912523329257965,-0.02411595731973648,0.17851896584033966,0.3680361211299896,0.1601184755563736,0.3326910734176636,0.28762176632881165,0.3326910734176636,0.15702174603939056,0.23478686809539795,0.2093871831893921,0.1894923597574234,0.26259949803352356,0.19794702529907227,0.42300865054130554
.,0.2567209303379059,0.24172939360141754,0.01334344781935215,0.20271193981170654,0.5352458953857422,0.259204238653183,0.5591574311256409,0.347722589969635,0.5591574311256409,0.2120380848646164,0.4460422694683075,0.35067233443260193,0.32859939336776733,0.3567904531955719,0.25156542658805847,0.4130953550338745
