,who,did,mueller,recruit,to,be,a,manager,for,nasa,projects,on,a,loaned,situation,?
the,0.3733934462070465,0.34736719727516174,0.2319459170103073,0.22927021980285645,0.535392165184021,0.4248143136501312,0.5829201340675354,0.18262924253940582,0.4739971458911896,0.19786997139453888,0.23802334070205688,0.5107308030128479,0.5829201340675354,0.2851851284503937,0.29657405614852905,0.22068053483963013
united,0.21193812787532806,0.21137088537216187,0.16685090959072113,0.2390449494123459,0.2715383470058441,0.20382754504680634,0.2732578217983246,0.15732638537883759,0.30487096309661865,0.20208436250686646,0.1627557873725891,0.2703288793563843,0.2732578217983246,0.2581005096435547,0.1264992505311966,0.17266890406608582
states,0.21313154697418213,0.21754568815231323,0.17073477804660797,0.24595147371292114,0.2828785181045532,0.24637973308563232,0.24708621203899384,0.13217857480049133,0.2496437132358551,0.22032994031906128,0.1602775603532791,0.2692825198173523,0.24708621203899384,0.20318396389484406,0.1812908947467804,0.16272737085819244
air,0.05050304904580116,0.12297173589468002,0.13454017043113708,0.13632817566394806,0.24103909730911255,0.16170021891593933,0.23199330270290375,0.09588605910539627,0.15818573534488678,0.2555576264858246,0.1673002690076828,0.20020021498203278,0.23199330270290375,0.12923012673854828,0.1870252788066864,0.1491677612066269
force,0.19492056965827942,0.1680130809545517,0.10867122560739517,0.32729536294937134,0.24496492743492126,0.16664405167102814,0.2451154738664627,0.11386608332395554,0.15857845544815063,0.24611252546310425,0.1645471453666687,0.1764998733997345,0.2451154738664627,0.1360069066286087,0.2271081656217575,0.1650998443365097
",",0.3365725874900818,0.3015086054801941,0.3152562379837036,0.16720660030841827,0.44245919585227966,0.39254459738731384,0.427140474319458,0.26230543851852417,0.4464869201183319,0.18665438890457153,0.2649989724159241,0.49057599902153015,0.427140474319458,0.20844165980815887,0.20005939900875092,0.31091248989105225
so,0.39952170848846436,0.43696269392967224,0.12203797698020935,0.3090895414352417,0.5091881155967712,0.5552230477333069,0.41474464535713196,0.13013984262943268,0.41512128710746765,0.1560652107000351,0.33528754115104675,0.31848302483558655,0.41474464535713196,0.22062501311302185,0.4632143974304199,0.43163934350013733
he,0.5500732064247131,0.3292143940925598,0.24165187776088715,0.24398279190063477,0.385390967130661,0.3325980603694916,0.4393508732318878,0.28525975346565247,0.4540175199508667,0.15668022632598877,0.1906207650899887,0.32403138279914856,0.4393508732318878,0.31085002422332764,0.24277585744857788,0.2089974731206894
got,0.2606886327266693,0.4486267864704132,0.1487990915775299,0.2449750155210495,0.22959870100021362,0.20492257177829742,0.2347145676612854,0.10590645670890808,0.293374627828598,0.06420112401247025,0.16828598082065582,0.28486916422843933,0.2347145676612854,0.2730928063392639,0.20681318640708923,0.24048802256584167
webb,0.27205929160118103,0.17462794482707977,0.3302505910396576,0.21799792349338531,0.2667657732963562,0.17747348546981812,0.19704602658748627,0.15327206254005432,0.24088044464588165,0.33022621273994446,0.21882028877735138,0.19502738118171692,0.19704602658748627,0.10443492233753204,0.14280687272548676,0.11173157393932343
's,0.05599616840481758,0.05069678649306297,0.08853936195373535,-0.03939689323306084,0.03782717138528824,0.025217169895768166,0.04866964742541313,-0.024977421388030052,-0.07241261005401611,-0.09383333474397659,0.07505683600902557,0.0026888418942689896,0.04866964742541313,0.0871286541223526,0.02444574236869812,-0.023395681753754616
permission,0.360568642616272,0.38586631417274475,0.2006148248910904,0.33302855491638184,0.39300405979156494,0.28439927101135254,0.2638487219810486,0.15775403380393982,0.27796608209609985,0.10639556497335434,0.36364081501960754,0.19896149635314941,0.2638487219810486,0.25210148096084595,0.28982657194137573,0.2520243525505066
to,0.42656609416007996,0.4452643394470215,0.08670014888048172,0.28058016300201416,1.0,0.4972836375236511,0.45503583550453186,0.18800784647464752,0.4451248347759247,0.21193136274814606,0.3065624237060547,0.41031414270401,0.45503583550453186,0.22136303782463074,0.3826505243778229,0.29463258385658264
recruit,0.38274338841438293,0.27997514605522156,0.16030026972293854,1.0000001192092896,0.28058016300201416,0.21054138243198395,0.2432267814874649,0.12854906916618347,0.29705899953842163,0.15115013718605042,0.34676995873451233,0.15711532533168793,0.2432267814874649,0.26801300048828125,0.30724382400512695,0.22197800874710083
general,0.2461782991886139,0.19499315321445465,0.11592588573694229,0.1792830377817154,0.24755197763442993,0.1851358562707901,0.2157215178012848,0.354030042886734,0.23497237265110016,0.16670837998390198,0.12603315711021423,0.18019753694534302,0.2157215178012848,0.07752978801727295,0.2513463795185089,0.1972234547138214
samuel,0.261510968208313,0.15969319641590118,0.49152711033821106,0.1677006036043167,0.07316149771213531,0.0865950956940651,0.19971542060375214,0.19705767929553986,0.13092516362667084,0.13913752138614655,0.1023966372013092,0.12303613126277924,0.19971542060375214,0.12850448489189148,0.07916125655174255,0.09954892843961716
c.,0.04752575606107712,-0.00015500003064516932,-0.0856545940041542,0.09587185829877853,-0.015615013428032398,0.020387914031744003,-0.07696226239204407,-0.053421735763549805,-0.10942672193050385,-0.04369908943772316,-0.022017981857061386,-0.11945566534996033,-0.07696226239204407,-0.21600325405597687,0.1533328741788864,0.019047532230615616
phillips,0.24433107674121857,0.13411401212215424,0.31965869665145874,0.2472417652606964,0.19412821531295776,0.1504908800125122,0.23526975512504578,0.21271178126335144,0.1842086762189865,0.207257479429245,0.20528951287269592,0.19533957540988922,0.23526975512504578,0.12766337394714355,0.13242167234420776,0.15470919013023376
",",0.3365725874900818,0.3015086054801941,0.3152562379837036,0.16720660030841827,0.44245919585227966,0.39254459738731384,0.427140474319458,0.26230543851852417,0.4464869201183319,0.18665438890457153,0.2649989724159241,0.49057599902153015,0.427140474319458,0.20844165980815887,0.20005939900875092,0.31091248989105225
who,0.9999998807907104,0.34038686752319336,0.25541362166404724,0.38274338841438293,0.42656609416007996,0.3371641933917999,0.36608949303627014,0.22238492965698242,0.37110671401023865,0.1536933034658432,0.2510550618171692,0.2340552806854248,0.36608949303627014,0.24521145224571228,0.3278356194496155,0.26220351457595825
gained,0.1691395491361618,0.2939504086971283,0.08758996427059174,0.18927499651908875,0.22058042883872986,0.17182226479053497,0.2673710882663727,0.14338751137256622,0.28392210602760315,0.027360621839761734,0.18742360174655914,0.21974101662635803,0.2673710882663727,0.3011798858642578,0.26177528500556946,0.11261032521724701
a,0.36608949303627014,0.2552328109741211,0.22967667877674103,0.2432267814874649,0.45503583550453186,0.39883795380592346,1.0,0.2452516406774521,0.44038116931915283,0.19403119385242462,0.21870890259742737,0.3848365545272827,1.0,0.22702279686927795,0.2909733057022095,0.23916715383529663
reputation,0.3661308288574219,0.3224841058254242,0.13261547684669495,0.3085614740848541,0.20996540784835815,0.2259586751461029,0.2353951334953308,0.12891116738319397,0.28371551632881165,0.07951176911592484,0.28660276532173157,0.17176349461078644,0.2353951334953308,0.16662070155143738,0.36161401867866516,0.14395901560783386
for,0.37110671401023865,0.318512886762619,0.16679444909095764,0.29705899953842163,0.4451248347759247,0.3801851272583008,0.44038116931915283,0.20642828941345215,0.9999999403953552,0.17481353878974915,0.3048563301563263,0.36199691891670227,0.44038116931915283,0.2948019802570343,0.2939284145832062,0.264628142118454
his,0.44966956973075867,0.3546801507472992,0.28225281834602356,0.2770959734916687,0.3715193271636963,0.21738691627979279,0.3497250974178314,0.23657651245594025,0.39312878251075745,0.15133658051490784,0.24206286668777466,0.32064297795295715,0.3497250974178314,0.24050888419151306,0.2513238489627838,0.18075084686279297
effective,0.18596899509429932,0.2096690982580185,0.1449500322341919,0.18282540142536163,0.27306854724884033,0.35076794028282166,0.2041732668876648,0.08727788925170898,0.2914128005504608,0.17433124780654907,0.2507854104042053,0.19384437799453735,0.2041732668876648,0.10214464366436005,0.2764107286930084,0.21825028955936432
management,0.14967867732048035,0.116518035531044,0.18382570147514343,0.23579595983028412,0.23028287291526794,0.19648869335651398,0.2614014744758606,0.4903298616409302,0.25923067331314087,0.20896269381046295,0.36232689023017883,0.21472010016441345,0.2614014744758606,0.13548360764980316,0.29686224460601807,0.15866325795650482
of,0.2827862501144409,0.2513895630836487,0.16156543791294098,0.14460816979408264,0.41548454761505127,0.33904364705085754,0.5052502155303955,0.14671361446380615,0.4185989499092102,0.17935146391391754,0.21610960364341736,0.3966929316520691,0.5052502155303955,0.2206873595714569,0.22593308985233307,0.1826142966747284
the,0.3733934462070465,0.34736719727516174,0.2319459170103073,0.22927021980285645,0.535392165184021,0.4248143136501312,0.5829201340675354,0.18262924253940582,0.4739971458911896,0.19786997139453888,0.23802334070205688,0.5107308030128479,0.5829201340675354,0.2851851284503937,0.29657405614852905,0.22068053483963013
minuteman,0.29954496026039124,0.24800726771354675,0.33959251642227173,0.2702363133430481,0.226390540599823,0.1611103117465973,0.29204607009887695,0.31395187973976135,0.25178763270378113,0.26198360323905945,0.14911600947380066,0.2817021906375885,0.29204607009887695,0.2375202178955078,0.15758530795574188,0.17810796201229095
program,0.2097788155078888,0.18915289640426636,0.17193442583084106,0.2664102613925934,0.23681028187274933,0.23601801693439484,0.2779408395290375,0.19360490143299103,0.29441335797309875,0.3442091643810272,0.3504629135131836,0.23327119648456573,0.2779408395290375,0.14056237041950226,0.2695133686065674,0.1440187245607376
",",0.3365725874900818,0.3015086054801941,0.3152562379837036,0.16720660030841827,0.44245919585227966,0.39254459738731384,0.427140474319458,0.26230543851852417,0.4464869201183319,0.18665438890457153,0.2649989724159241,0.49057599902153015,0.427140474319458,0.20844165980815887,0.20005939900875092,0.31091248989105225
as,0.3923053741455078,0.3596470057964325,0.25766482949256897,0.30612534284591675,0.42092081904411316,0.5230465531349182,0.39550232887268066,0.16709397733211517,0.44774648547172546,0.1753126084804535,0.2880971133708954,0.36047765612602234,0.39550232887268066,0.1264902949333191,0.28788304328918457,0.27043893933296204
omsf,0.21871988475322723,0.2373429834842682,0.2783781886100769,0.25692546367645264,0.27097198367118835,0.2948231101036072,0.27366578578948975,0.2269185483455658,0.3314968943595886,0.22368671000003815,0.32657310366630554,0.24915005266666412,0.27366578578948975,0.31445804238319397,0.21672958135604858,0.27354907989501953
program,0.2097788155078888,0.18915289640426636,0.17193442583084106,0.2664102613925934,0.23681028187274933,0.23601801693439484,0.2779408395290375,0.19360490143299103,0.29441335797309875,0.3442091643810272,0.3504629135131836,0.23327119648456573,0.2779408395290375,0.14056237041950226,0.2695133686065674,0.1440187245607376
controller,0.20875100791454315,0.1841757744550705,0.2612898349761963,0.17677593231201172,0.23023051023483276,0.2882525324821472,0.25476887822151184,0.22643589973449707,0.1873793601989746,0.1586073487997055,0.20499207079410553,0.2702420651912689,0.25476887822151184,0.1351645290851593,0.21880601346492767,0.2098138928413391
.,0.3541337847709656,0.35288307070732117,0.24379780888557434,0.21029594540596008,0.4645031690597534,0.4383580684661865,0.50484299659729,0.22173157334327698,0.4726039469242096,0.22033250331878662,0.2564103305339813,0.49257001280784607,0.50484299659729,0.23651009798049927,0.23848983645439148,0.4130953550338745
,who,did,mueller,recruit,to,be,a,manager,for,nasa,projects,on,a,loaned,situation,?
phillips,0.24433107674121857,0.13411401212215424,0.31965869665145874,0.2472417652606964,0.19412821531295776,0.1504908800125122,0.23526975512504578,0.21271178126335144,0.1842086762189865,0.207257479429245,0.20528951287269592,0.19533957540988922,0.23526975512504578,0.12766337394714355,0.13242167234420776,0.15470919013023376
',0.22534559667110443,0.25488927960395813,0.23477160930633545,0.1798376739025116,0.34544456005096436,0.2717236876487732,0.48837921023368835,0.19791071116924286,0.31184524297714233,0.20420905947685242,0.1688389927148819,0.30823177099227905,0.48837921023368835,0.166561096906662,0.18599139153957367,0.330942302942276
superior,0.1789439618587494,0.2026989609003067,0.1543469876050949,0.15801987051963806,0.21410112082958221,0.20722660422325134,0.21847590804100037,0.12874162197113037,0.1955835521221161,0.15722639858722687,0.13287603855133057,0.14908352494239807,0.21847590804100037,0.06930842250585556,0.19142700731754303,0.08769503235816956
officer,0.31437572836875916,0.18415500223636627,0.2945340573787689,0.31302857398986816,0.2198503315448761,0.15076467394828796,0.241327702999115,0.3384608328342438,0.17035067081451416,0.22808672487735748,0.1685742437839508,0.18298856914043427,0.241327702999115,0.17731423676013947,0.25579357147216797,0.119948610663414
bernard,0.192142054438591,0.16873355209827423,0.24851681292057037,0.1818622201681137,0.17722073197364807,0.10897736996412277,0.2141680121421814,0.20128603279590607,0.1684466451406479,0.14222638309001923,0.07877421379089355,0.12523813545703888,0.2141680121421814,0.14645618200302124,0.1932603269815445,0.12774893641471863
a.,0.0677177682518959,0.06780289858579636,0.04419106990098953,0.08675280958414078,-0.05232171714305878,0.014354358427226543,0.016792887821793556,-0.016491081565618515,-0.023511242121458054,0.08015679568052292,-0.002286759903654456,-0.03802306205034256,0.016792887821793556,-0.019919198006391525,0.0024845991283655167,0.04165230318903923
schriever,0.3587034344673157,0.2739584147930145,0.4918164908885956,0.22940661013126373,0.25500214099884033,0.20556221902370453,0.27451545000076294,0.2782596945762634,0.30587175488471985,0.15920667350292206,0.15253980457782745,0.2317010909318924,0.27451545000076294,0.15072505176067352,0.2316400706768036,0.2503110468387604
agreed,0.3223225474357605,0.47254884243011475,0.1471301168203354,0.26389336585998535,0.35596710443496704,0.2181471586227417,0.17516115307807922,0.177639901638031,0.23074856400489807,0.13314101099967957,0.2392488420009613,0.2566361725330353,0.17516115307807922,0.2952059805393219,0.25938141345977783,0.21258382499217987
to,0.42656609416007996,0.4452643394470215,0.08670014888048172,0.28058016300201416,1.0,0.4972836375236511,0.45503583550453186,0.18800784647464752,0.4451248347759247,0.21193136274814606,0.3065624237060547,0.41031414270401,0.45503583550453186,0.22136303782463074,0.3826505243778229,0.29463258385658264
loan,0.13212859630584717,0.06423269212245941,0.1360856145620346,0.17445673048496246,0.20665721595287323,0.12371425330638885,0.16555458307266235,0.2579260766506195,0.24813199043273926,0.11245071142911911,0.14177919924259186,0.0933755412697792,0.16555458307266235,0.6915616989135742,0.11832933127880096,0.1957326978445053
phillips,0.24433107674121857,0.13411401212215424,0.31965869665145874,0.2472417652606964,0.19412821531295776,0.1504908800125122,0.23526975512504578,0.21271178126335144,0.1842086762189865,0.207257479429245,0.20528951287269592,0.19533957540988922,0.23526975512504578,0.12766337394714355,0.13242167234420776,0.15470919013023376
to,0.42656609416007996,0.4452643394470215,0.08670014888048172,0.28058016300201416,1.0,0.4972836375236511,0.45503583550453186,0.18800784647464752,0.4451248347759247,0.21193136274814606,0.3065624237060547,0.41031414270401,0.45503583550453186,0.22136303782463074,0.3826505243778229,0.29463258385658264
nasa,0.1536933034658432,0.12001431733369827,0.19932889938354492,0.15115013718605042,0.21193136274814606,0.22388871014118195,0.19403119385242462,0.21647639572620392,0.17481353878974915,1.0000001192092896,0.27512285113334656,0.18220403790473938,0.19403119385242462,0.09270413219928741,0.09074774384498596,0.1809994876384735
",",0.3365725874900818,0.3015086054801941,0.3152562379837036,0.16720660030841827,0.44245919585227966,0.39254459738731384,0.427140474319458,0.26230543851852417,0.4464869201183319,0.18665438890457153,0.2649989724159241,0.49057599902153015,0.427140474319458,0.20844165980815887,0.20005939900875092,0.31091248989105225
along,0.2523764669895172,0.18832118809223175,0.1714583784341812,0.2082357257604599,0.2976071536540985,0.21169698238372803,0.24426962435245514,0.13389116525650024,0.249526709318161,0.0984765961766243,0.20255279541015625,0.41361382603645325,0.24426962435245514,0.17549510300159454,0.08441110700368881,0.17134909331798553
with,0.3282766342163086,0.25472134351730347,0.2031189501285553,0.22369271516799927,0.4239959120750427,0.36101722717285156,0.3783375024795532,0.17971983551979065,0.39140474796295166,0.12890534102916718,0.24232852458953857,0.40749499201774597,0.3783375024795532,0.1933855414390564,0.2553998529911041,0.2433311939239502
a,0.36608949303627014,0.2552328109741211,0.22967667877674103,0.2432267814874649,0.45503583550453186,0.39883795380592346,1.0,0.2452516406774521,0.44038116931915283,0.19403119385242462,0.21870890259742737,0.3848365545272827,1.0,0.22702279686927795,0.2909733057022095,0.23916715383529663
staff,0.2814878225326538,0.24671345949172974,0.16035281121730804,0.3389560580253601,0.22379563748836517,0.1874072104692459,0.17699815332889557,0.29001057147979736,0.2633745074272156,0.2133013904094696,0.3012941777706146,0.2301551103591919,0.17699815332889557,0.18477974832057953,0.2268678992986679,0.15871673822402954
of,0.2827862501144409,0.2513895630836487,0.16156543791294098,0.14460816979408264,0.41548454761505127,0.33904364705085754,0.5052502155303955,0.14671361446380615,0.4185989499092102,0.17935146391391754,0.21610960364341736,0.3966929316520691,0.5052502155303955,0.2206873595714569,0.22593308985233307,0.1826142966747284
officers,0.3077370822429657,0.2679651379585266,0.172170028090477,0.39748573303222656,0.3041703402996063,0.24194008111953735,0.23043878376483917,0.23080246150493622,0.18508780002593994,0.14490658044815063,0.1948513239622116,0.20821189880371094,0.23043878376483917,0.21823139488697052,0.2604900598526001,0.14072641730308533
under,0.2962189018726349,0.20815621316432953,0.12866203486919403,0.1652189940214157,0.27177539467811584,0.23514987528324127,0.18317826092243195,0.12720328569412231,0.2930702269077301,0.04737166687846184,0.24596871435642242,0.3075410723686218,0.18317826092243195,0.1420949548482895,0.17147891223430634,0.18233340978622437
him,0.5491244792938232,0.4290095865726471,0.23232302069664001,0.3087289035320282,0.4702378511428833,0.2850542664527893,0.32137390971183777,0.19461694359779358,0.34431272745132446,0.13297466933727264,0.20782727003097534,0.2697460651397705,0.32137390971183777,0.22449490427970886,0.29409611225128174,0.23943768441677094
",",0.3365725874900818,0.3015086054801941,0.3152562379837036,0.16720660030841827,0.44245919585227966,0.39254459738731384,0.427140474319458,0.26230543851852417,0.4464869201183319,0.18665438890457153,0.2649989724159241,0.49057599902153015,0.427140474319458,0.20844165980815887,0.20005939900875092,0.31091248989105225
on,0.2340552806854248,0.2670976221561432,0.20331783592700958,0.15711532533168793,0.41031414270401,0.37900757789611816,0.3848365545272827,0.11953892558813095,0.36199691891670227,0.18220403790473938,0.2934565842151642,0.9999999403953552,0.3848365545272827,0.16225560009479523,0.26678118109703064,0.2714994251728058
the,0.3733934462070465,0.34736719727516174,0.2319459170103073,0.22927021980285645,0.535392165184021,0.4248143136501312,0.5829201340675354,0.18262924253940582,0.4739971458911896,0.19786997139453888,0.23802334070205688,0.5107308030128479,0.5829201340675354,0.2851851284503937,0.29657405614852905,0.22068053483963013
condition,0.2531663775444031,0.24335792660713196,0.1298937350511551,0.16447043418884277,0.2868253290653229,0.33627527952194214,0.28835010528564453,0.10218408703804016,0.2632654905319214,0.07269851118326187,0.1525389403104782,0.23342181742191315,0.28835010528564453,0.08163698017597198,0.4347851276397705,0.19857749342918396
that,0.45444270968437195,0.47518548369407654,0.17217811942100525,0.27992069721221924,0.5436353087425232,0.6036020517349243,0.47537946701049805,0.16727036237716675,0.4137635827064514,0.26653343439102173,0.31265854835510254,0.42569106817245483,0.47537946701049805,0.16771861910820007,0.38794219493865967,0.32716336846351624
phillips,0.24433107674121857,0.13411401212215424,0.31965869665145874,0.2472417652606964,0.19412821531295776,0.1504908800125122,0.23526975512504578,0.21271178126335144,0.1842086762189865,0.207257479429245,0.20528951287269592,0.19533957540988922,0.23526975512504578,0.12766337394714355,0.13242167234420776,0.15470919013023376
be,0.3371641933917999,0.22657383978366852,0.1597851663827896,0.21054138243198395,0.4972836375236511,1.0,0.39883795380592346,0.131512850522995,0.3801851272583008,0.22388871014118195,0.2728806436061859,0.37900757789611816,0.39883795380592346,0.16029523313045502,0.36314764618873596,0.3324260413646698
made,0.2576322853565216,0.3068731725215912,0.15884451568126678,0.16488158702850342,0.3377571105957031,0.42541688680648804,0.3180864453315735,0.1305699497461319,0.3147922456264496,0.19967365264892578,0.1521269530057907,0.37619519233703613,0.3180864453315735,0.27251753211021423,0.17910033464431763,0.17218779027462006
apollo,0.19149452447891235,0.1976410299539566,0.08636487275362015,0.11665131896734238,0.23190522193908691,0.1851431280374527,0.19996169209480286,0.18334639072418213,0.18462510406970978,0.4747956395149231,0.17585965991020203,0.16069947183132172,0.19996169209480286,0.13009825348854065,0.043703362345695496,0.191528782248497
program,0.2097788155078888,0.18915289640426636,0.17193442583084106,0.2664102613925934,0.23681028187274933,0.23601801693439484,0.2779408395290375,0.19360490143299103,0.29441335797309875,0.3442091643810272,0.3504629135131836,0.23327119648456573,0.2779408395290375,0.14056237041950226,0.2695133686065674,0.1440187245607376
director,0.19509299099445343,0.18875832855701447,0.27940455079078674,0.13766531646251678,0.1698155552148819,0.11859399080276489,0.17745283246040344,0.39422792196273804,0.2707504630088806,0.26589417457580566,0.2143678516149521,0.12529221177101135,0.17745283246040344,0.07921990752220154,0.14090125262737274,0.09360282123088837
.,0.3541337847709656,0.35288307070732117,0.24379780888557434,0.21029594540596008,0.4645031690597534,0.4383580684661865,0.50484299659729,0.22173157334327698,0.4726039469242096,0.22033250331878662,0.2564103305339813,0.49257001280784607,0.50484299659729,0.23651009798049927,0.23848983645439148,0.4130953550338745
