,rather,than,roman,numerals,",",what,did,the,nfl,decide,to,use,?
of,0.3045461177825928,0.33036211133003235,0.31028008460998535,0.2555062174797058,0.4946078956127167,0.33290785551071167,0.2513895630836487,0.733189046382904,0.1524115800857544,0.2682307958602905,0.41548454761505127,0.2750902473926544,0.1826142966747284
branding,0.3084098994731903,0.21936506032943726,0.14294500648975372,0.11847613751888275,0.29512593150138855,0.2191358357667923,0.21578311920166016,0.26101231575012207,0.1832032948732376,0.18910041451454163,0.27085813879966736,0.2707204222679138,0.16631950438022614
super,0.16604407131671906,0.1716693788766861,0.07821496576070786,0.27254608273506165,0.22322475910186768,0.13651713728904724,0.16038043797016144,0.21959073841571808,0.319060355424881,0.11458618193864822,0.17783479392528534,0.17267648875713348,0.166326642036438
bowl,0.19489403069019318,0.13464641571044922,0.12339023500680923,0.26416486501693726,0.1810409277677536,0.15942467749118805,0.18569406867027283,0.21576224267482758,0.48354101181030273,0.14242921769618988,0.16993016004562378,0.13564810156822205,0.21118052303791046
games,0.13877640664577484,0.21803563833236694,0.13043218851089478,0.3210026025772095,0.2778109014034271,0.1820194572210312,0.18056219816207886,0.2676136791706085,0.3467232584953308,0.19162769615650177,0.23381441831588745,0.1562696397304535,0.1360001415014267
with,0.30638226866722107,0.3028803765773773,0.16514341533184052,0.16614378988742828,0.4120737314224243,0.2464839518070221,0.25472134351730347,0.4223487675189972,0.18521657586097717,0.26726073026657104,0.4239959120750427,0.3356984257698059,0.2433311939239502
roman,0.20197004079818726,0.143672913312912,1.0,0.4669416546821594,0.26863154768943787,0.17852471768856049,0.1483525037765503,0.2862859070301056,0.12639591097831726,0.14135947823524475,0.24710409343242645,0.17430752515792847,0.1663191318511963
numerals,0.19459757208824158,0.21804498136043549,0.4669416546821594,1.0,0.23818567395210266,0.2182469516992569,0.16777057945728302,0.25819507241249084,0.2016570121049881,0.21987901628017426,0.21088573336601257,0.3054240047931671,0.22188253700733185
",",0.276650071144104,0.3371901512145996,0.26863154768943787,0.23818567395210266,1.0000001192092896,0.3087472915649414,0.3015086054801941,0.4933079481124878,0.18939071893692017,0.24334396421909332,0.44245919585227966,0.3276674151420593,0.31091248989105225
a,0.4061340093612671,0.3126874566078186,0.18130378425121307,0.20948180556297302,0.427140474319458,0.3320399522781372,0.2552328109741211,0.5829201340675354,0.1210956797003746,0.3188471794128418,0.45503583550453186,0.30793872475624084,0.23916715383529663
practice,0.22468359768390656,0.1682395190000534,0.2321038544178009,0.26670295000076294,0.2838936448097229,0.2749895751476288,0.256716251373291,0.27333036065101624,0.12826721370220184,0.2500651776790619,0.289366751909256,0.375469446182251,0.21386858820915222
established,0.16516932845115662,0.17897620797157288,0.16586624085903168,0.1516844779253006,0.22739723324775696,0.14869536459445953,0.18989217281341553,0.33092597126960754,0.08761250227689743,0.2508971393108368,0.15850777924060822,0.14449875056743622,0.15917523205280304
at,0.24202780425548553,0.27679139375686646,0.15289406478405,0.11684606969356537,0.38314947485923767,0.2838611304759979,0.28390252590179443,0.457212895154953,0.20260320603847504,0.19608214497566223,0.36524343490600586,0.22117964923381805,0.21978627145290375
super,0.16604407131671906,0.1716693788766861,0.07821496576070786,0.27254608273506165,0.22322475910186768,0.13651713728904724,0.16038043797016144,0.21959073841571808,0.319060355424881,0.11458618193864822,0.17783479392528534,0.17267648875713348,0.166326642036438
bowl,0.19489403069019318,0.13464641571044922,0.12339023500680923,0.26416486501693726,0.1810409277677536,0.15942467749118805,0.18569406867027283,0.21576224267482758,0.48354101181030273,0.14242921769618988,0.16993016004562378,0.13564810156822205,0.21118052303791046
v,0.16566535830497742,0.10344221442937851,0.1573350727558136,0.2176586240530014,0.22053663432598114,0.16628342866897583,0.17618848383426666,0.18580520153045654,0.12587018311023712,0.2120208889245987,0.2109750658273697,0.12898752093315125,0.28677162528038025
",",0.276650071144104,0.3371901512145996,0.26863154768943787,0.23818567395210266,1.0000001192092896,0.3087472915649414,0.3015086054801941,0.4933079481124878,0.18939071893692017,0.24334396421909332,0.44245919585227966,0.3276674151420593,0.31091248989105225
would,0.5012047290802002,0.3915237784385681,0.21116627752780914,0.21986085176467896,0.32586824893951416,0.45766422152519226,0.6268245577812195,0.4133751392364502,0.16166402399539948,0.46889594197273254,0.5965728163719177,0.3798166513442993,0.37178951501846313
be,0.4789743721485138,0.46516597270965576,0.16603216528892517,0.21984203159809113,0.39254459738731384,0.3929833769798279,0.22657383978366852,0.4248143136501312,0.12418080866336823,0.3724094033241272,0.4972836375236511,0.4528608024120331,0.3324260413646698
temporarily,0.3132902979850769,0.16987727582454681,0.16546212136745453,0.13996119797229767,0.2560963034629822,0.2163034975528717,0.21994741261005402,0.35498616099357605,0.1831285059452057,0.26749560236930847,0.38873597979545593,0.20983417332172394,0.11896703392267227
suspended,0.21011003851890564,0.19187292456626892,0.14428016543388367,0.20410187542438507,0.2427910715341568,0.15452195703983307,0.2185872197151184,0.28768354654312134,0.22708311676979065,0.18823054432868958,0.20259469747543335,0.1972721368074417,0.13118882477283478
",",0.276650071144104,0.3371901512145996,0.26863154768943787,0.23818567395210266,1.0000001192092896,0.3087472915649414,0.3015086054801941,0.4933079481124878,0.18939071893692017,0.24334396421909332,0.44245919585227966,0.3276674151420593,0.31091248989105225
and,0.34474092721939087,0.39361441135406494,0.2730041444301605,0.20779448747634888,0.6633074283599854,0.31309178471565247,0.34479495882987976,0.5171257257461548,0.2080700695514679,0.2803935110569,0.48971283435821533,0.34145063161849976,0.20544172823429108
that,0.4945213496685028,0.4891277849674225,0.20374512672424316,0.2481309473514557,0.4137537479400635,0.6297725439071655,0.47518548369407654,0.5473989248275757,0.15213505923748016,0.42361801862716675,0.5436353087425232,0.3939064145088196,0.32716336846351624
the,0.31983619928359985,0.3227543234825134,0.2862859070301056,0.25819507241249084,0.4933079481124878,0.42745697498321533,0.34736719727516174,1.0,0.15305201709270477,0.35331496596336365,0.535392165184021,0.34342584013938904,0.22068053483963013
game,0.18915879726409912,0.19665241241455078,0.11391695588827133,0.25392043590545654,0.2653886377811432,0.2246788740158081,0.19789010286331177,0.285271555185318,0.3143478333950043,0.24893270432949066,0.2540906071662903,0.18695856630802155,0.1829071193933487
would,0.5012047290802002,0.3915237784385681,0.21116627752780914,0.21986085176467896,0.32586824893951416,0.45766422152519226,0.6268245577812195,0.4133751392364502,0.16166402399539948,0.46889594197273254,0.5965728163719177,0.3798166513442993,0.37178951501846313
be,0.4789743721485138,0.46516597270965576,0.16603216528892517,0.21984203159809113,0.39254459738731384,0.3929833769798279,0.22657383978366852,0.4248143136501312,0.12418080866336823,0.3724094033241272,0.4972836375236511,0.4528608024120331,0.3324260413646698
named,0.08889002352952957,0.10379667580127716,0.10008247196674347,0.1596381515264511,0.2530003488063812,0.1525408923625946,0.1507878601551056,0.3521348536014557,0.18834304809570312,0.25511434674263,0.23689822852611542,0.09869730472564697,0.1297498345375061
using,0.37380820512771606,0.3075134754180908,0.13972263038158417,0.29941174387931824,0.27050045132637024,0.27984681725502014,0.25429773330688477,0.28364112973213196,0.12897957861423492,0.1721658855676651,0.3678804934024811,0.7256444692611694,0.2804589569568634
arabic,0.1802779585123062,0.20973683893680573,0.1966908574104309,0.41452375054359436,0.22572287917137146,0.1854897290468216,0.12987375259399414,0.23818454146385193,0.14142173528671265,0.09720160067081451,0.22180728614330292,0.24658775329589844,0.18792502582073212
numerals,0.19459757208824158,0.21804498136043549,0.4669416546821594,1.0,0.23818567395210266,0.2182469516992569,0.16777057945728302,0.25819507241249084,0.2016570121049881,0.21987901628017426,0.21088573336601257,0.3054240047931671,0.22188253700733185
as,0.38414403796195984,0.40532299876213074,0.22062699496746063,0.21114006638526917,0.48816442489624023,0.31749409437179565,0.3596470057964325,0.48381632566452026,0.18464252352714539,0.27422115206718445,0.42092081904411316,0.3453201949596405,0.27043893933296204
super,0.16604407131671906,0.1716693788766861,0.07821496576070786,0.27254608273506165,0.22322475910186768,0.13651713728904724,0.16038043797016144,0.21959073841571808,0.319060355424881,0.11458618193864822,0.17783479392528534,0.17267648875713348,0.166326642036438
bowl,0.19489403069019318,0.13464641571044922,0.12339023500680923,0.26416486501693726,0.1810409277677536,0.15942467749118805,0.18569406867027283,0.21576224267482758,0.48354101181030273,0.14242921769618988,0.16993016004562378,0.13564810156822205,0.21118052303791046
50,-0.01753816567361355,0.01451291423290968,0.01018556673079729,0.0405484102666378,-0.025195008143782616,-0.04124141484498978,0.03749820590019226,0.03602437674999237,-0.06279195845127106,0.06312832236289978,-0.024239253252744675,0.03817262873053551,0.030512850731611252
as,0.38414403796195984,0.40532299876213074,0.22062699496746063,0.21114006638526917,0.48816442489624023,0.31749409437179565,0.3596470057964325,0.48381632566452026,0.18464252352714539,0.27422115206718445,0.42092081904411316,0.3453201949596405,0.27043893933296204
opposed,0.3744911253452301,0.2524682879447937,0.17820458114147186,0.22317832708358765,0.2660662829875946,0.35573211312294006,0.3237369954586029,0.24302934110164642,0.11218573153018951,0.2488148808479309,0.2678636610507965,0.27084723114967346,0.23428945243358612
to,0.4052407741546631,0.3192550539970398,0.24710409343242645,0.21088573336601257,0.44245919585227966,0.455847829580307,0.4452643394470215,0.535392165184021,0.1526731252670288,0.4438391625881195,1.0,0.47261837124824524,0.29463258385658264
super,0.16604407131671906,0.1716693788766861,0.07821496576070786,0.27254608273506165,0.22322475910186768,0.13651713728904724,0.16038043797016144,0.21959073841571808,0.319060355424881,0.11458618193864822,0.17783479392528534,0.17267648875713348,0.166326642036438
bowl,0.19489403069019318,0.13464641571044922,0.12339023500680923,0.26416486501693726,0.1810409277677536,0.15942467749118805,0.18569406867027283,0.21576224267482758,0.48354101181030273,0.14242921769618988,0.16993016004562378,0.13564810156822205,0.21118052303791046
l.,-0.009987161494791508,-0.023819459602236748,0.05787437781691551,0.01405404508113861,0.0296168252825737,0.11054152995347977,-0.07532182335853577,0.06809674203395844,-0.05678698420524597,-0.025470228865742683,-0.004813444335013628,0.005531991366297007,0.05018472298979759
the,0.31983619928359985,0.3227543234825134,0.2862859070301056,0.25819507241249084,0.4933079481124878,0.42745697498321533,0.34736719727516174,1.0,0.15305201709270477,0.35331496596336365,0.535392165184021,0.34342584013938904,0.22068053483963013
use,0.3948015868663788,0.34420761466026306,0.17430752515792847,0.3054240047931671,0.3276674151420593,0.3453877568244934,0.32446643710136414,0.34342584013938904,0.12984168529510498,0.31316980719566345,0.47261837124824524,1.0,0.32795652747154236
of,0.3045461177825928,0.33036211133003235,0.31028008460998535,0.2555062174797058,0.4946078956127167,0.33290785551071167,0.2513895630836487,0.733189046382904,0.1524115800857544,0.2682307958602905,0.41548454761505127,0.2750902473926544,0.1826142966747284
roman,0.20197004079818726,0.143672913312912,1.0,0.4669416546821594,0.26863154768943787,0.17852471768856049,0.1483525037765503,0.2862859070301056,0.12639591097831726,0.14135947823524475,0.24710409343242645,0.17430752515792847,0.1663191318511963
numerals,0.19459757208824158,0.21804498136043549,0.4669416546821594,1.0,0.23818567395210266,0.2182469516992569,0.16777057945728302,0.25819507241249084,0.2016570121049881,0.21987901628017426,0.21088573336601257,0.3054240047931671,0.22188253700733185
will,0.3902287483215332,0.33491280674934387,0.13640916347503662,0.16965042054653168,0.29706671833992004,0.3510494530200958,0.40638336539268494,0.3635469079017639,0.18084147572517395,0.4777579605579376,0.5091033577919006,0.410645067691803,0.35046905279159546
be,0.4789743721485138,0.46516597270965576,0.16603216528892517,0.21984203159809113,0.39254459738731384,0.3929833769798279,0.22657383978366852,0.4248143136501312,0.12418080866336823,0.3724094033241272,0.4972836375236511,0.4528608024120331,0.3324260413646698
reinstated,0.2522560656070709,0.16953210532665253,0.2652885317802429,0.2735072076320648,0.2825030982494354,0.2940208911895752,0.34917333722114563,0.2586565315723419,0.18386715650558472,0.35281848907470703,0.30955785512924194,0.2524178922176361,0.29092538356781006
for,0.3629494905471802,0.30793827772140503,0.13499169051647186,0.18570570647716522,0.4464869201183319,0.3017193675041199,0.318512886762619,0.4739971458911896,0.23749186098575592,0.30473530292510986,0.4451248347759247,0.47655582427978516,0.264628142118454
super,0.16604407131671906,0.1716693788766861,0.07821496576070786,0.27254608273506165,0.22322475910186768,0.13651713728904724,0.16038043797016144,0.21959073841571808,0.319060355424881,0.11458618193864822,0.17783479392528534,0.17267648875713348,0.166326642036438
bowl,0.19489403069019318,0.13464641571044922,0.12339023500680923,0.26416486501693726,0.1810409277677536,0.15942467749118805,0.18569406867027283,0.21576224267482758,0.48354101181030273,0.14242921769618988,0.16993016004562378,0.13564810156822205,0.21118052303791046
li,0.032395221292972565,0.1262819468975067,0.14842745661735535,0.1693873405456543,0.22546686232089996,0.03134606406092644,0.08404657244682312,0.1979183703660965,0.14981640875339508,0.11933369934558868,0.0824500098824501,0.13763126730918884,0.17020992934703827
.,0.3084547221660614,0.3594527542591095,0.27629324793815613,0.25345009565353394,0.6812511086463928,0.3567904531955719,0.35288307070732117,0.5934505462646484,0.1964210718870163,0.26475638151168823,0.4645031690597534,0.3711656630039215,0.4130953550338745
