,what,was,the,domain,name,of,the,site,that,streamed,the,super,bowl,50,game,?
and,0.31309178471565247,0.3740963041782379,0.5171257257461548,0.16707006096839905,0.21235932409763336,0.5116966962814331,0.5171257257461548,0.19108152389526367,0.4731321930885315,0.28591132164001465,0.5171257257461548,0.18368244171142578,0.1698254644870758,0.0032697415444999933,0.25192898511886597,0.20544172823429108
the,0.42745697498321533,0.48711544275283813,1.0,0.22479304671287537,0.3171212375164032,0.733189046382904,1.0,0.288954496383667,0.5473989248275757,0.2699103057384491,1.0,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.285271555185318,0.22068053483963013
cbs,0.1950361132621765,0.26256829500198364,0.2283918708562851,0.12020248174667358,0.16377106308937073,0.16151919960975647,0.2283918708562851,0.1903250813484192,0.19930922985076904,0.3422028124332428,0.2283918708562851,0.23111854493618011,0.2528696060180664,-0.030295440927147865,0.3367152214050293,0.14594407379627228
sports,0.13245077431201935,0.19941140711307526,0.20313861966133118,0.10790847986936569,0.10579896718263626,0.24392472207546234,0.20313861966133118,0.06207920238375664,0.18669648468494415,0.24001818895339966,0.20313861966133118,0.22513441741466522,0.23383285105228424,-0.0033377292566001415,0.2906801104545593,0.04557104781270027
apps,0.1478865146636963,0.1067918986082077,0.17520254850387573,0.21431437134742737,0.08604322373867035,0.137797549366951,0.17520254850387573,0.23004673421382904,0.21852390468120575,0.22050556540489197,0.17520254850387573,0.1611020267009735,0.1716770976781845,-0.005800248123705387,0.32520419359207153,0.21651507914066315
on,0.34226128458976746,0.3909217119216919,0.5107308030128479,0.17724385857582092,0.17627742886543274,0.3966929316520691,0.5107308030128479,0.24843932688236237,0.42569106817245483,0.33341550827026367,0.5107308030128479,0.1569211632013321,0.1334993690252304,0.05590687692165375,0.22967135906219482,0.2714994251728058
tablets,0.2014158070087433,0.1528983861207962,0.21735721826553345,0.17649617791175842,0.07933813333511353,0.1859407275915146,0.21735721826553345,0.19247974455356598,0.2991533577442169,0.20872379839420319,0.21735721826553345,0.05469173938035965,0.1787262111902237,0.039506152272224426,0.20142534375190735,0.15633375942707062
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.19022232294082642,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.2036259025335312,0.4137537479400635,0.29382985830307007,0.4933079481124878,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.2653886377811432,0.31091248989105225
windows,0.18406382203102112,0.19288912415504456,0.23561708629131317,0.150619238615036,0.110272116959095,0.1744781881570816,0.23561708629131317,0.1852724254131317,0.24281005561351776,0.25846636295318604,0.23561708629131317,0.21991164982318878,0.19755232334136963,0.06223582103848457,0.30645549297332764,0.17412035167217255
10,0.11840458959341049,0.16597506403923035,0.2880653440952301,0.01791882887482643,0.12717975676059723,0.2777891755104065,0.2880653440952301,0.11218901723623276,0.15201891958713531,-0.004670611582696438,0.2880653440952301,0.053164973855018616,0.06414627283811569,-0.05261240527033806,0.01925787515938282,0.022911956533789635
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.19022232294082642,0.28145334124565125,0.4946078956127167,0.4933079481124878,0.2036259025335312,0.4137537479400635,0.29382985830307007,0.4933079481124878,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.2653886377811432,0.31091248989105225
xbox,0.21293765306472778,0.16398195922374725,0.20042617619037628,0.13659138977527618,0.0752062052488327,0.1692035049200058,0.20042617619037628,0.1381891816854477,0.23693633079528809,0.35222986340522766,0.20042617619037628,0.2876792550086975,0.23387467861175537,0.06382782012224197,0.5824945569038391,0.24734219908714294
one,0.376489520072937,0.3752199709415436,0.5514441132545471,0.2402762919664383,0.27018114924430847,0.4999135136604309,0.5514441132545471,0.1953033059835434,0.5133185982704163,0.24080976843833923,0.5514441132545471,0.21711376309394836,0.19098831713199615,0.023094678297638893,0.2554377615451813,0.2673267424106598
and,0.31309178471565247,0.3740963041782379,0.5171257257461548,0.16707006096839905,0.21235932409763336,0.5116966962814331,0.5171257257461548,0.19108152389526367,0.4731321930885315,0.28591132164001465,0.5171257257461548,0.18368244171142578,0.1698254644870758,0.0032697415444999933,0.25192898511886597,0.20544172823429108
other,0.341873437166214,0.14651623368263245,0.44152235984802246,0.23207516968250275,0.20388714969158173,0.38583824038505554,0.44152235984802246,0.19204844534397125,0.5570666193962097,0.26778310537338257,0.44152235984802246,0.15647977590560913,0.12835361063480377,0.0139119578525424,0.2202579826116562,0.24682199954986572
digital,0.1757969856262207,0.14947694540023804,0.18361380696296692,0.27781790494918823,0.07755120098590851,0.20011478662490845,0.18361380696296692,0.08793026208877563,0.17645800113677979,0.38144218921661377,0.18361380696296692,0.16536913812160492,0.1176709309220314,-0.005269418004900217,0.24347911775112152,0.12982943654060364
media,0.18292108178138733,0.17841780185699463,0.19221965968608856,0.1784641444683075,0.16365878283977509,0.19700391590595245,0.19221965968608856,0.161823570728302,0.2675379812717438,0.30484211444854736,0.19221965968608856,0.2023422122001648,0.10416857153177261,-0.04522654041647911,0.24786706268787384,0.1571006178855896
players,0.21080905199050903,0.15925255417823792,0.2647981345653534,0.10529177635908127,0.13167159259319305,0.20305874943733215,0.2647981345653534,0.22745056450366974,0.2236059606075287,0.1865755319595337,0.2647981345653534,0.2692553400993347,0.21327023208141327,-0.03985470533370972,0.4889407455921173,0.15925642848014832
(,0.2411840260028839,0.2980341613292694,0.33289089798927307,0.18802997469902039,0.2706909477710724,0.35032153129577637,0.33289089798927307,0.19636771082878113,0.2264307141304016,0.1859312802553177,0.33289089798927307,0.17553061246871948,0.15949074923992157,0.03192463144659996,0.19185201823711395,0.40561532974243164
such,0.23989605903625488,0.12487147748470306,0.3575236201286316,0.14875471591949463,0.14280109107494354,0.3209529519081116,0.3575236201286316,0.1954977959394455,0.4479874074459076,0.22712013125419617,0.3575236201286316,0.17330904304981232,0.14886315166950226,0.027680542320013046,0.15407271683216095,0.17851735651493073
as,0.31749409437179565,0.3677520453929901,0.48381632566452026,0.18740621209144592,0.2851914167404175,0.3886612355709076,0.48381632566452026,0.21358512341976166,0.4735107421875,0.2477014809846878,0.48381632566452026,0.21450649201869965,0.14539222419261932,-0.0016074778977781534,0.18194591999053955,0.27043893933296204
chromecast,0.2735980749130249,0.26836392283439636,0.2610761523246765,0.14419379830360413,0.17431633174419403,0.21060486137866974,0.2610761523246765,0.2213820517063141,0.30934059619903564,0.34284070134162903,0.2610761523246765,0.2938871383666992,0.31481119990348816,0.016289925202727318,0.29836538434028625,0.27047401666641235
and,0.31309178471565247,0.3740963041782379,0.5171257257461548,0.16707006096839905,0.21235932409763336,0.5116966962814331,0.5171257257461548,0.19108152389526367,0.4731321930885315,0.28591132164001465,0.5171257257461548,0.18368244171142578,0.1698254644870758,0.0032697415444999933,0.25192898511886597,0.20544172823429108
roku,0.1734328269958496,0.19198870658874512,0.2534857392311096,0.2115272879600525,0.16220034658908844,0.18679094314575195,0.2534857392311096,0.09186231344938278,0.16740182042121887,0.14430327713489532,0.2534857392311096,0.1870434433221817,0.12262497842311859,-0.03208364173769951,0.2534613013267517,0.15246115624904633
),0.26259949803352356,0.3267642855644226,0.3456730246543884,0.18622124195098877,0.2638341188430786,0.3680361211299896,0.3456730246543884,0.19364769756793976,0.23478686809539795,0.19794431328773499,0.3456730246543884,0.1971341073513031,0.16361013054847717,-0.0024984623305499554,0.19853033125400543,0.42300865054130554
.,0.3567904531955719,0.40146201848983765,0.5934505462646484,0.22910363972187042,0.24737101793289185,0.5352458953857422,0.5934505462646484,0.22011229395866394,0.4460422694683075,0.273630827665329,0.5934505462646484,0.2757420241832733,0.21516893804073334,0.04325474053621292,0.2581658959388733,0.4130953550338745
