,who,did,noble,acquire,the,rights,to,the,american,broadcasting,company,name,from,?
its,0.1326070874929428,0.19922670722007751,0.15249545872211456,0.24440300464630127,0.559237003326416,0.1595378965139389,0.3691340684890747,0.559237003326416,0.14820368587970734,0.2771732807159424,0.258992999792099,0.317160964012146,0.32706040143966675,0.15103481709957123
parent,0.22883307933807373,0.10150361806154251,0.10216735303401947,0.31750667095184326,0.2354632169008255,0.20513316988945007,0.22610324621200562,0.2354632169008255,0.11551972478628159,0.21645978093147278,0.2895146310329437,0.2494852989912033,0.18410179018974304,0.19855059683322906
company,0.2383776307106018,0.16800642013549805,0.09502840787172318,0.3454020023345947,0.26591673493385315,0.175696462392807,0.24903783202171326,0.26591673493385315,0.1761145144701004,0.3277682960033417,1.0,0.21465471386909485,0.1728876233100891,0.12195809185504913
adopted,0.20269951224327087,0.18617329001426697,0.17294615507125854,0.09748959541320801,0.23462533950805664,0.2601255178451538,0.1939777433872223,0.23462533950805664,0.18802930414676666,0.23409663140773773,0.10233678668737411,0.26524877548217773,0.14567269384860992,0.14235380291938782
the,0.3733934462070465,0.34736719727516174,0.2295120358467102,0.19284681975841522,1.0,0.2579100430011749,0.535392165184021,1.0,0.24562937021255493,0.29916465282440186,0.26591673493385315,0.3171212375164032,0.40150508284568787,0.22068053483963013
corporate,0.13414131104946136,0.10533066093921661,0.13181692361831665,0.3498673141002655,0.22066551446914673,0.23303736746311188,0.24316208064556122,0.22066551446914673,0.21168671548366547,0.3888157606124878,0.5318621397018433,0.1665390282869339,0.12224998325109482,0.17430047690868378
name,0.2027527540922165,0.17557460069656372,0.18453916907310486,0.14350943267345428,0.3171212375164032,0.16826649010181427,0.27806994318962097,0.3171212375164032,0.14227524399757385,0.16204847395420074,0.21465471386909485,1.0,0.2635002136230469,0.15381577610969543
american,0.3093835413455963,0.21486236155033112,0.13568325340747833,0.1098877489566803,0.24562937021255493,0.22882525622844696,0.16338081657886505,0.24562937021255493,1.0000001192092896,0.26785901188850403,0.1761145144701004,0.14227524399757385,0.20110583305358887,0.18877598643302917
broadcasting,0.16948257386684418,0.12097854167222977,0.11255649477243423,0.21984879672527313,0.29916465282440186,0.24217469990253448,0.23729375004768372,0.29916465282440186,0.26785901188850403,1.0,0.3277682960033417,0.16204847395420074,0.19793446362018585,0.10870421677827835
companies,0.23784202337265015,0.22622764110565186,0.09894056618213654,0.3086077868938446,0.26917189359664917,0.19717207551002502,0.2619103491306305,0.26917189359664917,0.1615752875804901,0.3542902171611786,0.7287532687187195,0.15141929686069489,0.1855001598596573,0.14365637302398682
",",0.3365725874900818,0.3015086054801941,0.2267053723335266,0.19705404341220856,0.4933079481124878,0.2595706284046173,0.44245919585227966,0.4933079481124878,0.3048616647720337,0.2411014288663864,0.2697763442993164,0.28145334124565125,0.39760664105415344,0.31091248989105225
inc.,0.2538697421550751,0.23379820585250854,0.17398692667484283,0.22478432953357697,0.26402559876441956,0.2316749095916748,0.2632971704006195,0.26402559876441956,0.22034983336925507,0.17868204414844513,0.1912420243024826,0.15050563216209412,0.20086342096328735,0.2727344036102295
woods,0.24312812089920044,0.09587925672531128,0.14874449372291565,0.1464347392320633,0.25063925981521606,0.10206303745508194,0.22002160549163818,0.25063925981521606,0.23742659389972687,0.10947667807340622,0.11675195395946503,0.1582435965538025,0.170965775847435,0.09811560064554214
retained,0.14383310079574585,0.28948208689689636,0.1795383244752884,0.33278796076774597,0.2996930480003357,0.23558826744556427,0.23284712433815002,0.2996930480003357,0.10533402115106583,0.14732930064201355,0.19821839034557343,0.19161182641983032,0.2380828708410263,0.0590956024825573
his,0.44966956973075867,0.3546801507472992,0.19504152238368988,0.22882778942584991,0.4394008219242096,0.18114516139030457,0.3715193271636963,0.4394008219242096,0.21155373752117157,0.20860010385513306,0.21722809970378876,0.1914493292570114,0.3195365369319916,0.18075084686279297
position,0.2597297430038452,0.2170831561088562,0.13150200247764587,0.09389092773199081,0.3183514177799225,0.17093810439109802,0.2374807894229889,0.3183514177799225,0.1544075310230255,0.17351382970809937,0.18375492095947266,0.1538318544626236,0.23697097599506378,0.15529610216617584
as,0.3923053741455078,0.3596470057964325,0.17776016891002655,0.1731598824262619,0.48381632566452026,0.23479478061199188,0.42092081904411316,0.48381632566452026,0.2994234561920166,0.19734740257263184,0.18860384821891785,0.2851914167404175,0.3251767158508301,0.27043893933296204
president,0.22565458714962006,0.1801012009382248,0.10329665243625641,0.08673009276390076,0.24330610036849976,0.24519474804401398,0.21247753500938416,0.24330610036849976,0.25288230180740356,0.24680669605731964,0.22260580956935883,0.15637782216072083,0.14635725319385529,0.14148259162902832
and,0.41279885172843933,0.34479495882987976,0.1789873242378235,0.23553775250911713,0.5171257257461548,0.26346641778945923,0.48971283435821533,0.5171257257461548,0.32290002703666687,0.2752234637737274,0.23788511753082275,0.21235932409763336,0.3601827025413513,0.20544172823429108
ceo,0.18829603493213654,0.16891877353191376,0.09275034070014954,0.24916115403175354,0.16098161041736603,0.16461871564388275,0.16019576787948608,0.16098161041736603,0.2724601626396179,0.28327056765556335,0.470624715089798,0.2041018009185791,0.1380724161863327,0.13378572463989258
of,0.2827862501144409,0.2513895630836487,0.24601131677627563,0.19236667454242706,0.733189046382904,0.19425496459007263,0.41548454761505127,0.733189046382904,0.22180068492889404,0.25924646854400635,0.20467796921730042,0.24075818061828613,0.4249346852302551,0.1826142966747284
abc,0.14673753082752228,0.13353709876537323,0.10893116146326065,0.09076379239559174,0.2068762183189392,0.16774038970470428,0.1762417107820511,0.2068762183189392,0.24405160546302795,0.45669859647750854,0.16210390627384186,0.1380753219127655,0.12159302085638046,0.19065172970294952
until,0.2530071437358856,0.33905428647994995,0.06683380156755447,0.12655313313007355,0.37191009521484375,0.17111073434352875,0.354556679725647,0.37191009521484375,0.2128903716802597,0.30664220452308655,0.19121527671813965,0.2578715980052948,0.3746030032634735,0.20304496586322784
december,0.2259318083524704,0.2542226016521454,0.04978879541158676,0.08343151956796646,0.23266014456748962,0.2164476364850998,0.21181435883045197,0.23266014456748962,0.307953804731369,0.20080122351646423,0.16693733632564545,0.12413579225540161,0.18902720510959625,0.2480352818965912
1949,0.15308405458927155,0.25469261407852173,0.0518045537173748,0.13106097280979156,0.2687380611896515,0.1996983289718628,0.2212606966495514,0.2687380611896515,0.11683622747659683,0.27919119596481323,0.16696764528751373,0.19426622986793518,0.1600027084350586,0.16888584196567535
",",0.3365725874900818,0.3015086054801941,0.2267053723335266,0.19705404341220856,0.4933079481124878,0.2595706284046173,0.44245919585227966,0.4933079481124878,0.3048616647720337,0.2411014288663864,0.2697763442993164,0.28145334124565125,0.39760664105415344,0.31091248989105225
and,0.41279885172843933,0.34479495882987976,0.1789873242378235,0.23553775250911713,0.5171257257461548,0.26346641778945923,0.48971283435821533,0.5171257257461548,0.32290002703666687,0.2752234637737274,0.23788511753082275,0.21235932409763336,0.3601827025413513,0.20544172823429108
was,0.3318818509578705,0.41399896144866943,0.16863727569580078,0.16291773319244385,0.48711544275283813,0.19272007048130035,0.3636345863342285,0.48711544275283813,0.31632548570632935,0.25895166397094727,0.2293137013912201,0.2646567225456238,0.31171464920043945,0.18412111699581146
subsequently,0.23549991846084595,0.24780967831611633,0.05150165036320686,0.14867714047431946,0.2886511981487274,0.13406822085380554,0.29023027420043945,0.2886511981487274,0.1367620825767517,0.2050919234752655,0.14953728020191193,0.08445461839437485,0.19482029974460602,0.005594457965344191
promoted,0.2331598997116089,0.23407593369483948,0.1332605928182602,0.11944357305765152,0.2648380994796753,0.17144592106342316,0.2082895189523697,0.2648380994796753,0.1651368886232376,0.1338726282119751,0.1911146193742752,0.1597653478384018,0.16037096083164215,0.2079106867313385
to,0.42656609416007996,0.4452643394470215,0.18826298415660858,0.19960732758045197,0.535392165184021,0.2570022940635681,1.0,0.535392165184021,0.16338081657886505,0.23729375004768372,0.24903783202171326,0.27806994318962097,0.4069952368736267,0.29463258385658264
vice-chairman,0.2389197200536728,0.1375640630722046,0.1739356517791748,0.1382833868265152,0.23292440176010132,0.24009141325950623,0.15852651000022888,0.23292440176010132,0.30281347036361694,0.2788568437099457,0.3096737861633301,0.21222686767578125,0.1938135176897049,0.10472805052995682
of,0.2827862501144409,0.2513895630836487,0.24601131677627563,0.19236667454242706,0.733189046382904,0.19425496459007263,0.41548454761505127,0.733189046382904,0.22180068492889404,0.25924646854400635,0.20467796921730042,0.24075818061828613,0.4249346852302551,0.1826142966747284
the,0.3733934462070465,0.34736719727516174,0.2295120358467102,0.19284681975841522,1.0,0.2579100430011749,0.535392165184021,1.0,0.24562937021255493,0.29916465282440186,0.26591673493385315,0.3171212375164032,0.40150508284568787,0.22068053483963013
board,0.15408030152320862,0.12808117270469666,0.014758150093257427,0.11304259300231934,0.2871673107147217,0.10961788892745972,0.20624859631061554,0.2871673107147217,0.1543796956539154,0.1580381989479065,0.19769077003002167,0.04163958877325058,0.17346777021884918,0.1261475533246994
before,0.31244513392448425,0.33642593026161194,0.11104359477758408,0.1574564129114151,0.45900648832321167,0.2256499081850052,0.4190867841243744,0.45900648832321167,0.14222770929336548,0.2056066393852234,0.20497676730155945,0.25333574414253235,0.38587698340415955,0.2507109045982361
leaving,0.26084476709365845,0.26762503385543823,0.08565551042556763,0.22031785547733307,0.35353413224220276,0.1063128411769867,0.3466693162918091,0.35353413224220276,0.16584309935569763,0.19150276482105255,0.19242684543132782,0.13875439763069153,0.29836738109588623,0.11571593582630157
abc,0.14673753082752228,0.13353709876537323,0.10893116146326065,0.09076379239559174,0.2068762183189392,0.16774038970470428,0.1762417107820511,0.2068762183189392,0.24405160546302795,0.45669859647750854,0.16210390627384186,0.1380753219127655,0.12159302085638046,0.19065172970294952
altogether,0.2217625379562378,0.286638081073761,0.0919947475194931,0.07694168388843536,0.39187631011009216,0.22879558801651,0.3859530985355377,0.39187631011009216,0.126466765999794,0.2003728300333023,0.14596393704414368,0.17625394463539124,0.26912519335746765,0.2989068627357483
on,0.2340552806854248,0.2670976221561432,0.08178474009037018,0.1614929735660553,0.5107308030128479,0.22401921451091766,0.41031414270401,0.5107308030128479,0.2356499582529068,0.25327786803245544,0.23664942383766174,0.17627742886543274,0.36926645040512085,0.2714994251728058
june,0.23552022874355316,0.26244688034057617,0.07858926057815552,0.0800921767950058,0.24568822979927063,0.20343410968780518,0.22441016137599945,0.24568822979927063,0.31856784224510193,0.24905115365982056,0.15686576068401337,0.14398173987865448,0.20454497635364532,0.31416764855384827
30,0.0856964960694313,-0.015366257168352604,0.018158094957470894,-0.04096008464694023,0.0730796679854393,0.03655625879764557,0.06848903745412827,0.0730796679854393,0.011582182720303535,0.01952734775841236,0.03522590547800064,0.009165161289274693,0.0211875531822443,-0.08261742442846298
",",0.3365725874900818,0.3015086054801941,0.2267053723335266,0.19705404341220856,0.4933079481124878,0.2595706284046173,0.44245919585227966,0.4933079481124878,0.3048616647720337,0.2411014288663864,0.2697763442993164,0.28145334124565125,0.39760664105415344,0.31091248989105225
1951,-0.03120521828532219,-0.049836352467536926,-0.0564076229929924,-0.05168536677956581,-0.20524539053440094,-0.13454744219779968,-0.14842139184474945,-0.20524539053440094,-0.21914681792259216,-0.30799925327301025,-0.14428964257240295,-0.11416786909103394,-0.19048264622688293,-0.20064012706279755
.,0.3541337847709656,0.35288307070732117,0.2001064568758011,0.15675117075443268,0.5934505462646484,0.24957291781902313,0.4645031690597534,0.5934505462646484,0.29108086228370667,0.20697949826717377,0.266353577375412,0.24737101793289185,0.41536515951156616,0.4130953550338745
