,stretched,rocks,that,pinch,into,lenses,are,known,by,what,word,?
for,0.16599957644939423,0.16357912123203278,0.4137635827064514,0.18633729219436646,0.231735959649086,0.20117272436618805,0.3895993232727051,0.363901823759079,0.3248702883720398,0.3017193675041199,0.28341928124427795,0.264628142118454
``,0.10904014855623245,-0.047615960240364075,0.05285148695111275,0.12944050133228302,0.02736244536936283,0.018442314118146896,0.12624181807041168,0.00922766886651516,-0.030704375356435776,0.008517155423760414,0.12403237819671631,0.0685480609536171
sausage,0.23004615306854248,0.18484196066856384,0.21787162125110626,0.2856840491294861,0.24181021749973297,0.19535744190216064,0.22756598889827728,0.2178908735513687,0.1313284933567047,0.2156769186258316,0.3314323425292969,0.15496845543384552
'',0.0016876787412911654,0.028809774667024612,0.007880004122853279,-0.016680847853422165,-0.043979667127132416,0.04756737872958183,0.0263817198574543,0.06905213743448257,-0.010275691747665405,0.08143015950918198,0.05225009098649025,0.018684765323996544
",",0.2627030313014984,0.30537211894989014,0.4137537479400635,0.2556890845298767,0.2826121151447296,0.19176547229290009,0.4062570035457611,0.3604377806186676,0.3680937886238098,0.3087472915649414,0.24605005979537964,0.31091248989105225
because,0.2882872521877289,0.20877781510353088,0.6503599286079407,0.23272797465324402,0.2905239760875702,0.20765520632266998,0.43093472719192505,0.291677862405777,0.3562704622745514,0.46729007363319397,0.25393515825271606,0.2528740465641022
of,0.29634585976600647,0.2664484679698944,0.41498205065727234,0.16441896557807922,0.32255905866622925,0.2134179323911667,0.39081433415412903,0.35814476013183594,0.3646814823150635,0.33290785551071167,0.23799116909503937,0.1826142966747284
their,0.18616150319576263,0.21200421452522278,0.4266771972179413,0.21451744437217712,0.24211956560611725,0.21864433586597443,0.46887820959091187,0.22521670162677765,0.3242124021053314,0.35142919421195984,0.16875289380550385,0.1898253709077835
visual,0.13389767706394196,0.12315506488084793,0.25541916489601135,0.12409263104200363,0.09538544714450836,0.3914051055908203,0.22073455154895782,0.17266793549060822,0.2211913764476776,0.25209182500839233,0.18191680312156677,0.15138444304466248
similarity,0.31191426515579224,0.23677495121955872,0.3957853317260742,0.08021575957536697,0.2153572142124176,0.3145608603954315,0.3324848711490631,0.22913256287574768,0.27789098024368286,0.29618191719055176,0.276640385389328,0.20027397572994232
.,0.25391146540641785,0.26481303572654724,0.4460422694683075,0.2988835871219635,0.26250120997428894,0.22213712334632874,0.3452940285205841,0.283290296792984,0.3936232924461365,0.3567904531955719,0.13155406713485718,0.4130953550338745
