,who,was,the,karluk,kara-khanid,ruler,ranked,above,?
korean,0.19757816195487976,0.22204650938510895,0.2349277287721634,0.2587657868862152,0.2704145610332489,0.1421758532524109,0.14668162167072296,0.09135923534631729,0.1996629685163498
king,0.24555552005767822,0.27377256751060486,0.25887003540992737,0.18906834721565247,0.20901361107826233,0.4715099036693573,0.14068704843521118,0.12369357794523239,0.19130074977874756
",",0.3365725874900818,0.45456063747406006,0.4933079481124878,0.35131725668907166,0.23882128298282623,0.24077121913433075,0.21935869753360748,0.2902800738811493,0.31091248989105225
saying,0.3759990632534027,0.25888511538505554,0.30105578899383545,0.17578591406345367,0.17682543396949768,0.17689299583435059,0.13031870126724243,0.2116234302520752,0.36382168531417847
that,0.45444270968437195,0.33670201897621155,0.5473989248275757,0.163064643740654,0.20161473751068115,0.17004279792308807,0.18028749525547028,0.32968869805336,0.32716336846351624
the,0.3733934462070465,0.48711544275283813,1.0,0.27753403782844543,0.2745368778705597,0.23322275280952454,0.2711145281791687,0.33988961577415466,0.22068053483963013
uighur,0.11250530183315277,0.14824295043945312,0.2778043746948242,0.31282278895378113,0.44505900144577026,0.20859941840171814,0.22824987769126892,0.23359167575836182,0.21201187372207642
king,0.24555552005767822,0.27377256751060486,0.25887003540992737,0.18906834721565247,0.20901361107826233,0.4715099036693573,0.14068704843521118,0.12369357794523239,0.19130074977874756
of,0.2827862501144409,0.4069072902202606,0.733189046382904,0.23197144269943237,0.24797147512435913,0.28001952171325684,0.276383638381958,0.24890293180942535,0.1826142966747284
qocho,0.1683555245399475,0.2545815706253052,0.30962467193603516,0.3698015511035919,0.3110624849796295,0.21285825967788696,0.1404360830783844,0.17469963431358337,0.1867162138223648
was,0.3318818509578705,1.0000001192092896,0.48711544275283813,0.2668815553188324,0.2488708645105362,0.24177265167236328,0.28979501128196716,0.11464940011501312,0.18412111699581146
ranked,0.17860917747020721,0.28979501128196716,0.2711145281791687,0.25728508830070496,0.21680788695812225,0.09198835492134094,1.0000001192092896,0.16889804601669312,0.12953443825244904
higher,0.20071525871753693,0.12998951971530914,0.3292480409145355,0.14953885972499847,0.12221799045801163,0.12120599299669266,0.2780408263206482,0.40908944606781006,0.15679465234279633
than,0.24983921647071838,0.1872616857290268,0.3227543234825134,0.0913899689912796,0.12002281844615936,0.13491441309452057,0.17055785655975342,0.23818866908550262,0.24917294085025787
the,0.3733934462070465,0.48711544275283813,1.0,0.27753403782844543,0.2745368778705597,0.23322275280952454,0.2711145281791687,0.33988961577415466,0.22068053483963013
karluk,0.242883563041687,0.2668815553188324,0.27753403782844543,1.0,0.6321539282798767,0.2146802544593811,0.25728508830070496,0.15584801137447357,0.20684975385665894
kara-khanid,0.2530910074710846,0.2488708645105362,0.2745368778705597,0.6321539282798767,1.0,0.3868926763534546,0.21680788695812225,0.1762983798980713,0.19402749836444855
ruler,0.2611336410045624,0.24177265167236328,0.23322275280952454,0.2146802544593811,0.3868926763534546,1.0,0.09198835492134094,0.09736896306276321,0.14533701539039612
",",0.3365725874900818,0.45456063747406006,0.4933079481124878,0.35131725668907166,0.23882128298282623,0.24077121913433075,0.21935869753360748,0.2902800738811493,0.31091248989105225
who,0.9999998807907104,0.3318818509578705,0.3733934462070465,0.242883563041687,0.2530910074710846,0.2611336410045624,0.17860917747020721,0.1116432398557663,0.26220351457595825
in,0.2792111933231354,0.45514053106307983,0.6662389636039734,0.2800864279270172,0.20625115931034088,0.17539414763450623,0.2005387395620346,0.22744394838809967,0.20430970191955566
turn,0.25479328632354736,0.1588321030139923,0.3359498679637909,0.15102437138557434,0.14290127158164978,0.12297159433364868,0.16641999781131744,0.14499875903129578,0.2072952687740326
was,0.3318818509578705,1.0000001192092896,0.48711544275283813,0.2668815553188324,0.2488708645105362,0.24177265167236328,0.28979501128196716,0.11464940011501312,0.18412111699581146
ranked,0.17860917747020721,0.28979501128196716,0.2711145281791687,0.25728508830070496,0.21680788695812225,0.09198835492134094,1.0000001192092896,0.16889804601669312,0.12953443825244904
higher,0.20071525871753693,0.12998951971530914,0.3292480409145355,0.14953885972499847,0.12221799045801163,0.12120599299669266,0.2780408263206482,0.40908944606781006,0.15679465234279633
than,0.24983921647071838,0.1872616857290268,0.3227543234825134,0.0913899689912796,0.12002281844615936,0.13491441309452057,0.17055785655975342,0.23818866908550262,0.24917294085025787
the,0.3733934462070465,0.48711544275283813,1.0,0.27753403782844543,0.2745368778705597,0.23322275280952454,0.2711145281791687,0.33988961577415466,0.22068053483963013
korean,0.19757816195487976,0.22204650938510895,0.2349277287721634,0.2587657868862152,0.2704145610332489,0.1421758532524109,0.14668162167072296,0.09135923534631729,0.1996629685163498
king,0.24555552005767822,0.27377256751060486,0.25887003540992737,0.18906834721565247,0.20901361107826233,0.4715099036693573,0.14068704843521118,0.12369357794523239,0.19130074977874756
",",0.3365725874900818,0.45456063747406006,0.4933079481124878,0.35131725668907166,0.23882128298282623,0.24077121913433075,0.21935869753360748,0.2902800738811493,0.31091248989105225
who,0.9999998807907104,0.3318818509578705,0.3733934462070465,0.242883563041687,0.2530910074710846,0.2611336410045624,0.17860917747020721,0.1116432398557663,0.26220351457595825
was,0.3318818509578705,1.0000001192092896,0.48711544275283813,0.2668815553188324,0.2488708645105362,0.24177265167236328,0.28979501128196716,0.11464940011501312,0.18412111699581146
ranked,0.17860917747020721,0.28979501128196716,0.2711145281791687,0.25728508830070496,0.21680788695812225,0.09198835492134094,1.0000001192092896,0.16889804601669312,0.12953443825244904
last,0.30598369240760803,0.32424551248550415,0.3698786795139313,0.2012801617383957,0.22097811102867126,0.23063477873802185,0.15547017753124237,0.20084264874458313,0.22371746599674225
",",0.3365725874900818,0.45456063747406006,0.4933079481124878,0.35131725668907166,0.23882128298282623,0.24077121913433075,0.21935869753360748,0.2902800738811493,0.31091248989105225
because,0.4398062229156494,0.3841400742530823,0.44596394896507263,0.07901494950056076,0.17374643683433533,0.1960897147655487,0.1769731342792511,0.2451314926147461,0.2528740465641022
the,0.3733934462070465,0.48711544275283813,1.0,0.27753403782844543,0.2745368778705597,0.23322275280952454,0.2711145281791687,0.33988961577415466,0.22068053483963013
uighurs,0.20429787039756775,0.20198987424373627,0.3033442199230194,0.3104875087738037,0.36973822116851807,0.21565866470336914,0.21454299986362457,0.20113010704517365,0.17329514026641846
surrendered,0.22589848935604095,0.36920326948165894,0.2820700705051422,0.16241537034511566,0.22428159415721893,0.33157220482826233,0.13557791709899902,0.06712459027767181,0.09069284051656723
to,0.42656609416007996,0.3636345863342285,0.535392165184021,0.1914164274930954,0.1782284528017044,0.18837414681911469,0.08006753772497177,0.30495497584342957,0.29463258385658264
the,0.3733934462070465,0.48711544275283813,1.0,0.27753403782844543,0.2745368778705597,0.23322275280952454,0.2711145281791687,0.33988961577415466,0.22068053483963013
mongols,0.2709572911262512,0.19519121944904327,0.310281366109848,0.3057321310043335,0.5537573099136353,0.3870810866355896,0.17161762714385986,0.09778913110494614,0.11517509818077087
first,0.39065709710121155,0.5022147297859192,0.49448907375335693,0.13066817820072174,0.21002715826034546,0.15992632508277893,0.20918375253677368,0.21701446175575256,0.18701928853988647
",",0.3365725874900818,0.45456063747406006,0.4933079481124878,0.35131725668907166,0.23882128298282623,0.24077121913433075,0.21935869753360748,0.2902800738811493,0.31091248989105225
the,0.3733934462070465,0.48711544275283813,1.0,0.27753403782844543,0.2745368778705597,0.23322275280952454,0.2711145281791687,0.33988961577415466,0.22068053483963013
karluks,0.32881468534469604,0.2734566628932953,0.3321180045604706,0.9294666647911072,0.6327089071273804,0.2684215307235718,0.24585777521133423,0.1879071742296219,0.23538310825824738
surrendered,0.22589848935604095,0.36920326948165894,0.2820700705051422,0.16241537034511566,0.22428159415721893,0.33157220482826233,0.13557791709899902,0.06712459027767181,0.09069284051656723
after,0.32549580931663513,0.49306565523147583,0.4565047025680542,0.21275074779987335,0.22872836887836456,0.18550731241703033,0.1363501250743866,0.1324489861726761,0.16608688235282898
the,0.3733934462070465,0.48711544275283813,1.0,0.27753403782844543,0.2745368778705597,0.23322275280952454,0.2711145281791687,0.33988961577415466,0.22068053483963013
uighurs,0.20429787039756775,0.20198987424373627,0.3033442199230194,0.3104875087738037,0.36973822116851807,0.21565866470336914,0.21454299986362457,0.20113010704517365,0.17329514026641846
",",0.3365725874900818,0.45456063747406006,0.4933079481124878,0.35131725668907166,0.23882128298282623,0.24077121913433075,0.21935869753360748,0.2902800738811493,0.31091248989105225
and,0.41279885172843933,0.3740963041782379,0.5171257257461548,0.26265108585357666,0.19628916680812836,0.22315910458564758,0.21633140742778778,0.2363634556531906,0.20544172823429108
the,0.3733934462070465,0.48711544275283813,1.0,0.27753403782844543,0.2745368778705597,0.23322275280952454,0.2711145281791687,0.33988961577415466,0.22068053483963013
koreans,0.30688464641571045,0.22738997638225555,0.2526109516620636,0.22829200327396393,0.29134780168533325,0.20416975021362305,0.16499793529510498,0.10447122156620026,0.22291037440299988
surrendered,0.22589848935604095,0.36920326948165894,0.2820700705051422,0.16241537034511566,0.22428159415721893,0.33157220482826233,0.13557791709899902,0.06712459027767181,0.09069284051656723
last,0.30598369240760803,0.32424551248550415,0.3698786795139313,0.2012801617383957,0.22097811102867126,0.23063477873802185,0.15547017753124237,0.20084264874458313,0.22371746599674225
",",0.3365725874900818,0.45456063747406006,0.4933079481124878,0.35131725668907166,0.23882128298282623,0.24077121913433075,0.21935869753360748,0.2902800738811493,0.31091248989105225
and,0.41279885172843933,0.3740963041782379,0.5171257257461548,0.26265108585357666,0.19628916680812836,0.22315910458564758,0.21633140742778778,0.2363634556531906,0.20544172823429108
that,0.45444270968437195,0.33670201897621155,0.5473989248275757,0.163064643740654,0.20161473751068115,0.17004279792308807,0.18028749525547028,0.32968869805336,0.32716336846351624
the,0.3733934462070465,0.48711544275283813,1.0,0.27753403782844543,0.2745368778705597,0.23322275280952454,0.2711145281791687,0.33988961577415466,0.22068053483963013
uighurs,0.20429787039756775,0.20198987424373627,0.3033442199230194,0.3104875087738037,0.36973822116851807,0.21565866470336914,0.21454299986362457,0.20113010704517365,0.17329514026641846
surrendered,0.22589848935604095,0.36920326948165894,0.2820700705051422,0.16241537034511566,0.22428159415721893,0.33157220482826233,0.13557791709899902,0.06712459027767181,0.09069284051656723
peacefully,0.3011750280857086,0.21875213086605072,0.32506445050239563,0.19796143472194672,0.25936052203178406,0.25767552852630615,0.029187040403485298,0.15659470856189728,0.19521015882492065
without,0.2402247190475464,0.18635936081409454,0.3270869255065918,0.11286075413227081,0.14880280196666718,0.12513433396816254,0.06270930171012878,0.25556275248527527,0.2928665280342102
violently,0.28097084164619446,0.24988481402397156,0.2549045979976654,0.2486725151538849,0.27152594923973083,0.1794106364250183,0.09817396104335785,0.193018838763237,0.16854359209537506
resisting,0.202134907245636,0.2234499603509903,0.3003624975681305,0.10637307167053223,0.12198816984891891,0.2343507707118988,0.10441237688064575,0.16665276885032654,0.06712238490581512
.,0.3541337847709656,0.40146201848983765,0.5934505462646484,0.24809961020946503,0.2448740154504776,0.22083567082881927,0.21607504785060883,0.34496572613716125,0.4130953550338745
