,how,many,seasons,did,the,love,boat,run,for,?
an,0.2520636022090912,0.2465583086013794,0.12212920188903809,0.22598257660865784,0.4207492768764496,0.10753485560417175,0.14891000092029572,0.16178227961063385,0.3236706852912903,0.19793890416622162
alex,0.14208537340164185,0.17398245632648468,0.19984862208366394,0.13676169514656067,0.17685191333293915,0.21257418394088745,0.09362093359231949,0.1141882911324501,0.27393728494644165,0.08971220999956131
haley,0.1690390408039093,0.17559760808944702,0.2098945677280426,0.19560322165489197,0.24109937250614166,0.20286789536476135,0.15976709127426147,0.1942441761493683,0.19159537553787231,0.20005309581756592
novel,0.14413565397262573,0.12567567825317383,0.08898340910673141,0.15342624485492706,0.2359684407711029,0.2858748733997345,0.09510143101215363,0.08275116980075836,0.16515880823135376,0.11398572474718094
that,0.557814359664917,0.5391656160354614,0.16050273180007935,0.47518548369407654,0.5473989248275757,0.24653686583042145,0.2182936668395996,0.32061445713043213,0.4137635827064514,0.32716336846351624
was,0.16678167879581451,0.260356068611145,0.24377715587615967,0.41399896144866943,0.48711544275283813,0.15218229591846466,0.19691011309623718,0.18548552691936493,0.3863949179649353,0.18412111699581146
published,0.17517933249473572,0.18215684592723846,0.11486931890249252,0.17877818644046783,0.22017472982406616,0.15652979910373688,0.0751931369304657,0.18904376029968262,0.21304498612880707,0.16280238330364227
the,0.33890387415885925,0.4335206151008606,0.24226845800876617,0.34736719727516174,1.0,0.19631516933441162,0.2424127608537674,0.27883726358413696,0.4739971458911896,0.22068053483963013
previous,0.22081239521503448,0.26836830377578735,0.23136590421199799,0.24347156286239624,0.34706559777259827,0.11521296948194504,0.03705867752432823,0.21095478534698486,0.27794817090034485,0.16724538803100586
year,0.19631797075271606,0.21933086216449738,0.3436584174633026,0.21422851085662842,0.3609684407711029,0.18440750241279602,0.19934843480587006,0.19306103885173798,0.29294124245643616,0.18315006792545319
;,0.07230665534734726,0.11763367056846619,0.0502086877822876,0.10727239400148392,0.09152708947658539,0.029954897239804268,-0.05260312929749489,-0.034449633210897446,0.0293948445469141,0.10349778085947037
in,0.2601168751716614,0.41474202275276184,0.2194332778453827,0.2593238651752472,0.6662389636039734,0.2026566118001938,0.1934967190027237,0.26368704438209534,0.4322226941585541,0.20430970191955566
september,0.16430224478244781,0.12516498565673828,0.23046794533729553,0.2693498432636261,0.2516939043998718,0.19967122375965118,0.15296030044555664,0.1540752351284027,0.2689499855041504,0.2665146589279175
",",0.22659391164779663,0.40610817074775696,0.2613678574562073,0.3015086054801941,0.4933079481124878,0.2663334012031555,0.21446914970874786,0.2309936285018921,0.4464869201183319,0.31091248989105225
the,0.33890387415885925,0.4335206151008606,0.24226845800876617,0.34736719727516174,1.0,0.19631516933441162,0.2424127608537674,0.27883726358413696,0.4739971458911896,0.22068053483963013
love,0.2586834132671356,0.1878507137298584,0.23423117399215698,0.25939130783081055,0.19631516933441162,0.9999998807907104,0.19715523719787598,0.10194175690412521,0.21999943256378174,0.24261747300624847
boat,0.1746845692396164,0.1768750250339508,0.16577240824699402,0.17652243375778198,0.2424127608537674,0.19715523719787598,0.9999999403953552,0.14976024627685547,0.16991357505321503,0.1711711287498474
",",0.22659391164779663,0.40610817074775696,0.2613678574562073,0.3015086054801941,0.4933079481124878,0.2663334012031555,0.21446914970874786,0.2309936285018921,0.4464869201183319,0.31091248989105225
a,0.29312583804130554,0.2872205972671509,0.17958885431289673,0.2552328109741211,0.5829201340675354,0.23674970865249634,0.26391369104385376,0.2607046067714691,0.44038116931915283,0.23916715383529663
comedy-drama,0.2195788472890854,0.2255101203918457,0.2605901062488556,0.19967101514339447,0.249520942568779,0.32277756929397583,0.20624874532222748,0.21914957463741302,0.2614493668079376,0.23804862797260284
anthology,0.11901243776082993,0.1958286464214325,0.20843863487243652,0.16813743114471436,0.2812962234020233,0.37450674176216125,0.12851841747760773,0.12968142330646515,0.17830541729927063,0.18870647251605988
series,0.17967022955417633,0.2703429162502289,0.35102206468582153,0.15581852197647095,0.31376904249191284,0.19286216795444489,0.15267643332481384,0.22343173623085022,0.2715710699558258,0.1709602326154709
produced,0.17719948291778564,0.2355157881975174,0.21695159375667572,0.16971632838249207,0.22045251727104187,0.1863280087709427,0.13486036658287048,0.15911537408828735,0.16180217266082764,0.1623450517654419
by,0.34370526671409607,0.3409687578678131,0.09055586159229279,0.18574509024620056,0.4408751428127289,0.12564945220947266,0.17808277904987335,0.1807866394519806,0.3248702883720398,0.17966607213020325
aaron,0.19035951793193817,0.17777380347251892,0.1564413607120514,0.2287089228630066,0.201257586479187,0.13551588356494904,0.13453471660614014,0.2063753753900528,0.21841077506542206,0.13720838725566864
spelling,0.21556147933006287,0.19508330523967743,0.1553165763616562,0.18469350039958954,0.23768942058086395,0.12243130803108215,0.14231915771961212,0.16204281151294708,0.244150772690773,0.23016591370105743
which,0.4852597713470459,0.5168171525001526,0.21146085858345032,0.2750149369239807,0.6521818041801453,0.21517449617385864,0.21313714981079102,0.32898253202438354,0.44095608592033386,0.25814583897590637
was,0.16678167879581451,0.260356068611145,0.24377715587615967,0.41399896144866943,0.48711544275283813,0.15218229591846466,0.19691011309623718,0.18548552691936493,0.3863949179649353,0.18412111699581146
based,0.29692843556404114,0.29395660758018494,0.1755896657705307,0.15722841024398804,0.29860720038414,0.0931091383099556,0.10870062559843063,0.20668958127498627,0.2761107087135315,0.134929820895195
around,0.3297552764415741,0.4112928509712219,0.1620355248451233,0.1658935695886612,0.40085816383361816,0.19505268335342407,0.16609226167201996,0.19048050045967102,0.3193374276161194,0.14729668200016022
the,0.33890387415885925,0.4335206151008606,0.24226845800876617,0.34736719727516174,1.0,0.19631516933441162,0.2424127608537674,0.27883726358413696,0.4739971458911896,0.22068053483963013
crew,0.1986125409603119,0.14106041193008423,0.19021867215633392,0.16688382625579834,0.25329816341400146,0.16592423617839813,0.4337260127067566,0.052060678601264954,0.22704027593135834,0.16586194932460785
of,0.2480744868516922,0.37253960967063904,0.20746608078479767,0.2513895630836487,0.733189046382904,0.15893672406673431,0.15000644326210022,0.2272813767194748,0.4185989499092102,0.1826142966747284
a,0.29312583804130554,0.2872205972671509,0.17958885431289673,0.2552328109741211,0.5829201340675354,0.23674970865249634,0.26391369104385376,0.2607046067714691,0.44038116931915283,0.23916715383529663
cruise,0.13823512196540833,0.2298949956893921,0.13072635233402252,0.08480434864759445,0.2040858268737793,0.22587302327156067,0.44722411036491394,0.16158106923103333,0.17229898273944855,0.19677983224391937
ship,0.22565674781799316,0.19187727570533752,0.1380888968706131,0.16892459988594055,0.24414241313934326,0.1644476354122162,0.5277382731437683,0.13052457571029663,0.2597459554672241,0.14488010108470917
and,0.33647966384887695,0.5296266674995422,0.2720052897930145,0.34479495882987976,0.5171257257461548,0.2547922432422638,0.1962285041809082,0.2711782455444336,0.5064792633056641,0.20544172823429108
featured,0.18270574510097504,0.2732047140598297,0.2774884104728699,0.2333149015903473,0.28660184144973755,0.2970336079597473,0.123184934258461,0.23549292981624603,0.30727413296699524,0.2944096624851227
three,0.23807744681835175,0.4501400589942932,0.3136498034000397,0.2043166607618332,0.43452659249305725,0.18135356903076172,0.21468357741832733,0.2245328724384308,0.3032672107219696,0.20928427577018738
stories,0.2475135177373886,0.34049203991889954,0.24741730093955994,0.22922612726688385,0.2397296130657196,0.28500232100486755,0.1668015867471695,0.1596844643354416,0.19391687214374542,0.20536305010318756
centered,0.18371514976024628,0.21700547635555267,0.17198875546455383,0.16757643222808838,0.346942275762558,0.08626633137464523,0.11577966809272766,0.12869541347026825,0.20675787329673767,0.17524833977222443
partly,0.2188243269920349,0.3283980190753937,0.11614811420440674,0.17420697212219238,0.30254924297332764,0.16923673450946808,0.08590404689311981,0.07053714245557785,0.1933969408273697,0.12213768810033798
on,0.32655060291290283,0.32520127296447754,0.21111313998699188,0.2670976221561432,0.5107308030128479,0.16623444855213165,0.22551585733890533,0.2348233312368393,0.36199691891670227,0.2714994251728058
the,0.33890387415885925,0.4335206151008606,0.24226845800876617,0.34736719727516174,1.0,0.19631516933441162,0.2424127608537674,0.27883726358413696,0.4739971458911896,0.22068053483963013
ship,0.22565674781799316,0.19187727570533752,0.1380888968706131,0.16892459988594055,0.24414241313934326,0.1644476354122162,0.5277382731437683,0.13052457571029663,0.2597459554672241,0.14488010108470917
's,-0.026164190843701363,0.01698932610452175,0.02644028328359127,0.05069678649306297,-0.01540423184633255,0.007968809455633163,0.0742739886045456,0.017889494076371193,-0.07241261005401611,-0.023395681753754616
various,0.3173779249191284,0.6290724873542786,0.1815946251153946,0.19538888335227966,0.3235042691230774,0.16053786873817444,0.15362116694450378,0.1866540163755417,0.3578505516052246,0.12823495268821716
passengers,0.1846436709165573,0.20030497014522552,0.21543313562870026,0.15187346935272217,0.23639188706874847,0.17285579442977905,0.3649442195892334,0.18628789484500885,0.18049854040145874,0.15951235592365265
;,0.07230665534734726,0.11763367056846619,0.0502086877822876,0.10727239400148392,0.09152708947658539,0.029954897239804268,-0.05260312929749489,-0.034449633210897446,0.0293948445469141,0.10349778085947037
although,0.26196205615997314,0.36542749404907227,0.1902519017457962,0.29252153635025024,0.3265823423862457,0.12693296372890472,0.09140197187662125,0.18469512462615967,0.2825305759906769,0.15541206300258636
critically,0.17617209255695343,0.28961631655693054,0.0948190689086914,0.20131933689117432,0.27402061223983765,0.13516877591609955,0.08828561753034592,0.16780008375644684,0.2348473221063614,0.16329805552959442
lambasted,0.1480766385793686,0.23341083526611328,0.22820647060871124,0.24889777600765228,0.33515724539756775,0.2340647578239441,0.28927505016326904,0.19396339356899261,0.260420024394989,0.20076559484004974
",",0.22659391164779663,0.40610817074775696,0.2613678574562073,0.3015086054801941,0.4933079481124878,0.2663334012031555,0.21446914970874786,0.2309936285018921,0.4464869201183319,0.31091248989105225
the,0.33890387415885925,0.4335206151008606,0.24226845800876617,0.34736719727516174,1.0,0.19631516933441162,0.2424127608537674,0.27883726358413696,0.4739971458911896,0.22068053483963013
series,0.17967022955417633,0.2703429162502289,0.35102206468582153,0.15581852197647095,0.31376904249191284,0.19286216795444489,0.15267643332481384,0.22343173623085022,0.2715710699558258,0.1709602326154709
turned,0.2075119912624359,0.2971467673778534,0.18142838776111603,0.3006841838359833,0.3414173722267151,0.13807138800621033,0.20294123888015747,0.2099224030971527,0.24899277091026306,0.130948007106781
out,0.3963836133480072,0.3329806923866272,0.1577451378107071,0.28413498401641846,0.39404502511024475,0.19471624493598938,0.20654615759849548,0.2164657860994339,0.3312093913555145,0.22020699083805084
to,0.44169697165489197,0.40243685245513916,0.19496004283428192,0.4452643394470215,0.535392165184021,0.21338175237178802,0.23826055228710175,0.2691870927810669,0.4451248347759247,0.29463258385658264
be,0.4158933162689209,0.3961109519004822,0.16098564863204956,0.22657383978366852,0.4248143136501312,0.1614094078540802,0.18759402632713318,0.2707693874835968,0.3801851272583008,0.3324260413646698
a,0.29312583804130554,0.2872205972671509,0.17958885431289673,0.2552328109741211,0.5829201340675354,0.23674970865249634,0.26391369104385376,0.2607046067714691,0.44038116931915283,0.23916715383529663
ratings,0.2180287092924118,0.24399426579475403,0.3091074824333191,0.22082966566085815,0.23356813192367554,0.12832608819007874,0.12167254835367203,0.26666274666786194,0.2655225098133087,0.19248855113983154
success,0.24049155414104462,0.26071223616600037,0.20458778738975525,0.33578285574913025,0.2764457166194916,0.26110973954200745,0.19340455532073975,0.2055433839559555,0.25930920243263245,0.1216118186712265
and,0.33647966384887695,0.5296266674995422,0.2720052897930145,0.34479495882987976,0.5171257257461548,0.2547922432422638,0.1962285041809082,0.2711782455444336,0.5064792633056641,0.20544172823429108
lasted,0.1415521204471588,0.2102135568857193,0.2909906208515167,0.310510516166687,0.2910100221633911,0.12486808001995087,0.1803552806377411,0.19542695581912994,0.2614397406578064,0.13777512311935425
nine,0.1557593196630478,0.3415135145187378,0.2756958305835724,0.16091835498809814,0.33253175020217896,0.11935821175575256,0.17073042690753937,0.2079705148935318,0.26828351616859436,0.13964155316352844
seasons,0.12353117763996124,0.1946718841791153,0.9999999403953552,0.18920958042144775,0.24226845800876617,0.23423117399215698,0.16577240824699402,0.10043428093194962,0.26410943269729614,0.13766995072364807
.,0.3287222981452942,0.3974229395389557,0.2546960115432739,0.35288307070732117,0.5934505462646484,0.22712194919586182,0.2795538306236267,0.2739698588848114,0.4726039469242096,0.4130953550338745
