,what,is,the,governing,committee,that,voted,in,favor,of,a,proposal,that,would,permit,ministers,to,officiate,same-sex,weddings,?
favor,0.28772833943367004,0.19178210198879242,0.24460799992084503,0.21385706961154938,0.25515949726104736,0.3548995554447174,0.3882156014442444,0.2092810571193695,0.9999998807907104,0.25472742319107056,0.2670113742351532,0.3746316730976105,0.3548995554447174,0.39481493830680847,0.2292087823152542,0.16270074248313904,0.28869640827178955,0.23522590100765228,0.209793359041214,0.1427309662103653,0.17767609655857086
of,0.33290785551071167,0.4854315221309662,0.733189046382904,0.3364465534687042,0.2920650243759155,0.41498205065727234,0.25903964042663574,0.5696388483047485,0.25472742319107056,1.0,0.5052502155303955,0.18171913921833038,0.41498205065727234,0.3353942930698395,0.18578791618347168,0.31468528509140015,0.41548454761505127,0.3055208921432495,0.29123005270957947,0.207722470164299,0.1826142966747284
a,0.3320399522781372,0.658733606338501,0.5829201340675354,0.22193856537342072,0.1903151571750641,0.47537946701049805,0.24479347467422485,0.539380669593811,0.2670113742351532,0.5052502155303955,1.0,0.2847301959991455,0.47537946701049805,0.398599237203598,0.2576712369918823,0.17241229116916656,0.45503583550453186,0.21440303325653076,0.3308933675289154,0.1385573148727417,0.23916715383529663
proposal,0.3435455560684204,0.20803385972976685,0.24154584109783173,0.19736547768115997,0.3636449873447418,0.32992205023765564,0.4042787551879883,0.19013147056102753,0.3746316730976105,0.18171913921833038,0.2847301959991455,1.0,0.32992205023765564,0.4347337484359741,0.3059539794921875,0.21308133006095886,0.30947795510292053,0.2785228192806244,0.19927261769771576,0.17491047084331512,0.362845778465271
that,0.6297725439071655,0.3995479643344879,0.5473989248275757,0.20442156493663788,0.2412172257900238,1.0,0.2901621162891388,0.435920387506485,0.3548995554447174,0.41498205065727234,0.47537946701049805,0.32992205023765564,1.0,0.5895259380340576,0.33506032824516296,0.21665284037590027,0.5436353087425232,0.2812192738056183,0.32783228158950806,0.17518392205238342,0.32716336846351624
calls,0.212982177734375,0.26750168204307556,0.25462979078292847,0.1904924362897873,0.24328388273715973,0.27156001329421997,0.20657706260681152,0.23785459995269775,0.2056170254945755,0.21952591836452484,0.2732926309108734,0.24338318407535553,0.27156001329421997,0.22255736589431763,0.19693680107593536,0.16749486327171326,0.2773703336715698,0.1981646716594696,0.23479802906513214,0.13068240880966187,0.13550543785095215
for,0.3017193675041199,0.43268078565597534,0.4739971458911896,0.2078820914030075,0.29222947359085083,0.4137635827064514,0.24463090300559998,0.4322226941585541,0.30653244256973267,0.4185989499092102,0.44038116931915283,0.2781776189804077,0.4137635827064514,0.39877474308013916,0.2789860665798187,0.23308716714382172,0.4451248347759247,0.24454796314239502,0.29812857508659363,0.22581973671913147,0.264628142118454
a,0.3320399522781372,0.658733606338501,0.5829201340675354,0.22193856537342072,0.1903151571750641,0.47537946701049805,0.24479347467422485,0.539380669593811,0.2670113742351532,0.5052502155303955,1.0,0.2847301959991455,0.47537946701049805,0.398599237203598,0.2576712369918823,0.17241229116916656,0.45503583550453186,0.21440303325653076,0.3308933675289154,0.1385573148727417,0.23916715383529663
localized,0.18725332617759705,0.26050108671188354,0.2597012519836426,0.17813661694526672,0.05444210022687912,0.30901142954826355,0.06452656537294388,0.31325024366378784,0.1455937772989273,0.2533152103424072,0.28818872570991516,0.1463402658700943,0.30901142954826355,0.2324652522802353,0.20754943788051605,0.05001561716198921,0.19453215599060059,0.18948018550872803,0.26936158537864685,0.045089345425367355,0.17986464500427246
option,0.3053843677043915,0.21473947167396545,0.24658416211605072,0.19626112282276154,0.16352547705173492,0.3389590382575989,0.3045414984226227,0.1385895311832428,0.3136614263057709,0.14944469928741455,0.2986384332180023,0.4242118299007416,0.3389590382575989,0.3694418966770172,0.2876952886581421,0.1663336157798767,0.27180376648902893,0.313911110162735,0.24645400047302246,0.16840514540672302,0.3510825037956238
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.2052883803844452,0.20982497930526733,0.4137537479400635,0.2582967281341553,0.5201468467712402,0.2809197008609772,0.4946078956127167,0.427140474319458,0.2780962586402893,0.4137537479400635,0.32586824893951416,0.24541500210762024,0.2294151484966278,0.44245919585227966,0.2919594645500183,0.291130006313324,0.2060249000787735,0.31091248989105225
which,0.5261979103088379,0.4457404911518097,0.6521818041801453,0.2834119200706482,0.22958239912986755,0.6894589066505432,0.1433449685573578,0.4840516746044159,0.2000148445367813,0.5011631846427917,0.56894451379776,0.27661120891571045,0.6894589066505432,0.3854503035545349,0.3358629047870636,0.21468371152877808,0.5345056653022766,0.18532833456993103,0.3396608233451843,0.2328903079032898,0.25814583897590637
would,0.45766422152519226,0.33626067638397217,0.4133751392364502,0.18696090579032898,0.19872711598873138,0.5895259380340576,0.37175172567367554,0.30461156368255615,0.39481493830680847,0.3353942930698395,0.398599237203598,0.4347337484359741,0.5895259380340576,1.0000001192092896,0.36822444200515747,0.2592037320137024,0.5965728163719177,0.3157746195793152,0.2630667984485626,0.1706879884004593,0.37178951501846313
permit,0.2713043689727783,0.16206875443458557,0.21805532276630402,0.23055845499038696,0.18637965619564056,0.33506032824516296,0.17423169314861298,0.1751854419708252,0.2292087823152542,0.18578791618347168,0.2576712369918823,0.3059539794921875,0.33506032824516296,0.36822444200515747,1.0,0.20972619950771332,0.38876909017562866,0.21662797033786774,0.2747659981250763,0.2516598105430603,0.17485858500003815
ministers,0.24707821011543274,0.16078178584575653,0.2563166916370392,0.3793362081050873,0.3442498445510864,0.21665284037590027,0.21116873621940613,0.21894918382167816,0.16270074248313904,0.31468528509140015,0.17241229116916656,0.21308133006095886,0.21665284037590027,0.2592037320137024,0.20972619950771332,0.9999999403953552,0.2761210799217224,0.32918891310691833,0.19617202877998352,0.29342392086982727,0.15132683515548706
to,0.455847829580307,0.42745086550712585,0.535392165184021,0.22282420098781586,0.24979650974273682,0.5436353087425232,0.22957871854305267,0.45010748505592346,0.28869640827178955,0.41548454761505127,0.45503583550453186,0.30947795510292053,0.5436353087425232,0.5965728163719177,0.38876909017562866,0.2761210799217224,1.0,0.31468498706817627,0.26744067668914795,0.2281874269247055,0.29463258385658264
officiate,0.27966660261154175,0.20503468811511993,0.347084105014801,0.3042263686656952,0.3432125151157379,0.2812192738056183,0.20752812922000885,0.2544706463813782,0.23522590100765228,0.3055208921432495,0.21440303325653076,0.2785228192806244,0.2812192738056183,0.3157746195793152,0.21662797033786774,0.32918891310691833,0.31468498706817627,1.0000001192092896,0.327974796295166,0.17144455015659332,0.2888599634170532
same-sex,0.2764958441257477,0.26181718707084656,0.3488786220550537,0.18208250403404236,0.25418519973754883,0.32783228158950806,0.27091771364212036,0.3094196021556854,0.209793359041214,0.29123005270957947,0.3308933675289154,0.19927261769771576,0.32783228158950806,0.2630667984485626,0.2747659981250763,0.19617202877998352,0.26744067668914795,0.327974796295166,1.0,0.27969589829444885,0.2158789336681366
weddings,0.1539911925792694,0.13763144612312317,0.21126525104045868,0.1534883975982666,0.15088678896427155,0.17518392205238342,0.15879316627979279,0.22578467428684235,0.1427309662103653,0.207722470164299,0.1385573148727417,0.17491047084331512,0.17518392205238342,0.1706879884004593,0.2516598105430603,0.29342392086982727,0.2281874269247055,0.17144455015659332,0.27969589829444885,1.0,0.12107818573713303
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.2052883803844452,0.20982497930526733,0.4137537479400635,0.2582967281341553,0.5201468467712402,0.2809197008609772,0.4946078956127167,0.427140474319458,0.2780962586402893,0.4137537479400635,0.32586824893951416,0.24541500210762024,0.2294151484966278,0.44245919585227966,0.2919594645500183,0.291130006313324,0.2060249000787735,0.31091248989105225
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.2586982250213623,0.22311176359653473,0.4731321930885315,0.1609976589679718,0.4954058527946472,0.2348119467496872,0.5116966962814331,0.3739250600337982,0.19904549419879913,0.4731321930885315,0.34921059012413025,0.24865493178367615,0.2690688669681549,0.48971283435821533,0.20802366733551025,0.3083408772945404,0.24259456992149353,0.20544172823429108
it,0.45803478360176086,0.6328473687171936,0.6251175999641418,0.23662737011909485,0.21620306372642517,0.5921133160591125,0.23093262314796448,0.5130809545516968,0.25909438729286194,0.38761502504348755,0.5452592968940735,0.30629870295524597,0.5921133160591125,0.36398744583129883,0.21976584196090698,0.17490260303020477,0.513711154460907,0.23803426325321198,0.24026699364185333,0.16268765926361084,0.25732165575027466
would,0.45766422152519226,0.33626067638397217,0.4133751392364502,0.18696090579032898,0.19872711598873138,0.5895259380340576,0.37175172567367554,0.30461156368255615,0.39481493830680847,0.3353942930698395,0.398599237203598,0.4347337484359741,0.5895259380340576,1.0000001192092896,0.36822444200515747,0.2592037320137024,0.5965728163719177,0.3157746195793152,0.2630667984485626,0.1706879884004593,0.37178951501846313
allow,0.2883041203022003,0.18020232021808624,0.27822166681289673,0.2513766586780548,0.22884516417980194,0.4246886968612671,0.26589342951774597,0.21222905814647675,0.31259459257125854,0.28057926893234253,0.27607089281082153,0.3287345767021179,0.4246886968612671,0.5002552270889282,0.6074795126914978,0.2207295149564743,0.4900954067707062,0.2554098069667816,0.2503966689109802,0.1447758674621582,0.2042745053768158
conferences,0.18170012533664703,0.13661359250545502,0.2745058238506317,0.2789321839809418,0.3115454614162445,0.2552758455276489,0.1531580239534378,0.23602792620658875,0.2211889922618866,0.22132393717765808,0.15729105472564697,0.26431146264076233,0.2552758455276489,0.20708507299423218,0.19532650709152222,0.24764220416545868,0.2542727291584015,0.2818036675453186,0.21552416682243347,0.3173617422580719,0.14015959203243256
to,0.455847829580307,0.42745086550712585,0.535392165184021,0.22282420098781586,0.24979650974273682,0.5436353087425232,0.22957871854305267,0.45010748505592346,0.28869640827178955,0.41548454761505127,0.45503583550453186,0.30947795510292053,0.5436353087425232,0.5965728163719177,0.38876909017562866,0.2761210799217224,1.0,0.31468498706817627,0.26744067668914795,0.2281874269247055,0.29463258385658264
ordain,0.1969406008720398,0.17591939866542816,0.18942506611347198,0.2726338505744934,0.23543283343315125,0.15311305224895477,0.15471182763576508,0.2210543006658554,0.1777171492576599,0.25633227825164795,0.18444013595581055,0.1874830722808838,0.15311305224895477,0.15887661278247833,0.2477472573518753,0.3824903070926666,0.22104080021381378,0.34561070799827576,0.3194686472415924,0.27456361055374146,0.2507603168487549
gay,0.18720343708992004,0.13343872129917145,0.21040017902851105,0.10395507514476776,0.09146182239055634,0.2595752775669098,0.17535310983657837,0.19720076024532318,0.1448173224925995,0.12390328198671341,0.22624655067920685,0.1781994104385376,0.2595752775669098,0.2158333957195282,0.16235122084617615,0.13938471674919128,0.22856906056404114,0.2222350388765335,0.3958730697631836,0.16818740963935852,0.19433937966823578
clergy,0.21005667746067047,0.14745484292507172,0.26154741644859314,0.3063161373138428,0.24409374594688416,0.2300923615694046,0.1740357130765915,0.17874550819396973,0.24759255349636078,0.2905072271823883,0.19379808008670807,0.1510942578315735,0.2300923615694046,0.24737806618213654,0.18523459136486053,0.4434289038181305,0.19316771626472473,0.3234058618545532,0.2597033679485321,0.2827647924423218,0.14422976970672607
.,0.3567904531955719,0.4569662809371948,0.5934505462646484,0.27306726574897766,0.18011361360549927,0.4460422694683075,0.2740060091018677,0.5591574311256409,0.28438901901245117,0.5352458953857422,0.50484299659729,0.23259399831295013,0.4460422694683075,0.35067233443260193,0.2298133224248886,0.19565008580684662,0.4645031690597534,0.2773423492908478,0.293578565120697,0.21753665804862976,0.4130953550338745
