,what,yard,line,did,the,broncos,stop,the,panthers,on,in,their,first,offensive,drive,of,super,bowl,50,?
line,0.2245367169380188,0.247397318482399,1.0000001192092896,0.14681050181388855,0.29789501428604126,0.18832378089427948,0.2403176724910736,0.29789501428604126,0.13802513480186462,0.2094266265630722,0.2258777767419815,0.15859980881214142,0.21545767784118652,0.21774594485759735,0.23453757166862488,0.23765452206134796,0.1948607861995697,0.09206075221300125,-0.06176300346851349,0.16271452605724335
",",0.3087472915649414,0.10565341264009476,0.22637072205543518,0.3015086054801941,0.4933079481124878,0.2558487057685852,0.24759207665920258,0.4933079481124878,0.2494642585515976,0.49057599902153015,0.5201468467712402,0.3045167922973633,0.34503069519996643,0.2524537146091461,0.17920437455177307,0.4946078956127167,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.31091248989105225
and,0.31309178471565247,0.20639188587665558,0.24584348499774933,0.34479495882987976,0.5171257257461548,0.20959050953388214,0.2426174432039261,0.5171257257461548,0.2230100929737091,0.4077630043029785,0.4954058527946472,0.45114588737487793,0.3167642652988434,0.17328670620918274,0.19344621896743774,0.5116966962814331,0.18368244171142578,0.1698254644870758,0.0032697415444999933,0.20544172823429108
it,0.45803478360176086,0.13626757264137268,0.2513335347175598,0.2993364930152893,0.6251175999641418,0.1312602162361145,0.23807676136493683,0.6251175999641418,0.14710287749767303,0.4529881477355957,0.5130809545516968,0.3067983090877533,0.3491429388523102,0.21592184901237488,0.24598795175552368,0.38761502504348755,0.19638319313526154,0.1748591959476471,-0.05556609109044075,0.25732165575027466
ended,0.1532270610332489,0.11211588233709335,0.11543956398963928,0.33372020721435547,0.3356485068798065,0.2404423952102661,0.2794037163257599,0.3356485068798065,0.20598870515823364,0.3346478044986725,0.3353011906147003,0.24458195269107819,0.3787170946598053,0.18403524160385132,0.14720404148101807,0.27636510133743286,0.13366666436195374,0.20824071764945984,0.10542042553424835,0.15429291129112244
with,0.2464839518070221,0.12714087963104248,0.18698516488075256,0.25472134351730347,0.4223487675189972,0.2245701551437378,0.2378961592912674,0.4223487675189972,0.23276561498641968,0.40749499201774597,0.4080928862094879,0.4258328378200531,0.2691199779510498,0.17706257104873657,0.1761467009782791,0.41827285289764404,0.1518537551164627,0.18353787064552307,0.08371289074420929,0.2433311939239502
no,0.339326947927475,0.17007698118686676,0.16298344731330872,0.23735837638378143,0.3461136817932129,0.16105002164840698,0.2624013125896454,0.3461136817932129,0.11255603283643723,0.3244728446006775,0.24372287094593048,0.25597304105758667,0.24302206933498383,0.09068963676691055,0.11593207716941833,0.24809792637825012,0.11807585507631302,0.09828036278486252,0.04799479991197586,0.32165053486824036
points,0.2184005230665207,0.24541206657886505,0.2412731647491455,0.2069225311279297,0.2560983896255493,0.22998562455177307,0.18217910826206207,0.2560983896255493,0.2312498390674591,0.1853724867105484,0.1616203784942627,0.2535620629787445,0.1958259493112564,0.20944003760814667,0.23240914940834045,0.20397144556045532,0.12877722084522247,0.1368209570646286,0.032414644956588745,0.11006313562393188
when,0.4700249433517456,0.1748548448085785,0.2305605411529541,0.3228907287120819,0.5091903209686279,0.20478437840938568,0.3669990599155426,0.5091903209686279,0.15385644137859344,0.37706470489501953,0.4431333839893341,0.3682888448238373,0.4282494783401489,0.18104501068592072,0.18232060968875885,0.3757161796092987,0.20393483340740204,0.20523639023303986,0.06190349534153938,0.22841128706932068
graham,0.19604507088661194,0.21886010468006134,0.0948818251490593,0.14297722280025482,0.20041067898273468,0.24214880168437958,0.168559268116951,0.20041067898273468,0.23682335019111633,0.18537983298301697,0.18576331436634064,0.10701514780521393,0.24322928488254547,0.14092391729354858,0.1663505882024765,0.1767251193523407,0.1284250020980835,0.25063133239746094,0.013420346193015575,0.11933253705501556
gano,0.07450375705957413,0.12537632882595062,0.13126851618289948,0.07568075507879257,0.22641095519065857,0.20190219581127167,0.13733746111392975,0.22641095519065857,0.18962828814983368,0.13263817131519318,0.22192120552062988,0.08070544898509979,0.16977044939994812,0.15548303723335266,0.19872908294200897,0.18499763309955597,0.30782464146614075,0.22341755032539368,-0.002798674162477255,0.12128016352653503
hit,0.22790727019309998,0.19987934827804565,0.18609902262687683,0.2622179090976715,0.2674407958984375,0.21493202447891235,0.25306883454322815,0.2674407958984375,0.14405687153339386,0.32378342747688293,0.24006043374538422,0.20278596878051758,0.24379001557826996,0.2058299332857132,0.23309354484081268,0.1960723102092743,0.2039148211479187,0.21010802686214447,0.039798106998205185,0.14460130035877228
the,0.42745697498321533,0.22634266316890717,0.29789501428604126,0.34736719727516174,1.0,0.25985947251319885,0.25771772861480713,1.0,0.2602776288986206,0.5107308030128479,0.6662389636039734,0.516537070274353,0.49448907375335693,0.2699996531009674,0.2083187699317932,0.733189046382904,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.22068053483963013
uprights,0.23224811255931854,0.3093647360801697,0.16526193916797638,0.18510301411151886,0.23435331881046295,0.25330662727355957,0.24642512202262878,0.23435331881046295,0.19868437945842743,0.22249042987823486,0.14238867163658142,0.21832096576690674,0.20959404110908508,0.10261934995651245,0.17637698352336884,0.1908448338508606,0.10309486091136932,0.09217061847448349,0.028349561616778374,0.1998007446527481
on,0.34226128458976746,0.149832084774971,0.2094266265630722,0.2670976221561432,0.5107308030128479,0.17311601340770721,0.2201516181230545,0.5107308030128479,0.17721405625343323,0.9999999403953552,0.46853652596473694,0.3598666191101074,0.3120559751987457,0.20681387186050415,0.1695663183927536,0.3966929316520691,0.1569211632013321,0.1334993690252304,0.05590687692165375,0.2714994251728058
a,0.3320399522781372,0.20629099011421204,0.23499317467212677,0.2552328109741211,0.5829201340675354,0.19771797955036163,0.21033835411071777,0.5829201340675354,0.2255268394947052,0.3848365545272827,0.539380669593811,0.29698723554611206,0.4287874400615692,0.22588013112545013,0.24929353594779968,0.5052502155303955,0.26005712151527405,0.19533146917819977,0.034183140844106674,0.23916715383529663
44-yard,0.22868941724300385,0.7235722541809082,0.1840028315782547,0.19923880696296692,0.29883286356925964,0.20530930161476135,0.24507927894592285,0.29883286356925964,0.1999836415052414,0.1933833509683609,0.2506076395511627,0.21699906885623932,0.2988032102584839,0.14226797223091125,0.232187420129776,0.2111366093158722,0.13917185366153717,0.15805457532405853,0.02154148556292057,0.1112428829073906
field,0.1825202852487564,0.2693575322628021,0.21467329561710358,0.16789361834526062,0.2105809599161148,0.17617598176002502,0.11197926849126816,0.2105809599161148,0.20978039503097534,0.192391499876976,0.20553018152713776,0.167498379945755,0.15457358956336975,0.19081418216228485,0.10428697615861893,0.20410659909248352,0.1592533439397812,0.15438513457775116,0.05493640899658203,0.11279727518558502
goal,0.2571476101875305,0.26832327246665955,0.19901156425476074,0.23877869546413422,0.2443244755268097,0.2679499089717865,0.2237461507320404,0.2443244755268097,0.20438778400421143,0.2157920002937317,0.2241991013288498,0.2400694042444229,0.19681259989738464,0.2868798077106476,0.27302247285842896,0.1838325709104538,0.08206433802843094,0.08366335183382034,-0.005796747747808695,0.1964566856622696
attempt,0.2411041408777237,0.1707126647233963,0.15477266907691956,0.3181029260158539,0.2614527940750122,0.1423623412847519,0.2292785942554474,0.2614527940750122,0.14837057888507843,0.20310603082180023,0.1812446564435959,0.21348460018634796,0.2749488651752472,0.24749566614627838,0.20045244693756104,0.21525268256664276,0.13196690380573273,0.11948186159133911,0.037372976541519165,0.16559520363807678
.,0.3567904531955719,0.13538575172424316,0.25851553678512573,0.35288307070732117,0.5934505462646484,0.2612393796443939,0.27782511711120605,0.5934505462646484,0.23446570336818695,0.49257001280784607,0.5591574311256409,0.34427863359451294,0.4345304071903229,0.19044362008571625,0.21262511610984802,0.5352458953857422,0.2757420241832733,0.21516893804073334,0.04325474053621292,0.4130953550338745
