,from,where,would,scientists,like,measure,vegetation,radiance,?
from,1.0,0.3713873624801636,0.26231399178504944,0.2609514594078064,0.28165748715400696,0.16865527629852295,0.17893631756305695,0.16086143255233765,0.19969791173934937
a,0.322764128446579,0.40997210144996643,0.398599237203598,0.21906225383281708,0.38655611872673035,0.2953258156776428,0.2304568737745285,0.20997868478298187,0.23916715383529663
satellite,0.2617102265357971,0.11898213624954224,0.1691773384809494,0.22839969396591187,0.14229664206504822,0.2330635040998459,0.11350750178098679,0.19795560836791992,0.13568443059921265
platform,0.21147823333740234,0.15159174799919128,0.20553062856197357,0.12464603036642075,0.19667336344718933,0.09966243803501129,0.18750005960464478,0.20315887033939362,0.12602278590202332
.,0.41536515951156616,0.41390106081962585,0.35067233443260193,0.22514508664608002,0.393751323223114,0.23919615149497986,0.22089946269989014,0.16191405057907104,0.4130953550338745
,from,where,would,scientists,like,measure,vegetation,radiance,?
the,0.40150508284568787,0.5003893971443176,0.4133751392364502,0.25988271832466125,0.32912567257881165,0.2528008222579956,0.27478766441345215,0.22292201220989227,0.22068053483963013
measurement,0.22532375156879425,0.24203751981258392,0.24411393702030182,0.41223350167274475,0.2220483422279358,0.795183539390564,0.19815148413181305,0.4267963469028473,0.18654219806194305
is,0.27355384826660156,0.3586711287498474,0.33626067638397217,0.24610774219036102,0.29710376262664795,0.2864217460155487,0.2515494227409363,0.1959085613489151,0.22961433231830597
technically,0.21014180779457092,0.3339865803718567,0.34451788663864136,0.12996383011341095,0.26534533500671387,0.202970951795578,0.20093375444412231,0.15172554552555084,0.2409483939409256
difficult,0.20629183948040009,0.3255346715450287,0.3915402293205261,0.28725868463516235,0.3622998297214508,0.37339282035827637,0.2195076048374176,0.10613592714071274,0.20408590137958527
owing,0.28154754638671875,0.1667739599943161,0.3138836622238159,0.15989869832992554,0.2357311099767685,0.24988479912281036,0.3005957007408142,0.2154245376586914,0.1274413764476776
to,0.4069952368736267,0.47735077142715454,0.5965728163719177,0.27814680337905884,0.35482415556907654,0.2774736285209656,0.2658894658088684,0.17390373349189758,0.29463258385658264
the,0.40150508284568787,0.5003893971443176,0.4133751392364502,0.25988271832466125,0.32912567257881165,0.2528008222579956,0.27478766441345215,0.22292201220989227,0.22068053483963013
low,0.20724761486053467,0.17517228424549103,0.21881912648677826,0.17713402211666107,0.2610822916030884,0.3215228319168091,0.30434876680374146,0.22955010831356049,0.10658930987119675
signal-to-noise,0.17412082850933075,0.19199059903621674,0.2586890161037445,0.22970691323280334,0.24327301979064941,0.34535902738571167,0.24860887229442596,0.34985238313674927,0.2468058168888092
ratio,0.12092190235853195,0.1319485753774643,0.20375816524028778,0.1567358523607254,0.19717270135879517,0.47186514735221863,0.18592388927936554,0.2155812680721283,0.13298895955085754
and,0.3601827025413513,0.43859338760375977,0.34921059012413025,0.20514336228370667,0.46997135877609253,0.23739957809448242,0.30153927206993103,0.1982400268316269,0.20544172823429108
the,0.40150508284568787,0.5003893971443176,0.4133751392364502,0.25988271832466125,0.32912567257881165,0.2528008222579956,0.27478766441345215,0.22292201220989227,0.22068053483963013
physical,0.15376286208629608,0.2050417959690094,0.19919970631599426,0.23998039960861206,0.22563841938972473,0.3136341869831085,0.19683456420898438,0.27700936794281006,0.11781801283359528
structure,0.1728719174861908,0.22224585711956024,0.21445108950138092,0.2694786489009857,0.28437539935112,0.28294822573661804,0.2722981572151184,0.24290749430656433,0.1770772784948349
of,0.4249346852302551,0.38066378235816956,0.3353942930698395,0.20474955439567566,0.3244853615760803,0.22469913959503174,0.2547335922718048,0.24797312915325165,0.1826142966747284
vegetation,0.17893631756305695,0.23339597880840302,0.22948171198368073,0.19044649600982666,0.1860094964504242,0.17259672284126282,1.0000001192092896,0.23580557107925415,0.10736152529716492
;,0.07524215430021286,-0.020392686128616333,0.06441773474216461,0.11591900885105133,0.049820177257061005,0.028362805023789406,0.0965525284409523,0.01910914108157158,0.10349778085947037
but,0.3133932948112488,0.49101024866104126,0.5366146564483643,0.2651747465133667,0.5083387494087219,0.20949092507362366,0.3396512269973755,0.18061740696430206,0.27921953797340393
it,0.325604110956192,0.36972272396087646,0.36398744583129883,0.27276167273521423,0.4056043326854706,0.26732394099235535,0.26897484064102173,0.19358281791210175,0.25732165575027466
has,0.2621968984603882,0.32190436124801636,0.3014826476573944,0.2104426771402359,0.34026825428009033,0.20202817022800446,0.1763431578874588,0.10876721143722534,0.15994466841220856
been,0.27624839544296265,0.24669882655143738,0.3617405891418457,0.262005090713501,0.31125715374946594,0.169659823179245,0.1956852227449417,0.10363925993442535,0.24354910850524902
proposed,0.19478890299797058,0.1112237349152565,0.38949111104011536,0.24247178435325623,0.285845011472702,0.1977839469909668,0.1749117225408554,0.12348860502243042,0.24553193151950836
as,0.3251767158508301,0.35409465432167053,0.3824005722999573,0.15537254512310028,0.4175155460834503,0.25576961040496826,0.21736261248588562,0.22818635404109955,0.27043893933296204
a,0.322764128446579,0.40997210144996643,0.398599237203598,0.21906225383281708,0.38655611872673035,0.2953258156776428,0.2304568737745285,0.20997868478298187,0.23916715383529663
possible,0.2377557009458542,0.30851277709007263,0.4802806079387665,0.25657087564468384,0.3479680120944977,0.3349716067314148,0.24456045031547546,0.24634000658988953,0.3059970438480377
method,0.15187986195087433,0.1650329977273941,0.19136357307434082,0.29339224100112915,0.16993792355060577,0.32213592529296875,0.2478683888912201,0.2407219111919403,0.2194802314043045
of,0.4249346852302551,0.38066378235816956,0.3353942930698395,0.20474955439567566,0.3244853615760803,0.22469913959503174,0.2547335922718048,0.24797312915325165,0.1826142966747284
monitoring,0.1925331950187683,0.19599932432174683,0.27021658420562744,0.2580735683441162,0.2791095972061157,0.42484617233276367,0.235842764377594,0.19695548713207245,0.21475833654403687
the,0.40150508284568787,0.5003893971443176,0.4133751392364502,0.25988271832466125,0.32912567257881165,0.2528008222579956,0.27478766441345215,0.22292201220989227,0.22068053483963013
carbon,0.2591022849082947,0.2061026245355606,0.19055265188217163,0.17431336641311646,0.2319931983947754,0.2834175229072571,0.32226449251174927,0.27260398864746094,0.19040444493293762
cycle,0.14248938858509064,0.16088391840457916,0.17015895247459412,0.1711215078830719,0.16779886186122894,0.1792926788330078,0.25619468092918396,0.22479821741580963,0.07156776636838913
from,1.0,0.3713873624801636,0.26231399178504944,0.2609514594078064,0.28165748715400696,0.16865527629852295,0.17893631756305695,0.16086143255233765,0.19969791173934937
satellites,0.23094208538532257,0.10840243101119995,0.21661706268787384,0.31897231936454773,0.198900505900383,0.29986774921417236,0.1796170175075531,0.27283796668052673,0.18280646204948425
on,0.36926645040512085,0.37630224227905273,0.35589995980262756,0.15907135605812073,0.3318610191345215,0.1926666796207428,0.2765808701515198,0.10843832045793533,0.2714994251728058
a,0.322764128446579,0.40997210144996643,0.398599237203598,0.21906225383281708,0.38655611872673035,0.2953258156776428,0.2304568737745285,0.20997868478298187,0.23916715383529663
global,0.1645282357931137,0.12516064941883087,0.23423455655574799,0.16521330177783966,0.1715053915977478,0.16689296066761017,0.14676296710968018,0.08752425014972687,0.22985349595546722
scale,0.12860189378261566,0.17809957265853882,0.18102270364761353,0.20740459859371185,0.22971267998218536,0.4164413809776306,0.22385011613368988,0.269609272480011,0.21142835915088654
.,0.41536515951156616,0.41390106081962585,0.35067233443260193,0.22514508664608002,0.393751323223114,0.23919615149497986,0.22089946269989014,0.16191405057907104,0.4130953550338745
