,at,what,point,in,luther,'s,sermons,did,schurf,write,to,the,elector,?
wrote,0.2133132517337799,0.2664989233016968,0.14165331423282623,0.2898900806903839,0.24184277653694153,0.07554080337285995,0.3260214328765869,0.3485160768032074,0.27659010887145996,0.6017370820045471,0.18888387084007263,0.2426944375038147,0.2204517126083374,0.19322504103183746
to,0.36524343490600586,0.455847829580307,0.3403111398220062,0.45010748505592346,0.18029534816741943,0.03782717138528824,0.2867288589477539,0.4452643394470215,0.23405161499977112,0.4184085726737976,1.0,0.535392165184021,0.24809673428535461,0.29463258385658264
the,0.457212895154953,0.42745697498321533,0.3084787130355835,0.6662389636039734,0.1759674996137619,-0.01540423184633255,0.30348941683769226,0.34736719727516174,0.2569614052772522,0.23380951583385468,0.535392165184021,1.0,0.22412441670894623,0.22068053483963013
elector,0.16380524635314941,0.2378963828086853,0.08718909323215485,0.2195660024881363,0.23163655400276184,0.010780527256429195,0.1417575478553772,0.23126348853111267,0.3307640552520752,0.20347294211387634,0.24809673428535461,0.22412441670894623,0.9999999403953552,0.18877160549163818
:,-0.003970166202634573,-0.12022944539785385,-0.02111133188009262,0.020521078258752823,-0.0567622147500515,0.07621461898088455,-0.11534015089273453,-0.05305134505033493,0.04926877096295357,-0.06073613837361336,-0.09243495017290115,-0.03403344005346298,-0.03391650691628456,-0.07156077772378922
``,-0.07642947137355804,0.008517155423760414,0.13949355483055115,0.04765888676047325,-0.013964727520942688,-0.03416389226913452,0.03153165802359581,-0.029888948425650597,-0.00429431302472949,0.12880288064479828,0.06720756739377975,0.029072100296616554,0.07435309886932373,0.0685480609536171
oh,0.15893563628196716,0.30958291888237,0.24192963540554047,0.14692917466163635,0.04121582955121994,0.023083915933966637,0.14559605717658997,0.21419714391231537,0.11766119301319122,0.2087755799293518,0.18856507539749146,0.15165968239307404,0.0818626806139946,0.36657753586769104
",",0.38314947485923767,0.3087472915649414,0.28971099853515625,0.5201468467712402,0.23255878686904907,-0.0016132977325469255,0.28290855884552,0.3015086054801941,0.33155715465545654,0.24658997356891632,0.44245919585227966,0.4933079481124878,0.2712562382221222,0.31091248989105225
what,0.2838611304759979,0.9999998807907104,0.3286605179309845,0.30808621644973755,0.2134782373905182,0.02692362666130066,0.27843937277793884,0.4259131848812103,0.1908247470855713,0.37596118450164795,0.455847829580307,0.42745697498321533,0.2378963828086853,0.5051238536834717
joy,0.11055722832679749,0.1513069123029709,0.061970874667167664,0.09376731514930725,0.21238698065280914,0.10484934598207474,0.26086878776550293,0.15547946095466614,0.22820846736431122,0.15090185403823853,0.11586610227823257,0.15077771246433258,0.14028236269950867,0.07834404706954956
has,0.2743658423423767,0.20338068902492523,0.24093425273895264,0.4173259735107422,0.11117470264434814,-0.040683966130018234,0.23717378079891205,0.2124989777803421,0.16345888376235962,0.17048928141593933,0.3619994819164276,0.4177538752555847,0.1252182573080063,0.15994466841220856
dr.,0.10436857491731644,0.18971610069274902,0.05935779958963394,0.19832119345664978,0.09495947510004044,0.11010295897722244,0.09925875067710876,0.20467492938041687,0.16437721252441406,0.19713181257247925,0.18721000850200653,0.22598165273666382,-0.0032516804058104753,0.14418397843837738
martin,0.13322176039218903,0.14814218878746033,0.09798925369977951,0.22752496600151062,0.6228963136672974,0.07599356025457382,0.2458503097295761,0.15959656238555908,0.33964547514915466,0.11271180212497711,0.1691744029521942,0.22029393911361694,0.19300737977027893,0.060103293508291245
's,-0.08481216430664062,0.02692362666130066,0.0017411779845133424,-0.037580832839012146,-0.009990512393414974,0.9999999403953552,-0.023143790662288666,0.05069678649306297,0.11365246772766113,0.041710954159498215,0.03782717138528824,-0.01540423184633255,0.010780527256429195,-0.023395681753754616
return,0.15280912816524506,0.18344242870807648,0.12564271688461304,0.1852470338344574,0.06525282561779022,0.03277071565389633,0.10693264752626419,0.21141748130321503,0.18550154566764832,0.24985353648662567,0.3110596537590027,0.2543797492980957,0.1037207543849945,0.14655634760856628
spread,0.12960411608219147,0.22287604212760925,0.17088541388511658,0.24312569200992584,0.11462883651256561,0.003855166956782341,0.2145780622959137,0.1917719841003418,0.1393301784992218,0.19570431113243103,0.2748686373233795,0.28994160890579224,0.04695398360490799,0.16482828557491302
among,0.2148745357990265,0.21154822409152985,0.14284640550613403,0.3211768567562103,0.12005859613418579,0.01186611782759428,0.26486679911613464,0.2415449470281601,0.15106670558452606,0.16518358886241913,0.26594701409339905,0.3507058024406433,0.19062462449073792,0.14343059062957764
us,0.2341633439064026,0.32081687450408936,0.22754666209220886,0.19746538996696472,0.16079697012901306,0.032960113137960434,0.1740650236606598,0.23250600695610046,0.1735205501317978,0.20976212620735168,0.2928973436355591,0.25727739930152893,0.14427067339420319,0.2742428481578827
!,0.18486610054969788,0.2836626470088959,0.11053445935249329,0.16947506368160248,0.1722680777311325,0.006517036817967892,0.19434835016727448,0.21540984511375427,0.23879261314868927,0.2246875762939453,0.1950651854276657,0.208593487739563,0.1545109897851944,0.45165371894836426
