,what,program,was,created,to,carry,out,these,projects,and,missions,?
space,0.20525942742824554,0.27222728729248047,0.14677780866622925,0.22429265081882477,0.22712917625904083,0.18147891759872437,0.19062338769435883,0.20008286833763123,0.28304848074913025,0.22901733219623566,0.35818853974342346,0.1885536164045334
administration,0.2483910471200943,0.3021984100341797,0.2510780692100525,0.2479836493730545,0.2658160626888275,0.17084188759326935,0.20920994877815247,0.23849233984947205,0.3280864953994751,0.29629963636398315,0.33754462003707886,0.14283715188503265
(,0.2411840260028839,0.11923244595527649,0.2980341613292694,0.2334475964307785,0.30882009863853455,0.1326606422662735,0.20017710328102112,0.22091957926750183,0.1641179770231247,0.4862271547317505,0.16699284315109253,0.40561532974243164
nasa,0.21178755164146423,0.3442091643810272,0.19417528808116913,0.1684884876012802,0.21193136274814606,0.15110450983047485,0.20557847619056702,0.18966905772686005,0.27512285113334656,0.12810774147510529,0.38373640179634094,0.1809994876384735
),0.26259949803352356,0.12293422222137451,0.3267642855644226,0.2251489907503128,0.31236231327056885,0.1394006609916687,0.20875944197177887,0.21978320181369781,0.17388074100017548,0.4961937665939331,0.19086003303527832,0.42300865054130554
",",0.3087472915649414,0.17760658264160156,0.45456063747406006,0.2755771577358246,0.44245919585227966,0.1951419711112976,0.3161109685897827,0.37613096833229065,0.2649989724159241,0.6633074283599854,0.2626538574695587,0.31091248989105225
which,0.5261979103088379,0.3116832673549652,0.2830964922904968,0.3362928330898285,0.5345056653022766,0.3581438362598419,0.37864550948143005,0.5959210991859436,0.27615708112716675,0.506277859210968,0.2506242096424103,0.25814583897590637
accomplished,0.2744372487068176,0.24712368845939636,0.29196813702583313,0.29375898838043213,0.2549437880516052,0.14815372228622437,0.2308119386434555,0.26779407262802124,0.34300586581230164,0.28278180956840515,0.27186858654022217,0.2554141879081726
landing,0.17083740234375,0.2073235958814621,0.21103228628635406,0.11446996033191681,0.27316537499427795,0.17651960253715515,0.17190499603748322,0.20976731181144714,0.21348129212856293,0.1899331510066986,0.3587879240512848,0.11133739352226257
the,0.42745697498321533,0.22986935079097748,0.48711544275283813,0.3539263904094696,0.535392165184021,0.26752355694770813,0.39404502511024475,0.49086877703666687,0.23802334070205688,0.5171257257461548,0.26288601756095886,0.22068053483963013
first,0.28086137771606445,0.2659492492675781,0.5022147297859192,0.32392561435699463,0.3792489171028137,0.19887983798980713,0.26133912801742554,0.27486658096313477,0.18473400175571442,0.3167642652988434,0.25483304262161255,0.18701928853988647
humans,0.28355827927589417,0.16909344494342804,0.1322101354598999,0.15599408745765686,0.3031579256057739,0.28669503331184387,0.19960227608680725,0.3856193423271179,0.18496829271316528,0.36259907484054565,0.2814091444015503,0.20141740143299103
on,0.34226128458976746,0.23327119648456573,0.3909217119216919,0.20446635782718658,0.41031414270401,0.22389066219329834,0.39060163497924805,0.32800400257110596,0.2934565842151642,0.4077630043029785,0.2538504898548126,0.2714994251728058
the,0.42745697498321533,0.22986935079097748,0.48711544275283813,0.3539263904094696,0.535392165184021,0.26752355694770813,0.39404502511024475,0.49086877703666687,0.23802334070205688,0.5171257257461548,0.26288601756095886,0.22068053483963013
moon,0.15898863971233368,0.20258519053459167,0.18183675408363342,0.1495201587677002,0.17707908153533936,0.16144131124019623,0.2464146614074707,0.19515039026737213,0.19971898198127747,0.2018347829580307,0.30764681100845337,0.1442703753709793
from,0.2737620174884796,0.20039871335029602,0.31171464920043945,0.18235871195793152,0.4069952368736267,0.20240025222301483,0.3196950852870941,0.2928802967071533,0.1961805820465088,0.3601827025413513,0.21033968031406403,0.19969791173934937
1969,0.17037658393383026,0.005405031144618988,0.31709611415863037,0.1466991901397705,0.2237721085548401,0.23875680565834045,0.2109728455543518,0.2271389365196228,0.047102101147174835,0.21076583862304688,0.12671488523483276,0.19860808551311493
to,0.455847829580307,0.23681028187274933,0.3636345863342285,0.2592601478099823,1.0,0.32521840929985046,0.42386990785598755,0.46852558851242065,0.3065624237060547,0.48971283435821533,0.29123765230178833,0.29463258385658264
1972,-0.19211961328983307,-0.03659351170063019,0.09760324656963348,0.05020369961857796,-0.14972050487995148,-0.1687956303358078,-0.159525066614151,-0.2528733015060425,-0.049033429473638535,-0.06165798008441925,-0.0016200807876884937,-0.13323214650154114
.,0.3567904531955719,0.18964338302612305,0.40146201848983765,0.3230568766593933,0.4645031690597534,0.21299658715724945,0.34234723448753357,0.3840779960155487,0.2564103305339813,0.588965117931366,0.2895781993865967,0.4130953550338745
,what,program,was,created,to,carry,out,these,projects,and,missions,?
first,0.28086137771606445,0.2659492492675781,0.5022147297859192,0.32392561435699463,0.3792489171028137,0.19887983798980713,0.26133912801742554,0.27486658096313477,0.18473400175571442,0.3167642652988434,0.25483304262161255,0.18701928853988647
conceived,0.22557096183300018,0.21334069967269897,0.3378709852695465,0.37957969307899475,0.22657549381256104,0.12753497064113617,0.1644681692123413,0.1850598007440567,0.2779644727706909,0.22392097115516663,0.1515013724565506,0.14654332399368286
during,0.24137552082538605,0.22609592974185944,0.4470829963684082,0.196783646941185,0.2828781306743622,0.23292875289916992,0.2754679322242737,0.31969112157821655,0.18970808386802673,0.36462149024009705,0.32358983159065247,0.1325719803571701
dwight,0.22464384138584137,0.18167829513549805,0.21946120262145996,0.12002869695425034,0.2576029896736145,0.11936704814434052,0.10249529033899307,0.19285565614700317,0.13687843084335327,0.255826860666275,0.21679091453552246,0.16946303844451904
d.,0.05416262149810791,-0.018284328281879425,0.0687001422047615,-0.0021223772782832384,0.0027304880786687136,0.05004500970244408,-0.035527706146240234,0.041531067341566086,-0.012311475351452827,0.007390535436570644,-0.017965998500585556,-0.049560099840164185
eisenhower,0.2272440493106842,0.22665956616401672,0.24433888494968414,0.15034817159175873,0.24313358962535858,0.1600203961133957,0.13258318603038788,0.2493399977684021,0.21195672452449799,0.23306706547737122,0.26329147815704346,0.18130066990852356
's,0.02692362666130066,0.0445902980864048,0.008974763564765453,-0.015766004100441933,0.03782717138528824,0.016908660531044006,0.0021837172098457813,0.026068098843097687,0.07505683600902557,0.06895173341035843,0.014879320748150349,-0.023395681753754616
administration,0.2483910471200943,0.3021984100341797,0.2510780692100525,0.2479836493730545,0.2658160626888275,0.17084188759326935,0.20920994877815247,0.23849233984947205,0.3280864953994751,0.29629963636398315,0.33754462003707886,0.14283715188503265
as,0.31749409437179565,0.19883424043655396,0.3677520453929901,0.25030744075775146,0.42092081904411316,0.21199582517147064,0.3124499022960663,0.3802948296070099,0.2880971133708954,0.49487000703811646,0.2121400386095047,0.27043893933296204
a,0.3320399522781372,0.2779408395290375,0.4508470594882965,0.30777761340141296,0.45503583550453186,0.2364719659090042,0.34264278411865234,0.24380075931549072,0.21870890259742737,0.3739250600337982,0.2459585964679718,0.23916715383529663
three-man,0.29215723276138306,0.2740211486816406,0.3233436048030853,0.1376546025276184,0.2983859181404114,0.17093075811862946,0.29411566257476807,0.385336697101593,0.1945987194776535,0.39475810527801514,0.2676682770252228,0.26473212242126465
spacecraft,0.19567668437957764,0.3205249309539795,0.18611936271190643,0.17196260392665863,0.25703316926956177,0.2752881944179535,0.1952984482049942,0.22884252667427063,0.271349161863327,0.19242209196090698,0.5078035593032837,0.17708687484264374
to,0.455847829580307,0.23681028187274933,0.3636345863342285,0.2592601478099823,1.0,0.32521840929985046,0.42386990785598755,0.46852558851242065,0.3065624237060547,0.48971283435821533,0.29123765230178833,0.29463258385658264
follow,0.40711089968681335,0.21722953021526337,0.14912602305412292,0.18452776968479156,0.39572954177856445,0.2899521589279175,0.23293861746788025,0.4013773798942566,0.2429155856370926,0.34642475843429565,0.2589477300643921,0.26102155447006226
the,0.42745697498321533,0.22986935079097748,0.48711544275283813,0.3539263904094696,0.535392165184021,0.26752355694770813,0.39404502511024475,0.49086877703666687,0.23802334070205688,0.5171257257461548,0.26288601756095886,0.22068053483963013
one-man,0.22946712374687195,0.2787417769432068,0.34983164072036743,0.1479857861995697,0.24816401302814484,0.13169832527637482,0.23306699097156525,0.161008819937706,0.22628383338451385,0.2947504222393036,0.2206784188747406,0.27288830280303955
project,0.27033838629722595,0.361106812953949,0.17915812134742737,0.21059785783290863,0.28750085830688477,0.13658805191516876,0.2133181095123291,0.17580462992191315,0.7827755212783813,0.23249590396881104,0.3073377013206482,0.30569031834602356
mercury,0.15752404928207397,0.23551799356937408,0.2121867835521698,0.12313202768564224,0.282574325799942,0.14044073224067688,0.1820775717496872,0.20828233659267426,0.16650335490703583,0.20320454239845276,0.2273194044828415,0.10977116972208023
which,0.5261979103088379,0.3116832673549652,0.2830964922904968,0.3362928330898285,0.5345056653022766,0.3581438362598419,0.37864550948143005,0.5959210991859436,0.27615708112716675,0.506277859210968,0.2506242096424103,0.25814583897590637
put,0.3330543637275696,0.19394709169864655,0.24684612452983856,0.2847893536090851,0.36244112253189087,0.3485316038131714,0.36450669169425964,0.3505837023258209,0.24079741537570953,0.3297767639160156,0.15984660387039185,0.2993032932281494
the,0.42745697498321533,0.22986935079097748,0.48711544275283813,0.3539263904094696,0.535392165184021,0.26752355694770813,0.39404502511024475,0.49086877703666687,0.23802334070205688,0.5171257257461548,0.26288601756095886,0.22068053483963013
first,0.28086137771606445,0.2659492492675781,0.5022147297859192,0.32392561435699463,0.3792489171028137,0.19887983798980713,0.26133912801742554,0.27486658096313477,0.18473400175571442,0.3167642652988434,0.25483304262161255,0.18701928853988647
americans,0.2497653216123581,0.17814718186855316,0.28990358114242554,0.1520124226808548,0.30128014087677,0.20750288665294647,0.23242519795894623,0.3260100483894348,0.19896571338176727,0.27944788336753845,0.2862131893634796,0.19417695701122284
in,0.30808621644973755,0.1994907110929489,0.45514053106307983,0.2843434810638428,0.45010748505592346,0.19860897958278656,0.3576207756996155,0.3791837692260742,0.19637514650821686,0.4954058527946472,0.2733149528503418,0.20430970191955566
space,0.20525942742824554,0.27222728729248047,0.14677780866622925,0.22429265081882477,0.22712917625904083,0.18147891759872437,0.19062338769435883,0.20008286833763123,0.28304848074913025,0.22901733219623566,0.35818853974342346,0.1885536164045334
",",0.3087472915649414,0.17760658264160156,0.45456063747406006,0.2755771577358246,0.44245919585227966,0.1951419711112976,0.3161109685897827,0.37613096833229065,0.2649989724159241,0.6633074283599854,0.2626538574695587,0.31091248989105225
apollo,0.13561789691448212,0.3344622850418091,0.2306441366672516,0.12095487862825394,0.23190522193908691,0.2052871137857437,0.2091762274503708,0.1771434247493744,0.17585965991020203,0.15251155197620392,0.3512161374092102,0.191528782248497
was,0.22111038863658905,0.1849333792924881,1.0000001192092896,0.3592788577079773,0.3636345863342285,0.1526157259941101,0.28168347477912903,0.19784674048423767,0.161495640873909,0.3740963041782379,0.1960911750793457,0.18412111699581146
later,0.2517229914665222,0.2586253583431244,0.5684447288513184,0.26607316732406616,0.393297016620636,0.17076784372329712,0.3247290253639221,0.33625444769859314,0.19781337678432465,0.4216292202472687,0.19208846986293793,0.1417175978422165
dedicated,0.1580183058977127,0.22208979725837708,0.2390592098236084,0.26923996210098267,0.2375556081533432,0.12200096994638443,0.14547128975391388,0.15277539193630219,0.3776203393936157,0.24898341298103333,0.23826491832733154,0.12950462102890015
to,0.455847829580307,0.23681028187274933,0.3636345863342285,0.2592601478099823,1.0,0.32521840929985046,0.42386990785598755,0.46852558851242065,0.3065624237060547,0.48971283435821533,0.29123765230178833,0.29463258385658264
president,0.1870913952589035,0.20304667949676514,0.2505730390548706,0.20584838092327118,0.21247753500938416,0.15792430937290192,0.14307653903961182,0.10673566162586212,0.10565849393606186,0.23286236822605133,0.17895852029323578,0.14148259162902832
john,0.18237407505512238,0.11037924140691757,0.2875721752643585,0.11276420950889587,0.2070634365081787,0.09501203894615173,0.15860803425312042,0.13475783169269562,0.0760640949010849,0.21634717285633087,0.2431984394788742,0.13162356615066528
f.,0.18076683580875397,0.0691838264465332,0.17113131284713745,0.022772565484046936,0.1367449164390564,0.1718088835477829,0.0885363221168518,0.10973908007144928,0.131108820438385,0.11574654281139374,0.1952579915523529,0.11007396876811981
kennedy,0.2125646471977234,0.20489704608917236,0.1929353028535843,0.1115664690732956,0.2569362223148346,0.09244651347398758,0.18591275811195374,0.16296029090881348,0.2026297152042389,0.22218705713748932,0.1877259910106659,0.21965277194976807
's,0.02692362666130066,0.0445902980864048,0.008974763564765453,-0.015766004100441933,0.03782717138528824,0.016908660531044006,0.0021837172098457813,0.026068098843097687,0.07505683600902557,0.06895173341035843,0.014879320748150349,-0.023395681753754616
national,0.16882304847240448,0.19875581562519073,0.2433898150920868,0.22686803340911865,0.21067756414413452,0.06563083827495575,0.14385733008384705,0.19830188155174255,0.16122789680957794,0.2608908712863922,0.13804499804973602,0.15643028914928436
goal,0.2571476101875305,0.19543969631195068,0.18331198394298553,0.21022045612335205,0.37094977498054504,0.14277541637420654,0.19641849398612976,0.15894950926303864,0.219735786318779,0.20885969698429108,0.2948288023471832,0.1964566856622696
of,0.33290785551071167,0.17376001179218292,0.4069072902202606,0.32043445110321045,0.41548454761505127,0.23692575097084045,0.34176841378211975,0.42684608697891235,0.21610960364341736,0.5116966962814331,0.2598918080329895,0.1826142966747284
``,0.008517155423760414,-0.09706025570631027,-0.012679691426455975,3.665990152512677e-05,0.06720756739377975,0.04860648885369301,0.024644849821925163,0.09766163676977158,-0.02862204983830452,0.036644238978624344,0.0087600601837039,0.0685480609536171
landing,0.17083740234375,0.2073235958814621,0.21103228628635406,0.11446996033191681,0.27316537499427795,0.17651960253715515,0.17190499603748322,0.20976731181144714,0.21348129212856293,0.1899331510066986,0.3587879240512848,0.11133739352226257
a,0.3320399522781372,0.2779408395290375,0.4508470594882965,0.30777761340141296,0.45503583550453186,0.2364719659090042,0.34264278411865234,0.24380075931549072,0.21870890259742737,0.3739250600337982,0.2459585964679718,0.23916715383529663
man,0.21916821599006653,0.12332320958375931,0.3030987083911896,0.14102953672409058,0.2487562596797943,0.1143382340669632,0.25709837675094604,0.2035890370607376,0.1504683643579483,0.22261469066143036,0.16723208129405975,0.2528940737247467
on,0.34226128458976746,0.23327119648456573,0.3909217119216919,0.20446635782718658,0.41031414270401,0.22389066219329834,0.39060163497924805,0.32800400257110596,0.2934565842151642,0.4077630043029785,0.2538504898548126,0.2714994251728058
the,0.42745697498321533,0.22986935079097748,0.48711544275283813,0.3539263904094696,0.535392165184021,0.26752355694770813,0.39404502511024475,0.49086877703666687,0.23802334070205688,0.5171257257461548,0.26288601756095886,0.22068053483963013
moon,0.15898863971233368,0.20258519053459167,0.18183675408363342,0.1495201587677002,0.17707908153533936,0.16144131124019623,0.2464146614074707,0.19515039026737213,0.19971898198127747,0.2018347829580307,0.30764681100845337,0.1442703753709793
and,0.31309178471565247,0.24895258247852325,0.3740963041782379,0.2873832881450653,0.48971283435821533,0.2731964588165283,0.3881998062133789,0.5314885973930359,0.3284114897251129,1.0,0.2856438457965851,0.20544172823429108
returning,0.22942082583904266,0.18160519003868103,0.24920886754989624,0.13252975046634674,0.3828968405723572,0.18813613057136536,0.26681268215179443,0.16490457952022552,0.19527733325958252,0.2968690097332001,0.2776934802532196,0.14488300681114197
him,0.34912991523742676,0.21512463688850403,0.3675798773765564,0.16282545030117035,0.4702378511428833,0.17756536602973938,0.40562137961387634,0.27503910660743713,0.20782727003097534,0.35759612917900085,0.1801043599843979,0.23943768441677094
safely,0.27337709069252014,0.21719418466091156,0.22729703783988953,0.13270942866802216,0.40653085708618164,0.3311546742916107,0.3537444472312927,0.20293371379375458,0.23245227336883545,0.27500662207603455,0.37512972950935364,0.2161647230386734
to,0.455847829580307,0.23681028187274933,0.3636345863342285,0.2592601478099823,1.0,0.32521840929985046,0.42386990785598755,0.46852558851242065,0.3065624237060547,0.48971283435821533,0.29123765230178833,0.29463258385658264
the,0.42745697498321533,0.22986935079097748,0.48711544275283813,0.3539263904094696,0.535392165184021,0.26752355694770813,0.39404502511024475,0.49086877703666687,0.23802334070205688,0.5171257257461548,0.26288601756095886,0.22068053483963013
earth,0.25883176922798157,0.21459883451461792,0.18661361932754517,0.16071520745754242,0.2486501932144165,0.14695990085601807,0.2047126442193985,0.23144929111003876,0.21779882907867432,0.27524080872535706,0.2900218963623047,0.17717236280441284
'',0.08143015950918198,0.004721565172076225,0.04456103965640068,-0.004385723266750574,-0.009905828163027763,-0.054984502494335175,0.019159367308020592,-0.010087166912853718,0.03716297447681427,0.021612688899040222,-0.06900215893983841,0.018684765323996544
by,0.2455483376979828,0.19954828917980194,0.4752357602119446,0.3492257595062256,0.33534231781959534,0.14549952745437622,0.29497629404067993,0.33332425355911255,0.2186189442873001,0.4289871156215668,0.22033432126045227,0.17966607213020325
the,0.42745697498321533,0.22986935079097748,0.48711544275283813,0.3539263904094696,0.535392165184021,0.26752355694770813,0.39404502511024475,0.49086877703666687,0.23802334070205688,0.5171257257461548,0.26288601756095886,0.22068053483963013
end,0.29234179854393005,0.1371297538280487,0.19220198690891266,0.14668157696723938,0.3229445815086365,0.13231241703033447,0.2993822693824768,0.2280210256576538,0.1704993098974228,0.24708716571331024,0.18739448487758636,0.12543344497680664
of,0.33290785551071167,0.17376001179218292,0.4069072902202606,0.32043445110321045,0.41548454761505127,0.23692575097084045,0.34176841378211975,0.42684608697891235,0.21610960364341736,0.5116966962814331,0.2598918080329895,0.1826142966747284
the,0.42745697498321533,0.22986935079097748,0.48711544275283813,0.3539263904094696,0.535392165184021,0.26752355694770813,0.39404502511024475,0.49086877703666687,0.23802334070205688,0.5171257257461548,0.26288601756095886,0.22068053483963013
1960s,-0.17530474066734314,-0.035645753145217896,-0.029007330536842346,-0.060080595314502716,-0.1955609768629074,-0.07963351160287857,-0.16486036777496338,-0.17694833874702454,-0.07720469683408737,-0.08121266216039658,-0.046115655452013016,-0.08257022500038147
",",0.3087472915649414,0.17760658264160156,0.45456063747406006,0.2755771577358246,0.44245919585227966,0.1951419711112976,0.3161109685897827,0.37613096833229065,0.2649989724159241,0.6633074283599854,0.2626538574695587,0.31091248989105225
which,0.5261979103088379,0.3116832673549652,0.2830964922904968,0.3362928330898285,0.5345056653022766,0.3581438362598419,0.37864550948143005,0.5959210991859436,0.27615708112716675,0.506277859210968,0.2506242096424103,0.25814583897590637
he,0.3114890456199646,0.22136984765529633,0.5410010814666748,0.2051880955696106,0.385390967130661,0.19304127991199493,0.29240235686302185,0.2716899514198303,0.1906207650899887,0.45427167415618896,0.22300399839878082,0.2089974731206894
proposed,0.22754324972629547,0.14088748395442963,0.2461901754140854,0.3171200454235077,0.28162798285484314,0.03128962218761444,0.1459125429391861,0.23101307451725006,0.29955407977104187,0.20594197511672974,0.1290515661239624,0.24553193151950836
in,0.30808621644973755,0.1994907110929489,0.45514053106307983,0.2843434810638428,0.45010748505592346,0.19860897958278656,0.3576207756996155,0.3791837692260742,0.19637514650821686,0.4954058527946472,0.2733149528503418,0.20430970191955566
a,0.3320399522781372,0.2779408395290375,0.4508470594882965,0.30777761340141296,0.45503583550453186,0.2364719659090042,0.34264278411865234,0.24380075931549072,0.21870890259742737,0.3739250600337982,0.2459585964679718,0.23916715383529663
may,0.25739946961402893,0.1547878384590149,0.3388521671295166,0.14662672579288483,0.391582727432251,0.15537746250629425,0.20134450495243073,0.31939980387687683,0.1975647211074829,0.34598252177238464,0.21140156686306,0.2768254578113556
25,0.12916474044322968,0.1036411002278328,0.15615400671958923,0.04712299257516861,0.12336429208517075,0.17845259606838226,0.16306538879871368,0.20024290680885315,0.08379747718572617,0.10243383049964905,0.24081391096115112,0.09614268690347672
",",0.3087472915649414,0.17760658264160156,0.45456063747406006,0.2755771577358246,0.44245919585227966,0.1951419711112976,0.3161109685897827,0.37613096833229065,0.2649989724159241,0.6633074283599854,0.2626538574695587,0.31091248989105225
1961,-0.03442762792110443,0.0018750493181869388,0.09389110654592514,0.05810170993208885,0.07620730251073837,-0.022343218326568604,0.06259063631296158,0.012889678589999676,0.05850451439619064,0.07862084358930588,-0.0009145384537987411,0.009729373268783092
",",0.3087472915649414,0.17760658264160156,0.45456063747406006,0.2755771577358246,0.44245919585227966,0.1951419711112976,0.3161109685897827,0.37613096833229065,0.2649989724159241,0.6633074283599854,0.2626538574695587,0.31091248989105225
address,0.2695501744747162,0.2986333966255188,0.17266488075256348,0.20574620366096497,0.29989638924598694,0.1314859390258789,0.18450117111206055,0.23268933594226837,0.18018944561481476,0.190906822681427,0.09379076957702637,0.2784976661205292
to,0.455847829580307,0.23681028187274933,0.3636345863342285,0.2592601478099823,1.0,0.32521840929985046,0.42386990785598755,0.46852558851242065,0.3065624237060547,0.48971283435821533,0.29123765230178833,0.29463258385658264
congress,0.16679982841014862,0.19118647277355194,0.23910820484161377,0.19386005401611328,0.2541917860507965,0.10399693995714188,0.19968293607234955,0.16686150431632996,0.12711136043071747,0.19613592326641083,0.16052113473415375,0.2020287960767746
.,0.3567904531955719,0.18964338302612305,0.40146201848983765,0.3230568766593933,0.4645031690597534,0.21299658715724945,0.34234723448753357,0.3840779960155487,0.2564103305339813,0.588965117931366,0.2895781993865967,0.4130953550338745
