,what,one,word,did,the,nfl,commissioner,use,to,describe,what,super,bowl,50,was,intended,to,be,?
to,0.455847829580307,0.4025384783744812,0.2865414023399353,0.4452643394470215,0.535392165184021,0.1526731252670288,0.21615050733089447,0.47261837124824524,1.0,0.3167092204093933,0.455847829580307,0.17783479392528534,0.16993016004562378,-0.024239253252744675,0.3636345863342285,0.48327770829200745,1.0,0.4972836375236511,0.29463258385658264
make,0.3792211413383484,0.3527044355869293,0.24018511176109314,0.3602050840854645,0.3146495521068573,0.15523679554462433,0.1660543978214264,0.4874562919139862,0.497876912355423,0.3622516989707947,0.3792211413383484,0.1708221435546875,0.1729167103767395,0.06736696511507034,0.20205417275428772,0.22181229293346405,0.497876912355423,0.4759829044342041,0.28314751386642456
the,0.42745697498321533,0.5514441132545471,0.2835540175437927,0.34736719727516174,1.0,0.15305201709270477,0.25271227955818176,0.34342584013938904,0.535392165184021,0.26495152711868286,0.42745697498321533,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.48711544275283813,0.29853108525276184,0.535392165184021,0.4248143136501312,0.22068053483963013
50th,0.08142440766096115,0.17386525869369507,0.07526221126317978,0.04507705196738243,0.19595111906528473,0.1160515546798706,0.03502976521849632,0.08622721582651138,0.10572241246700287,0.053741343319416046,0.08142440766096115,0.14578431844711304,0.10496746003627777,-0.014330796897411346,0.17689552903175354,0.04242553189396858,0.10572241246700287,0.09245781600475311,0.004919986240565777
super,0.13651713728904724,0.21711376309394836,0.13571716845035553,0.16038043797016144,0.21959073841571808,0.319060355424881,0.162574902176857,0.17267648875713348,0.17783479392528534,0.1293761283159256,0.13651713728904724,1.0000001192092896,0.4848237931728363,0.0833745002746582,0.21420986950397491,0.10567441582679749,0.17783479392528534,0.1880253106355667,0.166326642036438
bowl,0.15942467749118805,0.19098831713199615,0.11284535378217697,0.18569406867027283,0.21576224267482758,0.48354101181030273,0.17646083235740662,0.13564810156822205,0.16993016004562378,0.1312199980020523,0.15942467749118805,0.4848237931728363,1.0,0.005446359980851412,0.21915455162525177,0.0949903130531311,0.16993016004562378,0.18567830324172974,0.21118052303791046
``,0.008517155423760414,0.1164957657456398,0.12403237819671631,-0.029888948425650597,0.029072100296616554,0.06351951509714127,-0.02414378896355629,0.098173126578331,0.06720756739377975,0.03843066468834877,0.008517155423760414,0.012585706077516079,-0.004176590591669083,0.05617367848753929,-0.012679691426455975,0.011296155862510204,0.06720756739377975,0.07670000940561295,0.0685480609536171
spectacular,0.2168264091014862,0.30303317308425903,0.0880211740732193,0.20057879388332367,0.3252345323562622,0.20618118345737457,0.13528044521808624,0.18072670698165894,0.21825864911079407,0.20771923661231995,0.2168264091014862,0.20316950976848602,0.19099116325378418,-0.02760523185133934,0.2245292216539383,0.22129422426223755,0.21825864911079407,0.21862231194972992,0.14826124906539917
'',0.08143015950918198,0.036477331072092056,0.05225009098649025,0.01978493109345436,0.041273195296525955,-0.027741191908717155,-0.006760009564459324,0.09741680324077606,-0.009905828163027763,0.07821051776409149,0.08143015950918198,-0.02655862085521221,-0.008809788152575493,0.08711730688810349,0.04456103965640068,0.03961759805679321,-0.009905828163027763,0.08835477381944656,0.018684765323996544
and,0.31309178471565247,0.42438167333602905,0.20273149013519287,0.34479495882987976,0.5171257257461548,0.2080700695514679,0.26343652606010437,0.34145063161849976,0.48971283435821533,0.24788004159927368,0.31309178471565247,0.18368244171142578,0.1698254644870758,0.0032697415444999933,0.3740963041782379,0.21507462859153748,0.48971283435821533,0.41766801476478577,0.20544172823429108
that,0.6297725439071655,0.5133185982704163,0.31071701645851135,0.47518548369407654,0.5473989248275757,0.15213505923748016,0.18016722798347473,0.3939064145088196,0.5436353087425232,0.3340485394001007,0.6297725439071655,0.18258553743362427,0.10987387597560883,-0.014119508676230907,0.33670201897621155,0.4053201675415039,0.5436353087425232,0.6036020517349243,0.32716336846351624
it,0.45803478360176086,0.4284902811050415,0.27098557353019714,0.2993364930152893,0.6251175999641418,0.11547107994556427,0.19621670246124268,0.34436097741127014,0.513711154460907,0.1973889172077179,0.45803478360176086,0.19638319313526154,0.1748591959476471,-0.05556609109044075,0.4577186405658722,0.28129705786705017,0.513711154460907,0.5203388929367065,0.25732165575027466
would,0.45766422152519226,0.38529840111732483,0.24640712141990662,0.6268245577812195,0.4133751392364502,0.16166402399539948,0.21825768053531647,0.3798166513442993,0.5965728163719177,0.21583625674247742,0.45766422152519226,0.16404198110103607,0.17156143486499786,0.05957036092877388,0.41663143038749695,0.5337143540382385,0.5965728163719177,0.5202695727348328,0.37178951501846313
be,0.3929833769798279,0.4154875874519348,0.27129513025283813,0.22657383978366852,0.4248143136501312,0.12418080866336823,0.1837872862815857,0.4528608024120331,0.4972836375236511,0.3610440790653229,0.3929833769798279,0.1880253106355667,0.18567830324172974,0.015184788033366203,0.42228707671165466,0.2905513644218445,0.4972836375236511,1.0,0.3324260413646698
``,0.008517155423760414,0.1164957657456398,0.12403237819671631,-0.029888948425650597,0.029072100296616554,0.06351951509714127,-0.02414378896355629,0.098173126578331,0.06720756739377975,0.03843066468834877,0.008517155423760414,0.012585706077516079,-0.004176590591669083,0.05617367848753929,-0.012679691426455975,0.011296155862510204,0.06720756739377975,0.07670000940561295,0.0685480609536171
an,0.2821882665157318,0.2829729914665222,0.20989613234996796,0.22598257660865784,0.4207492768764496,0.05365698039531708,0.15447744727134705,0.24603988230228424,0.3138085603713989,0.2405220866203308,0.2821882665157318,0.09755856543779373,0.13908697664737701,0.02188069000840187,0.3694365322589874,0.21871981024742126,0.3138085603713989,0.33041056990623474,0.19793890416622162
important,0.31164905428886414,0.3853038251399994,0.2231571227312088,0.22188524901866913,0.39348116517066956,0.061786238104104996,0.16514143347740173,0.2585941255092621,0.30913278460502625,0.2740848660469055,0.31164905428886414,0.10205074399709702,0.11682874709367752,-0.0009842811850830913,0.24924467504024506,0.2104000598192215,0.30913278460502625,0.2492702454328537,0.17812499403953552
game,0.2246788740158081,0.2554377615451813,0.15391376614570618,0.19789010286331177,0.285271555185318,0.3143478333950043,0.18546190857887268,0.18695856630802155,0.2540906071662903,0.11036909371614456,0.2246788740158081,0.3480181396007538,0.2413962334394455,0.012895043939352036,0.2568269371986389,0.18385909497737885,0.2540906071662903,0.24152140319347382,0.1829071193933487
for,0.3017193675041199,0.384836345911026,0.28341928124427795,0.318512886762619,0.4739971458911896,0.23749186098575592,0.2248236984014511,0.47655582427978516,0.4451248347759247,0.2845272719860077,0.3017193675041199,0.22938419878482819,0.24430087208747864,0.029183456674218178,0.3863949179649353,0.31711438298225403,0.4451248347759247,0.3801851272583008,0.264628142118454
us,0.32081687450408936,0.24666564166545868,0.1453557312488556,0.23250600695610046,0.25727739930152893,0.14648087322711945,0.12254858016967773,0.23577770590782166,0.2928973436355591,0.12290479242801666,0.32081687450408936,0.1514306664466858,0.125444233417511,-0.075945183634758,0.19898231327533722,0.20461681485176086,0.2928973436355591,0.24659982323646545,0.2742428481578827
as,0.31749409437179565,0.3954789340496063,0.2052028775215149,0.3596470057964325,0.48381632566452026,0.18464252352714539,0.25207218527793884,0.3453201949596405,0.42092081904411316,0.32652774453163147,0.31749409437179565,0.21450649201869965,0.14539222419261932,-0.0016074778977781534,0.3677520453929901,0.266594260931015,0.42092081904411316,0.5230465531349182,0.27043893933296204
a,0.3320399522781372,0.4910551905632019,0.3246598243713379,0.2552328109741211,0.5829201340675354,0.1210956797003746,0.1900102198123932,0.30793872475624084,0.45503583550453186,0.3062607944011688,0.3320399522781372,0.26005712151527405,0.19533146917819977,0.034183140844106674,0.4508470594882965,0.31608664989471436,0.45503583550453186,0.39883795380592346,0.23916715383529663
league,0.16616638004779816,0.19038084149360657,0.10975544899702072,0.17557655274868011,0.2724147439002991,0.3908804953098297,0.32959142327308655,0.14532800018787384,0.18720030784606934,0.10576209425926208,0.16616638004779816,0.37144264578819275,0.3365440368652344,0.07430867850780487,0.21425791084766388,0.11949434876441956,0.18720030784606934,0.1451711356639862,0.15941482782363892
'',0.08143015950918198,0.036477331072092056,0.05225009098649025,0.01978493109345436,0.041273195296525955,-0.027741191908717155,-0.006760009564459324,0.09741680324077606,-0.009905828163027763,0.07821051776409149,0.08143015950918198,-0.02655862085521221,-0.008809788152575493,0.08711730688810349,0.04456103965640068,0.03961759805679321,-0.009905828163027763,0.08835477381944656,0.018684765323996544
.,0.3567904531955719,0.4123194217681885,0.13155406713485718,0.35288307070732117,0.5934505462646484,0.1964210718870163,0.21794068813323975,0.3711656630039215,0.4645031690597534,0.17917026579380035,0.3567904531955719,0.2757420241832733,0.21516893804073334,0.04325474053621292,0.40146201848983765,0.18925566971302032,0.4645031690597534,0.4383580684661865,0.4130953550338745
