,which,tree,species,is,planted,in,the,two,corners,by,the,north,facade,?
which,1.0,0.2098381668329239,0.2846525013446808,0.4457404911518097,0.22207655012607574,0.4840516746044159,0.6521818041801453,0.4674137234687805,0.2883960008621216,0.40543368458747864,0.6521818041801453,0.2384447455406189,0.23278288543224335,0.25814583897590637
continues,0.29659315943717957,0.1349998563528061,0.14108695089817047,0.32428741455078125,0.19688348472118378,0.27680703997612,0.3452514410018921,0.2526346743106842,0.16385886073112488,0.15039396286010742,0.3452514410018921,0.22649121284484863,0.12450644373893738,0.13186512887477875
along,0.33404073119163513,0.18816713988780975,0.17857147753238678,0.23571021854877472,0.22758866846561432,0.3603311777114868,0.39495137333869934,0.3377816379070282,0.27265802025794983,0.34227433800697327,0.39495137333869934,0.28480100631713867,0.18806657195091248,0.17134909331798553
the,0.6521818041801453,0.2565799951553345,0.2522439956665039,0.5823672413825989,0.2813059687614441,0.6662389636039734,1.0,0.43858039379119873,0.27272456884384155,0.4408751428127289,1.0,0.36298373341560364,0.27927011251449585,0.22068053483963013
south,0.24635352194309235,0.16186191141605377,0.17750923335552216,0.27680471539497375,0.220262810587883,0.33642083406448364,0.3129390776157379,0.2434704750776291,0.18790733814239502,0.23838843405246735,0.3129390776157379,0.750363826751709,0.24371547996997833,0.12336621433496475
façade,0.2874337136745453,0.23051196336746216,0.12781104445457458,0.2789967358112335,0.21834775805473328,0.25095683336257935,0.33251336216926575,0.13973082602024078,0.3520579934120178,0.17732194066047668,0.33251336216926575,0.21860504150390625,0.7061882019042969,0.14144746959209442
;,-0.01244901679456234,0.09243502467870712,0.03590332716703415,0.05324986204504967,0.11250368505716324,0.092739537358284,0.09152708947658539,0.04032390937209129,-0.0015206324169412255,0.10469875484704971,0.09152708947658539,0.10713676363229752,0.028160832822322845,0.10349778085947037
in,0.4840516746044159,0.15590032935142517,0.2179255336523056,0.5394441485404968,0.25459304451942444,1.0,0.6662389636039734,0.36463531851768494,0.2180144041776657,0.370934396982193,0.6662389636039734,0.39050599932670593,0.19210688769817352,0.20430970191955566
the,0.6521818041801453,0.2565799951553345,0.2522439956665039,0.5823672413825989,0.2813059687614441,0.6662389636039734,1.0,0.43858039379119873,0.27272456884384155,0.4408751428127289,1.0,0.36298373341560364,0.27927011251449585,0.22068053483963013
two,0.4674137234687805,0.17181384563446045,0.22015008330345154,0.2315155267715454,0.2335682064294815,0.36463531851768494,0.43858039379119873,1.0000001192092896,0.2657976448535919,0.33852577209472656,0.43858039379119873,0.23478835821151733,0.18024206161499023,0.19645625352859497
corners,0.2883960008621216,0.1921510249376297,0.14020629227161407,0.24850806593894958,0.22120293974876404,0.2180144041776657,0.27272456884384155,0.2657976448535919,0.9999998807907104,0.1824333369731903,0.27272456884384155,0.27995216846466064,0.3459348678588867,0.12155631929636002
by,0.40543368458747864,0.1640908569097519,0.11455577611923218,0.3899846076965332,0.24680137634277344,0.370934396982193,0.4408751428127289,0.33852577209472656,0.1824333369731903,1.0000001192092896,0.4408751428127289,0.22664140164852142,0.13988928496837616,0.17966607213020325
the,0.6521818041801453,0.2565799951553345,0.2522439956665039,0.5823672413825989,0.2813059687614441,0.6662389636039734,1.0,0.43858039379119873,0.27272456884384155,0.4408751428127289,1.0,0.36298373341560364,0.27927011251449585,0.22068053483963013
north,0.2384447455406189,0.13503555953502655,0.169028639793396,0.2993389368057251,0.20479518175125122,0.39050599932670593,0.36298373341560364,0.23478835821151733,0.27995216846466064,0.22664140164852142,0.36298373341560364,1.0,0.2522527277469635,0.11829731613397598
façade,0.2874337136745453,0.23051196336746216,0.12781104445457458,0.2789967358112335,0.21834775805473328,0.25095683336257935,0.33251336216926575,0.13973082602024078,0.3520579934120178,0.17732194066047668,0.33251336216926575,0.21860504150390625,0.7061882019042969,0.14144746959209442
there,0.45256471633911133,0.17106632888317108,0.3110367953777313,0.3904260993003845,0.23257875442504883,0.5361666083335876,0.47025805711746216,0.40416133403778076,0.25808921456336975,0.20383623242378235,0.47025805711746216,0.2433922290802002,0.24143663048744202,0.29405656456947327
is,0.4457404911518097,0.2044319063425064,0.2673557698726654,1.0,0.16044673323631287,0.5394441485404968,0.5823672413825989,0.2315155267715454,0.24850806593894958,0.3899846076965332,0.5823672413825989,0.2993389368057251,0.18628835678100586,0.22961433231830597
planted,0.22207655012607574,0.49662289023399353,0.3405754864215851,0.16044673323631287,1.0000001192092896,0.25459304451942444,0.2813059687614441,0.2335682064294815,0.22120293974876404,0.24680137634277344,0.2813059687614441,0.20479518175125122,0.2650219798088074,0.13236138224601746
an,0.3611921966075897,0.13667967915534973,0.15628215670585632,0.4654068350791931,0.15475860238075256,0.2605783939361572,0.4207492768764496,0.1867314726114273,0.10086410492658615,0.2719563841819763,0.4207492768764496,0.17606118321418762,0.11643319576978683,0.19793890416622162
american,0.16603466868400574,0.13230693340301514,0.1351311057806015,0.1853146106004715,0.13733941316604614,0.22871561348438263,0.24562937021255493,0.18351642787456512,0.12872226536273956,0.2777634859085083,0.24562937021255493,0.2107747346162796,0.0407029390335083,0.18877598643302917
sweetgum,0.2553845942020416,0.3220468759536743,0.262319952249527,0.2630879580974579,0.2980189323425293,0.2299431562423706,0.20582780241966248,0.1750354915857315,0.21948805451393127,0.11020076274871826,0.20582780241966248,0.22464372217655182,0.20415452122688293,0.17008326947689056
tree,0.2098381668329239,1.0000001192092896,0.37880218029022217,0.2044319063425064,0.49662289023399353,0.15590032935142517,0.2565799951553345,0.17181384563446045,0.1921510249376297,0.1640908569097519,0.2565799951553345,0.13503555953502655,0.24338798224925995,0.10740261524915695
;,-0.01244901679456234,0.09243502467870712,0.03590332716703415,0.05324986204504967,0.11250368505716324,0.092739537358284,0.09152708947658539,0.04032390937209129,-0.0015206324169412255,0.10469875484704971,0.09152708947658539,0.10713676363229752,0.028160832822322845,0.10349778085947037
the,0.6521818041801453,0.2565799951553345,0.2522439956665039,0.5823672413825989,0.2813059687614441,0.6662389636039734,1.0,0.43858039379119873,0.27272456884384155,0.4408751428127289,1.0,0.36298373341560364,0.27927011251449585,0.22068053483963013
southern,0.2648681700229645,0.19171477854251862,0.20741131901741028,0.2419366091489792,0.22002969682216644,0.3190481662750244,0.3282862603664398,0.13197177648544312,0.10382143408060074,0.16957597434520721,0.3282862603664398,0.4752139151096344,0.1852656453847885,0.11225555837154388
",",0.3658004403114319,0.17433692514896393,0.2223871648311615,0.4691906273365021,0.23992325365543365,0.5201468467712402,0.4933079481124878,0.35859420895576477,0.2099224030971527,0.3680937886238098,0.4933079481124878,0.31834840774536133,0.24756982922554016,0.31091248989105225
eastern,0.26815342903137207,0.1786399483680725,0.21887792646884918,0.2375388890504837,0.23940499126911163,0.3306356370449066,0.3928247392177582,0.191066175699234,0.16358336806297302,0.17081402242183685,0.3928247392177582,0.4527674615383148,0.23938140273094177,0.20060817897319794
and,0.506277859210968,0.1832687258720398,0.23547904193401337,0.3859752118587494,0.24112437665462494,0.4954058527946472,0.5171257257461548,0.4671151638031006,0.24168111383914948,0.4289871156215668,0.5171257257461548,0.2776443064212799,0.19911730289459229,0.20544172823429108
western,0.23897536098957062,0.1302875429391861,0.1670593023300171,0.2572968304157257,0.1791839450597763,0.35160520672798157,0.37920868396759033,0.20884622633457184,0.1405802220106125,0.20149661600589752,0.37920868396759033,0.4301493167877197,0.16252300143241882,0.17439141869544983
edges,0.3238072693347931,0.28989559412002563,0.32750171422958374,0.25265464186668396,0.2921473979949951,0.23775947093963623,0.3017483651638031,0.2924487590789795,0.4858294725418091,0.13790109753608704,0.3017483651638031,0.23289763927459717,0.325823038816452,0.07914279401302338
of,0.5011631846427917,0.23309285938739777,0.23307405412197113,0.4854315221309662,0.3022712767124176,0.5696388483047485,0.733189046382904,0.37726253271102905,0.2525721788406372,0.3646814823150635,0.733189046382904,0.3604778051376343,0.2470141500234604,0.1826142966747284
the,0.6521818041801453,0.2565799951553345,0.2522439956665039,0.5823672413825989,0.2813059687614441,0.6662389636039734,1.0,0.43858039379119873,0.27272456884384155,0.4408751428127289,1.0,0.36298373341560364,0.27927011251449585,0.22068053483963013
lawns,0.3547559082508087,0.3177286386489868,0.3830367624759674,0.23374740779399872,0.40396180748939514,0.27510589361190796,0.2586175203323364,0.27960243821144104,0.3857917785644531,0.1536855399608612,0.2586175203323364,0.27370575070381165,0.34861353039741516,0.15083369612693787
have,0.49652695655822754,0.19482815265655518,0.3239450752735138,0.3613572418689728,0.22128796577453613,0.36843645572662354,0.40389683842658997,0.4498785734176636,0.2705976963043213,0.3359639644622803,0.40389683842658997,0.1588008850812912,0.16913166642189026,0.32991164922714233
glass,0.26769232749938965,0.18024510145187378,0.09490477293729782,0.24710522592067719,0.2087038904428482,0.21226459741592407,0.20646950602531433,0.18237803876399994,0.26016995310783386,0.1903875768184662,0.20646950602531433,0.15892912447452545,0.3760141432285309,0.1252557635307312
planters,0.29311543703079224,0.38884153962135315,0.31155475974082947,0.2227032333612442,0.73287034034729,0.2968520522117615,0.3511520028114319,0.27986255288124084,0.33472973108291626,0.27888989448547363,0.3511520028114319,0.2380824089050293,0.25194108486175537,0.1402764469385147
which,1.0,0.2098381668329239,0.2846525013446808,0.4457404911518097,0.22207655012607574,0.4840516746044159,0.6521818041801453,0.4674137234687805,0.2883960008621216,0.40543368458747864,0.6521818041801453,0.2384447455406189,0.23278288543224335,0.25814583897590637
contain,0.39727339148521423,0.19995859265327454,0.3374398946762085,0.31030410528182983,0.21240894496440887,0.23975171148777008,0.26383090019226074,0.2944203019142151,0.26037919521331787,0.19216567277908325,0.26383090019226074,0.12833605706691742,0.12851184606552124,0.18853069841861725
orange,0.20850969851016998,0.22146840393543243,0.19596196711063385,0.20677390694618225,0.23593291640281677,0.20098833739757538,0.20814983546733856,0.17226898670196533,0.20135189592838287,0.13547354936599731,0.20814983546733856,0.182799831032753,0.19917474687099457,0.1066059097647667
and,0.506277859210968,0.1832687258720398,0.23547904193401337,0.3859752118587494,0.24112437665462494,0.4954058527946472,0.5171257257461548,0.4671151638031006,0.24168111383914948,0.4289871156215668,0.5171257257461548,0.2776443064212799,0.19911730289459229,0.20544172823429108
lemon,0.20457583665847778,0.355469673871994,0.3109508454799652,0.2334037721157074,0.27676665782928467,0.1620025336742401,0.1985846608877182,0.1550769805908203,0.15599359571933746,0.16333988308906555,0.1985846608877182,0.16461150348186493,0.1211310625076294,0.10316504538059235
trees,0.26629143953323364,0.7539247274398804,0.46833252906799316,0.2187608778476715,0.5874367356300354,0.21536459028720856,0.27618899941444397,0.2426225244998932,0.27343690395355225,0.17438675463199615,0.27618899941444397,0.21833765506744385,0.2960716784000397,0.11582431197166443
in,0.4840516746044159,0.15590032935142517,0.2179255336523056,0.5394441485404968,0.25459304451942444,1.0,0.6662389636039734,0.36463531851768494,0.2180144041776657,0.370934396982193,0.6662389636039734,0.39050599932670593,0.19210688769817352,0.20430970191955566
summer,0.2346092164516449,0.21626879274845123,0.11364936828613281,0.17436888813972473,0.23378072679042816,0.31081318855285645,0.2685571610927582,0.24413402378559113,0.13074885308742523,0.15163634717464447,0.2685571610927582,0.24085943400859833,0.18712621927261353,0.11625723540782928
",",0.3658004403114319,0.17433692514896393,0.2223871648311615,0.4691906273365021,0.23992325365543365,0.5201468467712402,0.4933079481124878,0.35859420895576477,0.2099224030971527,0.3680937886238098,0.4933079481124878,0.31834840774536133,0.24756982922554016,0.31091248989105225
these,0.5959210991859436,0.20046162605285645,0.28756052255630493,0.2498808652162552,0.22905008494853973,0.3791837692260742,0.49086877703666687,0.5489652752876282,0.2551950514316559,0.33332425355911255,0.49086877703666687,0.19181853532791138,0.20822377502918243,0.2571668326854706
are,0.42922598123550415,0.20583972334861755,0.3297041952610016,0.5330929756164551,0.23919172585010529,0.3841303884983063,0.40399202704429626,0.46276170015335083,0.29992496967315674,0.37842893600463867,0.40399202704429626,0.22930844128131866,0.15907585620880127,0.24591213464736938
replaced,0.240094393491745,0.14128653705120087,0.051564425230026245,0.20220594108104706,0.2293521612882614,0.2068215310573578,0.2645455598831177,0.20294684171676636,0.15785330533981323,0.31910058856010437,0.2645455598831177,0.12739449739456177,0.17937122285366058,0.14945141971111298
by,0.40543368458747864,0.1640908569097519,0.11455577611923218,0.3899846076965332,0.24680137634277344,0.370934396982193,0.4408751428127289,0.33852577209472656,0.1824333369731903,1.0000001192092896,0.4408751428127289,0.22664140164852142,0.13988928496837616,0.17966607213020325
bay,0.2297135889530182,0.2228977531194687,0.16123133897781372,0.1959105283021927,0.26443371176719666,0.1926257163286209,0.2441686987876892,0.20708145201206207,0.16882169246673584,0.15870918333530426,0.2441686987876892,0.2951899766921997,0.1757187694311142,0.10773546993732452
trees,0.26629143953323364,0.7539247274398804,0.46833252906799316,0.2187608778476715,0.5874367356300354,0.21536459028720856,0.27618899941444397,0.2426225244998932,0.27343690395355225,0.17438675463199615,0.27618899941444397,0.21833765506744385,0.2960716784000397,0.11582431197166443
in,0.4840516746044159,0.15590032935142517,0.2179255336523056,0.5394441485404968,0.25459304451942444,1.0,0.6662389636039734,0.36463531851768494,0.2180144041776657,0.370934396982193,0.6662389636039734,0.39050599932670593,0.19210688769817352,0.20430970191955566
winter,0.20852844417095184,0.24514584243297577,0.15284320712089539,0.18459556996822357,0.2648215889930725,0.29423755407333374,0.30035296082496643,0.24145926535129547,0.08885197341442108,0.1476144939661026,0.30035296082496643,0.26607900857925415,0.18045403063297272,0.1591269075870514
.,0.45942068099975586,0.19005756080150604,0.25772613286972046,0.4569662809371948,0.23409095406532288,0.5591574311256409,0.5934505462646484,0.3524959683418274,0.19877250492572784,0.3936232924461365,0.5934505462646484,0.3171539604663849,0.2632015347480774,0.4130953550338745
