,why,are,people,who,distribute,leaflets,inside,courthouses,not,been,arrested,?
not,0.5504072904586792,0.46186959743499756,0.28395727276802063,0.369414746761322,0.3250182569026947,0.2862647473812103,0.30813318490982056,0.24121007323265076,0.9999999403953552,0.39571741223335266,0.19485236704349518,0.41942933201789856
to,0.4100138247013092,0.3504326641559601,0.37275731563568115,0.42656609416007996,0.29421931505203247,0.28722816705703735,0.27900636196136475,0.255768746137619,0.5149973034858704,0.34945759177207947,0.19391043484210968,0.29463258385658264
;,0.031007718294858932,0.15315808355808258,0.054711293429136276,0.007937713526189327,0.06872370094060898,-0.00046748793101869524,0.05858417972922325,0.09611799567937851,0.12084553390741348,0.09567742794752121,-0.014182348735630512,0.10349778085947037
according,0.1806025505065918,0.22847512364387512,0.2239774912595749,0.22336459159851074,0.1697220653295517,0.14960426092147827,0.15026117861270905,0.24284976720809937,0.20130372047424316,0.24240265786647797,0.16321957111358643,0.21173474192619324
to,0.4100138247013092,0.3504326641559601,0.37275731563568115,0.42656609416007996,0.29421931505203247,0.28722816705703735,0.27900636196136475,0.255768746137619,0.5149973034858704,0.34945759177207947,0.19391043484210968,0.29463258385658264
fija,0.1576409488916397,0.20213192701339722,0.20442736148834229,0.2433692067861557,0.1724851429462433,0.26020708680152893,0.10438773036003113,0.15312577784061432,0.16310806572437286,0.18924853205680847,0.1928318738937378,0.1758756786584854
",",0.2827242314815521,0.4062570035457611,0.36644625663757324,0.3365725874900818,0.16857647895812988,0.22973927855491638,0.2100258767604828,0.26770907640457153,0.3769696354866028,0.34873589873313904,0.274812251329422,0.31091248989105225
many,0.38531482219696045,0.5655534863471985,0.4171447455883026,0.4149286150932312,0.23412002623081207,0.3181849718093872,0.3267318904399872,0.26275143027305603,0.4369727373123169,0.4963826537132263,0.2085980325937271,0.2124512493610382
of,0.28464117646217346,0.39081433415412903,0.3251037895679474,0.2827862501144409,0.2148754745721817,0.27953359484672546,0.2544495463371277,0.31119611859321594,0.3307090103626251,0.31685134768486023,0.2085658311843872,0.1826142966747284
them,0.4654969573020935,0.5206625461578369,0.4715516269207001,0.5243523120880127,0.30229923129081726,0.39841127395629883,0.33098921179771423,0.2619785666465759,0.5272393822669983,0.36031466722488403,0.24863998591899872,0.35435691475868225
have,0.4418443739414215,0.6577680706977844,0.3380994498729706,0.39246654510498047,0.30949634313583374,0.3336504399776459,0.31367576122283936,0.21891352534294128,0.5619372129440308,0.6493861675262451,0.15235289931297302,0.32991164922714233
escaped,0.13961882889270782,0.16102235019207,0.18716847896575928,0.30571019649505615,0.13582156598567963,0.1586320549249649,0.2956896424293518,0.25386330485343933,0.23124951124191284,0.2797713875770569,0.5068861842155457,0.16534848511219025
prosecution,0.1976190060377121,0.15403948724269867,0.185665562748909,0.25469475984573364,0.18294347822666168,0.18572774529457092,0.15289035439491272,0.37766167521476746,0.2937503755092621,0.2371770292520523,0.5171253085136414,0.1901778131723404
because,0.5926418900489807,0.43093472719192505,0.4005701541900635,0.4398062229156494,0.2580415606498718,0.24776539206504822,0.36677202582359314,0.2347175031900406,0.6040527820587158,0.41672849655151367,0.21810229122638702,0.2528740465641022
``,0.05334433168172836,0.12624181807041168,0.08962737023830414,0.02397952415049076,-0.033417362719774246,0.16463112831115723,-0.024800878018140793,-0.08930227905511856,0.09406080842018127,0.006640665698796511,0.04741114750504494,0.0685480609536171
prosecutors,0.1595798134803772,0.19447506964206696,0.27402463555336,0.30622974038124084,0.22092251479625702,0.18437831103801727,0.152701735496521,0.42149481177330017,0.26304933428764343,0.1969480663537979,0.45272305607795715,0.19080756604671478
have,0.4418443739414215,0.6577680706977844,0.3380994498729706,0.39246654510498047,0.30949634313583374,0.3336504399776459,0.31367576122283936,0.21891352534294128,0.5619372129440308,0.6493861675262451,0.15235289931297302,0.32991164922714233
reasoned,0.47053319215774536,0.29258212447166443,0.19068610668182373,0.3287903666496277,0.1451040357351303,0.23691846430301666,0.2053697258234024,0.18071724474430084,0.45200425386428833,0.33903267979621887,0.32494744658470154,0.26703476905822754
(,0.23387731611728668,0.23263892531394958,0.17817604541778564,0.2443375140428543,0.13961999118328094,0.13074085116386414,0.1561315506696701,0.17322169244289398,0.2710699737071991,0.1755061000585556,0.10359510034322739,0.40561532974243164
correctly,0.3816624581813812,0.2941346764564514,0.2690717875957489,0.2556811571121216,0.2730773687362671,0.22246719896793365,0.31318044662475586,0.20692971348762512,0.4593215584754944,0.29691365361213684,0.11468812823295593,0.36838996410369873
),0.25356316566467285,0.2373749315738678,0.18634183704853058,0.2457384318113327,0.13498353958129883,0.15180647373199463,0.16993500292301178,0.16672800481319427,0.2718011736869812,0.1854540854692459,0.12089233845472336,0.42300865054130554
that,0.5601457357406616,0.45265161991119385,0.3621441423892975,0.45444270968437195,0.2966102659702301,0.3130663335323334,0.3693249523639679,0.22442235052585602,0.6600887179374695,0.4152003228664398,0.20538772642612457,0.32716336846351624
if,0.525363028049469,0.32547882199287415,0.2449760138988495,0.3758285641670227,0.31605786085128784,0.2401062697172165,0.33393555879592896,0.21694771945476532,0.6100378632545471,0.30252891778945923,0.10005936771631241,0.4441644251346588
they,0.39327314496040344,0.610666811466217,0.4418129622936249,0.47879111766815186,0.31217971444129944,0.37860316038131714,0.31193894147872925,0.2630161643028259,0.5804335474967957,0.410590261220932,0.2593623399734497,0.2753053903579712
arrest,0.1729433387517929,0.10449092835187912,0.1917750984430313,0.23432309925556183,0.11025238782167435,0.16761097311973572,0.171821728348732,0.27779102325439453,0.19250792264938354,0.1636641025543213,0.7793393135070801,0.1830197125673294
fully,0.34111231565475464,0.2984277009963989,0.1434941291809082,0.2663757801055908,0.2013522982597351,0.2969902455806732,0.2703469395637512,0.14993400871753693,0.41931772232055664,0.3103877007961273,0.1003805473446846,0.2089291661977768
informed,0.30564701557159424,0.20513685047626495,0.14319153130054474,0.3274496793746948,0.21561962366104126,0.12965433299541473,0.18549151718616486,0.18318618834018707,0.30295851826667786,0.26852869987487793,0.3760249614715576,0.24280300736427307
jury,0.2012752741575241,0.16427931189537048,0.20900699496269226,0.21967855095863342,0.16629189252853394,0.17361141741275787,0.06075819209218025,0.29240530729293823,0.2563294470310211,0.18474970757961273,0.31572261452674866,0.2145031988620758
leafleters,0.18069131672382355,0.42821812629699707,0.22926007211208344,0.23026403784751892,0.35019931197166443,0.8500323295593262,0.305675208568573,0.22002200782299042,0.3155900537967682,0.2715434730052948,0.19665631651878357,0.19969333708286285
",",0.2827242314815521,0.4062570035457611,0.36644625663757324,0.3365725874900818,0.16857647895812988,0.22973927855491638,0.2100258767604828,0.26770907640457153,0.3769696354866028,0.34873589873313904,0.274812251329422,0.31091248989105225
the,0.30742117762565613,0.40399202704429626,0.36838498711586,0.3733934462070465,0.2716403603553772,0.33192867040634155,0.35313180088996887,0.3092687427997589,0.4310511648654938,0.3563927710056305,0.18817131221294403,0.22068053483963013
leaflets,0.17080476880073547,0.387739896774292,0.18704397976398468,0.16016699373722076,0.30647438764572144,0.9999999403953552,0.3652663826942444,0.23620030283927917,0.2862647473812103,0.22242233157157898,0.20609056949615479,0.14215679466724396
will,0.3575431704521179,0.39387544989585876,0.18646106123924255,0.24651563167572021,0.3157077729701996,0.30270323157310486,0.3205608129501343,0.19668550789356232,0.5266793966293335,0.2919718027114868,0.11636769026517868,0.35046905279159546
have,0.4418443739414215,0.6577680706977844,0.3380994498729706,0.39246654510498047,0.30949634313583374,0.3336504399776459,0.31367576122283936,0.21891352534294128,0.5619372129440308,0.6493861675262451,0.15235289931297302,0.32991164922714233
to,0.4100138247013092,0.3504326641559601,0.37275731563568115,0.42656609416007996,0.29421931505203247,0.28722816705703735,0.27900636196136475,0.255768746137619,0.5149973034858704,0.34945759177207947,0.19391043484210968,0.29463258385658264
be,0.4042811989784241,0.5556803941726685,0.2593584358692169,0.3371641933917999,0.2975490689277649,0.2653143107891083,0.30627331137657166,0.21240116655826569,0.5788898468017578,0.5304332375526428,0.16966858506202698,0.3324260413646698
given,0.3208947777748108,0.20467253029346466,0.19132208824157715,0.3104628920555115,0.1561017781496048,0.13114464282989502,0.10975416004657745,0.1736598014831543,0.30521225929260254,0.26774612069129944,0.22287693619728088,0.2570464313030243
to,0.4100138247013092,0.3504326641559601,0.37275731563568115,0.42656609416007996,0.29421931505203247,0.28722816705703735,0.27900636196136475,0.255768746137619,0.5149973034858704,0.34945759177207947,0.19391043484210968,0.29463258385658264
the,0.30742117762565613,0.40399202704429626,0.36838498711586,0.3733934462070465,0.2716403603553772,0.33192867040634155,0.35313180088996887,0.3092687427997589,0.4310511648654938,0.3563927710056305,0.18817131221294403,0.22068053483963013
leafleter,0.17719176411628723,0.3078444004058838,0.1509208232164383,0.23160423338413239,0.28822439908981323,0.8311596512794495,0.29335370659828186,0.20708343386650085,0.2865600883960724,0.23747894167900085,0.21049553155899048,0.18730562925338745
's,-0.016663772985339165,-0.008927806280553341,0.023582622408866882,0.05599616840481758,0.07447468489408493,0.03893975168466568,-0.05342594534158707,-0.06623919308185577,0.002583299996331334,-0.10734795778989792,-0.02864701859652996,-0.023395681753754616
own,0.2613687515258789,0.29801490902900696,0.25259843468666077,0.31838667392730713,0.21812310814857483,0.21374914050102234,0.27001017332077026,0.23566970229148865,0.38306573033332825,0.29017847776412964,0.14041714370250702,0.1937696635723114
jury,0.2012752741575241,0.16427931189537048,0.20900699496269226,0.21967855095863342,0.16629189252853394,0.17361141741275787,0.06075819209218025,0.29240530729293823,0.2563294470310211,0.18474970757961273,0.31572261452674866,0.2145031988620758
as,0.3103298544883728,0.3826591968536377,0.15704652667045593,0.3923053741455078,0.21292535960674286,0.2550748288631439,0.24748453497886658,0.23167242109775543,0.5105602741241455,0.3975982367992401,0.1573895663022995,0.27043893933296204
evidence,0.3902665376663208,0.251604288816452,0.21740369498729706,0.22911369800567627,0.10668963193893433,0.16347840428352356,0.22713454067707062,0.22249890863895416,0.37296104431152344,0.3392423391342163,0.1930052787065506,0.24151235818862915
.,0.32909876108169556,0.3452940285205841,0.33118996024131775,0.3541337847709656,0.25533896684646606,0.24938848614692688,0.3128161132335663,0.3010387122631073,0.4824007451534271,0.33645182847976685,0.21003171801567078,0.4130953550338745
'',-0.038651224225759506,0.0263817198574543,0.0037952337879687548,0.024401003494858742,-0.014054965227842331,0.01342170313000679,-0.03935111314058304,0.06282469630241394,0.04262445494532585,-0.031851496547460556,0.024634812027215958,0.018684765323996544
