,when,was,the,ottoman,empire,at,its,height,?
empire,0.18422111868858337,0.30602675676345825,0.32532164454460144,0.5869483351707458,1.0000001192092896,0.18196320533752441,0.22907911241054535,0.19126209616661072,0.14909450709819794
was,0.37326499819755554,1.0000001192092896,0.48711544275283813,0.21196036040782928,0.30602675676345825,0.36707764863967896,0.3518870174884796,0.1334953010082245,0.18412111699581146
a,0.44397395849227905,0.4508470594882965,0.5829201340675354,0.15384846925735474,0.1900206059217453,0.3095070421695709,0.4424409866333008,0.1969926655292511,0.23916715383529663
powerful,0.28011631965637207,0.2903771698474884,0.3115491271018982,0.1990063488483429,0.2768487334251404,0.06700512766838074,0.293252557516098,0.1749008744955063,0.12160622328519821
multinational,0.15982221066951752,0.24895858764648438,0.28697076439857483,0.2062753289937973,0.23468385636806488,0.17925094068050385,0.2984423339366913,0.18946830928325653,0.0989086851477623
",",0.36674630641937256,0.45456063747406006,0.4933079481124878,0.22751282155513763,0.27646857500076294,0.38314947485923767,0.33157986402511597,0.18724600970745087,0.31091248989105225
multilingual,0.10148213058710098,0.10851949453353882,0.2369953691959381,0.24760715663433075,0.19189609587192535,0.15166912972927094,0.17458736896514893,0.13882195949554443,0.26580581068992615
empire,0.18422111868858337,0.30602675676345825,0.32532164454460144,0.5869483351707458,1.0000001192092896,0.18196320533752441,0.22907911241054535,0.19126209616661072,0.14909450709819794
controlling,0.33618417382240295,0.19725856184959412,0.34660032391548157,0.2138899266719818,0.22368915379047394,0.16068464517593384,0.2940083146095276,0.14575882256031036,0.1598898321390152
much,0.39518025517463684,0.2580166161060333,0.35023224353790283,0.19972677528858185,0.21337372064590454,0.23158283531665802,0.31350770592689514,0.17795437574386597,0.23442231118679047
of,0.3757161796092987,0.4069072902202606,0.733189046382904,0.239910289645195,0.30522286891937256,0.42558613419532776,0.48690423369407654,0.23672480881214142,0.1826142966747284
southeast,0.2020413726568222,0.24185234308242798,0.32264992594718933,0.1739446520805359,0.23270583152770996,0.24177688360214233,0.3414177894592285,0.21159689128398895,0.1004139706492424
europe,0.18744638562202454,0.2931758761405945,0.34463706612586975,0.2818044126033783,0.31634795665740967,0.17064395546913147,0.23578834533691406,0.14014124870300293,0.18278923630714417
",",0.36674630641937256,0.45456063747406006,0.4933079481124878,0.22751282155513763,0.27646857500076294,0.38314947485923767,0.33157986402511597,0.18724600970745087,0.31091248989105225
western,0.2197389006614685,0.2864105999469757,0.37920868396759033,0.25011542439460754,0.3127332925796509,0.19088859856128693,0.27756091952323914,0.17008133232593536,0.17439141869544983
asia,0.15632228553295135,0.17820896208286285,0.2838890850543976,0.2518712878227234,0.3024880588054657,0.15991713106632233,0.2336438000202179,0.18415895104408264,0.1340748518705368
",",0.36674630641937256,0.45456063747406006,0.4933079481124878,0.22751282155513763,0.27646857500076294,0.38314947485923767,0.33157986402511597,0.18724600970745087,0.31091248989105225
the,0.5091903209686279,0.48711544275283813,1.0,0.2623080313205719,0.32532164454460144,0.457212895154953,0.559237003326416,0.2694929540157318,0.22068053483963013
caucasus,0.18575668334960938,0.1421898603439331,0.2726996839046478,0.4082343578338623,0.32320690155029297,0.13759635388851166,0.1939173936843872,0.22580550611019135,0.13771438598632812
",",0.36674630641937256,0.45456063747406006,0.4933079481124878,0.22751282155513763,0.27646857500076294,0.38314947485923767,0.33157986402511597,0.18724600970745087,0.31091248989105225
north,0.21003669500350952,0.29020047187805176,0.36298373341560364,0.1636631339788437,0.26033562421798706,0.2535056173801422,0.25565099716186523,0.2165515273809433,0.11829731613397598
africa,0.18735390901565552,0.1945687234401703,0.2903064787387848,0.21122275292873383,0.3045766353607178,0.1323104351758957,0.21967549622058868,0.1490955799818039,0.12926554679870605
",",0.36674630641937256,0.45456063747406006,0.4933079481124878,0.22751282155513763,0.27646857500076294,0.38314947485923767,0.33157986402511597,0.18724600970745087,0.31091248989105225
and,0.4716290831565857,0.3740963041782379,0.5171257257461548,0.24569445848464966,0.27479609847068787,0.3571503460407257,0.3841775357723236,0.24355359375476837,0.20544172823429108
the,0.5091903209686279,0.48711544275283813,1.0,0.2623080313205719,0.32532164454460144,0.457212895154953,0.559237003326416,0.2694929540157318,0.22068053483963013
horn,0.1565975546836853,0.13376018404960632,0.27075842022895813,0.11639934033155441,0.17018672823905945,0.12105883657932281,0.23695893585681915,0.16704361140727997,0.1272401511669159
of,0.3757161796092987,0.4069072902202606,0.733189046382904,0.239910289645195,0.30522286891937256,0.42558613419532776,0.48690423369407654,0.23672480881214142,0.1826142966747284
africa,0.18735390901565552,0.1945687234401703,0.2903064787387848,0.21122275292873383,0.3045766353607178,0.1323104351758957,0.21967549622058868,0.1490955799818039,0.12926554679870605
.,0.475719153881073,0.40146201848983765,0.5934505462646484,0.2524917721748352,0.2811720371246338,0.4549728035926819,0.3566088080406189,0.2575502097606659,0.4130953550338745
