,of,all,their,agreements,with,hollywood,producers,in,the,50s,",",which,was,the,most,iconic,for,abc,?
producers,0.131597638130188,0.18511611223220825,0.26516953110694885,0.18579266965389252,0.230207622051239,0.30736151337623596,1.0,0.15846984088420868,0.23758956789970398,0.07901010662317276,0.2837751507759094,0.2511110305786133,0.21758778393268585,0.23758956789970398,0.2473253458738327,0.1690034717321396,0.14814059436321259,0.18637654185295105,0.15943901240825653
was,0.4069072902202606,0.23179835081100464,0.2396296262741089,0.2160821408033371,0.27411898970603943,0.23313601315021515,0.21758778393268585,0.45514053106307983,0.48711544275283813,0.0830828920006752,0.45456063747406006,0.2830964922904968,1.0000001192092896,0.48711544275283813,0.29933857917785645,0.23862682282924652,0.3863949179649353,0.21565799415111542,0.18412111699581146
its,0.48690423369407654,0.29717665910720825,0.5367968082427979,0.22599855065345764,0.3087116777896881,0.1326100081205368,0.2196320742368698,0.3793783485889435,0.559237003326416,0.046559061855077744,0.33157986402511597,0.5154205560684204,0.3518870174884796,0.559237003326416,0.32324016094207764,0.2975958287715912,0.2992613911628723,0.19045390188694,0.15103481709957123
agreement,0.21259461343288422,0.25502458214759827,0.19614875316619873,0.8847615122795105,0.29106786847114563,0.12833015620708466,0.1262040138244629,0.20350398123264313,0.2490699142217636,-0.10566756874322891,0.23435252904891968,0.24597544968128204,0.23975293338298798,0.2490699142217636,0.10830333083868027,0.1257324516773224,0.20913051068782806,0.16430042684078217,0.15830197930335999
with,0.41827285289764404,0.3876307010650635,0.4258328378200531,0.28466925024986267,0.9999999403953552,0.193950355052948,0.230207622051239,0.4080928862094879,0.4223487675189972,0.0625709593296051,0.4120737314224243,0.46403205394744873,0.27411898970603943,0.4223487675189972,0.336320698261261,0.2115188091993332,0.39140474796295166,0.17432008683681488,0.2433311939239502
walt,0.21986570954322815,0.13776101171970367,0.18972772359848022,0.1649571657180786,0.1915416717529297,0.3578186333179474,0.30309656262397766,0.24451637268066406,0.2561357319355011,0.07958018034696579,0.19253113865852356,0.23183803260326385,0.28954240679740906,0.2561357319355011,0.13894256949424744,0.27365410327911377,0.1657402515411377,0.36108773946762085,0.18540392816066742
disney,0.19926400482654572,0.1701478660106659,0.18227198719978333,0.1182294636964798,0.2006005197763443,0.33847540616989136,0.2570004165172577,0.18521910905838013,0.24980762600898743,-0.007203604560345411,0.2132069319486618,0.22318677604198456,0.22590678930282593,0.24980762600898743,0.15053443610668182,0.23111951351165771,0.16913838684558868,0.37895750999450684,0.22150784730911255
;,0.054534342139959335,0.06663264334201813,0.0970027819275856,0.11823747307062149,0.12944702804088593,0.13967715203762054,0.030714964494109154,0.092739537358284,0.09152708947658539,-0.08078741282224655,0.04938793554902077,-0.01244901679456234,0.0754367932677269,0.09152708947658539,0.09552082419395447,0.07075701653957367,0.0293948445469141,-0.0012340332614257932,0.10349778085947037
after,0.3867455720901489,0.284124493598938,0.30973172187805176,0.17737427353858948,0.33843478560447693,0.1729629933834076,0.12405826151371002,0.44050168991088867,0.4565047025680542,0.12095266580581665,0.38860568404197693,0.3217443823814392,0.49306565523147583,0.4565047025680542,0.22962093353271484,0.12418670952320099,0.3650246858596802,0.20314010977745056,0.16608688235282898
the,0.733189046382904,0.4860881567001343,0.516537070274353,0.2562585771083832,0.4223487675189972,0.21118220686912537,0.23758956789970398,0.6662389636039734,1.0,0.08184371143579483,0.4933079481124878,0.6521818041801453,0.48711544275283813,1.0,0.47635307908058167,0.2524588406085968,0.4739971458911896,0.2068762183189392,0.22068053483963013
start,0.23166994750499725,0.32740992307662964,0.29180312156677246,0.19821566343307495,0.26863762736320496,0.16992446780204773,0.1644120067358017,0.29979339241981506,0.3656389117240906,0.01634002849459648,0.2934366464614868,0.2669599950313568,0.20079405605793,0.3656389117240906,0.26061660051345825,0.15358950197696686,0.2663039267063141,0.1987123340368271,0.26634979248046875
of,1.0,0.42798417806625366,0.4329940676689148,0.23625777661800385,0.41827285289764404,0.19111904501914978,0.131597638130188,0.5696388483047485,0.733189046382904,0.10793105512857437,0.4946078956127167,0.5011631846427917,0.4069072902202606,0.733189046382904,0.4178851246833801,0.24920526146888733,0.4185989499092102,0.14607268571853638,0.1826142966747284
the,0.733189046382904,0.4860881567001343,0.516537070274353,0.2562585771083832,0.4223487675189972,0.21118220686912537,0.23758956789970398,0.6662389636039734,1.0,0.08184371143579483,0.4933079481124878,0.6521818041801453,0.48711544275283813,1.0,0.47635307908058167,0.2524588406085968,0.4739971458911896,0.2068762183189392,0.22068053483963013
network,0.21800683438777924,0.24403801560401917,0.2149965912103653,0.23007619380950928,0.2153671681880951,0.13391198217868805,0.1832747459411621,0.19496823847293854,0.27187061309814453,-0.030814675614237785,0.1932937651872635,0.27261900901794434,0.1994880586862564,0.27187061309814453,0.19864733517169952,0.15920644998550415,0.253274142742157,0.4295894205570221,0.17853789031505585
's,-0.03817026689648628,0.03181743621826172,-0.005530759692192078,0.009942188858985901,-0.04624466598033905,0.038282472640275955,0.008818920701742172,-0.037580832839012146,-0.01540423184633255,0.02411109395325184,-0.0016132977325469255,0.03856118768453598,0.008974763564765453,-0.01540423184633255,0.024445664137601852,0.017446134239435196,-0.07241261005401611,0.06670809537172318,-0.023395681753754616
bond,0.16458465158939362,0.10272102057933807,0.15305842459201813,0.19450072944164276,0.19926008582115173,0.18181121349334717,0.15805584192276,0.2135949283838272,0.17178761959075928,0.09961391240358353,0.2016325443983078,0.20225228369235992,0.16990280151367188,0.17178761959075928,0.15740878880023956,0.2086021602153778,0.19651027023792267,0.14897102117538452,0.13208535313606262
with,0.41827285289764404,0.3876307010650635,0.4258328378200531,0.28466925024986267,0.9999999403953552,0.193950355052948,0.230207622051239,0.4080928862094879,0.4223487675189972,0.0625709593296051,0.4120737314224243,0.46403205394744873,0.27411898970603943,0.4223487675189972,0.336320698261261,0.2115188091993332,0.39140474796295166,0.17432008683681488,0.2433311939239502
the,0.733189046382904,0.4860881567001343,0.516537070274353,0.2562585771083832,0.4223487675189972,0.21118220686912537,0.23758956789970398,0.6662389636039734,1.0,0.08184371143579483,0.4933079481124878,0.6521818041801453,0.48711544275283813,1.0,0.47635307908058167,0.2524588406085968,0.4739971458911896,0.2068762183189392,0.22068053483963013
disney,0.19926400482654572,0.1701478660106659,0.18227198719978333,0.1182294636964798,0.2006005197763443,0.33847540616989136,0.2570004165172577,0.18521910905838013,0.24980762600898743,-0.007203604560345411,0.2132069319486618,0.22318677604198456,0.22590678930282593,0.24980762600898743,0.15053443610668182,0.23111951351165771,0.16913838684558868,0.37895750999450684,0.22150784730911255
studio,0.1954907327890396,0.20192775130271912,0.25528743863105774,0.12756839394569397,0.2151370346546173,0.3289121091365814,0.37291982769966125,0.22340084612369537,0.24831420183181763,0.023562222719192505,0.24372334778308868,0.19880957901477814,0.27334341406822205,0.24831420183181763,0.22077560424804688,0.18252913653850555,0.19432707130908966,0.29244330525398254,0.1974150836467743
",",0.4946078956127167,0.425624817609787,0.3045167922973633,0.2693939507007599,0.4120737314224243,0.27148857712745667,0.2837751507759094,0.5201468467712402,0.4933079481124878,0.13478690385818481,1.0000001192092896,0.3658004403114319,0.45456063747406006,0.4933079481124878,0.3636029064655304,0.24123728275299072,0.4464869201183319,0.2097204476594925,0.31091248989105225
james,0.18323110044002533,0.15908175706863403,0.17396610975265503,0.1017681211233139,0.19248859584331512,0.1657765805721283,0.18748658895492554,0.1994210183620453,0.22481533885002136,0.10544593632221222,0.25490787625312805,0.18419533967971802,0.2958067059516907,0.22481533885002136,0.1394149512052536,0.18107333779335022,0.2054290771484375,0.09509561210870743,0.12139993160963058
lewis,0.1654924601316452,0.13427264988422394,0.15746290981769562,0.06106150150299072,0.24429403245449066,0.15961086750030518,0.21102969348430634,0.22841347754001617,0.2039148360490799,0.05928259715437889,0.23852142691612244,0.19344688951969147,0.21998508274555206,0.2039148360490799,0.21422640979290009,0.17812058329582214,0.23413479328155518,0.2155275195837021,0.153382807970047
baughman,0.2832517623901367,0.22078052163124084,0.23751239478588104,0.13817152380943298,0.2298998087644577,0.3438664376735687,0.24338547885417938,0.2751564383506775,0.3292795717716217,0.04514670744538307,0.3911421000957489,0.24696661531925201,0.3830811679363251,0.3292795717716217,0.197689026594162,0.24231308698654175,0.23362942039966583,0.32996755838394165,0.24216553568840027
",",0.4946078956127167,0.425624817609787,0.3045167922973633,0.2693939507007599,0.4120737314224243,0.27148857712745667,0.2837751507759094,0.5201468467712402,0.4933079481124878,0.13478690385818481,1.0000001192092896,0.3658004403114319,0.45456063747406006,0.4933079481124878,0.3636029064655304,0.24123728275299072,0.4464869201183319,0.2097204476594925,0.31091248989105225
who,0.2827862501144409,0.3698336184024811,0.3767721951007843,0.24777542054653168,0.3282766342163086,0.12649092078208923,0.17970997095108032,0.2792111933231354,0.3733934462070465,0.11016110330820084,0.3365725874900818,0.3688730001449585,0.3318818509578705,0.3733934462070465,0.35393568873405457,0.22134371101856232,0.37110671401023865,0.14673753082752228,0.26220351457595825
worked,0.2398757040500641,0.22087979316711426,0.2058054655790329,0.24827682971954346,0.22196559607982635,0.21997414529323578,0.24363794922828674,0.28707414865493774,0.22615844011306763,0.017167063429951668,0.31017279624938965,0.12601633369922638,0.38922780752182007,0.22615844011306763,0.19364798069000244,0.2218211591243744,0.3048533797264099,0.19779331982135773,0.0901828184723854
as,0.3886612355709076,0.33195313811302185,0.29218852519989014,0.224076047539711,0.40387406945228577,0.1972116380929947,0.22145003080368042,0.3887844979763031,0.48381632566452026,0.06141769140958786,0.48816442489624023,0.41006597876548767,0.3677520453929901,0.48381632566452026,0.3548237979412079,0.23846124112606049,0.44774648547172546,0.2286096066236496,0.27043893933296204
a,0.5052502155303955,0.2696802616119385,0.29698723554611206,0.17270039021968842,0.3783375024795532,0.2099793255329132,0.16246287524700165,0.539380669593811,0.5829201340675354,0.10630159825086594,0.427140474319458,0.56894451379776,0.4508470594882965,0.5829201340675354,0.3508910834789276,0.2699674665927887,0.44038116931915283,0.21331243216991425,0.23916715383529663
columnist,0.13558094203472137,0.0465674102306366,0.16704019904136658,0.10743067413568497,0.12718386948108673,0.27931660413742065,0.2772238552570343,0.2145964801311493,0.1653129905462265,0.05902963876724243,0.29419973492622375,0.11030002683401108,0.2731570601463318,0.1653129905462265,0.14857254922389984,0.2715509235858917,0.21715614199638367,0.30217140913009644,0.13888639211654663
at,0.42558613419532776,0.3001944422721863,0.23641370236873627,0.14493556320667267,0.29126521944999695,0.22398044168949127,0.09636222571134567,0.4374977946281433,0.457212895154953,0.058037567883729935,0.38314947485923767,0.3286694884300232,0.36707764863967896,0.457212895154953,0.22451047599315643,0.17327748239040375,0.34237727522850037,0.12953892350196838,0.21978627145290375
that,0.41498205065727234,0.53305584192276,0.4266771972179413,0.3212679922580719,0.4154358208179474,0.17718839645385742,0.2435409128665924,0.435920387506485,0.5473989248275757,0.047578975558280945,0.4137537479400635,0.6894589066505432,0.33670201897621155,0.5473989248275757,0.4497850239276886,0.21755537390708923,0.4137635827064514,0.17440107464790344,0.32716336846351624
time,0.35127586126327515,0.4175976812839508,0.32461634278297424,0.21753743290901184,0.31862112879753113,0.2233743816614151,0.12437663227319717,0.3431483507156372,0.43061500787734985,0.04307891055941582,0.3029961884021759,0.325231671333313,0.3641340136528015,0.43061500787734985,0.35173171758651733,0.20215414464473724,0.3992156386375427,0.17553414404392242,0.27391523122787476
",",0.4946078956127167,0.425624817609787,0.3045167922973633,0.2693939507007599,0.4120737314224243,0.27148857712745667,0.2837751507759094,0.5201468467712402,0.4933079481124878,0.13478690385818481,1.0000001192092896,0.3658004403114319,0.45456063747406006,0.4933079481124878,0.3636029064655304,0.24123728275299072,0.4464869201183319,0.2097204476594925,0.31091248989105225
observed,0.24605341255664825,0.23663926124572754,0.2189352661371231,0.14471447467803955,0.17876790463924408,0.04491709917783737,0.07371792197227478,0.24517615139484406,0.26280322670936584,0.02548961341381073,0.24158574640750885,0.24417367577552795,0.18324865400791168,0.26280322670936584,0.23645827174186707,0.1369655877351761,0.1806286871433258,0.10128699243068695,0.12128034234046936
that,0.41498205065727234,0.53305584192276,0.4266771972179413,0.3212679922580719,0.4154358208179474,0.17718839645385742,0.2435409128665924,0.435920387506485,0.5473989248275757,0.047578975558280945,0.4137537479400635,0.6894589066505432,0.33670201897621155,0.5473989248275757,0.4497850239276886,0.21755537390708923,0.4137635827064514,0.17440107464790344,0.32716336846351624
``,0.06780257821083069,0.0555710643529892,0.05465886741876602,0.1174287497997284,0.08974023163318634,-0.07163497060537338,-0.07029620558023453,0.04765888676047325,0.029072100296616554,0.08352846652269363,0.09681109338998795,0.05178012326359749,-0.012679691426455975,0.029072100296616554,0.08567854017019272,-0.019377391785383224,0.01270448137074709,-0.04806871339678764,0.0685480609536171
at,0.42558613419532776,0.3001944422721863,0.23641370236873627,0.14493556320667267,0.29126521944999695,0.22398044168949127,0.09636222571134567,0.4374977946281433,0.457212895154953,0.058037567883729935,0.38314947485923767,0.3286694884300232,0.36707764863967896,0.457212895154953,0.22451047599315643,0.17327748239040375,0.34237727522850037,0.12953892350196838,0.21978627145290375
abc,0.14607268571853638,0.18112415075302124,0.17463743686676025,0.1364191621541977,0.17432008683681488,0.2844206690788269,0.18637654185295105,0.1697147786617279,0.2068762183189392,0.056521058082580566,0.2097204476594925,0.1991286277770996,0.21565799415111542,0.2068762183189392,0.12975531816482544,0.23092737793922424,0.22510288655757904,1.0000001192092896,0.19065172970294952
's,-0.03817026689648628,0.03181743621826172,-0.005530759692192078,0.009942188858985901,-0.04624466598033905,0.038282472640275955,0.008818920701742172,-0.037580832839012146,-0.01540423184633255,0.02411109395325184,-0.0016132977325469255,0.03856118768453598,0.008974763564765453,-0.01540423184633255,0.024445664137601852,0.017446134239435196,-0.07241261005401611,0.06670809537172318,-0.023395681753754616
headquarters,0.24421672523021698,0.10388924181461334,0.18716351687908173,0.2531575560569763,0.1037926897406578,0.15039612352848053,0.24680067598819733,0.2975142002105713,0.30217429995536804,-0.047283340245485306,0.23055404424667358,0.22237668931484222,0.2305312156677246,0.30217429995536804,0.2079387903213501,0.1729498952627182,0.1940511167049408,0.1725265085697174,0.08742920309305191
in,0.5696388483047485,0.3335905969142914,0.34976133704185486,0.21974602341651917,0.4080928862094879,0.229169562458992,0.15846984088420868,1.0,0.6662389636039734,0.0908682718873024,0.5201468467712402,0.4840516746044159,0.45514053106307983,0.6662389636039734,0.41416558623313904,0.2800956070423126,0.4322226941585541,0.1697147786617279,0.20430970191955566
new,0.343457967042923,0.29927533864974976,0.25697171688079834,0.19567382335662842,0.24325589835643768,0.21676112711429596,0.23930199444293976,0.3758552670478821,0.3845241069793701,0.019983189180493355,0.36073189973831177,0.33739399909973145,0.2748313844203949,0.3845241069793701,0.23625826835632324,0.23885077238082886,0.2700757384300232,0.20663127303123474,0.14782847464084625
york,0.23040355741977692,0.23903998732566833,0.18450471758842468,0.10778730362653732,0.18072271347045898,0.3149835765361786,0.24979105591773987,0.2961827218532562,0.3034006953239441,0.021943144500255585,0.2926291227340698,0.1897033005952835,0.2746913433074951,0.3034006953239441,0.20234669744968414,0.21376843750476837,0.23982049524784088,0.25457969307899475,0.15262620151042938
",",0.4946078956127167,0.425624817609787,0.3045167922973633,0.2693939507007599,0.4120737314224243,0.27148857712745667,0.2837751507759094,0.5201468467712402,0.4933079481124878,0.13478690385818481,1.0000001192092896,0.3658004403114319,0.45456063747406006,0.4933079481124878,0.3636029064655304,0.24123728275299072,0.4464869201183319,0.2097204476594925,0.31091248989105225
the,0.733189046382904,0.4860881567001343,0.516537070274353,0.2562585771083832,0.4223487675189972,0.21118220686912537,0.23758956789970398,0.6662389636039734,1.0,0.08184371143579483,0.4933079481124878,0.6521818041801453,0.48711544275283813,1.0,0.47635307908058167,0.2524588406085968,0.4739971458911896,0.2068762183189392,0.22068053483963013
secretaries,0.31448665261268616,0.23482191562652588,0.21628160774707794,0.33439603447914124,0.18446096777915955,0.22588665783405304,0.2907201051712036,0.2925233840942383,0.30999237298965454,-0.015764055773615837,0.25050053000450134,0.20756860077381134,0.2414163202047348,0.30999237298965454,0.26209017634391785,0.05043322965502739,0.2612673342227936,0.20502202212810516,0.15732714533805847
[,0.010817250236868858,0.11118169873952866,0.0723835751414299,0.08772191405296326,0.07157395780086517,0.3031758666038513,0.2332998365163803,0.12324675917625427,0.07130392640829086,0.05529988184571266,0.08049847930669785,0.07771235704421997,0.03263993561267853,0.07130392640829086,0.07481377571821213,0.1905718296766281,0.10575617104768753,0.15241694450378418,0.011015460826456547
were,0.34038281440734863,0.4387909770011902,0.43277356028556824,0.2576241195201874,0.3179011940956116,0.11626856029033661,0.18846096098423004,0.3815755248069763,0.3906462490558624,0.06714768707752228,0.36755475401878357,0.2807837128639221,0.590133786201477,0.3906462490558624,0.3543298542499542,0.13728491961956024,0.33592689037323,0.09045279771089554,0.17890112102031708
now,0.29182544350624084,0.3830103874206543,0.22290214896202087,0.21232259273529053,0.2213166505098343,0.19741091132164001,0.10243650525808334,0.3619694113731384,0.38266420364379883,-0.01572692207992077,0.43216821551322937,0.4048815965652466,0.35876134037971497,0.38266420364379883,0.3127065598964691,0.2065381407737732,0.3636377453804016,0.16726352274417877,0.29641881585121155
],-0.035044461488723755,-0.08047311753034592,0.03549382463097572,-0.06846345216035843,-0.05078836530447006,0.047710761427879333,0.009029719047248363,-0.1088862195611,-0.04779602214694023,-0.05042774975299835,-0.10209845006465912,-0.0305959302932024,0.0001094614781322889,-0.04779602214694023,0.030082017183303833,0.07054691016674042,-0.023346275091171265,0.12378712743520737,-0.0022520492784678936
wearing,0.2348523885011673,0.17367450892925262,0.2707069218158722,0.05068495497107506,0.24406851828098297,0.1901419758796692,0.06460113823413849,0.21668149530887604,0.23894265294075012,0.06069361791014671,0.2239631563425064,0.18649008870124817,0.2350843995809555,0.23894265294075012,0.1811240166425705,0.31544169783592224,0.24711765348911285,0.1260320246219635,0.11018665879964828
hats,0.2087404876947403,0.33522674441337585,0.35956448316574097,0.1957189291715622,0.2455112636089325,0.23340578377246857,0.12395745515823364,0.1803412139415741,0.24366404116153717,0.03264899551868439,0.24768668413162231,0.20843058824539185,0.15088391304016113,0.24366404116153717,0.2655785381793976,0.28499290347099304,0.26582539081573486,0.15836521983146667,0.22648833692073822
with,0.41827285289764404,0.3876307010650635,0.4258328378200531,0.28466925024986267,0.9999999403953552,0.193950355052948,0.230207622051239,0.4080928862094879,0.4223487675189972,0.0625709593296051,0.4120737314224243,0.46403205394744873,0.27411898970603943,0.4223487675189972,0.336320698261261,0.2115188091993332,0.39140474796295166,0.17432008683681488,0.2433311939239502
mickey,0.16831982135772705,0.19439226388931274,0.2339586764574051,0.11657227575778961,0.17313359677791595,0.2933497130870819,0.2245749980211258,0.1556573510169983,0.2322179079055786,0.010088171809911728,0.1942456215620041,0.2238331288099289,0.19567514955997467,0.2322179079055786,0.11405804008245468,0.20823879539966583,0.1442573517560959,0.28552162647247314,0.17520231008529663
mouse,0.1913001537322998,0.15695838630199432,0.18940265476703644,0.030386032536625862,0.16443951427936554,0.20811660587787628,0.11613348126411438,0.17055407166481018,0.24340488016605377,0.02140861563384533,0.2025788575410843,0.23774650692939758,0.18753184378147125,0.24340488016605377,0.17227815091609955,0.2019283026456833,0.17463424801826477,0.21776318550109863,0.16634990274906158
ears,0.17673666775226593,0.26822778582572937,0.33759018778800964,0.18772085011005402,0.2573859393596649,0.17776206135749817,0.15786881744861603,0.14060932397842407,0.2534164488315582,0.1406583935022354,0.22123880684375763,0.2575429081916809,0.17250479757785797,0.2534164488315582,0.2570776045322418,0.1895563304424286,0.19314102828502655,0.15359057486057281,0.17082159221172333
'',0.13035868108272552,-0.05933554098010063,0.011550518684089184,0.03064870275557041,0.07907696813344955,0.055104877799749374,0.0445048026740551,0.07432962208986282,0.041273195296525955,-0.04217410832643509,-0.037358131259679794,-0.03332270681858063,0.04456103965640068,0.041273195296525955,0.01990530639886856,0.05680066719651222,-0.04479556903243065,-0.05768610164523125,0.018684765323996544
.,0.5352458953857422,0.43406882882118225,0.34427863359451294,0.21132823824882507,0.4446153938770294,0.24290619790554047,0.20830154418945312,0.5591574311256409,0.5934505462646484,0.08424589782953262,0.6812511086463928,0.45942068099975586,0.40146201848983765,0.5934505462646484,0.35404038429260254,0.23595774173736572,0.4726039469242096,0.2567209303379059,0.4130953550338745
