,bedau,notes,that,illegal,protests,towards,public,policy,may,serve,as,what,purpose,?
goals,0.0863533467054367,0.16537722945213318,0.17399758100509644,0.12237529456615448,0.13860170543193817,0.17730993032455444,0.0944996103644371,0.2291737198829651,0.18266761302947998,0.17586560547351837,0.1147177442908287,0.13392581045627594,0.13940614461898804,0.16318443417549133
may,0.1579718142747879,0.1645158976316452,0.4234136641025543,0.19594068825244904,0.2143801599740982,0.11195165663957596,0.212143212556839,0.20010073482990265,0.9999998807907104,0.17943406105041504,0.32133710384368896,0.25739946961402893,0.2278207540512085,0.2768254578113556
serve,0.15932106971740723,0.1048978790640831,0.2641109228134155,0.1500745415687561,0.09678522497415543,0.17243118584156036,0.24205031991004944,0.25360289216041565,0.17943406105041504,0.9999998807907104,0.3768509030342102,0.23061832785606384,0.4042937755584717,0.19925682246685028
a,0.2485746294260025,0.20641949772834778,0.47537946701049805,0.20074772834777832,0.21581970155239105,0.2078181505203247,0.19607044756412506,0.17720282077789307,0.29255667328834534,0.22927480936050415,0.39550232887268066,0.3320399522781372,0.2899824380874634,0.23916715383529663
propaganda,0.21490366756916046,0.14318440854549408,0.27004268765449524,0.2737797498703003,0.34621429443359375,0.33627036213874817,0.3213656544685364,0.32059353590011597,0.21982255578041077,0.16539731621742249,0.23854130506515503,0.286500483751297,0.2741827666759491,0.24190068244934082
purpose,0.2352200448513031,0.15471479296684265,0.3622583746910095,0.27767714858055115,0.061340268701314926,0.2439526468515396,0.2718902826309204,0.34739020466804504,0.2278207540512085,0.4042937755584717,0.3096271753311157,0.33113807439804077,1.0,0.21892647445201874
.,0.26422351598739624,0.27063852548599243,0.4460422694683075,0.20234015583992004,0.25785157084465027,0.24058549106121063,0.21888655424118042,0.25152966380119324,0.35826805233955383,0.26939791440963745,0.515582263469696,0.3567904531955719,0.22145536541938782,0.4130953550338745
,bedau,notes,that,illegal,protests,towards,public,policy,may,serve,as,what,purpose,?
trespassing,0.20701567828655243,0.13664795458316803,0.3449108302593231,0.3112490475177765,0.3068905472755432,0.3718511462211609,0.2665000855922699,0.3319237530231476,0.24071168899536133,0.25134509801864624,0.30136144161224365,0.3408562242984772,0.30196690559387207,0.19017602503299713
at,0.23343802988529205,0.1710893213748932,0.3183255195617676,0.1502116620540619,0.20017780363559723,0.35422083735466003,0.2642328441143036,0.2081100046634674,0.2711789011955261,0.1923348307609558,0.28092536330223083,0.2838611304759979,0.22169865667819977,0.21978627145290375
a,0.2485746294260025,0.20641949772834778,0.47537946701049805,0.20074772834777832,0.21581970155239105,0.2078181505203247,0.19607044756412506,0.17720282077789307,0.29255667328834534,0.22927480936050415,0.39550232887268066,0.3320399522781372,0.2899824380874634,0.23916715383529663
nuclear-missile,0.19822359085083008,0.12908296287059784,0.2700049877166748,0.2502352297306061,0.3361704647541046,0.2330806404352188,0.2172585278749466,0.3301657736301422,0.1580686718225479,0.1547316014766693,0.1685948669910431,0.2600644826889038,0.14759846031665802,0.2398470789194107
installation,0.2115935981273651,0.20171405375003815,0.2398291826248169,0.1176871731877327,0.1844538301229477,0.14400845766067505,0.2692597508430481,0.2189382165670395,0.20986105501651764,0.24289381504058838,0.2182883620262146,0.21819424629211426,0.305794894695282,0.2191753387451172
),0.24082054197788239,0.24190670251846313,0.23478686809539795,0.1392718106508255,0.1140713095664978,0.16881638765335083,0.15635275840759277,0.22539465129375458,0.3756577968597412,0.17221702635288239,0.32161882519721985,0.26259949803352356,0.17197920382022858,0.42300865054130554
...,0.17182649672031403,-0.05278881639242172,-0.035931192338466644,-0.02303110994398594,0.01222209818661213,-0.02813819609582424,0.16172312200069427,-0.013025399297475815,-0.046559203416109085,0.056283533573150635,0.06266240030527115,0.001098619308322668,0.016760123893618584,-0.07163430005311966
such,0.13106320798397064,0.11630052328109741,0.4479874074459076,0.3021989166736603,0.17212073504924774,0.19570161402225494,0.21115711331367493,0.18322822451591492,0.327393501996994,0.23726138472557068,0.6207084655761719,0.23989605903625488,0.2786174416542053,0.17851735651493073
acts,0.13061891496181488,0.15448682010173798,0.25283968448638916,0.27242225408554077,0.22077742218971252,0.158837229013443,0.14387881755828857,0.2682406008243561,0.20028312504291534,0.22437657415866852,0.2614145278930664,0.24949195981025696,0.24937668442726135,0.07075770199298859
are,0.16221930086612701,0.2348317801952362,0.45265161991119385,0.2369074821472168,0.18422359228134155,0.243723064661026,0.18111367523670197,0.160745769739151,0.3162533640861511,0.28864505887031555,0.3826591968536377,0.29724663496017456,0.2788180708885193,0.24591213464736938
often,0.16526399552822113,0.20025666058063507,0.43873903155326843,0.2952480912208557,0.20447635650634766,0.26554960012435913,0.28211960196495056,0.1312965303659439,0.29931578040122986,0.2549438178539276,0.405699223279953,0.3849453330039978,0.2528824806213379,0.23748154938220978
just,0.17433948814868927,0.23561815917491913,0.6540043354034424,0.22105221450328827,0.19553180038928986,0.356118381023407,0.2533758282661438,0.33579230308532715,0.38548725843429565,0.290483295917511,0.45285287499427795,0.5854880809783936,0.3644616901874542,0.4144178032875061
a,0.2485746294260025,0.20641949772834778,0.47537946701049805,0.20074772834777832,0.21581970155239105,0.2078181505203247,0.19607044756412506,0.17720282077789307,0.29255667328834534,0.22927480936050415,0.39550232887268066,0.3320399522781372,0.2899824380874634,0.23916715383529663
harassment,0.16356916725635529,0.1655939817428589,0.375820517539978,0.33253368735313416,0.3986635208129883,0.3672681152820587,0.3153228461742401,0.4236471652984619,0.2737947702407837,0.19912028312683105,0.22356252372264862,0.3716079592704773,0.2750687897205353,0.31330880522727966
and,0.2638082206249237,0.2071884721517563,0.4731321930885315,0.2925715148448944,0.22497053444385529,0.32443711161613464,0.3227643668651581,0.2148873209953308,0.34598252177238464,0.27672067284584045,0.49487000703811646,0.31309178471565247,0.2336888313293457,0.20544172823429108
",",0.3204168677330017,0.24676202237606049,0.4137537479400635,0.20470735430717468,0.277413010597229,0.2550581693649292,0.2588968276977539,0.2903050184249878,0.5007920861244202,0.2385157197713852,0.48816442489624023,0.3087472915649414,0.21281862258911133,0.31091248989105225
at,0.23343802988529205,0.1710893213748932,0.3183255195617676,0.1502116620540619,0.20017780363559723,0.35422083735466003,0.2642328441143036,0.2081100046634674,0.2711789011955261,0.1923348307609558,0.28092536330223083,0.2838611304759979,0.22169865667819977,0.21978627145290375
least,0.13186591863632202,0.16029711067676544,0.42399391531944275,0.17545311152935028,0.17309878766536713,0.2005825638771057,0.14846432209014893,0.2157599776983261,0.2605578303337097,0.22023242712020874,0.2607470154762268,0.3337163031101227,0.22874179482460022,0.28866854310035706
to,0.18007193505764008,0.22688092291355133,0.5436353087425232,0.26434260606765747,0.188382089138031,0.3675195574760437,0.2672370672225952,0.26804789900779724,0.391582727432251,0.3411368131637573,0.42092081904411316,0.455847829580307,0.38124558329582214,0.29463258385658264
the,0.2759277820587158,0.20623527467250824,0.5473989248275757,0.18815846741199493,0.2566162943840027,0.31815874576568604,0.22857438027858734,0.2358427494764328,0.2694292366504669,0.2749462425708771,0.48381632566452026,0.42745697498321533,0.3061215281486511,0.22068053483963013
bystander,0.19501274824142456,0.10346365720033646,0.2839989960193634,0.3084609806537628,0.25056764483451843,0.23080936074256897,0.23319420218467712,0.3347857892513275,0.1929844319820404,0.2073841392993927,0.18767580389976501,0.3738369047641754,0.31942909955978394,0.379753440618515
",",0.3204168677330017,0.24676202237606049,0.4137537479400635,0.20470735430717468,0.277413010597229,0.2550581693649292,0.2588968276977539,0.2903050184249878,0.5007920861244202,0.2385157197713852,0.48816442489624023,0.3087472915649414,0.21281862258911133,0.31091248989105225
somewhat,0.17286962270736694,0.17351190745830536,0.3846902549266815,0.1062808632850647,0.09868481755256653,0.2186516523361206,0.12334319204092026,0.2692922055721283,0.20464910566806793,0.21396060287952423,0.335324764251709,0.3670333921909332,0.27490904927253723,0.23247024416923523
inane,0.3181527256965637,0.1390051394701004,0.30592742562294006,0.2571820616722107,0.26015251874923706,0.12200538069009781,0.17554771900177002,0.19318923354148865,0.2249441295862198,0.28828075528144836,0.1862625628709793,0.24188107252120972,0.2707715928554535,0.17433778941631317
...,0.17182649672031403,-0.05278881639242172,-0.035931192338466644,-0.02303110994398594,0.01222209818661213,-0.02813819609582424,0.16172312200069427,-0.013025399297475815,-0.046559203416109085,0.056283533573150635,0.06266240030527115,0.001098619308322668,0.016760123893618584,-0.07163430005311966
the,0.2759277820587158,0.20623527467250824,0.5473989248275757,0.18815846741199493,0.2566162943840027,0.31815874576568604,0.22857438027858734,0.2358427494764328,0.2694292366504669,0.2749462425708771,0.48381632566452026,0.42745697498321533,0.3061215281486511,0.22068053483963013
remoteness,0.17407961189746857,0.2359534204006195,0.38587307929992676,0.19802828133106232,0.2243165522813797,0.2661832869052887,0.22389958798885345,0.21819649636745453,0.1667207032442093,0.13228924572467804,0.26136985421180725,0.3416672945022583,0.2521269917488098,0.13593177497386932
of,0.29930275678634644,0.13280174136161804,0.41498205065727234,0.19375135004520416,0.24181179702281952,0.26409703493118286,0.2391265481710434,0.24393197894096375,0.26447007060050964,0.2656401991844177,0.3886612355709076,0.33290785551071167,0.23855330049991608,0.1826142966747284
the,0.2759277820587158,0.20623527467250824,0.5473989248275757,0.18815846741199493,0.2566162943840027,0.31815874576568604,0.22857438027858734,0.2358427494764328,0.2694292366504669,0.2749462425708771,0.48381632566452026,0.42745697498321533,0.3061215281486511,0.22068053483963013
connection,0.20106340944766998,0.1219530776143074,0.33438950777053833,0.2520052492618561,0.18472197651863098,0.1876128613948822,0.26722803711891174,0.18358708918094635,0.2077261507511139,0.22655849158763885,0.16347207129001617,0.24457211792469025,0.23454062640666962,0.1714525669813156
between,0.14390507340431213,0.16615937650203705,0.299440860748291,0.1943918764591217,0.12050861865282059,0.3045154809951782,0.13557976484298706,0.16495448350906372,0.18371161818504333,0.17574580013751984,0.22009976208209991,0.2462156116962433,0.2191685140132904,0.12887074053287506
the,0.2759277820587158,0.20623527467250824,0.5473989248275757,0.18815846741199493,0.2566162943840027,0.31815874576568604,0.22857438027858734,0.2358427494764328,0.2694292366504669,0.2749462425708771,0.48381632566452026,0.42745697498321533,0.3061215281486511,0.22068053483963013
disobedient,0.30604737997055054,0.12171966582536697,0.3573726713657379,0.35623931884765625,0.4559539258480072,0.2828311026096344,0.27105075120925903,0.29993605613708496,0.2538667917251587,0.24506019055843353,0.2620566487312317,0.3060240149497986,0.24227556586265564,0.17197857797145844
act,0.13850907981395721,0.15337508916854858,0.2679075598716736,0.3719032406806946,0.24092483520507812,0.13359229266643524,0.2281842827796936,0.2849263846874237,0.16605353355407715,0.2857099175453186,0.2497578263282776,0.2622668445110321,0.28782498836517334,0.1482519507408142
and,0.2638082206249237,0.2071884721517563,0.4731321930885315,0.2925715148448944,0.22497053444385529,0.32443711161613464,0.3227643668651581,0.2148873209953308,0.34598252177238464,0.27672067284584045,0.49487000703811646,0.31309178471565247,0.2336888313293457,0.20544172823429108
the,0.2759277820587158,0.20623527467250824,0.5473989248275757,0.18815846741199493,0.2566162943840027,0.31815874576568604,0.22857438027858734,0.2358427494764328,0.2694292366504669,0.2749462425708771,0.48381632566452026,0.42745697498321533,0.3061215281486511,0.22068053483963013
objectionable,0.2088669091463089,0.21247637271881104,0.4250255525112152,0.2304900586605072,0.20957234501838684,0.2754018008708954,0.23790663480758667,0.40015164017677307,0.2794088125228882,0.25549232959747314,0.28805679082870483,0.3540270924568176,0.36514878273010254,0.39177533984184265
law,0.2435528039932251,0.14789870381355286,0.23277728259563446,0.3386971950531006,0.28189507126808167,0.07719866186380386,0.26381510496139526,0.3526727557182312,0.16718333959579468,0.14482446014881134,0.2346976399421692,0.2145031988620758,0.19089171290397644,0.1528988480567932
lays,0.23108403384685516,0.18420328199863434,0.2075345665216446,0.10084734112024307,0.17719809710979462,0.22189854085445404,0.06937190890312195,0.04486968740820885,0.21300247311592102,0.2340046763420105,0.17648378014564514,0.1544238179922104,0.1260472536087036,0.1568412482738495
such,0.13106320798397064,0.11630052328109741,0.4479874074459076,0.3021989166736603,0.17212073504924774,0.19570161402225494,0.21115711331367493,0.18322822451591492,0.327393501996994,0.23726138472557068,0.6207084655761719,0.23989605903625488,0.2786174416542053,0.17851735651493073
acts,0.13061891496181488,0.15448682010173798,0.25283968448638916,0.27242225408554077,0.22077742218971252,0.158837229013443,0.14387881755828857,0.2682406008243561,0.20028312504291534,0.22437657415866852,0.2614145278930664,0.24949195981025696,0.24937668442726135,0.07075770199298859
open,0.15753783285617828,0.17460720241069794,0.2551592290401459,0.20616507530212402,0.23356686532497406,0.24926118552684784,0.3174091577529907,0.2090258151292801,0.2094089239835739,0.23732346296310425,0.1737249791622162,0.2022915631532669,0.1770271509885788,0.20715104043483734
to,0.18007193505764008,0.22688092291355133,0.5436353087425232,0.26434260606765747,0.188382089138031,0.3675195574760437,0.2672370672225952,0.26804789900779724,0.391582727432251,0.3411368131637573,0.42092081904411316,0.455847829580307,0.38124558329582214,0.29463258385658264
the,0.2759277820587158,0.20623527467250824,0.5473989248275757,0.18815846741199493,0.2566162943840027,0.31815874576568604,0.22857438027858734,0.2358427494764328,0.2694292366504669,0.2749462425708771,0.48381632566452026,0.42745697498321533,0.3061215281486511,0.22068053483963013
charge,0.13814687728881836,0.08643223345279694,0.22243641316890717,0.23641902208328247,0.2054072916507721,0.219905287027359,0.2533121109008789,0.18303442001342773,0.134555846452713,0.16113503277301788,0.20160435140132904,0.23255030810832977,0.16771754622459412,0.0958876758813858
of,0.29930275678634644,0.13280174136161804,0.41498205065727234,0.19375135004520416,0.24181179702281952,0.26409703493118286,0.2391265481710434,0.24393197894096375,0.26447007060050964,0.2656401991844177,0.3886612355709076,0.33290785551071167,0.23855330049991608,0.1826142966747284
ineffectiveness,0.146360844373703,0.16056574881076813,0.41387999057769775,0.3611147999763489,0.30152982473373413,0.3157925605773926,0.34105342626571655,0.39254099130630493,0.2912166118621826,0.28517571091651917,0.29091912508010864,0.35645174980163574,0.4004802107810974,0.2599064111709595
and,0.2638082206249237,0.2071884721517563,0.4731321930885315,0.2925715148448944,0.22497053444385529,0.32443711161613464,0.3227643668651581,0.2148873209953308,0.34598252177238464,0.27672067284584045,0.49487000703811646,0.31309178471565247,0.2336888313293457,0.20544172823429108
absurdity,0.11442160606384277,0.22794747352600098,0.43578481674194336,0.208186075091362,0.2773430645465851,0.20505161583423615,0.22622935473918915,0.2980460524559021,0.1931934505701065,0.11093883216381073,0.2013477236032486,0.40758201479911804,0.32210037112236023,0.2671310007572174
.,0.26422351598739624,0.27063852548599243,0.4460422694683075,0.20234015583992004,0.25785157084465027,0.24058549106121063,0.21888655424118042,0.25152966380119324,0.35826805233955383,0.26939791440963745,0.515582263469696,0.3567904531955719,0.22145536541938782,0.4130953550338745
'',0.01903548836708069,0.06729191541671753,0.007880004122853279,0.08483999222517014,-0.053723689168691635,-0.055717963725328445,0.07067567110061646,0.07160447537899017,0.020231230184435844,0.02223539538681507,0.006628023460507393,0.08143015950918198,-0.033862657845020294,0.018684765323996544
