,what,famous,july,fourth,holiday,movie,did,fox,pay,to,advertise,a,sequel,of,during,the,super,bowl,?
eddie,0.055257223546504974,0.1511552333831787,0.1931193321943283,0.10393858700990677,0.28613317012786865,0.26755499839782715,0.13595892488956451,0.17167824506759644,0.09630285203456879,0.12904797494411469,0.07242793589830399,0.17080295085906982,0.21028971672058105,0.11596476286649704,0.1925758719444275,0.16324487328529358,0.10620340704917908,0.1207633763551712,0.13601547479629517
the,0.42745697498321533,0.28616565465927124,0.2371699959039688,0.40804702043533325,0.21558280289173126,0.2636405825614929,0.34736719727516174,0.24760441482067108,0.1903611719608307,0.535392165184021,0.1895270049571991,0.5829201340675354,0.19895793497562408,0.733189046382904,0.4838213622570038,1.0,0.21959073841571808,0.21576224267482758,0.22068053483963013
eagle,0.17198938131332397,0.14321252703666687,0.21463091671466827,0.13585074245929718,0.14001008868217468,0.11777550727128983,0.1285889744758606,0.2572334408760071,0.12056545913219452,0.17609542608261108,0.199848011136055,0.27303969860076904,0.14677231013774872,0.20690523087978363,0.136617049574852,0.23641538619995117,0.20242474973201752,0.19858093559741974,0.21301716566085815
",",0.3087472915649414,0.2816491723060608,0.4269406795501709,0.271299809217453,0.2776016294956207,0.2886425256729126,0.3015086054801941,0.21118731796741486,0.18754567205905914,0.44245919585227966,0.21764205396175385,0.427140474319458,0.21031929552555084,0.4946078956127167,0.3225448727607727,0.4933079481124878,0.22322475910186768,0.1810409277677536,0.31091248989105225
lionsgate,0.22215215861797333,0.20110094547271729,0.20142251253128052,0.22233204543590546,0.24336625635623932,0.45670416951179504,0.20162604749202728,0.4177420139312744,0.2876397967338562,0.27206581830978394,0.3333642780780792,0.2585168182849884,0.38929906487464905,0.23525218665599823,0.20490235090255737,0.3558478355407715,0.2803584039211273,0.284046471118927,0.20515874028205872
paid,0.254770964384079,0.27899983525276184,0.1509706825017929,0.13088974356651306,0.1939672976732254,0.18588139116764069,0.3780856132507324,0.08633742481470108,0.6567115783691406,0.2345556914806366,0.30211758613586426,0.19037166237831116,0.1655150204896927,0.22769756615161896,0.26965436339378357,0.22871042788028717,0.06850399821996689,0.16991259157657623,0.20964482426643372
for,0.3017193675041199,0.2801532745361328,0.28973108530044556,0.23288244009017944,0.23347611725330353,0.22823558747768402,0.318512886762619,0.1993214637041092,0.24382255971431732,0.4451248347759247,0.2548309564590454,0.44038116931915283,0.209270179271698,0.4185989499092102,0.3448435664176941,0.4739971458911896,0.22938419878482819,0.24430087208747864,0.264628142118454
gods,0.2244771271944046,0.14748738706111908,0.08417685329914093,0.12345287948846817,0.20936048030853271,0.1985742151737213,0.21912142634391785,0.06048115715384483,0.13746723532676697,0.2517090439796448,0.10345244407653809,0.12198076397180557,0.1055385023355484,0.2196008712053299,0.17104889452457428,0.2596609592437744,0.11685571074485779,0.16775482892990112,0.16458383202552795
of,0.33290785551071167,0.3074295222759247,0.19723743200302124,0.30335766077041626,0.1420520842075348,0.2027330845594406,0.2513895630836487,0.13095848262310028,0.1583462655544281,0.41548454761505127,0.08571559190750122,0.5052502155303955,0.12354511767625809,1.0,0.3869180977344513,0.733189046382904,0.14718765020370483,0.2243070751428604,0.1826142966747284
egypt,0.1976596713066101,0.14069026708602905,0.14859293401241302,0.16837087273597717,0.20322471857070923,0.1944725066423416,0.1887594312429428,0.12675034999847412,0.17231781780719757,0.2233564704656601,0.05873274803161621,0.14361631870269775,0.14700984954833984,0.25414037704467773,0.20927612483501434,0.2536296546459198,0.06365250051021576,0.10318712890148163,0.17769601941108704
",",0.3087472915649414,0.2816491723060608,0.4269406795501709,0.271299809217453,0.2776016294956207,0.2886425256729126,0.3015086054801941,0.21118731796741486,0.18754567205905914,0.44245919585227966,0.21764205396175385,0.427140474319458,0.21031929552555084,0.4946078956127167,0.3225448727607727,0.4933079481124878,0.22322475910186768,0.1810409277677536,0.31091248989105225
paramount,0.1447969675064087,0.18071480095386505,0.2545918822288513,0.16131244599819183,0.22995562851428986,0.47482791543006897,0.1342800110578537,0.343461811542511,0.20719316601753235,0.16977928578853607,0.1998005360364914,0.12325868755578995,0.4335818886756897,0.12845782935619354,0.14327478408813477,0.21407467126846313,0.17205844819545746,0.17346921563148499,0.1511610448360443
paid,0.254770964384079,0.27899983525276184,0.1509706825017929,0.13088974356651306,0.1939672976732254,0.18588139116764069,0.3780856132507324,0.08633742481470108,0.6567115783691406,0.2345556914806366,0.30211758613586426,0.19037166237831116,0.1655150204896927,0.22769756615161896,0.26965436339378357,0.22871042788028717,0.06850399821996689,0.16991259157657623,0.20964482426643372
for,0.3017193675041199,0.2801532745361328,0.28973108530044556,0.23288244009017944,0.23347611725330353,0.22823558747768402,0.318512886762619,0.1993214637041092,0.24382255971431732,0.4451248347759247,0.2548309564590454,0.44038116931915283,0.209270179271698,0.4185989499092102,0.3448435664176941,0.4739971458911896,0.22938419878482819,0.24430087208747864,0.264628142118454
teenage,0.24582551419734955,0.2084542065858841,0.12242219597101212,0.1580372005701065,0.2061195969581604,0.32275262475013733,0.19741509854793549,0.19553536176681519,0.16249021887779236,0.21666087210178375,0.23683181405067444,0.24590420722961426,0.27403220534324646,0.1730947345495224,0.2767832279205322,0.2080013006925583,0.2508498728275299,0.11136696487665176,0.18613165616989136
mutant,0.25245264172554016,0.14475852251052856,0.11200405657291412,0.08873198926448822,0.09382202476263046,0.2913312315940857,0.18741071224212646,0.23038236796855927,0.20012885332107544,0.21581219136714935,0.16328296065330505,0.2067619115114212,0.30288165807724,0.22857536375522614,0.168541818857193,0.23348142206668854,0.27849283814430237,0.11917673051357269,0.17710834741592407
ninja,0.21086284518241882,0.19857074320316315,0.10587485134601593,0.22526678442955017,0.033365536481142044,0.23543421924114227,0.14414207637310028,0.20712603628635406,0.17919491231441498,0.17830313742160797,0.11172393709421158,0.2124631553888321,0.2804408669471741,0.17908866703510284,0.2455226331949234,0.21667362749576569,0.33115872740745544,0.19230863451957703,0.1371469497680664
turtles,0.18010659515857697,0.1565605103969574,0.1121840849518776,0.1122722402215004,0.09856301546096802,0.1870262324810028,0.1689738929271698,0.18604730069637299,0.12492391467094421,0.19984138011932373,0.11462069302797318,0.17037038505077362,0.22463175654411316,0.24072623252868652,0.1996438056230545,0.2550264298915863,0.270868182182312,0.1677391082048416,0.09554774314165115
:,-0.12022944539785385,0.020688151940703392,0.02036431059241295,0.06735367327928543,-0.009848881512880325,-0.04811905696988106,-0.05305134505033493,-0.03502407297492027,-0.00025112880393862724,-0.09243495017290115,-0.08194524794816971,-0.0007584693375974894,-0.06814826279878616,-0.08807745575904846,0.03165488690137863,-0.03403344005346298,0.14034654200077057,0.14579139649868011,-0.07156077772378922
out,0.3633197546005249,0.134702667593956,0.16724802553653717,0.2538694739341736,0.1314202845096588,0.1732870638370514,0.28413498401641846,0.1555577665567398,0.20408141613006592,0.42386990785598755,0.19387871026992798,0.34264278411865234,0.24088433384895325,0.34176841378211975,0.2754679322242737,0.39404502511024475,0.18827584385871887,0.21548143029212952,0.22020699083805084
of,0.33290785551071167,0.3074295222759247,0.19723743200302124,0.30335766077041626,0.1420520842075348,0.2027330845594406,0.2513895630836487,0.13095848262310028,0.1583462655544281,0.41548454761505127,0.08571559190750122,0.5052502155303955,0.12354511767625809,1.0,0.3869180977344513,0.733189046382904,0.14718765020370483,0.2243070751428604,0.1826142966747284
the,0.42745697498321533,0.28616565465927124,0.2371699959039688,0.40804702043533325,0.21558280289173126,0.2636405825614929,0.34736719727516174,0.24760441482067108,0.1903611719608307,0.535392165184021,0.1895270049571991,0.5829201340675354,0.19895793497562408,0.733189046382904,0.4838213622570038,1.0,0.21959073841571808,0.21576224267482758,0.22068053483963013
shadows,0.13055908679962158,0.2048199325799942,0.051491186022758484,0.19243338704109192,0.19319191575050354,0.3039281964302063,0.1344125121831894,0.2061796933412552,0.07129883766174316,0.14845389127731323,0.15147295594215393,0.19167092442512512,0.33986324071884155,0.21185994148254395,0.1582372486591339,0.2440287470817566,0.1905735433101654,0.145412877202034,0.10613467544317245
and,0.31309178471565247,0.2970265746116638,0.258785605430603,0.27958914637565613,0.2088671177625656,0.27676329016685486,0.34479495882987976,0.22043024003505707,0.2487477958202362,0.48971283435821533,0.17832274734973907,0.3739250600337982,0.2263670265674591,0.5116966962814331,0.36462149024009705,0.5171257257461548,0.18368244171142578,0.1698254644870758,0.20544172823429108
10,0.11840458959341049,0.13919229805469513,-0.0032622122671455145,0.0764719769358635,0.06558289378881454,0.036406878381967545,0.1914099007844925,0.03549358621239662,0.11645165085792542,0.18753696978092194,0.0030514781828969717,0.12933704257011414,0.025655405595898628,0.2777891755104065,0.1398424357175827,0.2880653440952301,0.053164973855018616,0.06414627283811569,0.022911956533789635
cloverfield,0.15067711472511292,0.29606959223747253,0.26022976636886597,0.2368737906217575,0.26864683628082275,0.30877506732940674,0.1447245180606842,0.3607848882675171,0.16473844647407532,0.23572427034378052,0.27457520365715027,0.2853299081325531,0.27933499217033386,0.2582555413246155,0.10797914862632751,0.26082196831703186,0.24540522694587708,0.2618936002254486,0.18510612845420837
lane,0.1767110675573349,0.16039642691612244,0.15136945247650146,0.14514023065567017,0.23853054642677307,0.25053104758262634,0.14061620831489563,0.19958002865314484,0.1900392770767212,0.20980419218540192,0.10899950563907623,0.23015283048152924,0.2149651050567627,0.15131840109825134,0.08047500997781754,0.17604383826255798,0.14465077221393585,0.21094240248203278,0.12951500713825226
",",0.3087472915649414,0.2816491723060608,0.4269406795501709,0.271299809217453,0.2776016294956207,0.2886425256729126,0.3015086054801941,0.21118731796741486,0.18754567205905914,0.44245919585227966,0.21764205396175385,0.427140474319458,0.21031929552555084,0.4946078956127167,0.3225448727607727,0.4933079481124878,0.22322475910186768,0.1810409277677536,0.31091248989105225
universal,0.20640362799167633,0.1625957041978836,0.16565588116645813,0.1944238543510437,0.23605695366859436,0.2660082280635834,0.14724810421466827,0.16137945652008057,0.21353919804096222,0.19006553292274475,0.11452344059944153,0.20401886105537415,0.31730780005455017,0.20601727068424225,0.1565779447555542,0.2359178364276886,0.16074901819229126,0.11771684139966965,0.2074412703514099
paid,0.254770964384079,0.27899983525276184,0.1509706825017929,0.13088974356651306,0.1939672976732254,0.18588139116764069,0.3780856132507324,0.08633742481470108,0.6567115783691406,0.2345556914806366,0.30211758613586426,0.19037166237831116,0.1655150204896927,0.22769756615161896,0.26965436339378357,0.22871042788028717,0.06850399821996689,0.16991259157657623,0.20964482426643372
for,0.3017193675041199,0.2801532745361328,0.28973108530044556,0.23288244009017944,0.23347611725330353,0.22823558747768402,0.318512886762619,0.1993214637041092,0.24382255971431732,0.4451248347759247,0.2548309564590454,0.44038116931915283,0.209270179271698,0.4185989499092102,0.3448435664176941,0.4739971458911896,0.22938419878482819,0.24430087208747864,0.264628142118454
the,0.42745697498321533,0.28616565465927124,0.2371699959039688,0.40804702043533325,0.21558280289173126,0.2636405825614929,0.34736719727516174,0.24760441482067108,0.1903611719608307,0.535392165184021,0.1895270049571991,0.5829201340675354,0.19895793497562408,0.733189046382904,0.4838213622570038,1.0,0.21959073841571808,0.21576224267482758,0.22068053483963013
secret,0.2518046498298645,0.18720866739749908,0.15543687343597412,0.17031611502170563,0.21886879205703735,0.2344571352005005,0.20489433407783508,0.15301772952079773,0.15483498573303223,0.20223848521709442,0.14712776243686676,0.2104455530643463,0.3106269836425781,0.17003418505191803,0.22462093830108643,0.23541073501110077,0.20352357625961304,0.08383673429489136,0.16440534591674805
life,0.24693015217781067,0.18404509127140045,0.19585126638412476,0.11954863369464874,0.16823424398899078,0.238073468208313,0.22298283874988556,0.19659210741519928,0.13340720534324646,0.24560359120368958,0.15184977650642395,0.27076753973960876,0.21956995129585266,0.2788603901863098,0.2978016436100006,0.23528170585632324,0.11999484151601791,0.12527509033679962,0.21677987277507782
of,0.33290785551071167,0.3074295222759247,0.19723743200302124,0.30335766077041626,0.1420520842075348,0.2027330845594406,0.2513895630836487,0.13095848262310028,0.1583462655544281,0.41548454761505127,0.08571559190750122,0.5052502155303955,0.12354511767625809,1.0,0.3869180977344513,0.733189046382904,0.14718765020370483,0.2243070751428604,0.1826142966747284
pets,0.13089267909526825,0.20482000708580017,0.06219850108027458,0.14069479703903198,0.18126314878463745,0.15187034010887146,0.1923355907201767,0.24822431802749634,0.2023686319589615,0.20982880890369415,0.2785557210445404,0.12774056196212769,0.20148690044879913,0.1144932359457016,0.1426982432603836,0.18120507895946503,0.15140703320503235,0.12168092280626297,0.16451407968997955
and,0.31309178471565247,0.2970265746116638,0.258785605430603,0.27958914637565613,0.2088671177625656,0.27676329016685486,0.34479495882987976,0.22043024003505707,0.2487477958202362,0.48971283435821533,0.17832274734973907,0.3739250600337982,0.2263670265674591,0.5116966962814331,0.36462149024009705,0.5171257257461548,0.18368244171142578,0.1698254644870758,0.20544172823429108
the,0.42745697498321533,0.28616565465927124,0.2371699959039688,0.40804702043533325,0.21558280289173126,0.2636405825614929,0.34736719727516174,0.24760441482067108,0.1903611719608307,0.535392165184021,0.1895270049571991,0.5829201340675354,0.19895793497562408,0.733189046382904,0.4838213622570038,1.0,0.21959073841571808,0.21576224267482758,0.22068053483963013
debut,0.12330318242311478,0.20075848698616028,0.17646558582782745,0.3518105149269104,0.18209625780582428,0.3172503709793091,0.1956806182861328,0.1325405240058899,0.1858939230442047,0.19055314362049103,0.19677484035491943,0.23467278480529785,0.2673487365245819,0.12960465252399445,0.21755248308181763,0.2226441204547882,0.17349262535572052,0.13468661904335022,0.10726679861545563
trailer,0.19146892428398132,0.11936649680137634,0.14880342781543732,0.21408437192440033,0.22235451638698578,0.3818339705467224,0.1603919416666031,0.15135587751865387,0.2119779735803604,0.20060497522354126,0.21678943932056427,0.2606566250324249,0.34891802072525024,0.1294957548379898,0.17172709107398987,0.25035014748573303,0.21072626113891602,0.10071451216936111,0.19411374628543854
for,0.3017193675041199,0.2801532745361328,0.28973108530044556,0.23288244009017944,0.23347611725330353,0.22823558747768402,0.318512886762619,0.1993214637041092,0.24382255971431732,0.4451248347759247,0.2548309564590454,0.44038116931915283,0.209270179271698,0.4185989499092102,0.3448435664176941,0.4739971458911896,0.22938419878482819,0.24430087208747864,0.264628142118454
jason,0.21427975594997406,0.1670488566160202,0.17013008892536163,0.1817585676908493,0.1735335737466812,0.29158535599708557,0.18214908242225647,0.21460293233394623,0.12998919188976288,0.1582711786031723,0.09200980514287949,0.19215646386146545,0.2817232608795166,0.15214891731739044,0.16941200196743011,0.1862032264471054,0.14509907364845276,0.2034790962934494,0.13378524780273438
bourne,0.06116512417793274,0.21246622502803802,0.15931633114814758,0.17998327314853668,0.10200876742601395,0.2318808138370514,0.11066829413175583,0.22016552090644836,0.15786100924015045,0.12953627109527588,0.13089005649089813,0.17131492495536804,0.1975320428609848,0.1349729299545288,0.1761315017938614,0.1838947832584381,0.04500928521156311,0.13936516642570496,0.059104710817337036
and,0.31309178471565247,0.2970265746116638,0.258785605430603,0.27958914637565613,0.2088671177625656,0.27676329016685486,0.34479495882987976,0.22043024003505707,0.2487477958202362,0.48971283435821533,0.17832274734973907,0.3739250600337982,0.2263670265674591,0.5116966962814331,0.36462149024009705,0.5171257257461548,0.18368244171142578,0.1698254644870758,0.20544172823429108
disney,0.19632026553153992,0.2144385576248169,0.18463309109210968,0.12149178236722946,0.24960286915302277,0.4810844361782074,0.16180537641048431,0.3843446671962738,0.23188072443008423,0.23984374105930328,0.22992584109306335,0.21907898783683777,0.39331531524658203,0.19926400482654572,0.16498379409313202,0.24980762600898743,0.17334483563899994,0.13802848756313324,0.22150784730911255
paid,0.254770964384079,0.27899983525276184,0.1509706825017929,0.13088974356651306,0.1939672976732254,0.18588139116764069,0.3780856132507324,0.08633742481470108,0.6567115783691406,0.2345556914806366,0.30211758613586426,0.19037166237831116,0.1655150204896927,0.22769756615161896,0.26965436339378357,0.22871042788028717,0.06850399821996689,0.16991259157657623,0.20964482426643372
for,0.3017193675041199,0.2801532745361328,0.28973108530044556,0.23288244009017944,0.23347611725330353,0.22823558747768402,0.318512886762619,0.1993214637041092,0.24382255971431732,0.4451248347759247,0.2548309564590454,0.44038116931915283,0.209270179271698,0.4185989499092102,0.3448435664176941,0.4739971458911896,0.22938419878482819,0.24430087208747864,0.264628142118454
captain,0.18077895045280457,0.21646788716316223,0.20060667395591736,0.16968557238578796,0.12178198248147964,0.2236807495355606,0.12321241945028305,0.1844128668308258,0.2073117345571518,0.19193781912326813,0.09924884140491486,0.17206890881061554,0.24011361598968506,0.12030947953462601,0.21516995131969452,0.2267821580171585,0.22672757506370544,0.1352744996547699,0.12160754203796387
america,0.2517423629760742,0.18581748008728027,0.13456149399280548,0.19537542760372162,0.20779752731323242,0.21470272541046143,0.2212076634168625,0.2532389461994171,0.1245778501033783,0.2636699676513672,0.19490915536880493,0.22012436389923096,0.31122612953186035,0.28803038597106934,0.245676651597023,0.37090015411376953,0.17941345274448395,0.1506969928741455,0.19333907961845398
:,-0.12022944539785385,0.020688151940703392,0.02036431059241295,0.06735367327928543,-0.009848881512880325,-0.04811905696988106,-0.05305134505033493,-0.03502407297492027,-0.00025112880393862724,-0.09243495017290115,-0.08194524794816971,-0.0007584693375974894,-0.06814826279878616,-0.08807745575904846,0.03165488690137863,-0.03403344005346298,0.14034654200077057,0.14579139649868011,-0.07156077772378922
civil,0.15091551840305328,0.1702677607536316,0.19074155390262604,0.15746203064918518,0.2138664573431015,0.20837286114692688,0.17288750410079956,0.06260565668344498,0.18614430725574493,0.2019355595111847,0.16734851896762848,0.21693918108940125,0.12445477396249771,0.24698495864868164,0.2953299880027771,0.2477465271949768,0.11822199821472168,0.1388452649116516,0.1494513899087906
war,0.22516006231307983,0.22480125725269318,0.20958255231380463,0.15883868932724,0.1776418536901474,0.23958244919776917,0.27422013878822327,0.1395024061203003,0.1901320219039917,0.2610234022140503,0.16447590291500092,0.2368277609348297,0.17052564024925232,0.31680163741111755,0.4802435040473938,0.366199791431427,0.18514211475849152,0.24981583654880524,0.15510529279708862
",",0.3087472915649414,0.2816491723060608,0.4269406795501709,0.271299809217453,0.2776016294956207,0.2886425256729126,0.3015086054801941,0.21118731796741486,0.18754567205905914,0.44245919585227966,0.21764205396175385,0.427140474319458,0.21031929552555084,0.4946078956127167,0.3225448727607727,0.4933079481124878,0.22322475910186768,0.1810409277677536,0.31091248989105225
the,0.42745697498321533,0.28616565465927124,0.2371699959039688,0.40804702043533325,0.21558280289173126,0.2636405825614929,0.34736719727516174,0.24760441482067108,0.1903611719608307,0.535392165184021,0.1895270049571991,0.5829201340675354,0.19895793497562408,0.733189046382904,0.4838213622570038,1.0,0.21959073841571808,0.21576224267482758,0.22068053483963013
jungle,0.1957641839981079,0.1970585286617279,0.12708811461925507,0.18108808994293213,0.19542023539543152,0.3469832241535187,0.15447503328323364,0.23231172561645508,0.17492423951625824,0.14029043912887573,0.20162098109722137,0.21259497106075287,0.3668437898159027,0.1431581974029541,0.20846304297447205,0.2256680727005005,0.19263805449008942,0.15658722817897797,0.14855629205703735
book,0.2872225046157837,0.18508793413639069,0.17772988975048065,0.22290225327014923,0.21171647310256958,0.37127476930618286,0.17269964516162872,0.16009385883808136,0.12746505439281464,0.20275522768497467,0.21957190334796906,0.19186489284038544,0.3474414050579071,0.22602593898773193,0.17538011074066162,0.2652374505996704,0.13728712499141693,0.16094686090946198,0.20572158694267273
and,0.31309178471565247,0.2970265746116638,0.258785605430603,0.27958914637565613,0.2088671177625656,0.27676329016685486,0.34479495882987976,0.22043024003505707,0.2487477958202362,0.48971283435821533,0.17832274734973907,0.3739250600337982,0.2263670265674591,0.5116966962814331,0.36462149024009705,0.5171257257461548,0.18368244171142578,0.1698254644870758,0.20544172823429108
alice,0.19639728963375092,0.12031648308038712,0.20659300684928894,0.12372201681137085,0.18526194989681244,0.19430822134017944,0.16274216771125793,0.17377297580242157,0.11328881233930588,0.1973392218351364,0.17096111178398132,0.23261485993862152,0.21462105214595795,0.17534750699996948,0.0894574224948883,0.21022173762321472,0.0932968258857727,0.04757571220397949,0.1645866334438324
through,0.23167094588279724,0.1173039972782135,0.10403188318014145,0.2067769318819046,0.12696532905101776,0.19407270848751068,0.14190755784511566,0.19508887827396393,0.11728019267320633,0.4062686562538147,0.15216496586799622,0.3399752974510193,0.1908692717552185,0.3647414743900299,0.3816036581993103,0.44071322679519653,0.1291290819644928,0.156644806265831,0.16913433372974396
the,0.42745697498321533,0.28616565465927124,0.2371699959039688,0.40804702043533325,0.21558280289173126,0.2636405825614929,0.34736719727516174,0.24760441482067108,0.1903611719608307,0.535392165184021,0.1895270049571991,0.5829201340675354,0.19895793497562408,0.733189046382904,0.4838213622570038,1.0,0.21959073841571808,0.21576224267482758,0.22068053483963013
looking,0.39359530806541443,0.17128108441829681,0.1807936578989029,0.12153815478086472,0.16741514205932617,0.16042710840702057,0.295057088136673,0.15910814702510834,0.19748152792453766,0.31572988629341125,0.30302444100379944,0.28227508068084717,0.14762413501739502,0.23140966892242432,0.10656271874904633,0.30421850085258484,0.16110338270664215,0.12477017939090729,0.2733345925807953
glass,0.13572539389133453,0.20970746874809265,0.0559464655816555,0.17228204011917114,0.12147962301969528,0.17155854403972626,0.16013789176940918,0.15853574872016907,0.1650773137807846,0.2111847698688507,0.17077437043190002,0.2592375874519348,0.14316965639591217,0.24470314383506775,0.1921582669019699,0.20646950602531433,0.10992680490016937,0.28697285056114197,0.1252557635307312
.,0.3567904531955719,0.2322506159543991,0.3500252068042755,0.27895694971084595,0.22175416350364685,0.25674229860305786,0.35288307070732117,0.2519562542438507,0.17372290790081024,0.4645031690597534,0.22454392910003662,0.50484299659729,0.19727066159248352,0.5352458953857422,0.3485563397407532,0.5934505462646484,0.2757420241832733,0.21516893804073334,0.4130953550338745
