,what,did,luther,say,would,allow,the,jews,to,stay,?
public,0.1729622185230255,0.19092120230197906,0.19837835431098938,0.21828898787498474,0.2115112692117691,0.27443361282348633,0.22857438027858734,0.2022598534822464,0.2672370672225952,0.185139998793602,0.19872993230819702
enemies,0.23385491967201233,0.26751837134361267,0.13001753389835358,0.23560604453086853,0.3002717196941376,0.2462518960237503,0.28070276975631714,0.31008175015449524,0.27960988879203796,0.21902970969676971,0.1540507823228836
...,0.001098619308322668,0.04458035156130791,0.1658266931772232,-0.002938095247372985,-0.10993042588233948,-0.04468909651041031,0.04743409901857376,0.007355283480137587,-0.012529745697975159,-0.04781004413962364,-0.07163430005311966
and,0.31309178471565247,0.34479495882987976,0.20796556770801544,0.3314565122127533,0.34921059012413025,0.3380379378795624,0.5171257257461548,0.2555774748325348,0.48971283435821533,0.279899924993515,0.20544172823429108
if,0.5277165174484253,0.3197491765022278,0.17693482339382172,0.46269670128822327,0.5543612837791443,0.41429564356803894,0.33724796772003174,0.18918846547603607,0.4559597074985504,0.3369760811328888,0.4441644251346588
they,0.4431931674480438,0.4879390597343445,0.16441592574119568,0.3993258774280548,0.5262938141822815,0.41177958250045776,0.49925389885902405,0.3007749915122986,0.5452046394348145,0.40820765495300293,0.2753053903579712
could,0.4188697934150696,0.6308382749557495,0.1768653839826584,0.39169833064079285,0.8068214654922485,0.5144455432891846,0.35393214225769043,0.20342198014259338,0.5461788773536682,0.29370686411857605,0.3411986827850342
kill,0.2582238018512726,0.24896177649497986,0.12932898104190826,0.29921674728393555,0.22262386977672577,0.2708894908428192,0.1907513439655304,0.23550359904766083,0.328944593667984,0.34869399666786194,0.1932259500026703
us,0.32081687450408936,0.23250600695610046,0.16079697012901306,0.2734934985637665,0.30914580821990967,0.17553743720054626,0.25727739930152893,0.12579642236232758,0.2928973436355591,0.21830616891384125,0.2742428481578827
all,0.41981086134910583,0.33943864703178406,0.1917443871498108,0.359422892332077,0.41205164790153503,0.3902592957019806,0.4860881567001343,0.2895597815513611,0.42520734667778015,0.3058319389820099,0.29575422406196594
",",0.3087472915649414,0.3015086054801941,0.23255878686904907,0.35129812359809875,0.32586824893951416,0.24557842314243317,0.4933079481124878,0.27184903621673584,0.44245919585227966,0.2502226233482361,0.31091248989105225
they,0.4431931674480438,0.4879390597343445,0.16441592574119568,0.3993258774280548,0.5262938141822815,0.41177958250045776,0.49925389885902405,0.3007749915122986,0.5452046394348145,0.40820765495300293,0.2753053903579712
would,0.45766422152519226,0.6268245577812195,0.14161886274814606,0.46688976883888245,1.0000001192092896,0.5002552270889282,0.4133751392364502,0.22604554891586304,0.5965728163719177,0.38615211844444275,0.37178951501846313
gladly,0.436001181602478,0.3457874655723572,0.2262108325958252,0.4442509710788727,0.4666789472103119,0.33277565240859985,0.23490378260612488,0.1903696358203888,0.4296901226043701,0.3160565197467804,0.4096669554710388
do,0.4609605669975281,0.5246143937110901,0.10933273285627365,0.47272729873657227,0.4102592170238495,0.4335261583328247,0.30239659547805786,0.2377673238515854,0.38876664638519287,0.32328471541404724,0.4093979299068451
so,0.539469838142395,0.43696269392967224,0.16361072659492493,0.5394450426101685,0.5908153653144836,0.46003058552742004,0.4296516180038452,0.24970588088035583,0.5091881155967712,0.4008267819881439,0.43163934350013733
.,0.3567904531955719,0.35288307070732117,0.24907569587230682,0.33481550216674805,0.35067233443260193,0.28562283515930176,0.5934505462646484,0.2115412801504135,0.4645031690597534,0.3077605068683624,0.4130953550338745
,what,did,luther,say,would,allow,the,jews,to,stay,?
james,0.20536290109157562,0.20904116332530975,0.32794076204299927,0.10292646288871765,0.1703236997127533,0.13986007869243622,0.22481533885002136,0.12250486761331558,0.22204333543777466,0.13944527506828308,0.12139993160963058
mackinnon,0.1108233630657196,0.14195014536380768,0.2463802546262741,0.12606529891490936,0.1113988608121872,0.17782895267009735,0.19568678736686707,0.08230675011873245,0.16724936664104462,0.20027677714824677,0.13168740272521973
writes,0.31006428599357605,0.22086560726165771,0.18157950043678284,0.3149029016494751,0.23855800926685333,0.1506030410528183,0.1939418613910675,0.2017674595117569,0.24121487140655518,0.18694999814033508,0.17896029353141785
that,0.6297725439071655,0.47518548369407654,0.21746599674224854,0.5852095484733582,0.5895259380340576,0.4246886968612671,0.5473989248275757,0.27395346760749817,0.5436353087425232,0.3369100093841553,0.32716336846351624
it,0.45803478360176086,0.2993364930152893,0.15365919470787048,0.34911516308784485,0.36398744583129883,0.21314884722232819,0.6251175999641418,0.19764471054077148,0.513711154460907,0.25675445795059204,0.25732165575027466
concluded,0.29084116220474243,0.34469136595726013,0.18797051906585693,0.33061346411705017,0.3396441638469696,0.18010643124580383,0.3024786412715912,0.14703767001628876,0.270562082529068,0.13357338309288025,0.13595789670944214
with,0.2464839518070221,0.25472134351730347,0.14705438911914825,0.2529304027557373,0.38372042775154114,0.3086503744125366,0.4223487675189972,0.1251157820224762,0.4239959120750427,0.23592089116573334,0.2433311939239502
a,0.3320399522781372,0.2552328109741211,0.17967689037322998,0.3464781641960144,0.398599237203598,0.27607089281082153,0.5829201340675354,0.17522315680980682,0.45503583550453186,0.27986037731170654,0.23916715383529663
``,0.008517155423760414,-0.029888948425650597,-0.013964727520942688,0.062410302460193634,0.08063928782939911,0.06685326993465424,0.029072100296616554,0.11970638483762741,0.06720756739377975,-0.027252953499555588,0.0685480609536171
fiery,0.21650265157222748,0.19265484809875488,0.14660421013832092,0.1944325566291809,0.20447441935539246,0.05573028698563576,0.22898589074611664,0.12269912660121918,0.25405648350715637,0.14274251461029053,0.1411990076303482
summons,0.20008766651153564,0.20622344315052032,0.16659851372241974,0.21081943809986115,0.2573460638523102,0.2392183542251587,0.28835687041282654,0.14317257702350616,0.3329172432422638,0.17250755429267883,0.1864624172449112
to,0.455847829580307,0.4452643394470215,0.18029534816741943,0.38071900606155396,0.5965728163719177,0.4900954067707062,0.535392165184021,0.22399327158927917,1.0,0.39492106437683105,0.29463258385658264
drive,0.21679377555847168,0.1745801717042923,0.08985882252454758,0.17858874797821045,0.25162407755851746,0.2465495616197586,0.2083187699317932,0.15001189708709717,0.291306734085083,0.19408760964870453,0.11447915434837341
the,0.42745697498321533,0.34736719727516174,0.1759674996137619,0.3200206458568573,0.4133751392364502,0.27822166681289673,1.0,0.24901628494262695,0.535392165184021,0.2869375944137573,0.22068053483963013
jews,0.22131574153900146,0.23080717027187347,0.24326977133750916,0.2530798316001892,0.22604554891586304,0.18017065525054932,0.24901628494262695,1.0000001192092896,0.22399327158927917,0.17268534004688263,0.16730794310569763
bag,0.11659128963947296,0.15520790219306946,0.09529834240674973,0.17918729782104492,0.1588933765888214,0.17237477004528046,0.206567645072937,0.13314461708068848,0.2027592808008194,0.20428474247455597,0.14798246324062347
and,0.31309178471565247,0.34479495882987976,0.20796556770801544,0.3314565122127533,0.34921059012413025,0.3380379378795624,0.5171257257461548,0.2555774748325348,0.48971283435821533,0.279899924993515,0.20544172823429108
baggage,0.2038397639989853,0.20276206731796265,0.10228832811117172,0.23788484930992126,0.2787512242794037,0.3365105390548706,0.2586416006088257,0.20607459545135498,0.316762238740921,0.2722528874874115,0.22252683341503143
from,0.2737620174884796,0.20248863101005554,0.10716932266950607,0.2877751290798187,0.26231399178504944,0.21854831278324127,0.40150508284568787,0.21353460848331451,0.4069952368736267,0.20195719599723816,0.19969791173934937
their,0.35142919421195984,0.38078752160072327,0.1988239735364914,0.28155311942100525,0.4112042188644409,0.3747715651988983,0.516537070274353,0.2248561531305313,0.44619059562683105,0.30176910758018494,0.1898253709077835
midst,0.1721421778202057,0.18782617151737213,0.21355414390563965,0.15611010789871216,0.21355654299259186,0.2505716383457184,0.3095635175704956,0.24533598124980927,0.24409228563308716,0.19870129227638245,0.07043880224227905
",",0.3087472915649414,0.3015086054801941,0.23255878686904907,0.35129812359809875,0.32586824893951416,0.24557842314243317,0.4933079481124878,0.27184903621673584,0.44245919585227966,0.2502226233482361,0.31091248989105225
unless,0.4516109526157379,0.2809399366378784,0.17833314836025238,0.4331248104572296,0.4696676433086395,0.4371682107448578,0.3451882302761078,0.19059322774410248,0.45781534910202026,0.340541273355484,0.37169966101646423
they,0.4431931674480438,0.4879390597343445,0.16441592574119568,0.3993258774280548,0.5262938141822815,0.41177958250045776,0.49925389885902405,0.3007749915122986,0.5452046394348145,0.40820765495300293,0.2753053903579712
desisted,0.1775306761264801,0.34011000394821167,0.17450492084026337,0.21633470058441162,0.3163062334060669,0.3018943965435028,0.2755174934864044,0.2317589968442917,0.268947571516037,0.2027645707130432,0.08438091725111008
from,0.2737620174884796,0.20248863101005554,0.10716932266950607,0.2877751290798187,0.26231399178504944,0.21854831278324127,0.40150508284568787,0.21353460848331451,0.4069952368736267,0.20195719599723816,0.19969791173934937
their,0.35142919421195984,0.38078752160072327,0.1988239735364914,0.28155311942100525,0.4112042188644409,0.3747715651988983,0.516537070274353,0.2248561531305313,0.44619059562683105,0.30176910758018494,0.1898253709077835
calumny,0.1963394582271576,0.14248166978359222,0.22239425778388977,0.17650729417800903,0.1984194666147232,0.1512170284986496,0.2574562132358551,0.1643974781036377,0.21672172844409943,0.22931402921676636,0.22987967729568481
and,0.31309178471565247,0.34479495882987976,0.20796556770801544,0.3314565122127533,0.34921059012413025,0.3380379378795624,0.5171257257461548,0.2555774748325348,0.48971283435821533,0.279899924993515,0.20544172823429108
their,0.35142919421195984,0.38078752160072327,0.1988239735364914,0.28155311942100525,0.4112042188644409,0.3747715651988983,0.516537070274353,0.2248561531305313,0.44619059562683105,0.30176910758018494,0.1898253709077835
usury,0.255628764629364,0.17120826244354248,0.22187712788581848,0.2612476348876953,0.2638753354549408,0.24645274877548218,0.15057864785194397,0.2674485743045807,0.21623554825782776,0.1302344799041748,0.29613515734672546
and,0.31309178471565247,0.34479495882987976,0.20796556770801544,0.3314565122127533,0.34921059012413025,0.3380379378795624,0.5171257257461548,0.2555774748325348,0.48971283435821533,0.279899924993515,0.20544172823429108
became,0.1434093862771988,0.3632316589355469,0.18142570555210114,0.15430493652820587,0.31390392780303955,0.17321288585662842,0.36325156688690186,0.12987542152404785,0.20401327311992645,0.2061053216457367,0.11374033987522125
christians,0.302469938993454,0.2556236684322357,0.30765244364738464,0.3284200429916382,0.2471311241388321,0.18118347227573395,0.24734680354595184,0.6215394735336304,0.2587539851665497,0.20363564789295197,0.20289786159992218
.,0.3567904531955719,0.35288307070732117,0.24907569587230682,0.33481550216674805,0.35067233443260193,0.28562283515930176,0.5934505462646484,0.2115412801504135,0.4645031690597534,0.3077605068683624,0.4130953550338745
'',0.08143015950918198,0.01978493109345436,-0.04572787508368492,0.09060607105493546,0.02574172429740429,0.011344759725034237,0.041273195296525955,-0.06881692260503769,-0.009905828163027763,-0.0063467854633927345,0.018684765323996544
