,who,was,the,first,american,to,win,the,nobel,memorial,prize,in,economic,sciences,?
winners,0.19174861907958984,0.16003543138504028,0.2520056366920471,0.20494283735752106,0.2542378008365631,0.12010736763477325,0.49189144372940063,0.2520056366920471,0.4557604193687439,0.35200193524360657,0.5345203876495361,0.243901327252388,0.17966444790363312,0.2753855288028717,0.18557973206043243
milton,0.22157229483127594,0.2417294830083847,0.20148779451847076,0.24175158143043518,0.27349311113357544,0.1815410703420639,0.14142534136772156,0.20148779451847076,0.17438049614429474,0.2624545991420746,0.18492965400218964,0.16490355134010315,0.20226964354515076,0.09296819567680359,0.1688244491815567
friedman,0.19730839133262634,0.24556152522563934,0.1496504694223404,0.2072429358959198,0.3718193769454956,0.15187805891036987,0.18309611082077026,0.1496504694223404,0.359220951795578,0.22322812676429749,0.34166061878204346,0.1983247548341751,0.278520792722702,0.2987009882926941,0.26901862025260925
",",0.3365725874900818,0.45456063747406006,0.4933079481124878,0.34503069519996643,0.3048616647720337,0.44245919585227966,0.2999197840690613,0.4933079481124878,0.29036787152290344,0.21767763793468475,0.28670501708984375,0.5201468467712402,0.2340485155582428,0.2827865481376648,0.31091248989105225
a,0.36608949303627014,0.4508470594882965,0.5829201340675354,0.4287874400615692,0.22026167809963226,0.45503583550453186,0.2358047515153885,0.5829201340675354,0.17441873252391815,0.16830050945281982,0.189753457903862,0.539380669593811,0.2234611213207245,0.25444474816322327,0.23916715383529663
major,0.17810054123401642,0.20676274597644806,0.31775903701782227,0.3049021065235138,0.22642762959003448,0.19240309298038483,0.16042585670948029,0.31775903701782227,0.099181167781353,0.163491353392601,0.10795099288225174,0.3249945342540741,0.23579595983028412,0.16434113681316376,0.19788557291030884
advisor,0.2548273205757141,0.3046267628669739,0.17215700447559357,0.19237349927425385,0.22893846035003662,0.20777706801891327,0.19578200578689575,0.17215700447559357,0.24582421779632568,0.21161623299121857,0.278277724981308,0.12653444707393646,0.31963133811950684,0.27494752407073975,0.0939842164516449
to,0.42656609416007996,0.3636345863342285,0.535392165184021,0.3792489171028137,0.16338081657886505,1.0,0.2910063862800598,0.535392165184021,0.15889747440814972,0.12165825068950653,0.17568570375442505,0.45010748505592346,0.26856908202171326,0.2291899025440216,0.29463258385658264
republican,0.23207876086235046,0.25230276584625244,0.22780974209308624,0.17182020843029022,0.34289371967315674,0.2342730313539505,0.24847470223903656,0.22780974209308624,0.25089022517204285,0.192439466714859,0.19325199723243713,0.1610620766878128,0.26075369119644165,0.22872422635555267,0.1762165129184723
u.s.,0.19341465830802917,0.06837434321641922,0.06592652946710587,0.07239635288715363,0.02504141628742218,0.09732837975025177,0.14874295890331268,0.06592652946710587,-0.052414946258068085,-0.007191039621829987,-0.02559797838330269,-0.003064807504415512,-0.1020386666059494,-0.1521904170513153,0.07886100560426712
president,0.22565458714962006,0.2505730390548706,0.24330610036849976,0.2690713107585907,0.25288230180740356,0.21247753500938416,0.23941752314567566,0.24330610036849976,0.2784607410430908,0.2544005215167999,0.2048342078924179,0.18811661005020142,0.25787338614463806,0.2250644862651825,0.14148259162902832
ronald,0.1396837830543518,0.2985761761665344,0.262578547000885,0.2471408247947693,0.2913849949836731,0.21685604751110077,0.1485435664653778,0.262578547000885,0.25766265392303467,0.28826844692230225,0.1744949221611023,0.20713196694850922,0.2451791614294052,0.2247537225484848,0.08087296038866043
reagan,0.1307351440191269,0.29533496499061584,0.2815159261226654,0.25563862919807434,0.23938241600990295,0.22654105722904205,0.1672677844762802,0.2815159261226654,0.22130362689495087,0.32298120856285095,0.15374019742012024,0.2047724723815918,0.29454436898231506,0.216667041182518,0.10843399912118912
and,0.41279885172843933,0.3740963041782379,0.5171257257461548,0.3167642652988434,0.32290002703666687,0.48971283435821533,0.25380003452301025,0.5171257257461548,0.1760268211364746,0.17508313059806824,0.19794146716594696,0.4954058527946472,0.2707010805606842,0.2685838043689728,0.20544172823429108
conservative,0.20454786717891693,0.23996923863887787,0.19218477606773376,0.18027377128601074,0.1342935711145401,0.19727681577205658,0.18616749346256256,0.19218477606773376,0.21903246641159058,0.1094672903418541,0.15155458450317383,0.1964135617017746,0.22794929146766663,0.2696606516838074,0.1597563922405243
british,0.2666113078594208,0.31934812664985657,0.28973397612571716,0.23959001898765564,0.4854423403739929,0.22690963745117188,0.2070116400718689,0.28973397612571716,0.16624723374843597,0.12234576791524887,0.17717763781547546,0.23084034025669098,0.19138285517692566,0.10644196718931198,0.09711728990077972
prime,0.16031751036643982,0.21048103272914886,0.19960100948810577,0.21695679426193237,0.12645144760608673,0.2015804797410965,0.19397951662540436,0.19960100948810577,0.2541030943393707,0.14988572895526886,0.22836096584796906,0.18097394704818726,0.1799239069223404,0.14638562500476837,0.11276303976774216
minister,0.18775032460689545,0.26634681224823,0.19297581911087036,0.20848903059959412,0.16717340052127838,0.17637476325035095,0.18166683614253998,0.19297581911087036,0.28208330273628235,0.18215163052082062,0.2568202316761017,0.19794908165931702,0.228140190243721,0.19883611798286438,0.10825661569833755
margaret,0.2467152178287506,0.24508002400398254,0.2006026655435562,0.19229400157928467,0.2535468339920044,0.19161929190158844,0.16219373047351837,0.2006026655435562,0.23700520396232605,0.17971861362457275,0.19961969554424286,0.23577453196048737,0.17867444455623627,0.1958266794681549,0.13320839405059814
thatcher,0.24601347744464874,0.2605423927307129,0.2548629343509674,0.23200128972530365,0.20804700255393982,0.22915682196617126,0.19965998828411102,0.2548629343509674,0.21698437631130219,0.19727160036563873,0.1507534682750702,0.2248867005109787,0.3066358268260956,0.17135465145111084,0.15422584116458893
",",0.3365725874900818,0.45456063747406006,0.4933079481124878,0.34503069519996643,0.3048616647720337,0.44245919585227966,0.2999197840690613,0.4933079481124878,0.29036787152290344,0.21767763793468475,0.28670501708984375,0.5201468467712402,0.2340485155582428,0.2827865481376648,0.31091248989105225
george,0.25805044174194336,0.2601471245288849,0.2510760426521301,0.2592184543609619,0.2840450704097748,0.17226167023181915,0.2122439593076706,0.2510760426521301,0.1910409927368164,0.20505091547966003,0.16736172139644623,0.18167929351329803,0.18399246037006378,0.11773157864809036,0.1479024887084961
stigler,0.29412898421287537,0.34353649616241455,0.2852011024951935,0.2650933861732483,0.3707897663116455,0.2003106027841568,0.27882111072540283,0.2852011024951935,0.3662729263305664,0.2593688368797302,0.33395180106163025,0.3344973921775818,0.2431211918592453,0.313422292470932,0.23176054656505585
",",0.3365725874900818,0.45456063747406006,0.4933079481124878,0.34503069519996643,0.3048616647720337,0.44245919585227966,0.2999197840690613,0.4933079481124878,0.29036787152290344,0.21767763793468475,0.28670501708984375,0.5201468467712402,0.2340485155582428,0.2827865481376648,0.31091248989105225
nobel,0.23225803673267365,0.2319665551185608,0.1909446120262146,0.25558412075042725,0.235658660531044,0.15889747440814972,0.24203380942344666,0.1909446120262146,1.0,0.2935994863510132,0.8436678051948547,0.19903117418289185,0.268719345331192,0.3850580155849457,0.15008176863193512
laureate,0.20555941760540009,0.23589828610420227,0.18559721112251282,0.2199459671974182,0.2771475315093994,0.18718048930168152,0.23907729983329773,0.18559721112251282,0.7574655413627625,0.30014193058013916,0.6669690012931824,0.23153583705425262,0.20661891996860504,0.40659162402153015,0.15793240070343018
and,0.41279885172843933,0.3740963041782379,0.5171257257461548,0.3167642652988434,0.32290002703666687,0.48971283435821533,0.25380003452301025,0.5171257257461548,0.1760268211364746,0.17508313059806824,0.19794146716594696,0.4954058527946472,0.2707010805606842,0.2685838043689728,0.20544172823429108
proponent,0.268134742975235,0.32684126496315,0.2463405430316925,0.21895381808280945,0.20006845891475677,0.22281113266944885,0.203563392162323,0.2463405430316925,0.19299419224262238,0.1048879474401474,0.1791059672832489,0.19235078990459442,0.28715062141418457,0.29003480076789856,0.19390621781349182
of,0.2827862501144409,0.4069072902202606,0.733189046382904,0.3536086082458496,0.22180068492889404,0.41548454761505127,0.18048720061779022,0.733189046382904,0.20963376760482788,0.20257453620433807,0.2154514491558075,0.5696388483047485,0.3030148148536682,0.31529930233955383,0.1826142966747284
regulatory,0.17275370657444,0.18144212663173676,0.32107341289520264,0.21165992319583893,0.11637591570615768,0.2888711392879486,0.04676105082035065,0.32107341289520264,0.23857611417770386,0.15805873274803162,0.17958559095859528,0.24980269372463226,0.3296356499195099,0.28047117590904236,0.13720278441905975
capture,0.1787632703781128,0.19458261132240295,0.3008226752281189,0.18585193157196045,0.12472286075353622,0.30964332818984985,0.28465625643730164,0.3008226752281189,0.12374357134103775,0.14746810495853424,0.16864897310733795,0.26227396726608276,0.1389770656824112,0.16853906214237213,0.12945853173732758
theory,0.19210977852344513,0.18278326094150543,0.2277156263589859,0.19488763809204102,0.2083614468574524,0.21947365999221802,0.20536291599273682,0.2277156263589859,0.25783056020736694,0.11447498202323914,0.2373799979686737,0.16955126821994781,0.34065425395965576,0.354566752910614,0.1387292891740799
",",0.3365725874900818,0.45456063747406006,0.4933079481124878,0.34503069519996643,0.3048616647720337,0.44245919585227966,0.2999197840690613,0.4933079481124878,0.29036787152290344,0.21767763793468475,0.28670501708984375,0.5201468467712402,0.2340485155582428,0.2827865481376648,0.31091248989105225
gary,0.2093702107667923,0.23893626034259796,0.16962489485740662,0.16905038058757782,0.33688706159591675,0.1486508846282959,0.19221048057079315,0.16962489485740662,0.11543907970190048,0.1543286144733429,0.14052821695804596,0.17542237043380737,0.16412930190563202,0.1414058953523636,0.06767930835485458
becker,0.2424444854259491,0.23850733041763306,0.18475653231143951,0.16046355664730072,0.22146160900592804,0.1408579796552658,0.20809991657733917,0.18475653231143951,0.2113010138273239,0.12988437712192535,0.19681401550769806,0.2459637075662613,0.18691563606262207,0.14827367663383484,0.18280020356178284
",",0.3365725874900818,0.45456063747406006,0.4933079481124878,0.34503069519996643,0.3048616647720337,0.44245919585227966,0.2999197840690613,0.4933079481124878,0.29036787152290344,0.21767763793468475,0.28670501708984375,0.5201468467712402,0.2340485155582428,0.2827865481376648,0.31091248989105225
an,0.2848317325115204,0.3694365322589874,0.4207492768764496,0.29757723212242126,0.2878177762031555,0.3138085603713989,0.13048674166202545,0.4207492768764496,0.1686251163482666,0.1515391319990158,0.1179489940404892,0.2605783939361572,0.15034084022045135,0.14733366668224335,0.19793890416622162
important,0.23735733330249786,0.24924467504024506,0.39348116517066956,0.29865461587905884,0.19652238488197327,0.30913278460502625,0.20660442113876343,0.39348116517066956,0.21103140711784363,0.1200818121433258,0.22607143223285675,0.3796374499797821,0.3262891471385956,0.23385511338710785,0.17812499403953552
contributor,0.25788000226020813,0.24250824749469757,0.23006539046764374,0.1951632797718048,0.15588943660259247,0.2564351558685303,0.2081342190504074,0.23006539046764374,0.21911849081516266,0.11595616489648819,0.25079643726348877,0.21208368241786957,0.17135436832904816,0.20921960473060608,0.32557573914527893
to,0.42656609416007996,0.3636345863342285,0.535392165184021,0.3792489171028137,0.16338081657886505,1.0,0.2910063862800598,0.535392165184021,0.15889747440814972,0.12165825068950653,0.17568570375442505,0.45010748505592346,0.26856908202171326,0.2291899025440216,0.29463258385658264
the,0.3733934462070465,0.48711544275283813,1.0,0.49448907375335693,0.24562937021255493,0.535392165184021,0.28308698534965515,1.0,0.1909446120262146,0.2865021228790283,0.18969248235225677,0.6662389636039734,0.282455176115036,0.2625935673713684,0.22068053483963013
family,0.23428858816623688,0.21917963027954102,0.2394849956035614,0.15764018893241882,0.15689530968666077,0.21285007894039154,0.08818034082651138,0.2394849956035614,0.17875416576862335,0.17631082236766815,0.15262863039970398,0.2165997177362442,0.19895905256271362,0.2333839386701584,0.15222905576229095
economics,0.16666734218597412,0.19349418580532074,0.17465341091156006,0.13775141537189484,0.20081818103790283,0.22133201360702515,0.1804262399673462,0.17465341091156006,0.38195672631263733,0.15974754095077515,0.35975995659828186,0.19117838144302368,0.7812634110450745,0.514984130859375,0.15849412977695465
branch,0.1699681431055069,0.1434769183397293,0.2630956768989563,0.13816940784454346,0.08713574707508087,0.15628041326999664,0.07891784608364105,0.2630956768989563,0.1516927182674408,0.107736736536026,0.12326294928789139,0.21656033396720886,0.14823786914348602,0.20959869027137756,0.10474635660648346
of,0.2827862501144409,0.4069072902202606,0.733189046382904,0.3536086082458496,0.22180068492889404,0.41548454761505127,0.18048720061779022,0.733189046382904,0.20963376760482788,0.20257453620433807,0.2154514491558075,0.5696388483047485,0.3030148148536682,0.31529930233955383,0.1826142966747284
economics,0.16666734218597412,0.19349418580532074,0.17465341091156006,0.13775141537189484,0.20081818103790283,0.22133201360702515,0.1804262399673462,0.17465341091156006,0.38195672631263733,0.15974754095077515,0.35975995659828186,0.19117838144302368,0.7812634110450745,0.514984130859375,0.15849412977695465
",",0.3365725874900818,0.45456063747406006,0.4933079481124878,0.34503069519996643,0.3048616647720337,0.44245919585227966,0.2999197840690613,0.4933079481124878,0.29036787152290344,0.21767763793468475,0.28670501708984375,0.5201468467712402,0.2340485155582428,0.2827865481376648,0.31091248989105225
herbert,0.22776049375534058,0.2934662401676178,0.21408019959926605,0.256646066904068,0.26114481687545776,0.1441156566143036,0.2110091596841812,0.21408019959926605,0.28760257363319397,0.20512665808200836,0.2857448160648346,0.16174452006816864,0.1396331936120987,0.2220282107591629,0.13736963272094727
a.,0.0677177682518959,0.02592141553759575,-0.06011331453919411,-0.005757660139352083,-0.020787891000509262,-0.05232171714305878,-0.056406065821647644,-0.06011331453919411,0.05384958162903786,0.022058218717575073,0.03168202564120293,-0.04776046425104141,-0.025466114282608032,0.010883544571697712,0.04165230318903923
simon,0.2670285105705261,0.1887473315000534,0.20363262295722961,0.19499953091144562,0.21325550973415375,0.13985826075077057,0.13864976167678833,0.20363262295722961,0.19142916798591614,0.2045273631811142,0.18208813667297363,0.1896257847547531,0.11762333661317825,0.18675972521305084,0.10385744273662567
",",0.3365725874900818,0.45456063747406006,0.4933079481124878,0.34503069519996643,0.3048616647720337,0.44245919585227966,0.2999197840690613,0.4933079481124878,0.29036787152290344,0.21767763793468475,0.28670501708984375,0.5201468467712402,0.2340485155582428,0.2827865481376648,0.31091248989105225
responsible,0.2545164227485657,0.2582622170448303,0.3305104374885559,0.20981602370738983,0.10092059522867203,0.19470079243183136,0.06927501410245895,0.3305104374885559,0.1504424512386322,0.11651312559843063,0.12553788721561432,0.24309778213500977,0.21774043142795563,0.17509518563747406,0.11367333680391312
for,0.37110671401023865,0.3863949179649353,0.4739971458911896,0.3800288736820221,0.2306184321641922,0.4451248347759247,0.33295753598213196,0.4739971458911896,0.2427167296409607,0.25400492548942566,0.2797470688819885,0.4322226941585541,0.24368955194950104,0.2285587340593338,0.264628142118454
the,0.3733934462070465,0.48711544275283813,1.0,0.49448907375335693,0.24562937021255493,0.535392165184021,0.28308698534965515,1.0,0.1909446120262146,0.2865021228790283,0.18969248235225677,0.6662389636039734,0.282455176115036,0.2625935673713684,0.22068053483963013
modern,0.16937296092510223,0.23571695387363434,0.3283970355987549,0.33161288499832153,0.17004087567329407,0.193939670920372,0.17543600499629974,0.3283970355987549,0.11907409876585007,0.10896361619234085,0.14059966802597046,0.29808807373046875,0.14753998816013336,0.2454584687948227,0.12475407868623734
interpretation,0.22267675399780273,0.21009790897369385,0.2766321003437042,0.19580399990081787,0.2120627611875534,0.2720033824443817,0.1435907930135727,0.2766321003437042,0.21487361192703247,0.06621454656124115,0.2028576135635376,0.1910129338502884,0.2779789865016937,0.2668372690677643,0.2162649929523468
of,0.2827862501144409,0.4069072902202606,0.733189046382904,0.3536086082458496,0.22180068492889404,0.41548454761505127,0.18048720061779022,0.733189046382904,0.20963376760482788,0.20257453620433807,0.2154514491558075,0.5696388483047485,0.3030148148536682,0.31529930233955383,0.1826142966747284
the,0.3733934462070465,0.48711544275283813,1.0,0.49448907375335693,0.24562937021255493,0.535392165184021,0.28308698534965515,1.0,0.1909446120262146,0.2865021228790283,0.18969248235225677,0.6662389636039734,0.282455176115036,0.2625935673713684,0.22068053483963013
concept,0.2084418535232544,0.2765439450740814,0.2355310022830963,0.2393403947353363,0.18388599157333374,0.2465057224035263,0.14930611848831177,0.2355310022830963,0.1547473520040512,0.12606342136859894,0.15619195997714996,0.21857000887393951,0.2382781207561493,0.251947283744812,0.17160645127296448
of,0.2827862501144409,0.4069072902202606,0.733189046382904,0.3536086082458496,0.22180068492889404,0.41548454761505127,0.18048720061779022,0.733189046382904,0.20963376760482788,0.20257453620433807,0.2154514491558075,0.5696388483047485,0.3030148148536682,0.31529930233955383,0.1826142966747284
organizational,0.26489147543907166,0.17304770648479462,0.277529239654541,0.1798572689294815,0.26205921173095703,0.27986985445022583,0.17403677105903625,0.277529239654541,0.22040966153144836,0.17557045817375183,0.22477096319198608,0.27617982029914856,0.3033440113067627,0.33217287063598633,0.21536388993263245
decision-making,0.26286473870277405,0.275147020816803,0.36161357164382935,0.25452399253845215,0.18662747740745544,0.3688296675682068,0.27129927277565,0.36161357164382935,0.1695193350315094,0.09684765338897705,0.18012003600597382,0.29932335019111633,0.4178573489189148,0.2956211566925049,0.31998327374458313
",",0.3365725874900818,0.45456063747406006,0.4933079481124878,0.34503069519996643,0.3048616647720337,0.44245919585227966,0.2999197840690613,0.4933079481124878,0.29036787152290344,0.21767763793468475,0.28670501708984375,0.5201468467712402,0.2340485155582428,0.2827865481376648,0.31091248989105225
paul,0.2292756587266922,0.24299268424510956,0.19191958010196686,0.17816093564033508,0.22999535501003265,0.16250576078891754,0.19525742530822754,0.19191958010196686,0.2107844203710556,0.16654132306575775,0.20443551242351532,0.21331322193145752,0.129363015294075,0.21369996666908264,0.16611461341381073
samuelson,0.3036821484565735,0.28821784257888794,0.18810266256332397,0.2678952217102051,0.4010533392429352,0.14311668276786804,0.13551682233810425,0.18810266256332397,0.3751705288887024,0.26858365535736084,0.3123985826969147,0.24525296688079834,0.2735363245010376,0.27942678332328796,0.10981089621782303
",",0.3365725874900818,0.45456063747406006,0.4933079481124878,0.34503069519996643,0.3048616647720337,0.44245919585227966,0.2999197840690613,0.4933079481124878,0.29036787152290344,0.21767763793468475,0.28670501708984375,0.5201468467712402,0.2340485155582428,0.2827865481376648,0.31091248989105225
the,0.3733934462070465,0.48711544275283813,1.0,0.49448907375335693,0.24562937021255493,0.535392165184021,0.28308698534965515,1.0,0.1909446120262146,0.2865021228790283,0.18969248235225677,0.6662389636039734,0.282455176115036,0.2625935673713684,0.22068053483963013
first,0.39065709710121155,0.5022147297859192,0.49448907375335693,1.0,0.29280033707618713,0.3792489171028137,0.3235439956188202,0.49448907375335693,0.25558412075042725,0.21637898683547974,0.2189793735742569,0.4127444326877594,0.13375134766101837,0.15010377764701843,0.18701928853988647
american,0.3093835413455963,0.31632548570632935,0.24562937021255493,0.29280033707618713,1.0000001192092896,0.16338081657886505,0.24663402140140533,0.24562937021255493,0.235658660531044,0.21270941197872162,0.25649237632751465,0.22871561348438263,0.17775806784629822,0.1792401820421219,0.18877598643302917
to,0.42656609416007996,0.3636345863342285,0.535392165184021,0.3792489171028137,0.16338081657886505,1.0,0.2910063862800598,0.535392165184021,0.15889747440814972,0.12165825068950653,0.17568570375442505,0.45010748505592346,0.26856908202171326,0.2291899025440216,0.29463258385658264
win,0.25592827796936035,0.29097598791122437,0.28308698534965515,0.3235439956188202,0.24663402140140533,0.2910063862800598,0.9999999403953552,0.28308698534965515,0.24203380942344666,0.2373875081539154,0.32561349868774414,0.2503834664821625,0.16677114367485046,0.18208470940589905,0.1873117983341217
the,0.3733934462070465,0.48711544275283813,1.0,0.49448907375335693,0.24562937021255493,0.535392165184021,0.28308698534965515,1.0,0.1909446120262146,0.2865021228790283,0.18969248235225677,0.6662389636039734,0.282455176115036,0.2625935673713684,0.22068053483963013
nobel,0.23225803673267365,0.2319665551185608,0.1909446120262146,0.25558412075042725,0.235658660531044,0.15889747440814972,0.24203380942344666,0.1909446120262146,1.0,0.2935994863510132,0.8436678051948547,0.19903117418289185,0.268719345331192,0.3850580155849457,0.15008176863193512
memorial,0.20190246403217316,0.23419618606567383,0.2865021228790283,0.21637898683547974,0.21270941197872162,0.12165825068950653,0.2373875081539154,0.2865021228790283,0.2935994863510132,0.9999999403953552,0.289666086435318,0.23096095025539398,0.15434186160564423,0.2716560959815979,0.13306879997253418
prize,0.20312342047691345,0.2402031123638153,0.18969248235225677,0.2189793735742569,0.25649237632751465,0.17568570375442505,0.32561349868774414,0.18969248235225677,0.8436678051948547,0.289666086435318,0.9999999403953552,0.21274791657924652,0.25545403361320496,0.35988906025886536,0.14158497750759125
in,0.2792111933231354,0.45514053106307983,0.6662389636039734,0.4127444326877594,0.22871561348438263,0.45010748505592346,0.2503834664821625,0.6662389636039734,0.19903117418289185,0.23096095025539398,0.21274791657924652,1.0,0.22027181088924408,0.28206580877304077,0.20430970191955566
economic,0.13431337475776672,0.1954469084739685,0.282455176115036,0.13375134766101837,0.17775806784629822,0.26856908202171326,0.16677114367485046,0.282455176115036,0.268719345331192,0.15434186160564423,0.25545403361320496,0.22027181088924408,0.9999999403953552,0.37946444749832153,0.1206481084227562
sciences,0.1502249389886856,0.2423371970653534,0.2625935673713684,0.15010377764701843,0.1792401820421219,0.2291899025440216,0.18208470940589905,0.2625935673713684,0.3850580155849457,0.2716560959815979,0.35988906025886536,0.28206580877304077,0.37946444749832153,0.9999999403953552,0.15002119541168213
",",0.3365725874900818,0.45456063747406006,0.4933079481124878,0.34503069519996643,0.3048616647720337,0.44245919585227966,0.2999197840690613,0.4933079481124878,0.29036787152290344,0.21767763793468475,0.28670501708984375,0.5201468467712402,0.2340485155582428,0.2827865481376648,0.31091248989105225
and,0.41279885172843933,0.3740963041782379,0.5171257257461548,0.3167642652988434,0.32290002703666687,0.48971283435821533,0.25380003452301025,0.5171257257461548,0.1760268211364746,0.17508313059806824,0.19794146716594696,0.4954058527946472,0.2707010805606842,0.2685838043689728,0.20544172823429108
eugene,0.2504054605960846,0.24279823899269104,0.16070903837680817,0.19906441867351532,0.28574275970458984,0.16246794164180756,0.18443457782268524,0.16070903837680817,0.26304593682289124,0.18666526675224304,0.2558836340904236,0.16435027122497559,0.09347069263458252,0.20536521077156067,0.16149088740348816
fama,0.16906388103961945,0.2046554684638977,0.17593027651309967,0.1859228014945984,0.2518124580383301,0.072927325963974,0.20335891842842102,0.17593027651309967,0.22401311993598938,0.30302613973617554,0.2885657250881195,0.1258242279291153,0.16380475461483002,0.2154666632413864,0.15622827410697937
",",0.3365725874900818,0.45456063747406006,0.4933079481124878,0.34503069519996643,0.3048616647720337,0.44245919585227966,0.2999197840690613,0.4933079481124878,0.29036787152290344,0.21767763793468475,0.28670501708984375,0.5201468467712402,0.2340485155582428,0.2827865481376648,0.31091248989105225
known,0.24757125973701477,0.35203275084495544,0.3624623417854309,0.274125337600708,0.29350247979164124,0.14337651431560516,0.13919438421726227,0.3624623417854309,0.17574651539325714,0.13623175024986267,0.1670219898223877,0.32641831040382385,0.11629857122898102,0.1282271444797516,0.18314571678638458
for,0.37110671401023865,0.3863949179649353,0.4739971458911896,0.3800288736820221,0.2306184321641922,0.4451248347759247,0.33295753598213196,0.4739971458911896,0.2427167296409607,0.25400492548942566,0.2797470688819885,0.4322226941585541,0.24368955194950104,0.2285587340593338,0.264628142118454
his,0.44966956973075867,0.4405253231525421,0.4394008219242096,0.3241460621356964,0.21155373752117157,0.3715193271636963,0.315132737159729,0.4394008219242096,0.16841945052146912,0.2046869546175003,0.22685010731220245,0.3598145842552185,0.1560245305299759,0.21321937441825867,0.18075084686279297
work,0.3146236836910248,0.24745555222034454,0.2704800069332123,0.24996063113212585,0.1618405282497406,0.3482864499092102,0.18500958383083344,0.2704800069332123,0.32679423689842224,0.13317036628723145,0.31835293769836426,0.2753349542617798,0.19953106343746185,0.23381224274635315,0.2621155381202698
on,0.2340552806854248,0.3909217119216919,0.5107308030128479,0.3120559751987457,0.2356499582529068,0.41031414270401,0.15847955644130707,0.5107308030128479,0.18425551056861877,0.204596146941185,0.1964096873998642,0.46853652596473694,0.20757777988910675,0.21255163848400116,0.2714994251728058
portfolio,0.13984574377536774,0.2184734344482422,0.19555534422397614,0.2781967222690582,0.16558310389518738,0.20745734870433807,0.1512870490550995,0.19555534422397614,0.2983693480491638,0.0745372325181961,0.2849307954311371,0.13506969809532166,0.3161529302597046,0.2792685329914093,0.14769718050956726
theory,0.19210977852344513,0.18278326094150543,0.2277156263589859,0.19488763809204102,0.2083614468574524,0.21947365999221802,0.20536291599273682,0.2277156263589859,0.25783056020736694,0.11447498202323914,0.2373799979686737,0.16955126821994781,0.34065425395965576,0.354566752910614,0.1387292891740799
",",0.3365725874900818,0.45456063747406006,0.4933079481124878,0.34503069519996643,0.3048616647720337,0.44245919585227966,0.2999197840690613,0.4933079481124878,0.29036787152290344,0.21767763793468475,0.28670501708984375,0.5201468467712402,0.2340485155582428,0.2827865481376648,0.31091248989105225
asset,0.2458665817975998,0.21929338574409485,0.18273913860321045,0.1720530092716217,0.15662428736686707,0.2896707057952881,0.23239177465438843,0.18273913860321045,0.18542490899562836,0.11050485074520111,0.2113274782896042,0.168486550450325,0.2961995303630829,0.2532903850078583,0.3105970621109009
