,where,did,charles,de,gaulle,and,the,free,french,run,operations,during,world,war,2,?
free,0.2434137910604477,0.1839899867773056,0.16787821054458618,0.09972534328699112,0.19988316297531128,0.29029855132102966,0.22231732308864594,1.0,0.20754647254943848,0.17897498607635498,0.11633506417274475,0.14036475121974945,0.1722853183746338,0.19742080569267273,0.008851821534335613,0.1278279572725296
french,0.17587623000144958,0.1584041714668274,0.3224353492259979,0.3256419897079468,0.43541595339775085,0.32751965522766113,0.2555147111415863,0.20754647254943848,1.0000001192092896,0.0865110456943512,0.18071839213371277,0.20647373795509338,0.18726977705955505,0.2536753714084625,0.01722632721066475,0.1386883556842804
used,0.31140151619911194,0.30443844199180603,0.10706430673599243,0.10554199665784836,0.12020216137170792,0.3150506615638733,0.3718377649784088,0.16806502640247345,0.21712949872016907,0.22448323667049408,0.2581196129322052,0.2677379846572876,0.2367367148399353,0.22597834467887878,0.04418706148862839,0.22430120408535004
the,0.5003893971443176,0.34736719727516174,0.20777860283851624,0.23491892218589783,0.2735597789287567,0.5171257257461548,1.0,0.22231732308864594,0.2555147111415863,0.27883726358413696,0.2928410470485687,0.4838213622570038,0.33604270219802856,0.366199791431427,-0.019434669986367226,0.22068053483963013
overseas,0.23866038024425507,0.151937335729599,0.12863633036613464,0.21731865406036377,0.35746684670448303,0.2869608700275421,0.246591255068779,0.20346365869045258,0.3425823748111725,0.1435747891664505,0.3039570748806,0.19305525720119476,0.26271551847457886,0.20017839968204498,0.0029450622387230396,0.15502241253852844
colonies,0.22480572760105133,0.23126882314682007,0.19925087690353394,0.17608480155467987,0.19355082511901855,0.311396062374115,0.30451729893684387,0.2717897891998291,0.20400510728359222,0.13987602293491364,0.2382729947566986,0.25319138169288635,0.2281995713710785,0.35548219084739685,0.0436597540974617,0.07886616140604019
as,0.35409465432167053,0.3596470057964325,0.2216881811618805,0.18801569938659668,0.24435317516326904,0.49487000703811646,0.48381632566452026,0.22831088304519653,0.20159029960632324,0.21759064495563507,0.22380192577838898,0.29671990871429443,0.22848254442214966,0.24018222093582153,-0.038299113512039185,0.27043893933296204
bases,0.2050655633211136,0.1412748098373413,0.10330158472061157,0.08865939825773239,0.18934568762779236,0.2679947316646576,0.24180281162261963,0.14755955338478088,0.08652882277965546,0.2556183338165283,0.34051278233528137,0.23144111037254333,0.18619664013385773,0.2292843908071518,0.02128778211772442,0.06755278259515762
from,0.3713873624801636,0.20248863101005554,0.19605785608291626,0.16806256771087646,0.2639525532722473,0.3601827025413513,0.40150508284568787,0.22002547979354858,0.19660584628582,0.23495638370513916,0.13436345756053925,0.3186885714530945,0.22603429853916168,0.1811102032661438,0.02852952666580677,0.19969791173934937
which,0.5477990508079529,0.2750149369239807,0.1476125568151474,0.13585758209228516,0.2238578051328659,0.506277859210968,0.6521818041801453,0.25454452633857727,0.1928994208574295,0.32898253202438354,0.29188036918640137,0.3590145409107208,0.29213306307792664,0.2244700789451599,-0.044377245008945465,0.25814583897590637
they,0.43078136444091797,0.4879390597343445,0.1343948394060135,0.16081492602825165,0.15296509861946106,0.5073080658912659,0.49925389885902405,0.24777933955192566,0.1999853253364563,0.29460299015045166,0.2315211296081543,0.31528279185295105,0.26389625668525696,0.23408442735671997,0.01863093115389347,0.2753053903579712
fought,0.19447503983974457,0.244978666305542,0.23514440655708313,0.1687777191400528,0.16974708437919617,0.26526638865470886,0.30367159843444824,0.1145482137799263,0.1820748746395111,0.2376101016998291,0.23390498757362366,0.409699946641922,0.27325430512428284,0.5800250768661499,0.021212410181760788,0.15288178622722626
to,0.47735077142715454,0.4452643394470215,0.1563960611820221,0.15903331339359283,0.2531167268753052,0.48971283435821533,0.535392165184021,0.2913753390312195,0.1713797152042389,0.2691870927810669,0.2544249892234802,0.2828781306743622,0.26213452219963074,0.2610234022140503,-0.0836251974105835,0.29463258385658264
liberate,0.21711215376853943,0.19099637866020203,0.13620182871818542,0.1630188673734665,0.23466354608535767,0.2869988977909088,0.262263685464859,0.2819920480251312,0.15798135101795197,0.15705929696559906,0.17333151400089264,0.27280041575431824,0.25276419520378113,0.4540235996246338,0.011030188761651516,0.1464308500289917
france,0.21451038122177124,0.2138325721025467,0.29564470052719116,0.42480456829071045,0.4594655930995941,0.2925812005996704,0.35517507791519165,0.15874776244163513,0.5492131114006042,0.11552270501852036,0.1862638145685196,0.251496821641922,0.2837721109390259,0.2819103002548218,-0.020904939621686935,0.15069349110126495
.,0.41390106081962585,0.35288307070732117,0.2551998198032379,0.2525182366371155,0.23705512285232544,0.588965117931366,0.5934505462646484,0.238864928483963,0.2480926215648651,0.2739698588848114,0.25470927357673645,0.3485563397407532,0.3177160322666168,0.3000848889350891,-0.037111926823854446,0.4130953550338745
