,what,does,colonia,agrippina,'s,original,name,translate,into,?
as,0.31749409437179565,0.31202155351638794,0.13441267609596252,0.2286539077758789,-0.05775856226682663,0.2790030837059021,0.2851914167404175,0.22188273072242737,0.24094121158123016,0.27043893933296204
follows,0.28637656569480896,0.40040943026542664,0.07286690920591354,0.20136208832263947,-0.021981893107295036,0.24573977291584015,0.1878529042005539,0.22984439134597778,0.29557493329048157,0.16897420585155487
:,-0.12022944539785385,-0.11934193223714828,-0.018789654597640038,0.029473887756466866,0.07621461898088455,-0.12546323239803314,-0.0774015560746193,-0.1118885800242424,-0.047708455473184586,-0.07156077772378922
for,0.3017193675041199,0.35159170627593994,0.12795720994472504,0.1462697982788086,-0.07241261005401611,0.2975997030735016,0.25737348198890686,0.25017213821411133,0.231735959649086,0.264628142118454
the,0.42745697498321533,0.35928019881248474,0.2522081732749939,0.2560017704963684,-0.01540423184633255,0.4037000238895416,0.3171212375164032,0.2516770362854004,0.39493247866630554,0.22068053483963013
army,0.1698741316795349,0.1139552891254425,0.16239330172538757,0.2167837917804718,0.03417222201824188,0.15416766703128815,0.11530444025993347,0.1735517978668213,0.17944656312465668,0.180583193898201
of,0.33290785551071167,0.3119818866252899,0.25181788206100464,0.2825825810432434,-0.03817026689648628,0.30228546261787415,0.24075818061828613,0.16531337797641754,0.32255905866622925,0.1826142966747284
germania,0.19265617430210114,0.11316018551588058,0.3564578592777252,0.39055243134498596,0.06986410170793533,0.08845962584018707,0.1895376741886139,0.18609300255775452,0.24196645617485046,0.16800276935100555
inferior,0.30428844690322876,0.18735475838184357,0.205088809132576,0.23644603788852692,0.030738012865185738,0.15330010652542114,0.10351364314556122,0.1487097591161728,0.23146632313728333,0.10856961458921432
",",0.3087472915649414,0.28617382049560547,0.22461535036563873,0.24255090951919556,-0.0016132977325469255,0.23508994281291962,0.28145334124565125,0.2661897838115692,0.2826121151447296,0.31091248989105225
two,0.23363454639911652,0.2100418359041214,0.15484094619750977,0.2330155223608017,0.038143858313560486,0.25192147493362427,0.18348293006420135,0.18839505314826965,0.34175926446914673,0.19645625352859497
legions,0.13887666165828705,0.11783812195062637,0.2716384828090668,0.39351075887680054,0.007747814524918795,0.1473655104637146,0.10175438225269318,0.14339353144168854,0.2993849515914917,0.11789947748184204
at,0.2838611304759979,0.17465277016162872,0.13640420138835907,0.1943659484386444,-0.08481216430664062,0.15838190913200378,0.11450952291488647,0.17798025906085968,0.2095452845096588,0.21978627145290375
vetera,0.15914814174175262,0.13299883902072906,0.2008073329925537,0.14424338936805725,0.01027739979326725,0.20709587633609772,0.12345006316900253,0.1517428755760193,0.10142077505588531,0.23232965171337128
(,0.2411840260028839,0.2728188931941986,0.1939992755651474,0.18560346961021423,0.0012731997994706035,0.24095207452774048,0.2706909477710724,0.2653631269931793,0.1606949418783188,0.40561532974243164
xanten,0.15414007008075714,0.1961650401353836,0.20600301027297974,0.2848937511444092,0.057521067559719086,0.25272029638290405,0.19540375471115112,0.22060780227184296,0.25239524245262146,0.199308380484581
),0.26259949803352356,0.2575884759426117,0.19406864047050476,0.19947190582752228,0.021107977256178856,0.24932408332824707,0.2638341188430786,0.2694324254989624,0.1600802093744278,0.42300865054130554
",",0.3087472915649414,0.28617382049560547,0.22461535036563873,0.24255090951919556,-0.0016132977325469255,0.23508994281291962,0.28145334124565125,0.2661897838115692,0.2826121151447296,0.31091248989105225
i,0.4411132335662842,0.2994098961353302,0.12855832278728485,0.23674741387367249,0.09143294394016266,0.18231533467769623,0.1543835699558258,0.3196428418159485,0.18111677467823029,0.4695145785808563
germanica,0.2269933521747589,0.14479809999465942,0.3375324308872223,0.41165265440940857,0.10596828162670135,0.16267803311347961,0.26152467727661133,0.2701515257358551,0.25090062618255615,0.21863973140716553
and,0.31309178471565247,0.3461615741252899,0.19246184825897217,0.2530461251735687,0.06895173341035843,0.29575109481811523,0.21235932409763336,0.28133243322372437,0.36597734689712524,0.20544172823429108
xx,0.05625376105308533,0.04657711088657379,0.12222404778003693,0.17752011120319366,-0.024696724489331245,0.09726913273334503,0.17026205360889435,0.10655800998210907,0.10469673573970795,0.11678656935691833
valeria,0.10654117166996002,0.07790055871009827,0.2748221457004547,0.5193946957588196,0.0065679848194122314,0.040119655430316925,0.15697668492794037,0.14704246819019318,0.11357485502958298,0.1743042916059494
(,0.2411840260028839,0.2728188931941986,0.1939992755651474,0.18560346961021423,0.0012731997994706035,0.24095207452774048,0.2706909477710724,0.2653631269931793,0.1606949418783188,0.40561532974243164
pannonian,0.14547616243362427,0.08053193986415863,0.2845231294631958,0.39993777871131897,0.15945105254650116,0.14590314030647278,0.16545318067073822,0.18188323080539703,0.21247413754463196,0.11939829587936401
troops,0.18311697244644165,0.12418495118618011,0.3061293661594391,0.24032771587371826,0.06779379397630692,0.10572373867034912,0.08645994961261749,0.21755406260490417,0.19383038580417633,0.14329779148101807
),0.26259949803352356,0.2575884759426117,0.19406864047050476,0.19947190582752228,0.021107977256178856,0.24932408332824707,0.2638341188430786,0.2694324254989624,0.1600802093744278,0.42300865054130554
;,0.10986888408660889,0.0650511160492897,0.1262161135673523,-0.054197680205106735,0.006909397430717945,0.06863370537757874,0.01776505447924137,-0.025780189782381058,0.022555293515324593,0.10349778085947037
two,0.23363454639911652,0.2100418359041214,0.15484094619750977,0.2330155223608017,0.038143858313560486,0.25192147493362427,0.18348293006420135,0.18839505314826965,0.34175926446914673,0.19645625352859497
legions,0.13887666165828705,0.11783812195062637,0.2716384828090668,0.39351075887680054,0.007747814524918795,0.1473655104637146,0.10175438225269318,0.14339353144168854,0.2993849515914917,0.11789947748184204
at,0.2838611304759979,0.17465277016162872,0.13640420138835907,0.1943659484386444,-0.08481216430664062,0.15838190913200378,0.11450952291488647,0.17798025906085968,0.2095452845096588,0.21978627145290375
oppidum,0.27979549765586853,0.11349784582853317,0.4183681309223175,0.44435086846351624,0.05839412659406662,0.20890866219997406,0.31020814180374146,0.23525503277778625,0.21903139352798462,0.1925942599773407
ubiorum,0.2721254527568817,0.17528797686100006,0.25197601318359375,0.3074274957180023,0.08397738635540009,0.1863962709903717,0.24233947694301605,0.2453985959291458,0.159651979804039,0.2848631739616394
(,0.2411840260028839,0.2728188931941986,0.1939992755651474,0.18560346961021423,0.0012731997994706035,0.24095207452774048,0.2706909477710724,0.2653631269931793,0.1606949418783188,0.40561532974243164
``,0.008517155423760414,0.06539655476808548,0.1505298763513565,0.11293112486600876,-0.03416389226913452,-0.09917053580284119,0.1001104861497879,0.04206148907542229,0.02736244536936283,0.0685480609536171
town,0.19713185727596283,0.1686156988143921,0.27293479442596436,0.1345193088054657,-0.0385698527097702,0.15281997621059418,0.21468210220336914,0.09856978058815002,0.1779380887746811,0.09902279824018478
of,0.33290785551071167,0.3119818866252899,0.25181788206100464,0.2825825810432434,-0.03817026689648628,0.30228546261787415,0.24075818061828613,0.16531337797641754,0.32255905866622925,0.1826142966747284
the,0.42745697498321533,0.35928019881248474,0.2522081732749939,0.2560017704963684,-0.01540423184633255,0.4037000238895416,0.3171212375164032,0.2516770362854004,0.39493247866630554,0.22068053483963013
ubii,0.18329322338104248,0.15315128862857819,0.2606281340122223,0.20022441446781158,0.07228140532970428,0.25709840655326843,0.20919546484947205,0.13831548392772675,0.1808624118566513,0.23300966620445251
'',0.08143015950918198,-0.004023602232336998,-0.03848745673894882,-0.00039294929592870176,-0.04859459400177002,0.15586623549461365,0.003883055876940489,0.02411484345793724,-0.043979667127132416,0.018684765323996544
),0.26259949803352356,0.2575884759426117,0.19406864047050476,0.19947190582752228,0.021107977256178856,0.24932408332824707,0.2638341188430786,0.2694324254989624,0.1600802093744278,0.42300865054130554
",",0.3087472915649414,0.28617382049560547,0.22461535036563873,0.24255090951919556,-0.0016132977325469255,0.23508994281291962,0.28145334124565125,0.2661897838115692,0.2826121151447296,0.31091248989105225
which,0.5261979103088379,0.39111801981925964,0.15548387169837952,0.2235504537820816,0.03856118768453598,0.3607312738895416,0.2972666025161743,0.2956462502479553,0.4405161738395691,0.25814583897590637
was,0.22111038863658905,0.19302551448345184,0.2200767546892166,0.305454820394516,0.008974763564765453,0.32203906774520874,0.2646567225456238,0.14218688011169434,0.2322220653295517,0.18412111699581146
renamed,0.16309694945812225,0.10137584060430527,0.22547321021556854,0.08484728634357452,-0.008603058755397797,0.2948165535926819,0.38917115330696106,0.20474091172218323,0.22671166062355042,0.13648955523967743
to,0.455847829580307,0.4391997456550598,0.1713452786207199,0.20707572996616364,0.03782717138528824,0.30182456970214844,0.27806994318962097,0.23552121222019196,0.38810545206069946,0.29463258385658264
colonia,0.13335645198822021,0.0974922776222229,1.0,0.29231324791908264,0.011100152507424355,0.12398045510053635,0.22978946566581726,0.08533870428800583,0.12171294540166855,0.13169905543327332
agrippina,0.19574831426143646,0.16695177555084229,0.29231324791908264,1.0,0.08753767609596252,0.15302824974060059,0.1882144808769226,0.2039305716753006,0.1719682514667511,0.13996095955371857
",",0.3087472915649414,0.28617382049560547,0.22461535036563873,0.24255090951919556,-0.0016132977325469255,0.23508994281291962,0.28145334124565125,0.2661897838115692,0.2826121151447296,0.31091248989105225
descending,0.2586769163608551,0.2147422730922699,0.14525216817855835,0.19014005362987518,-0.05951666086912155,0.21435390412807465,0.2067972868680954,0.19008922576904297,0.2760237455368042,0.14083170890808105
to,0.455847829580307,0.4391997456550598,0.1713452786207199,0.20707572996616364,0.03782717138528824,0.30182456970214844,0.27806994318962097,0.23552121222019196,0.38810545206069946,0.29463258385658264
cologne,0.13229849934577942,0.11075957119464874,0.15932749211788177,0.2873302400112152,0.0981438010931015,0.180073544383049,0.11837515980005264,0.08985300362110138,0.10145565867424011,0.12676802277565002
",",0.3087472915649414,0.28617382049560547,0.22461535036563873,0.24255090951919556,-0.0016132977325469255,0.23508994281291962,0.28145334124565125,0.2661897838115692,0.2826121151447296,0.31091248989105225
v,0.16628342866897583,0.14563694596290588,0.09967704862356186,0.12916091084480286,-0.008823617361485958,0.14203913509845734,0.12605811655521393,0.12201306223869324,0.040059421211481094,0.28677162528038025
alaudae,0.22771914303302765,0.12144231796264648,0.305932879447937,0.2959424555301666,0.08078334480524063,0.061036139726638794,0.1782260239124298,0.2424260973930359,0.13471415638923645,0.27438852190971375
",",0.3087472915649414,0.28617382049560547,0.22461535036563873,0.24255090951919556,-0.0016132977325469255,0.23508994281291962,0.28145334124565125,0.2661897838115692,0.2826121151447296,0.31091248989105225
a,0.3320399522781372,0.38201746344566345,0.17625188827514648,0.23127305507659912,0.04866964742541313,0.25438275933265686,0.26421117782592773,0.21369995176792145,0.3461161255836487,0.23916715383529663
celtic,0.15326356887817383,0.09547064453363419,0.2862502932548523,0.15350759029388428,0.09806695580482483,0.22984565794467926,0.21225188672542572,0.14345456659793854,0.19624923169612885,0.17777416110038757
legion,0.08106428384780884,0.06166788563132286,0.2473100870847702,0.30913764238357544,-0.00814184732735157,0.1831236481666565,0.1429951936006546,0.07869374006986618,0.1509731262922287,0.08998584002256393
recruited,0.12390090525150299,0.17112338542938232,0.10753825306892395,0.14661145210266113,-0.020801430568099022,0.17384934425354004,0.1684950292110443,0.1908709853887558,0.15250420570373535,0.09634052217006683
from,0.2737620174884796,0.1777622550725937,0.23307102918624878,0.21609923243522644,-0.01936490088701248,0.233787402510643,0.2635002136230469,0.16973809897899628,0.3410196900367737,0.19969791173934937
gallia,0.1879986822605133,0.05697688087821007,0.44874486327171326,0.4936175048351288,-0.0019627579022198915,0.14571185410022736,0.24674855172634125,0.13170453906059265,0.16126301884651184,0.11362983286380768
narbonensis,0.1472930908203125,0.12499458342790604,0.2755633294582367,0.3748060166835785,0.08135420083999634,0.22074700891971588,0.26397955417633057,0.14198482036590576,0.13935787975788116,0.18129488825798035
and,0.31309178471565247,0.3461615741252899,0.19246184825897217,0.2530461251735687,0.06895173341035843,0.29575109481811523,0.21235932409763336,0.28133243322372437,0.36597734689712524,0.20544172823429108
xxi,0.06845451891422272,0.05223192274570465,0.2026032656431198,0.2680288851261139,-0.04786801338195801,0.14402107894420624,0.11360560357570648,0.1501120924949646,0.1538207083940506,0.13385747373104095
",",0.3087472915649414,0.28617382049560547,0.22461535036563873,0.24255090951919556,-0.0016132977325469255,0.23508994281291962,0.28145334124565125,0.2661897838115692,0.2826121151447296,0.31091248989105225
possibly,0.30713677406311035,0.29201409220695496,0.1577938050031662,0.3092458248138428,0.012713257223367691,0.15740719437599182,0.148019939661026,0.1557227075099945,0.21405422687530518,0.3334614038467407
a,0.3320399522781372,0.38201746344566345,0.17625188827514648,0.23127305507659912,0.04866964742541313,0.25438275933265686,0.26421117782592773,0.21369995176792145,0.3461161255836487,0.23916715383529663
galatian,0.11869986355304718,0.08382617682218552,0.23479005694389343,0.4027576446533203,0.05492634326219559,0.14239458739757538,0.1377396285533905,0.23832735419273376,0.15832334756851196,0.17105670273303986
legion,0.08106428384780884,0.06166788563132286,0.2473100870847702,0.30913764238357544,-0.00814184732735157,0.1831236481666565,0.1429951936006546,0.07869374006986618,0.1509731262922287,0.08998584002256393
from,0.2737620174884796,0.1777622550725937,0.23307102918624878,0.21609923243522644,-0.01936490088701248,0.233787402510643,0.2635002136230469,0.16973809897899628,0.3410196900367737,0.19969791173934937
the,0.42745697498321533,0.35928019881248474,0.2522081732749939,0.2560017704963684,-0.01540423184633255,0.4037000238895416,0.3171212375164032,0.2516770362854004,0.39493247866630554,0.22068053483963013
other,0.341873437166214,0.2947014272212982,0.1643618792295456,0.10754471272230148,0.04445967823266983,0.2503800690174103,0.20388714969158173,0.2673816680908203,0.25933539867401123,0.24682199954986572
side,0.2532914876937866,0.2402036339044571,0.10136059671640396,0.12058837711811066,0.05179053172469139,0.21270377933979034,0.13782621920108795,0.14595076441764832,0.23454783856868744,0.07831130921840668
of,0.33290785551071167,0.3119818866252899,0.25181788206100464,0.2825825810432434,-0.03817026689648628,0.30228546261787415,0.24075818061828613,0.16531337797641754,0.32255905866622925,0.1826142966747284
the,0.42745697498321533,0.35928019881248474,0.2522081732749939,0.2560017704963684,-0.01540423184633255,0.4037000238895416,0.3171212375164032,0.2516770362854004,0.39493247866630554,0.22068053483963013
empire,0.21723191440105438,0.08547256886959076,0.3827798366546631,0.333923876285553,-0.011798231862485409,0.17993012070655823,0.12178066372871399,0.14414264261722565,0.19112050533294678,0.14909450709819794
.,0.3567904531955719,0.3022993505001068,0.26334938406944275,0.2543335556983948,-0.003708066651597619,0.275844931602478,0.24737101793289185,0.25816893577575684,0.26250120997428894,0.4130953550338745
