,what,entity,has,taken,the,view,that,the,goals,of,free,trade,are,underpinned,by,the,aims,to,improve,people,'s,well,being,?
the,0.42745697498321533,0.2403784692287445,0.4177538752555847,0.3309854567050934,1.0,0.25610461831092834,0.5473989248275757,1.0,0.11426310986280441,0.733189046382904,0.22231732308864594,0.2681608200073242,0.40399202704429626,0.2762923240661621,0.4408751428127289,1.0,0.28318876028060913,0.535392165184021,0.22075426578521729,0.36838498711586,-0.01540423184633255,0.42630070447921753,0.419739305973053,0.22068053483963013
specific,0.37695175409317017,0.2704280614852905,0.23719513416290283,0.20064646005630493,0.3501757085323334,0.17904751002788544,0.38467007875442505,0.3501757085323334,0.20480473339557648,0.2744234502315521,0.1433963030576706,0.13270357251167297,0.35680872201919556,0.27185338735580444,0.2610040307044983,0.3501757085323334,0.30162450671195984,0.3962339460849762,0.3528490364551544,0.25196510553359985,-0.007234338205307722,0.31440308690071106,0.32144343852996826,0.30923372507095337
goals,0.13392581045627594,0.099319688975811,0.10185893625020981,0.09636811167001724,0.11426310986280441,0.12596017122268677,0.17399758100509644,0.11426310986280441,1.0,0.10088890790939331,0.08842603862285614,0.09365403652191162,0.12876825034618378,0.12915374338626862,0.08820318430662155,0.11426310986280441,0.30003610253334045,0.20219381153583527,0.22154280543327332,0.15575151145458221,0.06642255187034607,0.08209224045276642,0.10651003569364548,0.16318443417549133
of,0.33290785551071167,0.21258564293384552,0.3909035325050354,0.2889742851257324,0.733189046382904,0.21446028351783752,0.41498205065727234,0.733189046382904,0.10088890790939331,1.0,0.2430545836687088,0.2310105711221695,0.39081433415412903,0.2007942944765091,0.3646814823150635,0.733189046382904,0.26519179344177246,0.41548454761505127,0.2226867526769638,0.3251037895679474,-0.03817026689648628,0.3343164324760437,0.34885138273239136,0.1826142966747284
free,0.22754132747650146,0.1976492553949356,0.13351182639598846,0.18088462948799133,0.22231732308864594,0.07663677632808685,0.25286802649497986,0.22231732308864594,0.08842603862285614,0.2430545836687088,1.0,0.24182011187076569,0.22470730543136597,0.21846571564674377,0.19287452101707458,0.22231732308864594,0.23548851907253265,0.2913753390312195,0.29350045323371887,0.2619225084781647,0.040468521416187286,0.24122832715511322,0.24761490523815155,0.1278279572725296
trade,0.1555381417274475,0.17206397652626038,0.19811120629310608,0.19012580811977386,0.2681608200073242,0.05800469219684601,0.20906251668930054,0.2681608200073242,0.09365403652191162,0.2310105711221695,0.24182011187076569,0.9999999403953552,0.18692101538181305,0.14776793122291565,0.13884904980659485,0.2681608200073242,0.17381718754768372,0.2781698405742645,0.24146658182144165,0.2028283029794693,0.08304908871650696,0.2301550656557083,0.2376672625541687,0.09336511790752411
are,0.29724663496017456,0.2005564421415329,0.4313911199569702,0.20997759699821472,0.40399202704429626,0.1930849850177765,0.45265161991119385,0.40399202704429626,0.12876825034618378,0.39081433415412903,0.22470730543136597,0.18692101538181305,1.0,0.24923458695411682,0.37842893600463867,0.40399202704429626,0.275295227766037,0.3504326641559601,0.2512536942958832,0.385090708732605,-0.008927806280553341,0.44987359642982483,0.4656608998775482,0.24591213464736938
underpinned,0.3172105550765991,0.2080235779285431,0.1521269530057907,0.2224319726228714,0.2762923240661621,0.21952520310878754,0.37407538294792175,0.2762923240661621,0.12915374338626862,0.2007942944765091,0.21846571564674377,0.14776793122291565,0.24923458695411682,1.0,0.20284734666347504,0.2762923240661621,0.27017897367477417,0.2594738304615021,0.2993074059486389,0.10434217751026154,-0.08453099429607391,0.31671446561813354,0.2908889055252075,0.33298197388648987
by,0.2455483376979828,0.1859617531299591,0.3254803419113159,0.2738271653652191,0.4408751428127289,0.1928447186946869,0.37496164441108704,0.4408751428127289,0.08820318430662155,0.3646814823150635,0.19287452101707458,0.13884904980659485,0.37842893600463867,0.20284734666347504,1.0000001192092896,0.4408751428127289,0.21895241737365723,0.33534231781959534,0.1698683798313141,0.20350977778434753,-0.010884488001465797,0.2519793212413788,0.4690866470336914,0.17966607213020325
the,0.42745697498321533,0.2403784692287445,0.4177538752555847,0.3309854567050934,1.0,0.25610461831092834,0.5473989248275757,1.0,0.11426310986280441,0.733189046382904,0.22231732308864594,0.2681608200073242,0.40399202704429626,0.2762923240661621,0.4408751428127289,1.0,0.28318876028060913,0.535392165184021,0.22075426578521729,0.36838498711586,-0.01540423184633255,0.42630070447921753,0.419739305973053,0.22068053483963013
general,0.24928055703639984,0.08580521494150162,0.12416177988052368,0.17562809586524963,0.28634732961654663,0.1335662454366684,0.2510950565338135,0.28634732961654663,0.09763576835393906,0.28352999687194824,0.1414143145084381,0.10507646203041077,0.15219135582447052,0.1763809472322464,0.2654627859592438,0.28634732961654663,0.11604969948530197,0.24755197763442993,0.15577085316181183,0.17241647839546204,-0.0757286474108696,0.24270784854888916,0.21628807485103607,0.1972234547138214
aims,0.22018413245677948,0.3018662929534912,0.2525944709777832,0.14500917494297028,0.28318876028060913,0.20839332044124603,0.3371526300907135,0.28318876028060913,0.30003610253334045,0.26519179344177246,0.23548851907253265,0.17381718754768372,0.275295227766037,0.27017897367477417,0.21895241737365723,0.28318876028060913,1.0,0.3763428032398224,0.41040223836898804,0.19123610854148865,0.07079877704381943,0.20038509368896484,0.23205740749835968,0.17794713377952576
of,0.33290785551071167,0.21258564293384552,0.3909035325050354,0.2889742851257324,0.733189046382904,0.21446028351783752,0.41498205065727234,0.733189046382904,0.10088890790939331,1.0,0.2430545836687088,0.2310105711221695,0.39081433415412903,0.2007942944765091,0.3646814823150635,0.733189046382904,0.26519179344177246,0.41548454761505127,0.2226867526769638,0.3251037895679474,-0.03817026689648628,0.3343164324760437,0.34885138273239136,0.1826142966747284
the,0.42745697498321533,0.2403784692287445,0.4177538752555847,0.3309854567050934,1.0,0.25610461831092834,0.5473989248275757,1.0,0.11426310986280441,0.733189046382904,0.22231732308864594,0.2681608200073242,0.40399202704429626,0.2762923240661621,0.4408751428127289,1.0,0.28318876028060913,0.535392165184021,0.22075426578521729,0.36838498711586,-0.01540423184633255,0.42630070447921753,0.419739305973053,0.22068053483963013
treaty,0.17237819731235504,0.24522268772125244,0.1376098245382309,0.14690712094306946,0.2690109610557556,0.1265268325805664,0.19276702404022217,0.2690109610557556,0.12973248958587646,0.2602092921733856,0.21470807492733002,0.34863007068634033,0.11571057140827179,0.1937352865934372,0.11528714001178741,0.2690109610557556,0.22440485656261444,0.1986158937215805,0.11734525859355927,0.19639939069747925,0.007822228595614433,0.16287782788276672,0.1414862871170044,0.1174844279885292
for,0.3017193675041199,0.18166229128837585,0.450642853975296,0.2691914737224579,0.4739971458911896,0.1212775781750679,0.4137635827064514,0.4739971458911896,0.22178436815738678,0.4185989499092102,0.2585347890853882,0.2946145534515381,0.3895993232727051,0.1978026032447815,0.3248702883720398,0.4739971458911896,0.22134514153003693,0.4451248347759247,0.35292941331863403,0.24900002777576447,-0.07241261005401611,0.46352139115333557,0.41687241196632385,0.264628142118454
improvement,0.3392397165298462,0.1392376720905304,0.29245755076408386,0.18446338176727295,0.2938322424888611,0.25043097138404846,0.4004719853401184,0.2938322424888611,0.20611532032489777,0.24460411071777344,0.26220235228538513,0.1678737848997116,0.22032251954078674,0.3035026490688324,0.16851122677326202,0.2938322424888611,0.3329800069332123,0.32422661781311035,0.7518497705459595,0.17677849531173706,0.030988195911049843,0.3045159876346588,0.2520599067211151,0.29089033603668213
of,0.33290785551071167,0.21258564293384552,0.3909035325050354,0.2889742851257324,0.733189046382904,0.21446028351783752,0.41498205065727234,0.733189046382904,0.10088890790939331,1.0,0.2430545836687088,0.2310105711221695,0.39081433415412903,0.2007942944765091,0.3646814823150635,0.733189046382904,0.26519179344177246,0.41548454761505127,0.2226867526769638,0.3251037895679474,-0.03817026689648628,0.3343164324760437,0.34885138273239136,0.1826142966747284
people,0.32444337010383606,0.21741409599781036,0.2147672474384308,0.2122100442647934,0.36838498711586,0.20539064705371857,0.3621441423892975,0.36838498711586,0.15575151145458221,0.3251037895679474,0.2619225084781647,0.2028283029794693,0.385090708732605,0.10434217751026154,0.20350977778434753,0.36838498711586,0.19123610854148865,0.37275731563568115,0.2480335831642151,1.0000001192092896,0.023582622408866882,0.25818559527397156,0.28552132844924927,0.23739641904830933
's,0.02692362666130066,0.028901949524879456,-0.040683966130018234,0.00031501424382440746,-0.01540423184633255,0.08296377211809158,0.04397977516055107,-0.01540423184633255,0.06642255187034607,-0.03817026689648628,0.040468521416187286,0.08304908871650696,-0.008927806280553341,-0.08453099429607391,-0.010884488001465797,-0.01540423184633255,0.07079877704381943,0.03782717138528824,0.07698576152324677,0.023582622408866882,0.9999999403953552,-0.0049502006731927395,-0.055871423333883286,-0.023395681753754616
well,0.4154493808746338,0.20585939288139343,0.3327649235725403,0.2419467568397522,0.42630070447921753,0.19457463920116425,0.4277172386646271,0.42630070447921753,0.08209224045276642,0.3343164324760437,0.24122832715511322,0.2301550656557083,0.44987359642982483,0.31671446561813354,0.2519793212413788,0.42630070447921753,0.20038509368896484,0.3422003388404846,0.35924625396728516,0.25818559527397156,-0.0049502006731927395,1.0,0.44367727637290955,0.24815571308135986
being,0.3760843276977539,0.2606496214866638,0.41100069880485535,0.3558032810688019,0.419739305973053,0.21516689658164978,0.46201252937316895,0.419739305973053,0.10651003569364548,0.34885138273239136,0.24761490523815155,0.2376672625541687,0.4656608998775482,0.2908889055252075,0.4690866470336914,0.419739305973053,0.23205740749835968,0.4514104127883911,0.2337113469839096,0.28552132844924927,-0.055871423333883286,0.44367727637290955,1.0,0.26743772625923157
.,0.3567904531955719,0.24862751364707947,0.4105546176433563,0.3141690492630005,0.5934505462646484,0.23733025789260864,0.4460422694683075,0.5934505462646484,0.16114914417266846,0.5352458953857422,0.238864928483963,0.20157761871814728,0.3452940285205841,0.2539973855018616,0.3936232924461365,0.5934505462646484,0.21964031457901,0.4645031690597534,0.25444164872169495,0.33118996024131775,-0.003708066651597619,0.42422395944595337,0.35574623942375183,0.4130953550338745
