,what,was,used,by,the,west,to,justify,control,over,eastern,territories,?
",",0.3087472915649414,0.45456063747406006,0.3120402991771698,0.3680937886238098,0.4933079481124878,0.28857502341270447,0.44245919585227966,0.20132553577423096,0.20811550319194794,0.3301127254962921,0.3081906735897064,0.24120540916919708,0.31091248989105225
cultural,0.18198847770690918,0.18866337835788727,0.14341379702091217,0.15795396268367767,0.23337452113628387,0.1453482210636139,0.19840334355831146,0.24999205768108368,0.14091968536376953,0.22305922210216522,0.24038319289684296,0.2612888514995575,0.09798457473516464
",",0.3087472915649414,0.45456063747406006,0.3120402991771698,0.3680937886238098,0.4933079481124878,0.28857502341270447,0.44245919585227966,0.20132553577423096,0.20811550319194794,0.3301127254962921,0.3081906735897064,0.24120540916919708,0.31091248989105225
political,0.21846716105937958,0.24282537400722504,0.18879330158233643,0.22635963559150696,0.20477235317230225,0.15752264857292175,0.2065112292766571,0.33406952023506165,0.23488251864910126,0.15170219540596008,0.18389734625816345,0.31061848998069763,0.17130474746227264
",",0.3087472915649414,0.45456063747406006,0.3120402991771698,0.3680937886238098,0.4933079481124878,0.28857502341270447,0.44245919585227966,0.20132553577423096,0.20811550319194794,0.3301127254962921,0.3081906735897064,0.24120540916919708,0.31091248989105225
and,0.31309178471565247,0.3740963041782379,0.3150506615638733,0.4289871156215668,0.5171257257461548,0.273951917886734,0.48971283435821533,0.20522759854793549,0.29790008068084717,0.4021143913269043,0.22891712188720703,0.3149210512638092,0.20544172823429108
economic,0.18082544207572937,0.1954469084739685,0.1660923957824707,0.129435196518898,0.282455176115036,0.17276905477046967,0.26856908202171326,0.22874945402145386,0.22424155473709106,0.1459772288799286,0.23509526252746582,0.26390188932418823,0.1206481084227562
control,0.2821830213069916,0.19347785413265228,0.17954356968402863,0.2360290139913559,0.32841500639915466,0.16004686057567596,0.28164729475975037,0.22814196348190308,1.0,0.3525603711605072,0.18961204588413239,0.313480406999588,0.1620711386203766
of,0.33290785551071167,0.4069072902202606,0.3075267970561981,0.3646814823150635,0.733189046382904,0.2891985774040222,0.41548454761505127,0.17726022005081177,0.2817542552947998,0.36136594414711,0.33281487226486206,0.2877243757247925,0.1826142966747284
other,0.341873437166214,0.14651623368263245,0.3574926257133484,0.3321913778781891,0.44152235984802246,0.2109699845314026,0.4193183183670044,0.22314363718032837,0.2407509833574295,0.3579636216163635,0.26726454496383667,0.2754804790019989,0.24682199954986572
territories,0.2053624987602234,0.14679960906505585,0.18752822279930115,0.21259188652038574,0.30191943049430847,0.323215514421463,0.24274706840515137,0.18621192872524261,0.313480406999588,0.2820781171321869,0.3545968532562256,1.0000001192092896,0.11298645287752151
.,0.3567904531955719,0.40146201848983765,0.33111312985420227,0.3936232924461365,0.5934505462646484,0.2804967761039734,0.4645031690597534,0.1799735277891159,0.24319837987422943,0.37877383828163147,0.2820250988006592,0.2594374716281891,0.4130953550338745
,what,was,used,by,the,west,to,justify,control,over,eastern,territories,?
defining,0.3507429361343384,0.15468670427799225,0.33675679564476013,0.22269459068775177,0.3161003887653351,0.1458771526813507,0.26102200150489807,0.29799965023994446,0.20835480093955994,0.19449084997177124,0.12341483682394028,0.19687587022781372,0.24434328079223633
the,0.42745697498321533,0.48711544275283813,0.3718377649784088,0.4408751428127289,1.0,0.32918402552604675,0.535392165184021,0.16716225445270538,0.32841500639915466,0.39856547117233276,0.3928247392177582,0.30191943049430847,0.22068053483963013
east,0.19840149581432343,0.2747166156768799,0.17829805612564087,0.2120126187801361,0.3383176326751709,0.7585000991821289,0.24717837572097778,0.08599351346492767,0.17190313339233398,0.20577742159366608,0.6015186309814453,0.33290064334869385,0.10070597380399704
as,0.31749409437179565,0.3677520453929901,0.35160550475120544,0.3815547823905945,0.48381632566452026,0.1651858687400818,0.42092081904411316,0.2293623834848404,0.18926969170570374,0.3506779670715332,0.21607916057109833,0.2565692961215973,0.27043893933296204
a,0.3320399522781372,0.4508470594882965,0.3864384889602661,0.32094135880470276,0.5829201340675354,0.2258862406015396,0.45503583550453186,0.23985245823860168,0.21056023240089417,0.32199642062187195,0.2322530597448349,0.15218117833137512,0.23916715383529663
negative,0.23431497812271118,0.13354144990444183,0.22257055342197418,0.19438643753528595,0.1981879472732544,0.13274191319942474,0.225682333111763,0.23099659383296967,0.14197881519794464,0.17924019694328308,0.17754307389259338,0.1269938051700592,0.12562139332294464
vision,0.29409441351890564,0.18074534833431244,0.11024986207485199,0.21006864309310913,0.21418730914592743,0.05015469714999199,0.23618966341018677,0.19559267163276672,0.2295970618724823,0.1533123105764389,0.09437032788991928,0.09692773222923279,0.15763504803180695
of,0.33290785551071167,0.4069072902202606,0.3075267970561981,0.3646814823150635,0.733189046382904,0.2891985774040222,0.41548454761505127,0.17726022005081177,0.2817542552947998,0.36136594414711,0.33281487226486206,0.2877243757247925,0.1826142966747284
itself,0.3625122308731079,0.24240277707576752,0.37816372513771057,0.283213347196579,0.45971640944480896,0.1942136138677597,0.340527206659317,0.26437896490097046,0.2946222722530365,0.30271589756011963,0.23415370285511017,0.2672652304172516,0.17933900654315948
",",0.3087472915649414,0.45456063747406006,0.3120402991771698,0.3680937886238098,0.4933079481124878,0.28857502341270447,0.44245919585227966,0.20132553577423096,0.20811550319194794,0.3301127254962921,0.3081906735897064,0.24120540916919708,0.31091248989105225
as,0.31749409437179565,0.3677520453929901,0.35160550475120544,0.3815547823905945,0.48381632566452026,0.1651858687400818,0.42092081904411316,0.2293623834848404,0.18926969170570374,0.3506779670715332,0.21607916057109833,0.2565692961215973,0.27043893933296204
its,0.30393704771995544,0.3518870174884796,0.294392853975296,0.24398943781852722,0.559237003326416,0.24631395936012268,0.3691340684890747,0.17175622284412384,0.23098616302013397,0.36371928453445435,0.29670053720474243,0.26409417390823364,0.15103481709957123
inferior,0.30428844690322876,0.197224959731102,0.1428607553243637,0.19447767734527588,0.26365524530410767,0.1955636888742447,0.21010822057724,0.23080530762672424,0.21215736865997314,0.08672856539487839,0.2024584263563156,0.1986595243215561,0.10856961458921432
",",0.3087472915649414,0.45456063747406006,0.3120402991771698,0.3680937886238098,0.4933079481124878,0.28857502341270447,0.44245919585227966,0.20132553577423096,0.20811550319194794,0.3301127254962921,0.3081906735897064,0.24120540916919708,0.31091248989105225
not,0.5449194312095642,0.2888734042644501,0.358921617269516,0.291808545589447,0.4310511648654938,0.13558970391750336,0.5149973034858704,0.3795989155769348,0.23944389820098877,0.2890527844429016,0.17380474507808685,0.20409366488456726,0.41942933201789856
only,0.41415658593177795,0.36249664425849915,0.36452993750572205,0.36511722207069397,0.5497692227363586,0.20350892841815948,0.5096819996833801,0.251619815826416,0.23530980944633484,0.38067740201950073,0.2332547903060913,0.23414063453674316,0.2767370045185089
increased,0.1599731743335724,0.23245969414710999,0.24995848536491394,0.23756875097751617,0.3188653886318207,0.18759147822856903,0.2690577805042267,0.23167262971401215,0.3184686303138733,0.3920024633407593,0.1936647742986679,0.2218700349330902,0.09587585180997849
the,0.42745697498321533,0.48711544275283813,0.3718377649784088,0.4408751428127289,1.0,0.32918402552604675,0.535392165184021,0.16716225445270538,0.32841500639915466,0.39856547117233276,0.3928247392177582,0.30191943049430847,0.22068053483963013
west,0.1946573108434677,0.25970903038978577,0.10041478276252747,0.17778825759887695,0.32918402552604675,1.0,0.24611181020736694,0.07211354374885559,0.16004686057567596,0.14816707372665405,0.4503723084926605,0.323215514421463,0.12088293582201004
’,-0.01733604073524475,0.023636873811483383,0.03886660933494568,-0.04605049267411232,-0.04090067744255066,0.09228887408971786,0.00253736088052392,-0.028360510244965553,-0.05174068361520767,-0.03010435216128826,0.0735204666852951,-0.05065641179680824,0.045561522245407104
s,0.3634900748729706,0.3674983084201813,0.19698597490787506,0.40676382184028625,0.46610721945762634,0.16423988342285156,0.35941416025161743,0.17034196853637695,0.19446398317813873,0.27637678384780884,0.1545136719942093,0.1217775046825409,0.25130221247673035
sense,0.3673125207424164,0.11603791266679764,0.31451544165611267,0.14194129407405853,0.23180550336837769,0.0237955991178751,0.29030367732048035,0.39102140069007874,0.17326600849628448,0.16191990673542023,0.12453337758779526,0.17513439059257507,0.25268280506134033
of,0.33290785551071167,0.4069072902202606,0.3075267970561981,0.3646814823150635,0.733189046382904,0.2891985774040222,0.41548454761505127,0.17726022005081177,0.2817542552947998,0.36136594414711,0.33281487226486206,0.2877243757247925,0.1826142966747284
self,0.24097146093845367,0.12280187755823135,0.15309619903564453,0.25875410437583923,0.15625660121440887,0.12498345971107483,0.19787096977233887,0.2818298637866974,0.18710929155349731,0.11109234392642975,0.08131954818964005,0.18562822043895721,0.13157562911510468
",",0.3087472915649414,0.45456063747406006,0.3120402991771698,0.3680937886238098,0.4933079481124878,0.28857502341270447,0.44245919585227966,0.20132553577423096,0.20811550319194794,0.3301127254962921,0.3081906735897064,0.24120540916919708,0.31091248989105225
but,0.5029441118240356,0.36023372411727905,0.3391169309616089,0.3159136474132538,0.4859698414802551,0.20126290619373322,0.5542377829551697,0.3526918292045593,0.2699015140533447,0.36597809195518494,0.20616352558135986,0.2699125409126282,0.27921953797340393
also,0.42747777700424194,0.4032125174999237,0.45273035764694214,0.3824189305305481,0.6021018624305725,0.25940629839897156,0.5348826050758362,0.16777648031711578,0.26935648918151855,0.35972511768341064,0.2741389870643616,0.21955890953540802,0.21848613023757935
was,0.22111038863658905,1.0000001192092896,0.23679393529891968,0.4752357602119446,0.48711544275283813,0.25970903038978577,0.3636345863342285,0.1483527570962906,0.19347785413265228,0.24486446380615234,0.23346775770187378,0.14679960906505585,0.18412111699581146
a,0.3320399522781372,0.4508470594882965,0.3864384889602661,0.32094135880470276,0.5829201340675354,0.2258862406015396,0.45503583550453186,0.23985245823860168,0.21056023240089417,0.32199642062187195,0.2322530597448349,0.15218117833137512,0.23916715383529663
way,0.4835909903049469,0.2418399453163147,0.3924310803413391,0.3228684663772583,0.36217406392097473,0.19366438686847687,0.4772548973560333,0.3225184381008148,0.23743169009685516,0.3033236265182495,0.19026897847652435,0.16268649697303772,0.31575819849967957
of,0.33290785551071167,0.4069072902202606,0.3075267970561981,0.3646814823150635,0.733189046382904,0.2891985774040222,0.41548454761505127,0.17726022005081177,0.2817542552947998,0.36136594414711,0.33281487226486206,0.2877243757247925,0.1826142966747284
ordering,0.2565787434577942,0.21866732835769653,0.2922123670578003,0.2833593189716339,0.28440147638320923,0.08506619930267334,0.3401266932487488,0.2794232964515686,0.23082585632801056,0.25925213098526,0.1816488653421402,0.22025267779827118,0.18185093998908997
the,0.42745697498321533,0.48711544275283813,0.3718377649784088,0.4408751428127289,1.0,0.32918402552604675,0.535392165184021,0.16716225445270538,0.32841500639915466,0.39856547117233276,0.3928247392177582,0.30191943049430847,0.22068053483963013
east,0.19840149581432343,0.2747166156768799,0.17829805612564087,0.2120126187801361,0.3383176326751709,0.7585000991821289,0.24717837572097778,0.08599351346492767,0.17190313339233398,0.20577742159366608,0.6015186309814453,0.33290064334869385,0.10070597380399704
and,0.31309178471565247,0.3740963041782379,0.3150506615638733,0.4289871156215668,0.5171257257461548,0.273951917886734,0.48971283435821533,0.20522759854793549,0.29790008068084717,0.4021143913269043,0.22891712188720703,0.3149210512638092,0.20544172823429108
making,0.30777570605278015,0.28285154700279236,0.29236799478530884,0.2781944274902344,0.35185980796813965,0.1313549280166626,0.3740498423576355,0.28980639576911926,0.2144203782081604,0.3378947675228119,0.11423835903406143,0.12925419211387634,0.2539324164390564
it,0.45803478360176086,0.4577186405658722,0.3575260639190674,0.40926623344421387,0.6251175999641418,0.2561044991016388,0.513711154460907,0.17877502739429474,0.2016621232032776,0.3669605255126953,0.2745799422264099,0.2650200128555298,0.25732165575027466
known,0.20381177961826324,0.35203275084495544,0.37155357003211975,0.24461808800697327,0.3624623417854309,0.2015669196844101,0.14337651431560516,0.11295057833194733,0.1592499315738678,0.24486365914344788,0.217265784740448,0.15730442106723785,0.18314571678638458
to,0.455847829580307,0.3636345863342285,0.40058770775794983,0.33534231781959534,0.535392165184021,0.24611181020736694,1.0,0.27110159397125244,0.28164729475975037,0.38635820150375366,0.1750476211309433,0.24274706840515137,0.29463258385658264
the,0.42745697498321533,0.48711544275283813,0.3718377649784088,0.4408751428127289,1.0,0.32918402552604675,0.535392165184021,0.16716225445270538,0.32841500639915466,0.39856547117233276,0.3928247392177582,0.30191943049430847,0.22068053483963013
west,0.1946573108434677,0.25970903038978577,0.10041478276252747,0.17778825759887695,0.32918402552604675,1.0,0.24611181020736694,0.07211354374885559,0.16004686057567596,0.14816707372665405,0.4503723084926605,0.323215514421463,0.12088293582201004
so,0.539469838142395,0.2666010558605194,0.37017104029655457,0.35152724385261536,0.4296516180038452,0.1343022882938385,0.5091881155967712,0.3505001366138458,0.22496019303798676,0.38701897859573364,0.1663064807653427,0.19102980196475983,0.43163934350013733
that,0.6297725439071655,0.33670201897621155,0.37621384859085083,0.37496164441108704,0.5473989248275757,0.14288705587387085,0.5436353087425232,0.39177945256233215,0.2951871454715729,0.3882925808429718,0.23358812928199768,0.196890190243721,0.32716336846351624
it,0.45803478360176086,0.4577186405658722,0.3575260639190674,0.40926623344421387,0.6251175999641418,0.2561044991016388,0.513711154460907,0.17877502739429474,0.2016621232032776,0.3669605255126953,0.2745799422264099,0.2650200128555298,0.25732165575027466
could,0.4188697934150696,0.39896807074546814,0.3978976011276245,0.26333630084991455,0.35393214225769043,0.11718222498893738,0.5461788773536682,0.29902875423431396,0.20511263608932495,0.3118501901626587,0.11948489397764206,0.18836162984371185,0.3411986827850342
be,0.3929833769798279,0.42228707671165466,0.3731876611709595,0.43158695101737976,0.4248143136501312,0.14809253811836243,0.4972836375236511,0.30188149213790894,0.21166473627090454,0.27136483788490295,0.12666696310043335,0.17237304151058197,0.3324260413646698
dominated,0.145044207572937,0.2355012148618698,0.238697350025177,0.25790226459503174,0.33543094992637634,0.19329696893692017,0.18163110315799713,0.19108159840106964,0.22236594557762146,0.2837229371070862,0.24552227556705475,0.2973347306251526,0.04715321213006973
and,0.31309178471565247,0.3740963041782379,0.3150506615638733,0.4289871156215668,0.5171257257461548,0.273951917886734,0.48971283435821533,0.20522759854793549,0.29790008068084717,0.4021143913269043,0.22891712188720703,0.3149210512638092,0.20544172823429108
controlled,0.24713590741157532,0.23716485500335693,0.3052332401275635,0.2983320951461792,0.3320712745189667,0.16129402816295624,0.20715226233005524,0.1770171970129013,0.7488215565681458,0.3004731237888336,0.2257375717163086,0.3471507430076599,0.1105743944644928
.,0.3567904531955719,0.40146201848983765,0.33111312985420227,0.3936232924461365,0.5934505462646484,0.2804967761039734,0.4645031690597534,0.1799735277891159,0.24319837987422943,0.37877383828163147,0.2820250988006592,0.2594374716281891,0.4130953550338745
,what,was,used,by,the,west,to,justify,control,over,eastern,territories,?
this,0.5489566326141357,0.3638818562030792,0.3996967375278473,0.38438332080841064,0.6274310946464539,0.169695645570755,0.5759071707725525,0.35607463121414185,0.30516546964645386,0.3688461482524872,0.21329331398010254,0.18602992594242096,0.3155723512172699
difference,0.4114832878112793,0.22480741143226624,0.3249632716178894,0.19057638943195343,0.3050459623336792,0.12097010761499405,0.294858455657959,0.22312597930431366,0.22399431467056274,0.20760881900787354,0.18909884989261627,0.09300962835550308,0.2842230200767517
was,0.22111038863658905,1.0000001192092896,0.23679393529891968,0.4752357602119446,0.48711544275283813,0.25970903038978577,0.3636345863342285,0.1483527570962906,0.19347785413265228,0.24486446380615234,0.23346775770187378,0.14679960906505585,0.18412111699581146
particularly,0.33027681708335876,0.2561531662940979,0.37769636511802673,0.2482723891735077,0.32132959365844727,0.1599283069372177,0.33588847517967224,0.2806849777698517,0.20672538876533508,0.3223402798175812,0.25917789340019226,0.20368672907352448,0.2644225060939789
apparent,0.21138456463813782,0.23926150798797607,0.15981945395469666,0.19773580133914948,0.2594500780105591,0.08428391069173813,0.22862140834331512,0.29032275080680847,0.18601351976394653,0.22562243044376373,0.13999199867248535,0.13522405922412872,0.1756967008113861
in,0.30808621644973755,0.45514053106307983,0.3090210556983948,0.370934396982193,0.6662389636039734,0.34078434109687805,0.45010748505592346,0.14288990199565887,0.24831421673297882,0.3605569899082184,0.3306356370449066,0.27001065015792847,0.20430970191955566
textual,0.3750324249267578,0.11253293603658676,0.29293012619018555,0.16168464720249176,0.21899352967739105,0.10466837882995605,0.30808016657829285,0.3431747257709503,0.17522497475147247,0.18984174728393555,0.11649563163518906,0.1713787466287613,0.2071128636598587
and,0.31309178471565247,0.3740963041782379,0.3150506615638733,0.4289871156215668,0.5171257257461548,0.273951917886734,0.48971283435821533,0.20522759854793549,0.29790008068084717,0.4021143913269043,0.22891712188720703,0.3149210512638092,0.20544172823429108
visual,0.25209182500839233,0.13891229033470154,0.2363278567790985,0.2211913764476776,0.25769078731536865,0.13950611650943756,0.22530697286128998,0.2048693597316742,0.17940348386764526,0.13593728840351105,0.11337234079837799,0.11339309811592102,0.15138444304466248
works,0.2418437898159027,0.2401018887758255,0.28002503514289856,0.2887086570262909,0.26337864995002747,0.04719580337405205,0.22564561665058136,0.14015062153339386,0.19807939231395721,0.195451557636261,0.10995126515626907,0.14335176348686218,0.19597402215003967
of,0.33290785551071167,0.4069072902202606,0.3075267970561981,0.3646814823150635,0.733189046382904,0.2891985774040222,0.41548454761505127,0.17726022005081177,0.2817542552947998,0.36136594414711,0.33281487226486206,0.2877243757247925,0.1826142966747284
early,0.2454567849636078,0.4148794412612915,0.24876713752746582,0.25586557388305664,0.34442198276519775,0.16898883879184723,0.24557004868984222,0.18173260986804962,0.11316972225904465,0.2460310310125351,0.22177529335021973,0.13680754601955414,0.15272949635982513
european,0.15324164927005768,0.22463937103748322,0.2391810566186905,0.17922990024089813,0.3423081040382385,0.20934732258319855,0.21011990308761597,0.17822954058647156,0.1944289207458496,0.19887617230415344,0.3470361530780792,0.22304438054561615,0.14560863375663757
studies,0.18772079050540924,0.22014805674552917,0.1524161398410797,0.17011062800884247,0.22738903760910034,0.18196827173233032,0.27655282616615295,0.10499706864356995,0.1692884862422943,0.17646020650863647,0.15337835252285004,0.15642718970775604,0.1388726830482483
of,0.33290785551071167,0.4069072902202606,0.3075267970561981,0.3646814823150635,0.733189046382904,0.2891985774040222,0.41548454761505127,0.17726022005081177,0.2817542552947998,0.36136594414711,0.33281487226486206,0.2877243757247925,0.1826142966747284
the,0.42745697498321533,0.48711544275283813,0.3718377649784088,0.4408751428127289,1.0,0.32918402552604675,0.535392165184021,0.16716225445270538,0.32841500639915466,0.39856547117233276,0.3928247392177582,0.30191943049430847,0.22068053483963013
orient,0.12409209460020065,0.14057740569114685,0.1673288494348526,0.11474709212779999,0.21451176702976227,0.2778913974761963,0.13982237875461578,0.11664801836013794,0.12892168760299683,0.10784110426902771,0.2243487536907196,0.14799965918064117,0.11546461284160614
that,0.6297725439071655,0.33670201897621155,0.37621384859085083,0.37496164441108704,0.5473989248275757,0.14288705587387085,0.5436353087425232,0.39177945256233215,0.2951871454715729,0.3882925808429718,0.23358812928199768,0.196890190243721,0.32716336846351624
positioned,0.18420465290546417,0.24646654725074768,0.3221648931503296,0.23702698945999146,0.39803287386894226,0.16404330730438232,0.2644137740135193,0.15738636255264282,0.3049165606498718,0.25776371359825134,0.19780392944812775,0.2043479084968567,0.12362201511859894
the,0.42745697498321533,0.48711544275283813,0.3718377649784088,0.4408751428127289,1.0,0.32918402552604675,0.535392165184021,0.16716225445270538,0.32841500639915466,0.39856547117233276,0.3928247392177582,0.30191943049430847,0.22068053483963013
east,0.19840149581432343,0.2747166156768799,0.17829805612564087,0.2120126187801361,0.3383176326751709,0.7585000991821289,0.24717837572097778,0.08599351346492767,0.17190313339233398,0.20577742159366608,0.6015186309814453,0.33290064334869385,0.10070597380399704
as,0.31749409437179565,0.3677520453929901,0.35160550475120544,0.3815547823905945,0.48381632566452026,0.1651858687400818,0.42092081904411316,0.2293623834848404,0.18926969170570374,0.3506779670715332,0.21607916057109833,0.2565692961215973,0.27043893933296204
irrational,0.3281012773513794,0.14592373371124268,0.3019166886806488,0.2450513243675232,0.20413942635059357,0.09053745865821838,0.26647433638572693,0.29572176933288574,0.14110441505908966,0.23452284932136536,0.11685868352651596,0.10276557505130768,0.22898778319358826
and,0.31309178471565247,0.3740963041782379,0.3150506615638733,0.4289871156215668,0.5171257257461548,0.273951917886734,0.48971283435821533,0.20522759854793549,0.29790008068084717,0.4021143913269043,0.22891712188720703,0.3149210512638092,0.20544172823429108
backward,0.23209011554718018,0.10927724838256836,0.23066020011901855,0.17316333949565887,0.2820543348789215,0.15049903094768524,0.24636629223823547,0.16644223034381866,0.12259276956319809,0.14955654740333557,0.13965147733688354,0.12684765458106995,0.15489192306995392
in,0.30808621644973755,0.45514053106307983,0.3090210556983948,0.370934396982193,0.6662389636039734,0.34078434109687805,0.45010748505592346,0.14288990199565887,0.24831421673297882,0.3605569899082184,0.3306356370449066,0.27001065015792847,0.20430970191955566
opposition,0.2798226773738861,0.27720752358436584,0.12929871678352356,0.250057190656662,0.26783087849617004,0.1618846207857132,0.2251589596271515,0.2986973822116852,0.25477102398872375,0.2066737413406372,0.19146129488945007,0.26654577255249023,0.15647298097610474
to,0.455847829580307,0.3636345863342285,0.40058770775794983,0.33534231781959534,0.535392165184021,0.24611181020736694,1.0,0.27110159397125244,0.28164729475975037,0.38635820150375366,0.1750476211309433,0.24274706840515137,0.29463258385658264
