,what,does,the,current,high,level,of,population,have,a,large,impact,on,?
),0.26259949803352356,0.2575884759426117,0.3456730246543884,0.2365816831588745,0.18911464512348175,0.2288828194141388,0.3680361211299896,0.1573704034090042,0.22866283357143402,0.3640355169773102,0.12569274008274078,0.1697939932346344,0.29937487840652466,0.42300865054130554
...,0.001098619308322668,-0.029691774398088455,0.04743409901857376,-0.0049830651842057705,0.11621137708425522,0.038554687052965164,0.15639884769916534,0.12264003604650497,-0.06000664830207825,0.11324790120124817,0.021695172414183617,0.0006778979441151023,-0.04269740730524063,-0.07163430005311966
.,0.3567904531955719,0.3022993505001068,0.5934505462646484,0.29179835319519043,0.24301011860370636,0.26056769490242004,0.5352458953857422,0.26950228214263916,0.41614407300949097,0.50484299659729,0.2304532378911972,0.2026742696762085,0.49257001280784607,0.4130953550338745
also,0.42747777700424194,0.4118025600910187,0.6021018624305725,0.2257210910320282,0.29454025626182556,0.2818152606487274,0.4924938678741455,0.21411414444446564,0.5252172946929932,0.5149940252304077,0.3829352557659149,0.24129410088062286,0.3762153089046478,0.21848613023757935
note,0.2500276267528534,0.2472323477268219,0.255229115486145,0.10919203609228134,0.1348552107810974,0.18799465894699097,0.1706424355506897,0.149617999792099,0.2926867604255676,0.2587586045265198,0.16085609793663025,0.14397448301315308,0.21276570856571198,0.2754004895687103
that,0.6297725439071655,0.4764937460422516,0.5473989248275757,0.2016455978155136,0.2400680035352707,0.25154611468315125,0.41498205065727234,0.20048558712005615,0.6182622313499451,0.47537946701049805,0.34200385212898254,0.3073127269744873,0.42569106817245483,0.32716336846351624
the,0.42745697498321533,0.35928019881248474,1.0,0.3314409554004669,0.28034812211990356,0.31442487239837646,0.733189046382904,0.32044094800949097,0.40389683842658997,0.5829201340675354,0.3828733265399933,0.22336715459823608,0.5107308030128479,0.22068053483963013
whole,0.38441845774650574,0.3298923075199127,0.4517841339111328,0.1433151513338089,0.11349888145923615,0.14355002343654633,0.4001069962978363,0.2258811891078949,0.3347744643688202,0.4061710238456726,0.3446657061576843,0.1775624305009842,0.27217644453048706,0.21052291989326477
of,0.33290785551071167,0.3119818866252899,0.733189046382904,0.31470298767089844,0.2803038954734802,0.23504668474197388,1.0,0.3060894012451172,0.3802283704280853,0.5052502155303955,0.3569655418395996,0.21139270067214966,0.3966929316520691,0.1826142966747284
the,0.42745697498321533,0.35928019881248474,1.0,0.3314409554004669,0.28034812211990356,0.31442487239837646,0.733189046382904,0.32044094800949097,0.40389683842658997,0.5829201340675354,0.3828733265399933,0.22336715459823608,0.5107308030128479,0.22068053483963013
increase,0.21153631806373596,0.19757407903671265,0.32049667835235596,0.2114545851945877,0.31398773193359375,0.3183557689189911,0.3156060576438904,0.3007703125476837,0.40800943970680237,0.24428929388523102,0.37312331795692444,0.29991763830184937,0.20996718108654022,0.11119163036346436
in,0.30808621644973755,0.214483380317688,0.6662389636039734,0.1955713927745819,0.2652597725391388,0.279204785823822,0.5696388483047485,0.3268454372882843,0.36843645572662354,0.539380669593811,0.2841601073741913,0.18933768570423126,0.46853652596473694,0.20430970191955566
environmental,0.16198831796646118,0.1984974592924118,0.23935803771018982,0.1903916299343109,0.21983447670936584,0.26296159625053406,0.29166820645332336,0.21584682166576385,0.24340523779392242,0.22703608870506287,0.20268486440181732,0.3496173024177551,0.20105937123298645,0.19728143513202667
degradation,0.2891780734062195,0.2487545907497406,0.3097807466983795,0.23915600776672363,0.2443734109401703,0.2444605678319931,0.30701401829719543,0.2775096297264099,0.31181782484054565,0.29823318123817444,0.2677202522754669,0.39063185453414917,0.22510366141796112,0.15629176795482635
is,0.28837618231773376,0.4403602182865143,0.5823672413825989,0.2555285692214966,0.2383800595998764,0.24803997576236725,0.4854315221309662,0.2727566361427307,0.3613572418689728,0.658733606338501,0.2971126437187195,0.18670059740543365,0.3635730445384979,0.22961433231830597
the,0.42745697498321533,0.35928019881248474,1.0,0.3314409554004669,0.28034812211990356,0.31442487239837646,0.733189046382904,0.32044094800949097,0.40389683842658997,0.5829201340675354,0.3828733265399933,0.22336715459823608,0.5107308030128479,0.22068053483963013
result,0.19945499300956726,0.18998359143733978,0.27778977155685425,0.2123405486345291,0.12614522874355316,0.20860160887241364,0.231380432844162,0.2433270364999771,0.28083348274230957,0.2767398953437805,0.17790275812149048,0.2513858377933502,0.22479186952114105,0.17218433320522308
of,0.33290785551071167,0.3119818866252899,0.733189046382904,0.31470298767089844,0.2803038954734802,0.23504668474197388,1.0,0.3060894012451172,0.3802283704280853,0.5052502155303955,0.3569655418395996,0.21139270067214966,0.3966929316520691,0.1826142966747284
the,0.42745697498321533,0.35928019881248474,1.0,0.3314409554004669,0.28034812211990356,0.31442487239837646,0.733189046382904,0.32044094800949097,0.40389683842658997,0.5829201340675354,0.3828733265399933,0.22336715459823608,0.5107308030128479,0.22068053483963013
increase,0.21153631806373596,0.19757407903671265,0.32049667835235596,0.2114545851945877,0.31398773193359375,0.3183557689189911,0.3156060576438904,0.3007703125476837,0.40800943970680237,0.24428929388523102,0.37312331795692444,0.29991763830184937,0.20996718108654022,0.11119163036346436
of,0.33290785551071167,0.3119818866252899,0.733189046382904,0.31470298767089844,0.2803038954734802,0.23504668474197388,1.0,0.3060894012451172,0.3802283704280853,0.5052502155303955,0.3569655418395996,0.21139270067214966,0.3966929316520691,0.1826142966747284
emissions,0.2559395730495453,0.2747842073440552,0.24195483326911926,0.2088439017534256,0.3212149143218994,0.18715058267116547,0.240469291806221,0.18095631897449493,0.34331101179122925,0.25515544414520264,0.291405588388443,0.2934502065181732,0.20663870871067047,0.19590985774993896
per,0.21384303271770477,0.22441036999225616,0.21691934764385223,0.22138337790966034,0.17581528425216675,0.22996217012405396,0.17468707263469696,0.2134084403514862,0.2515243589878082,0.21615441143512726,0.14734961092472076,0.17279167473316193,0.19372130930423737,0.22323818504810333
person,0.41527870297431946,0.3816879093647003,0.3487054407596588,0.11529556661844254,0.177998349070549,0.22679783403873444,0.27674683928489685,0.14723742008209229,0.35034433007240295,0.4078793525695801,0.17634345591068268,0.158419668674469,0.21978497505187988,0.324093222618103
being,0.3760843276977539,0.25347548723220825,0.419739305973053,0.16626650094985962,0.26877179741859436,0.18006549775600433,0.34885138273239136,0.17000629007816315,0.47529760003089905,0.3727131485939026,0.26494932174682617,0.2285587638616562,0.3119087219238281,0.26743772625923157
multiplied,0.24529024958610535,0.25646981596946716,0.22792427241802216,0.17020700871944427,0.1498054713010788,0.21899282932281494,0.21740005910396576,0.21532729268074036,0.2402605265378952,0.2519403398036957,0.32955050468444824,0.22424906492233276,0.14332215487957,0.1695268452167511
by,0.2455483376979828,0.143477201461792,0.4408751428127289,0.20655159652233124,0.2159195840358734,0.17142534255981445,0.3646814823150635,0.17143253982067108,0.3359639644622803,0.32094135880470276,0.2555539309978485,0.17438781261444092,0.33887791633605957,0.17966607213020325
a,0.3320399522781372,0.38201746344566345,0.5829201340675354,0.1987239569425583,0.22865821421146393,0.21346178650856018,0.5052502155303955,0.2345738559961319,0.338716596364975,1.0,0.3740714490413666,0.24985632300376892,0.3848365545272827,0.23916715383529663
multiplier,0.22570478916168213,0.24104903638362885,0.16617140173912048,0.20220808684825897,0.1364477574825287,0.2578829526901245,0.16978898644447327,0.16682103276252747,0.22676777839660645,0.26174288988113403,0.2884070575237274,0.20737887918949127,0.11826232820749283,0.16493377089500427
.,0.3567904531955719,0.3022993505001068,0.5934505462646484,0.29179835319519043,0.24301011860370636,0.26056769490242004,0.5352458953857422,0.26950228214263916,0.41614407300949097,0.50484299659729,0.2304532378911972,0.2026742696762085,0.49257001280784607,0.4130953550338745
,what,does,the,current,high,level,of,population,have,a,large,impact,on,?
as,0.31749409437179565,0.31202155351638794,0.48381632566452026,0.33648446202278137,0.23253053426742554,0.24387936294078827,0.3886612355709076,0.22002090513706207,0.37788212299346924,0.39550232887268066,0.24282054603099823,0.21005624532699585,0.36047765612602234,0.27043893933296204
such,0.23989605903625488,0.2787191867828369,0.3575236201286316,0.39840319752693176,0.2009960561990738,0.1792222410440445,0.3209529519081116,0.14940381050109863,0.42997312545776367,0.2706976532936096,0.3375214636325836,0.28128954768180847,0.3181164264678955,0.17851735651493073
",",0.3087472915649414,0.28617382049560547,0.4933079481124878,0.29341426491737366,0.27938312292099,0.23317520320415497,0.4946078956127167,0.2967977225780487,0.3541618287563324,0.427140474319458,0.2263888567686081,0.2012101411819458,0.49057599902153015,0.31091248989105225
the,0.42745697498321533,0.35928019881248474,1.0,0.3314409554004669,0.28034812211990356,0.31442487239837646,0.733189046382904,0.32044094800949097,0.40389683842658997,0.5829201340675354,0.3828733265399933,0.22336715459823608,0.5107308030128479,0.22068053483963013
current,0.18294453620910645,0.19604332745075226,0.3314409554004669,1.0,0.19373498857021332,0.1962451934814453,0.31470298767089844,0.20556209981441498,0.19741833209991455,0.1987239569425583,0.10674828290939331,0.2263696789741516,0.27069616317749023,0.12074550241231918
high,0.20466077327728271,0.2028418332338333,0.28034812211990356,0.19373498857021332,1.0,0.39304521679878235,0.2803038954734802,0.17140044271945953,0.2406233847141266,0.22865821421146393,0.2578596770763397,0.1656089425086975,0.20843200385570526,0.11137914657592773
level,0.27376922965049744,0.25751394033432007,0.31442487239837646,0.1962451934814453,0.39304521679878235,0.9999998807907104,0.23504668474197388,0.1967742145061493,0.28482067584991455,0.21346178650856018,0.1632109433412552,0.1882595419883728,0.2125781625509262,0.20528386533260345
of,0.33290785551071167,0.3119818866252899,0.733189046382904,0.31470298767089844,0.2803038954734802,0.23504668474197388,1.0,0.3060894012451172,0.3802283704280853,0.5052502155303955,0.3569655418395996,0.21139270067214966,0.3966929316520691,0.1826142966747284
population,0.2000674307346344,0.14702445268630981,0.32044094800949097,0.20556209981441498,0.17140044271945953,0.1967742145061493,0.3060894012451172,1.0,0.19700278341770172,0.2345738559961319,0.279382586479187,0.23329734802246094,0.14850834012031555,0.14449454843997955
has,0.20338068902492523,0.42885294556617737,0.4177538752555847,0.23727068305015564,0.21330732107162476,0.24420753121376038,0.3909035325050354,0.25973978638648987,0.6353569626808167,0.4670248031616211,0.2609269917011261,0.20220687985420227,0.34604379534721375,0.15994466841220856
a,0.3320399522781372,0.38201746344566345,0.5829201340675354,0.1987239569425583,0.22865821421146393,0.21346178650856018,0.5052502155303955,0.2345738559961319,0.338716596364975,1.0,0.3740714490413666,0.24985632300376892,0.3848365545272827,0.23916715383529663
large,0.2017821967601776,0.22553202509880066,0.3828733265399933,0.10674828290939331,0.2578596770763397,0.1632109433412552,0.3569655418395996,0.279382586479187,0.33964231610298157,0.3740714490413666,1.0000001192092896,0.2206753045320511,0.23191727697849274,0.1355665624141693
impact,0.25162962079048157,0.2049424648284912,0.22336715459823608,0.2263696789741516,0.1656089425086975,0.1882595419883728,0.21139270067214966,0.23329734802246094,0.31931746006011963,0.24985632300376892,0.2206753045320511,1.0,0.24748864769935608,0.18429921567440033
on,0.34226128458976746,0.2568802833557129,0.5107308030128479,0.27069616317749023,0.20843200385570526,0.2125781625509262,0.3966929316520691,0.14850834012031555,0.36494916677474976,0.3848365545272827,0.23191727697849274,0.24748864769935608,0.9999999403953552,0.2714994251728058
this,0.5489566326141357,0.4166489243507385,0.6274310946464539,0.3110962510108948,0.23107047379016876,0.2517113983631134,0.45148900151252747,0.20733799040317535,0.4660032093524933,0.5422310829162598,0.3440819978713989,0.2757592499256134,0.4193967580795288,0.3155723512172699
as,0.31749409437179565,0.31202155351638794,0.48381632566452026,0.33648446202278137,0.23253053426742554,0.24387936294078827,0.3886612355709076,0.22002090513706207,0.37788212299346924,0.39550232887268066,0.24282054603099823,0.21005624532699585,0.36047765612602234,0.27043893933296204
well,0.4154493808746338,0.3239245116710663,0.42630070447921753,0.1749715507030487,0.2615814805030823,0.23496760427951813,0.3343164324760437,0.18790379166603088,0.46326565742492676,0.320642352104187,0.3585031032562256,0.26475149393081665,0.2982843816280365,0.24815571308135986
.,0.3567904531955719,0.3022993505001068,0.5934505462646484,0.29179835319519043,0.24301011860370636,0.26056769490242004,0.5352458953857422,0.26950228214263916,0.41614407300949097,0.50484299659729,0.2304532378911972,0.2026742696762085,0.49257001280784607,0.4130953550338745
,what,does,the,current,high,level,of,population,have,a,large,impact,on,?
if,0.5277165174484253,0.4740144908428192,0.33724796772003174,0.20803572237491608,0.1771726757287979,0.301246702671051,0.2557544410228729,0.16919416189193726,0.48852935433387756,0.41272827982902527,0.21608330309391022,0.1897946447134018,0.24549968540668488,0.4441644251346588
there,0.35085538029670715,0.2930194139480591,0.47025805711746216,0.22421196103096008,0.21173454821109772,0.24087181687355042,0.44397735595703125,0.30312415957450867,0.5194604992866516,0.4214206337928772,0.34902602434158325,0.1749962419271469,0.3521401882171631,0.29405656456947327
were,0.22298263013362885,0.046230707317590714,0.3906462490558624,0.13490986824035645,0.15924203395843506,0.1251252442598343,0.34038281440734863,0.17721828818321228,0.5193349123001099,0.17203083634376526,0.3147265911102295,0.1984681934118271,0.2774328887462616,0.17890112102031708
fewer,0.2367485761642456,0.21984732151031494,0.37070468068122864,0.18445685505867004,0.1395866572856903,0.17348520457744598,0.30926164984703064,0.3180377185344696,0.45821133255958557,0.26265600323677063,0.3297710418701172,0.1546609252691269,0.2568764090538025,0.16989107429981232
people,0.32444337010383606,0.2198464572429657,0.36838498711586,0.10953293740749359,0.1971823126077652,0.14019449055194855,0.3251037895679474,0.3562411963939667,0.3380994498729706,0.3483705520629883,0.26447445154190063,0.17003034055233002,0.2559742033481598,0.23739641904830933
however,0.4480680823326111,0.4463717043399811,0.49814513325691223,0.24026061594486237,0.2587375044822693,0.26812800765037537,0.3800618350505829,0.24565093219280243,0.5919817090034485,0.38150349259376526,0.3181019127368927,0.3358549177646637,0.3940407931804657,0.2152075469493866
",",0.3087472915649414,0.28617382049560547,0.4933079481124878,0.29341426491737366,0.27938312292099,0.23317520320415497,0.4946078956127167,0.2967977225780487,0.3541618287563324,0.427140474319458,0.2263888567686081,0.2012101411819458,0.49057599902153015,0.31091248989105225
this,0.5489566326141357,0.4166489243507385,0.6274310946464539,0.3110962510108948,0.23107047379016876,0.2517113983631134,0.45148900151252747,0.20733799040317535,0.4660032093524933,0.5422310829162598,0.3440819978713989,0.2757592499256134,0.4193967580795288,0.3155723512172699
multiplier,0.22570478916168213,0.24104903638362885,0.16617140173912048,0.20220808684825897,0.1364477574825287,0.2578829526901245,0.16978898644447327,0.16682103276252747,0.22676777839660645,0.26174288988113403,0.2884070575237274,0.20737887918949127,0.11826232820749283,0.16493377089500427
would,0.45766422152519226,0.5055691003799438,0.4133751392364502,0.2518114745616913,0.1831042319536209,0.24920408427715302,0.3353942930698395,0.13726437091827393,0.484149694442749,0.398599237203598,0.27663370966911316,0.2627720534801483,0.35589995980262756,0.37178951501846313
be,0.3929833769798279,0.28696945309638977,0.4248143136501312,0.322500079870224,0.1991795301437378,0.2645954489707947,0.33904364705085754,0.15517795085906982,0.5760743618011475,0.39883795380592346,0.2907196581363678,0.24134670197963715,0.37900757789611816,0.3324260413646698
lower,0.20079238712787628,0.19989411532878876,0.3463275134563446,0.13920512795448303,0.35120874643325806,0.3845921456813812,0.31757521629333496,0.17104806005954742,0.2959109842777252,0.2221667766571045,0.2434830516576767,0.13813331723213196,0.16919521987438202,0.08471795171499252
",",0.3087472915649414,0.28617382049560547,0.4933079481124878,0.29341426491737366,0.27938312292099,0.23317520320415497,0.4946078956127167,0.2967977225780487,0.3541618287563324,0.427140474319458,0.2263888567686081,0.2012101411819458,0.49057599902153015,0.31091248989105225
and,0.31309178471565247,0.3461615741252899,0.5171257257461548,0.23919939994812012,0.2911888659000397,0.29463574290275574,0.5116966962814331,0.23080337047576904,0.4711785912513733,0.3739250600337982,0.3404269814491272,0.19650109112262726,0.4077630043029785,0.20544172823429108
thus,0.30745524168014526,0.30094778537750244,0.4036877751350403,0.24205435812473297,0.2325829416513443,0.27296963334083557,0.3487406373023987,0.25172188878059387,0.3490366041660309,0.3190890848636627,0.34095561504364014,0.2687864899635315,0.24622735381126404,0.18769288063049316
