,what,folks,are,likely,to,use,words,like,``,howay,'',and,``,hadaway,'',?
kidding,0.473935604095459,0.5210210084915161,0.2940933108329773,0.3841005861759186,0.31979644298553467,0.32529932260513306,0.26600411534309387,0.36099591851234436,0.03181319683790207,0.24946223199367523,-0.06052139028906822,0.292093962430954,0.03181319683790207,0.41306981444358826,-0.06052139028906822,0.5282530784606934
'',0.08143015950918198,0.014648431912064552,0.0263817198574543,0.027580173686146736,-0.009905828163027763,0.09741680324077606,0.01894891820847988,0.002897517755627632,-0.09173435717821121,0.06864132732152939,1.0,0.021612688899040222,-0.09173435717821121,-0.008272292092442513,1.0,0.018684765323996544
),0.26259949803352356,0.22944790124893188,0.2373749315738678,0.19010677933692932,0.31236231327056885,0.23662498593330383,0.25222504138946533,0.2585170269012451,0.1698397845029831,0.2173105776309967,-0.028269650414586067,0.4961937665939331,0.1698397845029831,0.2839083969593048,-0.028269650414586067,0.42300865054130554
",",0.3087472915649414,0.286546528339386,0.4062570035457611,0.22176046669483185,0.44245919585227966,0.3276674151420593,0.2805471420288086,0.4085598886013031,0.09681109338998795,0.3199272155761719,-0.037358131259679794,0.6633074283599854,0.09681109338998795,0.36471015214920044,-0.037358131259679794,0.31091248989105225
all,0.41981086134910583,0.2992534935474396,0.5343062281608582,0.275337815284729,0.42520734667778015,0.38276857137680054,0.26586639881134033,0.42181071639060974,0.0555710643529892,0.15946964919567108,-0.05933554098010063,0.4542157053947449,0.0555710643529892,0.3202088475227356,-0.05933554098010063,0.29575422406196594
appear,0.2962318956851959,0.19376695156097412,0.3685368299484253,0.29691383242607117,0.34339165687561035,0.39404281973838806,0.21125079691410065,0.3834986090660095,0.051380403339862823,0.16595086455345154,0.09359925985336304,0.28562283515930176,0.051380403339862823,0.262834370136261,0.09359925985336304,0.22635367512702942
to,0.455847829580307,0.2703590393066406,0.3504326641559601,0.41562584042549133,1.0,0.47261837124824524,0.31468597054481506,0.35482415556907654,0.06720756739377975,0.21712487936019897,-0.009905828163027763,0.48971283435821533,0.06720756739377975,0.31849148869514465,-0.009905828163027763,0.29463258385658264
be,0.3929833769798279,0.35258522629737854,0.5556803941726685,0.4417785704135895,0.4972836375236511,0.4528608024120331,0.3365652561187744,0.43064841628074646,0.07670000940561295,0.2035694420337677,0.08835477381944656,0.41766801476478577,0.07670000940561295,0.28709521889686584,0.08835477381944656,0.3324260413646698
used,0.27546408772468567,0.15475963056087494,0.3322218656539917,0.312688410282135,0.40058770775794983,0.7127541303634644,0.3472531735897064,0.4051085412502289,0.08103004097938538,0.1367342621088028,0.050410956144332886,0.3150506615638733,0.08103004097938538,0.1190861314535141,0.050410956144332886,0.22430120408535004
in,0.30808621644973755,0.16001151502132416,0.3841303884983063,0.21680790185928345,0.45010748505592346,0.2715643048286438,0.20740897953510284,0.31010183691978455,0.04765888676047325,0.2893783450126648,0.07432962208986282,0.4954058527946472,0.04765888676047325,0.2223922610282898,0.07432962208986282,0.20430970191955566
scots,0.1671418398618698,0.22362670302391052,0.17599520087242126,0.14156398177146912,0.1486629843711853,0.20292891561985016,0.1599910706281662,0.16433030366897583,0.07742214947938919,0.2813560366630554,0.05012114346027374,0.22842255234718323,0.07742214947938919,0.16266600787639618,0.05012114346027374,0.1396099328994751
;,0.10986888408660889,0.11525141447782516,0.15315808355808258,0.023219000548124313,0.0979827418923378,0.09638004004955292,0.045948248356580734,0.049820177257061005,-0.03673741593956947,0.07818726450204849,0.026332683861255646,0.08403264731168747,-0.03673741593956947,0.05898771062493324,0.026332683861255646,0.10349778085947037
``,0.008517155423760414,0.043543312698602676,0.12624181807041168,0.13378268480300903,0.06720756739377975,0.098173126578331,0.14403259754180908,0.043583642691373825,1.0,-0.06866732239723206,-0.09173435717821121,0.036644238978624344,1.0,-0.07802876830101013,-0.09173435717821121,0.0685480609536171
aye,0.19578905403614044,0.25281858444213867,0.15876731276512146,0.2109094262123108,0.18631303310394287,0.14113028347492218,0.20247124135494232,0.2739274203777313,0.10030817240476608,0.1920652538537979,0.05483652651309967,0.15536515414714813,0.10030817240476608,0.32872623205184937,0.05483652651309967,0.24386641383171082
'',0.08143015950918198,0.014648431912064552,0.0263817198574543,0.027580173686146736,-0.009905828163027763,0.09741680324077606,0.01894891820847988,0.002897517755627632,-0.09173435717821121,0.06864132732152939,1.0,0.021612688899040222,-0.09173435717821121,-0.008272292092442513,1.0,0.018684765323996544
(,0.2411840260028839,0.24326860904693604,0.23263892531394958,0.16842779517173767,0.30882009863853455,0.2174896001815796,0.2528259754180908,0.2465965300798416,0.15585018694400787,0.21461816132068634,-0.022970275953412056,0.4862271547317505,0.15585018694400787,0.2813596725463867,-0.022970275953412056,0.40561532974243164
``,0.008517155423760414,0.043543312698602676,0.12624181807041168,0.13378268480300903,0.06720756739377975,0.098173126578331,0.14403259754180908,0.043583642691373825,1.0,-0.06866732239723206,-0.09173435717821121,0.036644238978624344,1.0,-0.07802876830101013,-0.09173435717821121,0.0685480609536171
yes,0.35806095600128174,0.37070876359939575,0.19056683778762817,0.1871606856584549,0.2151886224746704,0.26442262530326843,0.20634044706821442,0.21037817001342773,0.13401366770267487,0.17700545489788055,0.02913563698530197,0.16916923224925995,0.13401366770267487,0.25553709268569946,0.02913563698530197,0.3918913006782532
'',0.08143015950918198,0.014648431912064552,0.0263817198574543,0.027580173686146736,-0.009905828163027763,0.09741680324077606,0.01894891820847988,0.002897517755627632,-0.09173435717821121,0.06864132732152939,1.0,0.021612688899040222,-0.09173435717821121,-0.008272292092442513,1.0,0.018684765323996544
),0.26259949803352356,0.22944790124893188,0.2373749315738678,0.19010677933692932,0.31236231327056885,0.23662498593330383,0.25222504138946533,0.2585170269012451,0.1698397845029831,0.2173105776309967,-0.028269650414586067,0.4961937665939331,0.1698397845029831,0.2839083969593048,-0.028269650414586067,0.42300865054130554
and,0.31309178471565247,0.24301500618457794,0.48576638102531433,0.3069725036621094,0.48971283435821533,0.34145063161849976,0.26495280861854553,0.46997135877609253,0.036644238978624344,0.2881636917591095,0.021612688899040222,1.0,0.036644238978624344,0.33229392766952515,0.021612688899040222,0.20544172823429108
``,0.008517155423760414,0.043543312698602676,0.12624181807041168,0.13378268480300903,0.06720756739377975,0.098173126578331,0.14403259754180908,0.043583642691373825,1.0,-0.06866732239723206,-0.09173435717821121,0.036644238978624344,1.0,-0.07802876830101013,-0.09173435717821121,0.0685480609536171
nowt,0.21918827295303345,0.31629258394241333,0.2780297100543976,0.1893511712551117,0.17051464319229126,0.16204214096069336,0.12614314258098602,0.26647496223449707,0.07766879349946976,0.29877883195877075,0.0042448523454368114,0.31498485803604126,0.07766879349946976,0.2058987021446228,0.0042448523454368114,0.2569877803325653
'',0.08143015950918198,0.014648431912064552,0.0263817198574543,0.027580173686146736,-0.009905828163027763,0.09741680324077606,0.01894891820847988,0.002897517755627632,-0.09173435717821121,0.06864132732152939,1.0,0.021612688899040222,-0.09173435717821121,-0.008272292092442513,1.0,0.018684765323996544
(,0.2411840260028839,0.24326860904693604,0.23263892531394958,0.16842779517173767,0.30882009863853455,0.2174896001815796,0.2528259754180908,0.2465965300798416,0.15585018694400787,0.21461816132068634,-0.022970275953412056,0.4862271547317505,0.15585018694400787,0.2813596725463867,-0.022970275953412056,0.40561532974243164
ipa,0.1837771236896515,0.3641507923603058,0.18381749093532562,0.08727407455444336,0.18339593708515167,0.25413015484809875,0.3231585919857025,0.18381012976169586,0.2056504637002945,0.09951714426279068,0.060926470905542374,0.19230394065380096,0.2056504637002945,0.12058743089437485,0.060926470905542374,0.2950406074523926
:,-0.12022944539785385,-0.0942365825176239,-0.1189703419804573,-0.16236402094364166,-0.09243495017290115,-0.16000241041183472,-0.1015992984175682,-0.10735718905925751,0.15397869050502777,-0.17928746342658997,-0.0530499629676342,-0.04625999182462692,0.15397869050502777,-0.19844681024551392,-0.0530499629676342,-0.07156077772378922
//naʊt/,0.261841744184494,0.35224124789237976,0.14670610427856445,0.17924879491329193,0.16090570390224457,0.22749048471450806,0.17998400330543518,0.21003678441047668,-0.03133981302380562,0.15740522742271423,-0.0838971808552742,0.08685492724180222,-0.03133981302380562,0.2022308111190796,-0.0838971808552742,0.5603882670402527
",",0.3087472915649414,0.286546528339386,0.4062570035457611,0.22176046669483185,0.44245919585227966,0.3276674151420593,0.2805471420288086,0.4085598886013031,0.09681109338998795,0.3199272155761719,-0.037358131259679794,0.6633074283599854,0.09681109338998795,0.36471015214920044,-0.037358131259679794,0.31091248989105225
rhymes,0.19218112528324127,0.2595236003398895,0.20441102981567383,0.12457600980997086,0.15710286796092987,0.24016623198986053,0.3767144978046417,0.19955289363861084,0.10657548904418945,0.24506379663944244,0.0887279361486435,0.20366929471492767,0.10657548904418945,0.24194608628749847,0.0887279361486435,0.2185220569372177
with,0.2464839518070221,0.19714981317520142,0.38996943831443787,0.2721078097820282,0.4239959120750427,0.3356984257698059,0.2576630711555481,0.38741448521614075,0.08974023163318634,0.20559681951999664,0.07907696813344955,0.5477725267410278,0.08974023163318634,0.2436695694923401,0.07907696813344955,0.2433311939239502
out,0.3633197546005249,0.26723581552505493,0.31390950083732605,0.23952019214630127,0.42386990785598755,0.3067348599433899,0.2692304253578186,0.3503912091255188,0.024644849821925163,0.16933540999889374,0.019159367308020592,0.3881998062133789,0.024644849821925163,0.2803760766983032,0.019159367308020592,0.22020699083805084
",",0.3087472915649414,0.286546528339386,0.4062570035457611,0.22176046669483185,0.44245919585227966,0.3276674151420593,0.2805471420288086,0.4085598886013031,0.09681109338998795,0.3199272155761719,-0.037358131259679794,0.6633074283599854,0.09681109338998795,0.36471015214920044,-0.037358131259679794,0.31091248989105225
'',0.08143015950918198,0.014648431912064552,0.0263817198574543,0.027580173686146736,-0.009905828163027763,0.09741680324077606,0.01894891820847988,0.002897517755627632,-0.09173435717821121,0.06864132732152939,1.0,0.021612688899040222,-0.09173435717821121,-0.008272292092442513,1.0,0.018684765323996544
nothing,0.5522216558456421,0.3742026686668396,0.23569363355636597,0.38653498888015747,0.36909499764442444,0.25843802094459534,0.3405635952949524,0.37760862708091736,0.07303418219089508,0.21291527152061462,6.787096208427101e-05,0.2520294785499573,0.07303418219089508,0.3750094473361969,6.787096208427101e-05,0.4541490972042084
'',0.08143015950918198,0.014648431912064552,0.0263817198574543,0.027580173686146736,-0.009905828163027763,0.09741680324077606,0.01894891820847988,0.002897517755627632,-0.09173435717821121,0.06864132732152939,1.0,0.021612688899040222,-0.09173435717821121,-0.008272292092442513,1.0,0.018684765323996544
),0.26259949803352356,0.22944790124893188,0.2373749315738678,0.19010677933692932,0.31236231327056885,0.23662498593330383,0.25222504138946533,0.2585170269012451,0.1698397845029831,0.2173105776309967,-0.028269650414586067,0.4961937665939331,0.1698397845029831,0.2839083969593048,-0.028269650414586067,0.42300865054130554
are,0.29724663496017456,0.32545197010040283,1.0,0.35167670249938965,0.3504326641559601,0.4174068570137024,0.27760887145996094,0.4686352014541626,0.12624181807041168,0.1549161821603775,0.0263817198574543,0.48576638102531433,0.12624181807041168,0.23771995306015015,0.0263817198574543,0.24591213464736938
used,0.27546408772468567,0.15475963056087494,0.3322218656539917,0.312688410282135,0.40058770775794983,0.7127541303634644,0.3472531735897064,0.4051085412502289,0.08103004097938538,0.1367342621088028,0.050410956144332886,0.3150506615638733,0.08103004097938538,0.1190861314535141,0.050410956144332886,0.22430120408535004
elsewhere,0.40968769788742065,0.3199774920940399,0.2872895896434784,0.27413830161094666,0.31914857029914856,0.2993459701538086,0.16780662536621094,0.30697399377822876,0.03751334547996521,0.1624397486448288,0.014589350670576096,0.28654205799102783,0.03751334547996521,0.24816760420799255,0.014589350670576096,0.33915433287620544
in,0.30808621644973755,0.16001151502132416,0.3841303884983063,0.21680790185928345,0.45010748505592346,0.2715643048286438,0.20740897953510284,0.31010183691978455,0.04765888676047325,0.2893783450126648,0.07432962208986282,0.4954058527946472,0.04765888676047325,0.2223922610282898,0.07432962208986282,0.20430970191955566
northern,0.19332477450370789,0.10125412791967392,0.1961788535118103,0.15119343996047974,0.1886475831270218,0.10506048053503036,0.10523425787687302,0.1993037462234497,0.06596051156520844,0.248846173286438,-0.00325992819853127,0.2852024435997009,0.06596051156520844,0.16964277625083923,-0.00325992819853127,0.13149388134479523
england,0.21399550139904022,0.11075544357299805,0.1859399527311325,0.18080615997314453,0.27769553661346436,0.14963017404079437,0.13023479282855988,0.18818636238574982,0.012340303510427475,0.36640819907188416,0.0211790818721056,0.35173749923706055,0.012340303510427475,0.17683425545692444,0.0211790818721056,0.13436897099018097
.,0.3567904531955719,0.2736205458641052,0.3452940285205841,0.26822179555892944,0.4645031690597534,0.3711656630039215,0.24427732825279236,0.393751323223114,0.05720457062125206,0.2778873145580292,-0.07181349396705627,0.588965117931366,0.05720457062125206,0.30795103311538696,-0.07181349396705627,0.4130953550338745
