,when,were,the,elections,that,produced,a,higher,vote,by,protestant,nazi,sympathizers,than,by,catholics,?
of,0.3757161796092987,0.34038281440734863,0.733189046382904,0.25554418563842773,0.41498205065727234,0.18961067497730255,0.5052502155303955,0.3096220791339874,0.19845709204673767,0.3646814823150635,0.31440475583076477,0.22957292199134827,0.27500131726264954,0.33036211133003235,0.3646814823150635,0.3054737448692322,0.1826142966747284
nottingham,0.14180052280426025,0.22484777867794037,0.21131324768066406,0.22411096096038818,0.14852187037467957,0.13952766358852386,0.205019012093544,0.18635597825050354,0.11941814422607422,0.18485762178897858,0.1709795594215393,0.1927793025970459,0.16554835438728333,0.16180913150310516,0.18485762178897858,0.16045784950256348,0.1709529608488083
",",0.36674630641937256,0.36755475401878357,0.4933079481124878,0.2606843113899231,0.4137537479400635,0.22260788083076477,0.427140474319458,0.251458078622818,0.27201512455940247,0.3680937886238098,0.2710806429386139,0.22584949433803558,0.2707119882106781,0.3371901512145996,0.3680937886238098,0.2824510335922241,0.31091248989105225
england,0.26359328627586365,0.3110785484313965,0.28280043601989746,0.2080886960029602,0.2558189034461975,0.13936108350753784,0.2410653531551361,0.14988048374652863,0.13375721871852875,0.21564382314682007,0.3156525492668152,0.21857208013534546,0.1774049550294876,0.15627270936965942,0.21564382314682007,0.2567187249660492,0.13436897099018097
",",0.36674630641937256,0.36755475401878357,0.4933079481124878,0.2606843113899231,0.4137537479400635,0.22260788083076477,0.427140474319458,0.251458078622818,0.27201512455940247,0.3680937886238098,0.2710806429386139,0.22584949433803558,0.2707119882106781,0.3371901512145996,0.3680937886238098,0.2824510335922241,0.31091248989105225
and,0.4716290831565857,0.42175528407096863,0.5171257257461548,0.21463163197040558,0.4731321930885315,0.24455034732818604,0.3739250600337982,0.3147866129875183,0.1828758865594864,0.4289871156215668,0.25109967589378357,0.2482004314661026,0.331762433052063,0.39361441135406494,0.4289871156215668,0.2484855204820633,0.20544172823429108
the,0.5091903209686279,0.3906462490558624,1.0,0.23646192252635956,0.5473989248275757,0.22045251727104187,0.5829201340675354,0.3292480409145355,0.22779929637908936,0.4408751428127289,0.2679212689399719,0.23007801175117493,0.3232685923576355,0.3227543234825134,0.4408751428127289,0.27357813715934753,0.22068053483963013
author,0.15577159821987152,0.09182845056056976,0.199458509683609,0.1843407303094864,0.19326357543468475,0.12054187059402466,0.2428053617477417,0.08454010635614395,0.17513242363929749,0.17912176251411438,0.21487975120544434,0.15760792791843414,0.09801726788282394,0.11538855731487274,0.17912176251411438,0.1797124296426773,0.14162757992744446
of,0.3757161796092987,0.34038281440734863,0.733189046382904,0.25554418563842773,0.41498205065727234,0.18961067497730255,0.5052502155303955,0.3096220791339874,0.19845709204673767,0.3646814823150635,0.31440475583076477,0.22957292199134827,0.27500131726264954,0.33036211133003235,0.3646814823150635,0.3054737448692322,0.1826142966747284
hitler,0.2201540172100067,0.2552853226661682,0.2337159663438797,0.20749689638614655,0.25093090534210205,0.03709638863801956,0.1961185783147812,0.18732917308807373,0.18876726925373077,0.17926079034805298,0.35143813490867615,0.6740578413009644,0.4069267213344574,0.17396217584609985,0.17926079034805298,0.31683072447776794,0.22639022767543793
and,0.4716290831565857,0.42175528407096863,0.5171257257461548,0.21463163197040558,0.4731321930885315,0.24455034732818604,0.3739250600337982,0.3147866129875183,0.1828758865594864,0.4289871156215668,0.25109967589378357,0.2482004314661026,0.331762433052063,0.39361441135406494,0.4289871156215668,0.2484855204820633,0.20544172823429108
nazism,0.15917828679084778,0.28322166204452515,0.21869425475597382,0.2576691508293152,0.22950342297554016,0.10302276164293289,0.1906275749206543,0.1315922886133194,0.30923348665237427,0.20624195039272308,0.48635685443878174,0.68973308801651,0.3935829699039459,0.11555519700050354,0.20624195039272308,0.4398016631603241,0.20580346882343292
(,0.2459595799446106,0.14743882417678833,0.33289089798927307,0.1655852049589157,0.2264307141304016,0.15091001987457275,0.3206180930137634,0.17905442416667938,0.19731609523296356,0.20696312189102173,0.1624862253665924,0.15473006665706635,0.16201210021972656,0.19419437646865845,0.20696312189102173,0.16846688091754913,0.40561532974243164
routledge,0.12783482670783997,0.18815651535987854,0.23451225459575653,0.233359694480896,0.1572267860174179,0.18639914691448212,0.11963016539812088,0.13490532338619232,0.10893745720386505,0.24032458662986755,0.20285069942474365,0.24940939247608185,0.2043272852897644,0.10242585837841034,0.24032458662986755,0.2186197191476822,0.20823650062084198
1993,0.006377574522048235,0.0011935140937566757,-0.03424737602472305,0.19159074127674103,0.04311354458332062,-0.15740732848644257,-0.03540339320898056,-0.051096413284540176,0.16465382277965546,-0.03256407752633095,0.1428741216659546,0.10628307610750198,0.13272665441036224,-0.08982354402542114,-0.03256407752633095,0.1583905965089798,0.14008748531341553
),0.2538422644138336,0.1566188633441925,0.3456730246543884,0.15428538620471954,0.23478686809539795,0.15463140606880188,0.3640355169773102,0.19929355382919312,0.18994680047035217,0.2151763141155243,0.18455590307712555,0.15081562101840973,0.1718369424343109,0.21982109546661377,0.2151763141155243,0.16548430919647217,0.42300865054130554
",",0.36674630641937256,0.36755475401878357,0.4933079481124878,0.2606843113899231,0.4137537479400635,0.22260788083076477,0.427140474319458,0.251458078622818,0.27201512455940247,0.3680937886238098,0.2710806429386139,0.22584949433803558,0.2707119882106781,0.3371901512145996,0.3680937886238098,0.2824510335922241,0.31091248989105225
wrote,0.18808679282665253,0.3381096124649048,0.2426944375038147,0.16685089468955994,0.27484676241874695,0.2871106266975403,0.232523575425148,0.07693591713905334,0.18458543717861176,0.2766735553741455,0.27772390842437744,0.16535744071006775,0.2551724910736084,0.17099419236183167,0.2766735553741455,0.19200146198272705,0.19322504103183746
in,0.4431333839893341,0.3815755248069763,0.6662389636039734,0.2604275643825531,0.435920387506485,0.2542861998081207,0.539380669593811,0.23285751044750214,0.21458156406879425,0.370934396982193,0.2637297511100769,0.2028401643037796,0.2365037053823471,0.3270052373409271,0.370934396982193,0.20728369057178497,0.20430970191955566
the,0.5091903209686279,0.3906462490558624,1.0,0.23646192252635956,0.5473989248275757,0.22045251727104187,0.5829201340675354,0.3292480409145355,0.22779929637908936,0.4408751428127289,0.2679212689399719,0.23007801175117493,0.3232685923576355,0.3227543234825134,0.4408751428127289,0.27357813715934753,0.22068053483963013
journal,0.11475617438554764,0.15954898297786713,0.20882099866867065,0.11073962599039078,0.21266260743141174,0.1215200275182724,0.13129185140132904,0.15351761877536774,0.045058004558086395,0.12132450193166733,0.11706120520830154,0.13272738456726074,0.151150181889534,0.13981346786022186,0.12132450193166733,0.09670691937208176,0.11746427416801453
history,0.24001719057559967,0.2241225242614746,0.33215048909187317,0.21429841220378876,0.24826017022132874,0.11935733258724213,0.2123815417289734,0.06768586486577988,0.18779230117797852,0.17996156215667725,0.14696507155895233,0.17533090710639954,0.10083641856908798,0.18527893722057343,0.17996156215667725,0.15840142965316772,0.2501974403858185
today,0.3225412964820862,0.3418138325214386,0.35740926861763,0.1327170878648758,0.3898550271987915,0.16110630333423615,0.2396019846200943,0.18172989785671234,0.16706271469593048,0.16644306480884552,0.24797815084457397,0.17695951461791992,0.20963400602340698,0.25864771008491516,0.16644306480884552,0.17731553316116333,0.17338968813419342
an,0.33026179671287537,0.08893381804227829,0.4207492768764496,0.11446139961481094,0.365763783454895,0.16673175990581512,0.44552403688430786,0.18592587113380432,0.1841336041688919,0.2719563841819763,0.13203413784503937,0.15117694437503815,0.1699451357126236,0.2493579238653183,0.2719563841819763,0.17834097146987915,0.19793890416622162
article,0.2636274993419647,0.1551371067762375,0.3329811692237854,0.22379657626152039,0.41666144132614136,0.14414280652999878,0.30913418531417847,0.17696616053581238,0.33758240938186646,0.22247393429279327,0.16608430445194244,0.14059187471866608,0.11155783385038376,0.23791484534740448,0.22247393429279327,0.16747651994228363,0.4948462247848511
on,0.37706470489501953,0.2774328887462616,0.5107308030128479,0.24783289432525635,0.42569106817245483,0.18712371587753296,0.3848365545272827,0.22620901465415955,0.23685438930988312,0.33887791633605957,0.13991612195968628,0.14304089546203613,0.1919521540403366,0.2864885926246643,0.33887791633605957,0.1309061199426651,0.2714994251728058
who,0.48282691836357117,0.3188014328479767,0.3733934462070465,0.25705838203430176,0.45444270968437195,0.12907662987709045,0.36608949303627014,0.20071525871753693,0.3261251747608185,0.39727845788002014,0.2817428708076477,0.2594028115272522,0.3540489971637726,0.24983921647071838,0.39727845788002014,0.3262416124343872,0.26220351457595825
voted,0.16867898404598236,0.24377495050430298,0.3015371859073639,0.46951693296432495,0.2901621162891388,0.09010740369558334,0.24479347467422485,0.07176648080348969,0.7443057298660278,0.19997479021549225,0.23018784821033478,0.16129881143569946,0.2937546968460083,0.1357821822166443,0.19997479021549225,0.19419234991073608,0.22732289135456085
for,0.43402108550071716,0.33592689037323,0.4739971458911896,0.24397696554660797,0.4137635827064514,0.16180217266082764,0.44038116931915283,0.2346303015947342,0.2269713580608368,0.3248702883720398,0.11954054981470108,0.20327314734458923,0.2581523656845093,0.30793827772140503,0.3248702883720398,0.17216873168945312,0.264628142118454
the,0.5091903209686279,0.3906462490558624,1.0,0.23646192252635956,0.5473989248275757,0.22045251727104187,0.5829201340675354,0.3292480409145355,0.22779929637908936,0.4408751428127289,0.2679212689399719,0.23007801175117493,0.3232685923576355,0.3227543234825134,0.4408751428127289,0.27357813715934753,0.22068053483963013
nazis,0.1967051923274994,0.386379599571228,0.22388386726379395,0.21233265101909637,0.24911198019981384,0.16307333111763,0.1948801875114441,0.14754170179367065,0.24685676395893097,0.26154106855392456,0.3721643090248108,0.7758151888847351,0.3932117521762848,0.18843911588191986,0.26154106855392456,0.3643520772457123,0.1800263673067093
in,0.4431333839893341,0.3815755248069763,0.6662389636039734,0.2604275643825531,0.435920387506485,0.2542861998081207,0.539380669593811,0.23285751044750214,0.21458156406879425,0.370934396982193,0.2637297511100769,0.2028401643037796,0.2365037053823471,0.3270052373409271,0.370934396982193,0.20728369057178497,0.20430970191955566
elections,0.26424795389175415,0.23450468480587006,0.23646192252635956,1.0,0.24628452956676483,0.07948826998472214,0.21575452387332916,0.09412295371294022,0.5807546973228455,0.2105640172958374,0.29774904251098633,0.21919821202754974,0.31732115149497986,0.16344638168811798,0.2105640172958374,0.3304743766784668,0.2319818139076233
held,0.1848648637533188,0.2591556906700134,0.32185450196266174,0.380016028881073,0.224154531955719,0.26008233428001404,0.22326228022575378,0.2064255177974701,0.21306642889976501,0.19236290454864502,0.1867346316576004,0.23833228647708893,0.17141985893249512,0.17135155200958252,0.19236290454864502,0.19015870988368988,0.14103956520557404
from,0.405669629573822,0.29991888999938965,0.40150508284568787,0.21435058116912842,0.3477667272090912,0.19831010699272156,0.322764128446579,0.2177213728427887,0.17611335217952728,0.3373257517814636,0.15122920274734497,0.1342969834804535,0.2579415738582611,0.2633618414402008,0.3373257517814636,0.2180480659008026,0.19969791173934937
1928-1933,0.11353370547294617,0.1355041116476059,0.27435174584388733,0.07045110315084457,0.11630970239639282,0.18581688404083252,0.15260137617588043,0.13647893071174622,0.029854262247681618,0.16584239900112152,0.17897437512874603,-0.046077437698841095,-0.017894525080919266,0.10465724021196365,0.16584239900112152,0.12218562513589859,0.034860722720623016
",",0.36674630641937256,0.36755475401878357,0.4933079481124878,0.2606843113899231,0.4137537479400635,0.22260788083076477,0.427140474319458,0.251458078622818,0.27201512455940247,0.3680937886238098,0.2710806429386139,0.22584949433803558,0.2707119882106781,0.3371901512145996,0.3680937886238098,0.2824510335922241,0.31091248989105225
where,0.5747735500335693,0.2363632768392563,0.5003893971443176,0.16907186806201935,0.4876193106174469,0.19472821056842804,0.40997210144996643,0.2712603211402893,0.1637987494468689,0.2641284465789795,0.18549557030200958,0.1436968594789505,0.24844156205654144,0.2726525366306305,0.2641284465789795,0.17801468074321747,0.24793872237205505
he,0.39115971326828003,0.31267037987709045,0.4571082592010498,0.265531450510025,0.36068853735923767,0.09994243830442429,0.4393508732318878,0.21176837384700775,0.22903142869472504,0.2485479861497879,0.24731482565402985,0.23788389563560486,0.27442771196365356,0.16873370110988617,0.2485479861497879,0.23796263337135315,0.2089974731206894
claimed,0.24380207061767578,0.3098667860031128,0.2761930227279663,0.21975253522396088,0.38060468435287476,0.19705618917942047,0.19752803444862366,0.14308342337608337,0.1887066513299942,0.3088476061820984,0.22364169359207153,0.24022021889686584,0.34796470403671265,0.2165994942188263,0.3088476061820984,0.2202918976545334,0.2083493024110794
that,0.5860282182693481,0.35517072677612305,0.5473989248275757,0.24628452956676483,1.0,0.2527473568916321,0.47537946701049805,0.31370723247528076,0.3025372624397278,0.37496164441108704,0.2545807659626007,0.20812809467315674,0.2927207052707672,0.4891277849674225,0.37496164441108704,0.28212302923202515,0.32716336846351624
from,0.405669629573822,0.29991888999938965,0.40150508284568787,0.21435058116912842,0.3477667272090912,0.19831010699272156,0.322764128446579,0.2177213728427887,0.17611335217952728,0.3373257517814636,0.15122920274734497,0.1342969834804535,0.2579415738582611,0.2633618414402008,0.3373257517814636,0.2180480659008026,0.19969791173934937
his,0.37120407819747925,0.3142043352127075,0.4394008219242096,0.22137263417243958,0.3173833191394806,0.14403720200061798,0.3497250974178314,0.15432403981685638,0.16989846527576447,0.3107621967792511,0.20754583179950714,0.22314202785491943,0.3122479021549225,0.18405678868293762,0.3107621967792511,0.21439655125141144,0.18075084686279297
research,0.19555708765983582,0.16198860108852386,0.24391183257102966,0.17456142604351044,0.3083151876926422,0.17405135929584503,0.1935642808675766,0.2356024831533432,0.19039078056812286,0.1734425127506256,0.13140466809272766,0.11628193408250809,0.20502516627311707,0.19787703454494476,0.1734425127506256,0.09663483500480652,0.13481977581977844
he,0.39115971326828003,0.31267037987709045,0.4571082592010498,0.265531450510025,0.36068853735923767,0.09994243830442429,0.4393508732318878,0.21176837384700775,0.22903142869472504,0.2485479861497879,0.24731482565402985,0.23788389563560486,0.27442771196365356,0.16873370110988617,0.2485479861497879,0.23796263337135315,0.2089974731206894
found,0.24078510701656342,0.23296621441841125,0.3452354073524475,0.11363209784030914,0.29063743352890015,0.23648673295974731,0.2869448959827423,0.14600330591201782,0.11325725167989731,0.17248263955116272,0.12416000664234161,0.15650047361850739,0.2056250423192978,0.21039707958698273,0.17248263955116272,0.15336787700653076,0.16790300607681274
that,0.5860282182693481,0.35517072677612305,0.5473989248275757,0.24628452956676483,1.0,0.2527473568916321,0.47537946701049805,0.31370723247528076,0.3025372624397278,0.37496164441108704,0.2545807659626007,0.20812809467315674,0.2927207052707672,0.4891277849674225,0.37496164441108704,0.28212302923202515,0.32716336846351624
the,0.5091903209686279,0.3906462490558624,1.0,0.23646192252635956,0.5473989248275757,0.22045251727104187,0.5829201340675354,0.3292480409145355,0.22779929637908936,0.4408751428127289,0.2679212689399719,0.23007801175117493,0.3232685923576355,0.3227543234825134,0.4408751428127289,0.27357813715934753,0.22068053483963013
nazis,0.1967051923274994,0.386379599571228,0.22388386726379395,0.21233265101909637,0.24911198019981384,0.16307333111763,0.1948801875114441,0.14754170179367065,0.24685676395893097,0.26154106855392456,0.3721643090248108,0.7758151888847351,0.3932117521762848,0.18843911588191986,0.26154106855392456,0.3643520772457123,0.1800263673067093
gained,0.2222561240196228,0.24331609904766083,0.29543522000312805,0.2637598216533661,0.18878613412380219,0.22396035492420197,0.2673710882663727,0.2246972620487213,0.2159317433834076,0.22216583788394928,0.17367827892303467,0.14531654119491577,0.2806967496871948,0.24526265263557434,0.22216583788394928,0.16867750883102417,0.11261032521724701
disproportionately,0.40814805030822754,0.29466450214385986,0.25436505675315857,0.27648481726646423,0.36641600728034973,0.27201974391937256,0.3213143050670624,0.3583853840827942,0.24311740696430206,0.3387141823768616,0.2081087827682495,0.2100311815738678,0.24347427487373352,0.3704868257045746,0.3387141823768616,0.2546301782131195,0.17803797125816345
more,0.359977662563324,0.33779072761535645,0.39758381247520447,0.20013155043125153,0.4813884496688843,0.18186894059181213,0.3452818691730499,0.41627442836761475,0.26425230503082275,0.2627272307872772,0.20674629509449005,0.14291903376579285,0.30544111132621765,0.726518988609314,0.2627272307872772,0.2651555836200714,0.27894994616508484
votes,0.1939781755208969,0.18149545788764954,0.2303277552127838,0.5870224833488464,0.26520517468452454,0.05038978159427643,0.2119992971420288,0.1364968866109848,0.8366243839263916,0.15280574560165405,0.28172093629837036,0.15177084505558014,0.3114793598651886,0.24229860305786133,0.15280574560165405,0.24842587113380432,0.23052719235420227
from,0.405669629573822,0.29991888999938965,0.40150508284568787,0.21435058116912842,0.3477667272090912,0.19831010699272156,0.322764128446579,0.2177213728427887,0.17611335217952728,0.3373257517814636,0.15122920274734497,0.1342969834804535,0.2579415738582611,0.2633618414402008,0.3373257517814636,0.2180480659008026,0.19969791173934937
protestant,0.17039497196674347,0.3005668818950653,0.2679212689399719,0.29774904251098633,0.2545807659626007,0.06536819785833359,0.22869355976581573,0.1683616191148758,0.27822521328926086,0.15124845504760742,1.0,0.355474591255188,0.32955625653266907,0.19218704104423523,0.15124845504760742,0.6940770149230957,0.14798137545585632
than,0.2883036434650421,0.2885614037513733,0.3227543234825134,0.16344638168811798,0.4891277849674225,0.16123630106449127,0.3126874566078186,0.4844343364238739,0.21362821757793427,0.2015816867351532,0.19218704104423523,0.10191280394792557,0.19363829493522644,1.0,0.2015816867351532,0.21919865906238556,0.24917294085025787
catholic,0.19128262996673584,0.2294636070728302,0.26391419768333435,0.2772194743156433,0.2050773948431015,0.04692446067929268,0.2060672640800476,0.16031116247177124,0.1857510209083557,0.17329150438308716,0.66046541929245,0.28688377141952515,0.2610856294631958,0.14321273565292358,0.17329150438308716,0.8498657941818237,0.16609853506088257
areas,0.29295238852500916,0.29025816917419434,0.3311663568019867,0.2900577783584595,0.27244997024536133,0.11710962653160095,0.24730755388736725,0.26700863242149353,0.1362122893333435,0.2005605250597,0.16215482354164124,0.12039893120527267,0.31186598539352417,0.2586155831813812,0.2005605250597,0.25931352376937866,0.1273590475320816
of,0.3757161796092987,0.34038281440734863,0.733189046382904,0.25554418563842773,0.41498205065727234,0.18961067497730255,0.5052502155303955,0.3096220791339874,0.19845709204673767,0.3646814823150635,0.31440475583076477,0.22957292199134827,0.27500131726264954,0.33036211133003235,0.3646814823150635,0.3054737448692322,0.1826142966747284
germany,0.20363320410251617,0.24375580251216888,0.3181285262107849,0.23399056494235992,0.22514168918132782,0.10120512545108795,0.2606942057609558,0.16148409247398376,0.19473746418952942,0.22670169174671173,0.30596432089805603,0.6106715202331543,0.26869702339172363,0.19044505059719086,0.22670169174671173,0.1908431053161621,0.1388660967350006
.,0.475719153881073,0.3378238379955292,0.5934505462646484,0.27339601516723633,0.4460422694683075,0.2634154260158539,0.50484299659729,0.2524722218513489,0.27672019600868225,0.3936232924461365,0.279432475566864,0.22763222455978394,0.24980799853801727,0.3594527542591095,0.3936232924461365,0.24427172541618347,0.4130953550338745
