,what,writing,inspired,the,name,great,yuan,?
in,0.30808621644973755,0.26213181018829346,0.27352839708328247,0.6662389636039734,0.2459065467119217,0.23348836600780487,0.14850552380084991,0.20430970191955566
the,0.42745697498321533,0.2579600512981415,0.271378755569458,1.0,0.3171212375164032,0.2822027802467346,0.2548272907733917,0.22068053483963013
commentaries,0.2365095019340515,0.36005428433418274,0.3442106246948242,0.252493679523468,0.12766289710998535,0.18730226159095764,0.13243134319782257,0.19221919775009155
on,0.34226128458976746,0.22562538087368011,0.19231107831001282,0.5107308030128479,0.17627742886543274,0.15918688476085663,0.08613177388906479,0.2714994251728058
the,0.42745697498321533,0.2579600512981415,0.271378755569458,1.0,0.3171212375164032,0.2822027802467346,0.2548272907733917,0.22068053483963013
classic,0.22214573621749878,0.18255411088466644,0.30916959047317505,0.2647959589958191,0.13550958037376404,0.18080167472362518,0.07636158168315887,0.2044331431388855
of,0.33290785551071167,0.25490155816078186,0.2985292971134186,0.733189046382904,0.24075818061828613,0.3168134391307831,0.22696353495121002,0.1826142966747284
changes,0.2740466892719269,0.17147968709468842,0.19107840955257416,0.3427845537662506,0.1939401477575302,0.10573797672986984,0.12424211204051971,0.21264225244522095
(,0.2411840260028839,0.1166989877820015,0.08490614593029022,0.33289089798927307,0.2706909477710724,0.20725277066230774,0.18021149933338165,0.40561532974243164
i,0.4411132335662842,0.29663288593292236,0.15690641105175018,0.26687872409820557,0.1543835699558258,0.23468521237373352,0.17858140170574188,0.4695145785808563
ching,0.17494595050811768,0.32984232902526855,0.171762615442276,0.23684155941009521,0.14900551736354828,0.11767220497131348,0.4604297876358032,0.22132855653762817
),0.26259949803352356,0.1557934731245041,0.1227521300315857,0.3456730246543884,0.2638341188430786,0.21160492300987244,0.17912885546684265,0.42300865054130554
section,0.28602200746536255,0.19631195068359375,0.07776118814945221,0.3365345895290375,0.20379331707954407,0.20821169018745422,0.17501065135002136,0.2733710706233978
regarding,0.36432263255119324,0.2063484638929367,0.1719488948583603,0.29280903935432434,0.09078078716993332,0.15121465921401978,0.19582514464855194,0.36967232823371887
qián,0.18932372331619263,0.18184974789619446,0.16604474186897278,0.24211354553699493,0.19454561173915863,0.17068755626678467,0.38045617938041687,0.20754946768283844
(,0.2411840260028839,0.1166989877820015,0.08490614593029022,0.33289089798927307,0.2706909477710724,0.20725277066230774,0.18021149933338165,0.40561532974243164
乾,0.04633476957678795,0.05726958438754082,0.009427865967154503,0.020482325926423073,0.042666688561439514,0.011875959113240242,0.03716741502285004,-0.00855513196438551
),0.26259949803352356,0.1557934731245041,0.1227521300315857,0.3456730246543884,0.2638341188430786,0.21160492300987244,0.17912885546684265,0.42300865054130554
.,0.3567904531955719,0.2785428464412689,0.2438153177499771,0.5934505462646484,0.24737101793289185,0.2178412526845932,0.17233723402023315,0.4130953550338745
