,what,did,nasa,name,the,series,seeking,up,to,30,more,flights,to,earth,'s,orbit,?
the,0.42745697498321533,0.34736719727516174,0.19786997139453888,0.3171212375164032,1.0,0.31376904249191284,0.27082350850105286,0.38423117995262146,0.535392165184021,0.0730796679854393,0.39758381247520447,0.25325238704681396,0.535392165184021,0.2801888585090637,-0.01540423184633255,0.1565481424331665,0.22068053483963013
spacecraft,0.19567668437957764,0.13561677932739258,0.6415037512779236,0.14320634305477142,0.21476294100284576,0.2257227599620819,0.1835208535194397,0.20929226279258728,0.25703316926956177,-0.060764070600271225,0.24316363036632538,0.4375215172767639,0.25703316926956177,0.4782452881336212,-0.055100977420806885,0.6606108546257019,0.17708687484264374
lunar,0.18274477124214172,0.14120660722255707,0.4626382291316986,0.16291232407093048,0.23309995234012604,0.17885088920593262,0.11975996196269989,0.12573540210723877,0.15437743067741394,-0.032321445643901825,0.1832045018672943,0.3015264868736267,0.15437743067741394,0.4071253836154938,0.05316370725631714,0.5343210697174072,0.1628302037715912
module,0.2071267068386078,0.18875618278980255,0.326638400554657,0.13882973790168762,0.15147453546524048,0.14486393332481384,0.1116015836596489,0.13312815129756927,0.17751087248325348,0.03644610568881035,0.15837828814983368,0.24658611416816711,0.17751087248325348,0.25992727279663086,-0.008640206418931484,0.3828204572200775,0.2131270468235016
adapter,0.1769830286502838,0.13657540082931519,0.15648816525936127,0.18021471798419952,0.22975017130374908,0.2587616443634033,0.11340475082397461,0.13125133514404297,0.2216433882713318,0.05990123748779297,0.2661343216896057,0.22417564690113068,0.2216433882713318,0.1705312728881836,0.054582491517066956,0.22440528869628906,0.15638157725334167
(,0.2411840260028839,0.18979617953300476,0.14891751110553741,0.2706909477710724,0.33289089798927307,0.21145714819431305,0.11557937413454056,0.2525939643383026,0.30882009863853455,0.015691284090280533,0.20831379294395447,0.1443396508693695,0.30882009863853455,0.18478946387767792,0.0012731997994706035,0.1564016044139862,0.40561532974243164
sla,0.14859919250011444,0.07107391953468323,0.11479971557855606,0.13175444304943085,0.14351385831832886,0.16632217168807983,0.1527961790561676,0.10440473258495331,0.11712998896837234,0.03572755306959152,0.05772295966744423,0.0992325097322464,0.11712998896837234,0.05656985938549042,0.02342313714325428,-0.02337990701198578,0.12623465061187744
),0.26259949803352356,0.18584993481636047,0.15358616411685944,0.2638341188430786,0.3456730246543884,0.20434704422950745,0.11251133680343628,0.25800976157188416,0.31236231327056885,0.017907241359353065,0.23179085552692413,0.15921060740947723,0.31236231327056885,0.18219341337680817,0.021107977256178856,0.16763797402381897,0.42300865054130554
to,0.455847829580307,0.4452643394470215,0.21193136274814606,0.27806994318962097,0.535392165184021,0.19879554212093353,0.3810454308986664,0.40375280380249023,1.0,0.06848903745412827,0.47084665298461914,0.2967532277107239,1.0,0.2486501932144165,0.03782717138528824,0.23271086812019348,0.29463258385658264
house,0.200801283121109,0.19979237020015717,0.2109670639038086,0.1523294448852539,0.2847244441509247,0.15846574306488037,0.14075811207294464,0.2032681107521057,0.23688754439353943,0.04520919546484947,0.12017423659563065,0.17791558802127838,0.23688754439353943,0.1594604253768921,0.0011872146278619766,0.17251889407634735,0.13736455142498016
a,0.3320399522781372,0.2552328109741211,0.19403119385242462,0.26421117782592773,0.5829201340675354,0.23966510593891144,0.2707524299621582,0.32523053884506226,0.45503583550453186,-0.003403416834771633,0.3452818691730499,0.19244733452796936,0.45503583550453186,0.21121151745319366,0.04866964742541313,0.19505570828914642,0.23916715383529663
small,0.2504110634326935,0.20443524420261383,0.11970049887895584,0.18034958839416504,0.39655908942222595,0.16497085988521576,0.18118587136268616,0.3115811347961426,0.3054737150669098,0.06267057359218597,0.286228209733963,0.20783813297748566,0.3054737150669098,0.13203774392604828,0.08369652181863785,0.13654476404190063,0.13914890587329865
orbital,0.2394261658191681,0.14080005884170532,0.3857381343841553,0.1396251618862152,0.16417881846427917,0.16049827635288239,0.09450998157262802,0.156914621591568,0.20699875056743622,0.029327498748898506,0.18191111087799072,0.26015982031822205,0.20699875056743622,0.3779515027999878,-0.05107700452208519,0.774279773235321,0.22483505308628082
laboratory,0.20190474390983582,0.1017812192440033,0.34941279888153076,0.13158656656742096,0.19762322306632996,0.11404792964458466,0.1998116821050644,0.1994142383337021,0.20453277230262756,0.025063863024115562,0.14062781631946564,0.1617880016565323,0.20453277230262756,0.22418229281902313,0.00510451290756464,0.24045975506305695,0.07445509731769562
(,0.2411840260028839,0.18979617953300476,0.14891751110553741,0.2706909477710724,0.33289089798927307,0.21145714819431305,0.11557937413454056,0.2525939643383026,0.30882009863853455,0.015691284090280533,0.20831379294395447,0.1443396508693695,0.30882009863853455,0.18478946387767792,0.0012731997994706035,0.1564016044139862,0.40561532974243164
workshop,0.19903716444969177,0.166790172457695,0.21834123134613037,0.13205020129680634,0.20376601815223694,0.29263994097709656,0.13681763410568237,0.1654336154460907,0.1886417269706726,0.0204180758446455,0.17898358404636383,0.19762499630451202,0.1886417269706726,0.12194323539733887,0.05959562212228775,0.14932183921337128,0.17420513927936554
),0.26259949803352356,0.18584993481636047,0.15358616411685944,0.2638341188430786,0.3456730246543884,0.20434704422950745,0.11251133680343628,0.25800976157188416,0.31236231327056885,0.017907241359353065,0.23179085552692413,0.15921060740947723,0.31236231327056885,0.18219341337680817,0.021107977256178856,0.16763797402381897,0.42300865054130554
.,0.3567904531955719,0.35288307070732117,0.22033250331878662,0.24737101793289185,0.5934505462646484,0.3121925890445709,0.23147916793823242,0.351434588432312,0.4645031690597534,0.08522222936153412,0.4070230722427368,0.2362312227487564,0.4645031690597534,0.2542925775051117,-0.003708066651597619,0.19304080307483673,0.4130953550338745
