,what,did,virgin,media,claim,bskyb,did,that,resulted,virgin,not,carrying,the,channels,anymore,?
price,0.18606361746788025,0.20305229723453522,0.15784883499145508,0.17883190512657166,0.1717115193605423,0.11995101720094681,0.20305229723453522,0.2150627225637436,0.19766278564929962,0.15784883499145508,0.1938207745552063,0.13108010590076447,0.22636492550373077,0.13854341208934784,0.20335669815540314,0.14631175994873047
for,0.3017193675041199,0.318512886762619,0.19510306417942047,0.2442343533039093,0.22986814379692078,0.16577120125293732,0.318512886762619,0.4137635827064514,0.28806254267692566,0.19510306417942047,0.39280617237091064,0.30592870712280273,0.4739971458911896,0.23651212453842163,0.28566601872444153,0.264628142118454
the,0.42745697498321533,0.34736719727516174,0.21732187271118164,0.19221965968608856,0.25873351097106934,0.20915858447551727,0.34736719727516174,0.5473989248275757,0.2975946068763733,0.21732187271118164,0.4310511648654938,0.24629071354866028,1.0,0.27277594804763794,0.3136843740940094,0.22068053483963013
channels,0.1923084557056427,0.0628243163228035,0.18653205037117004,0.27351927757263184,0.16120757162570953,0.1449941098690033,0.0628243163228035,0.23954801261425018,0.13553082942962646,0.18653205037117004,0.20394136011600494,0.20084558427333832,0.27277594804763794,1.0,0.16351576149463654,0.19657258689403534
",",0.3087472915649414,0.3015086054801941,0.1973685473203659,0.23135341703891754,0.2664267122745514,0.2852807641029358,0.3015086054801941,0.4137537479400635,0.21903154253959656,0.1973685473203659,0.3769696354866028,0.24379299581050873,0.4933079481124878,0.2199012041091919,0.36397412419319153,0.31091248989105225
a,0.3320399522781372,0.2552328109741211,0.16995084285736084,0.21000106632709503,0.19074557721614838,0.21951700747013092,0.2552328109741211,0.47537946701049805,0.2727489173412323,0.16995084285736084,0.3791346549987793,0.2758665084838867,0.5829201340675354,0.18764011561870575,0.33166027069091797,0.23916715383529663
claim,0.30214840173721313,0.30867162346839905,0.1595536470413208,0.23219884932041168,1.0,0.10475696623325348,0.30867162346839905,0.39801377058029175,0.2201058715581894,0.1595536470413208,0.3852725028991699,0.10909610986709595,0.25873351097106934,0.16120757162570953,0.21703961491584778,0.2665664851665497
which,0.5261979103088379,0.2750149369239807,0.18072324991226196,0.21947839856147766,0.2379729151725769,0.17957738041877747,0.2750149369239807,0.6894589066505432,0.32516372203826904,0.18072324991226196,0.46766895055770874,0.2807732820510864,0.6521818041801453,0.335164338350296,0.36859130859375,0.25814583897590637
bskyb,0.17457032203674316,0.15346096456050873,0.2653351426124573,0.1461402028799057,0.10475696623325348,1.0000001192092896,0.15346096456050873,0.13467830419540405,0.1148633062839508,0.2653351426124573,0.1742992103099823,0.10514337569475174,0.20915858447551727,0.1449941098690033,0.20573465526103973,0.2979319989681244
denied,0.283390611410141,0.3636285364627838,0.19121229648590088,0.2254527509212494,0.4323524534702301,0.14201423525810242,0.3636285364627838,0.42417046427726746,0.33116135001182556,0.19121229648590088,0.39775100350379944,0.1851961612701416,0.22753532230854034,0.11147266626358032,0.29192298650741577,0.2030181586742401
",",0.3087472915649414,0.3015086054801941,0.1973685473203659,0.23135341703891754,0.2664267122745514,0.2852807641029358,0.3015086054801941,0.4137537479400635,0.21903154253959656,0.1973685473203659,0.3769696354866028,0.24379299581050873,0.4933079481124878,0.2199012041091919,0.36397412419319153,0.31091248989105225
on,0.34226128458976746,0.2670976221561432,0.18324129283428192,0.19591841101646423,0.21378369629383087,0.13935911655426025,0.2670976221561432,0.42569106817245483,0.28021755814552307,0.18324129283428192,0.3516409695148468,0.24775874614715576,0.5107308030128479,0.3108726739883423,0.3118024468421936,0.2714994251728058
the,0.42745697498321533,0.34736719727516174,0.21732187271118164,0.19221965968608856,0.25873351097106934,0.20915858447551727,0.34736719727516174,0.5473989248275757,0.2975946068763733,0.21732187271118164,0.4310511648654938,0.24629071354866028,1.0,0.27277594804763794,0.3136843740940094,0.22068053483963013
basis,0.27055948972702026,0.22425442934036255,0.11454737931489944,0.14202405512332916,0.2812126874923706,0.12865126132965088,0.22425442934036255,0.36076870560646057,0.31338343024253845,0.11454737931489944,0.30971255898475647,0.1355508416891098,0.2758672833442688,0.24617712199687958,0.15861506760120392,0.14255106449127197
that,0.6297725439071655,0.47518548369407654,0.20092211663722992,0.2675379812717438,0.39801377058029175,0.13467830419540405,0.47518548369407654,1.0,0.22833308577537537,0.20092211663722992,0.6600887179374695,0.22403770685195923,0.5473989248275757,0.23954801261425018,0.5001255869865417,0.32716336846351624
their,0.35142919421195984,0.38078752160072327,0.14946208894252777,0.12086445838212967,0.22127701342105865,0.12142784148454666,0.38078752160072327,0.4266771972179413,0.27446117997169495,0.14946208894252777,0.4368778169155121,0.22238333523273468,0.516537070274353,0.26712271571159363,0.31346169114112854,0.1898253709077835
new,0.2130378633737564,0.227974995970726,0.16320553421974182,0.20154020190238953,0.1320084035396576,0.16534830629825592,0.227974995970726,0.29177987575531006,0.18472044169902802,0.16320553421974182,0.219951331615448,0.10254349559545517,0.3845241069793701,0.1410730928182602,0.22974400222301483,0.14782847464084625
deal,0.3379717469215393,0.2367614358663559,0.187012180685997,0.25161898136138916,0.2317361831665039,0.16630497574806213,0.2367614358663559,0.3376487195491791,0.27414587140083313,0.187012180685997,0.24365419149398804,0.150518536567688,0.23069973289966583,0.19011235237121582,0.24128063023090363,0.2513751685619354
offered,0.1662205457687378,0.40334975719451904,0.21048933267593384,0.19579483568668365,0.22989119589328766,0.12191414833068848,0.40334975719451904,0.27693602442741394,0.3288264274597168,0.21048933267593384,0.2119000256061554,0.24142438173294067,0.270993173122406,0.14507927000522614,0.19783635437488556,0.22244536876678467
``,0.008517155423760414,-0.029888948425650597,-0.007404382340610027,-0.11658452451229095,0.050591085106134415,0.11686824262142181,-0.029888948425650597,0.05285148695111275,0.01855943351984024,-0.007404382340610027,0.09406080842018127,0.011708240956068039,0.029072100296616554,0.003328074235469103,-0.013182422146201134,0.0685480609536171
substantially,0.3593144714832306,0.31117701530456543,0.15342724323272705,0.19707486033439636,0.30514705181121826,0.10800237953662872,0.31117701530456543,0.4432713985443115,0.2876479923725128,0.15342724323272705,0.43620023131370544,0.20055800676345825,0.3244253695011139,0.22402141988277435,0.3480614721775055,0.2573455274105072
more,0.3484537899494171,0.2803135812282562,0.18189705908298492,0.1829180270433426,0.25979161262512207,0.16778512299060822,0.2803135812282562,0.4813884496688843,0.25326982140541077,0.18189705908298492,0.4605548083782196,0.2071985900402069,0.39758381247520447,0.2420799285173416,0.3729325234889984,0.27894994616508484
value,0.24056871235370636,0.1280398815870285,0.10490681231021881,0.11370263248682022,0.213034987449646,0.263511598110199,0.1280398815870285,0.2545641362667084,0.12716470658779144,0.10490681231021881,0.24114683270454407,0.1315680295228958,0.16908381879329681,0.16787442564964294,0.13278160989284515,0.23920650780200958
'',0.08143015950918198,0.01978493109345436,0.037148650735616684,0.05267010256648064,0.07775676995515823,0.0074076480232179165,0.01978493109345436,0.007880004122853279,-0.03266090527176857,0.037148650735616684,0.04262445494532585,-0.07811306416988373,0.041273195296525955,-0.05421838536858559,-0.016200236976146698,0.018684765323996544
by,0.2455483376979828,0.18574509024620056,0.16847321391105652,0.2604961395263672,0.1623682677745819,0.1526695340871811,0.18574509024620056,0.37496164441108704,0.23799769580364227,0.16847321391105652,0.291808545589447,0.15849177539348602,0.4408751428127289,0.2033657431602478,0.27211540937423706,0.17966607213020325
including,0.18328791856765747,0.26678287982940674,0.15208739042282104,0.20841960608959198,0.1382422149181366,0.1490495502948761,0.26678287982940674,0.31577053666114807,0.3102652430534363,0.15208739042282104,0.22746461629867554,0.21077273786067963,0.3738902807235718,0.19470426440238953,0.1783730834722519,0.1633303165435791
hd,0.15220552682876587,0.09886310994625092,0.14707119762897491,0.2660827338695526,0.0645003616809845,0.24691812694072723,0.09886310994625092,0.13209088146686554,0.06930404901504517,0.14707119762897491,0.14046962559223175,0.06771034747362137,0.19996047019958496,0.3962539732456207,0.1547054946422577,0.1705414354801178
channels,0.1923084557056427,0.0628243163228035,0.18653205037117004,0.27351927757263184,0.16120757162570953,0.1449941098690033,0.0628243163228035,0.23954801261425018,0.13553082942962646,0.18653205037117004,0.20394136011600494,0.20084558427333832,0.27277594804763794,1.0,0.16351576149463654,0.19657258689403534
and,0.31309178471565247,0.34479495882987976,0.17481452226638794,0.28782835602760315,0.22851447761058807,0.2175528109073639,0.34479495882987976,0.4731321930885315,0.28832435607910156,0.17481452226638794,0.39099299907684326,0.2537338435649872,0.5171257257461548,0.2887432873249054,0.2952691912651062,0.20544172823429108
video,0.1880173683166504,0.16985929012298584,0.18069025874137878,0.33708396553993225,0.15543779730796814,0.19804003834724426,0.16985929012298584,0.2561377286911011,0.13005760312080383,0.18069025874137878,0.17317667603492737,0.08785415440797806,0.2506899833679199,0.24954853951931,0.13888512551784515,0.22771678864955902
on,0.34226128458976746,0.2670976221561432,0.18324129283428192,0.19591841101646423,0.21378369629383087,0.13935911655426025,0.2670976221561432,0.42569106817245483,0.28021755814552307,0.18324129283428192,0.3516409695148468,0.24775874614715576,0.5107308030128479,0.3108726739883423,0.3118024468421936,0.2714994251728058
demand,0.2007312774658203,0.26737719774246216,0.08285987377166748,0.2287740409374237,0.23063962161540985,0.07470551878213882,0.26737719774246216,0.31761109828948975,0.36732217669487,0.08285987377166748,0.28134626150131226,0.21579858660697937,0.27194610238075256,0.270384281873703,0.2001432627439499,0.13359291851520538
content,0.3614070415496826,0.1962999552488327,0.18131190538406372,0.31621646881103516,0.24549072980880737,0.1856074333190918,0.1962999552488327,0.3454494774341583,0.2067519873380661,0.18131190538406372,0.3864686191082001,0.12531545758247375,0.21174471080303192,0.3626914322376251,0.24714313447475433,0.37093979120254517
which,0.5261979103088379,0.2750149369239807,0.18072324991226196,0.21947839856147766,0.2379729151725769,0.17957738041877747,0.2750149369239807,0.6894589066505432,0.32516372203826904,0.18072324991226196,0.46766895055770874,0.2807732820510864,0.6521818041801453,0.335164338350296,0.36859130859375,0.25814583897590637
was,0.22111038863658905,0.41399896144866943,0.21603500843048096,0.17841780185699463,0.15881295502185822,0.21192802488803864,0.41399896144866943,0.33670201897621155,0.3113420605659485,0.21603500843048096,0.2888734042644501,0.18545448780059814,0.48711544275283813,0.11888814717531204,0.288794606924057,0.18412111699581146
not,0.5449194312095642,0.6481515765190125,0.1984056979417801,0.21236996352672577,0.3852725028991699,0.1742992103099823,0.6481515765190125,0.6600887179374695,0.23529642820358276,0.1984056979417801,0.9999999403953552,0.19656163454055786,0.4310511648654938,0.20394136011600494,0.5793201923370361,0.41942933201789856
previously,0.24305304884910583,0.2304767668247223,0.173514261841774,0.25265243649482727,0.2742481231689453,0.12005597352981567,0.2304767668247223,0.31430622935295105,0.20217981934547424,0.173514261841774,0.28854355216026306,0.18468083441257477,0.33854439854621887,0.263938844203949,0.18418987095355988,0.15811841189861298
carried,0.17649970948696136,0.17487744987010956,0.20998091995716095,0.11823175847530365,0.19139984250068665,0.07912509143352509,0.17487744987010956,0.277723491191864,0.33077743649482727,0.20998091995716095,0.19099099934101105,0.6354665160179138,0.31854987144470215,0.2135072648525238,0.1666421890258789,0.1305524855852127
by,0.2455483376979828,0.18574509024620056,0.16847321391105652,0.2604961395263672,0.1623682677745819,0.1526695340871811,0.18574509024620056,0.37496164441108704,0.23799769580364227,0.16847321391105652,0.291808545589447,0.15849177539348602,0.4408751428127289,0.2033657431602478,0.27211540937423706,0.17966607213020325
cable,0.14582780003547668,0.11801295727491379,0.21484367549419403,0.35120320320129395,0.20715495944023132,0.1711769700050354,0.11801295727491379,0.22784870862960815,0.1888204962015152,0.21484367549419403,0.1818644106388092,0.22028398513793945,0.2599749267101288,0.536881148815155,0.14020323753356934,0.13993921875953674
.,0.3567904531955719,0.35288307070732117,0.22052781283855438,0.2313707321882248,0.24773532152175903,0.2844841778278351,0.35288307070732117,0.4460422694683075,0.23092694580554962,0.22052781283855438,0.4824007451534271,0.21084803342819214,0.5934505462646484,0.24374878406524658,0.35932520031929016,0.4130953550338745
