,what,alumni,is,also,the,governor,of,the,bank,of,japan,?
saul,0.2770378589630127,0.18812140822410583,0.1956031322479248,0.23571406304836273,0.2076161801815033,0.1271478235721588,0.146748885512352,0.2076161801815033,0.11806300282478333,0.146748885512352,0.17616842687129974,0.19444164633750916
alinsky,0.14602021872997284,0.11553630977869034,0.16128280758857727,0.15200525522232056,0.2103627771139145,0.0888691246509552,0.15278692543506622,0.2103627771139145,0.16748839616775513,0.15278692543506622,0.08109491318464279,0.13827551901340485
",",0.3087472915649414,0.2394251972436905,0.4691906273365021,0.4717654287815094,0.4933079481124878,0.25151750445365906,0.4946078956127167,0.4933079481124878,0.2756500244140625,0.4946078956127167,0.2639627754688263,0.31091248989105225
obama,0.1679007112979889,0.17556826770305634,0.15654388070106506,0.243915855884552,0.21614792943000793,0.27914974093437195,0.17125636339187622,0.21614792943000793,0.15449661016464233,0.17125636339187622,0.2321329265832901,0.2326410561800003
campaign,0.22158007323741913,0.18223287165164948,0.1803998500108719,0.23032592236995697,0.2755736708641052,0.3104025721549988,0.23278115689754486,0.2755736708641052,0.1903015673160553,0.23278115689754486,0.1448243260383606,0.162482351064682
advisor,0.1469605714082718,0.19027747213840485,0.13561934232711792,0.19909381866455078,0.17215700447559357,0.25164058804512024,0.20297446846961975,0.17215700447559357,0.1326829195022583,0.20297446846961975,0.18149444460868835,0.0939842164516449
and,0.31309178471565247,0.19591780006885529,0.3859752118587494,0.5755972862243652,0.5171257257461548,0.19707801938056946,0.5116966962814331,0.5171257257461548,0.23291631042957306,0.5116966962814331,0.2348099797964096,0.20544172823429108
top,0.21232028305530548,0.17973142862319946,0.17102722823619843,0.2643655836582184,0.31754136085510254,0.0878056064248085,0.20362378656864166,0.31754136085510254,0.1771773099899292,0.20362378656864166,0.16446161270141602,0.17265194654464722
political,0.21846716105937958,0.15611149370670319,0.15203817188739777,0.2067996710538864,0.20477235317230225,0.29839399456977844,0.27319738268852234,0.20477235317230225,0.17910170555114746,0.27319738268852234,0.1298159509897232,0.17130474746227264
advisor,0.1469605714082718,0.19027747213840485,0.13561934232711792,0.19909381866455078,0.17215700447559357,0.25164058804512024,0.20297446846961975,0.17215700447559357,0.1326829195022583,0.20297446846961975,0.18149444460868835,0.0939842164516449
to,0.455847829580307,0.16467376053333282,0.42745086550712585,0.5348826050758362,0.535392165184021,0.15556925535202026,0.41548454761505127,0.535392165184021,0.2013069987297058,0.41548454761505127,0.24116237461566925,0.29463258385658264
president,0.1870913952589035,0.21447357535362244,0.15443938970565796,0.17705458402633667,0.24330610036849976,0.44345271587371826,0.21610750257968903,0.24330610036849976,0.21080857515335083,0.21610750257968903,0.1894012689590454,0.14148259162902832
bill,0.16425743699073792,0.12100935727357864,0.16088230907917023,0.2585388422012329,0.24155211448669434,0.2287784218788147,0.17127205431461334,0.24155211448669434,0.17302487790584564,0.17127205431461334,0.07944337278604507,0.12855131924152374
clinton,0.1672235131263733,0.2596804201602936,0.16264407336711884,0.21108940243721008,0.2572503685951233,0.3281627595424652,0.19718830287456512,0.2572503685951233,0.18589015305042267,0.19718830287456512,0.12920702993869781,0.22146934270858765
david,0.1299152821302414,0.19291892647743225,0.14622443914413452,0.1866082102060318,0.2237231284379959,0.25858423113822937,0.191870778799057,0.2237231284379959,0.1126263290643692,0.191870778799057,0.1504320204257965,0.04158485680818558
axelrod,0.20197981595993042,0.18476442992687225,0.18303130567073822,0.21830697357654572,0.2941380441188812,0.3336864113807678,0.21228769421577454,0.2941380441188812,0.22601643204689026,0.21228769421577454,0.09005199372768402,0.1963425576686859
",",0.3087472915649414,0.2394251972436905,0.4691906273365021,0.4717654287815094,0.4933079481124878,0.25151750445365906,0.4946078956127167,0.4933079481124878,0.2756500244140625,0.4946078956127167,0.2639627754688263,0.31091248989105225
attorney,0.19245201349258423,0.1672843098640442,0.19138145446777344,0.15845683217048645,0.21909913420677185,0.4755004942417145,0.2063351422548294,0.21909913420677185,0.18342293798923492,0.2063351422548294,0.19135138392448425,0.14764122664928436
general,0.24928055703639984,0.1670725792646408,0.20144300162792206,0.23267501592636108,0.28634732961654663,0.4081312417984009,0.28352999687194824,0.28634732961654663,0.09392151981592178,0.28352999687194824,0.10423680394887924,0.1972234547138214
and,0.31309178471565247,0.19591780006885529,0.3859752118587494,0.5755972862243652,0.5171257257461548,0.19707801938056946,0.5116966962814331,0.5171257257461548,0.23291631042957306,0.5116966962814331,0.2348099797964096,0.20544172823429108
federal,0.2415231615304947,0.18023887276649475,0.158868670463562,0.2217554748058319,0.27537089586257935,0.30025672912597656,0.264590859413147,0.27537089586257935,0.2990334630012512,0.264590859413147,0.1197386384010315,0.1812247931957245
judge,0.30616456270217896,0.09713593125343323,0.25163978338241577,0.1537960022687912,0.21985375881195068,0.33053871989250183,0.18874549865722656,0.21985375881195068,0.18623381853103638,0.18874549865722656,0.08766162395477295,0.1870231032371521
robert,0.1948658525943756,0.17206764221191406,0.16191203892230988,0.19656740128993988,0.2257954627275467,0.26684772968292236,0.2398476004600525,0.2257954627275467,0.13094857335090637,0.2398476004600525,0.10272309929132462,0.11293095350265503
bork,0.2821780741214752,0.14429712295532227,0.19098380208015442,0.23860329389572144,0.22521577775478363,0.23493240773677826,0.1855132281780243,0.22521577775478363,0.21098478138446808,0.1855132281780243,0.09315263479948044,0.2713235914707184
",",0.3087472915649414,0.2394251972436905,0.4691906273365021,0.4717654287815094,0.4933079481124878,0.25151750445365906,0.4946078956127167,0.4933079481124878,0.2756500244140625,0.4946078956127167,0.2639627754688263,0.31091248989105225
attorney,0.19245201349258423,0.1672843098640442,0.19138145446777344,0.15845683217048645,0.21909913420677185,0.4755004942417145,0.2063351422548294,0.21909913420677185,0.18342293798923492,0.2063351422548294,0.19135138392448425,0.14764122664928436
general,0.24928055703639984,0.1670725792646408,0.20144300162792206,0.23267501592636108,0.28634732961654663,0.4081312417984009,0.28352999687194824,0.28634732961654663,0.09392151981592178,0.28352999687194824,0.10423680394887924,0.1972234547138214
ramsey,0.20370206236839294,0.22223050892353058,0.2546170949935913,0.20228855311870575,0.2543048560619354,0.27025511860847473,0.27714264392852783,0.2543048560619354,0.21303756535053253,0.27714264392852783,0.07038526237010956,0.16547457873821259
clark,0.17076857388019562,0.19357962906360626,0.15056291222572327,0.14654533565044403,0.2364250123500824,0.25218525528907776,0.172318235039711,0.2364250123500824,0.11048219352960587,0.172318235039711,0.116421177983284,0.10959257185459137
",",0.3087472915649414,0.2394251972436905,0.4691906273365021,0.4717654287815094,0.4933079481124878,0.25151750445365906,0.4946078956127167,0.4933079481124878,0.2756500244140625,0.4946078956127167,0.2639627754688263,0.31091248989105225
prohibition,0.20368692278862,0.15772660076618195,0.15546254813671112,0.22429722547531128,0.2334464192390442,0.2599498927593231,0.22685714066028595,0.2334464192390442,0.2000846117734909,0.22685714066028595,0.18731220066547394,0.2088877558708191
agent,0.1053810864686966,0.1285702884197235,0.21179664134979248,0.2692202031612396,0.1308915615081787,0.1246357187628746,0.10356795787811279,0.1308915615081787,0.13058628141880035,0.10356795787811279,0.10114006698131561,0.13699154555797577
eliot,0.20328496396541595,0.14320801198482513,0.15624020993709564,0.18471795320510864,0.15140269696712494,0.24899394810199738,0.16987493634223938,0.15140269696712494,0.12033902853727341,0.16987493634223938,0.12765860557556152,0.2153647243976593
ness,0.2145434021949768,0.160085067152977,0.23508717119693756,0.2430831789970398,0.2199755758047104,0.12171859294176102,0.21705566346645355,0.2199755758047104,0.21825769543647766,0.21705566346645355,0.13722361624240875,0.13972893357276917
",",0.3087472915649414,0.2394251972436905,0.4691906273365021,0.4717654287815094,0.4933079481124878,0.25151750445365906,0.4946078956127167,0.4933079481124878,0.2756500244140625,0.4946078956127167,0.2639627754688263,0.31091248989105225
supreme,0.25469252467155457,0.15954650938510895,0.18667450547218323,0.2356587052345276,0.2583438754081726,0.3322323262691498,0.2847438156604767,0.2583438754081726,0.21989291906356812,0.2847438156604767,0.20526891946792603,0.20777292549610138
court,0.23440583050251007,0.15066781640052795,0.20797641575336456,0.2450786530971527,0.2812081575393677,0.29185011982917786,0.28835242986679077,0.2812081575393677,0.24133379757404327,0.28835242986679077,0.1818639636039734,0.17100423574447632
justice,0.21462921798229218,0.15240328013896942,0.18458157777786255,0.18318867683410645,0.23470892012119293,0.316466748714447,0.2658293545246124,0.23470892012119293,0.18780577182769775,0.2658293545246124,0.1735183298587799,0.19269752502441406
john,0.18237407505512238,0.16326703131198883,0.16449548304080963,0.2478664070367813,0.2230520099401474,0.28579089045524597,0.2407056987285614,0.2230520099401474,0.18252070248126984,0.2407056987285614,0.1437763124704361,0.13162356615066528
paul,0.11217030137777328,0.1787998229265213,0.18022699654102325,0.19811207056045532,0.19191958010196686,0.17703276872634888,0.14511796832084656,0.19191958010196686,0.14771252870559692,0.14511796832084656,0.10964496433734894,0.16611461341381073
stevens,0.14559771120548248,0.12879012525081635,0.13902032375335693,0.23604214191436768,0.2338823676109314,0.14610017836093903,0.23136362433433533,0.2338823676109314,0.06083662807941437,0.23136362433433533,0.1066315770149231,0.12149069458246231
",",0.3087472915649414,0.2394251972436905,0.4691906273365021,0.4717654287815094,0.4933079481124878,0.25151750445365906,0.4946078956127167,0.4933079481124878,0.2756500244140625,0.4946078956127167,0.2639627754688263,0.31091248989105225
prime,0.15586113929748535,0.18138274550437927,0.16680827736854553,0.20427973568439484,0.19960100948810577,0.3378654420375824,0.23935265839099884,0.19960100948810577,0.1330166608095169,0.23935265839099884,0.22671504318714142,0.11276303976774216
minister,0.1705908179283142,0.18612247705459595,0.15245889127254486,0.19672662019729614,0.19297581911087036,0.42288199067115784,0.23343199491500854,0.19297581911087036,0.14815136790275574,0.23343199491500854,0.21750545501708984,0.10825661569833755
of,0.33290785551071167,0.27771928906440735,0.4854315221309662,0.4924938678741455,0.733189046382904,0.19877229630947113,1.0,0.733189046382904,0.2346848100423813,1.0,0.2358245700597763,0.1826142966747284
canada,0.19760756194591522,0.15920548141002655,0.20416449010372162,0.2584643065929413,0.2934837341308594,0.1939205676317215,0.24765145778656006,0.2934837341308594,0.16216672956943512,0.24765145778656006,0.3236028850078583,0.15722735226154327
william,0.24990826845169067,0.2015925943851471,0.13717274367809296,0.18133999407291412,0.21537061035633087,0.2932048439979553,0.20272590219974518,0.21537061035633087,0.12706071138381958,0.20272590219974518,0.1445019394159317,0.14462219178676605
lyon,0.11949300765991211,0.16919760406017303,0.14286446571350098,0.10141607373952866,0.1953364908695221,0.22624316811561584,0.15772823989391327,0.1953364908695221,0.10904358327388763,0.15772823989391327,0.0705554187297821,0.1611335575580597
mackenzie,0.12543179094791412,0.15726864337921143,0.12601619958877563,0.16026571393013,0.24465717375278473,0.20619167387485504,0.2273310422897339,0.24465717375278473,0.17683729529380798,0.2273310422897339,0.12743528187274933,0.08290573209524155
king,0.18449601531028748,0.1732138991355896,0.193196102976799,0.23403745889663696,0.25887003540992737,0.2292625457048416,0.2938710153102875,0.25887003540992737,0.1653909534215927,0.2938710153102875,0.18272416293621063,0.19130074977874756
",",0.3087472915649414,0.2394251972436905,0.4691906273365021,0.4717654287815094,0.4933079481124878,0.25151750445365906,0.4946078956127167,0.4933079481124878,0.2756500244140625,0.4946078956127167,0.2639627754688263,0.31091248989105225
11th,0.06251733750104904,0.11853203922510147,0.1454886794090271,0.22406147420406342,0.20795033872127533,0.07173310220241547,0.14593756198883057,0.20795033872127533,0.041752345860004425,0.14593756198883057,0.10289007425308228,0.014542436227202415
prime,0.15586113929748535,0.18138274550437927,0.16680827736854553,0.20427973568439484,0.19960100948810577,0.3378654420375824,0.23935265839099884,0.19960100948810577,0.1330166608095169,0.23935265839099884,0.22671504318714142,0.11276303976774216
minister,0.1705908179283142,0.18612247705459595,0.15245889127254486,0.19672662019729614,0.19297581911087036,0.42288199067115784,0.23343199491500854,0.19297581911087036,0.14815136790275574,0.23343199491500854,0.21750545501708984,0.10825661569833755
of,0.33290785551071167,0.27771928906440735,0.4854315221309662,0.4924938678741455,0.733189046382904,0.19877229630947113,1.0,0.733189046382904,0.2346848100423813,1.0,0.2358245700597763,0.1826142966747284
poland,0.16095873713493347,0.12028350681066513,0.13666775822639465,0.18497401475906372,0.24871079623699188,0.18223243951797485,0.26632049679756165,0.24871079623699188,0.23941674828529358,0.26632049679756165,0.3111369013786316,0.14259830117225647
marek,0.07103101909160614,0.1780509203672409,0.10585097968578339,0.143193319439888,0.1876683086156845,0.1865692287683487,0.12706555426120758,0.1876683086156845,0.12846705317497253,0.12706555426120758,0.11905138194561005,0.17564117908477783
belka,0.18802669644355774,0.19027908146381378,0.26703736186027527,0.31404754519462585,0.3130466639995575,0.22143299877643585,0.2732771039009094,0.3130466639995575,0.2548140585422516,0.2732771039009094,0.2203068882226944,0.20584531128406525
",",0.3087472915649414,0.2394251972436905,0.4691906273365021,0.4717654287815094,0.4933079481124878,0.25151750445365906,0.4946078956127167,0.4933079481124878,0.2756500244140625,0.4946078956127167,0.2639627754688263,0.31091248989105225
governor,0.21184112131595612,0.14767803251743317,0.11671670526266098,0.11112888157367706,0.19955585896968842,1.0,0.19877229630947113,0.19955585896968842,0.20290720462799072,0.19877229630947113,0.1859806478023529,0.135940283536911
of,0.33290785551071167,0.27771928906440735,0.4854315221309662,0.4924938678741455,0.733189046382904,0.19877229630947113,1.0,0.733189046382904,0.2346848100423813,1.0,0.2358245700597763,0.1826142966747284
the,0.42745697498321533,0.22524002194404602,0.5823672413825989,0.6021018624305725,1.0,0.19955585896968842,0.733189046382904,1.0,0.3216422498226166,0.733189046382904,0.22735914587974548,0.22068053483963013
bank,0.13934029638767242,0.20763228833675385,0.21801011264324188,0.2054726779460907,0.3216422498226166,0.20290720462799072,0.2346848100423813,0.3216422498226166,1.0,0.2346848100423813,0.0587938129901886,0.09656643867492676
of,0.33290785551071167,0.27771928906440735,0.4854315221309662,0.4924938678741455,0.733189046382904,0.19877229630947113,1.0,0.733189046382904,0.2346848100423813,1.0,0.2358245700597763,0.1826142966747284
japan,0.1865565925836563,0.19506126642227173,0.1727645993232727,0.2463727742433548,0.22735914587974548,0.1859806478023529,0.2358245700597763,0.22735914587974548,0.0587938129901886,0.2358245700597763,1.0,0.1312343180179596
masaaki,0.17001719772815704,0.1880737543106079,0.21681782603263855,0.1993672400712967,0.1783008724451065,0.18927910923957825,0.20171663165092468,0.1783008724451065,0.15665607154369354,0.20171663165092468,0.5312039852142334,0.1539539247751236
shirakawa,0.19746607542037964,0.1452665776014328,0.14766374230384827,0.1938682347536087,0.25537458062171936,0.2014170140028,0.22292016446590424,0.25537458062171936,0.12952585518360138,0.22292016446590424,0.5391230583190918,0.17535240948200226
",",0.3087472915649414,0.2394251972436905,0.4691906273365021,0.4717654287815094,0.4933079481124878,0.25151750445365906,0.4946078956127167,0.4933079481124878,0.2756500244140625,0.4946078956127167,0.2639627754688263,0.31091248989105225
the,0.42745697498321533,0.22524002194404602,0.5823672413825989,0.6021018624305725,1.0,0.19955585896968842,0.733189046382904,1.0,0.3216422498226166,0.733189046382904,0.22735914587974548,0.22068053483963013
first,0.28086137771606445,0.1461089849472046,0.30889374017715454,0.43768298625946045,0.49448907375335693,0.17008402943611145,0.3536086082458496,0.49448907375335693,0.1911180019378662,0.3536086082458496,0.23189915716648102,0.18701928853988647
female,0.14235767722129822,0.1910683661699295,0.19344212114810944,0.23004703223705292,0.2673940658569336,0.14069139957427979,0.26416701078414917,0.2673940658569336,0.12697479128837585,0.26416701078414917,0.11831317096948624,0.17839525640010834
african-american,0.20474658906459808,0.2538595199584961,0.21530787646770477,0.29347923398017883,0.3077481985092163,0.2251066416501999,0.2843579947948456,0.3077481985092163,0.1892261952161789,0.2843579947948456,0.2162814885377884,0.21985267102718353
senator,0.14464734494686127,0.19555765390396118,0.15797050297260284,0.16225525736808777,0.2008991688489914,0.5833471417427063,0.18903903663158417,0.2008991688489914,0.1763661801815033,0.18903903663158417,0.16030435264110565,0.1479560136795044
carol,0.1641474813222885,0.15980744361877441,0.1272042840719223,0.22200387716293335,0.1561352163553238,0.18428775668144226,0.146186962723732,0.1561352163553238,0.16284383833408356,0.146186962723732,0.08853522688150406,0.15451480448246002
moseley,0.15921038389205933,0.18969294428825378,0.14102217555046082,0.1984572857618332,0.21642321348190308,0.12639929354190826,0.19036637246608734,0.21642321348190308,0.20312930643558502,0.19036637246608734,0.09687690436840057,0.13250361382961273
braun,0.14971667528152466,0.15949629247188568,0.09948650002479553,0.20021472871303558,0.18706366419792175,0.10032165795564651,0.16651400923728943,0.18706366419792175,0.14842140674591064,0.16651400923728943,0.0885820984840393,0.2169470489025116
",",0.3087472915649414,0.2394251972436905,0.4691906273365021,0.4717654287815094,0.4933079481124878,0.25151750445365906,0.4946078956127167,0.4933079481124878,0.2756500244140625,0.4946078956127167,0.2639627754688263,0.31091248989105225
united,0.20036718249320984,0.22576108574867249,0.22408509254455566,0.30441129207611084,0.34367692470550537,0.24308325350284576,0.3187655806541443,0.34367692470550537,0.1994088590145111,0.3187655806541443,0.33044925332069397,0.17266890406608582
states,0.21526020765304565,0.18987558782100677,0.21939043700695038,0.2941293716430664,0.3463578522205353,0.26653534173965454,0.30884552001953125,0.3463578522205353,0.17994898557662964,0.30884552001953125,0.3006630837917328,0.16272737085819244
senator,0.14464734494686127,0.19555765390396118,0.15797050297260284,0.16225525736808777,0.2008991688489914,0.5833471417427063,0.18903903663158417,0.2008991688489914,0.1763661801815033,0.18903903663158417,0.16030435264110565,0.1479560136795044
from,0.2737620174884796,0.22609472274780273,0.27355384826660156,0.33783096075057983,0.40150508284568787,0.17470450699329376,0.4249346852302551,0.40150508284568787,0.18237312138080597,0.4249346852302551,0.1818128079175949,0.19969791173934937
vermont,0.1509951502084732,0.25391885638237,0.15706485509872437,0.21644695103168488,0.23738040030002594,0.39360541105270386,0.25202786922454834,0.23738040030002594,0.17917853593826294,0.25202786922454834,0.2924664616584778,0.13195045292377472
and,0.31309178471565247,0.19591780006885529,0.3859752118587494,0.5755972862243652,0.5171257257461548,0.19707801938056946,0.5116966962814331,0.5171257257461548,0.23291631042957306,0.5116966962814331,0.2348099797964096,0.20544172823429108
2016,0.10915659368038177,0.08534456044435501,0.04464074596762657,0.15788306295871735,0.11571308970451355,-0.14120981097221375,0.1386374831199646,0.11571308970451355,0.03622981160879135,0.1386374831199646,0.067835234105587,-0.12147852033376694
democratic,0.1858556717634201,0.21041645109653473,0.15758468210697174,0.16647785902023315,0.21570740640163422,0.4046236276626587,0.2273487150669098,0.21570740640163422,0.21454960107803345,0.2273487150669098,0.16138453781604767,0.1668088138103485
presidential,0.14383156597614288,0.25583815574645996,0.1744401901960373,0.18171624839305878,0.2443588525056839,0.3888923227787018,0.226227268576622,0.2443588525056839,0.2074480950832367,0.226227268576622,0.16467511653900146,0.1823401004076004
candidate,0.23493148386478424,0.23591765761375427,0.2018425613641739,0.1940286010503769,0.20382727682590485,0.3571775257587433,0.20604495704174042,0.20382727682590485,0.17381349205970764,0.20604495704174042,0.11710340529680252,0.2826109528541565
bernie,0.08426413685083389,0.15523576736450195,0.16249801218509674,0.15262705087661743,0.22509382665157318,0.1862567663192749,0.1334836781024933,0.22509382665157318,0.1401197612285614,0.1334836781024933,0.10907424986362457,0.18570417165756226
sanders,0.1722477227449417,0.21234402060508728,0.16217412054538727,0.22574692964553833,0.2733713686466217,0.2565489113330841,0.20887012779712677,0.2733713686466217,0.20851173996925354,0.20887012779712677,0.10841979086399078,0.20881439745426178
",",0.3087472915649414,0.2394251972436905,0.4691906273365021,0.4717654287815094,0.4933079481124878,0.25151750445365906,0.4946078956127167,0.4933079481124878,0.2756500244140625,0.4946078956127167,0.2639627754688263,0.31091248989105225
and,0.31309178471565247,0.19591780006885529,0.3859752118587494,0.5755972862243652,0.5171257257461548,0.19707801938056946,0.5116966962814331,0.5171257257461548,0.23291631042957306,0.5116966962814331,0.2348099797964096,0.20544172823429108
former,0.13598288595676422,0.24333471059799194,0.2175939530134201,0.24325285851955414,0.2251449078321457,0.2850245535373688,0.30415382981300354,0.2251449078321457,0.19711409509181976,0.30415382981300354,0.2308139204978943,0.10570605844259262
world,0.21669597923755646,0.2573029398918152,0.24458536505699158,0.30876004695892334,0.33604270219802856,0.11525973677635193,0.2828933000564575,0.33604270219802856,0.21678723394870758,0.2828933000564575,0.30395570397377014,0.17579582333564758
bank,0.13934029638767242,0.20763228833675385,0.21801011264324188,0.2054726779460907,0.3216422498226166,0.20290720462799072,0.2346848100423813,0.3216422498226166,1.0,0.2346848100423813,0.0587938129901886,0.09656643867492676
president,0.1870913952589035,0.21447357535362244,0.15443938970565796,0.17705458402633667,0.24330610036849976,0.44345271587371826,0.21610750257968903,0.24330610036849976,0.21080857515335083,0.21610750257968903,0.1894012689590454,0.14148259162902832
paul,0.11217030137777328,0.1787998229265213,0.18022699654102325,0.19811207056045532,0.19191958010196686,0.17703276872634888,0.14511796832084656,0.19191958010196686,0.14771252870559692,0.14511796832084656,0.10964496433734894,0.16611461341381073
wolfowitz,0.21823014318943024,0.19294913113117218,0.23915494978427887,0.24775472283363342,0.2810051143169403,0.16420957446098328,0.26361727714538574,0.2810051143169403,0.1781933307647705,0.26361727714538574,0.17423823475837708,0.22993943095207214
.,0.3567904531955719,0.2471552938222885,0.4569662809371948,0.49166762828826904,0.5934505462646484,0.2575504183769226,0.5352458953857422,0.5934505462646484,0.24876342713832855,0.5352458953857422,0.28114771842956543,0.4130953550338745
