,what,well,known,political,scientists,are,currently,on,the,university,'s,faculty,?
jerry,0.13617311418056488,0.16497740149497986,0.20414529740810394,0.15549345314502716,0.04361429810523987,0.14934101700782776,0.13928836584091187,0.15426179766654968,0.17205314338207245,0.2127564549446106,0.023170113563537598,0.1124335378408432,0.12069317698478699
coyne,0.17026287317276,0.12738968431949615,0.12832574546337128,0.19616948068141937,0.21827402710914612,0.11156874895095825,0.23858870565891266,0.21669241786003113,0.24600128829479218,0.23285461962223053,0.05251602828502655,0.10033904761075974,0.1997734159231186
",",0.3087472915649414,0.4331948161125183,0.3604377806186676,0.27072274684906006,0.25785407423973083,0.4062570035457611,0.33041635155677795,0.49057599902153015,0.4933079481124878,0.3017033040523529,-0.0016132977325469255,0.24666790664196014,0.31091248989105225
nobel,0.20388969779014587,0.12539438903331757,0.17574651539325714,0.28481414914131165,0.35553428530693054,0.125417560338974,0.10848280042409897,0.18425551056861877,0.1909446120262146,0.2923794984817505,-0.1214783638715744,0.3097632825374603,0.15008176863193512
prize,0.1654435694217682,0.1495530903339386,0.1670219898223877,0.2599872052669525,0.24088962376117706,0.10486749559640884,0.11378154903650284,0.1964096873998642,0.18969248235225677,0.2631310522556305,-0.10169786214828491,0.28145381808280945,0.14158497750759125
winning,0.10492657124996185,0.27628228068351746,0.24200205504894257,0.20230716466903687,0.08082526922225952,0.1401951014995575,0.1268875002861023,0.23274728655815125,0.30045071244239807,0.1563112735748291,0.0400766022503376,0.14308229088783264,0.1251823455095291
physicist,0.19407397508621216,0.13696904480457306,0.19415245950222015,0.2463275045156479,0.4611935019493103,0.09558805823326111,0.1068006083369255,0.1249929890036583,0.14301171898841858,0.2939886152744293,-0.02588343434035778,0.2760481834411621,0.1378137767314911
yoichiro,0.18365491926670074,0.16487087309360504,0.24304820597171783,0.08972641080617905,0.11177163571119308,0.10702674090862274,0.18446338176727295,0.1544913947582245,0.17992939054965973,0.19413521885871887,-0.06597035378217697,0.15772046148777008,0.18299587070941925
nambu,0.15264031291007996,0.17181062698364258,0.2822685241699219,0.15416543185710907,0.16805441677570343,0.13158003985881805,0.18285833299160004,0.13154694437980652,0.22064998745918274,0.25118476152420044,0.03278732672333717,0.1637531965970993,0.14700281620025635
",",0.3087472915649414,0.4331948161125183,0.3604377806186676,0.27072274684906006,0.25785407423973083,0.4062570035457611,0.33041635155677795,0.49057599902153015,0.4933079481124878,0.3017033040523529,-0.0016132977325469255,0.24666790664196014,0.31091248989105225
nobel,0.20388969779014587,0.12539438903331757,0.17574651539325714,0.28481414914131165,0.35553428530693054,0.125417560338974,0.10848280042409897,0.18425551056861877,0.1909446120262146,0.2923794984817505,-0.1214783638715744,0.3097632825374603,0.15008176863193512
prize,0.1654435694217682,0.1495530903339386,0.1670219898223877,0.2599872052669525,0.24088962376117706,0.10486749559640884,0.11378154903650284,0.1964096873998642,0.18969248235225677,0.2631310522556305,-0.10169786214828491,0.28145381808280945,0.14158497750759125
winning,0.10492657124996185,0.27628228068351746,0.24200205504894257,0.20230716466903687,0.08082526922225952,0.1401951014995575,0.1268875002861023,0.23274728655815125,0.30045071244239807,0.1563112735748291,0.0400766022503376,0.14308229088783264,0.1251823455095291
physicist,0.19407397508621216,0.13696904480457306,0.19415245950222015,0.2463275045156479,0.4611935019493103,0.09558805823326111,0.1068006083369255,0.1249929890036583,0.14301171898841858,0.2939886152744293,-0.02588343434035778,0.2760481834411621,0.1378137767314911
james,0.20536290109157562,0.17032009363174438,0.165827676653862,0.1358722448348999,0.10441430658102036,0.11147084832191467,0.1275576949119568,0.22752492129802704,0.22481533885002136,0.22221921384334564,0.043919146060943604,0.1628858745098114,0.12139993160963058
cronin,0.18537966907024384,0.14416731894016266,0.19589900970458984,0.1349857896566391,0.21677939593791962,0.18658334016799927,0.16209258139133453,0.2121332287788391,0.260356605052948,0.2228628695011139,-0.009341860190033913,0.2541240453720093,0.1520043909549713
",",0.3087472915649414,0.4331948161125183,0.3604377806186676,0.27072274684906006,0.25785407423973083,0.4062570035457611,0.33041635155677795,0.49057599902153015,0.4933079481124878,0.3017033040523529,-0.0016132977325469255,0.24666790664196014,0.31091248989105225
nobel,0.20388969779014587,0.12539438903331757,0.17574651539325714,0.28481414914131165,0.35553428530693054,0.125417560338974,0.10848280042409897,0.18425551056861877,0.1909446120262146,0.2923794984817505,-0.1214783638715744,0.3097632825374603,0.15008176863193512
prize,0.1654435694217682,0.1495530903339386,0.1670219898223877,0.2599872052669525,0.24088962376117706,0.10486749559640884,0.11378154903650284,0.1964096873998642,0.18969248235225677,0.2631310522556305,-0.10169786214828491,0.28145381808280945,0.14158497750759125
winning,0.10492657124996185,0.27628228068351746,0.24200205504894257,0.20230716466903687,0.08082526922225952,0.1401951014995575,0.1268875002861023,0.23274728655815125,0.30045071244239807,0.1563112735748291,0.0400766022503376,0.14308229088783264,0.1251823455095291
economists,0.26094529032707214,0.20689111948013306,0.13191331923007965,0.4017963111400604,0.5028355717658997,0.25590968132019043,0.1963188797235489,0.15410828590393066,0.20146530866622925,0.24109816551208496,0.026375411078333855,0.23912987112998962,0.1671878695487976
eugene,0.13637636601924896,0.12429358065128326,0.16477267444133759,0.18468205630779266,0.20489095151424408,0.06340508162975311,0.1625593602657318,0.19279353320598602,0.16070903837680817,0.20181478559970856,-0.09198959916830063,0.20087243616580963,0.16149088740348816
fama,0.11087947338819504,0.1637202501296997,0.21616891026496887,0.14635153114795685,0.09321093559265137,0.06295495480298996,0.11378739774227142,0.12929339706897736,0.17593027651309967,0.20363496243953705,-0.025372464209794998,0.21687234938144684,0.15622827410697937
",",0.3087472915649414,0.4331948161125183,0.3604377806186676,0.27072274684906006,0.25785407423973083,0.4062570035457611,0.33041635155677795,0.49057599902153015,0.4933079481124878,0.3017033040523529,-0.0016132977325469255,0.24666790664196014,0.31091248989105225
james,0.20536290109157562,0.17032009363174438,0.165827676653862,0.1358722448348999,0.10441430658102036,0.11147084832191467,0.1275576949119568,0.22752492129802704,0.22481533885002136,0.22221921384334564,0.043919146060943604,0.1628858745098114,0.12139993160963058
heckman,0.1987307220697403,0.23253671824932098,0.21534976363182068,0.1226583793759346,0.1879114955663681,0.14403080940246582,0.18424241244792938,0.2186121791601181,0.2720739543437958,0.28902000188827515,0.028746187686920166,0.2691245675086975,0.2205965518951416
",",0.3087472915649414,0.4331948161125183,0.3604377806186676,0.27072274684906006,0.25785407423973083,0.4062570035457611,0.33041635155677795,0.49057599902153015,0.4933079481124878,0.3017033040523529,-0.0016132977325469255,0.24666790664196014,0.31091248989105225
lars,0.09339693188667297,0.16514189541339874,0.21533077955245972,0.09921225905418396,0.19662407040596008,0.13108578324317932,0.15710310637950897,0.17179612815380096,0.22322756052017212,0.17422455549240112,0.13138726353645325,0.18531213700771332,0.12932564318180084
peter,0.15377900004386902,0.15667635202407837,0.12776750326156616,0.16769519448280334,0.12529586255550385,0.1084851548075676,0.15008695423603058,0.1729879379272461,0.24086274206638336,0.17672906816005707,0.01096232421696186,0.11952243745326996,0.11650477349758148
hansen,0.11333421617746353,0.17784833908081055,0.16349774599075317,0.11767945438623428,0.2156417965888977,0.07643285393714905,0.14731338620185852,0.18846495449543,0.19952274858951569,0.22767452895641327,0.0729980319738388,0.14739878475666046,0.1285921335220337
",",0.3087472915649414,0.4331948161125183,0.3604377806186676,0.27072274684906006,0.25785407423973083,0.4062570035457611,0.33041635155677795,0.49057599902153015,0.4933079481124878,0.3017033040523529,-0.0016132977325469255,0.24666790664196014,0.31091248989105225
roger,0.1456337571144104,0.15669861435890198,0.12730953097343445,0.1251761019229889,0.0765775740146637,0.07303884625434875,0.10229355841875076,0.21624179184436798,0.1998666524887085,0.09043104201555252,-0.05052544176578522,0.13065364956855774,0.0969553217291832
myerson,0.19935797154903412,0.21018850803375244,0.201254203915596,0.28402087092399597,0.19434700906276703,0.1328112781047821,0.18126603960990906,0.25447797775268555,0.23424971103668213,0.3169901967048645,0.03410836309194565,0.21163012087345123,0.2696976065635681
and,0.31309178471565247,0.5258845686912537,0.3468935489654541,0.33013346791267395,0.20514336228370667,0.48576638102531433,0.2922934591770172,0.4077630043029785,0.5171257257461548,0.2665814459323883,0.06895173341035843,0.21924199163913727,0.20544172823429108
robert,0.1948658525943756,0.1413799673318863,0.1349969506263733,0.10254821926355362,0.1422974020242691,0.10026475787162781,0.13602732121944427,0.20455646514892578,0.2257954627275467,0.2057558000087738,0.028171386569738388,0.19012585282325745,0.11293095350265503
lucas,0.0458514429628849,0.15472926199436188,0.11522289365530014,0.10435924679040909,0.14884468913078308,0.08289477229118347,0.14799264073371887,0.19635732471942902,0.22933711111545563,0.1714562624692917,0.08627693355083466,0.14796572923660278,0.10544870048761368
",",0.3087472915649414,0.4331948161125183,0.3604377806186676,0.27072274684906006,0.25785407423973083,0.4062570035457611,0.33041635155677795,0.49057599902153015,0.4933079481124878,0.3017033040523529,-0.0016132977325469255,0.24666790664196014,0.31091248989105225
jr.,0.2862679958343506,0.17976252734661102,0.08980254083871841,0.14241492748260498,0.10462301224470139,0.19793835282325745,0.08956561982631683,0.16654936969280243,0.14970926940441132,0.031566470861434937,0.06017802655696869,0.06717018038034439,0.3112807273864746
",",0.3087472915649414,0.4331948161125183,0.3604377806186676,0.27072274684906006,0.25785407423973083,0.4062570035457611,0.33041635155677795,0.49057599902153015,0.4933079481124878,0.3017033040523529,-0.0016132977325469255,0.24666790664196014,0.31091248989105225
freakonomics,0.3741725981235504,0.24399007856845856,0.22904880344867706,0.310943067073822,0.3767346739768982,0.2639532685279846,0.1932634711265564,0.2596351206302643,0.2887361943721771,0.401892751455307,0.006647521164268255,0.37749728560447693,0.2605758011341095
author,0.18480391800403595,0.22402524948120117,0.2008216232061386,0.32840779423713684,0.12723079323768616,0.08173219114542007,0.2127886265516281,0.16987942159175873,0.199458509683609,0.21365895867347717,0.08716395497322083,0.24645332992076874,0.14162757992744446
and,0.31309178471565247,0.5258845686912537,0.3468935489654541,0.33013346791267395,0.20514336228370667,0.48576638102531433,0.2922934591770172,0.4077630043029785,0.5171257257461548,0.2665814459323883,0.06895173341035843,0.21924199163913727,0.20544172823429108
noted,0.16981294751167297,0.355101078748703,0.3266995847225189,0.21909089386463165,0.12231213599443436,0.20518268644809723,0.18655814230442047,0.24582087993621826,0.248806893825531,0.17320315539836884,-0.024553362280130386,0.19613517820835114,0.13014346361160278
economist,0.16227665543556213,0.11683225631713867,0.11101855337619781,0.4116947650909424,0.307115375995636,0.06680399179458618,0.15931938588619232,0.15839412808418274,0.1439521312713623,0.2912663519382477,0.01463379431515932,0.27937251329421997,0.15311987698078156
steven,0.1722090095281601,0.13250376284122467,0.11552903801202774,0.18121963739395142,0.19926124811172485,0.11480443924665451,0.24704375863075256,0.20901304483413696,0.21446210145950317,0.18937347829341888,-0.07979846745729446,0.16206574440002441,0.10277901589870453
levitt,0.14102567732334137,0.16914665699005127,0.1925065517425537,0.2061900794506073,0.21682053804397583,0.13318634033203125,0.24161575734615326,0.25825685262680054,0.22831755876541138,0.26471027731895447,-0.06461376696825027,0.20196722447872162,0.10831961780786514
",",0.3087472915649414,0.4331948161125183,0.3604377806186676,0.27072274684906006,0.25785407423973083,0.4062570035457611,0.33041635155677795,0.49057599902153015,0.4933079481124878,0.3017033040523529,-0.0016132977325469255,0.24666790664196014,0.31091248989105225
current,0.18294453620910645,0.1749715507030487,0.1528947502374649,0.19855530560016632,0.10551796853542328,0.1799115389585495,0.5213339328765869,0.27069616317749023,0.3314409554004669,0.18160270154476166,0.004145179875195026,0.14183376729488373,0.12074550241231918
governor,0.21184112131595612,0.13957443833351135,0.10357771068811417,0.29839399456977844,0.10533890873193741,0.06087646260857582,0.10745307803153992,0.1850048303604126,0.19955585896968842,0.2833692133426666,-0.0029628698248416185,0.1869083195924759,0.135940283536911
of,0.33290785551071167,0.3343164324760437,0.35814476013183594,0.27319738268852234,0.20474955439567566,0.39081433415412903,0.2655649185180664,0.3966929316520691,0.733189046382904,0.30646374821662903,-0.03817026689648628,0.28538843989372253,0.1826142966747284
india,0.23203566670417786,0.22815418243408203,0.18104800581932068,0.19711385667324066,0.12712068855762482,0.170655757188797,0.12402146309614182,0.14382734894752502,0.3108653426170349,0.16821256279945374,0.08424708992242813,0.12344536185264587,0.10473668575286865
's,0.02692362666130066,-0.0049502006731927395,0.008368984796106815,0.04151610657572746,0.013002701103687286,-0.008927806280553341,-0.0480838343501091,0.0026888418942689896,-0.01540423184633255,-0.007441582623869181,0.9999999403953552,-0.007807043846696615,-0.023395681753754616
central,0.17723965644836426,0.20551922917366028,0.1750374287366867,0.18619240820407867,0.1862601935863495,0.19564221799373627,0.17005090415477753,0.242094486951828,0.3417201042175293,0.20941095054149628,-0.03171226754784584,0.13278912007808685,0.14787602424621582
bank,0.13934029638767242,0.1525820940732956,0.11732029169797897,0.17910170555114746,0.07696405798196793,0.16304543614387512,0.1808447688817978,0.21732264757156372,0.3216422498226166,0.21604140102863312,0.07716244459152222,0.16072362661361694,0.09656643867492676
raghuram,0.27225401997566223,0.30725911259651184,0.279850572347641,0.2803053855895996,0.1301054060459137,0.26223260164260864,0.1761815845966339,0.23722106218338013,0.3500976860523224,0.27049779891967773,0.09025847166776657,0.2855474352836609,0.20225533843040466
rajan,0.20311595499515533,0.17932358384132385,0.1368519365787506,0.250370055437088,0.08802704513072968,0.07222369313240051,0.11829397082328796,0.147662952542305,0.1822163164615631,0.17976273596286774,0.07126603275537491,0.20352594554424286,0.18364664912223816
",",0.3087472915649414,0.4331948161125183,0.3604377806186676,0.27072274684906006,0.25785407423973083,0.4062570035457611,0.33041635155677795,0.49057599902153015,0.4933079481124878,0.3017033040523529,-0.0016132977325469255,0.24666790664196014,0.31091248989105225
the,0.42745697498321533,0.42630070447921753,0.3624623417854309,0.20477235317230225,0.25988271832466125,0.40399202704429626,0.2945235073566437,0.5107308030128479,1.0,0.263973206281662,-0.01540423184633255,0.19605974853038788,0.22068053483963013
74th,0.22675983607769012,0.17759284377098083,0.0937807634472847,0.030673589557409286,0.10388999432325363,0.20714923739433289,0.16799883544445038,0.20522542297840118,0.29454636573791504,0.10958395153284073,0.10379213839769363,0.058106038719415665,0.11257992684841156
united,0.20036718249320984,0.2246197611093521,0.16143083572387695,0.23496483266353607,0.16512741148471832,0.16919764876365662,0.2547817826271057,0.2703288793563843,0.34367692470550537,0.2727796137332916,-0.03853745758533478,0.20030075311660767,0.17266890406608582
states,0.21526020765304565,0.22481024265289307,0.12470885366201401,0.2472352534532547,0.1777845025062561,0.1846873015165329,0.2091326117515564,0.2692825198173523,0.3463578522205353,0.24941645562648773,-0.004298824816942215,0.19401958584785461,0.16272737085819244
secretary,0.14278742671012878,0.17784371972084045,0.11235424876213074,0.268964022397995,0.12114013731479645,0.06351467221975327,0.13002359867095947,0.18767742812633514,0.23160062730312347,0.2923652231693268,-0.007464706432074308,0.24369199573993683,0.10113837569952011
of,0.33290785551071167,0.3343164324760437,0.35814476013183594,0.27319738268852234,0.20474955439567566,0.39081433415412903,0.2655649185180664,0.3966929316520691,0.733189046382904,0.30646374821662903,-0.03817026689648628,0.28538843989372253,0.1826142966747284
the,0.42745697498321533,0.42630070447921753,0.3624623417854309,0.20477235317230225,0.25988271832466125,0.40399202704429626,0.2945235073566437,0.5107308030128479,1.0,0.263973206281662,-0.01540423184633255,0.19605974853038788,0.22068053483963013
treasury,0.18160781264305115,0.219108447432518,0.16328097879886627,0.2585192024707794,0.12735550105571747,0.14380985498428345,0.1064368411898613,0.13763129711151123,0.26463213562965393,0.20445023477077484,-0.0007326584891416132,0.21199002861976624,0.14624512195587158
and,0.31309178471565247,0.5258845686912537,0.3468935489654541,0.33013346791267395,0.20514336228370667,0.48576638102531433,0.2922934591770172,0.4077630043029785,0.5171257257461548,0.2665814459323883,0.06895173341035843,0.21924199163913727,0.20544172823429108
former,0.13598288595676422,0.1125054657459259,0.22469110786914825,0.27122583985328674,0.011786817573010921,0.08913670480251312,0.2928127348423004,0.18025436997413635,0.2251449078321457,0.20305003225803375,0.032462362200021744,0.18550439178943634,0.10570605844259262
goldman,0.1869022250175476,0.1458510160446167,0.1328524798154831,0.23243814706802368,0.1698988676071167,0.10809377580881119,0.13281631469726562,0.16736607253551483,0.21957680583000183,0.24478577077388763,0.038885656744241714,0.16433186829090118,0.19655320048332214
sachs,0.203375443816185,0.16923606395721436,0.1466914415359497,0.17108142375946045,0.21253743767738342,0.09705575555562973,0.1125645786523819,0.19631002843379974,0.22452358901500702,0.16538476943969727,0.05734620243310928,0.1396552175283432,0.20784007012844086
chairman,0.07858958840370178,0.1075621247291565,0.2319553643465042,0.2346455454826355,0.12249281257390976,0.0842060074210167,0.21853995323181152,0.18472251296043396,0.2121211588382721,0.24106574058532715,-0.09313603490591049,0.2513519823551178,0.08324678242206573
and,0.31309178471565247,0.5258845686912537,0.3468935489654541,0.33013346791267395,0.20514336228370667,0.48576638102531433,0.2922934591770172,0.4077630043029785,0.5171257257461548,0.2665814459323883,0.06895173341035843,0.21924199163913727,0.20544172823429108
ceo,0.12662312388420105,0.08935827016830444,0.1978340893983841,0.16516828536987305,0.11486563831567764,0.06756781786680222,0.19981855154037476,0.17200063169002533,0.16098161041736603,0.21092920005321503,-0.07697489112615585,0.22288288176059723,0.13378572463989258
hank,0.14234472811222076,0.227951779961586,0.20003332197666168,0.1236453726887703,0.09483488649129868,0.17570559680461884,0.15938769280910492,0.2843282222747803,0.19902701675891876,0.24214741587638855,-0.006417790427803993,0.14576919376850128,0.17129042744636536
paulson,0.17669829726219177,0.1967017650604248,0.1938086599111557,0.22512981295585632,0.1694898158311844,0.12127495557069778,0.23926839232444763,0.21571604907512665,0.25446754693984985,0.24663090705871582,0.0006105270003899932,0.15286961197853088,0.17550991475582123
",",0.3087472915649414,0.4331948161125183,0.3604377806186676,0.27072274684906006,0.25785407423973083,0.4062570035457611,0.33041635155677795,0.49057599902153015,0.4933079481124878,0.3017033040523529,-0.0016132977325469255,0.24666790664196014,0.31091248989105225
former,0.13598288595676422,0.1125054657459259,0.22469110786914825,0.27122583985328674,0.011786817573010921,0.08913670480251312,0.2928127348423004,0.18025436997413635,0.2251449078321457,0.20305003225803375,0.032462362200021744,0.18550439178943634,0.10570605844259262
chairman,0.07858958840370178,0.1075621247291565,0.2319553643465042,0.2346455454826355,0.12249281257390976,0.0842060074210167,0.21853995323181152,0.18472251296043396,0.2121211588382721,0.24106574058532715,-0.09313603490591049,0.2513519823551178,0.08324678242206573
of,0.33290785551071167,0.3343164324760437,0.35814476013183594,0.27319738268852234,0.20474955439567566,0.39081433415412903,0.2655649185180664,0.3966929316520691,0.733189046382904,0.30646374821662903,-0.03817026689648628,0.28538843989372253,0.1826142966747284
president,0.1870913952589035,0.1280101090669632,0.11868569999933243,0.30758240818977356,0.13412226736545563,0.06442158669233322,0.17231957614421844,0.18996542692184448,0.24330610036849976,0.2515452206134796,-0.08566092699766159,0.2102658599615097,0.14148259162902832
barack,0.17694424092769623,0.2063879370689392,0.11303780227899551,0.29852229356765747,0.1776464879512787,0.13691218197345734,0.17603939771652222,0.21191969513893127,0.24946269392967224,0.23504133522510529,-0.05288632586598396,0.15497900545597076,0.24987603724002838
obama,0.1679007112979889,0.18888048827648163,0.09175030887126923,0.27484187483787537,0.16912944614887238,0.14446760714054108,0.18217752873897552,0.20840923488140106,0.21614792943000793,0.21503716707229614,-0.030492741614580154,0.1290629804134369,0.2326410561800003
's,0.02692362666130066,-0.0049502006731927395,0.008368984796106815,0.04151610657572746,0.013002701103687286,-0.008927806280553341,-0.0480838343501091,0.0026888418942689896,-0.01540423184633255,-0.007441582623869181,0.9999999403953552,-0.007807043846696615,-0.023395681753754616
council,0.16933071613311768,0.13878925144672394,0.1099194809794426,0.1948511302471161,0.10954108834266663,0.1583584100008011,0.13459141552448273,0.16224971413612366,0.2829204201698303,0.2812507450580597,-0.007623340003192425,0.22136850655078888,0.1160062924027443
of,0.33290785551071167,0.3343164324760437,0.35814476013183594,0.27319738268852234,0.20474955439567566,0.39081433415412903,0.2655649185180664,0.3966929316520691,0.733189046382904,0.30646374821662903,-0.03817026689648628,0.28538843989372253,0.1826142966747284
economic,0.18082544207572937,0.15492019057273865,0.11629857122898102,0.4856628179550171,0.2195729911327362,0.17979218065738678,0.1614450216293335,0.20757777988910675,0.282455176115036,0.24439695477485657,0.0034841743763536215,0.22839201986789703,0.1206481084227562
advisors,0.21532268822193146,0.22211670875549316,0.1852540522813797,0.29287028312683105,0.24668669700622559,0.15866270661354065,0.14745040237903595,0.20771485567092896,0.2359212338924408,0.27169671654701233,-0.026458701118826866,0.27804383635520935,0.1274685561656952
austan,0.20894093811511993,0.20539717376232147,0.09616753458976746,0.2623806297779083,0.09457520395517349,0.12147432565689087,0.1843915432691574,0.15151092410087585,0.2235925942659378,0.22145654261112213,0.030325734987854958,0.2053191363811493,0.1711115539073944
goolsbee,0.3169708251953125,0.33956247568130493,0.2553286552429199,0.17598856985569,0.1890798956155777,0.2570185363292694,0.26715779304504395,0.3219677209854126,0.3299955129623413,0.283241331577301,0.11510147899389267,0.23375000059604645,0.3453584909439087
",",0.3087472915649414,0.4331948161125183,0.3604377806186676,0.27072274684906006,0.25785407423973083,0.4062570035457611,0.33041635155677795,0.49057599902153015,0.4933079481124878,0.3017033040523529,-0.0016132977325469255,0.24666790664196014,0.31091248989105225
shakespeare,0.23672284185886383,0.2122076004743576,0.23966084420681,0.17201969027519226,0.18393748998641968,0.19080501794815063,0.20644043385982513,0.14262507855892181,0.19480109214782715,0.13238194584846497,-0.005174538120627403,0.09910226613283157,0.19043835997581482
scholar,0.18881338834762573,0.17092545330524445,0.1785471886396408,0.319231778383255,0.2835785448551178,0.07756710797548294,0.10381145030260086,0.10482248663902283,0.16383583843708038,0.37606093287467957,0.040988847613334656,0.3727394938468933,0.1606755405664444
david,0.1299152821302414,0.1420772522687912,0.10141713917255402,0.15703421831130981,0.11630898714065552,0.10836230963468552,0.1875176578760147,0.1741110384464264,0.2237231284379959,0.23181812465190887,-0.00819597952067852,0.20476655662059784,0.04158485680818558
bevington,0.1692674309015274,0.20488913357257843,0.1586819738149643,0.25109848380088806,0.16121363639831543,0.09700949490070343,0.21363140642642975,0.24018479883670807,0.26041561365127563,0.3010590076446533,-0.04266100004315376,0.17855294048786163,0.16543465852737427
",",0.3087472915649414,0.4331948161125183,0.3604377806186676,0.27072274684906006,0.25785407423973083,0.4062570035457611,0.33041635155677795,0.49057599902153015,0.4933079481124878,0.3017033040523529,-0.0016132977325469255,0.24666790664196014,0.31091248989105225
