,what,is,the,lone,mls,team,that,belongs,to,southern,california,?
nfl,0.12579965591430664,0.12479410320520401,0.15305201709270477,0.18643862009048462,0.4068163335323334,0.352365642786026,0.15213505923748016,0.016352219507098198,0.1526731252670288,0.12034778296947479,0.22801721096038818,0.10610254108905792
(,0.2411840260028839,0.35393038392066956,0.33289089798927307,0.24613481760025024,0.23039615154266357,0.1808312088251114,0.2264307141304016,0.24468207359313965,0.30882009863853455,0.20017468929290771,0.16755922138690948,0.40561532974243164
los,0.12322991341352463,0.17008589208126068,0.2502395510673523,0.21106131374835968,0.3519321382045746,0.22620324790477753,0.18935614824295044,0.12579189240932465,0.19904789328575134,0.18350043892860413,0.641045331954956,0.15495611727237701
angeles,0.10702074319124222,0.1558004766702652,0.24588194489479065,0.2017677277326584,0.3629729449748993,0.2259282022714615,0.1830451935529709,0.10366661101579666,0.20994949340820312,0.19405479729175568,0.6717669367790222,0.16139166057109833
rams,0.14737312495708466,0.15427684783935547,0.2225670963525772,0.20994175970554352,0.45943474769592285,0.309770792722702,0.15772901475429535,0.010630990378558636,0.20293092727661133,0.12379962205886841,0.2687579393386841,0.1534719467163086
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.25948193669319153,0.280373752117157,0.21287471055984497,0.4137537479400635,0.25071313977241516,0.44245919585227966,0.2795628309249878,0.2704589068889618,0.31091248989105225
san,0.19375550746917725,0.1594623327255249,0.2858080565929413,0.2134370654821396,0.27255159616470337,0.19775059819221497,0.19199305772781372,0.08906131237745285,0.21651452779769897,0.2520903944969177,0.5170050263404846,0.10952327400445938
diego,0.16958405077457428,0.1608497053384781,0.20885010063648224,0.17420659959316254,0.2680898606777191,0.1922333687543869,0.20866996049880981,0.11205996572971344,0.17890489101409912,0.17262554168701172,0.5714370608329773,0.11438121646642685
chargers,0.1902298480272293,0.1653708815574646,0.27091357111930847,0.2627248167991638,0.4496333599090576,0.26522940397262573,0.21738168597221375,0.05478792265057564,0.24064524471759796,0.13245759904384613,0.33396127820014954,0.1661611646413803
),0.26259949803352356,0.37732169032096863,0.3456730246543884,0.2371501922607422,0.2259303778409958,0.18319997191429138,0.23478686809539795,0.2319105565547943,0.31236231327056885,0.18959444761276245,0.19286775588989258,0.42300865054130554
;,0.10986888408660889,0.05324986204504967,0.09152708947658539,0.051053907722234726,0.10386592894792557,0.06688904762268066,0.0633435994386673,0.07741983979940414,0.0979827418923378,0.09648534655570984,0.08404627442359924,0.10349778085947037
nba,0.11413844674825668,0.11861348152160645,0.19036747515201569,0.23597297072410583,0.4404173195362091,0.36929500102996826,0.15521669387817383,0.055951811373233795,0.17971213161945343,0.13786925375461578,0.17184363305568695,0.17903099954128265
(,0.2411840260028839,0.35393038392066956,0.33289089798927307,0.24613481760025024,0.23039615154266357,0.1808312088251114,0.2264307141304016,0.24468207359313965,0.30882009863853455,0.20017468929290771,0.16755922138690948,0.40561532974243164
los,0.12322991341352463,0.17008589208126068,0.2502395510673523,0.21106131374835968,0.3519321382045746,0.22620324790477753,0.18935614824295044,0.12579189240932465,0.19904789328575134,0.18350043892860413,0.641045331954956,0.15495611727237701
angeles,0.10702074319124222,0.1558004766702652,0.24588194489479065,0.2017677277326584,0.3629729449748993,0.2259282022714615,0.1830451935529709,0.10366661101579666,0.20994949340820312,0.19405479729175568,0.6717669367790222,0.16139166057109833
lakers,0.18630129098892212,0.1498614102602005,0.22842036187648773,0.2491038292646408,0.4906388521194458,0.4014074206352234,0.18547938764095306,0.05606408417224884,0.22731587290763855,0.15392626821994781,0.3464243412017822,0.18630050122737885
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.25948193669319153,0.280373752117157,0.21287471055984497,0.4137537479400635,0.25071313977241516,0.44245919585227966,0.2795628309249878,0.2704589068889618,0.31091248989105225
los,0.12322991341352463,0.17008589208126068,0.2502395510673523,0.21106131374835968,0.3519321382045746,0.22620324790477753,0.18935614824295044,0.12579189240932465,0.19904789328575134,0.18350043892860413,0.641045331954956,0.15495611727237701
angeles,0.10702074319124222,0.1558004766702652,0.24588194489479065,0.2017677277326584,0.3629729449748993,0.2259282022714615,0.1830451935529709,0.10366661101579666,0.20994949340820312,0.19405479729175568,0.6717669367790222,0.16139166057109833
clippers,0.1481083631515503,0.15571653842926025,0.25956645607948303,0.19154803454875946,0.4247875511646271,0.2989601194858551,0.22881853580474854,0.07103750109672546,0.27891549468040466,0.1305171400308609,0.3525090217590332,0.14318007230758667
),0.26259949803352356,0.37732169032096863,0.3456730246543884,0.2371501922607422,0.2259303778409958,0.18319997191429138,0.23478686809539795,0.2319105565547943,0.31236231327056885,0.18959444761276245,0.19286775588989258,0.42300865054130554
;,0.10986888408660889,0.05324986204504967,0.09152708947658539,0.051053907722234726,0.10386592894792557,0.06688904762268066,0.0633435994386673,0.07741983979940414,0.0979827418923378,0.09648534655570984,0.08404627442359924,0.10349778085947037
mlb,0.12263047695159912,0.15110266208648682,0.1627868264913559,0.2187531441450119,0.5132585763931274,0.3199220597743988,0.16654042899608612,0.0679815337061882,0.1207210123538971,0.07689852267503738,0.24349968135356903,0.14139533042907715
(,0.2411840260028839,0.35393038392066956,0.33289089798927307,0.24613481760025024,0.23039615154266357,0.1808312088251114,0.2264307141304016,0.24468207359313965,0.30882009863853455,0.20017468929290771,0.16755922138690948,0.40561532974243164
los,0.12322991341352463,0.17008589208126068,0.2502395510673523,0.21106131374835968,0.3519321382045746,0.22620324790477753,0.18935614824295044,0.12579189240932465,0.19904789328575134,0.18350043892860413,0.641045331954956,0.15495611727237701
angeles,0.10702074319124222,0.1558004766702652,0.24588194489479065,0.2017677277326584,0.3629729449748993,0.2259282022714615,0.1830451935529709,0.10366661101579666,0.20994949340820312,0.19405479729175568,0.6717669367790222,0.16139166057109833
dodgers,0.16223667562007904,0.13664193451404572,0.24803763628005981,0.3006611764431,0.5097584128379822,0.32275739312171936,0.21255457401275635,0.07467494904994965,0.22531697154045105,0.08453759551048279,0.4031637907028198,0.19579218327999115
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.25948193669319153,0.280373752117157,0.21287471055984497,0.4137537479400635,0.25071313977241516,0.44245919585227966,0.2795628309249878,0.2704589068889618,0.31091248989105225
los,0.12322991341352463,0.17008589208126068,0.2502395510673523,0.21106131374835968,0.3519321382045746,0.22620324790477753,0.18935614824295044,0.12579189240932465,0.19904789328575134,0.18350043892860413,0.641045331954956,0.15495611727237701
angeles,0.10702074319124222,0.1558004766702652,0.24588194489479065,0.2017677277326584,0.3629729449748993,0.2259282022714615,0.1830451935529709,0.10366661101579666,0.20994949340820312,0.19405479729175568,0.6717669367790222,0.16139166057109833
angels,0.164859801530838,0.13634677231311798,0.23098918795585632,0.21859391033649445,0.3832530081272125,0.18007539212703705,0.2453767955303192,0.09339919686317444,0.19076526165008545,0.11812926828861237,0.30479246377944946,0.1420886367559433
of,0.33290785551071167,0.4854315221309662,0.733189046382904,0.2596026360988617,0.21883505582809448,0.20352502167224884,0.41498205065727234,0.2636148929595947,0.41548454761505127,0.31933003664016724,0.24929828941822052,0.1826142966747284
anaheim,0.14499156177043915,0.16232983767986298,0.2105565220117569,0.2112266570329666,0.38980382680892944,0.2794250249862671,0.15793702006340027,0.08327086269855499,0.1890081912279129,0.16485898196697235,0.5446116328239441,0.1973874717950821
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.25948193669319153,0.280373752117157,0.21287471055984497,0.4137537479400635,0.25071313977241516,0.44245919585227966,0.2795628309249878,0.2704589068889618,0.31091248989105225
san,0.19375550746917725,0.1594623327255249,0.2858080565929413,0.2134370654821396,0.27255159616470337,0.19775059819221497,0.19199305772781372,0.08906131237745285,0.21651452779769897,0.2520903944969177,0.5170050263404846,0.10952327400445938
diego,0.16958405077457428,0.1608497053384781,0.20885010063648224,0.17420659959316254,0.2680898606777191,0.1922333687543869,0.20866996049880981,0.11205996572971344,0.17890489101409912,0.17262554168701172,0.5714370608329773,0.11438121646642685
padres,0.18008959293365479,0.1980430632829666,0.27886655926704407,0.26409557461738586,0.47227516770362854,0.30509695410728455,0.24309900403022766,0.1504010707139969,0.2454526126384735,0.17083565890789032,0.4195125699043274,0.18680843710899353
),0.26259949803352356,0.37732169032096863,0.3456730246543884,0.2371501922607422,0.2259303778409958,0.18319997191429138,0.23478686809539795,0.2319105565547943,0.31236231327056885,0.18959444761276245,0.19286775588989258,0.42300865054130554
;,0.10986888408660889,0.05324986204504967,0.09152708947658539,0.051053907722234726,0.10386592894792557,0.06688904762268066,0.0633435994386673,0.07741983979940414,0.0979827418923378,0.09648534655570984,0.08404627442359924,0.10349778085947037
nhl,0.18539756536483765,0.15316113829612732,0.2157101184129715,0.18175040185451508,0.48066121339797974,0.34452930092811584,0.15662355720996857,0.05747712776064873,0.22888922691345215,0.1025899276137352,0.17258168756961823,0.13665364682674408
(,0.2411840260028839,0.35393038392066956,0.33289089798927307,0.24613481760025024,0.23039615154266357,0.1808312088251114,0.2264307141304016,0.24468207359313965,0.30882009863853455,0.20017468929290771,0.16755922138690948,0.40561532974243164
los,0.12322991341352463,0.17008589208126068,0.2502395510673523,0.21106131374835968,0.3519321382045746,0.22620324790477753,0.18935614824295044,0.12579189240932465,0.19904789328575134,0.18350043892860413,0.641045331954956,0.15495611727237701
angeles,0.10702074319124222,0.1558004766702652,0.24588194489479065,0.2017677277326584,0.3629729449748993,0.2259282022714615,0.1830451935529709,0.10366661101579666,0.20994949340820312,0.19405479729175568,0.6717669367790222,0.16139166057109833
kings,0.23629537224769592,0.15809790790081024,0.26066139340400696,0.1544829159975052,0.31659090518951416,0.18092118203639984,0.1890256255865097,0.10003724694252014,0.17682839930057526,0.25414448976516724,0.18964073061943054,0.19563011825084686
",",0.3087472915649414,0.4691906273365021,0.4933079481124878,0.25948193669319153,0.280373752117157,0.21287471055984497,0.4137537479400635,0.25071313977241516,0.44245919585227966,0.2795628309249878,0.2704589068889618,0.31091248989105225
anaheim,0.14499156177043915,0.16232983767986298,0.2105565220117569,0.2112266570329666,0.38980382680892944,0.2794250249862671,0.15793702006340027,0.08327086269855499,0.1890081912279129,0.16485898196697235,0.5446116328239441,0.1973874717950821
ducks,0.19349829852581024,0.14692933857440948,0.2418965846300125,0.19583716988563538,0.352524995803833,0.20216234028339386,0.19043807685375214,0.1289239525794983,0.2377699315547943,0.1369331181049347,0.2696678936481476,0.17352284491062164
),0.26259949803352356,0.37732169032096863,0.3456730246543884,0.2371501922607422,0.2259303778409958,0.18319997191429138,0.23478686809539795,0.2319105565547943,0.31236231327056885,0.18959444761276245,0.19286775588989258,0.42300865054130554
;,0.10986888408660889,0.05324986204504967,0.09152708947658539,0.051053907722234726,0.10386592894792557,0.06688904762268066,0.0633435994386673,0.07741983979940414,0.0979827418923378,0.09648534655570984,0.08404627442359924,0.10349778085947037
and,0.31309178471565247,0.3859752118587494,0.5171257257461548,0.19981883466243744,0.2786332964897156,0.22394508123397827,0.4731321930885315,0.2178621143102646,0.48971283435821533,0.24232792854309082,0.2441616654396057,0.20544172823429108
mls,0.16464200615882874,0.19856564700603485,0.3407278060913086,0.2561972737312317,1.0000001192092896,0.4657246768474579,0.2525734007358551,0.06448892503976822,0.24310454726219177,0.1621406078338623,0.26675572991371155,0.17685566842556
(,0.2411840260028839,0.35393038392066956,0.33289089798927307,0.24613481760025024,0.23039615154266357,0.1808312088251114,0.2264307141304016,0.24468207359313965,0.30882009863853455,0.20017468929290771,0.16755922138690948,0.40561532974243164
la,0.15497572720050812,0.19883033633232117,0.23999373614788055,0.11796865612268448,0.1929781287908554,0.1659669727087021,0.16424401104450226,0.18629638850688934,0.15626297891139984,0.13984240591526031,0.18989987671375275,0.16701938211917877
galaxy,0.18749870359897614,0.2287192940711975,0.21574880182743073,0.2786049246788025,0.31046605110168457,0.19395066797733307,0.25279760360717773,0.100917287170887,0.17287476360797882,0.12007506191730499,0.21346262097358704,0.2027440369129181
),0.26259949803352356,0.37732169032096863,0.3456730246543884,0.2371501922607422,0.2259303778409958,0.18319997191429138,0.23478686809539795,0.2319105565547943,0.31236231327056885,0.18959444761276245,0.19286775588989258,0.42300865054130554
.,0.3567904531955719,0.4569662809371948,0.5934505462646484,0.2910583019256592,0.3145148456096649,0.26467522978782654,0.4460422694683075,0.2508102357387543,0.4645031690597534,0.26629969477653503,0.2870451807975769,0.4130953550338745
