,in,the,2009,commission,v,italy,",",case,",",the,court,of,justice,held,that,an,italian,low,prohibiting,what,infringed,article,34,?
",",0.5201468467712402,0.4933079481124878,-0.3093184232711792,0.19528092443943024,0.22053663432598114,0.2497674822807312,1.0000001192092896,0.2977246046066284,1.0000001192092896,0.4933079481124878,0.24410836398601532,0.4946078956127167,0.22630788385868073,0.2880980372428894,0.4137537479400635,0.3581022024154663,0.2153971791267395,0.25131091475486755,0.2621118128299713,0.3087472915649414,0.2971166670322418,0.28605279326438904,0.028389768674969673,0.31091248989105225
the,0.6662389636039734,1.0,-0.23935742676258087,0.24418850243091583,0.18580520153045654,0.2633645832538605,0.4933079481124878,0.31022098660469055,0.4933079481124878,1.0,0.2812081575393677,0.733189046382904,0.23470892012119293,0.32185450196266174,0.5473989248275757,0.4207492768764496,0.19855095446109772,0.2544175982475281,0.2361770123243332,0.42745697498321533,0.23342125117778778,0.3329811692237854,0.0011487285373732448,0.22068053483963013
court,0.2793687880039215,0.2812081575393677,-0.2020135372877121,0.36450091004371643,0.31226083636283875,0.15383219718933105,0.24410836398601532,0.4225234091281891,0.24410836398601532,0.2812081575393677,1.0,0.28835242986679077,0.5483176112174988,0.2663261592388153,0.2474849969148636,0.20114386081695557,0.11926320195198059,0.10899241268634796,0.35532107949256897,0.23440583050251007,0.3204421401023865,0.22432352602481842,0.018385550007224083,0.17100423574447632
of,0.5696388483047485,0.733189046382904,-0.2637706398963928,0.2698368728160858,0.1655031144618988,0.2844046950340271,0.4946078956127167,0.24743439257144928,0.4946078956127167,0.733189046382904,0.28835242986679077,1.0,0.2658293545246124,0.28960686922073364,0.41498205065727234,0.32280945777893066,0.20819662511348724,0.27171993255615234,0.2527119815349579,0.33290785551071167,0.21162864565849304,0.25720444321632385,-0.03786544129252434,0.1826142966747284
justice,0.2678598463535309,0.23470892012119293,-0.08023256808519363,0.3890712857246399,0.22317616641521454,0.13768064975738525,0.22630788385868073,0.284448504447937,0.22630788385868073,0.23470892012119293,0.5483176112174988,0.2658293545246124,1.0,0.13507039844989777,0.23929592967033386,0.1862974911928177,0.13823910057544708,0.1388993263244629,0.22126607596874237,0.21462921798229218,0.2730865180492401,0.2118518352508545,-0.000976752140559256,0.19269752502441406
held,0.3127288818359375,0.32185450196266174,-0.24196983873844147,0.22662730515003204,0.09840460121631622,0.20232822000980377,0.2880980372428894,0.1021638736128807,0.2880980372428894,0.32185450196266174,0.2663261592388153,0.28960686922073364,0.13507039844989777,1.0,0.224154531955719,0.09179631620645523,0.13644137978553772,0.12996645271778107,0.22753189504146576,0.0974166989326477,0.2561693489551544,0.1424151062965393,-0.021659795194864273,0.14103956520557404
that,0.435920387506485,0.5473989248275757,-0.29959365725517273,0.22035260498523712,0.14623945951461792,0.17940302193164825,0.4137537479400635,0.4129708409309387,0.4137537479400635,0.5473989248275757,0.2474849969148636,0.41498205065727234,0.23929592967033386,0.224154531955719,1.0,0.365763783454895,0.18464817106723785,0.2722960412502289,0.32843610644340515,0.6297725439071655,0.3473595380783081,0.41666144132614136,0.0448484867811203,0.32716336846351624
an,0.2605783939361572,0.4207492768764496,-0.1718069165945053,0.19403649866580963,0.13768543303012848,0.1049756184220314,0.3581022024154663,0.28771698474884033,0.3581022024154663,0.4207492768764496,0.20114386081695557,0.32280945777893066,0.1862974911928177,0.09179631620645523,0.365763783454895,1.0,0.21763551235198975,0.15736551582813263,0.17887601256370544,0.2821882665157318,0.12186188995838165,0.2350708693265915,-0.015779325738549232,0.19793890416622162
italian,0.1941935271024704,0.19855095446109772,-0.20644471049308777,0.19379840791225433,0.09236983954906464,0.6474564671516418,0.2153971791267395,0.12196917831897736,0.2153971791267395,0.19855095446109772,0.11926320195198059,0.20819662511348724,0.13823910057544708,0.13644137978553772,0.18464817106723785,0.21763551235198975,1.0,0.13177694380283356,0.13663986325263977,0.15137425065040588,0.15771739184856415,0.12964430451393127,0.014026285149157047,0.1156633123755455
law,0.24850773811340332,0.24548950791358948,-0.2384258359670639,0.3065055310726166,0.17908430099487305,0.09191471338272095,0.24953721463680267,0.3231390416622162,0.24953721463680267,0.24548950791358948,0.413828045129776,0.2816956341266632,0.357088178396225,0.15026940405368805,0.23277728259563446,0.17270056903362274,0.052392710000276566,0.09856776893138885,0.4413697421550751,0.2145031988620758,0.2906589210033417,0.187630295753479,-0.030858108773827553,0.1528988480567932
prohibiting,0.2121983766555786,0.2361770123243332,-0.2370239645242691,0.24793049693107605,0.17762379348278046,0.11693889647722244,0.2621118128299713,0.33584991097450256,0.2621118128299713,0.2361770123243332,0.35532107949256897,0.2527119815349579,0.22126607596874237,0.22753189504146576,0.32843610644340515,0.17887601256370544,0.13663986325263977,0.20625360310077667,1.0000001192092896,0.25740212202072144,0.46203744411468506,0.24402658641338348,0.04967675730586052,0.24468250572681427
motorcycles,0.21685436367988586,0.19527219235897064,-0.18475158512592316,0.14195911586284637,0.14791575074195862,0.21087124943733215,0.21737366914749146,0.13168062269687653,0.21737366914749146,0.19527219235897064,0.12656991183757782,0.18522591888904572,0.14032293856143951,0.23131950199604034,0.19769421219825745,0.1208283007144928,0.2684090733528137,0.14263419806957245,0.2349201887845993,0.1797896772623062,0.20603817701339722,0.1819748729467392,-0.03724813088774681,0.16258148849010468
or,0.3586423695087433,0.4174870550632477,-0.24894005060195923,0.186940535902977,0.16698549687862396,0.17986111342906952,0.3769497275352478,0.3510584235191345,0.3769497275352478,0.4174870550632477,0.1935720443725586,0.3792596757411957,0.15978524088859558,0.16831013560295105,0.4729836881160736,0.3096676766872406,0.16696302592754364,0.24347376823425293,0.326159805059433,0.33867141604423523,0.32542240619659424,0.28299111127853394,0.0323651060461998,0.32389625906944275
mopeds,0.13542398810386658,0.18365944921970367,-0.2612166404724121,0.1481340080499649,0.15497738122940063,0.13866716623306274,0.24218961596488953,0.17303341627120972,0.24218961596488953,0.18365944921970367,0.12454409152269363,0.13965773582458496,0.07773669064044952,0.15655551850795746,0.32607725262641907,0.18440333008766174,0.1530957967042923,0.34756696224212646,0.2474144846200943,0.26765793561935425,0.3281877934932709,0.2970866560935974,0.14099928736686707,0.26030007004737854
pulling,0.17320513725280762,0.29187607765197754,-0.15840213000774384,0.08130666613578796,0.108392134308815,0.10703980922698975,0.19414186477661133,0.2529119849205017,0.19414186477661133,0.29187607765197754,0.08251970261335373,0.17518432438373566,0.09178166091442108,0.2559239864349365,0.3591305911540985,0.19227543473243713,0.08972550183534622,0.2187952697277069,0.2329222559928894,0.30354043841362,0.17070011794567108,0.15352481603622437,0.024996157735586166,0.17092806100845337
trailers,0.17308972775936127,0.23947575688362122,0.007449418306350708,0.13610976934432983,0.098061703145504,0.08664929121732712,0.1940629929304123,0.2054542750120163,0.1940629929304123,0.23947575688362122,0.08740481734275818,0.12482839077711105,0.09426115453243256,0.10747584700584412,0.26067814230918884,0.138983815908432,0.1552017331123352,0.22969624400138855,0.20318885147571564,0.206360325217247,0.22022682428359985,0.21988998353481293,0.04287020489573479,0.19265498220920563
infringed,0.13211965560913086,0.23342125117778778,-0.20420795679092407,0.2459256798028946,0.2642514705657959,0.11329478770494461,0.2971166670322418,0.36524900794029236,0.2971166670322418,0.23342125117778778,0.3204421401023865,0.21162864565849304,0.2730865180492401,0.2561693489551544,0.3473595380783081,0.12186188995838165,0.15771739184856415,0.15676820278167725,0.46203744411468506,0.28433918952941895,1.0,0.3492542505264282,0.010105646215379238,0.2920352518558502
article,0.26153311133384705,0.3329811692237854,-0.24199552834033966,0.2236960381269455,0.17136617004871368,0.13489410281181335,0.28605279326438904,0.3292388916015625,0.28605279326438904,0.3329811692237854,0.22432352602481842,0.25720444321632385,0.2118518352508545,0.1424151062965393,0.41666144132614136,0.2350708693265915,0.12964430451393127,0.1935843974351883,0.24402658641338348,0.40514686703681946,0.3492542505264282,0.9999999403953552,0.04630690813064575,0.4948462247848511
34,0.03443729504942894,0.0011487285373732448,-0.07065173238515854,-0.014483577571809292,0.014133197255432606,0.07744662463665009,0.028389768674969673,0.04009174183011055,0.028389768674969673,0.0011487285373732448,0.018385550007224083,-0.03786544129252434,-0.000976752140559256,-0.021659795194864273,0.0448484867811203,-0.015779325738549232,0.014026285149157047,0.0061843604780733585,0.04967675730586052,0.05857600271701813,0.010105646215379238,0.04630690813064575,1.0,-0.004250505939126015
.,0.5591574311256409,0.5934505462646484,-0.3028804063796997,0.20309296250343323,0.2973858416080475,0.26594269275665283,0.6812511086463928,0.32712292671203613,0.6812511086463928,0.5934505462646484,0.2742154598236084,0.5352458953857422,0.24642124772071838,0.2628571093082428,0.4460422694683075,0.3581749200820923,0.21152353286743164,0.2639716863632202,0.2121116667985916,0.3567904531955719,0.2428535670042038,0.30669885873794556,0.013581615872681141,0.4130953550338745
