,the,flags,on,the,moon,left,by,the,u.s.,manned,apollo,missions,are,all,still,standing,save,for,which,mission,'s,flag,?
during,0.4838213622570038,0.20061980187892914,0.3347817361354828,0.4838213622570038,0.14574238657951355,0.1861138939857483,0.3220438063144684,0.4838213622570038,0.027661997824907303,0.3052656650543213,0.22065234184265137,0.32358983159065247,0.2297976016998291,0.27479588985443115,0.3010420501232147,0.14514699578285217,0.19308117032051086,0.3448435664176941,0.3590145409107208,0.22419573366641998,0.011294117197394371,0.15794850885868073,0.1325719803571701
the,1.0,0.2511677145957947,0.5107308030128479,1.0,0.23613092303276062,0.33113980293273926,0.4408751428127289,1.0,0.06592652946710587,0.2392944097518921,0.2169172167778015,0.26288601756095886,0.40399202704429626,0.4860881567001343,0.40142056345939636,0.32312217354774475,0.24351766705513,0.4739971458911896,0.6521818041801453,0.22673439979553223,-0.01540423184633255,0.27358174324035645,0.22068053483963013
apollo,0.2169172167778015,0.04310046508908272,0.16069947183132172,0.2169172167778015,0.512973427772522,0.13033144176006317,0.1803566962480545,0.2169172167778015,0.0188660379499197,0.5195745825767517,0.9999999403953552,0.3512161374092102,0.10789818316698074,0.15919139981269836,0.15614260733127594,0.10485389083623886,0.21294473111629486,0.18462510406970978,0.19047300517559052,0.4094500243663788,-0.020172206684947014,0.07002140581607819,0.191528782248497
missions,0.26288601756095886,0.29201820492744446,0.2538504898548126,0.26288601756095886,0.30764681100845337,0.17312878370285034,0.22033432126045227,0.26288601756095886,0.0485873781144619,0.5398932099342346,0.3512161374092102,1.0,0.2802850008010864,0.250182569026947,0.23899997770786285,0.13632366061210632,0.22699180245399475,0.24688635766506195,0.2506242096424103,0.8248506784439087,0.014879320748150349,0.1835581660270691,0.21422071754932404
were,0.3906462490558624,0.19714027643203735,0.2774328887462616,0.3906462490558624,0.15599286556243896,0.2213863730430603,0.4406847059726715,0.3906462490558624,0.09215717762708664,0.2570171356201172,0.183358833193779,0.30557745695114136,0.6489362716674805,0.4387909770011902,0.352588027715683,0.21929143369197845,0.13314053416252136,0.33592689037323,0.2807837128639221,0.16210246086120605,0.007088581565767527,0.17571233212947845,0.17890112102031708
found,0.3452354073524475,0.09467844665050507,0.2337699830532074,0.3452354073524475,0.18306861817836761,0.15903827548027039,0.17248263955116272,0.3452354073524475,-0.11813616007566452,0.20102503895759583,0.16970503330230713,0.1624324470758438,0.2740558087825775,0.24743787944316864,0.2696150541305542,0.17938809096813202,0.11284748464822769,0.19707661867141724,0.25134438276290894,0.16127663850784302,0.005866709165275097,0.11962790787220001,0.16790300607681274
to,0.535392165184021,0.20655274391174316,0.41031414270401,0.535392165184021,0.17707908153533936,0.2724500000476837,0.33534231781959534,0.535392165184021,0.09732837975025177,0.21649380028247833,0.23190522193908691,0.29123765230178833,0.3504326641559601,0.42520734667778015,0.41205283999443054,0.2908179461956024,0.335874080657959,0.4451248347759247,0.5345056653022766,0.26700642704963684,0.03782717138528824,0.2708212435245514,0.29463258385658264
still,0.40142056345939636,0.27215179800987244,0.317820280790329,0.40142056345939636,0.17969228327274323,0.24864540994167328,0.25492724776268005,0.40142056345939636,0.07374965399503708,0.16868022084236145,0.15614260733127594,0.23899997770786285,0.40321314334869385,0.3996075987815857,1.0,0.33324483036994934,0.2618035078048706,0.37984156608581543,0.4167596399784088,0.16272535920143127,0.033143531531095505,0.2355700135231018,0.3039587736129761
be,0.4248143136501312,0.22945553064346313,0.37900757789611816,0.4248143136501312,0.20152267813682556,0.19051490724086761,0.43158695101737976,0.4248143136501312,-0.030090177431702614,0.25306642055511475,0.1851431280374527,0.16492660343647003,0.5556803941726685,0.42151448130607605,0.4066932499408722,0.27520814538002014,0.269986093044281,0.3801851272583008,0.476310670375824,0.13588100671768188,0.025217169895768166,0.20267871022224426,0.3324260413646698
standing,0.32312217354774475,0.2111012488603592,0.25366199016571045,0.32312217354774475,0.1659243106842041,0.201191708445549,0.1661255657672882,0.32312217354774475,0.0180970411747694,0.17844443023204803,0.10485389083623886,0.13632366061210632,0.23488858342170715,0.354315847158432,0.33324483036994934,0.9999999403953552,0.14850303530693054,0.2957304120063782,0.2561359405517578,0.10346534103155136,-0.062237318605184555,0.1685173362493515,0.11972658336162567
",",0.4933079481124878,0.23576903343200684,0.49057599902153015,0.4933079481124878,0.18567080795764923,0.2448868453502655,0.3680937886238098,0.4933079481124878,0.030410487204790115,0.1752677708864212,0.19808128476142883,0.2626538574695587,0.4062570035457611,0.425624817609787,0.35217106342315674,0.22449126839637756,0.2126808911561966,0.4464869201183319,0.3658004403114319,0.21226151287555695,-0.0016132977325469255,0.2366919368505478,0.31091248989105225
with,0.4223487675189972,0.15417508780956268,0.40749499201774597,0.4223487675189972,0.20192916691303253,0.219827800989151,0.39731505513191223,0.4223487675189972,0.045639924705028534,0.19048453867435455,0.1249200850725174,0.21365633606910706,0.38996943831443787,0.3876307010650635,0.29578447341918945,0.2784639894962311,0.2772441506385803,0.39140474796295166,0.46403205394744873,0.13122236728668213,-0.04624466598033905,0.15503068268299103,0.2433311939239502
the,1.0,0.2511677145957947,0.5107308030128479,1.0,0.23613092303276062,0.33113980293273926,0.4408751428127289,1.0,0.06592652946710587,0.2392944097518921,0.2169172167778015,0.26288601756095886,0.40399202704429626,0.4860881567001343,0.40142056345939636,0.32312217354774475,0.24351766705513,0.4739971458911896,0.6521818041801453,0.22673439979553223,-0.01540423184633255,0.27358174324035645,0.22068053483963013
exception,0.35692375898361206,0.14650091528892517,0.25334203243255615,0.35692375898361206,0.1385999172925949,0.17040421068668365,0.25222283601760864,0.35692375898361206,0.05318630859255791,0.190105140209198,0.1026742085814476,0.1800280064344406,0.39482760429382324,0.44154849648475647,0.3565121293067932,0.20708131790161133,0.13649092614650726,0.3299078941345215,0.3787161111831665,0.13087894022464752,-0.01883857697248459,0.17883171141147614,0.2036404013633728
of,0.733189046382904,0.29490622878074646,0.3966929316520691,0.733189046382904,0.18815091252326965,0.2218635529279709,0.3646814823150635,0.733189046382904,0.011562774889171124,0.17604194581508636,0.1786269098520279,0.2598918080329895,0.39081433415412903,0.42798417806625366,0.3288819193840027,0.30196839570999146,0.21277251839637756,0.4185989499092102,0.5011631846427917,0.20170781016349792,-0.03817026689648628,0.2675327956676483,0.1826142966747284
the,1.0,0.2511677145957947,0.5107308030128479,1.0,0.23613092303276062,0.33113980293273926,0.4408751428127289,1.0,0.06592652946710587,0.2392944097518921,0.2169172167778015,0.26288601756095886,0.40399202704429626,0.4860881567001343,0.40142056345939636,0.32312217354774475,0.24351766705513,0.4739971458911896,0.6521818041801453,0.22673439979553223,-0.01540423184633255,0.27358174324035645,0.22068053483963013
one,0.5514441132545471,0.2870699465274811,0.3601475656032562,0.5514441132545471,0.21252870559692383,0.24530725181102753,0.29445651173591614,0.5514441132545471,0.07261612266302109,0.22620147466659546,0.1690824031829834,0.17064131796360016,0.42537835240364075,0.4628787636756897,0.38286080956459045,0.32395127415657043,0.21907660365104675,0.384836345911026,0.510688066482544,0.12490365654230118,0.06913424283266068,0.20479588210582733,0.2673267424106598
left,0.33113980293273926,0.08661766350269318,0.30747801065444946,0.33113980293273926,0.09804370254278183,1.0,0.2067900449037552,0.33113980293273926,0.09375697374343872,0.17583492398262024,0.13033144176006317,0.17312878370285034,0.1584164947271347,0.2304716259241104,0.24864540994167328,0.201191708445549,0.1730813980102539,0.19966527819633484,0.22905652225017548,0.1522214710712433,0.0003564352518878877,0.1642991453409195,0.13251960277557373
during,0.4838213622570038,0.20061980187892914,0.3347817361354828,0.4838213622570038,0.14574238657951355,0.1861138939857483,0.3220438063144684,0.4838213622570038,0.027661997824907303,0.3052656650543213,0.22065234184265137,0.32358983159065247,0.2297976016998291,0.27479588985443115,0.3010420501232147,0.14514699578285217,0.19308117032051086,0.3448435664176941,0.3590145409107208,0.22419573366641998,0.011294117197394371,0.15794850885868073,0.1325719803571701
the,1.0,0.2511677145957947,0.5107308030128479,1.0,0.23613092303276062,0.33113980293273926,0.4408751428127289,1.0,0.06592652946710587,0.2392944097518921,0.2169172167778015,0.26288601756095886,0.40399202704429626,0.4860881567001343,0.40142056345939636,0.32312217354774475,0.24351766705513,0.4739971458911896,0.6521818041801453,0.22673439979553223,-0.01540423184633255,0.27358174324035645,0.22068053483963013
apollo,0.2169172167778015,0.04310046508908272,0.16069947183132172,0.2169172167778015,0.512973427772522,0.13033144176006317,0.1803566962480545,0.2169172167778015,0.0188660379499197,0.5195745825767517,0.9999999403953552,0.3512161374092102,0.10789818316698074,0.15919139981269836,0.15614260733127594,0.10485389083623886,0.21294473111629486,0.18462510406970978,0.19047300517559052,0.4094500243663788,-0.020172206684947014,0.07002140581607819,0.191528782248497
11,-0.0219515822827816,-0.10993468016386032,0.006688752211630344,-0.0219515822827816,0.05030500143766403,-0.08154259622097015,0.06314127892255783,-0.0219515822827816,-0.13929955661296844,0.004967127926647663,0.07242078334093094,0.021206656470894814,0.06551206856966019,0.04231664538383484,0.09789178520441055,-0.06028817966580391,0.008409928530454636,-0.05063733458518982,0.06589670479297638,-0.015701087191700935,0.07733099907636642,-0.0353156216442585,-0.04295448586344719
mission,0.22673439979553223,0.22393541038036346,0.21317659318447113,0.22673439979553223,0.34793826937675476,0.1522214710712433,0.18301942944526672,0.22673439979553223,-0.002929861657321453,0.496903657913208,0.4094500243663788,0.8248506784439087,0.12373365461826324,0.11677316576242447,0.16272535920143127,0.10346534103155136,0.2163539081811905,0.18326549232006073,0.19417668879032135,1.0,-0.010545115917921066,0.20822447538375854,0.19506393373012543
",",0.4933079481124878,0.23576903343200684,0.49057599902153015,0.4933079481124878,0.18567080795764923,0.2448868453502655,0.3680937886238098,0.4933079481124878,0.030410487204790115,0.1752677708864212,0.19808128476142883,0.2626538574695587,0.4062570035457611,0.425624817609787,0.35217106342315674,0.22449126839637756,0.2126808911561966,0.4464869201183319,0.3658004403114319,0.21226151287555695,-0.0016132977325469255,0.2366919368505478,0.31091248989105225
which,0.6521818041801453,0.2422771155834198,0.4245251417160034,0.6521818041801453,0.19790339469909668,0.22905652225017548,0.40543368458747864,0.6521818041801453,0.014487938955426216,0.21115973591804504,0.19047300517559052,0.2506242096424103,0.42922598123550415,0.50777268409729,0.4167596399784088,0.2561359405517578,0.21457767486572266,0.44095608592033386,1.0,0.19417668879032135,0.03856118768453598,0.22072987258434296,0.25814583897590637
was,0.48711544275283813,0.13442228734493256,0.3909217119216919,0.48711544275283813,0.18183675408363342,0.21956826746463776,0.4752357602119446,0.48711544275283813,0.06837434321641922,0.24339483678340912,0.2306441366672516,0.1960911750793457,0.3076191842556,0.23179835081100464,0.3328092098236084,0.24464210867881775,0.11016285419464111,0.3863949179649353,0.2830964922904968,0.20951420068740845,0.008974763564765453,0.18327446281909943,0.18412111699581146
blown,0.22228285670280457,0.235184907913208,0.18990592658519745,0.22228285670280457,0.25538814067840576,0.13682293891906738,0.1911681443452835,0.22228285670280457,-0.051975250244140625,0.3306877911090851,0.20955149829387665,0.2394750863313675,0.21166092157363892,0.23374193906784058,0.26648443937301636,0.2507294714450836,0.1146652027964592,0.12490388005971909,0.26854345202445984,0.2157335877418518,0.0067491293884813786,0.2090606838464737,0.17381517589092255
over,0.39856547117233276,0.2543090879917145,0.39810362458229065,0.39856547117233276,0.10991164296865463,0.22251693904399872,0.29360154271125793,0.39856547117233276,0.07138299196958542,0.23372076451778412,0.09949880093336105,0.258951336145401,0.2778770923614502,0.3786722719669342,0.3923878073692322,0.23995569348335266,0.19329145550727844,0.3419422209262848,0.4256240129470825,0.19404390454292297,0.016215575858950615,0.16472746431827545,0.25742942094802856
during,0.4838213622570038,0.20061980187892914,0.3347817361354828,0.4838213622570038,0.14574238657951355,0.1861138939857483,0.3220438063144684,0.4838213622570038,0.027661997824907303,0.3052656650543213,0.22065234184265137,0.32358983159065247,0.2297976016998291,0.27479588985443115,0.3010420501232147,0.14514699578285217,0.19308117032051086,0.3448435664176941,0.3590145409107208,0.22419573366641998,0.011294117197394371,0.15794850885868073,0.1325719803571701
that,0.5473989248275757,0.22071339190006256,0.42569106817245483,0.5473989248275757,0.28123724460601807,0.2512504756450653,0.37496164441108704,0.5473989248275757,0.006652553100138903,0.208269864320755,0.2014923095703125,0.20651644468307495,0.45265161991119385,0.53305584192276,0.5191669464111328,0.3461148142814636,0.2828555703163147,0.4137635827064514,0.6894589066505432,0.1697317510843277,0.04397977516055107,0.23078684508800507,0.32716336846351624
mission,0.22673439979553223,0.22393541038036346,0.21317659318447113,0.22673439979553223,0.34793826937675476,0.1522214710712433,0.18301942944526672,0.22673439979553223,-0.002929861657321453,0.496903657913208,0.4094500243663788,0.8248506784439087,0.12373365461826324,0.11677316576242447,0.16272535920143127,0.10346534103155136,0.2163539081811905,0.18326549232006073,0.19417668879032135,1.0,-0.010545115917921066,0.20822447538375854,0.19506393373012543
's,-0.01540423184633255,0.06487821787595749,0.0026888418942689896,-0.01540423184633255,0.0421946756541729,0.0003564352518878877,-0.010884488001465797,-0.01540423184633255,-0.015024582855403423,0.009618762880563736,-0.020172206684947014,0.014879320748150349,-0.008927806280553341,0.03181743621826172,0.033143531531095505,-0.062237318605184555,0.06872816383838654,-0.07241261005401611,0.03856118768453598,-0.010545115917921066,0.9999999403953552,0.07073651999235153,-0.023395681753754616
lift-off,0.24636231362819672,0.2080497145652771,0.29506880044937134,0.24636231362819672,0.2135787159204483,0.21202151477336884,0.2442692667245865,0.24636231362819672,-0.004110345151275396,0.35640108585357666,0.3465299904346466,0.28108012676239014,0.18213562667369843,0.23664884269237518,0.21000145375728607,0.3202330470085144,0.25171539187431335,0.2909539043903351,0.2666012644767761,0.27971160411834717,0.012510460801422596,0.14506061375141144,0.19147606194019318
from,0.40150508284568787,0.16838084161281586,0.36926645040512085,0.40150508284568787,0.1715833693742752,0.2032279670238495,0.3373257517814636,0.40150508284568787,0.11246796697378159,0.1953769475221634,0.14872027933597565,0.21033968031406403,0.2674213647842407,0.2866387963294983,0.23355193436145782,0.20452319085597992,0.17025305330753326,0.314039945602417,0.38755592703819275,0.155157208442688,-0.01936490088701248,0.1815217137336731,0.19969791173934937
the,1.0,0.2511677145957947,0.5107308030128479,1.0,0.23613092303276062,0.33113980293273926,0.4408751428127289,1.0,0.06592652946710587,0.2392944097518921,0.2169172167778015,0.26288601756095886,0.40399202704429626,0.4860881567001343,0.40142056345939636,0.32312217354774475,0.24351766705513,0.4739971458911896,0.6521818041801453,0.22673439979553223,-0.01540423184633255,0.27358174324035645,0.22068053483963013
lunar,0.23309995234012604,0.10377345979213715,0.22814977169036865,0.23309995234012604,0.6080004572868347,0.1618943065404892,0.19343101978302002,0.23309995234012604,-0.1384325474500656,0.47513729333877563,0.48109763860702515,0.3653785288333893,0.16087333858013153,0.1472918689250946,0.1609923094511032,0.1458221971988678,0.14125190675258636,0.16840216517448425,0.19250813126564026,0.3878321945667267,0.05316370725631714,0.1278984099626541,0.1628302037715912
surface,0.2555135488510132,0.15303494036197662,0.2674844264984131,0.2555135488510132,0.3550443947315216,0.1371365487575531,0.2144230455160141,0.2555135488510132,-0.08647723495960236,0.24560514092445374,0.19678367674350739,0.2683989405632019,0.24727550148963928,0.21068081259727478,0.2403755486011505,0.20863479375839233,0.12954644858837128,0.17463307082653046,0.3333227038383484,0.23021507263183594,0.11841000616550446,0.15904554724693298,0.14613434672355652
and,0.5171257257461548,0.21459780633449554,0.4077630043029785,0.5171257257461548,0.2018347829580307,0.2571277916431427,0.4289871156215668,0.5171257257461548,0.011246231384575367,0.21635916829109192,0.15251155197620392,0.2856438457965851,0.48576638102531433,0.4542157053947449,0.37647393345832825,0.26176032423973083,0.28070515394210815,0.5064792633056641,0.506277859210968,0.16932862997055054,0.06895173341035843,0.18767422437667847,0.20544172823429108
return,0.2543797492980957,0.15350034832954407,0.16799497604370117,0.2543797492980957,0.1835368126630783,0.2494591474533081,0.1380302906036377,0.2543797492980957,0.14414021372795105,0.21760237216949463,0.2152826488018036,0.2019919604063034,0.12447777390480042,0.24577538669109344,0.19251984357833862,0.09280349314212799,0.35636115074157715,0.23464316129684448,0.19066447019577026,0.1565386801958084,0.03277071565389633,0.13193534314632416,0.14655634760856628
to,0.535392165184021,0.20655274391174316,0.41031414270401,0.535392165184021,0.17707908153533936,0.2724500000476837,0.33534231781959534,0.535392165184021,0.09732837975025177,0.21649380028247833,0.23190522193908691,0.29123765230178833,0.3504326641559601,0.42520734667778015,0.41205283999443054,0.2908179461956024,0.335874080657959,0.4451248347759247,0.5345056653022766,0.26700642704963684,0.03782717138528824,0.2708212435245514,0.29463258385658264
the,1.0,0.2511677145957947,0.5107308030128479,1.0,0.23613092303276062,0.33113980293273926,0.4408751428127289,1.0,0.06592652946710587,0.2392944097518921,0.2169172167778015,0.26288601756095886,0.40399202704429626,0.4860881567001343,0.40142056345939636,0.32312217354774475,0.24351766705513,0.4739971458911896,0.6521818041801453,0.22673439979553223,-0.01540423184633255,0.27358174324035645,0.22068053483963013
mission,0.22673439979553223,0.22393541038036346,0.21317659318447113,0.22673439979553223,0.34793826937675476,0.1522214710712433,0.18301942944526672,0.22673439979553223,-0.002929861657321453,0.496903657913208,0.4094500243663788,0.8248506784439087,0.12373365461826324,0.11677316576242447,0.16272535920143127,0.10346534103155136,0.2163539081811905,0.18326549232006073,0.19417668879032135,1.0,-0.010545115917921066,0.20822447538375854,0.19506393373012543
command,0.27488255500793457,0.2038479596376419,0.22726084291934967,0.27488255500793457,0.19705693423748016,0.1836823672056198,0.23793496191501617,0.27488255500793457,0.12297649681568146,0.40506523847579956,0.2812953591346741,0.3620874881744385,0.12988226115703583,0.22075970470905304,0.21507300436496735,0.1639374941587448,0.1754797101020813,0.18338429927825928,0.2066582292318344,0.3409545123577118,-0.020514624193310738,0.2427341490983963,0.13402260839939117
module,0.15147453546524048,0.1064162328839302,0.21363548934459686,0.15147453546524048,0.3536060154438019,0.12321176379919052,0.12459640949964523,0.15147453546524048,-0.014626327902078629,0.33220410346984863,0.38253456354141235,0.3042972981929779,0.1443481594324112,0.20430269837379456,0.19994474947452545,0.01674014888703823,0.2437843382358551,0.20810315012931824,0.22564299404621124,0.2900471091270447,-0.008640206418931484,0.1352713257074356,0.2131270468235016
in,0.6662389636039734,0.23082329332828522,0.46853652596473694,0.6662389636039734,0.1284755915403366,0.21139952540397644,0.370934396982193,0.6662389636039734,-0.003064807504415512,0.1528020054101944,0.1461767554283142,0.2733149528503418,0.3841303884983063,0.3335905969142914,0.3424699008464813,0.23342552781105042,0.15033826231956482,0.4322226941585541,0.4840516746044159,0.2224319875240326,-0.037580832839012146,0.2019302099943161,0.20430970191955566
lunar,0.23309995234012604,0.10377345979213715,0.22814977169036865,0.23309995234012604,0.6080004572868347,0.1618943065404892,0.19343101978302002,0.23309995234012604,-0.1384325474500656,0.47513729333877563,0.48109763860702515,0.3653785288333893,0.16087333858013153,0.1472918689250946,0.1609923094511032,0.1458221971988678,0.14125190675258636,0.16840216517448425,0.19250813126564026,0.3878321945667267,0.05316370725631714,0.1278984099626541,0.1628302037715912
orbit,0.1565481424331665,0.07304149121046066,0.1829480081796646,0.1565481424331665,0.5782127380371094,0.12717929482460022,0.15619000792503357,0.1565481424331665,-0.09718900173902512,0.4742804169654846,0.4154411554336548,0.34307122230529785,0.15381425619125366,0.1439683437347412,0.10703723132610321,0.12054868787527084,0.11547216773033142,0.16374921798706055,0.19053132832050323,0.3702660799026489,-0.02842618152499199,0.11666044592857361,0.16621392965316772
;,0.09152708947658539,0.07922187447547913,-0.017878999933600426,0.09152708947658539,0.05320921912789345,0.018402086570858955,0.10469875484704971,0.09152708947658539,-0.007114826701581478,0.04541756957769394,0.03165381774306297,0.027157438918948174,0.15315808355808258,0.06663264334201813,0.10020758211612701,0.023027893155813217,0.013332081958651543,0.0293948445469141,-0.01244901679456234,0.0010433782590553164,0.006909397430717945,0.11234723031520844,0.10349778085947037
the,1.0,0.2511677145957947,0.5107308030128479,1.0,0.23613092303276062,0.33113980293273926,0.4408751428127289,1.0,0.06592652946710587,0.2392944097518921,0.2169172167778015,0.26288601756095886,0.40399202704429626,0.4860881567001343,0.40142056345939636,0.32312217354774475,0.24351766705513,0.4739971458911896,0.6521818041801453,0.22673439979553223,-0.01540423184633255,0.27358174324035645,0.22068053483963013
degree,0.20765221118927002,0.15464279055595398,0.16243389248847961,0.20765221118927002,0.12929467856884003,0.14669644832611084,0.16076983511447906,0.20765221118927002,-0.04747805371880531,0.17889492213726044,0.06862243264913559,0.19377940893173218,0.15332596004009247,0.18507057428359985,0.17028622329235077,0.0905807837843895,0.09680431336164474,0.17544426023960114,0.2512569725513458,0.1604774445295334,-0.019614629447460175,0.15943628549575806,0.1060895025730133
to,0.535392165184021,0.20655274391174316,0.41031414270401,0.535392165184021,0.17707908153533936,0.2724500000476837,0.33534231781959534,0.535392165184021,0.09732837975025177,0.21649380028247833,0.23190522193908691,0.29123765230178833,0.3504326641559601,0.42520734667778015,0.41205283999443054,0.2908179461956024,0.335874080657959,0.4451248347759247,0.5345056653022766,0.26700642704963684,0.03782717138528824,0.2708212435245514,0.29463258385658264
which,0.6521818041801453,0.2422771155834198,0.4245251417160034,0.6521818041801453,0.19790339469909668,0.22905652225017548,0.40543368458747864,0.6521818041801453,0.014487938955426216,0.21115973591804504,0.19047300517559052,0.2506242096424103,0.42922598123550415,0.50777268409729,0.4167596399784088,0.2561359405517578,0.21457767486572266,0.44095608592033386,1.0,0.19417668879032135,0.03856118768453598,0.22072987258434296,0.25814583897590637
these,0.49086877703666687,0.25122132897377014,0.32800400257110596,0.49086877703666687,0.19515039026737213,0.15848763287067413,0.33332425355911255,0.49086877703666687,-0.015737786889076233,0.256899356842041,0.1771434247493744,0.33472466468811035,0.7107698917388916,0.5938270092010498,0.41169771552085876,0.22759325802326202,0.15845175087451935,0.41566818952560425,0.5959210991859436,0.14811617136001587,0.026068098843097687,0.19327551126480103,0.2571668326854706
flags,0.2511677145957947,1.0000001192092896,0.1942603588104248,0.2511677145957947,0.13041232526302338,0.08661766350269318,0.13307729363441467,0.2511677145957947,0.005489844363182783,0.12837859988212585,0.04310046508908272,0.29201820492744446,0.24145112931728363,0.2552257776260376,0.27215179800987244,0.2111012488603592,0.1534930169582367,0.23388494551181793,0.2422771155834198,0.22393541038036346,0.06487821787595749,0.6631976366043091,0.19655367732048035
retain,0.2913416624069214,0.18526478111743927,0.15185658633708954,0.2913416624069214,0.1034579947590828,0.16886824369430542,0.18703101575374603,0.2913416624069214,0.045718248933553696,0.09113997966051102,0.004046997055411339,0.061576101928949356,0.19124151766300201,0.22361057996749878,0.34666863083839417,0.26929619908332825,0.23709343373775482,0.24533411860466003,0.24886760115623474,0.031124211847782135,-0.01321437954902649,0.14126858115196228,0.10032857954502106
their,0.516537070274353,0.18101993203163147,0.3598666191101074,0.516537070274353,0.15039147436618805,0.22544988989830017,0.3242124021053314,0.516537070274353,0.083680659532547,0.19229966402053833,0.1484338790178299,0.27426934242248535,0.46887820959091187,0.47224584221839905,0.31132903695106506,0.2865380346775055,0.22871549427509308,0.3406745493412018,0.4582767188549042,0.15849071741104126,-0.005530759692192078,0.14882299304008484,0.1898253709077835
original,0.4037000238895416,0.20016935467720032,0.21149557828903198,0.4037000238895416,0.22379831969738007,0.17050133645534515,0.2557625472545624,0.4037000238895416,-0.0019831578247249126,0.12924423813819885,0.16671626269817352,0.16077257692813873,0.19794520735740662,0.2580833435058594,0.2526310384273529,0.12056693434715271,0.14943410456180573,0.2975997030735016,0.3607312738895416,0.17074136435985565,0.0564689077436924,0.17978684604167938,0.17256900668144226
