,at,millingen,aan,de,rijn,where,the,rhine,splits,",",what,does,it,change,it,'s,name,to,?
bifurcations,0.19520241022109985,0.3295001983642578,0.2667504847049713,0.15055237710475922,0.2981029748916626,0.3137664198875427,0.35734251141548157,0.39163193106651306,0.4762188196182251,0.29609057307243347,0.22351746261119843,0.2874193787574768,0.27788808941841125,0.22430938482284546,0.27788808941841125,0.05793631821870804,0.20356248319149017,0.2549552023410797,0.13617567718029022
:,-0.003970166202634573,0.02605554275214672,0.11178573966026306,0.01804479770362377,0.050136711448431015,-0.012972540222108364,-0.03403344005346298,0.011925304308533669,-0.06449595838785172,-0.004729332868009806,-0.12022944539785385,-0.11934193223714828,-0.07174429297447205,-0.11679016798734665,-0.07174429297447205,0.07621461898088455,-0.0774015560746193,-0.09243495017290115,-0.07156077772378922
first,0.3138778805732727,0.18987993896007538,0.13755175471305847,0.21795547008514404,0.14023037254810333,0.3238157331943512,0.49448907375335693,0.13051658868789673,0.19188149273395538,0.34503069519996643,0.28086137771606445,0.2198687642812729,0.3491429388523102,0.19953392446041107,0.3491429388523102,-0.014458609744906425,0.3163818418979645,0.3792489171028137,0.18701928853988647
",",0.38314947485923767,0.2844071090221405,0.1586475670337677,0.2882855534553528,0.21531552076339722,0.3149496018886566,0.4933079481124878,0.167837992310524,0.2482893317937851,1.0000001192092896,0.3087472915649414,0.28617382049560547,0.48329564929008484,0.2752361297607422,0.48329564929008484,-0.0016132977325469255,0.28145334124565125,0.44245919585227966,0.31091248989105225
at,1.0,0.19347690045833588,0.1318054497241974,0.1680622547864914,0.1500675231218338,0.4402937591075897,0.457212895154953,0.19469857215881348,0.17861320078372955,0.38314947485923767,0.2838611304759979,0.17465277016162872,0.36473900079727173,0.1873948872089386,0.36473900079727173,-0.08481216430664062,0.11450952291488647,0.36524343490600586,0.21978627145290375
millingen,0.19347690045833588,0.9999998807907104,0.3714396059513092,0.2535054683685303,0.5200192928314209,0.16202811896800995,0.2378097027540207,0.5160973072052002,0.19381378591060638,0.2844071090221405,0.1511954665184021,0.14869195222854614,0.17618972063064575,0.12853297591209412,0.17618972063064575,0.042264025658369064,0.1529749184846878,0.1703052818775177,0.1692030280828476
aan,0.1318054497241974,0.3714396059513092,1.0,0.27562233805656433,0.576473593711853,0.14605289697647095,0.16527047753334045,0.29843002557754517,0.10160687565803528,0.1586475670337677,0.1442888081073761,0.18863937258720398,0.14848528802394867,0.07250065356492996,0.14848528802394867,0.07397495955228806,0.09225082397460938,0.15197934210300446,0.11127196252346039
de,0.1680622547864914,0.2535054683685303,0.27562233805656433,1.0,0.4133097231388092,0.2051386833190918,0.23491892218589783,0.17065118253231049,0.06614025682210922,0.2882855534553528,0.10476839542388916,0.10015963762998581,0.15272347629070282,0.08366710692644119,0.15272347629070282,0.018396059051156044,0.20640511810779572,0.15903331339359283,0.11064168810844421
rijn,0.1500675231218338,0.5200192928314209,0.576473593711853,0.4133097231388092,1.0,0.13809074461460114,0.15022686123847961,0.41360682249069214,0.15941300988197327,0.21531552076339722,0.12599071860313416,0.1349175125360489,0.10160178691148758,0.07405050098896027,0.10160178691148758,-0.03093617968261242,0.12630204856395721,0.13681523501873016,0.15792600810527802
",",0.38314947485923767,0.2844071090221405,0.1586475670337677,0.2882855534553528,0.21531552076339722,0.3149496018886566,0.4933079481124878,0.167837992310524,0.2482893317937851,1.0000001192092896,0.3087472915649414,0.28617382049560547,0.48329564929008484,0.2752361297607422,0.48329564929008484,-0.0016132977325469255,0.28145334124565125,0.44245919585227966,0.31091248989105225
the,0.457212895154953,0.2378097027540207,0.16527047753334045,0.23491892218589783,0.15022686123847961,0.5003893971443176,1.0,0.30735138058662415,0.3816553056240082,0.4933079481124878,0.42745697498321533,0.35928019881248474,0.6251175999641418,0.3641999065876007,0.6251175999641418,-0.01540423184633255,0.3171212375164032,0.535392165184021,0.22068053483963013
rhine,0.19469857215881348,0.5160973072052002,0.29843002557754517,0.17065118253231049,0.41360682249069214,0.2007746696472168,0.30735138058662415,1.0,0.15325769782066345,0.167837992310524,0.16475653648376465,0.13532963395118713,0.17693428695201874,0.14710880815982819,0.17693428695201874,0.0778765007853508,0.12217257916927338,0.1736302673816681,0.13754533231258392
splits,0.17861320078372955,0.19381378591060638,0.10160687565803528,0.06614025682210922,0.15941300988197327,0.26959121227264404,0.3816553056240082,0.15325769782066345,1.0,0.2482893317937851,0.26333197951316833,0.29526445269584656,0.25583091378211975,0.27175000309944153,0.25583091378211975,-0.010744405910372734,0.1776820719242096,0.2591266334056854,0.1200874075293541
into,0.2095452845096588,0.18434695899486542,0.09358272701501846,0.11000150442123413,0.15724420547485352,0.335035502910614,0.39493247866630554,0.1991104632616043,0.48628658056259155,0.2826121151447296,0.2180619090795517,0.22312942147254944,0.33015328645706177,0.2382144331932068,0.33015328645706177,0.00961404386907816,0.19626246392726898,0.38810545206069946,0.15662476420402527
waal,0.09101667255163193,0.4119216501712799,0.4792589247226715,0.35953840613365173,0.5887269973754883,0.20421674847602844,0.14903073012828827,0.3682439625263214,0.16288194060325623,0.2183123230934143,0.18199798464775085,0.11804382503032684,0.07424509525299072,0.11603996157646179,0.07424509525299072,0.04667973518371582,0.07803583145141602,0.16721856594085693,0.11904393881559372
and,0.3571503460407257,0.19203415513038635,0.11835307627916336,0.22193852066993713,0.2054162323474884,0.43859338760375977,0.5171257257461548,0.22029656171798706,0.28355538845062256,0.6633074283599854,0.31309178471565247,0.3461615741252899,0.40957894921302795,0.2438346892595291,0.40957894921302795,0.06895173341035843,0.21235932409763336,0.48971283435821533,0.20544172823429108
pannerdens,0.25264641642570496,0.39179831743240356,0.2780635952949524,0.22212950885295868,0.3986935317516327,0.2039089798927307,0.280071884393692,0.3437498211860657,0.20409713685512543,0.29709041118621826,0.16069452464580536,0.1983363777399063,0.1750914752483368,0.14245794713497162,0.1750914752483368,0.08894220739603043,0.22174210846424103,0.21222414076328278,0.1864292174577713
kanaal,0.09806837886571884,0.49071621894836426,0.5064362287521362,0.2562502920627594,0.510042130947113,0.22624990344047546,0.18932488560676575,0.4263633191585541,0.17887091636657715,0.2529076933860779,0.19192254543304443,0.08532165735960007,0.0862535759806633,0.06684762984514236,0.0862535759806633,0.04773656651377678,0.18042123317718506,0.1089521050453186,0.12247966974973679
",",0.38314947485923767,0.2844071090221405,0.1586475670337677,0.2882855534553528,0.21531552076339722,0.3149496018886566,0.4933079481124878,0.167837992310524,0.2482893317937851,1.0000001192092896,0.3087472915649414,0.28617382049560547,0.48329564929008484,0.2752361297607422,0.48329564929008484,-0.0016132977325469255,0.28145334124565125,0.44245919585227966,0.31091248989105225
which,0.3286694884300232,0.17459435760974884,0.10890484601259232,0.13585758209228516,0.13348180055618286,0.5477990508079529,0.6521818041801453,0.18744276463985443,0.40363186597824097,0.3658004403114319,0.5261979103088379,0.39111801981925964,0.616637647151947,0.3397163152694702,0.616637647151947,0.03856118768453598,0.2972666025161743,0.5345056653022766,0.25814583897590637
changes,0.22965902090072632,0.10964883118867874,0.042709607630968094,0.03385890647768974,0.11230552196502686,0.24018943309783936,0.3427845537662506,0.15896299481391907,0.2869301438331604,0.23045918345451355,0.2740466892719269,0.29364344477653503,0.29838016629219055,0.7008803486824036,0.29838016629219055,0.006762445904314518,0.1939401477575302,0.32918253540992737,0.21264225244522095
its,0.2685394287109375,0.17905846238136292,0.09873165935277939,0.14710503816604614,0.06137537583708763,0.27530840039253235,0.559237003326416,0.17144687473773956,0.2813718020915985,0.33157986402511597,0.30393704771995544,0.33437713980674744,0.5786119699478149,0.2739183306694031,0.5786119699478149,0.03202139586210251,0.317160964012146,0.3691340684890747,0.15103481709957123
name,0.11450952291488647,0.1529749184846878,0.09225082397460938,0.20640511810779572,0.12630204856395721,0.24663519859313965,0.3171212375164032,0.12217257916927338,0.1776820719242096,0.28145334124565125,0.18623162806034088,0.21063627302646637,0.2910972535610199,0.1832984834909439,0.2910972535610199,0.08507627248764038,1.0,0.27806994318962097,0.15381577610969543
to,0.36524343490600586,0.1703052818775177,0.15197934210300446,0.15903331339359283,0.13681523501873016,0.47735077142715454,0.535392165184021,0.1736302673816681,0.2591266334056854,0.44245919585227966,0.455847829580307,0.4391997456550598,0.513711154460907,0.3581787943840027,0.513711154460907,0.03782717138528824,0.27806994318962097,1.0,0.29463258385658264
nederrijn,0.22287343442440033,0.5232968330383301,0.5413904786109924,0.3951803147792816,0.7292914390563965,0.13245168328285217,0.1956699937582016,0.40257158875465393,0.12434633076190948,0.3337106704711914,0.17190618813037872,0.11752732843160629,0.11911197751760483,0.1241900771856308,0.11911197751760483,-0.02624940127134323,0.20149925351142883,0.13228623569011688,0.254536509513855
at,1.0,0.19347690045833588,0.1318054497241974,0.1680622547864914,0.1500675231218338,0.4402937591075897,0.457212895154953,0.19469857215881348,0.17861320078372955,0.38314947485923767,0.2838611304759979,0.17465277016162872,0.36473900079727173,0.1873948872089386,0.36473900079727173,-0.08481216430664062,0.11450952291488647,0.36524343490600586,0.21978627145290375
angeren,0.16713888943195343,0.38883981108665466,0.27467575669288635,0.310752809047699,0.38110053539276123,0.1504174917936325,0.2322288453578949,0.3266829550266266,0.18549884855747223,0.26580625772476196,0.16073018312454224,0.08455799520015717,0.14351536333560944,0.14495910704135895,0.14351536333560944,0.0007005180814303458,0.1247347742319107,0.18443988263607025,0.15698407590389252
",",0.38314947485923767,0.2844071090221405,0.1586475670337677,0.2882855534553528,0.21531552076339722,0.3149496018886566,0.4933079481124878,0.167837992310524,0.2482893317937851,1.0000001192092896,0.3087472915649414,0.28617382049560547,0.48329564929008484,0.2752361297607422,0.48329564929008484,-0.0016132977325469255,0.28145334124565125,0.44245919585227966,0.31091248989105225
and,0.3571503460407257,0.19203415513038635,0.11835307627916336,0.22193852066993713,0.2054162323474884,0.43859338760375977,0.5171257257461548,0.22029656171798706,0.28355538845062256,0.6633074283599854,0.31309178471565247,0.3461615741252899,0.40957894921302795,0.2438346892595291,0.40957894921302795,0.06895173341035843,0.21235932409763336,0.48971283435821533,0.20544172823429108
second,0.23742634057998657,0.16707761585712433,0.10696452111005783,0.13938984274864197,0.11654271930456161,0.26257625222206116,0.4620301127433777,0.14830191433429718,0.2089695781469345,0.29927265644073486,0.19948028028011322,0.18026727437973022,0.2881217300891876,0.21451319754123688,0.2881217300891876,-0.060212843120098114,0.2563825845718384,0.3098561465740204,0.17239587008953094
near,0.4118472635746002,0.26722195744514465,0.15752916038036346,0.1422749012708664,0.20093382894992828,0.4188554286956787,0.2879819869995117,0.2615382969379425,0.22696612775325775,0.3141826391220093,0.19414293766021729,0.11424306035041809,0.27285236120224,0.07065210491418839,0.27285236120224,-0.09597858041524887,0.18651308119297028,0.2456841915845871,0.10734958201646805
arnhem,0.2867666184902191,0.5194643139839172,0.43054115772247314,0.20184823870658875,0.5293294191360474,0.19088859856128693,0.27499422430992126,0.45831549167633057,0.19476929306983948,0.24279315769672394,0.21437957882881165,0.1798509955406189,0.18298593163490295,0.08244738727807999,0.18298593163490295,0.07956928014755249,0.10270506888628006,0.2362717241048813,0.08843215554952621
",",0.38314947485923767,0.2844071090221405,0.1586475670337677,0.2882855534553528,0.21531552076339722,0.3149496018886566,0.4933079481124878,0.167837992310524,0.2482893317937851,1.0000001192092896,0.3087472915649414,0.28617382049560547,0.48329564929008484,0.2752361297607422,0.48329564929008484,-0.0016132977325469255,0.28145334124565125,0.44245919585227966,0.31091248989105225
the,0.457212895154953,0.2378097027540207,0.16527047753334045,0.23491892218589783,0.15022686123847961,0.5003893971443176,1.0,0.30735138058662415,0.3816553056240082,0.4933079481124878,0.42745697498321533,0.35928019881248474,0.6251175999641418,0.3641999065876007,0.6251175999641418,-0.01540423184633255,0.3171212375164032,0.535392165184021,0.22068053483963013
ijssel,0.1815815269947052,0.5839676856994629,0.5191859006881714,0.30216124653816223,0.621741771697998,0.21124860644340515,0.2897469401359558,0.544929563999176,0.26798373460769653,0.1813112050294876,0.1740538328886032,0.10766929388046265,0.2029232233762741,0.13584229350090027,0.2029232233762741,0.04364573583006859,0.1280585527420044,0.18485532701015472,0.10587967932224274
branches,0.1470596343278885,0.1391279399394989,0.06463226675987244,0.13667385280132294,0.19003303349018097,0.22343923151493073,0.3295007646083832,0.2012234777212143,0.3665338158607483,0.24196526408195496,0.1727389693260193,0.19476425647735596,0.20977312326431274,0.12845993041992188,0.20977312326431274,-0.02215227670967579,0.08715306222438812,0.18054959177970886,0.12858285009860992
off,0.25239914655685425,0.11249818652868271,0.06955352425575256,0.08842115849256516,0.12656323611736298,0.30548539757728577,0.2773582935333252,0.11849353462457657,0.3024524450302124,0.26180344820022583,0.2350364625453949,0.18683460354804993,0.2778407037258148,0.1822153925895691,0.2778407037258148,-0.017884694039821625,0.15119491517543793,0.3533020317554474,0.12937544286251068
from,0.3447161316871643,0.20157018303871155,0.07401727885007858,0.16806256771087646,0.13293249905109406,0.3713873624801636,0.40150508284568787,0.2181936800479889,0.23916000127792358,0.39760664105415344,0.2737620174884796,0.1777622550725937,0.325604110956192,0.17817987501621246,0.325604110956192,-0.01936490088701248,0.2635002136230469,0.4069952368736267,0.19969791173934937
the,0.457212895154953,0.2378097027540207,0.16527047753334045,0.23491892218589783,0.15022686123847961,0.5003893971443176,1.0,0.30735138058662415,0.3816553056240082,0.4933079481124878,0.42745697498321533,0.35928019881248474,0.6251175999641418,0.3641999065876007,0.6251175999641418,-0.01540423184633255,0.3171212375164032,0.535392165184021,0.22068053483963013
nederrijn,0.22287343442440033,0.5232968330383301,0.5413904786109924,0.3951803147792816,0.7292914390563965,0.13245168328285217,0.1956699937582016,0.40257158875465393,0.12434633076190948,0.3337106704711914,0.17190618813037872,0.11752732843160629,0.11911197751760483,0.1241900771856308,0.11911197751760483,-0.02624940127134323,0.20149925351142883,0.13228623569011688,0.254536509513855
.,0.4549728035926819,0.27639347314834595,0.1434781849384308,0.2525182366371155,0.19621357321739197,0.41390106081962585,0.5934505462646484,0.2089352011680603,0.24695347249507904,0.6812511086463928,0.3567904531955719,0.3022993505001068,0.5593622326850891,0.3244723975658417,0.5593622326850891,-0.003708066651597619,0.24737101793289185,0.4645031690597534,0.4130953550338745
