,name,a,larger,car,that,toyota,came,up,with,as,buyers,lamented,the,small,sized,compacts,?
larger,0.15123417973518372,0.2846074104309082,1.0000001192092896,0.16860331594944,0.3079192042350769,0.212949737906456,0.13171234726905823,0.3005222678184509,0.2506849765777588,0.2847188115119934,0.24095521867275238,0.17577768862247467,0.378620445728302,0.6019567251205444,0.48791104555130005,0.27350741624832153,0.1602165699005127
cars,0.11905688792467117,0.2242674082517624,0.16430647671222687,0.708488941192627,0.25923076272010803,0.48336291313171387,0.18852095305919647,0.20026734471321106,0.16695059835910797,0.2156364917755127,0.434720516204834,0.07477322220802307,0.22665506601333618,0.19403524696826935,0.2092660814523697,0.34224188327789307,0.1518762707710266
such,0.14280109107494354,0.2706976532936096,0.32803186774253845,0.11194871366024017,0.4479874074459076,0.15582607686519623,0.15852083265781403,0.19254465401172638,0.3346101939678192,0.6207084655761719,0.21989434957504272,0.19778870046138763,0.3575236201286316,0.3201194107532501,0.24368005990982056,0.31843483448028564,0.17851735651493073
as,0.2851914167404175,0.39550232887268066,0.2847188115119934,0.1940445899963379,0.4735107421875,0.22407671809196472,0.20288845896720886,0.22736889123916626,0.40387406945228577,1.0,0.2153129279613495,0.2664712071418762,0.48381632566452026,0.2644537687301636,0.25976699590682983,0.2699102759361267,0.27043893933296204
the,0.3171212375164032,0.5829201340675354,0.378620445728302,0.19754165410995483,0.5473989248275757,0.175506591796875,0.39390382170677185,0.38423117995262146,0.4223487675189972,0.48381632566452026,0.26482927799224854,0.25444838404655457,1.0,0.39655908942222595,0.23903165757656097,0.265345960855484,0.22068053483963013
toyota,0.18980596959590912,0.1984649896621704,0.212949737906456,0.4981869161128998,0.21906925737857819,1.0,0.17036072909832,0.23424242436885834,0.10049954801797867,0.22407671809196472,0.3807936906814575,0.02933802269399166,0.175506591796875,0.1932985484600067,0.33844438195228577,0.3288259208202362,0.06279262900352478
corona,0.12385961413383484,0.21475835144519806,0.16057801246643066,0.13171274960041046,0.19899079203605652,0.12761950492858887,0.05036001652479172,0.1612180918455124,0.08221440017223358,0.16571886837482452,0.09179770946502686,0.13248057663440704,0.22527040541172028,0.16652433574199677,0.10988658666610718,0.17997868359088898,0.09389303624629974
mark,0.16493947803974152,0.2278195023536682,0.08800005912780762,0.1980419009923935,0.18479634821414948,0.08855192363262177,0.042281411588191986,0.1594557762145996,0.14849503338336945,0.248020738363266,0.14148470759391785,0.14607290923595428,0.2235521525144577,0.15159109234809875,0.10786934196949005,0.14597809314727783,0.11634156107902527
ii,0.13721589744091034,0.2111874669790268,0.1430559903383255,0.11615578830242157,0.15163540840148926,0.12428653240203857,0.11596541851758957,0.1288975477218628,0.22142726182937622,0.19201211631298065,0.05285161733627319,0.044204093515872955,0.2631464898586273,0.09559918195009232,0.04272434860467911,0.1308431327342987,0.11928234249353409
",",0.28145334124565125,0.427140474319458,0.2491181194782257,0.21104301512241364,0.4137537479400635,0.21259759366512299,0.3049119710922241,0.34193792939186096,0.4120737314224243,0.48816442489624023,0.18525828421115875,0.2864566445350647,0.4933079481124878,0.3083299398422241,0.16738343238830566,0.18933165073394775,0.31091248989105225
the,0.3171212375164032,0.5829201340675354,0.378620445728302,0.19754165410995483,0.5473989248275757,0.175506591796875,0.39390382170677185,0.38423117995262146,0.4223487675189972,0.48381632566452026,0.26482927799224854,0.25444838404655457,1.0,0.39655908942222595,0.23903165757656097,0.265345960855484,0.22068053483963013
toyota,0.18980596959590912,0.1984649896621704,0.212949737906456,0.4981869161128998,0.21906925737857819,1.0,0.17036072909832,0.23424242436885834,0.10049954801797867,0.22407671809196472,0.3807936906814575,0.02933802269399166,0.175506591796875,0.1932985484600067,0.33844438195228577,0.3288259208202362,0.06279262900352478
cressida,0.21120651066303253,0.2395075112581253,0.22860532999038696,0.023790143430233,0.2075645923614502,0.16064462065696716,0.09625934809446335,0.09866276383399963,0.16401106119155884,0.2260546237230301,0.0488993376493454,0.2960169315338135,0.24364814162254333,0.21431472897529602,0.2482103854417801,0.18536947667598724,0.16652213037014008
",",0.28145334124565125,0.427140474319458,0.2491181194782257,0.21104301512241364,0.4137537479400635,0.21259759366512299,0.3049119710922241,0.34193792939186096,0.4120737314224243,0.48816442489624023,0.18525828421115875,0.2864566445350647,0.4933079481124878,0.3083299398422241,0.16738343238830566,0.18933165073394775,0.31091248989105225
the,0.3171212375164032,0.5829201340675354,0.378620445728302,0.19754165410995483,0.5473989248275757,0.175506591796875,0.39390382170677185,0.38423117995262146,0.4223487675189972,0.48381632566452026,0.26482927799224854,0.25444838404655457,1.0,0.39655908942222595,0.23903165757656097,0.265345960855484,0.22068053483963013
mazda,0.18801701068878174,0.16886553168296814,0.18556885421276093,0.3329314887523651,0.23702575266361237,0.517851710319519,0.18308843672275543,0.11352376639842987,0.1473810374736786,0.13473333418369293,0.2703148424625397,0.11492690443992615,0.14307981729507446,0.16355226933956146,0.22717167437076569,0.2813343405723572,0.22066384553909302
616,0.00937347486615181,0.04601586237549782,0.0367429293692112,0.03909553959965706,-0.036335594952106476,0.05373188853263855,0.019629327580332756,-0.06329429894685745,0.03707364946603775,0.029787186533212662,-0.023710064589977264,-0.043329402804374695,-0.020641189068555832,0.03897745534777641,0.09346054494380951,0.012002531439065933,0.02870149537920952
and,0.21235932409763336,0.3739250600337982,0.34781917929649353,0.19568514823913574,0.4731321930885315,0.14685073494911194,0.3049735128879547,0.4032393991947174,0.5477725267410278,0.49487000703811646,0.21388040482997894,0.25663521885871887,0.5171257257461548,0.35207539796829224,0.22133584320545197,0.24837042391300201,0.20544172823429108
datsun,0.21806223690509796,0.22730602324008942,0.08006823062896729,0.13475632667541504,0.20922768115997314,0.4126764237880707,0.1278858184814453,0.15327142179012299,0.15705984830856323,0.14537544548511505,0.22840644419193268,0.1033129096031189,0.22483332455158234,0.126542866230011,0.15371495485305786,0.20152345299720764,0.24280552566051483
810,0.13573360443115234,0.15932853519916534,0.19658060371875763,-0.053966931998729706,0.12953558564186096,0.04961545020341873,0.1400097906589508,0.08279033750295639,0.11278115212917328,0.23657239973545074,0.028623202815651894,0.1639612913131714,0.28450384736061096,0.2268490493297577,0.20871414244174957,0.09867506474256516,0.07954514026641846
",",0.28145334124565125,0.427140474319458,0.2491181194782257,0.21104301512241364,0.4137537479400635,0.21259759366512299,0.3049119710922241,0.34193792939186096,0.4120737314224243,0.48816442489624023,0.18525828421115875,0.2864566445350647,0.4933079481124878,0.3083299398422241,0.16738343238830566,0.18933165073394775,0.31091248989105225
which,0.2972666025161743,0.56894451379776,0.4265594780445099,0.2058745175600052,0.6894589066505432,0.1931948959827423,0.23567067086696625,0.36388060450553894,0.46403205394744873,0.41006597876548767,0.28837618231773376,0.2581145465373993,0.6521818041801453,0.42979657649993896,0.2818313539028168,0.3711737394332886,0.25814583897590637
added,0.16338680684566498,0.2839798927307129,0.1717955470085144,0.11858028173446655,0.3874166011810303,0.09257261455059052,0.20002977550029755,0.26305773854255676,0.3135547637939453,0.2611570656299591,0.21662664413452148,0.15730224549770355,0.3207796514034271,0.17526918649673462,0.1609848290681839,0.22171348333358765,0.2865637540817261
passenger,0.14647924900054932,0.2230358123779297,0.1825808882713318,0.40234965085983276,0.19139334559440613,0.2577563226222992,0.16109991073608398,0.13630102574825287,0.20213325321674347,0.22001123428344727,0.26189032196998596,0.14622780680656433,0.22676396369934082,0.16970358788967133,0.22686979174613953,0.32274696230888367,0.13056927919387817
space,0.10096189379692078,0.20296213030815125,0.18699754774570465,0.23298197984695435,0.2368461638689041,0.1159556433558464,0.12460360676050186,0.22489678859710693,0.1992894560098648,0.1954064816236496,0.15616561472415924,0.03047098033130169,0.24495907127857208,0.2055157572031021,0.19678953289985657,0.28472015261650085,0.1885536164045334
and,0.21235932409763336,0.3739250600337982,0.34781917929649353,0.19568514823913574,0.4731321930885315,0.14685073494911194,0.3049735128879547,0.4032393991947174,0.5477725267410278,0.49487000703811646,0.21388040482997894,0.25663521885871887,0.5171257257461548,0.35207539796829224,0.22133584320545197,0.24837042391300201,0.20544172823429108
amenities,0.11782898753881454,0.20572160184383392,0.19420216977596283,0.1131710633635521,0.2774032950401306,0.19523625075817108,0.1459016501903534,0.13211309909820557,0.1944584846496582,0.2780342102050781,0.2986851930618286,0.20933054387569427,0.2588208019733429,0.22503112256526947,0.12009181082248688,0.2253936380147934,0.1897573471069336
such,0.14280109107494354,0.2706976532936096,0.32803186774253845,0.11194871366024017,0.4479874074459076,0.15582607686519623,0.15852083265781403,0.19254465401172638,0.3346101939678192,0.6207084655761719,0.21989434957504272,0.19778870046138763,0.3575236201286316,0.3201194107532501,0.24368005990982056,0.31843483448028564,0.17851735651493073
as,0.2851914167404175,0.39550232887268066,0.2847188115119934,0.1940445899963379,0.4735107421875,0.22407671809196472,0.20288845896720886,0.22736889123916626,0.40387406945228577,1.0,0.2153129279613495,0.2664712071418762,0.48381632566452026,0.2644537687301636,0.25976699590682983,0.2699102759361267,0.27043893933296204
air,0.06703422218561172,0.23199330270290375,0.18192780017852783,0.2538362443447113,0.19720019400119781,0.13751548528671265,0.08113282918930054,0.20303253829479218,0.2050205022096634,0.17459522187709808,0.14214001595973969,0.12764281034469604,0.2877824306488037,0.16169045865535736,0.14468500018119812,0.18767911195755005,0.1491677612066269
conditioning,0.09157021343708038,0.2530146837234497,0.1919490247964859,0.16748420894145966,0.3099166452884674,0.13739106059074402,0.15931907296180725,0.14631836116313934,0.22868986427783966,0.27916786074638367,0.28728893399238586,0.20073215663433075,0.2790873348712921,0.14946046471595764,0.19940081238746643,0.32660219073295593,0.1872943639755249
",",0.28145334124565125,0.427140474319458,0.2491181194782257,0.21104301512241364,0.4137537479400635,0.21259759366512299,0.3049119710922241,0.34193792939186096,0.4120737314224243,0.48816442489624023,0.18525828421115875,0.2864566445350647,0.4933079481124878,0.3083299398422241,0.16738343238830566,0.18933165073394775,0.31091248989105225
power,0.15199023485183716,0.21580491960048676,0.1508001983165741,0.19147220253944397,0.2680378556251526,0.19966638088226318,0.19512872397899628,0.17929516732692719,0.20798128843307495,0.20748355984687805,0.25896158814430237,0.15255959331989288,0.2647338807582855,0.14311251044273376,0.08083589375019073,0.22008077800273895,0.15304024517536163
steering,0.08790412545204163,0.24326519668102264,0.25775113701820374,0.3798682391643524,0.283073753118515,0.2852042317390442,0.16338644921779633,0.24218611419200897,0.21127469837665558,0.2544265389442444,0.23636917769908905,0.1904710978269577,0.30400630831718445,0.24051865935325623,0.27395695447921753,0.31037604808807373,0.0889226496219635
",",0.28145334124565125,0.427140474319458,0.2491181194782257,0.21104301512241364,0.4137537479400635,0.21259759366512299,0.3049119710922241,0.34193792939186096,0.4120737314224243,0.48816442489624023,0.18525828421115875,0.2864566445350647,0.4933079481124878,0.3083299398422241,0.16738343238830566,0.18933165073394775,0.31091248989105225
am-fm,0.1634526401758194,0.2885650098323822,0.2790129482746124,0.2508423626422882,0.3402261435985565,0.3342120945453644,0.21740497648715973,0.2555353045463562,0.23887579143047333,0.22733747959136963,0.35941457748413086,0.2543051540851593,0.3129766285419464,0.2399180829524994,0.2732192575931549,0.37266260385513306,0.3104821741580963
radios,0.04186603054404259,0.18141916394233704,0.18768750131130219,0.2953663468360901,0.24602235853672028,0.22812266647815704,0.2306249737739563,0.19575320184230804,0.20844174921512604,0.16551660001277924,0.2930307686328888,0.1439521610736847,0.19888149201869965,0.2007274031639099,0.1171310767531395,0.292877733707428,0.1495869755744934
",",0.28145334124565125,0.427140474319458,0.2491181194782257,0.21104301512241364,0.4137537479400635,0.21259759366512299,0.3049119710922241,0.34193792939186096,0.4120737314224243,0.48816442489624023,0.18525828421115875,0.2864566445350647,0.4933079481124878,0.3083299398422241,0.16738343238830566,0.18933165073394775,0.31091248989105225
and,0.21235932409763336,0.3739250600337982,0.34781917929649353,0.19568514823913574,0.4731321930885315,0.14685073494911194,0.3049735128879547,0.4032393991947174,0.5477725267410278,0.49487000703811646,0.21388040482997894,0.25663521885871887,0.5171257257461548,0.35207539796829224,0.22133584320545197,0.24837042391300201,0.20544172823429108
even,0.19008907675743103,0.3278432786464691,0.3559529483318329,0.21733908355236053,0.5503504276275635,0.14380457997322083,0.2228585183620453,0.2810244560241699,0.38442325592041016,0.37670591473579407,0.2633194923400879,0.21327537298202515,0.37996912002563477,0.306333988904953,0.28349730372428894,0.24816863238811493,0.30082517862319946
power,0.15199023485183716,0.21580491960048676,0.1508001983165741,0.19147220253944397,0.2680378556251526,0.19966638088226318,0.19512872397899628,0.17929516732692719,0.20798128843307495,0.20748355984687805,0.25896158814430237,0.15255959331989288,0.2647338807582855,0.14311251044273376,0.08083589375019073,0.22008077800273895,0.15304024517536163
windows,0.110272116959095,0.2394280582666397,0.17650525271892548,0.2227686643600464,0.24281005561351776,0.20196717977523804,0.19996275007724762,0.2129553258419037,0.21966445446014404,0.23050592839717865,0.18972247838974,0.14983806014060974,0.23561708629131317,0.23110012710094452,0.13129034638404846,0.2839525043964386,0.17412035167217255
and,0.21235932409763336,0.3739250600337982,0.34781917929649353,0.19568514823913574,0.4731321930885315,0.14685073494911194,0.3049735128879547,0.4032393991947174,0.5477725267410278,0.49487000703811646,0.21388040482997894,0.25663521885871887,0.5171257257461548,0.35207539796829224,0.22133584320545197,0.24837042391300201,0.20544172823429108
central,0.1127941831946373,0.26925721764564514,0.26643478870391846,0.10237008333206177,0.23977944254875183,0.09868627041578293,0.17976340651512146,0.17123228311538696,0.1716245859861374,0.1581166535615921,0.008509394712746143,0.15013734996318817,0.3417201042175293,0.21901674568653107,0.1688135862350464,0.1039247214794159,0.14787602424621582
locking,0.11079815775156021,0.3159850239753723,0.23072347044944763,0.2778615355491638,0.3586871922016144,0.20577587187290192,0.14084288477897644,0.28813058137893677,0.26393723487854004,0.23291391134262085,0.18712648749351501,0.20677131414413452,0.3001500070095062,0.2618497610092163,0.21385401487350464,0.18388329446315765,0.23461848497390747
without,0.12632489204406738,0.2797018885612488,0.26037776470184326,0.12633536756038666,0.3644297122955322,0.09808024019002914,0.16634435951709747,0.22997431457042694,0.4047483801841736,0.2948721945285797,0.2993811368942261,0.1896073818206787,0.3270869255065918,0.20076249539852142,0.19130948185920715,0.2354055941104889,0.2928665280342102
increasing,0.06910861283540726,0.2511899173259735,0.3742870092391968,0.18651169538497925,0.33300721645355225,0.18691100180149078,0.18577875196933746,0.2563817799091339,0.2642509341239929,0.254536509513855,0.29559803009033203,0.17575068771839142,0.34958165884017944,0.269230455160141,0.22524142265319824,0.29785680770874023,0.0681626945734024
the,0.3171212375164032,0.5829201340675354,0.378620445728302,0.19754165410995483,0.5473989248275757,0.175506591796875,0.39390382170677185,0.38423117995262146,0.4223487675189972,0.48381632566452026,0.26482927799224854,0.25444838404655457,1.0,0.39655908942222595,0.23903165757656097,0.265345960855484,0.22068053483963013
price,0.12338688224554062,0.18269109725952148,0.18619245290756226,0.20192401111125946,0.2150627225637436,0.2123962640762329,0.13719283044338226,0.10886387526988983,0.15877558290958405,0.24207624793052673,0.5016984343528748,0.1563587188720703,0.22636492550373077,0.1516527235507965,0.1821470707654953,0.1787639707326889,0.14631175994873047
of,0.24075818061828613,0.5052502155303955,0.32469573616981506,0.1781313419342041,0.41498205065727234,0.1666925847530365,0.3201526999473572,0.32945773005485535,0.41827285289764404,0.3886612355709076,0.1887296736240387,0.24192140996456146,0.733189046382904,0.353353351354599,0.2283622771501541,0.2642667591571808,0.1826142966747284
the,0.3171212375164032,0.5829201340675354,0.378620445728302,0.19754165410995483,0.5473989248275757,0.175506591796875,0.39390382170677185,0.38423117995262146,0.4223487675189972,0.48381632566452026,0.26482927799224854,0.25444838404655457,1.0,0.39655908942222595,0.23903165757656097,0.265345960855484,0.22068053483963013
vehicle,0.09514009952545166,0.2779759168624878,0.2301672101020813,0.5756374001502991,0.2193664014339447,0.42741379141807556,0.11510252952575684,0.1611623615026474,0.17135851085186005,0.2114468663930893,0.31684109568595886,0.0867810845375061,0.20434843003749847,0.16274233162403107,0.2762569785118103,0.3882913887500763,0.16397647559642792
.,0.24737101793289185,0.50484299659729,0.25803330540657043,0.2388465255498886,0.4460422694683075,0.2003622055053711,0.26265060901641846,0.351434588432312,0.4446153938770294,0.515582263469696,0.16998565196990967,0.22983315587043762,0.5934505462646484,0.3130834400653839,0.18633665144443512,0.209773987531662,0.4130953550338745
