,who,did,the,panthers,play,in,their,division,championship,game,?
beat,0.19657617807388306,0.2632322311401367,0.24951939284801483,0.2554819583892822,0.2935931980609894,0.16871558129787445,0.21771855652332306,0.19049549102783203,0.3523143529891968,0.30160796642303467,0.19461682438850403
the,0.3733934462070465,0.34736719727516174,1.0,0.2602776288986206,0.24793598055839539,0.6662389636039734,0.516537070274353,0.26203617453575134,0.2540402412414551,0.285271555185318,0.22068053483963013
seattle,0.22585025429725647,0.19111749529838562,0.2813572883605957,0.32939714193344116,0.2934872806072235,0.24961012601852417,0.20618072152137756,0.14802348613739014,0.22190074622631073,0.23713567852973938,0.16032689809799194
seahawks,0.22294078767299652,0.17121995985507965,0.24584239721298218,0.6191272139549255,0.37003859877586365,0.17017868161201477,0.2491622120141983,0.2954394817352295,0.40167587995529175,0.3682652413845062,0.20517028868198395
in,0.2792111933231354,0.2593238651752472,0.6662389636039734,0.2115829735994339,0.24321173131465912,1.0,0.34976133704185486,0.2658538520336151,0.20047812163829803,0.23986028134822845,0.20430970191955566
the,0.3733934462070465,0.34736719727516174,1.0,0.2602776288986206,0.24793598055839539,0.6662389636039734,0.516537070274353,0.26203617453575134,0.2540402412414551,0.285271555185318,0.22068053483963013
divisional,0.12287947535514832,0.17902438342571259,0.29866886138916016,0.31217241287231445,0.16845868527889252,0.27742800116539,0.17982441186904907,0.830296516418457,0.30115652084350586,0.1927962601184845,0.08093056827783585
round,0.14290806651115417,0.11159620434045792,0.19933617115020752,0.2859363555908203,0.18021076917648315,0.17063008248806,0.16917337477207184,0.15777365863323212,0.2547644376754761,0.24281927943229675,0.17003268003463745
",",0.3365725874900818,0.3015086054801941,0.4933079481124878,0.2494642585515976,0.2231253683567047,0.5201468467712402,0.3045167922973633,0.24344468116760254,0.256124883890152,0.2653886377811432,0.31091248989105225
running,0.2064424604177475,0.23744943737983704,0.28883472084999084,0.1742893010377884,0.21462853252887726,0.2874506413936615,0.23772038519382477,0.09647870808839798,0.20023813843727112,0.2231830656528473,0.15679655969142914
up,0.26056501269340515,0.21613863110542297,0.38423117995262146,0.22487294673919678,0.18358232080936432,0.3120773434638977,0.3013010323047638,0.20626451075077057,0.18174704909324646,0.2075866311788559,0.1819818764925003
a,0.36608949303627014,0.2552328109741211,0.5829201340675354,0.2255268394947052,0.21130098402500153,0.539380669593811,0.29698723554611206,0.19939710199832916,0.18214380741119385,0.23211604356765747,0.23916715383529663
31–0,-0.27903100848197937,-0.21475829184055328,-0.2617221772670746,-0.11012716591358185,-0.1376238912343979,-0.1932193636894226,-0.09031060338020325,-0.12106767296791077,-0.1184908077120781,-0.09204878658056259,-0.012736250646412373
halftime,0.19379067420959473,0.25294193625450134,0.31780552864074707,0.4050578474998474,0.34850606322288513,0.2745802700519562,0.26799139380455017,0.16527672111988068,0.39573729038238525,0.3788028657436371,0.21138669550418854
lead,0.19455209374427795,0.2009882926940918,0.21995973587036133,0.19878502190113068,0.20637355744838715,0.2055644989013672,0.2087358832359314,0.12945666909217834,0.19086933135986328,0.18853990733623505,0.14552436769008636
and,0.41279885172843933,0.34479495882987976,0.5171257257461548,0.2230100929737091,0.25634777545928955,0.4954058527946472,0.45114588737487793,0.23460866510868073,0.22004875540733337,0.25192898511886597,0.20544172823429108
then,0.29952746629714966,0.303744375705719,0.4297412931919098,0.1711401343345642,0.1956665962934494,0.36253848671913147,0.33413124084472656,0.1550924926996231,0.1592818647623062,0.2141346037387848,0.2884598970413208
holding,0.2884242832660675,0.1890382617712021,0.31092849373817444,0.19714322686195374,0.14609773457050323,0.23142732679843903,0.26765772700309753,0.18986405432224274,0.20435896515846252,0.16146938502788544,0.17956523597240448
off,0.16363953053951263,0.17696987092494965,0.2773582935333252,0.15033701062202454,0.19614556431770325,0.25627145171165466,0.2395165115594864,0.13919679820537567,0.1411406397819519,0.22262907028198242,0.12937544286251068
a,0.36608949303627014,0.2552328109741211,0.5829201340675354,0.2255268394947052,0.21130098402500153,0.539380669593811,0.29698723554611206,0.19939710199832916,0.18214380741119385,0.23211604356765747,0.23916715383529663
furious,0.31836268305778503,0.24301466345787048,0.2583010196685791,0.18741931021213531,0.20870265364646912,0.1850520372390747,0.18366019427776337,0.15779390931129456,0.2063227742910385,0.21486572921276093,0.1803043633699417
second,0.21920166909694672,0.20727969706058502,0.4620301127433777,0.2124287188053131,0.22584517300128937,0.34510284662246704,0.2551254630088806,0.20447029173374176,0.2837103009223938,0.2241026759147644,0.17239587008953094
half,0.2674400806427002,0.12883292138576508,0.3189295828342438,0.17097704112529755,0.1356293261051178,0.25644969940185547,0.19566726684570312,0.22054423391819,0.1274564266204834,0.15070702135562897,0.07471233606338501
comeback,0.22864589095115662,0.22270122170448303,0.2754713296890259,0.355731338262558,0.2945324182510376,0.21606028079986572,0.25544607639312744,0.12429647892713547,0.3040086030960083,0.26726704835891724,0.1894063800573349
attempt,0.2894035577774048,0.3181029260158539,0.2614527940750122,0.14837057888507843,0.07003232836723328,0.1812446564435959,0.21348460018634796,0.12577369809150696,0.18116438388824463,0.19536855816841125,0.16559520363807678
to,0.42656609416007996,0.4452643394470215,0.535392165184021,0.2185782641172409,0.272149920463562,0.45010748505592346,0.44619059562683105,0.20332986116409302,0.18725894391536713,0.2540906071662903,0.29463258385658264
win,0.25592827796936035,0.303374707698822,0.28308698534965515,0.2894786596298218,0.3366411030292511,0.2503834664821625,0.20182272791862488,0.19481498003005981,0.4392695724964142,0.2969452738761902,0.1873117983341217
31–24,0.11375551670789719,0.15662001073360443,0.08104430139064789,-0.005339892581105232,0.10063984245061874,0.05530508980154991,0.09313089400529861,0.06712643802165985,0.13925671577453613,-0.005700646433979273,0.0053295171819627285
",",0.3365725874900818,0.3015086054801941,0.4933079481124878,0.2494642585515976,0.2231253683567047,0.5201468467712402,0.3045167922973633,0.24344468116760254,0.256124883890152,0.2653886377811432,0.31091248989105225
avenging,0.2679349482059479,0.17357969284057617,0.3258914351463318,0.21758681535720825,0.17452611029148102,0.2615368068218231,0.30895692110061646,0.12367446720600128,0.1644858717918396,0.26876771450042725,0.0869947224855423
their,0.3767721951007843,0.38078752160072327,0.516537070274353,0.20130555331707,0.24281956255435944,0.34976133704185486,1.0,0.16885758936405182,0.12631161510944366,0.2491205334663391,0.1898253709077835
elimination,0.137575164437294,0.17735333740711212,0.28632253408432007,0.21353155374526978,0.1844923198223114,0.19327566027641296,0.22074206173419952,0.15455739200115204,0.3322637975215912,0.22216691076755524,0.16252410411834717
from,0.27839982509613037,0.20248863101005554,0.40150508284568787,0.2251167893409729,0.1498221457004547,0.4274188280105591,0.3038119673728943,0.15398767590522766,0.15355956554412842,0.18001270294189453,0.19969791173934937
a,0.36608949303627014,0.2552328109741211,0.5829201340675354,0.2255268394947052,0.21130098402500153,0.539380669593811,0.29698723554611206,0.19939710199832916,0.18214380741119385,0.23211604356765747,0.23916715383529663
year,0.2851492762565613,0.21422851085662842,0.3609684407711029,0.20921224355697632,0.2081693410873413,0.3359307050704956,0.20591455698013306,0.16479338705539703,0.19662830233573914,0.24385766685009003,0.18315006792545319
earlier,0.23053643107414246,0.24518106877803802,0.26843780279159546,0.150710329413414,0.13877899944782257,0.24141792953014374,0.18429088592529297,0.14079387485980988,0.1761934757232666,0.2132072001695633,0.13306351006031036
.,0.3541337847709656,0.35288307070732117,0.5934505462646484,0.23446570336818695,0.25552695989608765,0.5591574311256409,0.34427863359451294,0.27855971455574036,0.23509643971920013,0.2581658959388733,0.4130953550338745
