,what,was,the,first,super,bowl,to,use,the,standardized,logo,template,?
of,0.33290785551071167,0.4069072902202606,0.733189046382904,0.3536086082458496,0.14718765020370483,0.2243070751428604,0.41548454761505127,0.2750902473926544,0.733189046382904,0.22872188687324524,0.1528109908103943,0.1811947077512741,0.1826142966747284
designing,0.25521576404571533,0.25029483437538147,0.30970847606658936,0.2697564661502838,0.19472452998161316,0.10396938771009445,0.24653445184230804,0.3190319240093231,0.30970847606658936,0.35128161311149597,0.28159117698669434,0.19528014957904816,0.1437348574399948
an,0.2821882665157318,0.3694365322589874,0.4207492768764496,0.29757723212242126,0.09755856543779373,0.13908697664737701,0.3138085603713989,0.24603988230228424,0.4207492768764496,0.183364599943161,0.1312703788280487,0.19634094834327698,0.19793890416622162
aesthetically,0.2867082357406616,0.28165629506111145,0.253675639629364,0.2121402621269226,0.2249794751405716,0.18264837563037872,0.3256746232509613,0.2820416986942291,0.253675639629364,0.3311331272125244,0.13545426726341248,0.27717509865760803,0.24427831172943115
pleasing,0.3333456814289093,0.1784990131855011,0.25700169801712036,0.15226317942142487,0.1124802976846695,0.15775376558303833,0.35011279582977295,0.29325559735298157,0.25700169801712036,0.20422148704528809,0.10690820962190628,0.19103388488292694,0.25975847244262695
logo,0.21781428158283234,0.17813098430633545,0.2806010842323303,0.1942633092403412,0.19343960285186768,0.06617429107427597,0.2215760052204132,0.2472854107618332,0.2806010842323303,0.21320481598377228,1.0000001192092896,0.2559884786605835,0.23347119987010956
with,0.2464839518070221,0.27411898970603943,0.4223487675189972,0.2691199779510498,0.1518537551164627,0.18353787064552307,0.4239959120750427,0.3356984257698059,0.4223487675189972,0.19209273159503937,0.18333391845226288,0.1906927078962326,0.2433311939239502
the,0.42745697498321533,0.48711544275283813,1.0,0.49448907375335693,0.21959073841571808,0.21576224267482758,0.535392165184021,0.34342584013938904,1.0,0.2841286361217499,0.2806010842323303,0.2930607795715332,0.22068053483963013
letter,0.18726862967014313,0.2146918773651123,0.26056721806526184,0.23160600662231445,0.13420137763023376,0.09213826060295105,0.19918757677078247,0.14903900027275085,0.26056721806526184,0.25049975514411926,0.23022359609603882,0.21241173148155212,0.14808706939220428
``,0.008517155423760414,-0.012679691426455975,0.029072100296616554,0.006519378628581762,0.012585706077516079,-0.004176590591669083,0.06720756739377975,0.098173126578331,0.029072100296616554,0.10705103725194931,-0.06913861632347107,0.1547161191701889,0.0685480609536171
l,0.053181253373622894,0.1603022664785385,0.18770581483840942,0.17401395738124847,0.1737472265958786,0.13150595128536224,0.13000278174877167,0.12506864964962006,0.18770581483840942,0.09441615641117096,0.10337880253791809,0.05453511327505112,0.10803938657045364
'',0.08143015950918198,0.04456103965640068,0.041273195296525955,-0.03874251991510391,-0.02655862085521221,-0.008809788152575493,-0.009905828163027763,0.09741680324077606,0.041273195296525955,0.07112237811088562,0.029102830216288567,0.10907679796218872,0.018684765323996544
using,0.27984681725502014,0.18766598403453827,0.28364112973213196,0.30465447902679443,0.12041214108467102,0.10332484543323517,0.3678804934024811,0.7256444692611694,0.28364112973213196,0.37214428186416626,0.2241816222667694,0.32312893867492676,0.2804589569568634
the,0.42745697498321533,0.48711544275283813,1.0,0.49448907375335693,0.21959073841571808,0.21576224267482758,0.535392165184021,0.34342584013938904,1.0,0.2841286361217499,0.2806010842323303,0.2930607795715332,0.22068053483963013
standardized,0.22466516494750977,0.17196200788021088,0.2841286361217499,0.2773844301700592,0.17170953750610352,0.11579325795173645,0.2748160660266876,0.4276123344898224,0.2841286361217499,1.0,0.21320481598377228,0.4249792993068695,0.16858142614364624
logo,0.21781428158283234,0.17813098430633545,0.2806010842323303,0.1942633092403412,0.19343960285186768,0.06617429107427597,0.2215760052204132,0.2472854107618332,0.2806010842323303,0.21320481598377228,1.0000001192092896,0.2559884786605835,0.23347119987010956
template,0.31344759464263916,0.1499771922826767,0.2930607795715332,0.21010196208953857,0.15854258835315704,0.14931528270244598,0.27987363934516907,0.36619701981544495,0.2930607795715332,0.4249792993068695,0.2559884786605835,1.0000001192092896,0.32691144943237305
introduced,0.09417270123958588,0.32667654752731323,0.242969810962677,0.32411283254623413,0.2128644585609436,0.12353353947401047,0.22615164518356323,0.30526983737945557,0.242969810962677,0.38143888115882874,0.18391242623329163,0.14674319326877594,0.16386865079402924
at,0.2838611304759979,0.36707764863967896,0.457212895154953,0.3138778805732727,0.11449114978313446,0.2709662914276123,0.36524343490600586,0.22117964923381805,0.457212895154953,0.18684525787830353,0.165674090385437,0.21368253231048584,0.21978627145290375
super,0.13651713728904724,0.21420986950397491,0.21959073841571808,0.2717077434062958,1.0000001192092896,0.4848237931728363,0.17783479392528534,0.17267648875713348,0.21959073841571808,0.17170953750610352,0.19343960285186768,0.15854258835315704,0.166326642036438
bowl,0.15942467749118805,0.21915455162525177,0.21576224267482758,0.20817767083644867,0.4848237931728363,1.0,0.16993016004562378,0.13564810156822205,0.21576224267482758,0.11579325795173645,0.06617429107427597,0.14931528270244598,0.21118052303791046
xlv,0.16115319728851318,0.27545449137687683,0.28647246956825256,0.2881028354167938,0.558086633682251,0.6011583209037781,0.22086301445960999,0.22524988651275635,0.28647246956825256,0.2753072679042816,0.25355514883995056,0.2926577627658844,0.2642063498497009
.,0.3567904531955719,0.40146201848983765,0.5934505462646484,0.4345304071903229,0.2757420241832733,0.21516893804073334,0.4645031690597534,0.3711656630039215,0.5934505462646484,0.25831860303878784,0.2531629800796509,0.25827234983444214,0.4130953550338745
,what,was,the,first,super,bowl,to,use,the,standardized,logo,template,?
on,0.34226128458976746,0.3909217119216919,0.5107308030128479,0.3120559751987457,0.1569211632013321,0.1334993690252304,0.41031414270401,0.2776605486869812,0.5107308030128479,0.15698152780532837,0.23861058056354523,0.22948552668094635,0.2714994251728058
june,0.2171148657798767,0.42821118235588074,0.24568822979927063,0.2872718572616577,0.12735934555530548,0.15820787847042084,0.22441016137599945,0.11329296231269836,0.24568822979927063,0.11784566193819046,0.16872069239616394,0.17048534750938416,0.31416764855384827
4,-0.04324747622013092,0.23394860327243805,0.15499350428581238,0.18687711656093597,0.046946682035923004,0.020155208185315132,0.059323787689208984,-0.006586939096450806,0.15499350428581238,0.053072739392519,0.05572968348860741,0.034165896475315094,0.010515431873500347
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.34503069519996643,0.22322475910186768,0.1810409277677536,0.44245919585227966,0.3276674151420593,0.4933079481124878,0.2094779908657074,0.20034073293209076,0.21511445939540863,0.31091248989105225
2014,0.041483160108327866,0.1446884423494339,0.059490643441677094,0.05779964104294777,0.0236821286380291,0.07104186713695526,0.016496146097779274,-0.04346330091357231,0.059490643441677094,-0.1370217502117157,0.03333091735839844,-0.08947524428367615,0.058127544820308685
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.34503069519996643,0.22322475910186768,0.1810409277677536,0.44245919585227966,0.3276674151420593,0.4933079481124878,0.2094779908657074,0.20034073293209076,0.21511445939540863,0.31091248989105225
the,0.42745697498321533,0.48711544275283813,1.0,0.49448907375335693,0.21959073841571808,0.21576224267482758,0.535392165184021,0.34342584013938904,1.0,0.2841286361217499,0.2806010842323303,0.2930607795715332,0.22068053483963013
nfl,0.12579965591430664,0.20145657658576965,0.15305201709270477,0.15461091697216034,0.319060355424881,0.48354101181030273,0.1526731252670288,0.12984168529510498,0.15305201709270477,0.15599532425403595,0.11730512976646423,0.16339412331581116,0.10610254108905792
announced,0.09249057620763779,0.34205326437950134,0.2277132272720337,0.25270816683769226,0.1638530194759369,0.11583950370550156,0.20247882604599,0.14619585871696472,0.2277132272720337,0.16447903215885162,0.2287457138299942,0.16742654144763947,0.17416009306907654
that,0.6297725439071655,0.33670201897621155,0.5473989248275757,0.3482176661491394,0.18258553743362427,0.10987387597560883,0.5436353087425232,0.3939064145088196,0.5473989248275757,0.3150653541088104,0.25242704153060913,0.3491072654724121,0.32716336846351624
the,0.42745697498321533,0.48711544275283813,1.0,0.49448907375335693,0.21959073841571808,0.21576224267482758,0.535392165184021,0.34342584013938904,1.0,0.2841286361217499,0.2806010842323303,0.2930607795715332,0.22068053483963013
practice,0.2749895751476288,0.21849672496318817,0.27333036065101624,0.21996727585792542,0.168790802359581,0.10187067836523056,0.289366751909256,0.375469446182251,0.27333036065101624,0.2956843972206116,0.1256713569164276,0.2423049509525299,0.21386858820915222
of,0.33290785551071167,0.4069072902202606,0.733189046382904,0.3536086082458496,0.14718765020370483,0.2243070751428604,0.41548454761505127,0.2750902473926544,0.733189046382904,0.22872188687324524,0.1528109908103943,0.1811947077512741,0.1826142966747284
branding,0.2191358357667923,0.2425343245267868,0.26101231575012207,0.2241828739643097,0.21105733513832092,0.1050693467259407,0.27085813879966736,0.2707204222679138,0.26101231575012207,0.22254706919193268,0.4146201014518738,0.1510016918182373,0.16631950438022614
super,0.13651713728904724,0.21420986950397491,0.21959073841571808,0.2717077434062958,1.0000001192092896,0.4848237931728363,0.17783479392528534,0.17267648875713348,0.21959073841571808,0.17170953750610352,0.19343960285186768,0.15854258835315704,0.166326642036438
bowl,0.15942467749118805,0.21915455162525177,0.21576224267482758,0.20817767083644867,0.4848237931728363,1.0,0.16993016004562378,0.13564810156822205,0.21576224267482758,0.11579325795173645,0.06617429107427597,0.14931528270244598,0.21118052303791046
games,0.1820194572210312,0.21596553921699524,0.2676136791706085,0.2305508702993393,0.3565964996814728,0.2931278944015503,0.23381441831588745,0.1562696397304535,0.2676136791706085,0.15113487839698792,0.21899853646755219,0.17790627479553223,0.1360001415014267
with,0.2464839518070221,0.27411898970603943,0.4223487675189972,0.2691199779510498,0.1518537551164627,0.18353787064552307,0.4239959120750427,0.3356984257698059,0.4223487675189972,0.19209273159503937,0.18333391845226288,0.1906927078962326,0.2433311939239502
roman,0.17852471768856049,0.23496849834918976,0.2862859070301056,0.16811686754226685,0.07821496576070786,0.12339023500680923,0.24710409343242645,0.17430752515792847,0.2862859070301056,0.11252374947071075,0.0935247465968132,0.16943547129631042,0.1663191318511963
numerals,0.2182469516992569,0.15565448999404907,0.25819507241249084,0.209809347987175,0.27254608273506165,0.26416486501693726,0.21088573336601257,0.3054240047931671,0.25819507241249084,0.31914022564888,0.1974395215511322,0.28574639558792114,0.22188253700733185
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.34503069519996643,0.22322475910186768,0.1810409277677536,0.44245919585227966,0.3276674151420593,0.4933079481124878,0.2094779908657074,0.20034073293209076,0.21511445939540863,0.31091248989105225
a,0.3320399522781372,0.4508470594882965,0.5829201340675354,0.4287874400615692,0.26005712151527405,0.19533146917819977,0.45503583550453186,0.30793872475624084,0.5829201340675354,0.2846675217151642,0.21248295903205872,0.2510925829410553,0.23916715383529663
practice,0.2749895751476288,0.21849672496318817,0.27333036065101624,0.21996727585792542,0.168790802359581,0.10187067836523056,0.289366751909256,0.375469446182251,0.27333036065101624,0.2956843972206116,0.1256713569164276,0.2423049509525299,0.21386858820915222
established,0.14869536459445953,0.26515325903892517,0.33092597126960754,0.2571922838687897,0.0677686259150505,0.09894891828298569,0.15850777924060822,0.14449875056743622,0.33092597126960754,0.2912192642688751,0.10806239396333694,0.1971234381198883,0.15917523205280304
at,0.2838611304759979,0.36707764863967896,0.457212895154953,0.3138778805732727,0.11449114978313446,0.2709662914276123,0.36524343490600586,0.22117964923381805,0.457212895154953,0.18684525787830353,0.165674090385437,0.21368253231048584,0.21978627145290375
super,0.13651713728904724,0.21420986950397491,0.21959073841571808,0.2717077434062958,1.0000001192092896,0.4848237931728363,0.17783479392528534,0.17267648875713348,0.21959073841571808,0.17170953750610352,0.19343960285186768,0.15854258835315704,0.166326642036438
bowl,0.15942467749118805,0.21915455162525177,0.21576224267482758,0.20817767083644867,0.4848237931728363,1.0,0.16993016004562378,0.13564810156822205,0.21576224267482758,0.11579325795173645,0.06617429107427597,0.14931528270244598,0.21118052303791046
v,0.16628342866897583,0.16128918528556824,0.18580520153045654,0.22899948060512543,0.12199956178665161,0.17199891805648804,0.2109750658273697,0.12898752093315125,0.18580520153045654,0.10384395718574524,0.08171997219324112,0.1034962460398674,0.28677162528038025
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.34503069519996643,0.22322475910186768,0.1810409277677536,0.44245919585227966,0.3276674151420593,0.4933079481124878,0.2094779908657074,0.20034073293209076,0.21511445939540863,0.31091248989105225
would,0.45766422152519226,0.41663143038749695,0.4133751392364502,0.2882738411426544,0.16404198110103607,0.17156143486499786,0.5965728163719177,0.3798166513442993,0.4133751392364502,0.26723116636276245,0.21358489990234375,0.2634628415107727,0.37178951501846313
be,0.3929833769798279,0.42228707671165466,0.4248143136501312,0.29818081855773926,0.1880253106355667,0.18567830324172974,0.4972836375236511,0.4528608024120331,0.4248143136501312,0.30913418531417847,0.23972006142139435,0.360067218542099,0.3324260413646698
temporarily,0.2163034975528717,0.2520272731781006,0.35498616099357605,0.22659537196159363,0.16314555704593658,0.13392890989780426,0.38873597979545593,0.20983417332172394,0.35498616099357605,0.17405585944652557,0.2236836701631546,0.29438599944114685,0.11896703392267227
suspended,0.15452195703983307,0.2645036280155182,0.28768354654312134,0.19983074069023132,0.194660022854805,0.21673765778541565,0.20259469747543335,0.1972721368074417,0.28768354654312134,0.23628591001033783,0.16827385127544403,0.15954601764678955,0.13118882477283478
",",0.3087472915649414,0.45456063747406006,0.4933079481124878,0.34503069519996643,0.22322475910186768,0.1810409277677536,0.44245919585227966,0.3276674151420593,0.4933079481124878,0.2094779908657074,0.20034073293209076,0.21511445939540863,0.31091248989105225
and,0.31309178471565247,0.3740963041782379,0.5171257257461548,0.3167642652988434,0.18368244171142578,0.1698254644870758,0.48971283435821533,0.34145063161849976,0.5171257257461548,0.2532564401626587,0.146534726023674,0.19749930500984192,0.20544172823429108
that,0.6297725439071655,0.33670201897621155,0.5473989248275757,0.3482176661491394,0.18258553743362427,0.10987387597560883,0.5436353087425232,0.3939064145088196,0.5473989248275757,0.3150653541088104,0.25242704153060913,0.3491072654724121,0.32716336846351624
the,0.42745697498321533,0.48711544275283813,1.0,0.49448907375335693,0.21959073841571808,0.21576224267482758,0.535392165184021,0.34342584013938904,1.0,0.2841286361217499,0.2806010842323303,0.2930607795715332,0.22068053483963013
game,0.2246788740158081,0.2568269371986389,0.285271555185318,0.258794367313385,0.3480181396007538,0.2413962334394455,0.2540906071662903,0.18695856630802155,0.285271555185318,0.17341701686382294,0.22497092187404633,0.22383643686771393,0.1829071193933487
would,0.45766422152519226,0.41663143038749695,0.4133751392364502,0.2882738411426544,0.16404198110103607,0.17156143486499786,0.5965728163719177,0.3798166513442993,0.4133751392364502,0.26723116636276245,0.21358489990234375,0.2634628415107727,0.37178951501846313
be,0.3929833769798279,0.42228707671165466,0.4248143136501312,0.29818081855773926,0.1880253106355667,0.18567830324172974,0.4972836375236511,0.4528608024120331,0.4248143136501312,0.30913418531417847,0.23972006142139435,0.360067218542099,0.3324260413646698
named,0.1525408923625946,0.37528327107429504,0.3521348536014557,0.35798725485801697,0.2206273078918457,0.18541297316551208,0.23689822852611542,0.09869730472564697,0.3521348536014557,0.0674290657043457,0.1091783419251442,0.1280297189950943,0.1297498345375061
using,0.27984681725502014,0.18766598403453827,0.28364112973213196,0.30465447902679443,0.12041214108467102,0.10332484543323517,0.3678804934024811,0.7256444692611694,0.28364112973213196,0.37214428186416626,0.2241816222667694,0.32312893867492676,0.2804589569568634
arabic,0.1854897290468216,0.17652206122875214,0.23818454146385193,0.1669784039258957,0.18190370500087738,0.1547006070613861,0.22180728614330292,0.24658775329589844,0.23818454146385193,0.26736027002334595,0.2431047558784485,0.15405212342739105,0.18792502582073212
numerals,0.2182469516992569,0.15565448999404907,0.25819507241249084,0.209809347987175,0.27254608273506165,0.26416486501693726,0.21088573336601257,0.3054240047931671,0.25819507241249084,0.31914022564888,0.1974395215511322,0.28574639558792114,0.22188253700733185
as,0.31749409437179565,0.3677520453929901,0.48381632566452026,0.33842000365257263,0.21450649201869965,0.14539222419261932,0.42092081904411316,0.3453201949596405,0.48381632566452026,0.25696924328804016,0.19516409933567047,0.1911025196313858,0.27043893933296204
super,0.13651713728904724,0.21420986950397491,0.21959073841571808,0.2717077434062958,1.0000001192092896,0.4848237931728363,0.17783479392528534,0.17267648875713348,0.21959073841571808,0.17170953750610352,0.19343960285186768,0.15854258835315704,0.166326642036438
bowl,0.15942467749118805,0.21915455162525177,0.21576224267482758,0.20817767083644867,0.4848237931728363,1.0,0.16993016004562378,0.13564810156822205,0.21576224267482758,0.11579325795173645,0.06617429107427597,0.14931528270244598,0.21118052303791046
50,-0.04124141484498978,-0.0011744623770937324,0.03602437674999237,0.07933352887630463,0.0833745002746582,0.005446359980851412,-0.024239253252744675,0.03817262873053551,0.03602437674999237,0.014444493688642979,0.05230570212006569,-0.03708801418542862,0.030512850731611252
as,0.31749409437179565,0.3677520453929901,0.48381632566452026,0.33842000365257263,0.21450649201869965,0.14539222419261932,0.42092081904411316,0.3453201949596405,0.48381632566452026,0.25696924328804016,0.19516409933567047,0.1911025196313858,0.27043893933296204
opposed,0.35573211312294006,0.2790595591068268,0.24302934110164642,0.20592594146728516,0.09677048772573471,0.12780041992664337,0.2678636610507965,0.27084723114967346,0.24302934110164642,0.22924470901489258,0.09117728471755981,0.1527716964483261,0.23428945243358612
to,0.455847829580307,0.3636345863342285,0.535392165184021,0.3792489171028137,0.17783479392528534,0.16993016004562378,1.0,0.47261837124824524,0.535392165184021,0.2748160660266876,0.2215760052204132,0.27987363934516907,0.29463258385658264
super,0.13651713728904724,0.21420986950397491,0.21959073841571808,0.2717077434062958,1.0000001192092896,0.4848237931728363,0.17783479392528534,0.17267648875713348,0.21959073841571808,0.17170953750610352,0.19343960285186768,0.15854258835315704,0.166326642036438
bowl,0.15942467749118805,0.21915455162525177,0.21576224267482758,0.20817767083644867,0.4848237931728363,1.0,0.16993016004562378,0.13564810156822205,0.21576224267482758,0.11579325795173645,0.06617429107427597,0.14931528270244598,0.21118052303791046
l.,0.11054152995347977,0.006958117242902517,0.06809674203395844,0.04492134228348732,0.058923691511154175,-0.052533600479364395,-0.004813444335013628,0.005531991366297007,0.06809674203395844,-0.1139620840549469,0.01218117494136095,-0.00286123133264482,0.05018472298979759
the,0.42745697498321533,0.48711544275283813,1.0,0.49448907375335693,0.21959073841571808,0.21576224267482758,0.535392165184021,0.34342584013938904,1.0,0.2841286361217499,0.2806010842323303,0.2930607795715332,0.22068053483963013
use,0.3453877568244934,0.17744606733322144,0.34342584013938904,0.3305151164531708,0.17267648875713348,0.13564810156822205,0.47261837124824524,1.0,0.34342584013938904,0.4276123344898224,0.2472854107618332,0.36619701981544495,0.32795652747154236
of,0.33290785551071167,0.4069072902202606,0.733189046382904,0.3536086082458496,0.14718765020370483,0.2243070751428604,0.41548454761505127,0.2750902473926544,0.733189046382904,0.22872188687324524,0.1528109908103943,0.1811947077512741,0.1826142966747284
roman,0.17852471768856049,0.23496849834918976,0.2862859070301056,0.16811686754226685,0.07821496576070786,0.12339023500680923,0.24710409343242645,0.17430752515792847,0.2862859070301056,0.11252374947071075,0.0935247465968132,0.16943547129631042,0.1663191318511963
numerals,0.2182469516992569,0.15565448999404907,0.25819507241249084,0.209809347987175,0.27254608273506165,0.26416486501693726,0.21088573336601257,0.3054240047931671,0.25819507241249084,0.31914022564888,0.1974395215511322,0.28574639558792114,0.22188253700733185
will,0.3510494530200958,0.22588570415973663,0.3635469079017639,0.27595582604408264,0.1544499397277832,0.1507955938577652,0.5091033577919006,0.410645067691803,0.3635469079017639,0.2734471261501312,0.1940617859363556,0.3360254466533661,0.35046905279159546
be,0.3929833769798279,0.42228707671165466,0.4248143136501312,0.29818081855773926,0.1880253106355667,0.18567830324172974,0.4972836375236511,0.4528608024120331,0.4248143136501312,0.30913418531417847,0.23972006142139435,0.360067218542099,0.3324260413646698
reinstated,0.2940208911895752,0.3791258931159973,0.2586565315723419,0.25914910435676575,0.11153620481491089,0.11042346805334091,0.30955785512924194,0.2524178922176361,0.2586565315723419,0.20520350337028503,0.21238021552562714,0.2631213068962097,0.29092538356781006
for,0.3017193675041199,0.3863949179649353,0.4739971458911896,0.3800288736820221,0.22938419878482819,0.24430087208747864,0.4451248347759247,0.47655582427978516,0.4739971458911896,0.3441481590270996,0.2166183590888977,0.31436651945114136,0.264628142118454
super,0.13651713728904724,0.21420986950397491,0.21959073841571808,0.2717077434062958,1.0000001192092896,0.4848237931728363,0.17783479392528534,0.17267648875713348,0.21959073841571808,0.17170953750610352,0.19343960285186768,0.15854258835315704,0.166326642036438
bowl,0.15942467749118805,0.21915455162525177,0.21576224267482758,0.20817767083644867,0.4848237931728363,1.0,0.16993016004562378,0.13564810156822205,0.21576224267482758,0.11579325795173645,0.06617429107427597,0.14931528270244598,0.21118052303791046
li,0.03134606406092644,0.12489592283964157,0.1979183703660965,0.17650826275348663,0.24357181787490845,0.18137063086032867,0.0824500098824501,0.13763126730918884,0.1979183703660965,0.1998356431722641,0.02120513841509819,0.15015923976898193,0.17020992934703827
.,0.3567904531955719,0.40146201848983765,0.5934505462646484,0.4345304071903229,0.2757420241832733,0.21516893804073334,0.4645031690597534,0.3711656630039215,0.5934505462646484,0.25831860303878784,0.2531629800796509,0.25827234983444214,0.4130953550338745
