,how,many,abc,affiliates,does,the,e.,w.,scripps,company,own,?
overall,0.25038012862205505,0.22261527180671692,0.03878478333353996,0.2689315378665924,0.19045297801494598,0.31739529967308044,0.028185337781906128,-0.05223718285560608,0.058372899889945984,0.15985892713069916,0.14806726574897766,0.18573027849197388
market,0.11605820059776306,0.2502439022064209,0.10615630447864532,0.14149430394172668,0.18972931802272797,0.2041238248348236,0.0038210072088986635,-0.10646937787532806,0.0973057821393013,0.3897888660430908,0.188838392496109,0.12805593013763428
reach,0.19447876513004303,0.17786337435245514,0.05181146413087845,0.11623861640691757,0.20191240310668945,0.31808504462242126,0.06632179021835327,-0.033858753740787506,0.04721466451883316,0.13011829555034637,0.14596667885780334,0.13152138888835907
",",0.22659391164779663,0.40610817074775696,0.2097204476594925,0.1943977326154709,0.28617382049560547,0.4933079481124878,-0.05651075392961502,-0.018058141693472862,0.26542189717292786,0.2697763442993164,0.2796398997306824,0.31091248989105225
owning,0.2531960904598236,0.28307199478149414,0.20329812169075012,0.1555701643228531,0.27340924739837646,0.29914402961730957,0.1109263151884079,-0.04805954545736313,0.2608659863471985,0.43590807914733887,0.34071967005729675,0.23171958327293396
15,-0.005761355627328157,-0.02712528221309185,-0.008084669709205627,0.00706901028752327,-0.06282642483711243,-0.011810222640633583,-0.027491115033626556,-0.026193756610155106,-0.0567820779979229,0.04371364787220955,0.029561402276158333,-0.010706285014748573
abc-affiliated,0.0987238809466362,0.21412447094917297,0.29616865515708923,0.8888251781463623,0.18205639719963074,0.2836194336414337,-0.04061233624815941,-0.04431745409965515,0.29218244552612305,0.19150137901306152,0.22007142007350922,0.13518930971622467
stations,0.18198855221271515,0.2893238365650177,0.23858611285686493,0.34138554334640503,0.2039099484682083,0.24762700498104095,0.024509379640221596,-0.05891408771276474,0.21320362389087677,0.24801203608512878,0.22520172595977783,0.13192185759544373
(,0.1676948219537735,0.1455259770154953,0.183883935213089,0.2129318118095398,0.2728188931941986,0.33289089798927307,-0.035028841346502304,-0.007671634666621685,0.1827668845653534,0.13179703056812286,0.14754116535186768,0.40561532974243164
including,0.20270724594593048,0.6119236350059509,0.1471431404352188,0.18711817264556885,0.20252716541290283,0.3738902807235718,0.09532755613327026,0.011461136862635612,0.21504032611846924,0.2079305499792099,0.2597470283508301,0.1633303165435791
affiliates,0.09554769098758698,0.18764927983283997,0.26733168959617615,1.0000001192092896,0.16039623320102692,0.1912562996149063,-0.03356460481882095,-0.03787384182214737,0.28007829189300537,0.2566125988960266,0.2209598422050476,0.11092336475849152
in,0.2601168751716614,0.41474202275276184,0.1697147786617279,0.17909713089466095,0.214483380317688,0.6662389636039734,0.05083685740828514,-0.029492290690541267,0.23393487930297852,0.22141718864440918,0.31893372535705566,0.20430970191955566
larger,0.23193183541297913,0.2907698154449463,-0.006962875835597515,0.15114377439022064,0.22250615060329437,0.378620445728302,-0.014351656660437584,-0.09833331406116486,0.13864317536354065,0.11475655436515808,0.21470366418361664,0.1602165699005127
markets,0.14164742827415466,0.32232531905174255,0.16946740448474884,0.21154846251010895,0.15201376378536224,0.23818166553974152,0.05449821054935455,-0.05842181667685509,0.17870807647705078,0.42034193873405457,0.212555393576622,0.11209505051374435
such,0.307365357875824,0.5649948120117188,0.12735801935195923,0.17675040662288666,0.2787191867828369,0.3575236201286316,-0.01084150280803442,-0.07915576547384262,0.21957550942897797,0.20185638964176178,0.24983511865139008,0.17851735651493073
as,0.33782753348350525,0.4070141911506653,0.2286096066236496,0.19264055788516998,0.31202155351638794,0.48381632566452026,0.007491594180464745,-0.04605045169591904,0.18645049631595612,0.18860384821891785,0.26007014513015747,0.27043893933296204
cleveland,0.12356652319431305,0.20413513481616974,0.2739940583705902,0.24557989835739136,0.11192870885133743,0.2581871747970581,-0.029985619708895683,0.03479364886879921,0.27638402581214905,0.21824626624584198,0.1487560123205185,0.12262003868818283
",",0.22659391164779663,0.40610817074775696,0.2097204476594925,0.1943977326154709,0.28617382049560547,0.4933079481124878,-0.05651075392961502,-0.018058141693472862,0.26542189717292786,0.2697763442993164,0.2796398997306824,0.31091248989105225
phoenix,0.11337912082672119,0.11293541640043259,0.16556042432785034,0.21592977643013,0.17346730828285217,0.219131201505661,0.0019155902555212379,0.06341949105262756,0.25477004051208496,0.179085373878479,0.12466617673635483,0.08434242755174637
",",0.22659391164779663,0.40610817074775696,0.2097204476594925,0.1943977326154709,0.28617382049560547,0.4933079481124878,-0.05651075392961502,-0.018058141693472862,0.26542189717292786,0.2697763442993164,0.2796398997306824,0.31091248989105225
detroit,0.11717305332422256,0.18489906191825867,0.26154789328575134,0.27475035190582275,0.10875238478183746,0.20778660476207733,-0.07492437958717346,0.022396722808480263,0.3020841181278229,0.16440892219543457,0.08048985153436661,0.20192883908748627
and,0.33647966384887695,0.5296266674995422,0.16453155875205994,0.2033180296421051,0.3461615741252899,0.5171257257461548,-0.013227385468780994,-0.040408916771411896,0.2635117471218109,0.23788511753082275,0.3142828047275543,0.20544172823429108
denver,0.15631112456321716,0.18606427311897278,0.2859416902065277,0.2738476097583771,0.14473900198936462,0.2052404284477234,-0.10850129276514053,0.04383270442485809,0.29784566164016724,0.16616065800189972,0.07268224656581879,0.1520889848470688
),0.17939934134483337,0.16602720320224762,0.18381085991859436,0.20673665404319763,0.2575884759426117,0.3456730246543884,-0.005381275899708271,0.004844686482101679,0.17978166043758392,0.14284300804138184,0.15735843777656555,0.42300865054130554
",",0.22659391164779663,0.40610817074775696,0.2097204476594925,0.1943977326154709,0.28617382049560547,0.4933079481124878,-0.05651075392961502,-0.018058141693472862,0.26542189717292786,0.2697763442993164,0.2796398997306824,0.31091248989105225
and,0.33647966384887695,0.5296266674995422,0.16453155875205994,0.2033180296421051,0.3461615741252899,0.5171257257461548,-0.013227385468780994,-0.040408916771411896,0.2635117471218109,0.23788511753082275,0.3142828047275543,0.20544172823429108
through,0.2704794108867645,0.28384116291999817,0.1861964464187622,0.15084359049797058,0.21495459973812103,0.44071322679519653,0.10628022253513336,0.017255298793315887,0.1327809989452362,0.16661769151687622,0.25681138038635254,0.16913433372974396
its,0.22449488937854767,0.3319723308086395,0.19045390188694,0.16998496651649475,0.33437713980674744,0.559237003326416,0.055878859013319016,0.011436641216278076,0.1685996949672699,0.258992999792099,0.3757714629173279,0.15103481709957123
ownership,0.19148145616054535,0.2561948001384735,0.1954909712076187,0.28183698654174805,0.2074834108352661,0.261578768491745,0.05295775830745697,0.00793512538075447,0.24024969339370728,0.39671725034713745,0.41800883412361145,0.19719240069389343
of,0.2480744868516922,0.37253960967063904,0.14607268571853638,0.1803562045097351,0.3119818866252899,0.733189046382904,0.03512954339385033,-0.0285952165722847,0.25224360823631287,0.20467796921730042,0.3269667625427246,0.1826142966747284
phoenix,0.11337912082672119,0.11293541640043259,0.16556042432785034,0.21592977643013,0.17346730828285217,0.219131201505661,0.0019155902555212379,0.06341949105262756,0.25477004051208496,0.179085373878479,0.12466617673635483,0.08434242755174637
affiliate,0.08550060540437698,0.16680896282196045,0.2614424228668213,0.9436173439025879,0.1453445851802826,0.2278994768857956,-0.056552812457084656,-0.019581949338316917,0.3090061545372009,0.1934514045715332,0.21970923244953156,0.10958297550678253
knxv,0.19747206568717957,0.15898704528808594,0.11763903498649597,0.11449975520372391,0.13891741633415222,0.18935412168502808,0.00941283255815506,0.000708673323970288,0.22184564173221588,0.20158833265304565,0.18319754302501678,0.19192862510681152
",",0.22659391164779663,0.40610817074775696,0.2097204476594925,0.1943977326154709,0.28617382049560547,0.4933079481124878,-0.05651075392961502,-0.018058141693472862,0.26542189717292786,0.2697763442993164,0.2796398997306824,0.31091248989105225
las,0.07224000990390778,0.20978718996047974,0.2615169882774353,0.18202228844165802,0.10904962569475174,0.1904275119304657,-0.10955455154180527,0.11712133884429932,0.23859937489032745,0.12312150746583939,0.11598891019821167,0.14319516718387604
vegas,0.1373612880706787,0.21818050742149353,0.2625834345817566,0.18965987861156464,0.14894260466098785,0.17570072412490845,-0.08280430734157562,0.1011207103729248,0.22391310334205627,0.17329274117946625,0.14402972161769867,0.16835808753967285
affiliate,0.08550060540437698,0.16680896282196045,0.2614424228668213,0.9436173439025879,0.1453445851802826,0.2278994768857956,-0.056552812457084656,-0.019581949338316917,0.3090061545372009,0.1934514045715332,0.21970923244953156,0.10958297550678253
ktnv-tv,0.20090122520923615,0.1330602765083313,0.4340912699699402,0.27617347240448,0.15977483987808228,0.15381450951099396,-0.011124937795102596,-0.007784751709550619,0.21425649523735046,0.2459004670381546,0.186461940407753,0.2716054916381836
and,0.33647966384887695,0.5296266674995422,0.16453155875205994,0.2033180296421051,0.3461615741252899,0.5171257257461548,-0.013227385468780994,-0.040408916771411896,0.2635117471218109,0.23788511753082275,0.3142828047275543,0.20544172823429108
tucson,0.16536282002925873,0.16478154063224792,0.34308376908302307,0.3276311159133911,0.09157601743936539,0.20907284319400787,-0.05625133588910103,0.12501686811447144,0.35158270597457886,0.16905798017978668,0.17580364644527435,0.1890622079372406
affiliate,0.08550060540437698,0.16680896282196045,0.2614424228668213,0.9436173439025879,0.1453445851802826,0.2278994768857956,-0.056552812457084656,-0.019581949338316917,0.3090061545372009,0.1934514045715332,0.21970923244953156,0.10958297550678253
kgun-tv,0.23305769264698029,0.24237528443336487,0.33724814653396606,0.2890467047691345,0.238514244556427,0.33949288725852966,0.033310987055301666,-0.05610167607665062,0.2419486939907074,0.26757484674453735,0.21765732765197754,0.2730919122695923
",",0.22659391164779663,0.40610817074775696,0.2097204476594925,0.1943977326154709,0.28617382049560547,0.4933079481124878,-0.05651075392961502,-0.018058141693472862,0.26542189717292786,0.2697763442993164,0.2796398997306824,0.31091248989105225
the,0.33890387415885925,0.4335206151008606,0.2068762183189392,0.1912562996149063,0.35928019881248474,1.0,0.04129594564437866,0.007494001649320126,0.28097137808799744,0.26591673493385315,0.334675133228302,0.22068053483963013
only,0.36590442061424255,0.4670507609844208,0.1885126382112503,0.1798403561115265,0.45203697681427,0.5497692227363586,0.001555390190333128,0.0063548884354531765,0.16242378950119019,0.1699202060699463,0.34639087319374084,0.2767370045185089
provider,0.2657349109649658,0.2542527914047241,0.24401018023490906,0.3414711356163025,0.28518348932266235,0.28246623277664185,0.0535367950797081,0.028479157015681267,0.30921629071235657,0.38424932956695557,0.2545156478881836,0.2242300808429718
of,0.2480744868516922,0.37253960967063904,0.14607268571853638,0.1803562045097351,0.3119818866252899,0.733189046382904,0.03512954339385033,-0.0285952165722847,0.25224360823631287,0.20467796921730042,0.3269667625427246,0.1826142966747284
abc,0.19232043623924255,0.18267793953418732,1.0000001192092896,0.26733168959617615,0.1641341596841812,0.2068762183189392,0.038080811500549316,0.13449792563915253,0.26996737718582153,0.16210390627384186,0.23574505746364594,0.19065172970294952
programming,0.26022371649742126,0.20624485611915588,0.3165910840034485,0.2390740066766739,0.19905328750610352,0.17869283258914948,0.07513748854398727,-0.00479119224473834,0.3539886176586151,0.16915138065814972,0.21023258566856384,0.22249025106430054
for,0.3308170735836029,0.40972793102264404,0.22510288655757904,0.21022890508174896,0.35159170627593994,0.4739971458911896,0.04695102199912071,0.022044552490115166,0.23554427921772003,0.25874319672584534,0.30703625082969666,0.264628142118454
the,0.33890387415885925,0.4335206151008606,0.2068762183189392,0.1912562996149063,0.35928019881248474,1.0,0.04129594564437866,0.007494001649320126,0.28097137808799744,0.26591673493385315,0.334675133228302,0.22068053483963013
majority,0.20073412358760834,0.3566230833530426,0.14373555779457092,0.32453468441963196,0.2256021648645401,0.28757327795028687,0.01668618805706501,-0.09426068514585495,0.13046152889728546,0.23069651424884796,0.25605297088623047,0.220119908452034
of,0.2480744868516922,0.37253960967063904,0.14607268571853638,0.1803562045097351,0.3119818866252899,0.733189046382904,0.03512954339385033,-0.0285952165722847,0.25224360823631287,0.20467796921730042,0.3269667625427246,0.1826142966747284
arizona,0.10044962912797928,0.19047409296035767,0.2548162043094635,0.2773945927619934,0.1353946030139923,0.22572119534015656,-0.09076263010501862,0.045519113540649414,0.26977264881134033,0.08171901851892471,0.08466454595327377,0.14315035939216614
(,0.1676948219537735,0.1455259770154953,0.183883935213089,0.2129318118095398,0.2728188931941986,0.33289089798927307,-0.035028841346502304,-0.007671634666621685,0.1827668845653534,0.13179703056812286,0.14754116535186768,0.40561532974243164
outside,0.2897700369358063,0.3308001160621643,0.05827951431274414,0.1662278026342392,0.30347514152526855,0.3879719078540802,-0.007064657751470804,-0.04283912479877472,0.1459038108587265,0.15608997642993927,0.2866668403148651,0.14839068055152893
of,0.2480744868516922,0.37253960967063904,0.14607268571853638,0.1803562045097351,0.3119818866252899,0.733189046382904,0.03512954339385033,-0.0285952165722847,0.25224360823631287,0.20467796921730042,0.3269667625427246,0.1826142966747284
the,0.33890387415885925,0.4335206151008606,0.2068762183189392,0.1912562996149063,0.35928019881248474,1.0,0.04129594564437866,0.007494001649320126,0.28097137808799744,0.26591673493385315,0.334675133228302,0.22068053483963013
yuma-el,0.15400557219982147,0.21926726400852203,0.3021294176578522,0.15093691647052765,0.13792209327220917,0.27401983737945557,-0.05419095978140831,0.06322096288204193,0.32373329997062683,0.18765106797218323,0.1751861274242401,0.1517869383096695
centro,0.09431085735559464,0.17087899148464203,0.22641873359680176,0.2748236060142517,0.13665024936199188,0.20410041511058807,-0.03739353269338608,-0.03409847244620323,0.2064456194639206,0.11767784506082535,0.15775445103645325,0.15606620907783508
market,0.11605820059776306,0.2502439022064209,0.10615630447864532,0.14149430394172668,0.18972931802272797,0.2041238248348236,0.0038210072088986635,-0.10646937787532806,0.0973057821393013,0.3897888660430908,0.188838392496109,0.12805593013763428
),0.17939934134483337,0.16602720320224762,0.18381085991859436,0.20673665404319763,0.2575884759426117,0.3456730246543884,-0.005381275899708271,0.004844686482101679,0.17978166043758392,0.14284300804138184,0.15735843777656555,0.42300865054130554
and,0.33647966384887695,0.5296266674995422,0.16453155875205994,0.2033180296421051,0.3461615741252899,0.5171257257461548,-0.013227385468780994,-0.040408916771411896,0.2635117471218109,0.23788511753082275,0.3142828047275543,0.20544172823429108
southern,0.11308442056179047,0.18025599420070648,0.07715924084186554,0.1794932335615158,0.0482201874256134,0.3282862603664398,-0.013968488201498985,-0.08466130495071411,0.15755560994148254,0.12361889332532883,0.1354861557483673,0.11225555837154388
nevada,0.11559489369392395,0.20988184213638306,0.20463572442531586,0.19538168609142303,0.10177894681692123,0.22916007041931152,-0.12834791839122772,0.034116480499506,0.23512312769889832,0.13914750516414642,0.13853760063648224,0.14885103702545166
.,0.3287222981452942,0.3974229395389557,0.2567209303379059,0.17940016090869904,0.3022993505001068,0.5934505462646484,0.021679971367120743,-0.037257056683301926,0.23525400459766388,0.266353577375412,0.3061371147632599,0.4130953550338745
