,what,library,contains,the,selmur,productions,catalogue,?
continues,0.27419164776802063,0.16453461349010468,0.21091870963573456,0.3452514410018921,0.1142457127571106,0.24254654347896576,0.12156593054533005,0.13186512887477875
to,0.455847829580307,0.19252733886241913,0.22413384914398193,0.535392165184021,0.22027534246444702,0.19399814307689667,0.13356532156467438,0.29463258385658264
produce,0.1685742735862732,0.06515569984912872,0.30781686305999756,0.23457570374011993,0.08303448557853699,0.5228565335273743,0.20961472392082214,0.19229066371917725
(,0.2411840260028839,0.18725703656673431,0.222114697098732,0.33289089798927307,0.24885617196559906,0.1931774914264679,0.18494807183742523,0.40561532974243164
such,0.23989605903625488,0.11713852733373642,0.25840482115745544,0.3575236201286316,0.04832891747355461,0.26459968090057373,0.29012441635131836,0.17851735651493073
as,0.31749409437179565,0.19044850766658783,0.24164676666259766,0.48381632566452026,0.17714683711528778,0.2637118995189667,0.27593573927879333,0.27043893933296204
america,0.2517423629760742,0.1819821298122406,0.10436000674962997,0.37090015411376953,0.1575171798467636,0.1980990171432495,0.16453900933265686,0.19333907961845398
's,0.02692362666130066,-0.09959429502487183,-0.07157284766435623,-0.01540423184633255,0.003881503827869892,0.04581885412335396,0.03142772242426872,-0.023395681753754616
funniest,0.3022727072238922,0.1942349523305893,0.13551361858844757,0.3289544880390167,0.20794129371643066,0.33723580837249756,0.1939963698387146,0.2281583547592163
home,0.1608789712190628,0.21504192054271698,0.178319051861763,0.28978195786476135,0.22146768867969513,0.20459403097629547,0.15452542901039124,0.0757145956158638
videos,0.18419082462787628,0.26378852128982544,0.268497496843338,0.1845635622739792,0.12343733757734299,0.358469694852829,0.288571298122406,0.23127327859401703
",",0.3087472915649414,0.16805633902549744,0.2243606001138687,0.4933079481124878,0.3072056472301483,0.2846270501613617,0.22406211495399475,0.31091248989105225
general,0.24928055703639984,0.11407589912414551,0.10915842652320862,0.28634732961654663,0.16585037112236023,0.08743443340063095,0.16971251368522644,0.1972234547138214
hospital,0.14525319635868073,0.24179278314113617,0.07815248519182205,0.17318566143512726,0.20733925700187683,0.1389860212802887,0.08566509932279587,0.12508831918239594
",",0.3087472915649414,0.16805633902549744,0.2243606001138687,0.4933079481124878,0.3072056472301483,0.2846270501613617,0.22406211495399475,0.31091248989105225
and,0.31309178471565247,0.18451033532619476,0.27121078968048096,0.5171257257461548,0.2772676944732666,0.2767941951751709,0.16915413737297058,0.20544172823429108
abc,0.1317344456911087,0.11275468021631241,0.16765141487121582,0.2068762183189392,0.10415751487016678,0.34230175614356995,0.21027570962905884,0.19065172970294952
news,0.2584491968154907,0.1776927411556244,0.15666848421096802,0.2294066995382309,0.1901850700378418,0.24947115778923035,0.17374098300933838,0.1899169683456421
productions,0.18529511988162994,0.21768921613693237,0.22080571949481964,0.2695383131504059,0.13358332216739655,1.0000001192092896,0.3448515832424164,0.22681239247322083
),0.26259949803352356,0.18188947439193726,0.21191266179084778,0.3456730246543884,0.24615417420864105,0.21149472892284393,0.16660727560520172,0.42300865054130554
",",0.3087472915649414,0.16805633902549744,0.2243606001138687,0.4933079481124878,0.3072056472301483,0.2846270501613617,0.22406211495399475,0.31091248989105225
although,0.24844598770141602,0.14176274836063385,0.20934291183948517,0.3265823423862457,0.1513553112745285,0.14580002427101135,0.16911578178405762,0.15541206300258636
disney–abc,0.2614334523677826,0.20664888620376587,0.20194974541664124,0.3470556139945984,0.19758762419223785,0.4548807442188263,0.30883610248565674,0.2595943808555603
domestic,0.11560896784067154,0.03372197598218918,0.11274847388267517,0.21731778979301453,0.19055771827697754,0.24454918503761292,0.13983744382858276,0.1850636899471283
television,0.19838058948516846,0.15106883645057678,0.12998422980308533,0.24569597840309143,0.15143688023090363,0.4012118875980377,0.17928965389728546,0.16825827956199646
(,0.2411840260028839,0.18725703656673431,0.222114697098732,0.33289089798927307,0.24885617196559906,0.1931774914264679,0.18494807183742523,0.40561532974243164
formerly,0.1585959643125534,0.20532041788101196,0.2460525631904602,0.2854805290699005,0.22868621349334717,0.21829326450824738,0.13997259736061096,0.0843876302242279
known,0.20381177961826324,0.14185714721679688,0.27676287293434143,0.3624623417854309,0.1804894357919693,0.24502107501029968,0.19649779796600342,0.18314571678638458
as,0.31749409437179565,0.19044850766658783,0.24164676666259766,0.48381632566452026,0.17714683711528778,0.2637118995189667,0.27593573927879333,0.27043893933296204
buena,0.2058514803647995,0.15078188478946686,0.09073194861412048,0.19298338890075684,0.222189262509346,0.35791441798210144,0.17283104360103607,0.11174851655960083
vista,0.18265077471733093,0.1642480194568634,0.1436428725719452,0.19021748006343842,0.1481114774942398,0.23810917139053345,0.17184217274188995,0.15661835670471191
television,0.19838058948516846,0.15106883645057678,0.12998422980308533,0.24569597840309143,0.15143688023090363,0.4012118875980377,0.17928965389728546,0.16825827956199646
),0.26259949803352356,0.18188947439193726,0.21191266179084778,0.3456730246543884,0.24615417420864105,0.21149472892284393,0.16660727560520172,0.42300865054130554
handles,0.17447753250598907,0.1294623613357544,0.29545870423316956,0.25567150115966797,0.08061058074235916,0.18273018300533295,0.12248808145523071,0.18804331123828888
domestic,0.11560896784067154,0.03372197598218918,0.11274847388267517,0.21731778979301453,0.19055771827697754,0.24454918503761292,0.13983744382858276,0.1850636899471283
television,0.19838058948516846,0.15106883645057678,0.12998422980308533,0.24569597840309143,0.15143688023090363,0.4012118875980377,0.17928965389728546,0.16825827956199646
distribution,0.17429208755493164,0.17242054641246796,0.1963179111480713,0.27569329738616943,0.10652920603752136,0.3485787510871887,0.27852943539619446,0.0929616317152977
",",0.3087472915649414,0.16805633902549744,0.2243606001138687,0.4933079481124878,0.3072056472301483,0.2846270501613617,0.22406211495399475,0.31091248989105225
while,0.35511791706085205,0.14414368569850922,0.15094631910324097,0.39804592728614807,0.13875892758369446,0.15216730535030365,0.1055150181055069,0.21076419949531555
disney–abc,0.2614334523677826,0.20664888620376587,0.20194974541664124,0.3470556139945984,0.19758762419223785,0.4548807442188263,0.30883610248565674,0.2595943808555603
international,0.10870302468538284,0.1653415858745575,0.15341255068778992,0.23719607293605804,0.2225530445575714,0.21590715646743774,0.1369551420211792,0.15335838496685028
television,0.19838058948516846,0.15106883645057678,0.12998422980308533,0.24569597840309143,0.15143688023090363,0.4012118875980377,0.17928965389728546,0.16825827956199646
(,0.2411840260028839,0.18725703656673431,0.222114697098732,0.33289089798927307,0.24885617196559906,0.1931774914264679,0.18494807183742523,0.40561532974243164
formerly,0.1585959643125534,0.20532041788101196,0.2460525631904602,0.2854805290699005,0.22868621349334717,0.21829326450824738,0.13997259736061096,0.0843876302242279
known,0.20381177961826324,0.14185714721679688,0.27676287293434143,0.3624623417854309,0.1804894357919693,0.24502107501029968,0.19649779796600342,0.18314571678638458
as,0.31749409437179565,0.19044850766658783,0.24164676666259766,0.48381632566452026,0.17714683711528778,0.2637118995189667,0.27593573927879333,0.27043893933296204
buena,0.2058514803647995,0.15078188478946686,0.09073194861412048,0.19298338890075684,0.222189262509346,0.35791441798210144,0.17283104360103607,0.11174851655960083
vista,0.18265077471733093,0.1642480194568634,0.1436428725719452,0.19021748006343842,0.1481114774942398,0.23810917139053345,0.17184217274188995,0.15661835670471191
international,0.10870302468538284,0.1653415858745575,0.15341255068778992,0.23719607293605804,0.2225530445575714,0.21590715646743774,0.1369551420211792,0.15335838496685028
television,0.19838058948516846,0.15106883645057678,0.12998422980308533,0.24569597840309143,0.15143688023090363,0.4012118875980377,0.17928965389728546,0.16825827956199646
),0.26259949803352356,0.18188947439193726,0.21191266179084778,0.3456730246543884,0.24615417420864105,0.21149472892284393,0.16660727560520172,0.42300865054130554
handles,0.17447753250598907,0.1294623613357544,0.29545870423316956,0.25567150115966797,0.08061058074235916,0.18273018300533295,0.12248808145523071,0.18804331123828888
international,0.10870302468538284,0.1653415858745575,0.15341255068778992,0.23719607293605804,0.2225530445575714,0.21590715646743774,0.1369551420211792,0.15335838496685028
television,0.19838058948516846,0.15106883645057678,0.12998422980308533,0.24569597840309143,0.15143688023090363,0.4012118875980377,0.17928965389728546,0.16825827956199646
distribution,0.17429208755493164,0.17242054641246796,0.1963179111480713,0.27569329738616943,0.10652920603752136,0.3485787510871887,0.27852943539619446,0.0929616317152977
.,0.3567904531955719,0.23675528168678284,0.22984972596168518,0.5934505462646484,0.28800034523010254,0.2754376530647278,0.2250155806541443,0.4130953550338745
