,who,was,the,male,singer,who,performed,as,a,special,guest,during,super,bowl,50,?
performers,0.3387889564037323,0.21132627129554749,0.2311975508928299,0.3117632567882538,0.3642722964286804,0.3387889564037323,0.6845775246620178,0.25216227769851685,0.19795258343219757,0.217904731631279,0.3861766457557678,0.2257702499628067,0.18863414227962494,0.21752095222473145,0.04357623681426048,0.1344873309135437
beyoncé,0.23366473615169525,0.20747771859169006,0.2099055051803589,0.21165761351585388,0.44699615240097046,0.23366473615169525,0.3502344787120819,0.2341797947883606,0.18131455779075623,0.16017447412014008,0.31176304817199707,0.1856650859117508,0.24138446152210236,0.12174837291240692,0.06065298616886139,0.25188755989074707
and,0.41279885172843933,0.3740963041782379,0.5171257257461548,0.26849403977394104,0.26673105359077454,0.41279885172843933,0.27259883284568787,0.49487000703811646,0.3739250600337982,0.22352655231952667,0.2331896722316742,0.36462149024009705,0.18368244171142578,0.1698254644870758,0.0032697415444999933,0.20544172823429108
bruno,0.2274247407913208,0.27414262294769287,0.15010739862918854,0.0573914609849453,0.217281311750412,0.2274247407913208,0.20715223252773285,0.17767785489559174,0.21106477081775665,0.15217602252960205,0.2678418755531311,0.16646124422550201,0.18888013064861298,0.16676555573940277,0.02545374073088169,0.1273501217365265
mars,0.19560889899730682,0.18892021477222443,0.22427980601787567,0.16264235973358154,0.1639547497034073,0.19560889899730682,0.19875234365463257,0.1770162135362625,0.2292313128709793,0.14675362408161163,0.15795205533504486,0.16332504153251648,0.07628661394119263,0.10299471765756607,0.05056136101484299,0.1826961636543274
",",0.3365725874900818,0.45456063747406006,0.4933079481124878,0.19301897287368774,0.3160518407821655,0.3365725874900818,0.2933148443698883,0.48816442489624023,0.427140474319458,0.23880577087402344,0.27536740899086,0.3225448727607727,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.31091248989105225
who,0.9999998807907104,0.3318818509578705,0.3733934462070465,0.32836759090423584,0.1957809180021286,0.9999998807907104,0.2702884376049042,0.3923053741455078,0.36608949303627014,0.21519862115383148,0.2661038935184479,0.30551859736442566,0.1819351613521576,0.09189514070749283,0.0322180911898613,0.26220351457595825
headlined,0.15209026634693146,0.22705139219760895,0.2894550859928131,0.16277658939361572,0.1983218938112259,0.15209026634693146,0.34975937008857727,0.2658584713935852,0.17651768028736115,0.1802847981452942,0.3399943709373474,0.22189125418663025,0.18724042177200317,0.1954048126935959,0.07918412983417511,0.26601076126098633
the,0.3733934462070465,0.48711544275283813,1.0,0.2487100213766098,0.14885097742080688,0.3733934462070465,0.239950031042099,0.48381632566452026,0.5829201340675354,0.3027077615261078,0.17925196886062622,0.4838213622570038,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.22068053483963013
super,0.1819351613521576,0.21420986950397491,0.21959073841571808,0.1955975443124771,0.17254574596881866,0.1819351613521576,0.10772441327571869,0.21450649201869965,0.26005712151527405,0.2675681412220001,0.14743146300315857,0.16951335966587067,1.0000001192092896,0.4848237931728363,0.0833745002746582,0.166326642036438
bowl,0.09189514070749283,0.21915455162525177,0.21576224267482758,0.18539904057979584,0.13851378858089447,0.09189514070749283,0.1632090061903,0.14539222419261932,0.19533146917819977,0.188632994890213,0.15391510725021362,0.22041946649551392,0.4848237931728363,1.0,0.005446359980851412,0.21118052303791046
xlvii,0.17947067320346832,0.3066164255142212,0.2988950312137604,0.16046775877475739,0.22452206909656525,0.17947067320346832,0.19887176156044006,0.21930232644081116,0.2295580506324768,0.19859661161899567,0.1834283471107483,0.22946162521839142,0.5601666569709778,0.5970584154129028,0.13962267339229584,0.19350703060626984
and,0.41279885172843933,0.3740963041782379,0.5171257257461548,0.26849403977394104,0.26673105359077454,0.41279885172843933,0.27259883284568787,0.49487000703811646,0.3739250600337982,0.22352655231952667,0.2331896722316742,0.36462149024009705,0.18368244171142578,0.1698254644870758,0.0032697415444999933,0.20544172823429108
super,0.1819351613521576,0.21420986950397491,0.21959073841571808,0.1955975443124771,0.17254574596881866,0.1819351613521576,0.10772441327571869,0.21450649201869965,0.26005712151527405,0.2675681412220001,0.14743146300315857,0.16951335966587067,1.0000001192092896,0.4848237931728363,0.0833745002746582,0.166326642036438
bowl,0.09189514070749283,0.21915455162525177,0.21576224267482758,0.18539904057979584,0.13851378858089447,0.09189514070749283,0.1632090061903,0.14539222419261932,0.19533146917819977,0.188632994890213,0.15391510725021362,0.22041946649551392,0.4848237931728363,1.0,0.005446359980851412,0.21118052303791046
xlviii,0.14658403396606445,0.2853115499019623,0.2765132784843445,0.14889299869537354,0.22217020392417908,0.14658403396606445,0.1965724229812622,0.20100294053554535,0.1992320865392685,0.19683390855789185,0.1388402134180069,0.21198585629463196,0.5269481539726257,0.5582984089851379,0.1264488399028778,0.18409758806228638
halftime,0.19379067420959473,0.3564006984233856,0.31780552864074707,0.21550598740577698,0.38606464862823486,0.19379067420959473,0.4348495900630951,0.26029151678085327,0.2733851969242096,0.2269991636276245,0.3126589357852936,0.4305741488933563,0.4056760370731354,0.4822790324687958,0.010851318016648293,0.21138669550418854
shows,0.1994590163230896,0.21710920333862305,0.36348509788513184,0.1782895028591156,0.14442534744739532,0.1994590163230896,0.2662252187728882,0.27829593420028687,0.3360818326473236,0.1613527238368988,0.2610464096069336,0.23531271517276764,0.09714256972074509,0.16048383712768555,0.1053934171795845,0.2040930688381195
",",0.3365725874900818,0.45456063747406006,0.4933079481124878,0.19301897287368774,0.3160518407821655,0.3365725874900818,0.2933148443698883,0.48816442489624023,0.427140474319458,0.23880577087402344,0.27536740899086,0.3225448727607727,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.31091248989105225
respectively,0.22078678011894226,0.2458304613828659,0.3498423993587494,0.16401983797550201,0.14598733186721802,0.22078678011894226,0.18399804830551147,0.32792162895202637,0.18261326849460602,0.099319227039814,0.17297755181789398,0.22112803161144257,0.17725007236003876,0.08850861340761185,0.018622776493430138,0.1307799071073532
.,0.3541337847709656,0.40146201848983765,0.5934505462646484,0.26742851734161377,0.22169901430606842,0.3541337847709656,0.2417089343070984,0.515582263469696,0.50484299659729,0.26337340474128723,0.18523821234703064,0.3485563397407532,0.2757420241832733,0.21516893804073334,0.04325474053621292,0.4130953550338745
