,how,many,tons,of,saharan,dust,falls,on,the,amazon,basin,each,year,?
transported,0.20179246366024017,0.26089921593666077,0.3688705563545227,0.26284846663475037,0.2331775575876236,0.21931618452072144,0.2005632519721985,0.20679953694343567,0.2550795376300812,0.21860341727733612,0.14891646802425385,0.2096906453371048,0.08983765542507172,0.1354173868894577
by,0.34370526671409607,0.3409687578678131,0.16515402495861053,0.3646814823150635,0.14715154469013214,0.1268737018108368,0.11552786827087402,0.33887791633605957,0.4408751428127289,0.16320857405662537,0.19840280711650848,0.29190269112586975,0.28805047273635864,0.17966607213020325
wind,0.18648548424243927,0.1719181090593338,0.18495900928974152,0.22346341609954834,0.1326339840888977,0.36152732372283936,0.18655084073543549,0.19720415771007538,0.2338196188211441,0.1388091892004013,0.17376138269901276,0.18433184921741486,0.16870826482772827,0.17669273912906647
from,0.22939439117908478,0.33099696040153503,0.13652382791042328,0.4249346852302551,0.1843232661485672,0.21349763870239258,0.23195196688175201,0.36926645040512085,0.40150508284568787,0.08236479759216309,0.19501222670078278,0.22863267362117767,0.2101740688085556,0.19969791173934937
the,0.33890387415885925,0.4335206151008606,0.20730508863925934,0.733189046382904,0.2361762821674347,0.2346910536289215,0.2708098292350769,0.5107308030128479,1.0,0.260541707277298,0.24553915858268738,0.470844566822052,0.3609684407711029,0.22068053483963013
sahara,0.1301003247499466,0.19660036265850067,0.11981531232595444,0.17664550244808197,0.8463922739028931,0.28134268522262573,0.18480613827705383,0.194625124335289,0.23516924679279327,0.26794329285621643,0.313738614320755,0.09896079450845718,0.13338042795658112,0.17314527928829193
to,0.44169697165489197,0.40243685245513916,0.20573829114437103,0.41548454761505127,0.1859264075756073,0.26756495237350464,0.15835121273994446,0.41031414270401,0.535392165184021,0.17033490538597107,0.1498844176530838,0.3941934108734131,0.23523004353046417,0.29463258385658264
the,0.33890387415885925,0.4335206151008606,0.20730508863925934,0.733189046382904,0.2361762821674347,0.2346910536289215,0.2708098292350769,0.5107308030128479,1.0,0.260541707277298,0.24553915858268738,0.470844566822052,0.3609684407711029,0.22068053483963013
amazon,0.16216763854026794,0.22591036558151245,0.19077828526496887,0.20143137872219086,0.2874300479888916,0.13802170753479004,0.21120955049991608,0.27227091789245605,0.260541707277298,1.0000001192092896,0.41143864393234253,0.1488005518913269,0.1589571088552475,0.18144656717777252
:,-0.11215605586767197,-0.10786184668540955,-0.08822697401046753,-0.08807745575904846,-0.04848221689462662,-0.13309550285339355,-0.06574197113513947,-0.06502202153205872,-0.03403344005346298,-0.12260514497756958,-0.045445751398801804,-0.019449636340141296,0.05222936347126961,-0.07156077772378922
an,0.2520636022090912,0.2465583086013794,0.18131691217422485,0.32280945777893066,0.18735583126544952,0.17542733252048492,0.15426620841026306,0.3192969560623169,0.4207492768764496,0.16257908940315247,0.15437369048595428,0.20307137072086334,0.17045794427394867,0.19793890416622162
average,0.2824462950229645,0.212912455201149,0.24045850336551666,0.23717734217643738,0.15901263058185577,0.16783887147903442,0.12144472450017929,0.2780454754829407,0.27058175206184387,0.24211540818214417,0.25510573387145996,0.307219535112381,0.2935159504413605,0.21764592826366425
182,-0.008338738232851028,0.07805421948432922,-0.06586087495088577,-0.022202739492058754,0.027111608535051346,-0.0033743770327419043,0.054163917899131775,-0.08146843314170837,0.03700842335820198,-0.02199956402182579,0.0702102780342102,0.007586492691189051,0.015118954703211784,-0.048216577619314194
million,0.21114659309387207,0.3520967364311218,0.3476663827896118,0.21686489880084991,0.2497633844614029,0.19205474853515625,0.11322208493947983,0.1741691380739212,0.277012437582016,0.18845590949058533,0.2530444860458374,0.2644878029823303,0.30462950468063354,0.23092924058437347
tons,0.24981051683425903,0.24801698327064514,1.0,0.19702266156673431,0.14962629973888397,0.2439376562833786,0.1570405662059784,0.2241503745317459,0.20730508863925934,0.19077828526496887,0.1811322271823883,0.19735845923423767,0.1723073422908783,0.19717051088809967
of,0.2480744868516922,0.37253960967063904,0.19702266156673431,1.0,0.1892523616552353,0.25486329197883606,0.23047612607479095,0.3966929316520691,0.733189046382904,0.20143137872219086,0.2557278275489807,0.38460010290145874,0.2578314542770386,0.1826142966747284
dust,0.24083134531974792,0.22878393530845642,0.2439376562833786,0.25486329197883606,0.2716901898384094,1.0,0.22196342051029205,0.16006799042224884,0.2346910536289215,0.13802170753479004,0.27528029680252075,0.15729188919067383,0.10882840305566788,0.15803812444210052
are,0.311818927526474,0.5655534863471985,0.20607495307922363,0.39081433415412903,0.22266456484794617,0.2122032791376114,0.1267699897289276,0.268924742937088,0.40399202704429626,0.15230076014995575,0.13584861159324646,0.39730963110923767,0.1750577986240387,0.24591213464736938
windblown,0.1935114711523056,0.234906405210495,0.29966646432876587,0.2747642695903778,0.1902000457048416,0.36643874645233154,0.29061761498451233,0.25645872950553894,0.3168978691101074,0.2061614990234375,0.22466064989566803,0.1739351749420166,0.21624219417572021,0.2240144908428192
out,0.3963836133480072,0.3329806923866272,0.2984030246734619,0.34176841378211975,0.21854448318481445,0.29918667674064636,0.19383153319358826,0.39060163497924805,0.39404502511024475,0.15031638741493225,0.06492993235588074,0.2757948637008667,0.2501937747001648,0.22020699083805084
of,0.2480744868516922,0.37253960967063904,0.19702266156673431,1.0,0.1892523616552353,0.25486329197883606,0.23047612607479095,0.3966929316520691,0.733189046382904,0.20143137872219086,0.2557278275489807,0.38460010290145874,0.2578314542770386,0.1826142966747284
the,0.33890387415885925,0.4335206151008606,0.20730508863925934,0.733189046382904,0.2361762821674347,0.2346910536289215,0.2708098292350769,0.5107308030128479,1.0,0.260541707277298,0.24553915858268738,0.470844566822052,0.3609684407711029,0.22068053483963013
sahara,0.1301003247499466,0.19660036265850067,0.11981531232595444,0.17664550244808197,0.8463922739028931,0.28134268522262573,0.18480613827705383,0.194625124335289,0.23516924679279327,0.26794329285621643,0.313738614320755,0.09896079450845718,0.13338042795658112,0.17314527928829193
each,0.4183253347873688,0.35348209738731384,0.19735845923423767,0.38460010290145874,0.10453969240188599,0.15729188919067383,0.217678040266037,0.30782750248908997,0.470844566822052,0.1488005518913269,0.1208983063697815,1.0,0.286208838224411,0.21173812448978424
year,0.19631797075271606,0.21933086216449738,0.1723073422908783,0.2578314542770386,0.1319199949502945,0.10882840305566788,0.23415008187294006,0.27628999948501587,0.3609684407711029,0.1589571088552475,0.15138395130634308,0.286208838224411,1.0,0.18315006792545319
",",0.22659391164779663,0.40610817074775696,0.2602212131023407,0.4946078956127167,0.2053278684616089,0.23566173017024994,0.29322290420532227,0.49057599902153015,0.4933079481124878,0.2214922308921814,0.25865232944488525,0.207483172416687,0.28560417890548706,0.31091248989105225
at,0.2154216170310974,0.2716965675354004,0.20260316133499146,0.42558613419532776,0.060773856937885284,0.11504963040351868,0.19282472133636475,0.4806317389011383,0.457212895154953,0.1615314781665802,0.1994694173336029,0.21600523591041565,0.3146436810493469,0.21978627145290375
15,-0.005761355627328157,-0.02712528221309185,-0.05879625678062439,-0.02319195494055748,-0.013662568293511868,0.09154774993658066,-0.025047045201063156,-0.025620462372899055,-0.011810222640633583,-0.012911608442664146,0.034623946994543076,-0.1164836436510086,-0.03266001120209694,-0.010706285014748573
degrees,0.18475523591041565,0.2114371955394745,0.10620304942131042,0.22668468952178955,0.1913071721792221,0.10859503597021103,0.2161405235528946,0.15918809175491333,0.22473014891147614,0.13714446127414703,0.23148125410079956,0.19759182631969452,0.23994895815849304,0.1299446076154709
west,0.13549664616584778,0.1819247007369995,0.11035171896219254,0.2891985774040222,0.2620176374912262,0.1870882660150528,0.11953461915254593,0.22540061175823212,0.32918402552604675,0.138602152466774,0.3046971261501312,0.18747025728225708,0.1444975882768631,0.12088293582201004
longitude,0.1770506203174591,0.10506659001111984,0.11654885113239288,0.17390240728855133,0.235178604722023,0.18386469781398773,0.1605032980442047,0.20692728459835052,0.2508544325828552,0.15005739033222198,0.3273021876811981,0.25417160987854004,0.20046329498291016,0.19342944025993347
",",0.22659391164779663,0.40610817074775696,0.2602212131023407,0.4946078956127167,0.2053278684616089,0.23566173017024994,0.29322290420532227,0.49057599902153015,0.4933079481124878,0.2214922308921814,0.25865232944488525,0.207483172416687,0.28560417890548706,0.31091248989105225
across,0.2515762746334076,0.34783458709716797,0.23733745515346527,0.2936134934425354,0.25217798352241516,0.21413765847682953,0.2734536826610565,0.411987841129303,0.3816230297088623,0.21476200222969055,0.26541635394096375,0.28291234374046326,0.15340931713581085,0.17034576833248138
"1,600",0.0821411982178688,-0.0029642367735505104,0.1407279074192047,-0.00895964726805687,0.012052587233483791,0.08849801123142242,0.03773121535778046,0.018485194072127342,0.04439349099993706,0.03478460758924484,0.037407033145427704,0.13472332060337067,0.011140071786940098,0.05657687783241272
miles,0.13798850774765015,0.12950319051742554,0.27920404076576233,0.2263605147600174,0.13528433442115784,0.20904326438903809,0.2076376974582672,0.17346006631851196,0.25706055760383606,0.1900368481874466,0.3134552240371704,0.14761854708194733,0.21751753985881805,0.09363767504692078
(,0.1676948219537735,0.1455259770154953,0.19276125729084015,0.35032153129577637,0.19262535870075226,0.14481011033058167,0.20318220555782318,0.28656116127967834,0.33289089798927307,0.11605185270309448,0.19185028970241547,0.17427405714988708,0.2556702494621277,0.40561532974243164
"2,600",0.016059542074799538,0.05030875653028488,0.04221290349960327,0.05123365670442581,0.13245055079460144,0.09819567203521729,0.07356208562850952,0.133856862783432,0.11931554228067398,0.1480444371700287,0.15299095213413239,0.1830863505601883,0.007803516462445259,0.02350315824151039
km,0.10687907040119171,0.10311309248209,0.23664024472236633,0.2376161366701126,0.11886844038963318,0.16242605447769165,0.11990589648485184,0.169756218791008,0.21376769244670868,0.17538169026374817,0.3804636001586914,0.12898913025856018,0.1698378175497055,0.08180338144302368
),0.17939934134483337,0.16602720320224762,0.18811027705669403,0.3680361211299896,0.1879139393568039,0.14174848794937134,0.20067907869815826,0.29937487840652466,0.3456730246543884,0.131951242685318,0.20293669402599335,0.18692907691001892,0.24282371997833252,0.42300865054130554
over,0.31446483731269836,0.47131630778312683,0.31234797835350037,0.36136594414711,0.2189904749393463,0.22320112586021423,0.20344580709934235,0.39810362458229065,0.39856547117233276,0.18121705949306488,0.20415180921554565,0.3201068937778473,0.2620522379875183,0.25742942094802856
the,0.33890387415885925,0.4335206151008606,0.20730508863925934,0.733189046382904,0.2361762821674347,0.2346910536289215,0.2708098292350769,0.5107308030128479,1.0,0.260541707277298,0.24553915858268738,0.470844566822052,0.3609684407711029,0.22068053483963013
atlantic,0.16433286666870117,0.1420254409313202,0.19440336525440216,0.22176773846149445,0.3048248887062073,0.20432595908641815,0.21113954484462738,0.22113218903541565,0.31052014231681824,0.30139192938804626,0.3821374177932739,0.182842418551445,0.16799668967723846,0.15355663001537323
ocean,0.17809687554836273,0.2407136708498001,0.1771419197320938,0.25798606872558594,0.33100399374961853,0.2810789942741394,0.239038348197937,0.24104316532611847,0.3185477554798126,0.29017552733421326,0.43254587054252625,0.20844286680221558,0.1063806414604187,0.15205028653144836
(,0.1676948219537735,0.1455259770154953,0.19276125729084015,0.35032153129577637,0.19262535870075226,0.14481011033058167,0.20318220555782318,0.28656116127967834,0.33289089798927307,0.11605185270309448,0.19185028970241547,0.17427405714988708,0.2556702494621277,0.40561532974243164
some,0.4180530905723572,0.7976660132408142,0.2002461552619934,0.4300730526447296,0.2696788012981415,0.27638301253318787,0.08838791400194168,0.31474894285202026,0.4566698372364044,0.19491901993751526,0.13783130049705505,0.3905022144317627,0.15327271819114685,0.2562315762042999
dust,0.24083134531974792,0.22878393530845642,0.2439376562833786,0.25486329197883606,0.2716901898384094,1.0,0.22196342051029205,0.16006799042224884,0.2346910536289215,0.13802170753479004,0.27528029680252075,0.15729188919067383,0.10882840305566788,0.15803812444210052
falls,0.1427364945411682,0.11133844405412674,0.1570405662059784,0.23047612607479095,0.16730915009975433,0.22196342051029205,1.0,0.2028466761112213,0.2708098292350769,0.21120955049991608,0.24138574302196503,0.217678040266037,0.23415008187294006,0.15918700397014618
into,0.2303972691297531,0.2618265151977539,0.20920464396476746,0.32255905866622925,0.21782781183719635,0.200248584151268,0.23701578378677368,0.30585673451423645,0.39493247866630554,0.13842037320137024,0.18538162112236023,0.2750477194786072,0.08657927066087723,0.15662476420402527
the,0.33890387415885925,0.4335206151008606,0.20730508863925934,0.733189046382904,0.2361762821674347,0.2346910536289215,0.2708098292350769,0.5107308030128479,1.0,0.260541707277298,0.24553915858268738,0.470844566822052,0.3609684407711029,0.22068053483963013
atlantic,0.16433286666870117,0.1420254409313202,0.19440336525440216,0.22176773846149445,0.3048248887062073,0.20432595908641815,0.21113954484462738,0.22113218903541565,0.31052014231681824,0.30139192938804626,0.3821374177932739,0.182842418551445,0.16799668967723846,0.15355663001537323
),0.17939934134483337,0.16602720320224762,0.18811027705669403,0.3680361211299896,0.1879139393568039,0.14174848794937134,0.20067907869815826,0.29937487840652466,0.3456730246543884,0.131951242685318,0.20293669402599335,0.18692907691001892,0.24282371997833252,0.42300865054130554
",",0.22659391164779663,0.40610817074775696,0.2602212131023407,0.4946078956127167,0.2053278684616089,0.23566173017024994,0.29322290420532227,0.49057599902153015,0.4933079481124878,0.2214922308921814,0.25865232944488525,0.207483172416687,0.28560417890548706,0.31091248989105225
then,0.36093711853027344,0.27087974548339844,0.20919956266880035,0.2937326431274414,0.18597592413425446,0.18881799280643463,0.22596289217472076,0.30262795090675354,0.4297412931919098,0.12791220843791962,0.18893872201442719,0.3370605707168579,0.24939334392547607,0.2884598970413208
at,0.2154216170310974,0.2716965675354004,0.20260316133499146,0.42558613419532776,0.060773856937885284,0.11504963040351868,0.19282472133636475,0.4806317389011383,0.457212895154953,0.1615314781665802,0.1994694173336029,0.21600523591041565,0.3146436810493469,0.21978627145290375
35,-0.11944353580474854,-0.07066774368286133,-0.004375962074846029,-0.05862995982170105,-0.03203069046139717,-0.09235742688179016,-0.10497720539569855,-0.009597914293408394,-0.04927394539117813,-0.09066765755414963,-0.08240792900323868,-0.0012131572002545,-0.07208748906850815,-0.044106997549533844
degrees,0.18475523591041565,0.2114371955394745,0.10620304942131042,0.22668468952178955,0.1913071721792221,0.10859503597021103,0.2161405235528946,0.15918809175491333,0.22473014891147614,0.13714446127414703,0.23148125410079956,0.19759182631969452,0.23994895815849304,0.1299446076154709
west,0.13549664616584778,0.1819247007369995,0.11035171896219254,0.2891985774040222,0.2620176374912262,0.1870882660150528,0.11953461915254593,0.22540061175823212,0.32918402552604675,0.138602152466774,0.3046971261501312,0.18747025728225708,0.1444975882768631,0.12088293582201004
longitude,0.1770506203174591,0.10506659001111984,0.11654885113239288,0.17390240728855133,0.235178604722023,0.18386469781398773,0.1605032980442047,0.20692728459835052,0.2508544325828552,0.15005739033222198,0.3273021876811981,0.25417160987854004,0.20046329498291016,0.19342944025993347
at,0.2154216170310974,0.2716965675354004,0.20260316133499146,0.42558613419532776,0.060773856937885284,0.11504963040351868,0.19282472133636475,0.4806317389011383,0.457212895154953,0.1615314781665802,0.1994694173336029,0.21600523591041565,0.3146436810493469,0.21978627145290375
the,0.33890387415885925,0.4335206151008606,0.20730508863925934,0.733189046382904,0.2361762821674347,0.2346910536289215,0.2708098292350769,0.5107308030128479,1.0,0.260541707277298,0.24553915858268738,0.470844566822052,0.3609684407711029,0.22068053483963013
eastern,0.08724340796470642,0.2480354905128479,0.0907045230269432,0.33281487226486206,0.3151388466358185,0.14646625518798828,0.18323762714862823,0.2247627079486847,0.3928247392177582,0.22832134366035461,0.3975660800933838,0.2134295254945755,0.16377967596054077,0.20060817897319794
coast,0.19866614043712616,0.20054754614830017,0.18399064242839813,0.2811681628227234,0.3238246440887451,0.17937426269054413,0.19406794011592865,0.23992526531219482,0.28366661071777344,0.18184979259967804,0.33586618304252625,0.19241487979888916,0.17328213155269623,0.15869849920272827
of,0.2480744868516922,0.37253960967063904,0.19702266156673431,1.0,0.1892523616552353,0.25486329197883606,0.23047612607479095,0.3966929316520691,0.733189046382904,0.20143137872219086,0.2557278275489807,0.38460010290145874,0.2578314542770386,0.1826142966747284
south,0.11786635220050812,0.2319321483373642,0.11073818057775497,0.33382371068000793,0.35800230503082275,0.20622549951076508,0.21227796375751495,0.22021299600601196,0.3129390776157379,0.23864558339118958,0.35698384046554565,0.17748160660266876,0.18804097175598145,0.12336621433496475
america,0.19301444292068481,0.30219417810440063,0.12178363651037216,0.28803038597106934,0.3248283863067627,0.16416385769844055,0.10625900328159332,0.24962958693504333,0.37090015411376953,0.37370234727859497,0.2118578851222992,0.19402697682380676,0.22777484357357025,0.19333907961845398
",",0.22659391164779663,0.40610817074775696,0.2602212131023407,0.4946078956127167,0.2053278684616089,0.23566173017024994,0.29322290420532227,0.49057599902153015,0.4933079481124878,0.2214922308921814,0.25865232944488525,0.207483172416687,0.28560417890548706,0.31091248989105225
27.7,-0.3184793293476105,-0.3877522051334381,-0.1828908771276474,-0.25649863481521606,-0.30308109521865845,-0.14614100754261017,-0.04948343336582184,-0.18296098709106445,-0.24633660912513733,-0.11925646662712097,-0.12697945535182953,-0.31198644638061523,-0.13178208470344543,-0.3020332455635071
million,0.21114659309387207,0.3520967364311218,0.3476663827896118,0.21686489880084991,0.2497633844614029,0.19205474853515625,0.11322208493947983,0.1741691380739212,0.277012437582016,0.18845590949058533,0.2530444860458374,0.2644878029823303,0.30462950468063354,0.23092924058437347
tons,0.24981051683425903,0.24801698327064514,1.0,0.19702266156673431,0.14962629973888397,0.2439376562833786,0.1570405662059784,0.2241503745317459,0.20730508863925934,0.19077828526496887,0.1811322271823883,0.19735845923423767,0.1723073422908783,0.19717051088809967
(,0.1676948219537735,0.1455259770154953,0.19276125729084015,0.35032153129577637,0.19262535870075226,0.14481011033058167,0.20318220555782318,0.28656116127967834,0.33289089798927307,0.11605185270309448,0.19185028970241547,0.17427405714988708,0.2556702494621277,0.40561532974243164
15,-0.005761355627328157,-0.02712528221309185,-0.05879625678062439,-0.02319195494055748,-0.013662568293511868,0.09154774993658066,-0.025047045201063156,-0.025620462372899055,-0.011810222640633583,-0.012911608442664146,0.034623946994543076,-0.1164836436510086,-0.03266001120209694,-0.010706285014748573
%,0.1237400695681572,0.24948352575302124,0.2579023540019989,0.19953428208827972,0.2052723467350006,0.15758822858333588,0.11103438585996628,0.12557359039783478,0.21490740776062012,0.17626920342445374,0.15795816481113434,0.11571986228227615,0.12068747729063034,0.21441808342933655
),0.17939934134483337,0.16602720320224762,0.18811027705669403,0.3680361211299896,0.1879139393568039,0.14174848794937134,0.20067907869815826,0.29937487840652466,0.3456730246543884,0.131951242685318,0.20293669402599335,0.18692907691001892,0.24282371997833252,0.42300865054130554
of,0.2480744868516922,0.37253960967063904,0.19702266156673431,1.0,0.1892523616552353,0.25486329197883606,0.23047612607479095,0.3966929316520691,0.733189046382904,0.20143137872219086,0.2557278275489807,0.38460010290145874,0.2578314542770386,0.1826142966747284
dust,0.24083134531974792,0.22878393530845642,0.2439376562833786,0.25486329197883606,0.2716901898384094,1.0,0.22196342051029205,0.16006799042224884,0.2346910536289215,0.13802170753479004,0.27528029680252075,0.15729188919067383,0.10882840305566788,0.15803812444210052
fall,0.20020759105682373,0.18789821863174438,0.1882169395685196,0.2854328155517578,0.16176724433898926,0.27373093366622925,0.5751982927322388,0.31783363223075867,0.3639753758907318,0.14312735199928284,0.13550803065299988,0.16216892004013062,0.26067012548446655,0.1656162142753601
over,0.31446483731269836,0.47131630778312683,0.31234797835350037,0.36136594414711,0.2189904749393463,0.22320112586021423,0.20344580709934235,0.39810362458229065,0.39856547117233276,0.18121705949306488,0.20415180921554565,0.3201068937778473,0.2620522379875183,0.25742942094802856
the,0.33890387415885925,0.4335206151008606,0.20730508863925934,0.733189046382904,0.2361762821674347,0.2346910536289215,0.2708098292350769,0.5107308030128479,1.0,0.260541707277298,0.24553915858268738,0.470844566822052,0.3609684407711029,0.22068053483963013
amazon,0.16216763854026794,0.22591036558151245,0.19077828526496887,0.20143137872219086,0.2874300479888916,0.13802170753479004,0.21120955049991608,0.27227091789245605,0.260541707277298,1.0000001192092896,0.41143864393234253,0.1488005518913269,0.1589571088552475,0.18144656717777252
basin,0.08796394616365433,0.14774000644683838,0.1811322271823883,0.2557278275489807,0.34717413783073425,0.27528029680252075,0.24138574302196503,0.16209472715854645,0.24553915858268738,0.41143864393234253,1.0,0.1208983063697815,0.15138395130634308,0.14685653150081635
",",0.22659391164779663,0.40610817074775696,0.2602212131023407,0.4946078956127167,0.2053278684616089,0.23566173017024994,0.29322290420532227,0.49057599902153015,0.4933079481124878,0.2214922308921814,0.25865232944488525,0.207483172416687,0.28560417890548706,0.31091248989105225
132,-0.00011541465937625617,0.02477952092885971,0.014965041540563107,0.06018123775720596,0.0841769129037857,0.10969820618629456,0.10971721261739731,-0.03213288262486458,0.11011011153459549,0.13746774196624756,0.1376989781856537,0.020739739760756493,-0.0698385238647461,-0.08056160807609558
million,0.21114659309387207,0.3520967364311218,0.3476663827896118,0.21686489880084991,0.2497633844614029,0.19205474853515625,0.11322208493947983,0.1741691380739212,0.277012437582016,0.18845590949058533,0.2530444860458374,0.2644878029823303,0.30462950468063354,0.23092924058437347
tons,0.24981051683425903,0.24801698327064514,1.0,0.19702266156673431,0.14962629973888397,0.2439376562833786,0.1570405662059784,0.2241503745317459,0.20730508863925934,0.19077828526496887,0.1811322271823883,0.19735845923423767,0.1723073422908783,0.19717051088809967
of,0.2480744868516922,0.37253960967063904,0.19702266156673431,1.0,0.1892523616552353,0.25486329197883606,0.23047612607479095,0.3966929316520691,0.733189046382904,0.20143137872219086,0.2557278275489807,0.38460010290145874,0.2578314542770386,0.1826142966747284
dust,0.24083134531974792,0.22878393530845642,0.2439376562833786,0.25486329197883606,0.2716901898384094,1.0,0.22196342051029205,0.16006799042224884,0.2346910536289215,0.13802170753479004,0.27528029680252075,0.15729188919067383,0.10882840305566788,0.15803812444210052
remain,0.19347189366817474,0.2809775471687317,0.1283956617116928,0.29009148478507996,0.11075364798307419,0.16293659806251526,0.12005729973316193,0.21348309516906738,0.33184581995010376,0.06449393182992935,0.0881555899977684,0.2576121985912323,0.16121625900268555,0.1868363618850708
in,0.2601168751716614,0.41474202275276184,0.19120186567306519,0.5696388483047485,0.20501196384429932,0.19673727452754974,0.24281851947307587,0.46853652596473694,0.6662389636039734,0.12227833271026611,0.22316701710224152,0.30816060304641724,0.3359307050704956,0.20430970191955566
the,0.33890387415885925,0.4335206151008606,0.20730508863925934,0.733189046382904,0.2361762821674347,0.2346910536289215,0.2708098292350769,0.5107308030128479,1.0,0.260541707277298,0.24553915858268738,0.470844566822052,0.3609684407711029,0.22068053483963013
air,0.11602716892957687,0.18447308242321014,0.20000898838043213,0.24196814000606537,0.28259730339050293,0.3066830337047577,0.18867582082748413,0.20020021498203278,0.2877824306488037,0.1780538111925125,0.23954537510871887,0.11661766469478607,0.15147104859352112,0.1491677612066269
",",0.22659391164779663,0.40610817074775696,0.2602212131023407,0.4946078956127167,0.2053278684616089,0.23566173017024994,0.29322290420532227,0.49057599902153015,0.4933079481124878,0.2214922308921814,0.25865232944488525,0.207483172416687,0.28560417890548706,0.31091248989105225
43,-0.03132842853665352,-0.05990751087665558,0.010331027209758759,-0.04567742347717285,0.006209041457623243,-0.043060291558504105,-0.034736279398202896,0.022811193019151688,0.04104308411478996,-0.002202302683144808,0.01924368552863598,-0.04062490537762642,-0.01760551892220974,0.06043510511517525
million,0.21114659309387207,0.3520967364311218,0.3476663827896118,0.21686489880084991,0.2497633844614029,0.19205474853515625,0.11322208493947983,0.1741691380739212,0.277012437582016,0.18845590949058533,0.2530444860458374,0.2644878029823303,0.30462950468063354,0.23092924058437347
tons,0.24981051683425903,0.24801698327064514,1.0,0.19702266156673431,0.14962629973888397,0.2439376562833786,0.1570405662059784,0.2241503745317459,0.20730508863925934,0.19077828526496887,0.1811322271823883,0.19735845923423767,0.1723073422908783,0.19717051088809967
of,0.2480744868516922,0.37253960967063904,0.19702266156673431,1.0,0.1892523616552353,0.25486329197883606,0.23047612607479095,0.3966929316520691,0.733189046382904,0.20143137872219086,0.2557278275489807,0.38460010290145874,0.2578314542770386,0.1826142966747284
dust,0.24083134531974792,0.22878393530845642,0.2439376562833786,0.25486329197883606,0.2716901898384094,1.0,0.22196342051029205,0.16006799042224884,0.2346910536289215,0.13802170753479004,0.27528029680252075,0.15729188919067383,0.10882840305566788,0.15803812444210052
are,0.311818927526474,0.5655534863471985,0.20607495307922363,0.39081433415412903,0.22266456484794617,0.2122032791376114,0.1267699897289276,0.268924742937088,0.40399202704429626,0.15230076014995575,0.13584861159324646,0.39730963110923767,0.1750577986240387,0.24591213464736938
windblown,0.1935114711523056,0.234906405210495,0.29966646432876587,0.2747642695903778,0.1902000457048416,0.36643874645233154,0.29061761498451233,0.25645872950553894,0.3168978691101074,0.2061614990234375,0.22466064989566803,0.1739351749420166,0.21624219417572021,0.2240144908428192
and,0.33647966384887695,0.5296266674995422,0.24144142866134644,0.5116966962814331,0.23569326102733612,0.19462935626506805,0.23301942646503448,0.4077630043029785,0.5171257257461548,0.23464977741241455,0.20293349027633667,0.2984027564525604,0.2506658732891083,0.20544172823429108
