,why,was,the,dalek,script,rejected,at,first,?
;,0.031007718294858932,0.0754367932677269,0.09152708947658539,-0.0015248296549543738,0.014184875413775444,0.06077665463089943,0.00622112350538373,0.07760433852672577,0.10349778085947037
``,0.05334433168172836,-0.012679691426455975,0.029072100296616554,0.025683721527457237,0.14754736423492432,-0.03870769962668419,-0.07642947137355804,0.006519378628581762,0.0685480609536171
we,0.5258660912513733,0.16542018949985504,0.3206169009208679,0.2606581747531891,0.23830722272396088,0.2661656439304352,0.19907225668430328,0.20051473379135132,0.535264790058136
did,0.3820922374725342,0.41399896144866943,0.34736719727516174,0.19353525340557098,0.17489993572235107,0.3544847071170807,0.28390252590179443,0.33691170811653137,0.3023456633090973
n't,-0.04840125888586044,0.06924254447221756,-0.11449059844017029,0.049879707396030426,0.09907849878072739,0.06044060364365578,0.06116354838013649,0.017286142334342003,0.07068326324224472
have,0.4418443739414215,0.2863433063030243,0.40389683842658997,0.22704657912254333,0.16585654020309448,0.23449333012104034,0.29004791378974915,0.3030114769935608,0.32991164922714233
a,0.2667238116264343,0.4508470594882965,0.5829201340675354,0.2607367932796478,0.16845141351222992,0.22943401336669922,0.3095070421695709,0.4287874400615692,0.23916715383529663
lot,0.3141646981239319,0.19211715459823608,0.3371950089931488,0.11364494264125824,0.13002856075763702,0.12629100680351257,0.194370836019516,0.16191506385803223,0.219394251704216
of,0.28464117646217346,0.4069072902202606,0.733189046382904,0.15942029654979706,0.13506785035133362,0.27805227041244507,0.42558613419532776,0.3536086082458496,0.1826142966747284
choice,0.30371084809303284,0.21082301437854767,0.2640603482723236,0.16529244184494019,0.14383907616138458,0.2911703884601593,0.17116907238960266,0.22086817026138306,0.28709158301353455
—,0.2281659096479416,0.17802409827709198,0.20689499378204346,0.08023963123559952,0.10752469301223755,0.08416645973920822,0.17039820551872253,0.1536470204591751,0.23527392745018005
we,0.5258660912513733,0.16542018949985504,0.3206169009208679,0.2606581747531891,0.23830722272396088,0.2661656439304352,0.19907225668430328,0.20051473379135132,0.535264790058136
only,0.43416354060173035,0.36249664425849915,0.5497692227363586,0.1765701025724411,0.2248024195432663,0.26241904497146606,0.30990660190582275,0.44869527220726013,0.2767370045185089
had,0.24633871018886566,0.5927209258079529,0.3875846862792969,0.27714940905570984,0.1557568460702896,0.278056800365448,0.3288320302963257,0.3379828929901123,0.20728366076946259
the,0.30742117762565613,0.48711544275283813,1.0,0.2987383306026459,0.21384064853191376,0.2610994279384613,0.457212895154953,0.49448907375335693,0.22068053483963013
dalek,0.21652744710445404,0.24016672372817993,0.2987383306026459,1.0000001192092896,0.2786896526813507,0.2168215960264206,0.1278163641691208,0.24296367168426514,0.17070545256137848
serial,0.09839737415313721,0.1941850334405899,0.1900636851787567,0.22400470077991486,0.18038882315158844,0.12359092384576797,0.18518060445785522,0.24157249927520752,0.15233060717582703
to,0.4100138247013092,0.3636345863342285,0.535392165184021,0.27658018469810486,0.20386800169944763,0.24757765233516693,0.36524343490600586,0.3792489171028137,0.29463258385658264
go,0.29252713918685913,0.16801296174526215,0.29801803827285767,0.12860628962516785,0.12121041119098663,0.1794661581516266,0.2909104526042938,0.15455706417560577,0.25942572951316833
...,-0.039959535002708435,0.1733308732509613,0.04743409901857376,-0.019202573224902153,0.011340511962771416,0.10748159885406494,0.13381746411323547,0.06119551882147789,-0.07163430005311966
we,0.5258660912513733,0.16542018949985504,0.3206169009208679,0.2606581747531891,0.23830722272396088,0.2661656439304352,0.19907225668430328,0.20051473379135132,0.535264790058136
had,0.24633871018886566,0.5927209258079529,0.3875846862792969,0.27714940905570984,0.1557568460702896,0.278056800365448,0.3288320302963257,0.3379828929901123,0.20728366076946259
a,0.2667238116264343,0.4508470594882965,0.5829201340675354,0.2607367932796478,0.16845141351222992,0.22943401336669922,0.3095070421695709,0.4287874400615692,0.23916715383529663
bit,0.3508578836917877,0.16630114614963531,0.1553376168012619,0.14910726249217987,0.14573270082473755,0.11054481565952301,0.18068808317184448,0.11127488315105438,0.32138341665267944
of,0.28464117646217346,0.4069072902202606,0.733189046382904,0.15942029654979706,0.13506785035133362,0.27805227041244507,0.42558613419532776,0.3536086082458496,0.1826142966747284
a,0.2667238116264343,0.4508470594882965,0.5829201340675354,0.2607367932796478,0.16845141351222992,0.22943401336669922,0.3095070421695709,0.4287874400615692,0.23916715383529663
crisis,0.18682779371738434,0.20050278306007385,0.263981431722641,0.1971871703863144,0.11457208544015884,0.24776606261730194,0.16190165281295776,0.1638687551021576,0.17902959883213043
of,0.28464117646217346,0.4069072902202606,0.733189046382904,0.15942029654979706,0.13506785035133362,0.27805227041244507,0.42558613419532776,0.3536086082458496,0.1826142966747284
confidence,0.28274160623550415,0.14614516496658325,0.20392413437366486,0.1802026331424713,0.14984798431396484,0.2639870345592499,0.16966861486434937,0.20892412960529327,0.20145918428897858
because,0.5926418900489807,0.3841400742530823,0.44596394896507263,0.255217969417572,0.1362052708864212,0.31045812368392944,0.32998594641685486,0.314182847738266,0.2528740465641022
donald,0.13721203804016113,0.22655324637889862,0.23587575554847717,0.2591833174228668,0.08600999414920807,0.12684576213359833,0.17402483522891998,0.27464601397514343,0.10101330280303955
[,-0.034429386258125305,0.03263993561267853,0.07130392640829086,0.09034834802150726,-0.05176922678947449,0.04440692812204361,0.11318142712116241,0.08353309333324432,0.011015460826456547
wilson,0.17490170896053314,0.1931360512971878,0.20745839178562164,0.2359858602285385,0.038727130740880966,0.1528317928314209,0.22263136506080627,0.2807305157184601,0.1055358424782753
],0.0004071513540111482,0.0001094614781322889,-0.04779602214694023,-0.03110228106379509,-0.03764642775058746,0.07262319326400757,-0.021593619138002396,0.09368002414703369,-0.0022520492784678936
was,0.23341619968414307,1.0000001192092896,0.48711544275283813,0.24016672372817993,0.18141986429691315,0.2789621353149414,0.36707764863967896,0.5022147297859192,0.18412111699581146
so,0.5904637575149536,0.2666010558605194,0.4296516180038452,0.27499672770500183,0.21483999490737915,0.24556922912597656,0.2824224531650543,0.28397136926651,0.43163934350013733
adamant,0.2950100898742676,0.22593289613723755,0.27156713604927063,0.23574554920196533,0.1755070984363556,0.26273149251937866,0.15384462475776672,0.2205304652452469,0.25208622217178345
that,0.5601457357406616,0.33670201897621155,0.5473989248275757,0.3036006689071655,0.22881127893924713,0.33666709065437317,0.3183255195617676,0.3482176661491394,0.32716336846351624
we,0.5258660912513733,0.16542018949985504,0.3206169009208679,0.2606581747531891,0.23830722272396088,0.2661656439304352,0.19907225668430328,0.20051473379135132,0.535264790058136
should,0.46524253487586975,0.2850143015384674,0.32399165630340576,0.2246367484331131,0.1799422800540924,0.2480815201997757,0.2288249135017395,0.24398185312747955,0.4442402422428131
n't,-0.04840125888586044,0.06924254447221756,-0.11449059844017029,0.049879707396030426,0.09907849878072739,0.06044060364365578,0.06116354838013649,0.017286142334342003,0.07068326324224472
make,0.4194630980491638,0.20205417275428772,0.3146495521068573,0.17873889207839966,0.16793511807918549,0.20649592578411102,0.19904619455337524,0.24807552993297577,0.28314751386642456
it,0.376611590385437,0.4577186405658722,0.6251175999641418,0.15662623941898346,0.22510987520217896,0.19337807595729828,0.36473900079727173,0.3491429388523102,0.25732165575027466
.,0.32909876108169556,0.40146201848983765,0.5934505462646484,0.2473905086517334,0.19065852463245392,0.2487819641828537,0.4549728035926819,0.4345304071903229,0.4130953550338745
