,what,did,a,lot,of,players,need,to,change,during,super,bowl,50,because,of,the,condition,of,the,field,?
with,0.2464839518070221,0.25472134351730347,0.3783375024795532,0.30992457270622253,0.41827285289764404,0.2143927961587906,0.3471839725971222,0.4239959120750427,0.22604717314243317,0.28545209765434265,0.1518537551164627,0.18353787064552307,0.08371289074420929,0.3967972993850708,0.41827285289764404,0.4223487675189972,0.2592998445034027,0.41827285289764404,0.4223487675189972,0.15400348603725433,0.2433311939239502
a,0.3320399522781372,0.2552328109741211,1.0,0.2944507300853729,0.5052502155303955,0.20581431686878204,0.30329999327659607,0.45503583550453186,0.3047741651535034,0.30341604351997375,0.26005712151527405,0.19533146917819977,0.034183140844106674,0.42230045795440674,0.5052502155303955,0.5829201340675354,0.28835010528564453,0.5052502155303955,0.5829201340675354,0.2030690312385559,0.23916715383529663
number,0.23046229779720306,0.19046731293201447,0.2992287278175354,0.26159870624542236,0.2778518795967102,0.16463632881641388,0.29833459854125977,0.2706126868724823,0.1926734894514084,0.20847949385643005,0.19262047111988068,0.14966735243797302,0.011617548763751984,0.26167333126068115,0.2778518795967102,0.35145696997642517,0.2709353566169739,0.2778518795967102,0.35145696997642517,0.19785095751285553,0.19256845116615295
of,0.33290785551071167,0.2513895630836487,0.5052502155303955,0.2609597444534302,1.0,0.20305874943733215,0.24285943806171417,0.41548454761505127,0.2569013833999634,0.3869180977344513,0.14718765020370483,0.2243070751428604,0.006577443331480026,0.4075504541397095,1.0,0.733189046382904,0.20755170285701752,1.0,0.733189046382904,0.20410659909248352,0.1826142966747284
players,0.21080905199050903,0.23541630804538727,0.20581431686878204,0.17434872686862946,0.20305874943733215,1.0,0.21001772582530975,0.26334822177886963,0.14632567763328552,0.22121335566043854,0.2692553400993347,0.21327023208141327,-0.03985470533370972,0.27058708667755127,0.20305874943733215,0.2647981345653534,0.12180136889219284,0.20305874943733215,0.2647981345653534,0.14396658539772034,0.15925642848014832
needing,0.27727267146110535,0.3012906014919281,0.2794986665248871,0.27193892002105713,0.20753242075443268,0.15504680573940277,0.6244497299194336,0.3268548548221588,0.24428436160087585,0.11072162538766861,0.20054693520069122,0.1327066868543625,0.02230425551533699,0.34205713868141174,0.20753242075443268,0.24663177132606506,0.3072470724582672,0.20753242075443268,0.24663177132606506,0.13108398020267487,0.3596859276294708
to,0.455847829580307,0.4452643394470215,0.45503583550453186,0.3356415331363678,0.41548454761505127,0.26334822177886963,0.42094892263412476,1.0,0.3581787943840027,0.2828781306743622,0.17783479392528534,0.16993016004562378,-0.024239253252744675,0.5166091918945312,0.41548454761505127,0.535392165184021,0.2868253290653229,0.41548454761505127,0.535392165184021,0.2647967040538788,0.29463258385658264
change,0.3690716028213501,0.2806394100189209,0.3047741651535034,0.220198854804039,0.2569013833999634,0.14632567763328552,0.35503891110420227,0.3581787943840027,0.9999998807907104,0.19746550917625427,0.07162114977836609,0.11625490337610245,0.08199375867843628,0.37923306226730347,0.2569013833999634,0.3641999065876007,0.3209868371486664,0.2569013833999634,0.3641999065876007,0.19127467274665833,0.24115969240665436
their,0.35142919421195984,0.38078752160072327,0.29698723554611206,0.28308168053627014,0.4329940676689148,0.3374665677547455,0.35579198598861694,0.44619059562683105,0.28483736515045166,0.3022443354129791,0.14342328906059265,0.1663845032453537,0.06537782400846481,0.43909528851509094,0.4329940676689148,0.516537070274353,0.2575691044330597,0.4329940676689148,0.516537070274353,0.167498379945755,0.1898253709077835
cleats,0.21749132871627808,0.12488967180252075,0.2881936728954315,0.27177783846855164,0.23187334835529327,0.20700067281723022,0.3103388249874115,0.23397107422351837,0.2668073773384094,0.17293068766593933,0.16443660855293274,0.27315184473991394,-0.0020518761593848467,0.2859118580818176,0.23187334835529327,0.266172856092453,0.24277149140834808,0.23187334835529327,0.266172856092453,0.2269868701696396,0.18301205337047577
during,0.24137552082538605,0.30679523944854736,0.30341604351997375,0.2685495913028717,0.3869180977344513,0.22121335566043854,0.17247435450553894,0.2828781306743622,0.19746550917625427,1.0,0.16951335966587067,0.22041946649551392,0.07054752856492996,0.4070228338241577,0.3869180977344513,0.4838213622570038,0.2154892385005951,0.3869180977344513,0.4838213622570038,0.10801912844181061,0.1325719803571701
the,0.42745697498321533,0.34736719727516174,0.5829201340675354,0.3371950089931488,0.733189046382904,0.2647981345653534,0.2594960331916809,0.535392165184021,0.3641999065876007,0.4838213622570038,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.44596394896507263,0.733189046382904,1.0,0.27454710006713867,0.733189046382904,1.0,0.2105809599161148,0.22068053483963013
game,0.2246788740158081,0.19789010286331177,0.23211604356765747,0.19920861721038818,0.2298848181962967,0.4889407455921173,0.21862566471099854,0.2540906071662903,0.17819109559059143,0.23073366284370422,0.3480181396007538,0.2413962334394455,0.012895043939352036,0.19472788274288177,0.2298848181962967,0.285271555185318,0.1482575535774231,0.2298848181962967,0.285271555185318,0.24591608345508575,0.1829071193933487
and,0.31309178471565247,0.34479495882987976,0.3739250600337982,0.37820276618003845,0.5116966962814331,0.24393494427204132,0.3223188817501068,0.48971283435821533,0.2438346892595291,0.36462149024009705,0.18368244171142578,0.1698254644870758,0.0032697415444999933,0.5069696307182312,0.5116966962814331,0.5171257257461548,0.21314062178134918,0.5116966962814331,0.5171257257461548,0.26487240195274353,0.20544172823429108
player,0.1592520773410797,0.12103325128555298,0.2591003477573395,0.11453188955783844,0.1627044975757599,0.666739284992218,0.14161033928394318,0.17719191312789917,0.13921748101711273,0.15464608371257782,0.19942335784435272,0.1651131808757782,-0.08628235757350922,0.14475426077842712,0.1627044975757599,0.19900773465633392,0.08626110851764679,0.1627044975757599,0.19900773465633392,0.1546873152256012,0.18988972902297974
slipping,0.23266810178756714,0.20627489686012268,0.2589903771877289,0.27188625931739807,0.22166620194911957,0.18025673925876617,0.32008543610572815,0.30099761486053467,0.26841095089912415,0.19274573028087616,0.1790212243795395,0.21332301199436188,0.04403460770845413,0.33171290159225464,0.22166620194911957,0.2968065142631531,0.24931880831718445,0.22166620194911957,0.2968065142631531,0.17206349968910217,0.20421306788921356
during,0.24137552082538605,0.30679523944854736,0.30341604351997375,0.2685495913028717,0.3869180977344513,0.22121335566043854,0.17247435450553894,0.2828781306743622,0.19746550917625427,1.0,0.16951335966587067,0.22041946649551392,0.07054752856492996,0.4070228338241577,0.3869180977344513,0.4838213622570038,0.2154892385005951,0.3869180977344513,0.4838213622570038,0.10801912844181061,0.1325719803571701
plays,0.12965579330921173,0.11710815131664276,0.2085086703300476,0.09727305173873901,0.14677055180072784,0.37555983662605286,0.0728650838136673,0.1692625880241394,0.13280019164085388,0.16301082074642181,0.12782880663871765,0.08166265487670898,-0.01473203208297491,0.12988007068634033,0.14677055180072784,0.1760704517364502,0.06818590313196182,0.14677055180072784,0.1760704517364502,0.06607131659984589,0.14138242602348328
all,0.41981086134910583,0.33943864703178406,0.2696802616119385,0.38996148109436035,0.42798417806625366,0.26738715171813965,0.3924550414085388,0.42520734667778015,0.3071799874305725,0.27479588985443115,0.26925644278526306,0.2204573154449463,0.10941741615533829,0.44457945227622986,0.42798417806625366,0.4860881567001343,0.2604391574859619,0.42798417806625366,0.4860881567001343,0.2002391666173935,0.29575422406196594
throughout,0.2130906730890274,0.194510817527771,0.2578590512275696,0.2522272765636444,0.35374847054481506,0.1627395898103714,0.19039899110794067,0.31226396560668945,0.17353573441505432,0.5211911797523499,0.1474054902791977,0.14524398744106293,0.025604495778679848,0.31016600131988525,0.35374847054481506,0.4158564507961273,0.21609506011009216,0.35374847054481506,0.4158564507961273,0.14327283203601837,0.12665234506130219
the,0.42745697498321533,0.34736719727516174,0.5829201340675354,0.3371950089931488,0.733189046382904,0.2647981345653534,0.2594960331916809,0.535392165184021,0.3641999065876007,0.4838213622570038,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.44596394896507263,0.733189046382904,1.0,0.27454710006713867,0.733189046382904,1.0,0.2105809599161148,0.22068053483963013
game,0.2246788740158081,0.19789010286331177,0.23211604356765747,0.19920861721038818,0.2298848181962967,0.4889407455921173,0.21862566471099854,0.2540906071662903,0.17819109559059143,0.23073366284370422,0.3480181396007538,0.2413962334394455,0.012895043939352036,0.19472788274288177,0.2298848181962967,0.285271555185318,0.1482575535774231,0.2298848181962967,0.285271555185318,0.24591608345508575,0.1829071193933487
.,0.3567904531955719,0.35288307070732117,0.50484299659729,0.3163578510284424,0.5352458953857422,0.21414920687675476,0.26852357387542725,0.4645031690597534,0.3244723975658417,0.3485563397407532,0.2757420241832733,0.21516893804073334,0.04325474053621292,0.45765790343284607,0.5352458953857422,0.5934505462646484,0.17553938925266266,0.5352458953857422,0.5934505462646484,0.23224417865276337,0.4130953550338745
