,the,walt,disney,company,is,a,part,owner,of,what,vod,streaming,service,?
respective,0.3637433648109436,0.072808638215065,0.09859640896320343,0.12039308995008469,0.19384396076202393,0.23026332259178162,0.19781111180782318,0.03675651550292969,0.32108351588249207,0.29216688871383667,0.2337886393070221,0.282159686088562,0.17350678145885468,0.2512778639793396
parent,0.2354632169008255,0.23859532177448273,0.26037105917930603,0.2895146310329437,0.24838975071907043,0.2594400942325592,0.1944471299648285,0.2854132056236267,0.18322299420833588,0.2041042447090149,0.13553492724895477,0.18858572840690613,0.13055208325386047,0.19855059683322906
companies,0.26917189359664917,0.2536584436893463,0.2220807671546936,0.7287532687187195,0.1956041008234024,0.24875247478485107,0.2229406088590622,0.3332936465740204,0.22608543932437897,0.20801754295825958,0.17822271585464478,0.23061330616474152,0.23701658844947815,0.14365637302398682
of,0.733189046382904,0.21986570954322815,0.19926400482654572,0.20467796921730042,0.4854315221309662,0.5052502155303955,0.452393114566803,0.1597081422805786,1.0,0.33290785551071167,0.2011662721633911,0.2159390151500702,0.18425606191158295,0.1826142966747284
nbc,0.20618264377117157,0.4019544720649719,0.4057736098766327,0.20344661176204681,0.166731595993042,0.1700000911951065,0.12602923810482025,0.2757945656776428,0.12012486904859543,0.1638578325510025,0.19101962447166443,0.26916810870170593,0.19617249071598053,0.1680917739868164
and,0.5171257257461548,0.23346897959709167,0.23352548480033875,0.23788511753082275,0.3859752118587494,0.3739250600337982,0.35301485657691956,0.24161721765995026,0.5116966962814331,0.31309178471565247,0.23157571256160736,0.2620075047016144,0.24532052874565125,0.20544172823429108
fox,0.24760441482067108,0.38217979669570923,0.3843446671962738,0.25603240728378296,0.16790051758289337,0.16995559632778168,0.14779673516750336,0.25454312562942505,0.13095848262310028,0.16651637852191925,0.14550559222698212,0.23680239915847778,0.14754725992679596,0.1670110523700714
",",0.4933079481124878,0.19253113865852356,0.2132069319486618,0.2697763442993164,0.4691906273365021,0.427140474319458,0.3376222252845764,0.22101753950119019,0.4946078956127167,0.3087472915649414,0.283483624458313,0.2369975447654724,0.2389259785413742,0.31091248989105225
nbcuniversal,0.28398823738098145,0.46807271242141724,0.4340479373931885,0.3583711087703705,0.23584774136543274,0.2494412213563919,0.22756890952587128,0.3244951367378235,0.24027468264102936,0.21112163364887238,0.2205570489168167,0.29100140929222107,0.26881247758865356,0.23090960085391998
and,0.5171257257461548,0.23346897959709167,0.23352548480033875,0.23788511753082275,0.3859752118587494,0.3739250600337982,0.35301485657691956,0.24161721765995026,0.5116966962814331,0.31309178471565247,0.23157571256160736,0.2620075047016144,0.24532052874565125,0.20544172823429108
21st,0.24859341979026794,0.21706826984882355,0.15574108064174652,0.17842380702495575,0.22805172204971313,0.19208161532878876,0.18677809834480286,0.14080066978931427,0.20042185485363007,0.24234157800674438,0.22690539062023163,0.15214380621910095,0.15099413692951202,0.22120748460292816
century,0.3617299497127533,0.2987709045410156,0.20368684828281403,0.20846223831176758,0.20648397505283356,0.19417014718055725,0.22761808335781097,0.10066954791545868,0.2826060354709625,0.20422613620758057,0.22322048246860504,0.06557106226682663,0.11209934949874878,0.1026201918721199
fox,0.24760441482067108,0.38217979669570923,0.3843446671962738,0.25603240728378296,0.16790051758289337,0.16995559632778168,0.14779673516750336,0.25454312562942505,0.13095848262310028,0.16651637852191925,0.14550559222698212,0.23680239915847778,0.14754725992679596,0.1670110523700714
),0.3456730246543884,0.12682761251926422,0.14130505919456482,0.14284300804138184,0.37732169032096863,0.3640355169773102,0.24734117090702057,0.198171466588974,0.3680361211299896,0.26259949803352356,0.24587802588939667,0.18717721104621887,0.17408718168735504,0.42300865054130554
",",0.4933079481124878,0.19253113865852356,0.2132069319486618,0.2697763442993164,0.4691906273365021,0.427140474319458,0.3376222252845764,0.22101753950119019,0.4946078956127167,0.3087472915649414,0.283483624458313,0.2369975447654724,0.2389259785413742,0.31091248989105225
and,0.5171257257461548,0.23346897959709167,0.23352548480033875,0.23788511753082275,0.3859752118587494,0.3739250600337982,0.35301485657691956,0.24161721765995026,0.5116966962814331,0.31309178471565247,0.23157571256160736,0.2620075047016144,0.24532052874565125,0.20544172823429108
has,0.4177538752555847,0.14260944724082947,0.1843615025281906,0.16623350977897644,0.5668748617172241,0.4670248031616211,0.33699411153793335,0.1844901442527771,0.3909035325050354,0.20338068902492523,0.15469391644001007,0.21189936995506287,0.0973827913403511,0.15994466841220856
offered,0.270993173122406,0.1528002768754959,0.12907211482524872,0.20465733110904694,0.17584599554538727,0.2915024757385254,0.18768790364265442,0.2517853081226349,0.2674071192741394,0.1662205457687378,0.08722368627786636,0.1977672278881073,0.28200867772102356,0.22244536876678467
full-length,0.2570274770259857,0.1540212333202362,0.17119096219539642,0.17113348841667175,0.2509657144546509,0.2571169137954712,0.22439080476760864,0.07978161424398422,0.23636962473392487,0.26786723732948303,0.2557545602321625,0.24982838332653046,0.16104190051555634,0.20514002442359924
episodes,0.1889590173959732,0.3279779553413391,0.39444926381111145,0.12122441828250885,0.11897750943899155,0.18881215155124664,0.1547844260931015,0.17379772663116455,0.19166667759418488,0.15438014268875122,0.17425499856472015,0.29000553488731384,0.14432673156261444,0.21740183234214783
of,0.733189046382904,0.21986570954322815,0.19926400482654572,0.20467796921730042,0.4854315221309662,0.5052502155303955,0.452393114566803,0.1597081422805786,1.0,0.33290785551071167,0.2011662721633911,0.2159390151500702,0.18425606191158295,0.1826142966747284
most,0.47635307908058167,0.13894256949424744,0.15053443610668182,0.14912553131580353,0.41165053844451904,0.3508910834789276,0.35998284816741943,0.1098402738571167,0.4178851246833801,0.3219912350177765,0.21574535965919495,0.24433383345603943,0.15512463450431824,0.2107497900724411
of,0.733189046382904,0.21986570954322815,0.19926400482654572,0.20467796921730042,0.4854315221309662,0.5052502155303955,0.452393114566803,0.1597081422805786,1.0,0.33290785551071167,0.2011662721633911,0.2159390151500702,0.18425606191158295,0.1826142966747284
abc,0.2068762183189392,0.36108773946762085,0.37895750999450684,0.16210390627384186,0.16037321090698242,0.21331243216991425,0.13526929914951324,0.22089536488056183,0.14607268571853638,0.1317344456911087,0.15503093600273132,0.3399188816547394,0.22076331079006195,0.19065172970294952
's,-0.01540423184633255,0.09715674072504044,0.0786653682589531,0.003266559913754463,0.02396530658006668,0.04866964742541313,0.007562864106148481,0.025602707639336586,-0.03817026689648628,0.02692362666130066,0.16438880562782288,0.03539925068616867,0.017307469621300697,-0.023395681753754616
programming,0.17869283258914948,0.23594215512275696,0.22714197635650635,0.16915138065814972,0.20774513483047485,0.20890353620052338,0.18836438655853271,0.11880819499492645,0.14286333322525024,0.22725710272789001,0.1813185065984726,0.3700701892375946,0.17188701033592224,0.22249025106430054
through,0.44071322679519653,0.18295171856880188,0.2213447391986847,0.16661769151687622,0.27805060148239136,0.3399752974510193,0.3582339882850647,0.11755765974521637,0.3647414743900299,0.23167094588279724,0.1865621954202652,0.3646983802318573,0.2523839473724365,0.16913433372974396
the,1.0,0.2561357319355011,0.24980762600898743,0.26591673493385315,0.5823672413825989,0.5829201340675354,0.527681291103363,0.22181597352027893,0.733189046382904,0.42745697498321533,0.2821354568004608,0.25890758633613586,0.22661015391349792,0.22068053483963013
streaming,0.25890758633613586,0.24570348858833313,0.2516186535358429,0.21465709805488586,0.23577673733234406,0.2633991539478302,0.196845144033432,0.16735970973968506,0.2159390151500702,0.21690556406974792,0.2900634706020355,0.9999998807907104,0.3720870912075043,0.19690081477165222
service,0.22661015391349792,0.20534531772136688,0.20166602730751038,0.265422523021698,0.15705204010009766,0.23104366660118103,0.18767324090003967,0.15146547555923462,0.18425606191158295,0.16857224702835083,0.1687360405921936,0.3720870912075043,0.9999998807907104,0.1676298975944519
since,0.4054957628250122,0.12601467967033386,0.1732032746076584,0.23046186566352844,0.3567592203617096,0.3303585946559906,0.3226414918899536,0.18348641693592072,0.35513219237327576,0.29783400893211365,0.2371106743812561,0.16852515935897827,0.18915927410125732,0.2876587212085724
july,0.2371699959039688,0.16236135363578796,0.18463309109210968,0.1859084963798523,0.22825419902801514,0.23807190358638763,0.14294087886810303,0.1475709229707718,0.19723743200302124,0.22688010334968567,0.11239240318536758,0.16593725979328156,0.15571479499340057,0.2897891402244568
6,0.041227471083402634,-0.02116711623966694,0.0017751757986843586,0.11277346312999725,0.11145748198032379,0.023897485807538033,-0.002082263119518757,0.11438063532114029,0.055943556129932404,0.05088282376527786,-0.019204797223210335,0.06816989183425903,0.07688606530427933,0.045001473277807236
",",0.4933079481124878,0.19253113865852356,0.2132069319486618,0.2697763442993164,0.4691906273365021,0.427140474319458,0.3376222252845764,0.22101753950119019,0.4946078956127167,0.3087472915649414,0.283483624458313,0.2369975447654724,0.2389259785413742,0.31091248989105225
2009,-0.23935742676258087,0.009470361284911633,-0.006112710107117891,-0.14798901975154877,-0.22361645102500916,-0.24348297715187073,-0.21613696217536926,-0.16664105653762817,-0.2637706398963928,-0.2519478499889374,-0.12830881774425507,-0.01139012724161148,-0.19145840406417847,-0.2287932187318802
(,0.33289089798927307,0.13113468885421753,0.13315561413764954,0.13179703056812286,0.35393038392066956,0.3206180930137634,0.2208257019519806,0.21851052343845367,0.35032153129577637,0.2411840260028839,0.2355823516845703,0.15979774296283722,0.13752473890781403,0.40561532974243164
which,0.6521818041801453,0.23183803260326385,0.22318677604198456,0.25990763306617737,0.4457404911518097,0.56894451379776,0.4460882246494293,0.21317549049854279,0.5011631846427917,0.5261979103088379,0.23492838442325592,0.35208848118782043,0.25458550453186035,0.25814583897590637
are,0.40399202704429626,0.13934588432312012,0.14228150248527527,0.13605213165283203,0.5330929756164551,0.265255331993103,0.3086032569408417,0.10598113387823105,0.39081433415412903,0.29724663496017456,0.20674897730350494,0.2822425067424774,0.14771409332752228,0.24591213464736938
available,0.26723232865333557,0.19715973734855652,0.2042335420846939,0.2740118205547333,0.20822511613368988,0.19077399373054504,0.16971014440059662,0.13014011085033417,0.2416580766439438,0.22032985091209412,0.2324274778366089,0.38631612062454224,0.3073113262653351,0.2501629889011383
for,0.4739971458911896,0.1657402515411377,0.16913838684558868,0.25874319672584534,0.43268078565597534,0.44038116931915283,0.250704288482666,0.2014937400817871,0.4185989499092102,0.3017193675041199,0.19717547297477722,0.29786989092826843,0.31237727403640747,0.264628142118454
viewing,0.309763640165329,0.18307265639305115,0.24466349184513092,0.13938884437084198,0.25350522994995117,0.26730549335479736,0.16662748157978058,0.12136974185705185,0.22714020311832428,0.3130396008491516,0.10157626867294312,0.34207814931869507,0.2636830508708954,0.2183355838060379
on,0.5107308030128479,0.2019682377576828,0.1984206587076187,0.23664942383766174,0.3635730445384979,0.3848365545272827,0.3598494827747345,0.11599094420671463,0.3966929316520691,0.34226128458976746,0.13230766355991364,0.320134699344635,0.21384719014167786,0.2714994251728058
hulu,0.24576015770435333,0.30071619153022766,0.35186028480529785,0.26372939348220825,0.17542731761932373,0.2038281112909317,0.17969085276126862,0.1874602735042572,0.20946349203586578,0.20991778373718262,0.28307679295539856,0.4082038104534149,0.2839592397212982,0.2140095978975296
's,-0.01540423184633255,0.09715674072504044,0.0786653682589531,0.003266559913754463,0.02396530658006668,0.04866964742541313,0.007562864106148481,0.025602707639336586,-0.03817026689648628,0.02692362666130066,0.16438880562782288,0.03539925068616867,0.017307469621300697,-0.023395681753754616
website,0.2647613286972046,0.08758240193128586,0.09321924299001694,0.18797826766967773,0.2234804928302765,0.16565103828907013,0.18169954419136047,0.22254709899425507,0.215549036860466,0.15769992768764496,0.2189888060092926,0.26448097825050354,0.20579305291175842,0.2114749401807785
and,0.5171257257461548,0.23346897959709167,0.23352548480033875,0.23788511753082275,0.3859752118587494,0.3739250600337982,0.35301485657691956,0.24161721765995026,0.5116966962814331,0.31309178471565247,0.23157571256160736,0.2620075047016144,0.24532052874565125,0.20544172823429108
mobile,0.22962960600852966,0.17939208447933197,0.2285059690475464,0.2543603181838989,0.1364121288061142,0.19854508340358734,0.20919553935527802,0.17211367189884186,0.2162146419286728,0.20647284388542175,0.24952618777751923,0.28639838099479675,0.2808193564414978,0.15319456160068512
app,0.20327165722846985,0.21850153803825378,0.24958090484142303,0.22015510499477386,0.17637008428573608,0.29450446367263794,0.14959102869033813,0.18151672184467316,0.14500018954277039,0.20000869035720825,0.309542715549469,0.37455976009368896,0.3079882860183716,0.2307083010673523
),0.3456730246543884,0.12682761251926422,0.14130505919456482,0.14284300804138184,0.37732169032096863,0.3640355169773102,0.24734117090702057,0.198171466588974,0.3680361211299896,0.26259949803352356,0.24587802588939667,0.18717721104621887,0.17408718168735504,0.42300865054130554
",",0.4933079481124878,0.19253113865852356,0.2132069319486618,0.2697763442993164,0.4691906273365021,0.427140474319458,0.3376222252845764,0.22101753950119019,0.4946078956127167,0.3087472915649414,0.283483624458313,0.2369975447654724,0.2389259785413742,0.31091248989105225
as,0.48381632566452026,0.2184535413980484,0.2626339793205261,0.18860384821891785,0.43216490745544434,0.39550232887268066,0.2563304007053375,0.16249506175518036,0.3886612355709076,0.31749409437179565,0.15381282567977905,0.22415544092655182,0.21829554438591003,0.27043893933296204
part,0.527681291103363,0.15606620907783508,0.1760566532611847,0.2390178143978119,0.4582172930240631,0.3994528353214264,1.0,0.1622793972492218,0.452393114566803,0.3476244807243347,0.24547553062438965,0.196845144033432,0.18767324090003967,0.08557961881160736
of,0.733189046382904,0.21986570954322815,0.19926400482654572,0.20467796921730042,0.4854315221309662,0.5052502155303955,0.452393114566803,0.1597081422805786,1.0,0.33290785551071167,0.2011662721633911,0.2159390151500702,0.18425606191158295,0.1826142966747284
an,0.4207492768764496,0.17596006393432617,0.15550778806209564,0.13791987299919128,0.4654068350791931,0.44552403688430786,0.3128427565097809,0.1769057810306549,0.32280945777893066,0.2821882665157318,0.13456065952777863,0.14695101976394653,0.2286244034767151,0.19793890416622162
agreement,0.2490699142217636,0.18906338512897491,0.14551891386508942,0.25054582953453064,0.20094099640846252,0.203191339969635,0.18475881218910217,0.2379981279373169,0.21259461343288422,0.2851087749004364,0.21047542989253998,0.1500607132911682,0.22759908437728882,0.15830197930335999
reached,0.29860952496528625,0.14459753036499023,0.11946755647659302,0.1735193431377411,0.18462887406349182,0.21212449669837952,0.17127926647663116,0.05811387300491333,0.18604008853435516,0.20202487707138062,0.2334451973438263,0.26132118701934814,0.09510628879070282,0.1518019139766693
in,0.6662389636039734,0.24451637268066406,0.18521910905838013,0.22141718864440918,0.5394441485404968,0.539380669593811,0.4499994218349457,0.21050013601779938,0.5696388483047485,0.30808621644973755,0.20365747809410095,0.19644196331501007,0.1740635335445404,0.20430970191955566
april,0.23232673108577728,0.20895451307296753,0.1907227635383606,0.20497600734233856,0.2219124734401703,0.23283809423446655,0.13240095973014832,0.17123930156230927,0.18706536293029785,0.21502700448036194,0.15547265112400055,0.16638877987861633,0.21541327238082886,0.25704094767570496
that,0.5473989248275757,0.177200049161911,0.20073425769805908,0.22723333537578583,0.3995479643344879,0.47537946701049805,0.37747326493263245,0.18439500033855438,0.41498205065727234,0.6297725439071655,0.251380056142807,0.26003655791282654,0.24765339493751526,0.32716336846351624
year,0.3609684407711029,0.14967361092567444,0.19369487464427948,0.1253320872783661,0.2402215600013733,0.29350247979164124,0.20301291346549988,0.18737643957138062,0.2578314542770386,0.15184831619262695,0.14923274517059326,0.16859030723571777,0.17187200486660004,0.18315006792545319
that,0.5473989248275757,0.177200049161911,0.20073425769805908,0.22723333537578583,0.3995479643344879,0.47537946701049805,0.37747326493263245,0.18439500033855438,0.41498205065727234,0.6297725439071655,0.251380056142807,0.26003655791282654,0.24765339493751526,0.32716336846351624
also,0.6021018624305725,0.23494753241539001,0.2207544445991516,0.21313920617103577,0.5012649297714233,0.5149940252304077,0.3594053089618683,0.24661417305469513,0.4924938678741455,0.42747777700424194,0.23097102344036102,0.2879384756088257,0.24828767776489258,0.21848613023757935
allowed,0.2985120713710785,0.09453807771205902,0.09625239670276642,0.18670186400413513,0.14454121887683868,0.275193989276886,0.21377553045749664,0.21725241839885712,0.2699741721153259,0.2693612575531006,0.27016639709472656,0.17506623268127441,0.2402450293302536,0.2309964895248413
disney,0.24980762600898743,0.8116229772567749,1.0,0.29213109612464905,0.18704643845558167,0.21907898783683777,0.1760566532611847,0.2594728469848633,0.19926400482654572,0.19632026553153992,0.1615741103887558,0.2516186535358429,0.20166602730751038,0.22150784730911255
to,0.535392165184021,0.24481339752674103,0.23984374105930328,0.24903783202171326,0.42745086550712585,0.45503583550453186,0.2875264883041382,0.203524649143219,0.41548454761505127,0.455847829580307,0.21334394812583923,0.27191177010536194,0.24411341547966003,0.29463258385658264
acquire,0.19284681975841522,0.2579808533191681,0.29974764585494995,0.3454020023345947,0.13621008396148682,0.17597171664237976,0.16358564794063568,0.2858494222164154,0.19236667454242706,0.21993321180343628,0.10391366481781006,0.24824324250221252,0.19820374250411987,0.1228754073381424
a,0.5829201340675354,0.23267912864685059,0.21907898783683777,0.22037413716316223,0.658733606338501,1.0,0.3994528353214264,0.24004080891609192,0.5052502155303955,0.3320399522781372,0.2445567399263382,0.2633991539478302,0.23104366660118103,0.23916715383529663
27,0.02698022499680519,0.061368368566036224,0.029858538880944252,0.002149550709873438,0.04340892285108566,0.025956379249691963,0.10314399749040604,-0.0021388211753219366,0.0395980030298233,0.07395181059837341,0.024513034150004387,0.0024297740310430527,0.06779234856367111,0.036716945469379425
%,0.21490740776062012,0.07872422784566879,0.07822928577661514,0.14735257625579834,0.18672586977481842,0.17798779904842377,0.13443820178508759,0.1391783505678177,0.19953428208827972,0.20738190412521362,0.2832935154438019,0.1586679071187973,0.14213192462921143,0.21441808342933655
ownership,0.261578768491745,0.23989729583263397,0.19976304471492767,0.39671725034713745,0.22822703421115875,0.2549401819705963,0.2401944398880005,0.6038743257522583,0.2084505259990692,0.2581227421760559,0.1712835282087326,0.20181488990783691,0.2712504267692566,0.19719240069389343
stake,0.23719215393066406,0.2156444787979126,0.1665438711643219,0.3037717342376709,0.17842623591423035,0.21251177787780762,0.17644090950489044,0.3650735020637512,0.23804813623428345,0.18326318264007568,0.1669103354215622,0.07946918159723282,0.14892296493053436,0.10940878093242645
in,0.6662389636039734,0.24451637268066406,0.18521910905838013,0.22141718864440918,0.5394441485404968,0.539380669593811,0.4499994218349457,0.21050013601779938,0.5696388483047485,0.30808621644973755,0.20365747809410095,0.19644196331501007,0.1740635335445404,0.20430970191955566
hulu,0.24576015770435333,0.30071619153022766,0.35186028480529785,0.26372939348220825,0.17542731761932373,0.2038281112909317,0.17969085276126862,0.1874602735042572,0.20946349203586578,0.20991778373718262,0.28307679295539856,0.4082038104534149,0.2839592397212982,0.2140095978975296
.,0.5934505462646484,0.20639261603355408,0.23698924481868744,0.266353577375412,0.4569662809371948,0.50484299659729,0.32817673683166504,0.22413505613803864,0.5352458953857422,0.3567904531955719,0.29147812724113464,0.23782236874103546,0.2115515172481537,0.4130953550338745
