,on,what,service,were,all,my,children,and,one,life,to,live,revived,on,for,one,season,?
and,0.4077630043029785,0.31309178471565247,0.24532052874565125,0.42175528407096863,0.4542157053947449,0.26471394300460815,0.2624970078468323,1.0,0.42438167333602905,0.26095253229141235,0.48971283435821533,0.29040172696113586,0.17332477867603302,0.4077630043029785,0.5064792633056641,0.42438167333602905,0.2369309365749359,0.20544172823429108
one,0.3601475656032562,0.376489520072937,0.13805261254310608,0.3453167676925659,0.4628787636756897,0.28412947058677673,0.225452721118927,0.42438167333602905,1.0000001192092896,0.21805667877197266,0.4025384783744812,0.25416311621665955,0.20798683166503906,0.3601475656032562,0.384836345911026,1.0000001192092896,0.24332979321479797,0.2673267424106598
life,0.19639495015144348,0.24693015217781067,0.26017507910728455,0.1938122808933258,0.30487263202667236,0.24229495227336884,0.21863682568073273,0.26095253229141235,0.21805667877197266,1.0,0.24560359120368958,0.3060774803161621,0.22154520452022552,0.19639495015144348,0.244698166847229,0.21805667877197266,0.16289125382900238,0.21677987277507782
to,0.41031414270401,0.455847829580307,0.24411341547966003,0.31913647055625916,0.42520734667778015,0.27499768137931824,0.23135778307914734,0.48971283435821533,0.4025384783744812,0.24560359120368958,1.0,0.298321396112442,0.2145116627216339,0.41031414270401,0.4451248347759247,0.4025384783744812,0.22382742166519165,0.29463258385658264
live,0.24591919779777527,0.20532001554965973,0.15910929441452026,0.2256481945514679,0.26119425892829895,0.14007237553596497,0.15150931477546692,0.29040172696113586,0.25416311621665955,0.3060774803161621,0.298321396112442,1.0,0.10594195127487183,0.24591919779777527,0.22377748787403107,0.25416311621665955,0.14364969730377197,0.19481121003627777
after,0.39330315589904785,0.21973377466201782,0.1891869306564331,0.36224013566970825,0.284124493598938,0.1923135221004486,0.1881784200668335,0.3765919506549835,0.3593756854534149,0.1972336620092392,0.37890323996543884,0.1781926453113556,0.32276850938796997,0.39330315589904785,0.3650246858596802,0.3593756854534149,0.2122335433959961,0.16608688235282898
41,0.056644536554813385,-0.08256904035806656,0.018747329711914062,-0.013441582210361958,0.05813443288207054,-0.07715561240911484,-0.11404190957546234,0.05665495991706848,0.1218380481004715,-0.05113627016544342,0.008354143239557743,0.14296361804008484,-0.08626087009906769,0.056644536554813385,0.04014816880226135,0.1218380481004715,0.04269009083509445,-0.08073537796735764
and,0.4077630043029785,0.31309178471565247,0.24532052874565125,0.42175528407096863,0.4542157053947449,0.26471394300460815,0.2624970078468323,1.0,0.42438167333602905,0.26095253229141235,0.48971283435821533,0.29040172696113586,0.17332477867603302,0.4077630043029785,0.5064792633056641,0.42438167333602905,0.2369309365749359,0.20544172823429108
43,0.022811193019151688,0.038966357707977295,0.005628731567412615,-0.06762740015983582,-0.011199100874364376,-0.001254461007192731,0.032034117728471756,-0.015061932615935802,0.00596087658777833,-0.027581389993429184,0.04710187762975693,-0.019598083570599556,0.0925898551940918,0.022811193019151688,-0.0399099700152874,0.00596087658777833,0.03727523609995842,0.06043510511517525
years,0.2152649462223053,0.1981470286846161,0.1571505218744278,0.3048669695854187,0.26454147696495056,0.1933421641588211,0.2584390640258789,0.300204873085022,0.33127376437187195,0.3372848331928253,0.23891852796077728,0.25656792521476746,0.20887261629104614,0.2152649462223053,0.2878222167491913,0.33127376437187195,0.25098100304603577,0.1914375126361847
on,0.9999999403953552,0.34226128458976746,0.21384719014167786,0.2774328887462616,0.3832052946090698,0.32948949933052063,0.20549149811267853,0.4077630043029785,0.3601475656032562,0.19639495015144348,0.41031414270401,0.24591919779777527,0.2626784145832062,0.9999999403953552,0.36199691891670227,0.3601475656032562,0.2107619047164917,0.2714994251728058
the,0.5107308030128479,0.42745697498321533,0.22661015391349792,0.3906462490558624,0.4860881567001343,0.26636773347854614,0.15654058754444122,0.5171257257461548,0.5514441132545471,0.23528170585632324,0.535392165184021,0.2995128035545349,0.2936354875564575,0.5107308030128479,0.4739971458911896,0.5514441132545471,0.2507155239582062,0.22068053483963013
air,0.20020021498203278,0.10361403971910477,0.25403785705566406,0.1481994241476059,0.1707611232995987,0.1449548751115799,0.13600441813468933,0.2508046329021454,0.15920887887477875,0.12915121018886566,0.24103909730911255,0.1406429409980774,0.09507469087839127,0.20020021498203278,0.15818573534488678,0.15920887887477875,0.2274283468723297,0.1491677612066269
",",0.49057599902153015,0.3087472915649414,0.2389259785413742,0.36755475401878357,0.425624817609787,0.28294113278388977,0.28531143069267273,0.6633074283599854,0.3696635365486145,0.24050940573215485,0.44245919585227966,0.29754534363746643,0.2698478698730469,0.49057599902153015,0.4464869201183319,0.3696635365486145,0.2232367992401123,0.31091248989105225
respectively,0.2537144720554352,0.13204659521579742,0.13198935985565186,0.31166696548461914,0.3527122735977173,0.09348814934492111,0.11944057047367096,0.4110310673713684,0.3086545169353485,0.07715079188346863,0.29241517186164856,0.17466427385807037,0.11770632117986679,0.2537144720554352,0.23151183128356934,0.3086545169353485,0.1563856303691864,0.1307799071073532
(,0.28656116127967834,0.2411840260028839,0.13752473890781403,0.14743882417678833,0.28167209029197693,0.2604561150074005,0.17159132659435272,0.4862271547317505,0.2922096848487854,0.16464252769947052,0.30882009863853455,0.20015591382980347,0.15062934160232544,0.28656116127967834,0.3357032239437103,0.2922096848487854,0.1242075115442276,0.40561532974243164
following,0.2962210774421692,0.2506418824195862,0.1466742604970932,0.168174147605896,0.34246933460235596,0.09760961681604385,0.08192361891269684,0.2696467339992523,0.3153666853904724,0.048006050288677216,0.31711265444755554,0.1279960721731186,0.19441695511341095,0.2962210774421692,0.2965082824230194,0.3153666853904724,0.19700250029563904,0.1555173695087433
backlash,0.24699419736862183,0.21780739724636078,0.1833183318376541,0.24967697262763977,0.16272395849227905,0.25089916586875916,0.14818857610225677,0.23441030085086823,0.22401626408100128,0.13556523621082306,0.23636743426322937,0.1370391696691513,0.25616541504859924,0.24699419736862183,0.23288968205451965,0.22401626408100128,0.27616041898727417,0.1843646764755249
from,0.36926645040512085,0.2737620174884796,0.17239798605442047,0.29991888999938965,0.2866387963294983,0.1911909580230713,0.17079515755176544,0.3601827025413513,0.32194891571998596,0.17661170661449432,0.4069952368736267,0.19593046605587006,0.22777017951011658,0.36926645040512085,0.314039945602417,0.32194891571998596,0.16452011466026306,0.19969791173934937
fans,0.1861785501241684,0.17731891572475433,0.1527845412492752,0.3112231492996216,0.2500227391719818,0.2669452130794525,0.18050268292427063,0.24900998175144196,0.21909736096858978,0.11664220690727234,0.2823963463306427,0.17119625210762024,0.2145368456840515,0.1861785501241684,0.31923070549964905,0.21909736096858978,0.24603652954101562,0.09329766035079956
",",0.49057599902153015,0.3087472915649414,0.2389259785413742,0.36755475401878357,0.425624817609787,0.28294113278388977,0.28531143069267273,0.6633074283599854,0.3696635365486145,0.24050940573215485,0.44245919585227966,0.29754534363746643,0.2698478698730469,0.49057599902153015,0.4464869201183319,0.3696635365486145,0.2232367992401123,0.31091248989105225
abc,0.2862928807735443,0.1317344456911087,0.22076331079006195,0.09045279771089554,0.18112415075302124,0.24335843324661255,0.1666025072336197,0.16453155875205994,0.1300981342792511,0.20232120156288147,0.1762417107820511,0.20379731059074402,0.211515873670578,0.2862928807735443,0.22510288655757904,0.1300981342792511,0.29887476563453674,0.19065172970294952
sold,0.22673599421977997,0.16570822894573212,0.1980586051940918,0.2960594594478607,0.21676389873027802,0.16510578989982605,0.27376216650009155,0.21832405030727386,0.2786933481693268,0.10481289774179459,0.17380841076374054,0.21068184077739716,0.2464418113231659,0.22673599421977997,0.21817919611930847,0.2786933481693268,0.17366796731948853,0.14943712949752808
the,0.5107308030128479,0.42745697498321533,0.22661015391349792,0.3906462490558624,0.4860881567001343,0.26636773347854614,0.15654058754444122,0.5171257257461548,0.5514441132545471,0.23528170585632324,0.535392165184021,0.2995128035545349,0.2936354875564575,0.5107308030128479,0.4739971458911896,0.5514441132545471,0.2507155239582062,0.22068053483963013
rights,0.22401921451091766,0.2386135458946228,0.17574411630630493,0.22253857553005219,0.22061574459075928,0.18386918306350708,0.23860356211662292,0.26346641778945923,0.2279309630393982,0.17106956243515015,0.2570022940635681,0.1817190945148468,0.1418961137533188,0.22401921451091766,0.24823954701423645,0.2279309630393982,0.13745315372943878,0.21814769506454468
to,0.41031414270401,0.455847829580307,0.24411341547966003,0.31913647055625916,0.42520734667778015,0.27499768137931824,0.23135778307914734,0.48971283435821533,0.4025384783744812,0.24560359120368958,1.0,0.298321396112442,0.2145116627216339,0.41031414270401,0.4451248347759247,0.4025384783744812,0.22382742166519165,0.29463258385658264
both,0.3685423731803894,0.3361809551715851,0.16180549561977386,0.4254525601863861,0.5001387596130371,0.2205866277217865,0.1985640972852707,0.5503310561180115,0.4734871983528137,0.1759430170059204,0.3897709250450134,0.24294893443584442,0.17514009773731232,0.3685423731803894,0.3887220323085785,0.4734871983528137,0.14995135366916656,0.19455738365650177
shows,0.361020565032959,0.30282244086265564,0.1213962659239769,0.1903110295534134,0.3236869275569916,0.23275858163833618,0.15507525205612183,0.34104886651039124,0.30788350105285645,0.21840816736221313,0.23382455110549927,0.20466512441635132,0.22547517716884613,0.361020565032959,0.35496386885643005,0.30788350105285645,0.21914322674274445,0.2040930688381195
to,0.41031414270401,0.455847829580307,0.24411341547966003,0.31913647055625916,0.42520734667778015,0.27499768137931824,0.23135778307914734,0.48971283435821533,0.4025384783744812,0.24560359120368958,1.0,0.298321396112442,0.2145116627216339,0.41031414270401,0.4451248347759247,0.4025384783744812,0.22382742166519165,0.29463258385658264
prospect,0.19887498021125793,0.2233356237411499,0.15829531848430634,0.13131234049797058,0.18529337644577026,0.21396511793136597,0.08242496103048325,0.2175099104642868,0.18980398774147034,0.21630412340164185,0.27643218636512756,0.1371360421180725,0.13867460191249847,0.19887498021125793,0.30007848143577576,0.18980398774147034,0.26992398500442505,0.20128807425498962
park,0.2332824319601059,0.13500720262527466,0.2396053671836853,0.09967109560966492,0.07348286360502243,0.10772705078125,0.1850372552871704,0.21340665221214294,0.19555504620075226,0.11731932312250137,0.14257338643074036,0.20963773131370544,0.07357385754585266,0.2332824319601059,0.157673642039299,0.19555504620075226,0.2044687122106552,0.13508929312229156
",",0.49057599902153015,0.3087472915649414,0.2389259785413742,0.36755475401878357,0.425624817609787,0.28294113278388977,0.28531143069267273,0.6633074283599854,0.3696635365486145,0.24050940573215485,0.44245919585227966,0.29754534363746643,0.2698478698730469,0.49057599902153015,0.4464869201183319,0.3696635365486145,0.2232367992401123,0.31091248989105225
which,0.4245251417160034,0.5261979103088379,0.25458550453186035,0.2807837128639221,0.50777268409729,0.2685011327266693,0.1595885455608368,0.506277859210968,0.510688066482544,0.26412370800971985,0.5345056653022766,0.23445427417755127,0.2761659622192383,0.4245251417160034,0.44095608592033386,0.510688066482544,0.20103639364242554,0.25814583897590637
eventually,0.26264438033103943,0.28470873832702637,0.13861770927906036,0.33756640553474426,0.3542613387107849,0.13429035246372223,0.1551985889673233,0.3932386040687561,0.26059967279434204,0.18354034423828125,0.4528551697731018,0.13741534948349,0.30986979603767395,0.26264438033103943,0.3156387209892273,0.26059967279434204,0.2017490565776825,0.13642115890979767
revived,0.2626784145832062,0.1789238303899765,0.13985911011695862,0.28785404562950134,0.21840283274650574,0.17090465128421783,0.22978384792804718,0.17332477867603302,0.20798683166503906,0.22154520452022552,0.2145116627216339,0.10594195127487183,1.0000001192092896,0.2626784145832062,0.22673362493515015,0.20798683166503906,0.17266914248466492,0.1299351006746292
the,0.5107308030128479,0.42745697498321533,0.22661015391349792,0.3906462490558624,0.4860881567001343,0.26636773347854614,0.15654058754444122,0.5171257257461548,0.5514441132545471,0.23528170585632324,0.535392165184021,0.2995128035545349,0.2936354875564575,0.5107308030128479,0.4739971458911896,0.5514441132545471,0.2507155239582062,0.22068053483963013
soaps,0.21886596083641052,0.26041311025619507,0.1592356264591217,0.19408319890499115,0.209707111120224,0.23023749887943268,0.21658682823181152,0.30591773986816406,0.2161785066127777,0.24062618613243103,0.23537281155586243,0.14341774582862854,0.2454008311033249,0.21886596083641052,0.2999677062034607,0.2161785066127777,0.2471545785665512,0.23185338079929352
on,0.9999999403953552,0.34226128458976746,0.21384719014167786,0.2774328887462616,0.3832052946090698,0.32948949933052063,0.20549149811267853,0.4077630043029785,0.3601475656032562,0.19639495015144348,0.41031414270401,0.24591919779777527,0.2626784145832062,0.9999999403953552,0.36199691891670227,0.3601475656032562,0.2107619047164917,0.2714994251728058
hulu,0.24615328013896942,0.20991778373718262,0.2839592397212982,0.1363736242055893,0.2375171184539795,0.23456935584545135,0.17589399218559265,0.17982950806617737,0.21140621602535248,0.16412362456321716,0.19057926535606384,0.2237423211336136,0.13142268359661102,0.24615328013896942,0.21247251331806183,0.21140621602535248,0.23968014121055603,0.2140095978975296
for,0.36199691891670227,0.3017193675041199,0.31237727403640747,0.33592689037323,0.41144001483917236,0.26856884360313416,0.19934585690498352,0.5064792633056641,0.384836345911026,0.244698166847229,0.4451248347759247,0.22377748787403107,0.22673362493515015,0.36199691891670227,0.9999999403953552,0.384836345911026,0.24490800499916077,0.264628142118454
one,0.3601475656032562,0.376489520072937,0.13805261254310608,0.3453167676925659,0.4628787636756897,0.28412947058677673,0.225452721118927,0.42438167333602905,1.0000001192092896,0.21805667877197266,0.4025384783744812,0.25416311621665955,0.20798683166503906,0.3601475656032562,0.384836345911026,1.0000001192092896,0.24332979321479797,0.2673267424106598
additional,0.22756081819534302,0.20172064006328583,0.19301818311214447,0.1950184553861618,0.34755954146385193,0.23975326120853424,0.24686169624328613,0.3180832266807556,0.22240111231803894,0.11479305475950241,0.29850050806999207,0.11008820682764053,0.12268804758787155,0.22756081819534302,0.3404708206653595,0.22240111231803894,0.18040035665035248,0.24309562146663666
season,0.2107619047164917,0.12117787450551987,0.1641344279050827,0.20231115818023682,0.21257801353931427,0.21838629245758057,0.1516442745923996,0.2369309365749359,0.24332979321479797,0.16289125382900238,0.22382742166519165,0.14364969730377197,0.17266914248466492,0.2107619047164917,0.24490800499916077,0.24332979321479797,1.0,0.16793298721313477
in,0.46853652596473694,0.30808621644973755,0.1740635335445404,0.3815755248069763,0.3335905969142914,0.17660009860992432,0.2065156251192093,0.4954058527946472,0.4129433035850525,0.27054134011268616,0.45010748505592346,0.3068392276763916,0.2954840660095215,0.46853652596473694,0.4322226941585541,0.4129433035850525,0.2184021919965744,0.20430970191955566
2013,-0.3310580551624298,-0.3886653184890747,-0.17693792283535004,-0.3128787875175476,-0.4187372326850891,-0.3404981791973114,-0.12542787194252014,-0.31428804993629456,-0.40947043895721436,-0.18926799297332764,-0.4248543977737427,-0.23622238636016846,-0.20278160274028778,-0.3310580551624298,-0.2664349377155304,-0.40947043895721436,-0.1576877385377884,-0.2969330847263336
and,0.4077630043029785,0.31309178471565247,0.24532052874565125,0.42175528407096863,0.4542157053947449,0.26471394300460815,0.2624970078468323,1.0,0.42438167333602905,0.26095253229141235,0.48971283435821533,0.29040172696113586,0.17332477867603302,0.4077630043029785,0.5064792633056641,0.42438167333602905,0.2369309365749359,0.20544172823429108
with,0.40749499201774597,0.2464839518070221,0.20442402362823486,0.3179011940956116,0.3876307010650635,0.2272084504365921,0.1656617969274521,0.5477725267410278,0.3855307400226593,0.21728253364562988,0.4239959120750427,0.19521716237068176,0.16701368987560272,0.40749499201774597,0.39140474796295166,0.3855307400226593,0.26700887084007263,0.2433311939239502
both,0.3685423731803894,0.3361809551715851,0.16180549561977386,0.4254525601863861,0.5001387596130371,0.2205866277217865,0.1985640972852707,0.5503310561180115,0.4734871983528137,0.1759430170059204,0.3897709250450134,0.24294893443584442,0.17514009773731232,0.3685423731803894,0.3887220323085785,0.4734871983528137,0.14995135366916656,0.19455738365650177
companies,0.23421919345855713,0.20801754295825958,0.23701658844947815,0.22409465909004211,0.2378920465707779,0.12199495732784271,0.13969852030277252,0.2527635991573334,0.25517022609710693,0.1390443742275238,0.2619103491306305,0.11374396830797195,0.18278935551643372,0.23421919345855713,0.2787042260169983,0.25517022609710693,0.08915437757968903,0.14365637302398682
suing,0.2333148568868637,0.313215970993042,0.20903299748897552,0.24584223330020905,0.25330039858818054,0.16740800440311432,0.16226862370967865,0.20523418486118317,0.22744441032409668,0.216132253408432,0.2855599522590637,0.1318051964044571,0.2482115477323532,0.2333148568868637,0.31461963057518005,0.22744441032409668,0.09499065577983856,0.19600792229175568
one,0.3601475656032562,0.376489520072937,0.13805261254310608,0.3453167676925659,0.4628787636756897,0.28412947058677673,0.225452721118927,0.42438167333602905,1.0000001192092896,0.21805667877197266,0.4025384783744812,0.25416311621665955,0.20798683166503906,0.3601475656032562,0.384836345911026,1.0000001192092896,0.24332979321479797,0.2673267424106598
another,0.2988088130950928,0.4190070629119873,0.19257499277591705,0.18328039348125458,0.2899569571018219,0.2941475808620453,0.18471920490264893,0.3214244842529297,0.5444791913032532,0.2103060930967331,0.48769932985305786,0.1579851657152176,0.22530820965766907,0.2988088130950928,0.36770403385162354,0.5444791913032532,0.15102741122245789,0.295511931180954
for,0.36199691891670227,0.3017193675041199,0.31237727403640747,0.33592689037323,0.41144001483917236,0.26856884360313416,0.19934585690498352,0.5064792633056641,0.384836345911026,0.244698166847229,0.4451248347759247,0.22377748787403107,0.22673362493515015,0.36199691891670227,0.9999999403953552,0.384836345911026,0.24490800499916077,0.264628142118454
allegations,0.2816389799118042,0.23008185625076294,0.22983963787555695,0.2627026438713074,0.28581756353378296,0.2526279091835022,0.1613202691078186,0.19135132431983948,0.21195074915885925,0.16939806938171387,0.22249357402324677,0.05980462208390236,0.1998877376317978,0.2816389799118042,0.2303617298603058,0.21195074915885925,0.14354892075061798,0.23546560108661652
of,0.3966929316520691,0.33290785551071167,0.18425606191158295,0.34038281440734863,0.42798417806625366,0.2089746594429016,0.1978350728750229,0.5116966962814331,0.4999135136604309,0.2788603901863098,0.41548454761505127,0.27734068036079407,0.24642160534858704,0.3966929316520691,0.4185989499092102,0.4999135136604309,0.1598338931798935,0.1826142966747284
interference,0.19604207575321198,0.28147435188293457,0.18950259685516357,0.2141476571559906,0.2279611974954605,0.11826740950345993,0.08155573159456253,0.22482667863368988,0.22872377932071686,0.16114985942840576,0.2993396818637848,0.13801933825016022,0.1558479368686676,0.19604207575321198,0.2302970588207245,0.22872377932071686,0.15988638997077942,0.11166875064373016
with,0.40749499201774597,0.2464839518070221,0.20442402362823486,0.3179011940956116,0.3876307010650635,0.2272084504365921,0.1656617969274521,0.5477725267410278,0.3855307400226593,0.21728253364562988,0.4239959120750427,0.19521716237068176,0.16701368987560272,0.40749499201774597,0.39140474796295166,0.3855307400226593,0.26700887084007263,0.2433311939239502
the,0.5107308030128479,0.42745697498321533,0.22661015391349792,0.3906462490558624,0.4860881567001343,0.26636773347854614,0.15654058754444122,0.5171257257461548,0.5514441132545471,0.23528170585632324,0.535392165184021,0.2995128035545349,0.2936354875564575,0.5107308030128479,0.4739971458911896,0.5514441132545471,0.2507155239582062,0.22068053483963013
process,0.19009415805339813,0.3466717302799225,0.14398932456970215,0.15144316852092743,0.2530641257762909,0.18528778851032257,0.038574643433094025,0.20204883813858032,0.2058241218328476,0.1805451363325119,0.35462963581085205,0.08089210093021393,0.1967032551765442,0.19009415805339813,0.3253439664840698,0.2058241218328476,0.16673903167247772,0.2460896074771881
of,0.3966929316520691,0.33290785551071167,0.18425606191158295,0.34038281440734863,0.42798417806625366,0.2089746594429016,0.1978350728750229,0.5116966962814331,0.4999135136604309,0.2788603901863098,0.41548454761505127,0.27734068036079407,0.24642160534858704,0.3966929316520691,0.4185989499092102,0.4999135136604309,0.1598338931798935,0.1826142966747284
reviving,0.20295073091983795,0.181111142039299,0.16166608035564423,0.2398512363433838,0.2370595782995224,0.12539321184158325,0.16526149213314056,0.2470516413450241,0.28224876523017883,0.2386176586151123,0.22175022959709167,0.17306241393089294,0.6796380877494812,0.20295073091983795,0.2706703841686249,0.28224876523017883,0.15686236321926117,0.09287013113498688
the,0.5107308030128479,0.42745697498321533,0.22661015391349792,0.3906462490558624,0.4860881567001343,0.26636773347854614,0.15654058754444122,0.5171257257461548,0.5514441132545471,0.23528170585632324,0.535392165184021,0.2995128035545349,0.2936354875564575,0.5107308030128479,0.4739971458911896,0.5514441132545471,0.2507155239582062,0.22068053483963013
shows,0.361020565032959,0.30282244086265564,0.1213962659239769,0.1903110295534134,0.3236869275569916,0.23275858163833618,0.15507525205612183,0.34104886651039124,0.30788350105285645,0.21840816736221313,0.23382455110549927,0.20466512441635132,0.22547517716884613,0.361020565032959,0.35496386885643005,0.30788350105285645,0.21914322674274445,0.2040930688381195
",",0.49057599902153015,0.3087472915649414,0.2389259785413742,0.36755475401878357,0.425624817609787,0.28294113278388977,0.28531143069267273,0.6633074283599854,0.3696635365486145,0.24050940573215485,0.44245919585227966,0.29754534363746643,0.2698478698730469,0.49057599902153015,0.4464869201183319,0.3696635365486145,0.2232367992401123,0.31091248989105225
failure,0.25884732604026794,0.19130942225456238,0.15718403458595276,0.14740639925003052,0.2049483358860016,0.1719335913658142,0.12538057565689087,0.20724323391914368,0.14156171679496765,0.16337525844573975,0.2692638337612152,0.08003110438585281,0.1768902987241745,0.25884732604026794,0.20899784564971924,0.14156171679496765,0.1139632910490036,0.12142058461904526
to,0.41031414270401,0.455847829580307,0.24411341547966003,0.31913647055625916,0.42520734667778015,0.27499768137931824,0.23135778307914734,0.48971283435821533,0.4025384783744812,0.24560359120368958,1.0,0.298321396112442,0.2145116627216339,0.41031414270401,0.4451248347759247,0.4025384783744812,0.22382742166519165,0.29463258385658264
pay,0.18620190024375916,0.2870062291622162,0.26812008023262024,0.22844211757183075,0.23617897927761078,0.16933557391166687,0.26141175627708435,0.2487477958202362,0.22762547433376312,0.13340720534324646,0.26723966002464294,0.22330093383789062,0.14028538763523102,0.18620190024375916,0.24382255971431732,0.22762547433376312,0.1032176986336708,0.19821009039878845
licensing,0.2399115264415741,0.2864918112754822,0.2703920602798462,0.16509650647640228,0.2936459481716156,0.21084538102149963,0.1920524686574936,0.23155921697616577,0.19386650621891022,0.1183253675699234,0.26254668831825256,0.18145136535167694,0.12456442415714264,0.2399115264415741,0.2815176546573639,0.19386650621891022,0.14815674722194672,0.23048727214336395
fees,0.1763284057378769,0.19752082228660583,0.297014057636261,0.2748603820800781,0.27915868163108826,0.1778912991285324,0.160259410738945,0.23771890997886658,0.22908318042755127,0.11275223642587662,0.27193203568458557,0.17519329488277435,0.13133521378040314,0.1763284057378769,0.2745085060596466,0.22908318042755127,0.17673222720623016,0.18385712802410126
and,0.4077630043029785,0.31309178471565247,0.24532052874565125,0.42175528407096863,0.4542157053947449,0.26471394300460815,0.2624970078468323,1.0,0.42438167333602905,0.26095253229141235,0.48971283435821533,0.29040172696113586,0.17332477867603302,0.4077630043029785,0.5064792633056641,0.42438167333602905,0.2369309365749359,0.20544172823429108
