,early,western,texts,referencing,the,east,describe,the,people,as,being,what,?
by,0.25586557388305664,0.20149661600589752,0.1650606095790863,0.2058243751525879,0.4408751428127289,0.2120126187801361,0.2502102553844452,0.4408751428127289,0.20350977778434753,0.3815547823905945,0.4690866470336914,0.2455483376979828,0.17966607213020325
essentializing,0.23637326061725616,0.1213536337018013,0.29234957695007324,0.3725335896015167,0.2754201889038086,0.09365236759185791,0.34891048073768616,0.2754201889038086,0.20996969938278198,0.29510900378227234,0.2905208468437195,0.3457094728946686,0.20548483729362488
the,0.34442198276519775,0.37920868396759033,0.2725931704044342,0.2443966418504715,1.0,0.3383176326751709,0.26495152711868286,1.0,0.36838498711586,0.48381632566452026,0.419739305973053,0.42745697498321533,0.22068053483963013
east,0.20455069839954376,0.474162757396698,0.12574870884418488,0.12346082925796509,0.3383176326751709,1.0000001192092896,0.13963359594345093,0.3383176326751709,0.26660606265068054,0.19617025554180145,0.18058453500270844,0.19840149581432343,0.10070597380399704
",",0.3022546172142029,0.27542921900749207,0.17120181024074554,0.30943721532821655,0.4933079481124878,0.319791704416275,0.18910212814807892,0.4933079481124878,0.36644625663757324,0.48816442489624023,0.34499165415763855,0.3087472915649414,0.31091248989105225
this,0.32812264561653137,0.2114744484424591,0.23957759141921997,0.3676782548427582,0.6274310946464539,0.15194007754325867,0.2984195351600647,0.6274310946464539,0.27838850021362305,0.43993282318115234,0.41604986786842346,0.5489566326141357,0.3155723512172699
discourse,0.1994985193014145,0.1665595918893814,0.40413448214530945,0.36383211612701416,0.20589256286621094,0.11040239781141281,0.32344362139701843,0.20589256286621094,0.16965390741825104,0.26318228244781494,0.20610211789608002,0.29856938123703003,0.2213059514760971
uses,0.13054606318473816,0.1346110701560974,0.1947714388370514,0.28118884563446045,0.2830192744731903,0.14233581721782684,0.2814804017543793,0.2830192744731903,0.20100556313991547,0.25049033761024475,0.19418171048164368,0.1933930367231369,0.18407079577445984
the,0.34442198276519775,0.37920868396759033,0.2725931704044342,0.2443966418504715,1.0,0.3383176326751709,0.26495152711868286,1.0,0.36838498711586,0.48381632566452026,0.419739305973053,0.42745697498321533,0.22068053483963013
idea,0.26087504625320435,0.1451418697834015,0.2033434808254242,0.23734833300113678,0.2839161455631256,0.07339233160018921,0.30736055970191956,0.2839161455631256,0.2520199716091156,0.25607582926750183,0.2826555073261261,0.44512778520584106,0.2952161729335785
of,0.30937549471855164,0.32974064350128174,0.23314617574214935,0.1866932511329651,0.733189046382904,0.314786434173584,0.2764313519001007,0.733189046382904,0.3251037895679474,0.3886612355709076,0.34885138273239136,0.33290785551071167,0.1826142966747284
place-based,0.27626270055770874,0.23621314764022827,0.2690685987472534,0.3805071711540222,0.4143867492675781,0.25427374243736267,0.23575559258460999,0.4143867492675781,0.311275839805603,0.2775956690311432,0.27222347259521484,0.33388710021972656,0.28125736117362976
identities,0.193036749958992,0.06197390332818031,0.2627735733985901,0.27184271812438965,0.2131543606519699,0.06770407408475876,0.3182516098022461,0.2131543606519699,0.27404075860977173,0.3117871880531311,0.27503764629364014,0.21377676725387573,0.18093347549438477
to,0.24557004868984222,0.18838192522525787,0.23146893084049225,0.30204540491104126,0.535392165184021,0.24717837572097778,0.3167092204093933,0.535392165184021,0.37275731563568115,0.42092081904411316,0.4514104127883911,0.455847829580307,0.29463258385658264
create,0.1158815249800682,0.12150280177593231,0.18540693819522858,0.31111371517181396,0.25265660881996155,0.10744073241949081,0.3721661865711212,0.25265660881996155,0.23569443821907043,0.2565624415874481,0.2288600653409958,0.2962724268436432,0.300167441368103
difference,0.2272288054227829,0.15556050837039948,0.23337168991565704,0.23630593717098236,0.3050459623336792,0.15944123268127441,0.34939470887184143,0.3050459623336792,0.2634694576263428,0.1895521879196167,0.2853434681892395,0.4114832878112793,0.2842230200767517
and,0.29847630858421326,0.27210789918899536,0.24194124341011047,0.2577346861362457,0.5171257257461548,0.27633291482925415,0.24788004159927368,0.5171257257461548,0.3016039729118347,0.49487000703811646,0.4286794066429138,0.31309178471565247,0.20544172823429108
distance,0.16322433948516846,0.16599208116531372,0.1327287256717682,0.1877925843000412,0.26146480441093445,0.2832050025463104,0.20605690777301788,0.26146480441093445,0.19830085337162018,0.21944503486156464,0.20611771941184998,0.18809965252876282,0.05407539755105972
between,0.2502211034297943,0.29803505539894104,0.14800873398780823,0.09268060326576233,0.39067012071609497,0.3162674903869629,0.26704585552215576,0.39067012071609497,0.20159919559955597,0.22009976208209991,0.21762578189373016,0.2462156116962433,0.12887074053287506
``,0.010582253336906433,0.04298152029514313,-0.004550452344119549,0.054955847561359406,0.029072100296616554,0.05997444689273834,0.03843066468834877,0.029072100296616554,0.08962737023830414,0.03910288214683533,0.0027407517191022635,0.008517155423760414,0.0685480609536171
we,0.15707501769065857,0.09932984411716461,0.27004340291023254,0.39908599853515625,0.3206169009208679,0.1112590953707695,0.30016028881073,0.3206169009208679,0.3194175064563751,0.26990577578544617,0.2748188376426697,0.5622460842132568,0.535264790058136
'',0.022178616374731064,0.07816781103610992,0.14285625517368317,-0.007849736139178276,0.041273195296525955,-0.0015131528489291668,0.07821051776409149,0.041273195296525955,0.0037952337879687548,0.006628023460507393,-0.015289289876818657,0.08143015950918198,0.018684765323996544
the,0.34442198276519775,0.37920868396759033,0.2725931704044342,0.2443966418504715,1.0,0.3383176326751709,0.26495152711868286,1.0,0.36838498711586,0.48381632566452026,0.419739305973053,0.42745697498321533,0.22068053483963013
west,0.16898883879184723,0.5031110048294067,0.11081521958112717,0.09529182314872742,0.32918402552604675,0.7585000991821289,0.09982959181070328,0.32918402552604675,0.21013446152210236,0.1651858687400818,0.15022636950016022,0.1946573108434677,0.12088293582201004
and,0.29847630858421326,0.27210789918899536,0.24194124341011047,0.2577346861362457,0.5171257257461548,0.27633291482925415,0.24788004159927368,0.5171257257461548,0.3016039729118347,0.49487000703811646,0.4286794066429138,0.31309178471565247,0.20544172823429108
``,0.010582253336906433,0.04298152029514313,-0.004550452344119549,0.054955847561359406,0.029072100296616554,0.05997444689273834,0.03843066468834877,0.029072100296616554,0.08962737023830414,0.03910288214683533,0.0027407517191022635,0.008517155423760414,0.0685480609536171
them,0.23346130549907684,0.17635491490364075,0.2626650035381317,0.295319139957428,0.4788833558559418,0.1709926575422287,0.18966932594776154,0.4788833558559418,0.4715516269207001,0.33716270327568054,0.4559023976325989,0.4994642734527588,0.35435691475868225
'',0.022178616374731064,0.07816781103610992,0.14285625517368317,-0.007849736139178276,0.041273195296525955,-0.0015131528489291668,0.07821051776409149,0.041273195296525955,0.0037952337879687548,0.006628023460507393,-0.015289289876818657,0.08143015950918198,0.018684765323996544
the,0.34442198276519775,0.37920868396759033,0.2725931704044342,0.2443966418504715,1.0,0.3383176326751709,0.26495152711868286,1.0,0.36838498711586,0.48381632566452026,0.419739305973053,0.42745697498321533,0.22068053483963013
east,0.20455069839954376,0.474162757396698,0.12574870884418488,0.12346082925796509,0.3383176326751709,1.0000001192092896,0.13963359594345093,0.3383176326751709,0.26660606265068054,0.19617025554180145,0.18058453500270844,0.19840149581432343,0.10070597380399704
",",0.3022546172142029,0.27542921900749207,0.17120181024074554,0.30943721532821655,0.4933079481124878,0.319791704416275,0.18910212814807892,0.4933079481124878,0.36644625663757324,0.48816442489624023,0.34499165415763855,0.3087472915649414,0.31091248989105225
or,0.16014154255390167,0.17466816306114197,0.2220933437347412,0.2848797142505646,0.4174870550632477,0.09083429723978043,0.40484312176704407,0.4174870550632477,0.335800439119339,0.4400654137134552,0.3904624283313751,0.33867141604423523,0.32389625906944275
``,0.010582253336906433,0.04298152029514313,-0.004550452344119549,0.054955847561359406,0.029072100296616554,0.05997444689273834,0.03843066468834877,0.029072100296616554,0.08962737023830414,0.03910288214683533,0.0027407517191022635,0.008517155423760414,0.0685480609536171
here,0.19186656177043915,0.172614187002182,0.2390456199645996,0.44838231801986694,0.37885698676109314,0.20197276771068573,0.17960290610790253,0.37885698676109314,0.33284780383110046,0.33891987800598145,0.38703593611717224,0.5220553874969482,0.5686008334159851
'',0.022178616374731064,0.07816781103610992,0.14285625517368317,-0.007849736139178276,0.041273195296525955,-0.0015131528489291668,0.07821051776409149,0.041273195296525955,0.0037952337879687548,0.006628023460507393,-0.015289289876818657,0.08143015950918198,0.018684765323996544
in,0.34672921895980835,0.35160520672798157,0.14861591160297394,0.2425251007080078,0.6662389636039734,0.32659441232681274,0.2910135090351105,0.6662389636039734,0.39605680108070374,0.3887844979763031,0.33162933588027954,0.30808621644973755,0.20430970191955566
the,0.34442198276519775,0.37920868396759033,0.2725931704044342,0.2443966418504715,1.0,0.3383176326751709,0.26495152711868286,1.0,0.36838498711586,0.48381632566452026,0.419739305973053,0.42745697498321533,0.22068053483963013
west,0.16898883879184723,0.5031110048294067,0.11081521958112717,0.09529182314872742,0.32918402552604675,0.7585000991821289,0.09982959181070328,0.32918402552604675,0.21013446152210236,0.1651858687400818,0.15022636950016022,0.1946573108434677,0.12088293582201004
and,0.29847630858421326,0.27210789918899536,0.24194124341011047,0.2577346861362457,0.5171257257461548,0.27633291482925415,0.24788004159927368,0.5171257257461548,0.3016039729118347,0.49487000703811646,0.4286794066429138,0.31309178471565247,0.20544172823429108
``,0.010582253336906433,0.04298152029514313,-0.004550452344119549,0.054955847561359406,0.029072100296616554,0.05997444689273834,0.03843066468834877,0.029072100296616554,0.08962737023830414,0.03910288214683533,0.0027407517191022635,0.008517155423760414,0.0685480609536171
there,0.1979278177022934,0.19878143072128296,0.1935529112815857,0.32464441657066345,0.47025805711746216,0.24546091258525848,0.25502926111221313,0.47025805711746216,0.4820519685745239,0.33535557985305786,0.29726627469062805,0.35085538029670715,0.29405656456947327
'',0.022178616374731064,0.07816781103610992,0.14285625517368317,-0.007849736139178276,0.041273195296525955,-0.0015131528489291668,0.07821051776409149,0.041273195296525955,0.0037952337879687548,0.006628023460507393,-0.015289289876818657,0.08143015950918198,0.018684765323996544
in,0.34672921895980835,0.35160520672798157,0.14861591160297394,0.2425251007080078,0.6662389636039734,0.32659441232681274,0.2910135090351105,0.6662389636039734,0.39605680108070374,0.3887844979763031,0.33162933588027954,0.30808621644973755,0.20430970191955566
the,0.34442198276519775,0.37920868396759033,0.2725931704044342,0.2443966418504715,1.0,0.3383176326751709,0.26495152711868286,1.0,0.36838498711586,0.48381632566452026,0.419739305973053,0.42745697498321533,0.22068053483963013
east,0.20455069839954376,0.474162757396698,0.12574870884418488,0.12346082925796509,0.3383176326751709,1.0000001192092896,0.13963359594345093,0.3383176326751709,0.26660606265068054,0.19617025554180145,0.18058453500270844,0.19840149581432343,0.10070597380399704
.,0.3224305212497711,0.2816847264766693,0.1962154507637024,0.2546762526035309,0.5934505462646484,0.28351864218711853,0.17917026579380035,0.5934505462646484,0.33118996024131775,0.515582263469696,0.35574623942375183,0.3567904531955719,0.4130953550338745
