,what,does,the,discovery,museum,draw,attention,to,?
in,0.30808621644973755,0.214483380317688,0.6662389636039734,0.23947767913341522,0.2407650351524353,0.14147581160068512,0.2495301067829132,0.45010748505592346,0.20430970191955566
2009,-0.2519478499889374,-0.2173924595117569,-0.23935742676258087,-0.12410897016525269,-0.1957404464483261,-0.21203342080116272,-0.16068324446678162,-0.3018359839916229,-0.2287932187318802
the,0.42745697498321533,0.35928019881248474,1.0,0.29877567291259766,0.24861779808998108,0.21679934859275818,0.256243497133255,0.535392165184021,0.22068053483963013
newcastle,0.16276082396507263,0.12200397253036499,0.2253497689962387,0.12061125785112381,0.17209672927856445,0.2201414257287979,0.1393646001815796,0.23559264838695526,0.0902252271771431
on,0.34226128458976746,0.2568802833557129,0.5107308030128479,0.2240419238805771,0.1697414517402649,0.23343777656555176,0.2695760428905487,0.41031414270401,0.2714994251728058
tyne,0.14296641945838928,0.1455947756767273,0.23053501546382904,0.1303788423538208,0.17769643664360046,0.11524709314107895,0.15334634482860565,0.20691312849521637,0.07377036660909653
museum,0.1771627515554428,0.1064787358045578,0.24861779808998108,0.15984536707401276,1.0000001192092896,0.11832462251186371,0.09879801422357559,0.1640389859676361,0.14128351211547852
of,0.33290785551071167,0.3119818866252899,0.733189046382904,0.2566966712474823,0.23314370214939117,0.18362487852573395,0.21725396811962128,0.41548454761505127,0.1826142966747284
antiquities,0.1691465973854065,0.1744055300951004,0.27588456869125366,0.2685324549674988,0.39568254351615906,0.07594242691993713,0.17371723055839539,0.15540415048599243,0.19398705661296844
merged,0.13653609156608582,0.08332579582929611,0.22961698472499847,0.07911033183336258,0.11662042140960693,0.08649034798145294,0.09019219130277634,0.08683764189481735,0.16063673794269562
with,0.2464839518070221,0.26186925172805786,0.4223487675189972,0.16363190114498138,0.08185859024524689,0.2556227743625641,0.25526687502861023,0.4239959120750427,0.2433311939239502
the,0.42745697498321533,0.35928019881248474,1.0,0.29877567291259766,0.24861779808998108,0.21679934859275818,0.256243497133255,0.535392165184021,0.22068053483963013
great,0.2562883198261261,0.1330372840166092,0.2822027802467346,0.1800244152545929,0.13316655158996582,0.13884477317333221,0.17710140347480774,0.1880372017621994,0.13135133683681488
north,0.18673177063465118,0.11500263214111328,0.36298373341560364,0.06515083461999893,0.19029363989830017,0.0613853856921196,0.1307918131351471,0.2743184268474579,0.11829731613397598
museum,0.1771627515554428,0.1064787358045578,0.24861779808998108,0.15984536707401276,1.0000001192092896,0.11832462251186371,0.09879801422357559,0.1640389859676361,0.14128351211547852
(,0.2411840260028839,0.2728188931941986,0.33289089798927307,0.13944952189922333,0.15624505281448364,0.0972164049744606,0.11342070251703262,0.30882009863853455,0.40561532974243164
hancock,0.1591028869152069,0.07635510712862015,0.2393239140510559,0.11262160539627075,0.12911751866340637,0.10175492614507675,0.12837959825992584,0.19647248089313507,0.14220868051052094
museum,0.1771627515554428,0.1064787358045578,0.24861779808998108,0.15984536707401276,1.0000001192092896,0.11832462251186371,0.09879801422357559,0.1640389859676361,0.14128351211547852
),0.26259949803352356,0.2575884759426117,0.3456730246543884,0.1379145234823227,0.15237168967723846,0.09927406162023544,0.12649106979370117,0.31236231327056885,0.42300865054130554
;,0.10986888408660889,0.0650511160492897,0.09152708947658539,0.06516771018505096,0.11569859832525253,-0.02322191745042801,0.01584003120660782,0.0979827418923378,0.10349778085947037
seven,0.15978287160396576,0.1019262820482254,0.28151169419288635,0.15547272562980652,0.1095331460237503,0.18704329431056976,0.14768394827842712,0.2853301167488098,0.1732930988073349
stories,0.2844959497451782,0.18673604726791382,0.2397296130657196,0.17036138474941254,0.17964056134223938,0.2069736272096634,0.16292500495910645,0.22768671810626984,0.20536305010318756
a,0.3320399522781372,0.38201746344566345,0.5829201340675354,0.17069070041179657,0.14725451171398163,0.21051760017871857,0.265340119600296,0.45503583550453186,0.23916715383529663
museum,0.1771627515554428,0.1064787358045578,0.24861779808998108,0.15984536707401276,1.0000001192092896,0.11832462251186371,0.09879801422357559,0.1640389859676361,0.14128351211547852
dedicated,0.1580183058977127,0.1544719636440277,0.2320098578929901,0.1661587506532669,0.32114019989967346,0.054044950753450394,0.24137546122074127,0.2375556081533432,0.12950462102890015
to,0.455847829580307,0.4391997456550598,0.535392165184021,0.17063306272029877,0.1640389859676361,0.27356135845184326,0.3454606831073761,1.0,0.29463258385658264
children,0.22469459474086761,0.1224919930100441,0.15654058754444122,0.1593364030122757,0.16168901324272156,0.07392793148756027,0.23528477549552917,0.23135778307914734,0.21788206696510315
's,0.02692362666130066,-0.02895052544772625,-0.01540423184633255,-0.09045044332742691,-0.011753248050808907,0.06915197521448135,0.022576546296477318,0.03782717138528824,-0.023395681753754616
books,0.2542080581188202,0.18140338361263275,0.23187310993671417,0.16943907737731934,0.19210147857666016,0.16971035301685333,0.16414248943328857,0.20019930601119995,0.1897611767053604
",",0.3087472915649414,0.28617382049560547,0.4933079481124878,0.1846623718738556,0.20741747319698334,0.20321275293827057,0.23177941143512726,0.44245919585227966,0.31091248989105225
the,0.42745697498321533,0.35928019881248474,1.0,0.29877567291259766,0.24861779808998108,0.21679934859275818,0.256243497133255,0.535392165184021,0.22068053483963013
side,0.2532914876937866,0.2402036339044571,0.37146830558776855,0.117911197245121,0.07662580907344818,0.174729585647583,0.1497890055179596,0.2686329185962677,0.07831130921840668
gallery,0.1566055566072464,0.14160312712192535,0.19251246750354767,0.14261652529239655,0.5823723077774048,0.24327179789543152,0.1790066510438919,0.19736915826797485,0.18202216923236847
historical,0.2923852205276489,0.12527337670326233,0.30835282802581787,0.11228492110967636,0.24564608931541443,0.19429105520248413,0.11460214853286743,0.22193273901939392,0.1665111482143402
and,0.31309178471565247,0.3461615741252899,0.5171257257461548,0.14106719195842743,0.21554097533226013,0.23881429433822632,0.2678675949573517,0.48971283435821533,0.20544172823429108
contemporary,0.20300830900669098,0.18216052651405334,0.25350451469421387,0.14994345605373383,0.33069750666618347,0.12650538980960846,0.2221723198890686,0.19410967826843262,0.09539991617202759
photography,0.15990793704986572,0.12523627281188965,0.1538320779800415,0.23252667486667633,0.24335144460201263,0.18747876584529877,0.26009124517440796,0.16654418408870697,0.12825748324394226
from,0.2737620174884796,0.1777622550725937,0.40150508284568787,0.13837124407291412,0.20791949331760406,0.1830522119998932,0.21087555587291718,0.4069952368736267,0.19969791173934937
around,0.27475327253341675,0.19845978915691376,0.40085816383361816,0.16533263027668,0.127412810921669,0.15527908504009247,0.2343321591615677,0.3591267168521881,0.14729668200016022
the,0.42745697498321533,0.35928019881248474,1.0,0.29877567291259766,0.24861779808998108,0.21679934859275818,0.256243497133255,0.535392165184021,0.22068053483963013
world,0.21669597923755646,0.15434256196022034,0.33604270219802856,0.13283056020736694,0.19023655354976654,0.1256822794675827,0.19496482610702515,0.26213452219963074,0.17579582333564758
and,0.31309178471565247,0.3461615741252899,0.5171257257461548,0.14106719195842743,0.21554097533226013,0.23881429433822632,0.2678675949573517,0.48971283435821533,0.20544172823429108
northern,0.19332477450370789,0.11593209207057953,0.3422943353652954,0.08768369257450104,0.143607497215271,0.09354151040315628,0.07444079220294952,0.1886475831270218,0.13149388134479523
england,0.21399550139904022,0.14889326691627502,0.28280043601989746,0.1684851497411728,0.13359694182872772,0.10513158142566681,0.16415610909461975,0.27769553661346436,0.13436897099018097
and,0.31309178471565247,0.3461615741252899,0.5171257257461548,0.14106719195842743,0.21554097533226013,0.23881429433822632,0.2678675949573517,0.48971283435821533,0.20544172823429108
the,0.42745697498321533,0.35928019881248474,1.0,0.29877567291259766,0.24861779808998108,0.21679934859275818,0.256243497133255,0.535392165184021,0.22068053483963013
newburn,0.23920731246471405,0.16010509431362152,0.28323662281036377,0.19102540612220764,0.22131718695163727,0.1753697544336319,0.12617729604244232,0.2924692630767822,0.2338368445634842
hall,0.10849796235561371,0.119517482817173,0.28526565432548523,0.05978541448712349,0.3262867331504822,0.034955836832523346,0.11014305800199509,0.19474083185195923,0.13520537316799164
motor,0.18952611088752747,0.20549634099006653,0.26024484634399414,0.13786526024341583,0.19815103709697723,0.1304178237915039,0.19460813701152802,0.2615114748477936,0.0637441948056221
museum,0.1771627515554428,0.1064787358045578,0.24861779808998108,0.15984536707401276,1.0000001192092896,0.11832462251186371,0.09879801422357559,0.1640389859676361,0.14128351211547852
.,0.3567904531955719,0.3022993505001068,0.5934505462646484,0.21991804242134094,0.19497929513454437,0.19866466522216797,0.23165898025035858,0.4645031690597534,0.4130953550338745
