,for,what,reason,would,someone,avoid,crimes,while,protesting,?
covertly,0.23885411024093628,0.31526288390159607,0.2644028663635254,0.294977605342865,0.27055513858795166,0.2689831852912903,0.23204860091209412,0.30954983830451965,0.3218149244785309,0.21012113988399506
and,0.5064792633056641,0.31309178471565247,0.26490068435668945,0.34921059012413025,0.22983601689338684,0.2800402045249939,0.26306280493736267,0.45699796080589294,0.2742563486099243,0.20544172823429108
avoiding,0.3465760350227356,0.2860614061355591,0.29280102252960205,0.33053210377693176,0.35387861728668213,0.7357156872749329,0.2545202970504761,0.4702285826206207,0.256388783454895,0.2956450283527374
attribution,0.2887198328971863,0.37505725026130676,0.3396919369697571,0.3020799458026886,0.3194267451763153,0.26789334416389465,0.23846560716629028,0.2123383730649948,0.18550564348697662,0.35129237174987793
",",0.4464869201183319,0.3087472915649414,0.24553878605365753,0.32586824893951416,0.23755213618278503,0.22226782143115997,0.25634410977363586,0.38232675194740295,0.3004133105278015,0.31091248989105225
or,0.4111599624156952,0.33867141604423523,0.36334705352783203,0.39548179507255554,0.49079629778862,0.39708808064460754,0.16807807981967926,0.3737879693508148,0.20450052618980408,0.32389625906944275
by,0.3248702883720398,0.2455483376979828,0.18194518983364105,0.28394925594329834,0.21211211383342743,0.2726847231388092,0.21490468084812164,0.3083919286727905,0.21867947280406952,0.17966607213020325
denying,0.3359975218772888,0.3744264543056488,0.3897218108177185,0.38012412190437317,0.38450101017951965,0.3452979028224945,0.34656330943107605,0.3447907567024231,0.41664400696754456,0.34335482120513916
having,0.38465240597724915,0.34064167737960815,0.3237973153591156,0.4349864721298218,0.3618587851524353,0.33301466703414917,0.2327161580324173,0.45387592911720276,0.27040714025497437,0.22418256103992462
committed,0.23339203000068665,0.2308928668498993,0.24366314709186554,0.2652111351490021,0.28761619329452515,0.2802375555038452,0.589802622795105,0.287678062915802,0.3410607874393463,0.20722328126430511
the,0.4739971458911896,0.42745697498321533,0.29647648334503174,0.4133751392364502,0.2575405538082123,0.24833035469055176,0.2557377517223358,0.39804592728614807,0.30172768235206604,0.22068053483963013
crime,0.226662740111351,0.24425745010375977,0.18368542194366455,0.19322024285793304,0.292934387922287,0.14800633490085602,0.770179271697998,0.13640600442886353,0.22847290337085724,0.2067868858575821
",",0.4464869201183319,0.3087472915649414,0.24553878605365753,0.32586824893951416,0.23755213618278503,0.22226782143115997,0.25634410977363586,0.38232675194740295,0.3004133105278015,0.31091248989105225
or,0.4111599624156952,0.33867141604423523,0.36334705352783203,0.39548179507255554,0.49079629778862,0.39708808064460754,0.16807807981967926,0.3737879693508148,0.20450052618980408,0.32389625906944275
by,0.3248702883720398,0.2455483376979828,0.18194518983364105,0.28394925594329834,0.21211211383342743,0.2726847231388092,0.21490468084812164,0.3083919286727905,0.21867947280406952,0.17966607213020325
fleeing,0.22096584737300873,0.25161314010620117,0.21889808773994446,0.255712628364563,0.17791524529457092,0.2908567786216736,0.39235320687294006,0.3759803771972656,0.4230283498764038,0.16525696218013763
the,0.4739971458911896,0.42745697498321533,0.29647648334503174,0.4133751392364502,0.2575405538082123,0.24833035469055176,0.2557377517223358,0.39804592728614807,0.30172768235206604,0.22068053483963013
jurisdiction,0.16932454705238342,0.2511868178844452,0.24707043170928955,0.21031877398490906,0.20751377940177917,0.252177357673645,0.39876788854599,0.2213628590106964,0.23548084497451782,0.19550715386867523
",",0.4464869201183319,0.3087472915649414,0.24553878605365753,0.32586824893951416,0.23755213618278503,0.22226782143115997,0.25634410977363586,0.38232675194740295,0.3004133105278015,0.31091248989105225
is,0.43268078565597534,0.28837618231773376,0.25543609261512756,0.33626067638397217,0.2935047447681427,0.2189902514219284,0.18128584325313568,0.2713196575641632,0.16472825407981873,0.22961433231830597
generally,0.35338807106018066,0.40614598989486694,0.3204050660133362,0.36361581087112427,0.34394294023513794,0.31093698740005493,0.13463307917118073,0.40935632586479187,0.2226264327764511,0.23411904275417328
viewed,0.17434611916542053,0.2938295900821686,0.15304014086723328,0.2899033725261688,0.18889085948467255,0.1121944934129715,0.20361150801181793,0.1570131629705429,0.1894899308681488,0.19983090460300446
as,0.44774648547172546,0.31749409437179565,0.29302218556404114,0.3824005722999573,0.24472671747207642,0.23730039596557617,0.24179735779762268,0.4165958762168884,0.20372438430786133,0.27043893933296204
not,0.39280617237091064,0.5449194312095642,0.4808345437049866,0.5854519605636597,0.42651668190956116,0.41114541888237,0.2650004029273987,0.4146956503391266,0.24801456928253174,0.41942933201789856
being,0.41687241196632385,0.3760843276977539,0.3053722083568573,0.41456547379493713,0.3563985228538513,0.31077301502227783,0.2435602992773056,0.41943445801734924,0.29663652181625366,0.26743772625923157
a,0.44038116931915283,0.3320399522781372,0.29122111201286316,0.398599237203598,0.4145890474319458,0.2583659291267395,0.17391081154346466,0.3733035624027252,0.2591511309146881,0.23916715383529663
civil,0.1685788929462433,0.15091551840305328,0.177180215716362,0.16814836859703064,0.14305506646633148,0.17754149436950684,0.2688415050506592,0.17608642578125,0.3131106197834015,0.1494513899087906
disobedient,0.21899475157260895,0.3060240149497986,0.2447875440120697,0.2694985270500183,0.2740049362182617,0.29540035128593445,0.3992920219898224,0.2583315670490265,0.5147239565849304,0.17197857797145844
.,0.4726039469242096,0.3567904531955719,0.3219331204891205,0.35067233443260193,0.24185851216316223,0.19342699646949768,0.2764611542224884,0.38690751791000366,0.2967488765716553,0.4130953550338745
,for,what,reason,would,someone,avoid,crimes,while,protesting,?
one,0.384836345911026,0.376489520072937,0.3561756908893585,0.38529840111732483,0.3170619606971741,0.19350843131542206,0.16543535888195038,0.3461143672466278,0.2446364462375641,0.2673267424106598
theory,0.20500218868255615,0.297923743724823,0.23099547624588013,0.2241445630788803,0.21840006113052368,0.21067355573177338,0.08392410725355148,0.11231737583875656,0.1645093411207199,0.1387292891740799
is,0.43268078565597534,0.28837618231773376,0.25543609261512756,0.33626067638397217,0.2935047447681427,0.2189902514219284,0.18128584325313568,0.2713196575641632,0.16472825407981873,0.22961433231830597
that,0.4137635827064514,0.6297725439071655,0.462776243686676,0.5895259380340576,0.47597742080688477,0.30128729343414307,0.2554863393306732,0.43523597717285156,0.31985118985176086,0.32716336846351624
",",0.4464869201183319,0.3087472915649414,0.24553878605365753,0.32586824893951416,0.23755213618278503,0.22226782143115997,0.25634410977363586,0.38232675194740295,0.3004133105278015,0.31091248989105225
while,0.4232339859008789,0.35511791706085205,0.29271161556243896,0.38103634119033813,0.2875765562057495,0.3680689334869385,0.21760812401771545,1.0,0.29905858635902405,0.21076419949531555
disobedience,0.23370130360126495,0.3298627436161041,0.25908952951431274,0.29806897044181824,0.2766490578651428,0.302621990442276,0.45228755474090576,0.26316946744918823,0.5386278629302979,0.19890835881233215
may,0.29255861043930054,0.25739946961402893,0.2626429498195648,0.4155452847480774,0.24132280051708221,0.21887119114398956,0.19391469657421112,0.20895817875862122,0.21024306118488312,0.2768254578113556
be,0.3801851272583008,0.3929833769798279,0.3769439458847046,0.5202695727348328,0.45383936166763306,0.36117756366729736,0.200308695435524,0.3466706871986389,0.20142053067684174,0.3324260413646698
helpful,0.3295222520828247,0.3775959312915802,0.39234814047813416,0.4281243085861206,0.4154442846775055,0.3128323256969452,0.22881925106048584,0.2609691917896271,0.18332774937152863,0.42450982332229614
",",0.4464869201183319,0.3087472915649414,0.24553878605365753,0.32586824893951416,0.23755213618278503,0.22226782143115997,0.25634410977363586,0.38232675194740295,0.3004133105278015,0.31091248989105225
any,0.3944643437862396,0.43670421838760376,0.44922176003456116,0.4657389223575592,0.4794093072414398,0.41372212767601013,0.23306117951869965,0.3390620946884155,0.2334660440683365,0.4113408327102661
great,0.19302397966384888,0.2562883198261261,0.12217943370342255,0.22342120110988617,0.17293760180473328,0.12511858344078064,0.09111005067825317,0.18023185431957245,0.09779734909534454,0.13135133683681488
amount,0.3007623255252838,0.2602839767932892,0.31792211532592773,0.3228079080581665,0.29687169194221497,0.26134490966796875,0.16553442180156708,0.29311174154281616,0.18154005706310272,0.17984020709991455
of,0.4185989499092102,0.33290785551071167,0.23645815253257751,0.3353942930698395,0.18018293380737305,0.22642050683498383,0.25556012988090515,0.3366928696632385,0.31025201082229614,0.1826142966747284
it,0.32171204686164856,0.45803478360176086,0.32070252299308777,0.36398744583129883,0.36422115564346313,0.19602304697036743,0.21412108838558197,0.3401351571083069,0.19622966647148132,0.25732165575027466
would,0.39877474308013916,0.45766422152519226,0.39069271087646484,1.0000001192092896,0.39700669050216675,0.316925585269928,0.24614034593105316,0.38103634119033813,0.3043925166130066,0.37178951501846313
undermine,0.36213332414627075,0.3837501108646393,0.37417882680892944,0.38605207204818726,0.34233182668685913,0.3940001130104065,0.31370246410369873,0.2864978015422821,0.30857133865356445,0.31749099493026733
the,0.4739971458911896,0.42745697498321533,0.29647648334503174,0.4133751392364502,0.2575405538082123,0.24833035469055176,0.2557377517223358,0.39804592728614807,0.30172768235206604,0.22068053483963013
law,0.1650637686252594,0.2145031988620758,0.2020018994808197,0.20746640861034393,0.16232065856456757,0.18610309064388275,0.3429178297519684,0.2214563637971878,0.33029448986053467,0.1528988480567932
by,0.3248702883720398,0.2455483376979828,0.18194518983364105,0.28394925594329834,0.21211211383342743,0.2726847231388092,0.21490468084812164,0.3083919286727905,0.21867947280406952,0.17966607213020325
encouraging,0.36752164363861084,0.26924481987953186,0.3209024965763092,0.4188374876976013,0.2763751447200775,0.4129723906517029,0.2790415585041046,0.3934445381164551,0.3834795355796814,0.23532812297344208
general,0.23497237265110016,0.24928055703639984,0.17043490707874298,0.2446732223033905,0.15650473535060883,0.18424686789512634,0.1390383541584015,0.19463972747325897,0.20192669332027435,0.1972234547138214
disobedience,0.23370130360126495,0.3298627436161041,0.25908952951431274,0.29806897044181824,0.2766490578651428,0.302621990442276,0.45228755474090576,0.26316946744918823,0.5386278629302979,0.19890835881233215
which,0.44095608592033386,0.5261979103088379,0.34540870785713196,0.3854503035545349,0.3639863431453705,0.29532086849212646,0.20377948880195618,0.38669952750205994,0.26733139157295227,0.25814583897590637
is,0.43268078565597534,0.28837618231773376,0.25543609261512756,0.33626067638397217,0.2935047447681427,0.2189902514219284,0.18128584325313568,0.2713196575641632,0.16472825407981873,0.22961433231830597
neither,0.247287318110466,0.376018226146698,0.3694010376930237,0.42703720927238464,0.34809190034866333,0.2106356918811798,0.21383126080036163,0.3556716740131378,0.15320420265197754,0.262674480676651
conscientious,0.28904569149017334,0.3660549819469452,0.30198150873184204,0.30721020698547363,0.33485373854637146,0.2863360345363617,0.27964407205581665,0.2886927127838135,0.33033689856529236,0.24232997000217438
nor,0.2136548012495041,0.33353856205940247,0.33034709095954895,0.40569618344306946,0.2949351668357849,0.1869775503873825,0.1472347229719162,0.2836345136165619,0.1645614057779312,0.2602383494377136
of,0.4185989499092102,0.33290785551071167,0.23645815253257751,0.3353942930698395,0.18018293380737305,0.22642050683498383,0.25556012988090515,0.3366928696632385,0.31025201082229614,0.1826142966747284
social,0.2460131198167801,0.22217629849910736,0.17103391885757446,0.17745959758758545,0.21122966706752777,0.19889432191848755,0.21568569540977478,0.19636285305023193,0.23532330989837646,0.1615191102027893
benefit,0.3559150993824005,0.3018529415130615,0.36901426315307617,0.3970542550086975,0.32562410831451416,0.3424719274044037,0.13154330849647522,0.30035048723220825,0.2586800456047058,0.31136202812194824
.,0.4726039469242096,0.3567904531955719,0.3219331204891205,0.35067233443260193,0.24185851216316223,0.19342699646949768,0.2764611542224884,0.38690751791000366,0.2967488765716553,0.4130953550338745
,for,what,reason,would,someone,avoid,crimes,while,protesting,?
michael,0.15234217047691345,0.12049687653779984,0.13040509819984436,0.1735873818397522,0.1796056628227234,0.11467310786247253,0.13560225069522858,0.13725556433200836,0.15760858356952667,0.0667748749256134
bayles,0.17565688490867615,0.12741625308990479,0.10568606108427048,0.1764814257621765,0.0976400375366211,0.13234101235866547,0.2389712631702423,0.2159513533115387,0.1910381317138672,0.16070181131362915
argues,0.1774069219827652,0.3211183547973633,0.234305739402771,0.28464120626449585,0.23026606440544128,0.19821003079414368,0.2749660611152649,0.17881135642528534,0.20993535220623016,0.20733967423439026
that,0.4137635827064514,0.6297725439071655,0.462776243686676,0.5895259380340576,0.47597742080688477,0.30128729343414307,0.2554863393306732,0.43523597717285156,0.31985118985176086,0.32716336846351624
if,0.3609124422073364,0.5277165174484253,0.41446220874786377,0.5543612837791443,0.5409966707229614,0.3624611794948578,0.21526704728603363,0.3683571517467499,0.18152497708797455,0.4441644251346588
a,0.44038116931915283,0.3320399522781372,0.29122111201286316,0.398599237203598,0.4145890474319458,0.2583659291267395,0.17391081154346466,0.3733035624027252,0.2591511309146881,0.23916715383529663
person,0.3028412163257599,0.41527870297431946,0.3367476463317871,0.3100294768810272,0.6576197743415833,0.22549085319042206,0.23452843725681305,0.2987712323665619,0.15594382584095,0.324093222618103
violates,0.23636062443256378,0.3856889605522156,0.3816395699977875,0.32229599356651306,0.33049413561820984,0.3183189332485199,0.39046037197113037,0.2513349950313568,0.3013819456100464,0.3474772870540619
a,0.44038116931915283,0.3320399522781372,0.29122111201286316,0.398599237203598,0.4145890474319458,0.2583659291267395,0.17391081154346466,0.3733035624027252,0.2591511309146881,0.23916715383529663
law,0.1650637686252594,0.2145031988620758,0.2020018994808197,0.20746640861034393,0.16232065856456757,0.18610309064388275,0.3429178297519684,0.2214563637971878,0.33029448986053467,0.1528988480567932
in,0.4322226941585541,0.30808621644973755,0.21220409870147705,0.30461156368255615,0.18814018368721008,0.2092532515525818,0.2638598382472992,0.3399278521537781,0.32945486903190613,0.20430970191955566
order,0.16561681032180786,0.16634008288383484,0.19646257162094116,0.26961007714271545,0.14912797510623932,0.2558285593986511,0.14468927681446075,0.21793612837791443,0.15331347286701202,0.13725648820400238
to,0.4451248347759247,0.455847829580307,0.3437597155570984,0.5965728163719177,0.38986673951148987,0.33193957805633545,0.22908863425254822,0.43899232149124146,0.2454739362001419,0.29463258385658264
create,0.2826802134513855,0.2962724268436432,0.2948911190032959,0.37296369671821594,0.30716457962989807,0.3243504762649536,0.12853467464447021,0.19592803716659546,0.18585781753063202,0.300167441368103
a,0.44038116931915283,0.3320399522781372,0.29122111201286316,0.398599237203598,0.4145890474319458,0.2583659291267395,0.17391081154346466,0.3733035624027252,0.2591511309146881,0.23916715383529663
test,0.2297848016023636,0.2596650719642639,0.26448285579681396,0.2052721232175827,0.22820907831192017,0.17676876485347748,0.16159306466579437,0.16069631278514862,0.25245779752731323,0.19832737743854523
case,0.30355575680732727,0.30770957469940186,0.33348384499549866,0.33632516860961914,0.34703484177589417,0.2954866588115692,0.3081214725971222,0.2690838575363159,0.2595037817955017,0.33232852816581726
as,0.44774648547172546,0.31749409437179565,0.29302218556404114,0.3824005722999573,0.24472671747207642,0.23730039596557617,0.24179735779762268,0.4165958762168884,0.20372438430786133,0.27043893933296204
to,0.4451248347759247,0.455847829580307,0.3437597155570984,0.5965728163719177,0.38986673951148987,0.33193957805633545,0.22908863425254822,0.43899232149124146,0.2454739362001419,0.29463258385658264
the,0.4739971458911896,0.42745697498321533,0.29647648334503174,0.4133751392364502,0.2575405538082123,0.24833035469055176,0.2557377517223358,0.39804592728614807,0.30172768235206604,0.22068053483963013
constitutionality,0.1887713372707367,0.28605595231056213,0.2394769936800003,0.2550276815891266,0.24974162876605988,0.29170507192611694,0.3587205111980438,0.16457915306091309,0.3580664396286011,0.2698788344860077
of,0.4185989499092102,0.33290785551071167,0.23645815253257751,0.3353942930698395,0.18018293380737305,0.22642050683498383,0.25556012988090515,0.3366928696632385,0.31025201082229614,0.1826142966747284
a,0.44038116931915283,0.3320399522781372,0.29122111201286316,0.398599237203598,0.4145890474319458,0.2583659291267395,0.17391081154346466,0.3733035624027252,0.2591511309146881,0.23916715383529663
law,0.1650637686252594,0.2145031988620758,0.2020018994808197,0.20746640861034393,0.16232065856456757,0.18610309064388275,0.3429178297519684,0.2214563637971878,0.33029448986053467,0.1528988480567932
",",0.4464869201183319,0.3087472915649414,0.24553878605365753,0.32586824893951416,0.23755213618278503,0.22226782143115997,0.25634410977363586,0.38232675194740295,0.3004133105278015,0.31091248989105225
and,0.5064792633056641,0.31309178471565247,0.26490068435668945,0.34921059012413025,0.22983601689338684,0.2800402045249939,0.26306280493736267,0.45699796080589294,0.2742563486099243,0.20544172823429108
then,0.3392637073993683,0.4072686731815338,0.2641095817089081,0.44452744722366333,0.29577091336250305,0.23770040273666382,0.20563773810863495,0.4394479990005493,0.24070550501346588,0.2884598970413208
wins,0.23678883910179138,0.14951586723327637,0.10651488602161407,0.16042020916938782,0.11959753185510635,0.0737357959151268,0.19167184829711914,0.18662221729755402,0.12091083079576492,0.15258653461933136
his,0.39312878251075745,0.26976513862609863,0.19067609310150146,0.292866975069046,0.31599539518356323,0.20237182080745697,0.2338399589061737,0.39785656332969666,0.25897863507270813,0.18075084686279297
case,0.30355575680732727,0.30770957469940186,0.33348384499549866,0.33632516860961914,0.34703484177589417,0.2954866588115692,0.3081214725971222,0.2690838575363159,0.2595037817955017,0.33232852816581726
",",0.4464869201183319,0.3087472915649414,0.24553878605365753,0.32586824893951416,0.23755213618278503,0.22226782143115997,0.25634410977363586,0.38232675194740295,0.3004133105278015,0.31091248989105225
then,0.3392637073993683,0.4072686731815338,0.2641095817089081,0.44452744722366333,0.29577091336250305,0.23770040273666382,0.20563773810863495,0.4394479990005493,0.24070550501346588,0.2884598970413208
that,0.4137635827064514,0.6297725439071655,0.462776243686676,0.5895259380340576,0.47597742080688477,0.30128729343414307,0.2554863393306732,0.43523597717285156,0.31985118985176086,0.32716336846351624
act,0.22890116274356842,0.2622668445110321,0.1948413848876953,0.24421697854995728,0.2361227124929428,0.24336272478103638,0.2877095937728882,0.21689341962337494,0.2609851360321045,0.1482519507408142
did,0.318512886762619,0.4259131848812103,0.2975914180278778,0.6268245577812195,0.2379743605852127,0.2150208204984665,0.24865782260894775,0.3330625295639038,0.24901489913463593,0.3023456633090973
not,0.39280617237091064,0.5449194312095642,0.4808345437049866,0.5854519605636597,0.42651668190956116,0.41114541888237,0.2650004029273987,0.4146956503391266,0.24801456928253174,0.41942933201789856
constitute,0.22246766090393066,0.30935925245285034,0.23352757096290588,0.2572585642337799,0.19674275815486908,0.22960400581359863,0.23432035744190216,0.1879390925168991,0.3029380142688751,0.23319922387599945
civil,0.1685788929462433,0.15091551840305328,0.177180215716362,0.16814836859703064,0.14305506646633148,0.17754149436950684,0.2688415050506592,0.17608642578125,0.3131106197834015,0.1494513899087906
disobedience,0.23370130360126495,0.3298627436161041,0.25908952951431274,0.29806897044181824,0.2766490578651428,0.302621990442276,0.45228755474090576,0.26316946744918823,0.5386278629302979,0.19890835881233215
.,0.4726039469242096,0.3567904531955719,0.3219331204891205,0.35067233443260193,0.24185851216316223,0.19342699646949768,0.2764611542224884,0.38690751791000366,0.2967488765716553,0.4130953550338745
