,in,the,rankine,cycle,",",in,what,state,is,the,working,fluid,received,in,the,condenser,?
working,0.3062970042228699,0.25857484340667725,0.14615657925605774,0.1813115030527115,0.29007792472839355,0.3062970042228699,0.2846863269805908,0.10993105918169022,0.20290212333202362,0.25857484340667725,1.0,0.1520453691482544,0.1792297065258026,0.3062970042228699,0.25857484340667725,0.15785548090934753,0.17154020071029663
fluid,0.1272517591714859,0.23256433010101318,0.2930317521095276,0.22116050124168396,0.10517379641532898,0.1272517591714859,0.20682886242866516,0.12536951899528503,0.23022614419460297,0.23256433010101318,0.1520453691482544,1.0,0.06534065306186676,0.1272517591714859,0.23256433010101318,0.44387733936309814,0.18212400376796722
which,0.4840516746044159,0.6521818041801453,0.1840226650238037,0.3195553123950958,0.3658004403114319,0.4840516746044159,0.5261979103088379,0.27248382568359375,0.4457404911518097,0.6521818041801453,0.2586616575717926,0.28319084644317627,0.15137042105197906,0.4840516746044159,0.6521818041801453,0.3179163336753845,0.25814583897590637
is,0.5394441485404968,0.5823672413825989,0.19099628925323486,0.20626789331436157,0.4691906273365021,0.5394441485404968,0.28837618231773376,0.2627358138561249,1.0,0.5823672413825989,0.20290212333202362,0.23022614419460297,0.17726187407970428,0.5394441485404968,0.5823672413825989,0.29313454031944275,0.22961433231830597
received,0.2772020101547241,0.24890556931495667,0.1423337608575821,0.04224869981408119,0.2926693558692932,0.2772020101547241,0.1010502278804779,0.1480671912431717,0.17726187407970428,0.24890556931495667,0.1792297065258026,0.06534065306186676,1.0000001192092896,0.2772020101547241,0.24890556931495667,0.07627248764038086,0.11905962228775024
from,0.4274188280105591,0.40150508284568787,0.13752205669879913,0.14248938858509064,0.39760664105415344,0.4274188280105591,0.2737620174884796,0.29024070501327515,0.27355384826660156,0.40150508284568787,0.1803286075592041,0.15832044184207916,0.26433753967285156,0.4274188280105591,0.40150508284568787,0.15078984200954437,0.19969791173934937
the,0.6662389636039734,1.0,0.22060109674930573,0.2701641917228699,0.4933079481124878,0.6662389636039734,0.42745697498321533,0.3097178041934967,0.5823672413825989,1.0,0.25857484340667725,0.23256433010101318,0.24890556931495667,0.6662389636039734,1.0,0.26016345620155334,0.22068053483963013
condenser,0.21727193892002106,0.26016345620155334,0.36066946387290955,0.31813663244247437,0.25081467628479004,0.21727193892002106,0.2606344223022461,0.19411015510559082,0.29313454031944275,0.26016345620155334,0.15785548090934753,0.44387733936309814,0.07627248764038086,0.21727193892002106,0.26016345620155334,1.0000001192092896,0.1732601672410965
as,0.3887844979763031,0.48381632566452026,0.25652822852134705,0.13709931075572968,0.48816442489624023,0.3887844979763031,0.31749409437179565,0.26851922273635864,0.43216490745544434,0.48381632566452026,0.2861536145210266,0.15303975343704224,0.24595820903778076,0.3887844979763031,0.48381632566452026,0.20979613065719604,0.27043893933296204
a,0.539380669593811,0.5829201340675354,0.18306823074817657,0.21741491556167603,0.427140474319458,0.539380669593811,0.3320399522781372,0.25097307562828064,0.658733606338501,0.5829201340675354,0.2998538911342621,0.22105562686920166,0.22444266080856323,0.539380669593811,0.5829201340675354,0.25842127203941345,0.23916715383529663
liquid,0.19967526197433472,0.25047987699508667,0.26619791984558105,0.20723608136177063,0.18898124992847443,0.19967526197433472,0.24017377197742462,0.16684888303279877,0.2801579535007477,0.25047987699508667,0.19118084013462067,0.5961727499961853,0.0652841180562973,0.19967526197433472,0.25047987699508667,0.5615329742431641,0.18412289023399353
not,0.3403114080429077,0.4310511648654938,0.13471978902816772,0.1816037893295288,0.3769696354866028,0.3403114080429077,0.5449194312095642,0.23725773394107819,0.3776007890701294,0.4310511648654938,0.2550792098045349,0.2116823047399521,0.18749265372753143,0.3403114080429077,0.4310511648654938,0.25430771708488464,0.41942933201789856
as,0.3887844979763031,0.48381632566452026,0.25652822852134705,0.13709931075572968,0.48816442489624023,0.3887844979763031,0.31749409437179565,0.26851922273635864,0.43216490745544434,0.48381632566452026,0.2861536145210266,0.15303975343704224,0.24595820903778076,0.3887844979763031,0.48381632566452026,0.20979613065719604,0.27043893933296204
a,0.539380669593811,0.5829201340675354,0.18306823074817657,0.21741491556167603,0.427140474319458,0.539380669593811,0.3320399522781372,0.25097307562828064,0.658733606338501,0.5829201340675354,0.2998538911342621,0.22105562686920166,0.22444266080856323,0.539380669593811,0.5829201340675354,0.25842127203941345,0.23916715383529663
gas,0.20770272612571716,0.2339978665113449,0.26926785707473755,0.22146804630756378,0.22298859059810638,0.20770272612571716,0.20887799561023712,0.19630062580108643,0.1897863894701004,0.2339978665113449,0.20164042711257935,0.37004855275154114,0.11450670659542084,0.20770272612571716,0.2339978665113449,0.4099571704864502,0.1582372784614563
.,0.5591574311256409,0.5934505462646484,0.24286073446273804,0.19143328070640564,0.6812511086463928,0.5591574311256409,0.3567904531955719,0.31380724906921387,0.4569662809371948,0.5934505462646484,0.28468647599220276,0.17701123654842377,0.25050681829452515,0.5591574311256409,0.5934505462646484,0.2411055713891983,0.4130953550338745
,in,the,rankine,cycle,",",in,what,state,is,the,working,fluid,received,in,the,condenser,?
pumping,0.20604990422725677,0.27380403876304626,0.240411639213562,0.21573418378829956,0.2648894488811493,0.20604990422725677,0.19585782289505005,0.1232447400689125,0.18893086910247803,0.27380403876304626,0.2155255526304245,0.41709983348846436,0.10721788555383682,0.20604990422725677,0.27380403876304626,0.40672656893730164,0.19188620150089264
the,0.6662389636039734,1.0,0.22060109674930573,0.2701641917228699,0.4933079481124878,0.6662389636039734,0.42745697498321533,0.3097178041934967,0.5823672413825989,1.0,0.25857484340667725,0.23256433010101318,0.24890556931495667,0.6662389636039734,1.0,0.26016345620155334,0.22068053483963013
working,0.3062970042228699,0.25857484340667725,0.14615657925605774,0.1813115030527115,0.29007792472839355,0.3062970042228699,0.2846863269805908,0.10993105918169022,0.20290212333202362,0.25857484340667725,1.0,0.1520453691482544,0.1792297065258026,0.3062970042228699,0.25857484340667725,0.15785548090934753,0.17154020071029663
fluid,0.1272517591714859,0.23256433010101318,0.2930317521095276,0.22116050124168396,0.10517379641532898,0.1272517591714859,0.20682886242866516,0.12536951899528503,0.23022614419460297,0.23256433010101318,0.1520453691482544,1.0,0.06534065306186676,0.1272517591714859,0.23256433010101318,0.44387733936309814,0.18212400376796722
in,1.0,0.6662389636039734,0.20086932182312012,0.20483464002609253,0.5201468467712402,1.0,0.30808621644973755,0.33316072821617126,0.5394441485404968,0.6662389636039734,0.3062970042228699,0.1272517591714859,0.2772020101547241,1.0,0.6662389636039734,0.21727193892002106,0.20430970191955566
liquid,0.19967526197433472,0.25047987699508667,0.26619791984558105,0.20723608136177063,0.18898124992847443,0.19967526197433472,0.24017377197742462,0.16684888303279877,0.2801579535007477,0.25047987699508667,0.19118084013462067,0.5961727499961853,0.0652841180562973,0.19967526197433472,0.25047987699508667,0.5615329742431641,0.18412289023399353
form,0.2815987169742584,0.29286009073257446,0.036679916083812714,0.27882295846939087,0.21805599331855774,0.2815987169742584,0.15868011116981506,0.18559840321540833,0.3218395411968231,0.29286009073257446,0.07635286450386047,0.18025903403759003,0.11098872125148773,0.2815987169742584,0.29286009073257446,0.2667839229106903,0.1463010311126709
during,0.4627237319946289,0.4838213622570038,0.21040219068527222,0.2853600084781647,0.3225448727607727,0.4627237319946289,0.24137552082538605,0.21024808287620544,0.2240111529827118,0.4838213622570038,0.16578039526939392,0.18480466306209564,0.25723084807395935,0.4627237319946289,0.4838213622570038,0.16775262355804443,0.1325719803571701
the,0.6662389636039734,1.0,0.22060109674930573,0.2701641917228699,0.4933079481124878,0.6662389636039734,0.42745697498321533,0.3097178041934967,0.5823672413825989,1.0,0.25857484340667725,0.23256433010101318,0.24890556931495667,0.6662389636039734,1.0,0.26016345620155334,0.22068053483963013
cycle,0.20483464002609253,0.2701641917228699,0.2285865843296051,1.0000001192092896,0.16122886538505554,0.20483464002609253,0.17920038104057312,0.1810918003320694,0.20626789331436157,0.2701641917228699,0.1813115030527115,0.22116050124168396,0.04224869981408119,0.20483464002609253,0.2701641917228699,0.31813663244247437,0.07156776636838913
requires,0.16126661002635956,0.2693159878253937,0.17524927854537964,0.17253422737121582,0.199883371591568,0.16126661002635956,0.24784088134765625,0.21150276064872742,0.3339230418205261,0.2693159878253937,0.20638152956962585,0.20458130538463593,0.20831578969955444,0.16126661002635956,0.2693159878253937,0.196394681930542,0.26020103693008423
a,0.539380669593811,0.5829201340675354,0.18306823074817657,0.21741491556167603,0.427140474319458,0.539380669593811,0.3320399522781372,0.25097307562828064,0.658733606338501,0.5829201340675354,0.2998538911342621,0.22105562686920166,0.22444266080856323,0.539380669593811,0.5829201340675354,0.25842127203941345,0.23916715383529663
small,0.3722202181816101,0.39655908942222595,0.0847403034567833,0.06364475190639496,0.3083299398422241,0.3722202181816101,0.2504110634326935,0.18277333676815033,0.32085540890693665,0.39655908942222595,0.2157694548368454,0.22430427372455597,0.16525672376155853,0.3722202181816101,0.39655908942222595,0.2505989074707031,0.13914890587329865
fraction,0.16625259816646576,0.20450231432914734,0.20953471958637238,0.20183859765529633,0.17977602779865265,0.16625259816646576,0.2630118429660797,0.12526799738407135,0.22828060388565063,0.20450231432914734,0.16617467999458313,0.3247876465320587,0.1342765837907791,0.16625259816646576,0.20450231432914734,0.3315194547176361,0.18103548884391785
of,0.5696388483047485,0.733189046382904,0.22334030270576477,0.255176842212677,0.4946078956127167,0.5696388483047485,0.33290785551071167,0.34253445267677307,0.4854315221309662,0.733189046382904,0.19986772537231445,0.217294842004776,0.2628524899482727,0.5696388483047485,0.733189046382904,0.2694534957408905,0.1826142966747284
the,0.6662389636039734,1.0,0.22060109674930573,0.2701641917228699,0.4933079481124878,0.6662389636039734,0.42745697498321533,0.3097178041934967,0.5823672413825989,1.0,0.25857484340667725,0.23256433010101318,0.24890556931495667,0.6662389636039734,1.0,0.26016345620155334,0.22068053483963013
energy,0.17693158984184265,0.26756542921066284,0.3473239541053772,0.2753652334213257,0.21156731247901917,0.17693158984184265,0.190252885222435,0.23521903157234192,0.2171693742275238,0.26756542921066284,0.17909421026706696,0.3814762830734253,0.16365760564804077,0.17693158984184265,0.26756542921066284,0.34901657700538635,0.14860127866268158
to,0.45010748505592346,0.535392165184021,0.15547960996627808,0.17373278737068176,0.44245919585227966,0.45010748505592346,0.455847829580307,0.25557461380958557,0.42745086550712585,0.535392165184021,0.28215980529785156,0.20024138689041138,0.18226240575313568,0.45010748505592346,0.535392165184021,0.2080451101064682,0.29463258385658264
transport,0.2746078073978424,0.2433847039937973,0.12093294411897659,0.18109557032585144,0.21959951519966125,0.2746078073978424,0.1845296025276184,0.19026994705200195,0.22889505326747894,0.2433847039937973,0.2208305448293686,0.18008077144622803,0.10482249408960342,0.2746078073978424,0.2433847039937973,0.26893964409828186,0.16607823967933655
it,0.5130809545516968,0.6251175999641418,0.18998494744300842,0.16807562112808228,0.48329564929008484,0.5130809545516968,0.45803478360176086,0.32295069098472595,0.6328473687171936,0.6251175999641418,0.24055777490139008,0.24193459749221802,0.167928084731102,0.5130809545516968,0.6251175999641418,0.2855283319950104,0.25732165575027466
compared,0.2479310929775238,0.28685078024864197,0.2752874791622162,0.1571129560470581,0.25363782048225403,0.2479310929775238,0.241532102227211,0.10559162497520447,0.2816821038722992,0.28685078024864197,0.200960174202919,0.22019606828689575,0.22442924976348877,0.2479310929775238,0.28685078024864197,0.19683581590652466,0.21399109065532684
to,0.45010748505592346,0.535392165184021,0.15547960996627808,0.17373278737068176,0.44245919585227966,0.45010748505592346,0.455847829580307,0.25557461380958557,0.42745086550712585,0.535392165184021,0.28215980529785156,0.20024138689041138,0.18226240575313568,0.45010748505592346,0.535392165184021,0.2080451101064682,0.29463258385658264
the,0.6662389636039734,1.0,0.22060109674930573,0.2701641917228699,0.4933079481124878,0.6662389636039734,0.42745697498321533,0.3097178041934967,0.5823672413825989,1.0,0.25857484340667725,0.23256433010101318,0.24890556931495667,0.6662389636039734,1.0,0.26016345620155334,0.22068053483963013
energy,0.17693158984184265,0.26756542921066284,0.3473239541053772,0.2753652334213257,0.21156731247901917,0.17693158984184265,0.190252885222435,0.23521903157234192,0.2171693742275238,0.26756542921066284,0.17909421026706696,0.3814762830734253,0.16365760564804077,0.17693158984184265,0.26756542921066284,0.34901657700538635,0.14860127866268158
needed,0.21117523312568665,0.3064746856689453,0.17148414254188538,0.16541512310504913,0.29017356038093567,0.21117523312568665,0.3631289601325989,0.2064431756734848,0.21605761349201202,0.3064746856689453,0.273847758769989,0.23864105343818665,0.22893546521663666,0.21117523312568665,0.3064746856689453,0.20692166686058044,0.2863257825374603
to,0.45010748505592346,0.535392165184021,0.15547960996627808,0.17373278737068176,0.44245919585227966,0.45010748505592346,0.455847829580307,0.25557461380958557,0.42745086550712585,0.535392165184021,0.28215980529785156,0.20024138689041138,0.18226240575313568,0.45010748505592346,0.535392165184021,0.2080451101064682,0.29463258385658264
compress,0.12843257188796997,0.21794894337654114,0.28344792127609253,0.22386954724788666,0.19893641769886017,0.12843257188796997,0.20532965660095215,0.21497705578804016,0.2424849569797516,0.21794894337654114,0.14788506925106049,0.45924878120422363,0.07768513262271881,0.12843257188796997,0.21794894337654114,0.5081679821014404,0.2088751494884491
the,0.6662389636039734,1.0,0.22060109674930573,0.2701641917228699,0.4933079481124878,0.6662389636039734,0.42745697498321533,0.3097178041934967,0.5823672413825989,1.0,0.25857484340667725,0.23256433010101318,0.24890556931495667,0.6662389636039734,1.0,0.26016345620155334,0.22068053483963013
working,0.3062970042228699,0.25857484340667725,0.14615657925605774,0.1813115030527115,0.29007792472839355,0.3062970042228699,0.2846863269805908,0.10993105918169022,0.20290212333202362,0.25857484340667725,1.0,0.1520453691482544,0.1792297065258026,0.3062970042228699,0.25857484340667725,0.15785548090934753,0.17154020071029663
fluid,0.1272517591714859,0.23256433010101318,0.2930317521095276,0.22116050124168396,0.10517379641532898,0.1272517591714859,0.20682886242866516,0.12536951899528503,0.23022614419460297,0.23256433010101318,0.1520453691482544,1.0,0.06534065306186676,0.1272517591714859,0.23256433010101318,0.44387733936309814,0.18212400376796722
in,1.0,0.6662389636039734,0.20086932182312012,0.20483464002609253,0.5201468467712402,1.0,0.30808621644973755,0.33316072821617126,0.5394441485404968,0.6662389636039734,0.3062970042228699,0.1272517591714859,0.2772020101547241,1.0,0.6662389636039734,0.21727193892002106,0.20430970191955566
gaseous,0.22336186468601227,0.28062355518341064,0.3550550043582916,0.2623344361782074,0.20976068079471588,0.22336186468601227,0.28648024797439575,0.1685764491558075,0.2596348226070404,0.28062355518341064,0.18759404122829437,0.5092994570732117,0.20529116690158844,0.22336186468601227,0.28062355518341064,0.5778053998947144,0.1947249323129654
form,0.2815987169742584,0.29286009073257446,0.036679916083812714,0.27882295846939087,0.21805599331855774,0.2815987169742584,0.15868011116981506,0.18559840321540833,0.3218395411968231,0.29286009073257446,0.07635286450386047,0.18025903403759003,0.11098872125148773,0.2815987169742584,0.29286009073257446,0.2667839229106903,0.1463010311126709
in,1.0,0.6662389636039734,0.20086932182312012,0.20483464002609253,0.5201468467712402,1.0,0.30808621644973755,0.33316072821617126,0.5394441485404968,0.6662389636039734,0.3062970042228699,0.1272517591714859,0.2772020101547241,1.0,0.6662389636039734,0.21727193892002106,0.20430970191955566
a,0.539380669593811,0.5829201340675354,0.18306823074817657,0.21741491556167603,0.427140474319458,0.539380669593811,0.3320399522781372,0.25097307562828064,0.658733606338501,0.5829201340675354,0.2998538911342621,0.22105562686920166,0.22444266080856323,0.539380669593811,0.5829201340675354,0.25842127203941345,0.23916715383529663
compressor,0.13363295793533325,0.20374605059623718,0.3146919012069702,0.21492785215377808,0.19969230890274048,0.13363295793533325,0.2015163004398346,0.1916247308254242,0.27320700883865356,0.20374605059623718,0.14862732589244843,0.4884539246559143,0.053809311240911484,0.13363295793533325,0.20374605059623718,0.5675896406173706,0.1650962382555008
(,0.3087427020072937,0.33289089798927307,0.23359441757202148,0.15891370177268982,0.6363511681556702,0.3087427020072937,0.2411840260028839,0.23423868417739868,0.35393038392066956,0.33289089798927307,0.18173585832118988,0.10252980142831802,0.19827008247375488,0.3087427020072937,0.33289089798927307,0.18409624695777893,0.40561532974243164
as,0.3887844979763031,0.48381632566452026,0.25652822852134705,0.13709931075572968,0.48816442489624023,0.3887844979763031,0.31749409437179565,0.26851922273635864,0.43216490745544434,0.48381632566452026,0.2861536145210266,0.15303975343704224,0.24595820903778076,0.3887844979763031,0.48381632566452026,0.20979613065719604,0.27043893933296204
in,1.0,0.6662389636039734,0.20086932182312012,0.20483464002609253,0.5201468467712402,1.0,0.30808621644973755,0.33316072821617126,0.5394441485404968,0.6662389636039734,0.3062970042228699,0.1272517591714859,0.2772020101547241,1.0,0.6662389636039734,0.21727193892002106,0.20430970191955566
the,0.6662389636039734,1.0,0.22060109674930573,0.2701641917228699,0.4933079481124878,0.6662389636039734,0.42745697498321533,0.3097178041934967,0.5823672413825989,1.0,0.25857484340667725,0.23256433010101318,0.24890556931495667,0.6662389636039734,1.0,0.26016345620155334,0.22068053483963013
carnot,0.21812281012535095,0.24170513451099396,0.3368340730667114,0.19106033444404602,0.32231613993644714,0.21812281012535095,0.16825038194656372,0.16507680714130402,0.25844618678092957,0.24170513451099396,0.09957211464643478,0.18537774682044983,0.16507722437381744,0.21812281012535095,0.24170513451099396,0.30460605025291443,0.18029625713825226
cycle,0.20483464002609253,0.2701641917228699,0.2285865843296051,1.0000001192092896,0.16122886538505554,0.20483464002609253,0.17920038104057312,0.1810918003320694,0.20626789331436157,0.2701641917228699,0.1813115030527115,0.22116050124168396,0.04224869981408119,0.20483464002609253,0.2701641917228699,0.31813663244247437,0.07156776636838913
),0.3326910734176636,0.3456730246543884,0.24620813131332397,0.1594121754169464,0.63033527135849,0.3326910734176636,0.26259949803352356,0.2340407520532608,0.37732169032096863,0.3456730246543884,0.19382897019386292,0.12132561951875687,0.2169337123632431,0.3326910734176636,0.3456730246543884,0.1828947812318802,0.42300865054130554
.,0.5591574311256409,0.5934505462646484,0.24286073446273804,0.19143328070640564,0.6812511086463928,0.5591574311256409,0.3567904531955719,0.31380724906921387,0.4569662809371948,0.5934505462646484,0.28468647599220276,0.17701123654842377,0.25050681829452515,0.5591574311256409,0.5934505462646484,0.2411055713891983,0.4130953550338745
