,what,color,was,featured,in,promotions,related,to,super,bowl,50,?
and,0.31309178471565247,0.21500243246555328,0.3740963041782379,0.26700839400291443,0.4954058527946472,0.2456296682357788,0.27869361639022827,0.48971283435821533,0.18368244171142578,0.1698254644870758,0.0032697415444999933,0.20544172823429108
painted,0.19051748514175415,0.23317764699459076,0.2505439817905426,0.27508512139320374,0.17467723786830902,0.10450980067253113,0.12259604036808014,0.17417682707309723,0.1073715016245842,0.21304813027381897,0.08831141889095306,0.13457663357257843
on,0.34226128458976746,0.20340315997600555,0.3909217119216919,0.38461124897003174,0.46853652596473694,0.2635563015937805,0.21967367827892303,0.41031414270401,0.1569211632013321,0.1334993690252304,0.05590687692165375,0.2714994251728058
fields,0.14054246246814728,0.1414540857076645,0.09075388312339783,0.11882300674915314,0.19709080457687378,0.2060614973306656,0.1407257467508316,0.24277333915233612,0.08708840608596802,0.16866959631443024,-0.08669588714838028,0.1411406248807907
",",0.3087472915649414,0.20653429627418518,0.45456063747406006,0.27189624309539795,0.5201468467712402,0.27384960651397705,0.28963401913642883,0.44245919585227966,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.31091248989105225
the,0.42745697498321533,0.21895472705364227,0.48711544275283813,0.28660184144973755,0.6662389636039734,0.24518147110939026,0.26962998509407043,0.535392165184021,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.22068053483963013
numbering,0.26612839102745056,0.20506060123443604,0.1521965116262436,0.11231619119644165,0.23750828206539154,0.15435563027858734,0.21140123903751373,0.280720978975296,0.18296942114830017,0.08578565716743469,-0.04261156544089317,0.18656331300735474
of,0.33290785551071167,0.1876296103000641,0.4069072902202606,0.2342860847711563,0.5696388483047485,0.1813122034072876,0.2691357135772705,0.41548454761505127,0.14718765020370483,0.2243070751428604,0.006577443331480026,0.1826142966747284
the,0.42745697498321533,0.21895472705364227,0.48711544275283813,0.28660184144973755,0.6662389636039734,0.24518147110939026,0.26962998509407043,0.535392165184021,0.21959073841571808,0.21576224267482758,0.03602437674999237,0.22068053483963013
50-yard,0.20699849724769592,0.18793989717960358,0.3158988356590271,0.175955131649971,0.2469327449798584,0.16793744266033173,0.12811283767223358,0.21221671998500824,0.17980119585990906,0.18631784617900848,0.011375758796930313,0.11265861243009567
line,0.2245367169380188,0.1994156837463379,0.1765366792678833,0.09827856719493866,0.2258777767419815,0.1329360455274582,0.07178187370300293,0.2615616023540497,0.1948607861995697,0.09206075221300125,-0.06176300346851349,0.16271452605724335
on,0.34226128458976746,0.20340315997600555,0.3909217119216919,0.38461124897003174,0.46853652596473694,0.2635563015937805,0.21967367827892303,0.41031414270401,0.1569211632013321,0.1334993690252304,0.05590687692165375,0.2714994251728058
fields,0.14054246246814728,0.1414540857076645,0.09075388312339783,0.11882300674915314,0.19709080457687378,0.2060614973306656,0.1407257467508316,0.24277333915233612,0.08708840608596802,0.16866959631443024,-0.08669588714838028,0.1411406248807907
was,0.22111038863658905,0.15961390733718872,1.0000001192092896,0.3064519464969635,0.45514053106307983,0.22922086715698242,0.10734758526086807,0.3636345863342285,0.21420986950397491,0.21915455162525177,-0.0011744623770937324,0.18412111699581146
colored,0.18799574673175812,0.5748913884162903,0.15550875663757324,0.18440543115139008,0.2016526460647583,0.16654248535633087,0.11860950291156769,0.23767231404781342,0.16287699341773987,0.23187671601772308,0.09715691953897476,0.17333996295928955
gold,0.15779642760753632,0.21654076874256134,0.24345459043979645,0.19190490245819092,0.21206732094287872,0.16229762136936188,0.08949923515319824,0.19999347627162933,0.1844714879989624,0.19331370294094086,0.006151561159640551,0.11542754620313644
",",0.3087472915649414,0.20653429627418518,0.45456063747406006,0.27189624309539795,0.5201468467712402,0.27384960651397705,0.28963401913642883,0.44245919585227966,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.31091248989105225
and,0.31309178471565247,0.21500243246555328,0.3740963041782379,0.26700839400291443,0.4954058527946472,0.2456296682357788,0.27869361639022827,0.48971283435821533,0.18368244171142578,0.1698254644870758,0.0032697415444999933,0.20544172823429108
beginning,0.3351518511772156,0.21635805070400238,0.35191401839256287,0.2400553673505783,0.3787442147731781,0.19478732347488403,0.20225916802883148,0.32582011818885803,0.1733865588903427,0.17699073255062103,0.04047684744000435,0.19413669407367706
on,0.34226128458976746,0.20340315997600555,0.3909217119216919,0.38461124897003174,0.46853652596473694,0.2635563015937805,0.21967367827892303,0.41031414270401,0.1569211632013321,0.1334993690252304,0.05590687692165375,0.2714994251728058
week,0.2483774870634079,0.19774609804153442,0.24251437187194824,0.30055928230285645,0.2674444317817688,0.33944377303123474,0.1511010229587555,0.27498435974121094,0.18053525686264038,0.2576042413711548,-0.09653012454509735,0.25105318427085876
7,-0.1699475795030594,-0.1588040143251419,0.002381215337663889,-0.18917664885520935,-0.02604081481695175,-0.11410502344369888,-0.10814143717288971,-0.1819358468055725,-0.11163666844367981,-0.12705844640731812,-0.104477159678936,-0.15092156827449799
",",0.3087472915649414,0.20653429627418518,0.45456063747406006,0.27189624309539795,0.5201468467712402,0.27384960651397705,0.28963401913642883,0.44245919585227966,0.22322475910186768,0.1810409277677536,-0.025195008143782616,0.31091248989105225
all,0.41981086134910583,0.2018435001373291,0.23179835081100464,0.2586855888366699,0.3335905969142914,0.26110103726387024,0.25958722829818726,0.42520734667778015,0.26925644278526306,0.2204573154449463,0.10941741615533829,0.29575422406196594
sideline,0.3090035319328308,0.250257670879364,0.23175807297229767,0.36303839087486267,0.2289857119321823,0.31395554542541504,0.150791734457016,0.20917049050331116,0.2961301803588867,0.33748066425323486,0.005377794615924358,0.2637002468109131
jackets,0.138166144490242,0.34018102288246155,0.1580561101436615,0.19067531824111938,0.21110542118549347,0.16397039592266083,0.06065448746085167,0.23376785218715668,0.1899246871471405,0.2728385329246521,0.0486503541469574,0.0852784663438797
and,0.31309178471565247,0.21500243246555328,0.3740963041782379,0.26700839400291443,0.4954058527946472,0.2456296682357788,0.27869361639022827,0.48971283435821533,0.18368244171142578,0.1698254644870758,0.0032697415444999933,0.20544172823429108
hats,0.29457175731658936,0.2166050374507904,0.15088391304016113,0.18250243365764618,0.1803412139415741,0.2641999125480652,0.11005212366580963,0.24897365272045135,0.12189412862062454,0.19273144006729126,0.041738152503967285,0.22648833692073822
featured,0.20330384373664856,0.1986236274242401,0.3064519464969635,0.9999999403953552,0.2658694386482239,0.3400975465774536,0.19565393030643463,0.1969822198152542,0.24398969113826752,0.18793275952339172,0.08678045123815536,0.2944096624851227
gold-trimmed,0.3198505938053131,0.3210209012031555,0.30106842517852783,0.2760485112667084,0.3026413023471832,0.2598184645175934,0.17865096032619476,0.29651981592178345,0.21647635102272034,0.27731314301490784,0.07611178606748581,0.3005979359149933
logos,0.24573560059070587,0.23626486957073212,0.12409704178571701,0.2867586016654968,0.10345860570669174,0.3161822259426117,0.1310425102710724,0.24047820270061493,0.13980142772197723,0.06191003695130348,0.13113391399383545,0.3621874749660492
.,0.3567904531955719,0.2641010880470276,0.40146201848983765,0.27540460228919983,0.5591574311256409,0.2715405225753784,0.21688014268875122,0.4645031690597534,0.2757420241832733,0.21516893804073334,0.04325474053621292,0.4130953550338745
