,what,is,one,way,of,digital,civil,disobedience,that,can,have,far,reaching,consequences,?
example,0.3456268310546875,0.36737263202667236,0.41499486565589905,0.4234580993652344,0.3570667505264282,0.17115098237991333,0.2001555860042572,0.24911116063594818,0.429897665977478,0.5023694038391113,0.39606785774230957,0.16992825269699097,0.14522641897201538,0.37534189224243164,0.30374911427497864
would,0.45766422152519226,0.33626067638397217,0.38529840111732483,0.4341159760951996,0.3353942930698395,0.128029927611351,0.16814836859703064,0.29806897044181824,0.5895259380340576,0.5638198852539062,0.484149694442749,0.32303348183631897,0.2676410675048828,0.3616075813770294,0.37178951501846313
be,0.3929833769798279,0.4819129705429077,0.4154875874519348,0.4511762857437134,0.33904364705085754,0.21351298689842224,0.18061059713363647,0.2944406270980835,0.6036020517349243,0.5791122913360596,0.5760743618011475,0.29831254482269287,0.240005761384964,0.30131083726882935,0.3324260413646698
wbai,0.13974793255329132,0.2020607888698578,0.2936415374279022,0.25203365087509155,0.17179913818836212,0.1584477424621582,0.09723326563835144,0.2089785784482956,0.2598251402378082,0.22614678740501404,0.24058090150356293,0.1588735580444336,0.20722167193889618,0.22417384386062622,0.22031190991401672
's,0.02692362666130066,0.02396530658006668,0.06913424283266068,-0.010326403193175793,-0.03817026689648628,0.14468993246555328,-0.06354409456253052,0.027719656005501747,0.04397977516055107,-0.02075597457587719,-0.02807004563510418,-0.04955904185771942,-0.029002901166677475,0.05309326946735382,-0.023395681753754616
broadcasting,0.18499015271663666,0.1978546530008316,0.22559240460395813,0.21465849876403809,0.25924646854400635,0.43006980419158936,0.21364839375019073,0.2135341912508011,0.23971983790397644,0.1490316390991211,0.12691432237625122,0.12327894568443298,0.1510535627603531,0.17763963341712952,0.10870421677827835
the,0.42745697498321533,0.5823672413825989,0.5514441132545471,0.36217406392097473,0.733189046382904,0.18361380696296692,0.2477465271949768,0.30963727831840515,0.5473989248275757,0.312528520822525,0.40389683842658997,0.38564538955688477,0.3691650927066803,0.23945103585720062,0.22068053483963013
track,0.17872828245162964,0.1642182618379593,0.1980031579732895,0.22668714821338654,0.15073983371257782,0.2515924870967865,0.1328417956829071,0.12480148673057556,0.25258058309555054,0.16157284379005432,0.19954295456409454,0.17678605020046234,0.2283698171377182,0.15480071306228638,0.11461397260427475
``,0.008517155423760414,0.058766357600688934,0.1164957657456398,0.016825292259454727,0.06780257821083069,-0.1701599359512329,0.06784805655479431,0.06214885041117668,0.05285148695111275,0.12428006529808044,0.1022237241268158,0.03386557102203369,0.11536421626806259,0.054894380271434784,0.0685480609536171
filthy,0.26481086015701294,0.24118384718894958,0.2197321206331253,0.31514471769332886,0.16805492341518402,0.17658066749572754,0.10637015849351883,0.32209229469299316,0.3453849256038666,0.27707740664482117,0.27771544456481934,0.21952056884765625,0.1800307184457779,0.2723548710346222,0.22993110120296478
words,0.3355468809604645,0.2681862413883209,0.289148211479187,0.33623823523521423,0.26259833574295044,0.11964839696884155,0.13701316714286804,0.2482956498861313,0.3719562590122223,0.28539231419563293,0.25717443227767944,0.1561395674943924,0.1469070166349411,0.3327900171279907,0.27074310183525085
'',0.08143015950918198,0.0793738141655922,0.036477331072092056,0.010584947653114796,0.13035868108272552,0.11107105761766434,-0.062313709408044815,0.003403886454179883,0.007880004122853279,0.008988718502223492,0.0312618687748909,0.02600502222776413,-0.14195489883422852,0.004461087752133608,0.018684765323996544
from,0.2737620174884796,0.27355384826660156,0.32194891571998596,0.2694782316684723,0.4249346852302551,0.1673154979944229,0.11420916765928268,0.1641564965248108,0.3477667272090912,0.2516351342201233,0.30702701210975647,0.3038284182548523,0.23254083096981049,0.17489276826381683,0.19969791173934937
a,0.3320399522781372,0.658733606338501,0.4910551905632019,0.3330821096897125,0.5052502155303955,0.19387772679328918,0.21693918108940125,0.25352153182029724,0.47537946701049805,0.3915780484676361,0.338716596364975,0.21638330817222595,0.24311277270317078,0.2962040901184082,0.23916715383529663
george,0.22000353038311005,0.14082063734531403,0.16032107174396515,0.1575925201177597,0.22097964584827423,0.10829637199640274,0.17612376809120178,0.21751783788204193,0.16321812570095062,0.09918875247240067,0.1446673721075058,0.06682427227497101,0.10021354258060455,0.12487689405679703,0.1479024887084961
carlin,0.1327032744884491,0.2109561264514923,0.23928797245025635,0.15938793122768402,0.2175062894821167,0.0991194024682045,0.1499115377664566,0.15100298821926117,0.2013585865497589,0.14098797738552094,0.1921815276145935,0.11234106123447418,0.11177470535039902,0.12152479588985443,0.19604559242725372
comedy,0.1880163848400116,0.23129042983055115,0.19359461963176727,0.22008830308914185,0.16859161853790283,0.15207353234291077,0.14225047826766968,0.23172451555728912,0.17098571360111237,0.1644565761089325,0.16262604296207428,0.11327249556779861,0.10151521116495132,0.2490154653787613,0.23552699387073517
album,0.2035754919052124,0.194413423538208,0.20620466768741608,0.2155034989118576,0.1746148020029068,0.20916467905044556,0.12335514277219772,0.19570936262607574,0.21261939406394958,0.17643840610980988,0.17623716592788696,0.1744927167892456,0.24906766414642334,0.13857300579547882,0.22077368199825287
",",0.3087472915649414,0.4691906273365021,0.3696635365486145,0.2861018478870392,0.4946078956127167,0.17865565419197083,0.24795588850975037,0.2878543734550476,0.4137537479400635,0.3139454126358032,0.3541618287563324,0.346853643655777,0.29653310775756836,0.238280788064003,0.31091248989105225
which,0.5261979103088379,0.4457404911518097,0.510688066482544,0.4262211322784424,0.5011631846427917,0.23021383583545685,0.13459211587905884,0.3121037483215332,0.6894589066505432,0.41132649779319763,0.49652695655822754,0.26849839091300964,0.28634902834892273,0.3205901086330414,0.25814583897590637
eventually,0.28470873832702637,0.18755480647087097,0.26059967279434204,0.3486616611480713,0.313495934009552,0.08608078956604004,0.21382565796375275,0.2874630093574524,0.4355502426624298,0.2644006013870239,0.35098060965538025,0.31603190302848816,0.2993222773075104,0.25732558965682983,0.13642115890979767
led,0.12112844735383987,0.14361225068569183,0.2201184630393982,0.1835266798734665,0.32918456196784973,0.07496592402458191,0.2133711278438568,0.3073113262653351,0.20931211113929749,0.07811321318149567,0.23052383959293365,0.17452777922153473,0.2743046283721924,0.24766410887241364,0.09273858368396759
to,0.455847829580307,0.42745086550712585,0.4025384783744812,0.4772548973560333,0.41548454761505127,0.1787031590938568,0.2019355595111847,0.30665844678878784,0.5436353087425232,0.4979398250579834,0.4544740617275238,0.3375735878944397,0.3080388903617859,0.3251718580722809,0.29463258385658264
the,0.42745697498321533,0.5823672413825989,0.5514441132545471,0.36217406392097473,0.733189046382904,0.18361380696296692,0.2477465271949768,0.30963727831840515,0.5473989248275757,0.312528520822525,0.40389683842658997,0.38564538955688477,0.3691650927066803,0.23945103585720062,0.22068053483963013
1978,-0.04368842765688896,0.15995167195796967,0.008096911944448948,-0.07363802939653397,0.13908278942108154,-0.028432687744498253,0.0961773619055748,0.018771866336464882,0.002114179776981473,0.034497205168008804,0.005108505487442017,-0.058464646339416504,0.04562954232096672,0.0006490851519629359,0.06364871561527252
supreme,0.25469252467155457,0.18667450547218323,0.22245237231254578,0.17374441027641296,0.2847438156604767,0.12144063413143158,0.25448501110076904,0.35880598425865173,0.2784337103366852,0.16669581830501556,0.1945253610610962,0.13950848579406738,0.15310566127300262,0.1819545477628708,0.20777292549610138
court,0.23440583050251007,0.20797641575336456,0.19723033905029297,0.18403738737106323,0.28835242986679077,0.1446857452392578,0.23601488769054413,0.3648757040500641,0.2474849969148636,0.14211946725845337,0.1848815530538559,0.10560395568609238,0.18856503069400787,0.15313148498535156,0.17100423574447632
case,0.30770957469940186,0.26648613810539246,0.32077234983444214,0.3350825607776642,0.24743439257144928,0.1263563185930252,0.20832476019859314,0.26680052280426025,0.4129708409309387,0.33999165892601013,0.3773907721042633,0.21169905364513397,0.11995332688093185,0.28757062554359436,0.33232852816581726
of,0.33290785551071167,0.4854315221309662,0.4999135136604309,0.266871839761734,1.0,0.20011478662490845,0.24698495864868164,0.31932318210601807,0.41498205065727234,0.2603091299533844,0.3802283704280853,0.3005201518535614,0.2953004240989685,0.21712252497673035,0.1826142966747284
fcc,0.2598995566368103,0.08942118287086487,0.15966692566871643,0.18173424899578094,0.16839106380939484,0.3401700258255005,0.22405649721622467,0.2515313923358917,0.2836698889732361,0.23952506482601166,0.2916400730609894,0.08448480069637299,0.14779570698738098,0.1712329089641571,0.1708466112613678
v.,0.017213884741067886,-0.05407535284757614,0.00990697555243969,0.04677194729447365,-0.02588406391441822,0.000250150915235281,-0.001860413933172822,-0.034850701689720154,0.015254751779139042,0.028068840503692627,0.023506205528974533,0.07997342944145203,-0.06578736007213593,0.10112821310758591,0.13179227709770203
pacifica,0.10939166694879532,0.13922813534736633,0.13093560934066772,0.08368975669145584,0.171137273311615,0.12984272837638855,0.08866986632347107,0.028890743851661682,0.1705428510904312,0.0880611389875412,0.13923338055610657,0.043962519615888596,0.16733849048614502,0.09462136775255203,0.12138555943965912
foundation,0.19225969910621643,0.18130874633789062,0.1760447770357132,0.18613918125629425,0.26611822843551636,0.17518900334835052,0.13536687195301056,0.2576952278614044,0.23472844064235687,0.1469116061925888,0.20333780348300934,0.08627376705408096,0.10416916757822037,0.20668959617614746,0.1791457086801529
.,0.3567904531955719,0.4569662809371948,0.4123194217681885,0.33520638942718506,0.5352458953857422,0.1748691350221634,0.2541380822658539,0.2603943943977356,0.4460422694683075,0.35783761739730835,0.41614407300949097,0.3168189823627472,0.2908465564250946,0.18794333934783936,0.4130953550338745
