,what,columbia,president,went,to,harvard,?
barack,0.17694424092769623,0.2056824117898941,0.5545250177383423,0.16557322442531586,0.22828489542007446,0.31751391291618347,0.24987603724002838
obama,0.1679007112979889,0.18028220534324646,0.48995211720466614,0.1445867121219635,0.24110257625579834,0.2757115662097931,0.2326410561800003
;,0.10986888408660889,0.08507710695266724,-0.05959305167198181,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
chilean,0.08023303747177124,0.1559109091758728,0.21501024067401886,0.1182577833533287,0.1594799906015396,0.19165284931659698,0.12436610460281372
president,0.1870913952589035,0.15908701717853546,1.0000001192092896,0.18015551567077637,0.21247753500938416,0.2796068787574768,0.14148259162902832
sebastián,0.12618522346019745,0.21408630907535553,0.24898989498615265,0.2005481719970703,0.206894651055336,0.20150350034236908,0.11347917467355728
piñera,0.25989866256713867,0.2771279513835907,0.4648061692714691,0.22220896184444427,0.33636924624443054,0.236662358045578,0.25834921002388
;,0.10986888408660889,0.08507710695266724,-0.05959305167198181,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
colombian,0.12044673413038254,0.22876377403736115,0.25621509552001953,0.08678793907165527,0.14266172051429749,0.14940352737903595,0.1305791437625885
president,0.1870913952589035,0.15908701717853546,1.0000001192092896,0.18015551567077637,0.21247753500938416,0.2796068787574768,0.14148259162902832
juan,0.19267986714839935,0.2189340889453888,0.26245611906051636,0.1955956667661667,0.2553129494190216,0.15142585337162018,0.13757920265197754
manuel,0.11395766586065292,0.15193037688732147,0.297946572303772,0.1318327635526657,0.14313927292823792,0.1479150950908661,0.138501837849617
santos,0.1237853392958641,0.11810509115457535,0.320361852645874,0.08873555064201355,0.1610659658908844,0.0961667001247406,0.20449192821979523
;,0.10986888408660889,0.08507710695266724,-0.05959305167198181,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
costa,0.1364021748304367,0.2070172280073166,0.2818416655063629,0.16315877437591553,0.18133358657360077,0.2014988213777542,0.1834104061126709
rican,0.12873516976833344,0.1701512187719345,0.2394489347934723,0.15292273461818695,0.18837633728981018,0.20028819143772125,0.1671484112739563
president,0.1870913952589035,0.15908701717853546,1.0000001192092896,0.18015551567077637,0.21247753500938416,0.2796068787574768,0.14148259162902832
josé,0.13816140592098236,0.15558040142059326,0.28550267219543457,0.13317038118839264,0.1881716400384903,0.18199580907821655,0.11321188509464264
maría,0.1421649008989334,0.23508349061012268,0.28350740671157837,0.1450190246105194,0.19599607586860657,0.1938117891550064,0.17359286546707153
figueres,0.1876140534877777,0.20767074823379517,0.40591496229171753,0.2214881181716919,0.26204508543014526,0.22013972699642181,0.242570698261261
;,0.10986888408660889,0.08507710695266724,-0.05959305167198181,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
mexican,0.16168992221355438,0.1133374571800232,0.2156008929014206,0.09608027338981628,0.180240660905838,0.12761910259723663,0.12479566037654877
presidents,0.208012193441391,0.17759233713150024,0.8352377414703369,0.1860000640153885,0.22615660727024078,0.23945850133895874,0.16843600571155548
felipe,0.11018137633800507,0.15223075449466705,0.2759903371334076,0.22408312559127808,0.2009749561548233,0.12081124633550644,0.15509240329265594
calderón,0.1327170878648758,0.23880231380462646,0.39191585779190063,0.19101974368095398,0.2239495813846588,0.2248389571905136,0.13828477263450623
",",0.3087472915649414,0.22374625504016876,0.26552814245224,0.29013195633888245,0.44245919585227966,0.2719281017780304,0.31091248989105225
carlos,0.1670663207769394,0.1260334849357605,0.32233816385269165,0.14348095655441284,0.18671703338623047,0.1456221491098404,0.13071879744529724
salinas,0.06641613692045212,0.2305561602115631,0.264806866645813,0.12092939019203186,0.18814080953598022,0.24400147795677185,0.1108042374253273
de,0.10476839542388916,0.17336004972457886,0.15584221482276917,0.12755288183689117,0.15903331339359283,0.16095930337905884,0.11064168810844421
gortari,0.2520628869533539,0.18239456415176392,0.3228786289691925,0.1853743940591812,0.24014130234718323,0.17524407804012299,0.20764771103858948
and,0.31309178471565247,0.2117544710636139,0.23286236822605133,0.3419242799282074,0.48971283435821533,0.2453373372554779,0.20544172823429108
miguel,0.10354942083358765,0.21891124546527863,0.273125022649765,0.1430954486131668,0.1560652256011963,0.16074839234352112,0.08895360678434372
de,0.10476839542388916,0.17336004972457886,0.15584221482276917,0.12755288183689117,0.15903331339359283,0.16095930337905884,0.11064168810844421
la,0.15497572720050812,0.18677453696727753,0.1381034106016159,0.16291126608848572,0.15626297891139984,0.11749131977558136,0.16701938211917877
madrid,0.12707461416721344,0.2117404192686081,0.21082668006420135,0.22019840776920319,0.1922295242547989,0.15697211027145386,0.17610424757003784
;,0.10986888408660889,0.08507710695266724,-0.05959305167198181,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
mongolian,0.15557456016540527,0.1376146376132965,0.11936879903078079,0.08740657567977905,0.152916818857193,0.19084365665912628,0.13122369349002838
president,0.1870913952589035,0.15908701717853546,1.0000001192092896,0.18015551567077637,0.21247753500938416,0.2796068787574768,0.14148259162902832
tsakhiagiin,0.2788662612438202,0.23894666135311127,0.3094704747200012,0.18427349627017975,0.2402697503566742,0.2787591218948364,0.28378960490226746
elbegdorj,0.2571358382701874,0.3047417104244232,0.32219836115837097,0.22305382788181305,0.2541792690753937,0.29670777916908264,0.30948761105537415
;,0.10986888408660889,0.08507710695266724,-0.05959305167198181,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
peruvian,0.09796009212732315,0.21520952880382538,0.27110859751701355,0.07603181153535843,0.13669614493846893,0.13347738981246948,0.12126953154802322
president,0.1870913952589035,0.15908701717853546,1.0000001192092896,0.18015551567077637,0.21247753500938416,0.2796068787574768,0.14148259162902832
alejandro,0.11170967668294907,0.24334655702114105,0.2780385911464691,0.1445913314819336,0.1882346272468567,0.1249147430062294,0.18411125242710114
toledo,0.1251319795846939,0.31071174144744873,0.1928940862417221,0.17537012696266174,0.2084188014268875,0.1851079761981964,0.13564491271972656
;,0.10986888408660889,0.08507710695266724,-0.05959305167198181,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
taiwanese,0.09537967294454575,0.1708829402923584,0.17956872284412384,0.10055014491081238,0.15795625746250153,0.17396745085716248,0.22102750837802887
president,0.1870913952589035,0.15908701717853546,1.0000001192092896,0.18015551567077637,0.21247753500938416,0.2796068787574768,0.14148259162902832
ma,0.1429392397403717,0.13968856632709503,0.1577848196029663,0.1321578323841095,0.1264699548482895,0.2743077278137207,0.21477393805980682
ying-jeou,0.1652045100927353,0.2599809169769287,0.33727049827575684,0.19188192486763,0.13247409462928772,0.29509472846984863,0.2577136754989624
;,0.10986888408660889,0.08507710695266724,-0.05959305167198181,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
canadian,0.14819227159023285,0.3631400465965271,0.13042865693569183,0.16297699511051178,0.1420166939496994,0.14797978103160858,0.10011322796344757
governor,0.21184112131595612,0.19264471530914307,0.44345271587371826,0.17618459463119507,0.15556925535202026,0.18612447381019592,0.135940283536911
general,0.24928055703639984,0.1272345781326294,0.28887805342674255,0.11357397586107254,0.24755197763442993,0.17517182230949402,0.1972234547138214
david,0.1299152821302414,0.18208694458007812,0.1429166942834854,0.1976427435874939,0.10776355117559433,0.19779399037361145,0.04158485680818558
lloyd,0.14601357281208038,0.26233619451522827,0.15253326296806335,0.14552724361419678,0.17199848592281342,0.20754677057266235,0.1641922891139984
johnston,0.186170756816864,0.32923588156700134,0.18878160417079926,0.1663549244403839,0.2254866659641266,0.19772236049175262,0.19271129369735718
;,0.10986888408660889,0.08507710695266724,-0.05959305167198181,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
indian,0.18037962913513184,0.17808400094509125,0.1722707450389862,0.15176703035831451,0.19344423711299896,0.14393845200538635,0.09909533709287643
member,0.09932345896959305,0.17004084587097168,0.2931678593158722,0.21864235401153564,0.19456195831298828,0.2284860759973526,0.06826172769069672
of,0.33290785551071167,0.22274349629878998,0.21610750257968903,0.2527906000614166,0.41548454761505127,0.25842633843421936,0.1826142966747284
parliament,0.21650300920009613,0.11458291858434677,0.36955294013023376,0.15301938354969025,0.20290622115135193,0.14706841111183167,0.1586504578590393
jayant,0.19005648791790009,0.12346220016479492,0.20027342438697815,0.1525907814502716,0.17875969409942627,0.18896907567977905,0.1994769126176834
sinha,0.1284743696451187,0.14713667333126068,0.2574271559715271,0.15031267702579498,0.18041498959064484,0.1344427466392517,0.16311460733413696
;,0.10986888408660889,0.08507710695266724,-0.05959305167198181,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
albanian,0.09770507365465164,0.0749293863773346,0.1518702656030655,0.0697508156299591,0.12656572461128235,0.11430545151233673,0.10622511059045792
prime,0.15586113929748535,0.0917532816529274,0.4275011718273163,0.12497898936271667,0.2015804797410965,0.20674090087413788,0.11276303976774216
minister,0.1705908179283142,0.12898783385753632,0.4795275330543518,0.16781321167945862,0.17637476325035095,0.2567567527294159,0.10825661569833755
fan,0.10274515300989151,0.07842320203781128,0.10807901620864868,0.15366202592849731,0.18811891973018646,0.12543885409832,0.15863578021526337
s.,0.027025721967220306,-0.15055076777935028,-0.11523573100566864,-0.0002318154729437083,-0.003180847968906164,-0.09851834177970886,0.07581593841314316
noli,0.15753445029258728,0.14628474414348602,0.1881014108657837,0.1300482153892517,0.13015452027320862,0.1093081384897232,0.16572096943855286
;,0.10986888408660889,0.08507710695266724,-0.05959305167198181,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
canadian,0.14819227159023285,0.3631400465965271,0.13042865693569183,0.16297699511051178,0.1420166939496994,0.14797978103160858,0.10011322796344757
prime,0.15586113929748535,0.0917532816529274,0.4275011718273163,0.12497898936271667,0.2015804797410965,0.20674090087413788,0.11276303976774216
ministers,0.24707821011543274,0.12437057495117188,0.4690396785736084,0.1895636022090912,0.2761210799217224,0.2617304027080536,0.15132683515548706
mackenzie,0.12543179094791412,0.28966307640075684,0.10405264049768448,0.20063966512680054,0.11774570494890213,0.14344778656959534,0.08290573209524155
king,0.18449601531028748,0.12462326884269714,0.24984906613826752,0.1849292814731598,0.24476152658462524,0.16548573970794678,0.19130074977874756
and,0.31309178471565247,0.2117544710636139,0.23286236822605133,0.3419242799282074,0.48971283435821533,0.2453373372554779,0.20544172823429108
pierre,0.129045307636261,0.2649189829826355,0.18160347640514374,0.08746732771396637,0.1525011956691742,0.1286129206418991,0.16526779532432556
trudeau,0.1894024759531021,0.32418689131736755,0.3620157837867737,0.1339271515607834,0.22270680963993073,0.3176921606063843,0.15555982291698456
;,0.10986888408660889,0.08507710695266724,-0.05959305167198181,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
greek,0.14808377623558044,0.1074509546160698,0.09477800875902176,0.07367349416017532,0.1887008547782898,0.1461060643196106,0.11180876195430756
prime,0.15586113929748535,0.0917532816529274,0.4275011718273163,0.12497898936271667,0.2015804797410965,0.20674090087413788,0.11276303976774216
minister,0.1705908179283142,0.12898783385753632,0.4795275330543518,0.16781321167945862,0.17637476325035095,0.2567567527294159,0.10825661569833755
antonis,0.13729435205459595,0.1819494068622589,0.2519504427909851,0.12212294340133667,0.17755965888500214,0.18122772872447968,0.11733414232730865
samaras,0.14517413079738617,0.08665923029184341,0.24225196242332458,0.13515977561473846,0.1348043978214264,0.0901079922914505,0.15882568061351776
;,0.10986888408660889,0.08507710695266724,-0.05959305167198181,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
israeli,0.09620342403650284,0.18789400160312653,0.2002171128988266,0.1334983855485916,0.12147042900323868,0.18094909191131592,0.12899450957775116
prime,0.15586113929748535,0.0917532816529274,0.4275011718273163,0.12497898936271667,0.2015804797410965,0.20674090087413788,0.11276303976774216
minister,0.1705908179283142,0.12898783385753632,0.4795275330543518,0.16781321167945862,0.17637476325035095,0.2567567527294159,0.10825661569833755
benjamin,0.18476101756095886,0.16071777045726776,0.23727400600910187,0.21811959147453308,0.17437827587127686,0.26999473571777344,0.20336422324180603
netanyahu,0.16936524212360382,0.09025026857852936,0.2886017858982086,0.22974397242069244,0.20558330416679382,0.2508179843425751,0.18671450018882751
;,0.10986888408660889,0.08507710695266724,-0.05959305167198181,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
former,0.13598288595676422,0.17445921897888184,0.36106765270233154,0.15991024672985077,0.12857267260551453,0.16067221760749817,0.10570605844259262
pakistani,0.1892566680908203,0.2048920840024948,0.18455573916435242,0.0939754769206047,0.17523275315761566,0.14828617870807648,0.13618601858615875
prime,0.15586113929748535,0.0917532816529274,0.4275011718273163,0.12497898936271667,0.2015804797410965,0.20674090087413788,0.11276303976774216
minister,0.1705908179283142,0.12898783385753632,0.4795275330543518,0.16781321167945862,0.17637476325035095,0.2567567527294159,0.10825661569833755
benazir,0.19693641364574432,0.1752283275127411,0.4030233919620514,0.2042245715856552,0.23767398297786713,0.2063313126564026,0.2541450262069702
bhutto,0.19331446290016174,0.18428736925125122,0.38748177886009216,0.16156570613384247,0.18673430383205414,0.22748613357543945,0.18564504384994507
;,0.10986888408660889,0.08507710695266724,-0.05959305167198181,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
u.,-0.045045603066682816,0.1926521360874176,0.029639700427651405,0.08932892233133316,0.03670142590999603,0.045571401715278625,-0.06354963779449463
s.,0.027025721967220306,-0.15055076777935028,-0.11523573100566864,-0.0002318154729437083,-0.003180847968906164,-0.09851834177970886,0.07581593841314316
secretary,0.14278742671012878,0.19697940349578857,0.5172431468963623,0.18990440666675568,0.17736056447029114,0.3061186969280243,0.10113837569952011
of,0.33290785551071167,0.22274349629878998,0.21610750257968903,0.2527906000614166,0.41548454761505127,0.25842633843421936,0.1826142966747284
housing,0.14871764183044434,0.1918792873620987,0.22491292655467987,0.1658100038766861,0.2623659670352936,0.15344396233558655,0.11872038245201111
and,0.31309178471565247,0.2117544710636139,0.23286236822605133,0.3419242799282074,0.48971283435821533,0.2453373372554779,0.20544172823429108
urban,0.11040108650922775,0.15132741630077362,0.10478495061397552,0.10162508487701416,0.16544534265995026,0.1063862144947052,0.13119809329509735
development,0.19014155864715576,0.16427089273929596,0.13996189832687378,0.1359678953886032,0.27639102935791016,0.21002008020877838,0.1211358830332756
shaun,0.11964268237352371,0.1728152334690094,0.1576661765575409,0.18985550105571747,0.13544774055480957,0.17777517437934875,0.2251807302236557
donovan,0.19308911263942719,0.15669550001621246,0.15408597886562347,0.2239072471857071,0.16080038249492645,0.15602029860019684,0.1825685352087021
;,0.10986888408660889,0.08507710695266724,-0.05959305167198181,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
canadian,0.14819227159023285,0.3631400465965271,0.13042865693569183,0.16297699511051178,0.1420166939496994,0.14797978103160858,0.10011322796344757
political,0.21846716105937958,0.1628209799528122,0.30758240818977356,0.19685131311416626,0.2065112292766571,0.2671944499015808,0.17130474746227264
leader,0.15734966099262238,0.14101965725421906,0.35102391242980957,0.20054073631763458,0.2050279974937439,0.1580597162246704,0.09527933597564697
michael,0.12049687653779984,0.1921493411064148,0.14731059968471527,0.20625321567058563,0.1299484521150589,0.16368213295936584,0.0667748749256134
ignatieff,0.13385334610939026,0.1956833302974701,0.3377159833908081,0.12529723346233368,0.16209357976913452,0.356956422328949,0.18495823442935944
;,0.10986888408660889,0.08507710695266724,-0.05959305167198181,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
pakistani,0.1892566680908203,0.2048920840024948,0.18455573916435242,0.0939754769206047,0.17523275315761566,0.14828617870807648,0.13618601858615875
members,0.16873176395893097,0.16039110720157623,0.24681922793388367,0.19020026922225952,0.26617446541786194,0.16409620642662048,0.10212311148643494
of,0.33290785551071167,0.22274349629878998,0.21610750257968903,0.2527906000614166,0.41548454761505127,0.25842633843421936,0.1826142966747284
provincial,0.16144120693206787,0.2804560959339142,0.2127300351858139,0.09481679648160934,0.1423754096031189,0.1303616762161255,0.11250471323728561
assembly,0.21462371945381165,0.11959506571292877,0.3224588930606842,0.05107196420431137,0.19874803721904755,0.15718480944633484,0.1488889455795288
murtaza,0.18468913435935974,0.14287063479423523,0.33804792165756226,0.18586279451847076,0.1962638795375824,0.15306556224822998,0.2285996526479721
bhutto,0.19331446290016174,0.18428736925125122,0.38748177886009216,0.16156570613384247,0.18673430383205414,0.22748613357543945,0.18564504384994507
and,0.31309178471565247,0.2117544710636139,0.23286236822605133,0.3419242799282074,0.48971283435821533,0.2453373372554779,0.20544172823429108
sanam,0.18650785088539124,0.1743839979171753,0.25136715173721313,0.18494091928005219,0.1951255351305008,0.18190248310565948,0.19970741868019104
bhutto,0.19331446290016174,0.18428736925125122,0.38748177886009216,0.16156570613384247,0.18673430383205414,0.22748613357543945,0.18564504384994507
;,0.10986888408660889,0.08507710695266724,-0.05959305167198181,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
bangladesh,0.16371940076351166,0.1796337515115738,0.25224044919013977,0.1299782395362854,0.1766280233860016,0.16090896725654602,0.09765571355819702
minister,0.1705908179283142,0.12898783385753632,0.4795275330543518,0.16781321167945862,0.17637476325035095,0.2567567527294159,0.10825661569833755
of,0.33290785551071167,0.22274349629878998,0.21610750257968903,0.2527906000614166,0.41548454761505127,0.25842633843421936,0.1826142966747284
finance,0.20704226195812225,0.2071012705564499,0.3701172471046448,0.215607151389122,0.24419264495372772,0.268693208694458,0.1273542046546936
abul,0.1383722871541977,0.19656667113304138,0.29558977484703064,0.1251867413520813,0.09855606406927109,0.17585231363773346,0.15267497301101685
maal,0.15573863685131073,0.14302362501621246,0.15815670788288116,0.1937675178050995,0.10593316704034805,0.09990523755550385,0.16712725162506104
abdul,0.10238730162382126,0.14425204694271088,0.27934354543685913,0.1631477177143097,0.15893696248531342,0.18098190426826477,0.12218811362981796
muhith,0.307828426361084,0.2391815483570099,0.26688626408576965,0.2285885065793991,0.3029975891113281,0.2383231520652771,0.2905566990375519
;,0.10986888408660889,0.08507710695266724,-0.05959305167198181,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
president,0.1870913952589035,0.15908701717853546,1.0000001192092896,0.18015551567077637,0.21247753500938416,0.2796068787574768,0.14148259162902832
of,0.33290785551071167,0.22274349629878998,0.21610750257968903,0.2527906000614166,0.41548454761505127,0.25842633843421936,0.1826142966747284
puntland,0.2522992491722107,0.24676968157291412,0.2094181925058365,0.21178042888641357,0.2807350158691406,0.20245690643787384,0.21227920055389404
abdiweli,0.12562426924705505,0.1915316879749298,0.4246077835559845,0.2654310464859009,0.17818424105644226,0.26749154925346375,0.1786893904209137
mohamed,0.17494745552539825,0.15294979512691498,0.3653264045715332,0.13706450164318085,0.10968703031539917,0.18649929761886597,0.15623904764652252
ali,0.1344982534646988,0.17903921008110046,0.2741393446922302,0.12071347236633301,0.1743808537721634,0.1383175253868103,0.12320320308208466
;,0.10986888408660889,0.08507710695266724,-0.05959305167198181,0.015374010428786278,0.0979827418923378,0.005234759766608477,0.10349778085947037
u.s,-0.04298092797398567,0.06976014375686646,-0.00809856504201889,0.07337722927331924,-0.06169208884239197,0.09370832145214081,-0.03245445340871811
.,0.3567904531955719,0.1890384703874588,0.26255303621292114,0.27773603796958923,0.4645031690597534,0.254516065120697,0.4130953550338745
