,how,much,saharan,dust,is,blown,and,falls,upon,the,caribbean,sea,each,year,?
transported,0.20179246366024017,0.3093987703323364,0.2331775575876236,0.21931618452072144,0.18983562290668488,0.325044721364975,0.27989092469215393,0.2005632519721985,0.21577730774879456,0.2550795376300812,0.18418461084365845,0.27590441703796387,0.2096906453371048,0.08983765542507172,0.1354173868894577
by,0.34370526671409607,0.24959969520568848,0.14715154469013214,0.1268737018108368,0.3899846076965332,0.1911681443452835,0.4289871156215668,0.11552786827087402,0.3096585273742676,0.4408751428127289,0.20117147266864777,0.19145366549491882,0.29190269112586975,0.28805047273635864,0.17966607213020325
wind,0.18648548424243927,0.23556813597679138,0.1326339840888977,0.36152732372283936,0.1986788511276245,0.4058891534805298,0.2530803084373474,0.18655084073543549,0.14470218122005463,0.2338196188211441,0.23098905384540558,0.24868625402450562,0.18433184921741486,0.16870826482772827,0.17669273912906647
from,0.22939439117908478,0.24480824172496796,0.1843232661485672,0.21349763870239258,0.27355384826660156,0.20597265660762787,0.3601827025413513,0.23195196688175201,0.22521688044071198,0.40150508284568787,0.15756915509700775,0.19167837500572205,0.22863267362117767,0.2101740688085556,0.19969791173934937
the,0.33890387415885925,0.35023224353790283,0.2361762821674347,0.2346910536289215,0.5823672413825989,0.22228285670280457,0.5171257257461548,0.2708098292350769,0.28184252977371216,1.0,0.3009287416934967,0.30363768339157104,0.470844566822052,0.3609684407711029,0.22068053483963013
sahara,0.1301003247499466,0.2032151222229004,0.8463922739028931,0.28134268522262573,0.19219167530536652,0.19812971353530884,0.1948641985654831,0.18480613827705383,0.1514742225408554,0.23516924679279327,0.3054015338420868,0.1990211457014084,0.09896079450845718,0.13338042795658112,0.17314527928829193
to,0.44169697165489197,0.40610215067863464,0.1859264075756073,0.26756495237350464,0.42745086550712585,0.21076038479804993,0.48971283435821533,0.15835121273994446,0.2616317570209503,0.535392165184021,0.21283669769763947,0.2749888300895691,0.3941934108734131,0.23523004353046417,0.29463258385658264
the,0.33890387415885925,0.35023224353790283,0.2361762821674347,0.2346910536289215,0.5823672413825989,0.22228285670280457,0.5171257257461548,0.2708098292350769,0.28184252977371216,1.0,0.3009287416934967,0.30363768339157104,0.470844566822052,0.3609684407711029,0.22068053483963013
amazon,0.16216763854026794,0.2036246955394745,0.2874300479888916,0.13802170753479004,0.15197539329528809,0.1513950079679489,0.23464977741241455,0.21120955049991608,0.149192214012146,0.260541707277298,0.32314130663871765,0.2499135285615921,0.1488005518913269,0.1589571088552475,0.18144656717777252
:,-0.11215605586767197,-0.15719901025295258,-0.04848221689462662,-0.13309550285339355,-0.07222653180360794,-0.1475287526845932,-0.04625999182462692,-0.06574197113513947,-0.1548004299402237,-0.03403344005346298,-0.045509982854127884,-0.13302600383758545,-0.019449636340141296,0.05222936347126961,-0.07156077772378922
an,0.2520636022090912,0.2866077721118927,0.18735583126544952,0.17542733252048492,0.4654068350791931,0.19583824276924133,0.2838519215583801,0.15426620841026306,0.1916494220495224,0.4207492768764496,0.15173372626304626,0.17935344576835632,0.20307137072086334,0.17045794427394867,0.19793890416622162
average,0.2824462950229645,0.3068808615207672,0.15901263058185577,0.16783887147903442,0.2669461667537689,0.1312323659658432,0.2138829380273819,0.12144472450017929,0.0953960120677948,0.27058175206184387,0.14740623533725739,0.22385849058628082,0.307219535112381,0.2935159504413605,0.21764592826366425
182,-0.008338738232851028,0.04343903809785843,0.027111608535051346,-0.0033743770327419043,0.04766252636909485,0.002668968867510557,0.020398514345288277,0.054163917899131775,-0.094095379114151,0.03700842335820198,0.015404530800879002,-0.014638135209679604,0.007586492691189051,0.015118954703211784,-0.048216577619314194
million,0.21114659309387207,0.2792966067790985,0.2497633844614029,0.19205474853515625,0.19962359964847565,0.14486195147037506,0.22906863689422607,0.11322208493947983,0.09763859957456589,0.277012437582016,0.1953488141298294,0.16270235180854797,0.2644878029823303,0.30462950468063354,0.23092924058437347
tons,0.24981051683425903,0.31718429923057556,0.14962629973888397,0.2439376562833786,0.19309166073799133,0.36607280373573303,0.24144142866134644,0.1570405662059784,0.1448410004377365,0.20730508863925934,0.14263971149921417,0.22486326098442078,0.19735845923423767,0.1723073422908783,0.19717051088809967
of,0.2480744868516922,0.2671096920967102,0.1892523616552353,0.25486329197883606,0.4854315221309662,0.19044514000415802,0.5116966962814331,0.23047612607479095,0.3224298357963562,0.733189046382904,0.2305755466222763,0.2707739472389221,0.38460010290145874,0.2578314542770386,0.1826142966747284
dust,0.24083134531974792,0.2351432889699936,0.2716901898384094,1.0,0.17347866296768188,0.41466131806373596,0.19462935626506805,0.22196342051029205,0.11405623704195023,0.2346910536289215,0.178861603140831,0.18881696462631226,0.15729188919067383,0.10882840305566788,0.15803812444210052
are,0.311818927526474,0.2937524914741516,0.22266456484794617,0.2122032791376114,0.5330929756164551,0.21166092157363892,0.48576638102531433,0.1267699897289276,0.16674627363681793,0.40399202704429626,0.18523962795734406,0.215116485953331,0.39730963110923767,0.1750577986240387,0.24591213464736938
windblown,0.1935114711523056,0.22194939851760864,0.1902000457048416,0.36643874645233154,0.248886838555336,0.7390768527984619,0.32090526819229126,0.29061761498451233,0.21649548411369324,0.3168978691101074,0.3177647590637207,0.31151148676872253,0.1739351749420166,0.21624219417572021,0.2240144908428192
out,0.3963836133480072,0.3749011158943176,0.21854448318481445,0.29918667674064636,0.2817855477333069,0.3109848201274872,0.3881998062133789,0.19383153319358826,0.2181106060743332,0.39404502511024475,0.15436960756778717,0.16215740144252777,0.2757948637008667,0.2501937747001648,0.22020699083805084
of,0.2480744868516922,0.2671096920967102,0.1892523616552353,0.25486329197883606,0.4854315221309662,0.19044514000415802,0.5116966962814331,0.23047612607479095,0.3224298357963562,0.733189046382904,0.2305755466222763,0.2707739472389221,0.38460010290145874,0.2578314542770386,0.1826142966747284
the,0.33890387415885925,0.35023224353790283,0.2361762821674347,0.2346910536289215,0.5823672413825989,0.22228285670280457,0.5171257257461548,0.2708098292350769,0.28184252977371216,1.0,0.3009287416934967,0.30363768339157104,0.470844566822052,0.3609684407711029,0.22068053483963013
sahara,0.1301003247499466,0.2032151222229004,0.8463922739028931,0.28134268522262573,0.19219167530536652,0.19812971353530884,0.1948641985654831,0.18480613827705383,0.1514742225408554,0.23516924679279327,0.3054015338420868,0.1990211457014084,0.09896079450845718,0.13338042795658112,0.17314527928829193
each,0.4183253347873688,0.24609963595867157,0.10453969240188599,0.15729188919067383,0.2954041659832001,0.1791432797908783,0.2984027564525604,0.217678040266037,0.18951687216758728,0.470844566822052,0.2041083723306656,0.14790716767311096,1.0,0.286208838224411,0.21173812448978424
year,0.19631797075271606,0.2093992531299591,0.1319199949502945,0.10882840305566788,0.2402215600013733,0.11440479755401611,0.2506658732891083,0.23415008187294006,0.09947951138019562,0.3609684407711029,0.09115783125162125,0.12579944729804993,0.286208838224411,1.0,0.18315006792545319
",",0.22659391164779663,0.36182254552841187,0.2053278684616089,0.23566173017024994,0.4691906273365021,0.19440598785877228,0.6633074283599854,0.29322290420532227,0.27234330773353577,0.4933079481124878,0.23628228902816772,0.30078184604644775,0.207483172416687,0.28560417890548706,0.31091248989105225
at,0.2154216170310974,0.23158283531665802,0.060773856937885284,0.11504963040351868,0.25906258821487427,0.1803709715604782,0.3571503460407257,0.19282472133636475,0.21032129228115082,0.457212895154953,0.17982999980449677,0.21252158284187317,0.21600523591041565,0.3146436810493469,0.21978627145290375
15,-0.005761355627328157,-0.05761924758553505,-0.013662568293511868,0.09154774993658066,-0.00426758686080575,0.0038751305546611547,0.031420208513736725,-0.025047045201063156,0.03308859467506409,-0.011810222640633583,-0.03322610259056091,0.002658965764567256,-0.1164836436510086,-0.03266001120209694,-0.010706285014748573
degrees,0.18475523591041565,0.25513756275177,0.1913071721792221,0.10859503597021103,0.1945093870162964,0.1416258066892624,0.30814552307128906,0.2161405235528946,0.12993809580802917,0.22473014891147614,0.09095708280801773,0.17287200689315796,0.19759182631969452,0.23994895815849304,0.1299446076154709
west,0.13549664616584778,0.10327833145856857,0.2620176374912262,0.1870882660150528,0.25201764702796936,0.16207380592823029,0.273951917886734,0.11953461915254593,0.16044741868972778,0.32918402552604675,0.31443002820014954,0.2768797278404236,0.18747025728225708,0.1444975882768631,0.12088293582201004
longitude,0.1770506203174591,0.1725410521030426,0.235178604722023,0.18386469781398773,0.20099380612373352,0.13561350107192993,0.20932435989379883,0.1605032980442047,0.1340133398771286,0.2508544325828552,0.10516960918903351,0.2203291803598404,0.25417160987854004,0.20046329498291016,0.19342944025993347
",",0.22659391164779663,0.36182254552841187,0.2053278684616089,0.23566173017024994,0.4691906273365021,0.19440598785877228,0.6633074283599854,0.29322290420532227,0.27234330773353577,0.4933079481124878,0.23628228902816772,0.30078184604644775,0.207483172416687,0.28560417890548706,0.31091248989105225
across,0.2515762746334076,0.313662052154541,0.25217798352241516,0.21413765847682953,0.21617691218852997,0.22160941362380981,0.3308866024017334,0.2734536826610565,0.214106947183609,0.3816230297088623,0.26860520243644714,0.2826440930366516,0.28291234374046326,0.15340931713581085,0.17034576833248138
"1,600",0.0821411982178688,0.10413862019777298,0.012052587233483791,0.08849801123142242,0.07306808233261108,0.25217148661613464,-0.02418057806789875,0.03773121535778046,0.05484063923358917,0.04439349099993706,-0.007714463863521814,0.038424745202064514,0.13472332060337067,0.011140071786940098,0.05657687783241272
miles,0.13798850774765015,0.20891140401363373,0.13528433442115784,0.20904326438903809,0.22951029241085052,0.2024475485086441,0.2555042505264282,0.2076376974582672,0.18247303366661072,0.25706055760383606,0.2296288162469864,0.30236297845840454,0.14761854708194733,0.21751753985881805,0.09363767504692078
(,0.1676948219537735,0.21788647770881653,0.19262535870075226,0.14481011033058167,0.35393038392066956,0.0763440653681755,0.4862271547317505,0.20318220555782318,0.1563204526901245,0.33289089798927307,0.20155052840709686,0.19181853532791138,0.17427405714988708,0.2556702494621277,0.40561532974243164
"2,600",0.016059542074799538,0.009142333641648293,0.13245055079460144,0.09819567203521729,0.11243394017219543,0.13284863531589508,0.08662425726652145,0.07356208562850952,0.08018874377012253,0.11931554228067398,0.05080978944897652,0.0818089097738266,0.1830863505601883,0.007803516462445259,0.02350315824151039
km,0.10687907040119171,0.16454114019870758,0.11886844038963318,0.16242605447769165,0.24258680641651154,0.14673252403736115,0.22458887100219727,0.11990589648485184,0.06327208876609802,0.21376769244670868,0.18735258281230927,0.29838868975639343,0.12898913025856018,0.1698378175497055,0.08180338144302368
),0.17939934134483337,0.22256317734718323,0.1879139393568039,0.14174848794937134,0.37732169032096863,0.09130270034074783,0.4961937665939331,0.20067907869815826,0.14562536776065826,0.3456730246543884,0.2065458595752716,0.18647637963294983,0.18692907691001892,0.24282371997833252,0.42300865054130554
over,0.31446483731269836,0.3711091876029968,0.2189904749393463,0.22320112586021423,0.2159561663866043,0.2594853341579437,0.4021143913269043,0.20344580709934235,0.1950630396604538,0.39856547117233276,0.20470505952835083,0.2359042465686798,0.3201068937778473,0.2620522379875183,0.25742942094802856
the,0.33890387415885925,0.35023224353790283,0.2361762821674347,0.2346910536289215,0.5823672413825989,0.22228285670280457,0.5171257257461548,0.2708098292350769,0.28184252977371216,1.0,0.3009287416934967,0.30363768339157104,0.470844566822052,0.3609684407711029,0.22068053483963013
atlantic,0.16433286666870117,0.1496167927980423,0.3048248887062073,0.20432595908641815,0.2232125848531723,0.1601749211549759,0.22233547270298004,0.21113954484462738,0.09771645814180374,0.31052014231681824,0.47939425706863403,0.39262792468070984,0.182842418551445,0.16799668967723846,0.15355663001537323
ocean,0.17809687554836273,0.21033746004104614,0.33100399374961853,0.2810789942741394,0.2728777229785919,0.2602859139442444,0.25057733058929443,0.239038348197937,0.13251936435699463,0.3185477554798126,0.4486047923564911,0.5942569971084595,0.20844286680221558,0.1063806414604187,0.15205028653144836
(,0.1676948219537735,0.21788647770881653,0.19262535870075226,0.14481011033058167,0.35393038392066956,0.0763440653681755,0.4862271547317505,0.20318220555782318,0.1563204526901245,0.33289089798927307,0.20155052840709686,0.19181853532791138,0.17427405714988708,0.2556702494621277,0.40561532974243164
some,0.4180530905723572,0.498896986246109,0.2696788012981415,0.27638301253318787,0.3038453459739685,0.293945848941803,0.5337774157524109,0.08838791400194168,0.1958453357219696,0.4566698372364044,0.22540892660617828,0.24533864855766296,0.3905022144317627,0.15327271819114685,0.2562315762042999
dust,0.24083134531974792,0.2351432889699936,0.2716901898384094,1.0,0.17347866296768188,0.41466131806373596,0.19462935626506805,0.22196342051029205,0.11405623704195023,0.2346910536289215,0.178861603140831,0.18881696462631226,0.15729188919067383,0.10882840305566788,0.15803812444210052
falls,0.1427364945411682,0.15283092856407166,0.16730915009975433,0.22196342051029205,0.24868997931480408,0.24985074996948242,0.23301942646503448,1.0,0.15956144034862518,0.2708098292350769,0.1249607503414154,0.14941129088401794,0.217678040266037,0.23415008187294006,0.15918700397014618
into,0.2303972691297531,0.24201840162277222,0.21782781183719635,0.200248584151268,0.2619607150554657,0.20950272679328918,0.36597734689712524,0.23701578378677368,0.2456423044204712,0.39493247866630554,0.2373497635126114,0.2345193475484848,0.2750477194786072,0.08657927066087723,0.15662476420402527
the,0.33890387415885925,0.35023224353790283,0.2361762821674347,0.2346910536289215,0.5823672413825989,0.22228285670280457,0.5171257257461548,0.2708098292350769,0.28184252977371216,1.0,0.3009287416934967,0.30363768339157104,0.470844566822052,0.3609684407711029,0.22068053483963013
atlantic,0.16433286666870117,0.1496167927980423,0.3048248887062073,0.20432595908641815,0.2232125848531723,0.1601749211549759,0.22233547270298004,0.21113954484462738,0.09771645814180374,0.31052014231681824,0.47939425706863403,0.39262792468070984,0.182842418551445,0.16799668967723846,0.15355663001537323
),0.17939934134483337,0.22256317734718323,0.1879139393568039,0.14174848794937134,0.37732169032096863,0.09130270034074783,0.4961937665939331,0.20067907869815826,0.14562536776065826,0.3456730246543884,0.2065458595752716,0.18647637963294983,0.18692907691001892,0.24282371997833252,0.42300865054130554
",",0.22659391164779663,0.36182254552841187,0.2053278684616089,0.23566173017024994,0.4691906273365021,0.19440598785877228,0.6633074283599854,0.29322290420532227,0.27234330773353577,0.4933079481124878,0.23628228902816772,0.30078184604644775,0.207483172416687,0.28560417890548706,0.31091248989105225
then,0.36093711853027344,0.29331350326538086,0.18597592413425446,0.18881799280643463,0.24618037045001984,0.20235978066921234,0.4372139573097229,0.22596289217472076,0.22414126992225647,0.4297412931919098,0.18441636860370636,0.17010647058486938,0.3370605707168579,0.24939334392547607,0.2884598970413208
at,0.2154216170310974,0.23158283531665802,0.060773856937885284,0.11504963040351868,0.25906258821487427,0.1803709715604782,0.3571503460407257,0.19282472133636475,0.21032129228115082,0.457212895154953,0.17982999980449677,0.21252158284187317,0.21600523591041565,0.3146436810493469,0.21978627145290375
35,-0.11944353580474854,0.006736552342772484,-0.03203069046139717,-0.09235742688179016,-0.033989109098911285,-0.014329490251839161,-0.06985951215028763,-0.10497720539569855,-0.08024457842111588,-0.04927394539117813,-0.07704788446426392,-0.05781618505716324,-0.0012131572002545,-0.07208748906850815,-0.044106997549533844
degrees,0.18475523591041565,0.25513756275177,0.1913071721792221,0.10859503597021103,0.1945093870162964,0.1416258066892624,0.30814552307128906,0.2161405235528946,0.12993809580802917,0.22473014891147614,0.09095708280801773,0.17287200689315796,0.19759182631969452,0.23994895815849304,0.1299446076154709
west,0.13549664616584778,0.10327833145856857,0.2620176374912262,0.1870882660150528,0.25201764702796936,0.16207380592823029,0.273951917886734,0.11953461915254593,0.16044741868972778,0.32918402552604675,0.31443002820014954,0.2768797278404236,0.18747025728225708,0.1444975882768631,0.12088293582201004
longitude,0.1770506203174591,0.1725410521030426,0.235178604722023,0.18386469781398773,0.20099380612373352,0.13561350107192993,0.20932435989379883,0.1605032980442047,0.1340133398771286,0.2508544325828552,0.10516960918903351,0.2203291803598404,0.25417160987854004,0.20046329498291016,0.19342944025993347
at,0.2154216170310974,0.23158283531665802,0.060773856937885284,0.11504963040351868,0.25906258821487427,0.1803709715604782,0.3571503460407257,0.19282472133636475,0.21032129228115082,0.457212895154953,0.17982999980449677,0.21252158284187317,0.21600523591041565,0.3146436810493469,0.21978627145290375
the,0.33890387415885925,0.35023224353790283,0.2361762821674347,0.2346910536289215,0.5823672413825989,0.22228285670280457,0.5171257257461548,0.2708098292350769,0.28184252977371216,1.0,0.3009287416934967,0.30363768339157104,0.470844566822052,0.3609684407711029,0.22068053483963013
eastern,0.08724340796470642,0.21457165479660034,0.3151388466358185,0.14646625518798828,0.2375388890504837,0.1371898353099823,0.22891712188720703,0.18323762714862823,0.10261376947164536,0.3928247392177582,0.3864014744758606,0.2667320668697357,0.2134295254945755,0.16377967596054077,0.20060817897319794
coast,0.19866614043712616,0.14675061404705048,0.3238246440887451,0.17937426269054413,0.25204822421073914,0.18159276247024536,0.2847609519958496,0.19406794011592865,0.1139645129442215,0.28366661071777344,0.4338306486606598,0.49683353304862976,0.19241487979888916,0.17328213155269623,0.15869849920272827
of,0.2480744868516922,0.2671096920967102,0.1892523616552353,0.25486329197883606,0.4854315221309662,0.19044514000415802,0.5116966962814331,0.23047612607479095,0.3224298357963562,0.733189046382904,0.2305755466222763,0.2707739472389221,0.38460010290145874,0.2578314542770386,0.1826142966747284
south,0.11786635220050812,0.1638220101594925,0.35800230503082275,0.20622549951076508,0.27680471539497375,0.1595846712589264,0.3140619993209839,0.21227796375751495,0.11906999349594116,0.3129390776157379,0.3298840820789337,0.2882571816444397,0.17748160660266876,0.18804097175598145,0.12336621433496475
america,0.19301444292068481,0.27941057085990906,0.3248283863067627,0.16416385769844055,0.1998184472322464,0.0996282696723938,0.2647855281829834,0.10625900328159332,0.19811077415943146,0.37090015411376953,0.38749805092811584,0.17945116758346558,0.19402697682380676,0.22777484357357025,0.19333907961845398
",",0.22659391164779663,0.36182254552841187,0.2053278684616089,0.23566173017024994,0.4691906273365021,0.19440598785877228,0.6633074283599854,0.29322290420532227,0.27234330773353577,0.4933079481124878,0.23628228902816772,0.30078184604644775,0.207483172416687,0.28560417890548706,0.31091248989105225
27.7,-0.3184793293476105,-0.3398410379886627,-0.30308109521865845,-0.14614100754261017,-0.30881425738334656,-0.14133402705192566,-0.3373473584651947,-0.04948343336582184,-0.09600795805454254,-0.24633660912513733,-0.12710623443126678,-0.09069161862134933,-0.31198644638061523,-0.13178208470344543,-0.3020332455635071
million,0.21114659309387207,0.2792966067790985,0.2497633844614029,0.19205474853515625,0.19962359964847565,0.14486195147037506,0.22906863689422607,0.11322208493947983,0.09763859957456589,0.277012437582016,0.1953488141298294,0.16270235180854797,0.2644878029823303,0.30462950468063354,0.23092924058437347
tons,0.24981051683425903,0.31718429923057556,0.14962629973888397,0.2439376562833786,0.19309166073799133,0.36607280373573303,0.24144142866134644,0.1570405662059784,0.1448410004377365,0.20730508863925934,0.14263971149921417,0.22486326098442078,0.19735845923423767,0.1723073422908783,0.19717051088809967
(,0.1676948219537735,0.21788647770881653,0.19262535870075226,0.14481011033058167,0.35393038392066956,0.0763440653681755,0.4862271547317505,0.20318220555782318,0.1563204526901245,0.33289089798927307,0.20155052840709686,0.19181853532791138,0.17427405714988708,0.2556702494621277,0.40561532974243164
15,-0.005761355627328157,-0.05761924758553505,-0.013662568293511868,0.09154774993658066,-0.00426758686080575,0.0038751305546611547,0.031420208513736725,-0.025047045201063156,0.03308859467506409,-0.011810222640633583,-0.03322610259056091,0.002658965764567256,-0.1164836436510086,-0.03266001120209694,-0.010706285014748573
%,0.1237400695681572,0.26866111159324646,0.2052723467350006,0.15758822858333588,0.18672586977481842,0.20787416398525238,0.24616369605064392,0.11103438585996628,0.0827697217464447,0.21490740776062012,0.12142618000507355,0.13965336978435516,0.11571986228227615,0.12068747729063034,0.21441808342933655
),0.17939934134483337,0.22256317734718323,0.1879139393568039,0.14174848794937134,0.37732169032096863,0.09130270034074783,0.4961937665939331,0.20067907869815826,0.14562536776065826,0.3456730246543884,0.2065458595752716,0.18647637963294983,0.18692907691001892,0.24282371997833252,0.42300865054130554
of,0.2480744868516922,0.2671096920967102,0.1892523616552353,0.25486329197883606,0.4854315221309662,0.19044514000415802,0.5116966962814331,0.23047612607479095,0.3224298357963562,0.733189046382904,0.2305755466222763,0.2707739472389221,0.38460010290145874,0.2578314542770386,0.1826142966747284
dust,0.24083134531974792,0.2351432889699936,0.2716901898384094,1.0,0.17347866296768188,0.41466131806373596,0.19462935626506805,0.22196342051029205,0.11405623704195023,0.2346910536289215,0.178861603140831,0.18881696462631226,0.15729188919067383,0.10882840305566788,0.15803812444210052
fall,0.20020759105682373,0.23746179044246674,0.16176724433898926,0.27373093366622925,0.13360679149627686,0.23890896141529083,0.25737735629081726,0.5751982927322388,0.24785111844539642,0.3639753758907318,0.1212843656539917,0.1859460175037384,0.16216892004013062,0.26067012548446655,0.1656162142753601
over,0.31446483731269836,0.3711091876029968,0.2189904749393463,0.22320112586021423,0.2159561663866043,0.2594853341579437,0.4021143913269043,0.20344580709934235,0.1950630396604538,0.39856547117233276,0.20470505952835083,0.2359042465686798,0.3201068937778473,0.2620522379875183,0.25742942094802856
the,0.33890387415885925,0.35023224353790283,0.2361762821674347,0.2346910536289215,0.5823672413825989,0.22228285670280457,0.5171257257461548,0.2708098292350769,0.28184252977371216,1.0,0.3009287416934967,0.30363768339157104,0.470844566822052,0.3609684407711029,0.22068053483963013
amazon,0.16216763854026794,0.2036246955394745,0.2874300479888916,0.13802170753479004,0.15197539329528809,0.1513950079679489,0.23464977741241455,0.21120955049991608,0.149192214012146,0.260541707277298,0.32314130663871765,0.2499135285615921,0.1488005518913269,0.1589571088552475,0.18144656717777252
basin,0.08796394616365433,0.1942857950925827,0.34717413783073425,0.27528029680252075,0.2273138016462326,0.14333422482013702,0.20293349027633667,0.24138574302196503,0.12473832070827484,0.24553915858268738,0.269038587808609,0.3760301172733307,0.1208983063697815,0.15138395130634308,0.14685653150081635
",",0.22659391164779663,0.36182254552841187,0.2053278684616089,0.23566173017024994,0.4691906273365021,0.19440598785877228,0.6633074283599854,0.29322290420532227,0.27234330773353577,0.4933079481124878,0.23628228902816772,0.30078184604644775,0.207483172416687,0.28560417890548706,0.31091248989105225
132,-0.00011541465937625617,0.09665841609239578,0.0841769129037857,0.10969820618629456,0.11768200993537903,0.1576956957578659,-0.03517555445432663,0.10971721261739731,0.07621470838785172,0.11011011153459549,0.10718899965286255,0.15437421202659607,0.020739739760756493,-0.0698385238647461,-0.08056160807609558
million,0.21114659309387207,0.2792966067790985,0.2497633844614029,0.19205474853515625,0.19962359964847565,0.14486195147037506,0.22906863689422607,0.11322208493947983,0.09763859957456589,0.277012437582016,0.1953488141298294,0.16270235180854797,0.2644878029823303,0.30462950468063354,0.23092924058437347
tons,0.24981051683425903,0.31718429923057556,0.14962629973888397,0.2439376562833786,0.19309166073799133,0.36607280373573303,0.24144142866134644,0.1570405662059784,0.1448410004377365,0.20730508863925934,0.14263971149921417,0.22486326098442078,0.19735845923423767,0.1723073422908783,0.19717051088809967
of,0.2480744868516922,0.2671096920967102,0.1892523616552353,0.25486329197883606,0.4854315221309662,0.19044514000415802,0.5116966962814331,0.23047612607479095,0.3224298357963562,0.733189046382904,0.2305755466222763,0.2707739472389221,0.38460010290145874,0.2578314542770386,0.1826142966747284
dust,0.24083134531974792,0.2351432889699936,0.2716901898384094,1.0,0.17347866296768188,0.41466131806373596,0.19462935626506805,0.22196342051029205,0.11405623704195023,0.2346910536289215,0.178861603140831,0.18881696462631226,0.15729188919067383,0.10882840305566788,0.15803812444210052
remain,0.19347189366817474,0.2483953982591629,0.11075364798307419,0.16293659806251526,0.2643626928329468,0.2355624884366989,0.28385093808174133,0.12005729973316193,0.16247795522212982,0.33184581995010376,0.07571165263652802,0.10595777630805969,0.2576121985912323,0.16121625900268555,0.1868363618850708
in,0.2601168751716614,0.2725222110748291,0.20501196384429932,0.19673727452754974,0.5394441485404968,0.13691659271717072,0.4954058527946472,0.24281851947307587,0.20347267389297485,0.6662389636039734,0.23028558492660522,0.2302369773387909,0.30816060304641724,0.3359307050704956,0.20430970191955566
the,0.33890387415885925,0.35023224353790283,0.2361762821674347,0.2346910536289215,0.5823672413825989,0.22228285670280457,0.5171257257461548,0.2708098292350769,0.28184252977371216,1.0,0.3009287416934967,0.30363768339157104,0.470844566822052,0.3609684407711029,0.22068053483963013
air,0.11602716892957687,0.1904066801071167,0.28259730339050293,0.3066830337047577,0.2280944287776947,0.3343783915042877,0.2508046329021454,0.18867582082748413,0.0989304929971695,0.2877824306488037,0.18421649932861328,0.2586042881011963,0.11661766469478607,0.15147104859352112,0.1491677612066269
",",0.22659391164779663,0.36182254552841187,0.2053278684616089,0.23566173017024994,0.4691906273365021,0.19440598785877228,0.6633074283599854,0.29322290420532227,0.27234330773353577,0.4933079481124878,0.23628228902816772,0.30078184604644775,0.207483172416687,0.28560417890548706,0.31091248989105225
