,what,happened,during,the,apollo,7,test,mission,to,elicit,them,a,lesser,version,of,the,dsm,?
donn,0.1537332385778427,0.12952235341072083,0.24220076203346252,0.21779371798038483,0.25917255878448486,0.08941340446472168,0.13391822576522827,0.2561781406402588,0.14642198383808136,0.21200643479824066,0.16215576231479645,0.14681090414524078,0.08594988286495209,0.1294901967048645,0.15050122141838074,0.21779371798038483,0.1745653599500656,0.15848851203918457
eisele,0.142537921667099,0.19326767325401306,0.25121480226516724,0.25543972849845886,0.3578231930732727,0.07371059060096741,0.19237346947193146,0.20944993197917938,0.11079759895801544,0.11590278893709183,0.08907915651798248,0.1917143315076828,0.15140679478645325,0.17415368556976318,0.19494514167308807,0.25543972849845886,0.2405824065208435,0.15890517830848694
",",0.3087472915649414,0.3230119049549103,0.3225448727607727,0.4933079481124878,0.19808128476142883,0.07715427130460739,0.17614826560020447,0.21226151287555695,0.44245919585227966,0.23878136277198792,0.3985835015773773,0.427140474319458,0.2190428227186203,0.2078275829553604,0.4946078956127167,0.4933079481124878,0.20290441811084747,0.31091248989105225
and,0.31309178471565247,0.22602374851703644,0.36462149024009705,0.5171257257461548,0.15251155197620392,-0.012642918154597282,0.22158049046993256,0.16932862997055054,0.48971283435821533,0.21114172041416168,0.48717668652534485,0.3739250600337982,0.2705405652523041,0.1978406310081482,0.5116966962814331,0.5171257257461548,0.201389878988266,0.20544172823429108
walter,0.11522015184164047,0.06859803199768066,0.16882695257663727,0.16759788990020752,0.15677958726882935,0.05304655432701111,0.1283920407295227,0.16936863958835602,0.15203003585338593,0.1771763265132904,0.12431662529706955,0.24479345977306366,0.13445894420146942,0.07357513159513474,0.16571573913097382,0.16759788990020752,0.08196038007736206,0.1297207623720169
cunningham,0.1899973601102829,0.1549627035856247,0.23415936529636383,0.2787105143070221,0.2608494162559509,0.10397996008396149,0.16175296902656555,0.19846224784851074,0.21435794234275818,0.15038667619228363,0.19471457600593567,0.29608097672462463,0.04917479678988457,0.10793042927980423,0.18959233164787292,0.2787105143070221,0.15441621840000153,0.1501266211271286
",",0.3087472915649414,0.3230119049549103,0.3225448727607727,0.4933079481124878,0.19808128476142883,0.07715427130460739,0.17614826560020447,0.21226151287555695,0.44245919585227966,0.23878136277198792,0.3985835015773773,0.427140474319458,0.2190428227186203,0.2078275829553604,0.4946078956127167,0.4933079481124878,0.20290441811084747,0.31091248989105225
were,0.22298263013362885,0.34330758452415466,0.4064035415649414,0.3906462490558624,0.183358833193779,-0.05149832367897034,0.1422247588634491,0.16210246086120605,0.31913647055625916,0.16955478489398956,0.4602346122264862,0.17203083634376526,0.13139481842517853,0.19237180054187775,0.34038281440734863,0.3906462490558624,0.1912177950143814,0.17890112102031708
awarded,0.0973663404583931,0.17181728780269623,0.26264747977256775,0.24971646070480347,0.11296919733285904,-0.05902998149394989,0.12601959705352783,0.23192539811134338,0.17180772125720978,0.18931905925273895,0.14402468502521515,0.21683081984519958,0.0673183724284172,0.1068938598036766,0.2630610167980194,0.24971646070480347,0.16757193207740784,0.1431703418493271
the,0.42745697498321533,0.3589572608470917,0.4838213622570038,1.0,0.2169172167778015,-0.1142377033829689,0.19235259294509888,0.22673439979553223,0.535392165184021,0.2334575653076172,0.4788833558559418,0.5829201340675354,0.27918535470962524,0.27268242835998535,0.733189046382904,1.0,0.21196791529655457,0.22068053483963013
lesser,0.22745417058467865,0.16111066937446594,0.15228651463985443,0.27918535470962524,0.13239341974258423,-0.020881710574030876,0.0913805291056633,0.07878289371728897,0.20995968580245972,0.14546288549900055,0.2060444951057434,0.2341606765985489,0.9999998807907104,0.12852886319160461,0.28063535690307617,0.27918535470962524,0.19611665606498718,0.17708076536655426
nasa,0.21178755164146423,0.12121786177158356,0.16740816831588745,0.19786997139453888,0.4747956395149231,-0.10628016293048859,0.2834832966327667,0.42549848556518555,0.21193136274814606,0.09711987525224686,0.18189233541488647,0.19403119385242462,0.17214742302894592,0.17044904828071594,0.17935146391391754,0.19786997139453888,0.15647919476032257,0.1809994876384735
exceptional,0.22437724471092224,0.11380299925804138,0.21935699880123138,0.3299735188484192,0.17288190126419067,-0.1433948576450348,0.19137096405029297,0.10757347196340561,0.2567862272262573,0.17280037701129913,0.2714591920375824,0.2994692921638489,0.16214001178741455,0.12036851793527603,0.3679232597351074,0.3299735188484192,0.22070397436618805,0.1693650484085083
service,0.16857224702835083,0.14659997820854187,0.2714812457561493,0.22661015391349792,0.15670818090438843,0.017400359734892845,0.2175852656364441,0.23875772953033447,0.24411341547966003,0.23999913036823273,0.19594091176986694,0.23104366660118103,0.1000746339559555,0.1770605593919754,0.18425606191158295,0.22661015391349792,0.24461257457733154,0.1676298975944519
medal,0.13412535190582275,0.14430002868175507,0.24681152403354645,0.2287520468235016,0.14429160952568054,-0.07413581758737564,0.14000964164733887,0.20381079614162445,0.1824970841407776,0.2071983963251114,0.17130832374095917,0.163747638463974,0.013826425187289715,0.1570129096508026,0.24696782231330872,0.2287520468235016,0.2222898155450821,0.10517196357250214
",",0.3087472915649414,0.3230119049549103,0.3225448727607727,0.4933079481124878,0.19808128476142883,0.07715427130460739,0.17614826560020447,0.21226151287555695,0.44245919585227966,0.23878136277198792,0.3985835015773773,0.427140474319458,0.2190428227186203,0.2078275829553604,0.4946078956127167,0.4933079481124878,0.20290441811084747,0.31091248989105225
because,0.46729007363319397,0.43891987204551697,0.4070228338241577,0.44596394896507263,0.17066159844398499,-0.2076575756072998,0.19604037702083588,0.16470028460025787,0.5166091918945312,0.21511319279670715,0.5216264128684998,0.42230045795440674,0.22331595420837402,0.2341204136610031,0.4075504541397095,0.44596394896507263,0.18639236688613892,0.2528740465641022
of,0.33290785551071167,0.30501094460487366,0.3869180977344513,0.733189046382904,0.1786269098520279,-0.04983885586261749,0.164191335439682,0.20170781016349792,0.41548454761505127,0.15619924664497375,0.34503093361854553,0.5052502155303955,0.28063535690307617,0.14166875183582306,1.0,0.733189046382904,0.22698752582073212,0.1826142966747284
discipline,0.2522185742855072,0.1089584231376648,0.16703028976917267,0.1981438249349594,0.07851479202508926,-0.11582169681787491,0.18737532198429108,0.1863093376159668,0.25499123334884644,0.24826951324939728,0.23134185373783112,0.21818003058433533,0.07902459800243378,0.10002993792295456,0.2260950356721878,0.1981438249349594,0.2960457503795624,0.06836310029029846
problems,0.3306994140148163,0.2524991035461426,0.20926709473133087,0.2659202516078949,0.15842188894748688,-0.1893124282360077,0.24714455008506775,0.1880517452955246,0.28989166021347046,0.26451608538627625,0.3830423951148987,0.21523453295230865,0.1629214882850647,0.18266955018043518,0.2450421154499054,0.2659202516078949,0.35177743434906006,0.2638136148452759
with,0.2464839518070221,0.1670946180820465,0.28545209765434265,0.4223487675189972,0.1249200850725174,-0.1633719950914383,0.14787445962429047,0.13122236728668213,0.4239959120750427,0.2295675426721573,0.4064640402793884,0.3783375024795532,0.14596320688724518,0.2542000412940979,0.41827285289764404,0.4223487675189972,0.23515775799751282,0.2433311939239502
the,0.42745697498321533,0.3589572608470917,0.4838213622570038,1.0,0.2169172167778015,-0.1142377033829689,0.19235259294509888,0.22673439979553223,0.535392165184021,0.2334575653076172,0.4788833558559418,0.5829201340675354,0.27918535470962524,0.27268242835998535,0.733189046382904,1.0,0.21196791529655457,0.22068053483963013
flight,0.17794598639011383,0.23997777700424194,0.22988100349903107,0.2498224973678589,0.31322264671325684,-0.0993371531367302,0.1700347512960434,0.3072848320007324,0.24953556060791016,0.08750462532043457,0.18543539941310883,0.23704352974891663,0.1796921193599701,0.16750048100948334,0.2070007622241974,0.2498224973678589,0.17778636515140533,0.20568472146987915
director,0.12868234515190125,0.11723685264587402,0.1735043227672577,0.19949141144752502,0.19275495409965515,-0.022938674315810204,0.08224979043006897,0.1315430998802185,0.1698155552148819,0.11965585500001907,0.09998614341020584,0.17745283246040344,0.11276650428771973,0.13042612373828888,0.14731334149837494,0.19949141144752502,0.08341799676418304,0.09360282123088837
's,0.02692362666130066,-0.012165569700300694,0.011294117197394371,-0.01540423184633255,-0.020172206684947014,0.09292176365852356,0.0007944157114252448,-0.010545115917921066,0.03782717138528824,0.11216849088668823,0.025712676346302032,0.04866964742541313,0.07915201783180237,-0.009124638512730598,-0.03817026689648628,-0.01540423184633255,-0.13936619460582733,-0.023395681753754616
orders,0.1898462176322937,0.1880183219909668,0.19434374570846558,0.26927345991134644,0.16502489149570465,-0.0654941126704216,0.0681774765253067,0.21099521219730377,0.27432385087013245,0.15396541357040405,0.33328676223754883,0.1862567514181137,0.15920117497444153,0.16849373281002045,0.2505633234977722,0.26927345991134644,0.17762792110443115,0.18005457520484924
during,0.24137552082538605,0.4396517276763916,1.0,0.4838213622570038,0.22065234184265137,-0.0403975285589695,0.1486813873052597,0.22419573366641998,0.2828781306743622,0.1849500834941864,0.26723581552505493,0.30341604351997375,0.15228651463985443,0.12120553106069565,0.3869180977344513,0.4838213622570038,0.14305981993675232,0.1325719803571701
their,0.35142919421195984,0.18339572846889496,0.3022443354129791,0.516537070274353,0.1484338790178299,-0.21818257868289948,0.1830640286207199,0.15849071741104126,0.44619059562683105,0.26300036907196045,0.6078340411186218,0.29698723554611206,0.21319790184497833,0.13974522054195404,0.4329940676689148,0.516537070274353,0.17740105092525482,0.1898253709077835
flight,0.17794598639011383,0.23997777700424194,0.22988100349903107,0.2498224973678589,0.31322264671325684,-0.0993371531367302,0.1700347512960434,0.3072848320007324,0.24953556060791016,0.08750462532043457,0.18543539941310883,0.23704352974891663,0.1796921193599701,0.16750048100948334,0.2070007622241974,0.2498224973678589,0.17778636515140533,0.20568472146987915
.,0.3567904531955719,0.29012542963027954,0.3485563397407532,0.5934505462646484,0.22384987771511078,-0.00045486254384741187,0.23588362336158752,0.2227463275194168,0.4645031690597534,0.27022483944892883,0.39945515990257263,0.50484299659729,0.2503368854522705,0.2754054665565491,0.5352458953857422,0.5934505462646484,0.2399877905845642,0.4130953550338745
