,what,image,campaign,was,the,new,four-note,jingle,for,abc,based,around,?
we,0.5622460842132568,0.16671855747699738,0.16302244365215302,0.16542018949985504,0.3206169009208679,0.22633947432041168,0.37559759616851807,0.2089899480342865,0.2832678556442261,0.16099829971790314,0.2200312316417694,0.23901139199733734,0.535264790058136
love,0.2620820701122284,0.10636892169713974,0.1234017014503479,0.15218229591846466,0.19631516933441162,0.18471454083919525,0.20195288956165314,0.3280582129955292,0.21999943256378174,0.22775214910507202,0.0931091383099556,0.19505268335342407,0.24261747300624847
tv,0.20700684189796448,0.11161148548126221,0.1679491251707077,0.1889979988336563,0.20034731924533844,0.15886817872524261,0.17975497245788574,0.3005865514278412,0.22924813628196716,0.4720865786075592,0.2197628915309906,0.11932125687599182,0.20290863513946533
'',0.08143015950918198,0.012970664538443089,-0.09677082300186157,0.04456103965640068,0.041273195296525955,-0.021915066987276077,0.034403786063194275,0.04930277168750763,-0.04479556903243065,-0.05768610164523125,0.08127152919769287,-0.025410326197743416,0.018684765323996544
image,0.13311375677585602,0.9999999403953552,0.1704321801662445,0.15568946301937103,0.24039390683174133,0.1062624603509903,0.26438114047050476,0.07128064334392548,0.13058708608150482,0.0679241418838501,0.10256760567426682,0.136838898062706,0.14968013763427734
campaign,0.22158007323741913,0.1704321801662445,0.9999999403953552,0.2556212544441223,0.2755736708641052,0.15013942122459412,0.20774655044078827,0.2163398265838623,0.23777949810028076,0.17480497062206268,0.1390565186738968,0.19408488273620605,0.162482351064682
introduced,0.09417270123958588,0.08049740642309189,0.14962176978588104,0.32667654752731323,0.242969810962677,0.285953551530838,0.31038904190063477,0.22321151196956635,0.2018822282552719,0.15027591586112976,0.30024734139442444,0.17578794062137604,0.16386865079402924
that,0.6297725439071655,0.16579361259937286,0.19006803631782532,0.33670201897621155,0.5473989248275757,0.29177987575531006,0.4042088985443115,0.24631287157535553,0.4137635827064514,0.17440107464790344,0.31403544545173645,0.36311936378479004,0.32716336846351624
year,0.15184831619262695,0.1237393245100975,0.15983769297599792,0.3209837079048157,0.3609684407711029,0.25045546889305115,0.24329297244548798,0.13498657941818237,0.29294124245643616,0.2373921275138855,0.17329561710357666,0.28177201747894287,0.18315006792545319
",",0.3087472915649414,0.2188224196434021,0.18021923303604126,0.45456063747406006,0.4933079481124878,0.36073189973831177,0.3779522776603699,0.270126074552536,0.4464869201183319,0.2097204476594925,0.27976205945014954,0.3298884332180023,0.31091248989105225
creating,0.28780505061149597,0.10817787796258926,0.20090831816196442,0.17785660922527313,0.286904513835907,0.314869225025177,0.32288023829460144,0.2713981568813324,0.3886813819408417,0.1360587775707245,0.2266644984483719,0.2556731700897217,0.2842518985271454
an,0.2821882665157318,0.09266305714845657,0.14041902124881744,0.3694365322589874,0.4207492768764496,0.19160676002502441,0.2736234664916992,0.17252381145954132,0.3236706852912903,0.16561369597911835,0.2026301473379135,0.25606366991996765,0.19793890416622162
audio,0.1803951859474182,0.1335010826587677,0.09848470985889435,0.12714031338691711,0.19614098966121674,0.23748984932899475,0.31996163725852966,0.26060065627098083,0.2392863929271698,0.1920568346977234,0.17490199208259583,0.06186528503894806,0.14977853000164032
signature,0.13816918432712555,0.30538687109947205,0.1539168357849121,0.12023546546697617,0.08575572818517685,0.1476108431816101,0.2706775367259979,0.1492607593536377,0.11488562822341919,0.1813885122537613,0.13770125806331635,0.08513607084751129,0.16868096590042114
on,0.34226128458976746,0.2003762274980545,0.24734924733638763,0.3909217119216919,0.5107308030128479,0.31106263399124146,0.3151443898677826,0.28436943888664246,0.36199691891670227,0.2862928807735443,0.36055147647857666,0.43118709325790405,0.2714994251728058
par,0.11508969962596893,0.16070808470249176,0.10738123208284378,0.14041928946971893,0.16616463661193848,0.09301354736089706,0.32623961567878723,0.03536612167954445,0.1940304934978485,0.1320815235376358,0.03715675324201584,0.06692283600568771,0.18598014116287231
with,0.2464839518070221,0.10228703171014786,0.11452023684978485,0.27411898970603943,0.4223487675189972,0.24325589835643768,0.3379456698894501,0.26886841654777527,0.39140474796295166,0.17432008683681488,0.2607889473438263,0.3207509517669678,0.2433311939239502
the,0.42745697498321533,0.24039390683174133,0.2755736708641052,0.48711544275283813,1.0,0.3845241069793701,0.41836729645729065,0.2605932354927063,0.4739971458911896,0.2068762183189392,0.29860720038414,0.40085816383361816,0.22068053483963013
nbc,0.1638578325510025,0.0036944816820323467,0.19057588279247284,0.251334547996521,0.20618264377117157,0.18140773475170135,0.2555724084377289,0.25711920857429504,0.22503440082073212,0.63486248254776,0.15698876976966858,0.12084890902042389,0.1680917739868164
chimes,0.2913520038127899,0.09329470992088318,0.006490554194897413,0.18423540890216827,0.2580731511116028,0.15886005759239197,0.33264902234077454,0.37065017223358154,0.18100027740001678,0.17371618747711182,0.0758291557431221,0.12982982397079468,0.2273377925157547
",",0.3087472915649414,0.2188224196434021,0.18021923303604126,0.45456063747406006,0.4933079481124878,0.36073189973831177,0.3779522776603699,0.270126074552536,0.4464869201183319,0.2097204476594925,0.27976205945014954,0.3298884332180023,0.31091248989105225
cbs,0.1950361132621765,0.04232853651046753,0.22633975744247437,0.26256829500198364,0.2283918708562851,0.17091993987560272,0.21034468710422516,0.2749301791191101,0.20941372215747833,0.636570394039154,0.22822482883930206,0.134444460272789,0.14594407379627228
',0.3245812654495239,0.2783631980419159,0.171547532081604,0.33675912022590637,0.474788099527359,0.23426499962806702,0.29168546199798584,0.20469503104686737,0.31184524297714233,0.17123238742351532,0.20323655009269714,0.19462668895721436,0.330942302942276
various,0.26045072078704834,0.11643636226654053,0.1591428965330124,0.14120686054229736,0.3235042691230774,0.2399120181798935,0.30369898676872253,0.23155193030834198,0.3578505516052246,0.12460041046142578,0.3084258437156677,0.3471163511276245,0.12823495268821716
three-note,0.3467119038105011,0.23552817106246948,0.20562784373760223,0.2332983762025833,0.43450844287872314,0.2729354798793793,0.7910109758377075,0.2603500485420227,0.36248037219047546,0.21598178148269653,0.24229386448860168,0.21997827291488647,0.33850449323654175
soundmarks,0.25150206685066223,0.18905597925186157,0.18074002861976624,0.2424960434436798,0.3727073073387146,0.2728392779827118,0.30727458000183105,0.3589828312397003,0.29266291856765747,0.2081485539674759,0.1877160519361496,0.20189079642295837,0.2196555882692337
(,0.2411840260028839,0.1702110320329666,0.09469635039567947,0.2980341613292694,0.33289089798927307,0.24608564376831055,0.3530951142311096,0.18745514750480652,0.3357032239437103,0.183883935213089,0.17193058133125305,0.20733319222927094,0.40561532974243164
including,0.18328791856765747,0.20500051975250244,0.16355623304843903,0.21884717047214508,0.3738902807235718,0.21702982485294342,0.3018873929977417,0.2504737079143524,0.42507120966911316,0.1471431404352188,0.2871324419975281,0.3441281318664551,0.1633303165435791
the,0.42745697498321533,0.24039390683174133,0.2755736708641052,0.48711544275283813,1.0,0.3845241069793701,0.41836729645729065,0.2605932354927063,0.4739971458911896,0.2068762183189392,0.29860720038414,0.40085816383361816,0.22068053483963013
current,0.18294453620910645,0.15541400015354156,0.0802474170923233,0.20140352845191956,0.3314409554004669,0.28200507164001465,0.23672257363796234,0.13325856626033783,0.27481377124786377,0.17589730024337769,0.194755420088768,0.17409570515155792,0.12074550241231918
version,0.20755547285079956,0.17998594045639038,0.18113121390342712,0.297456830739975,0.27268242835998535,0.1649281531572342,0.33384567499160767,0.23697704076766968,0.19780562818050385,0.18512789905071259,0.3074890375137329,0.17233926057815552,0.2573966085910797
used,0.27546408772468567,0.21276210248470306,0.17285098135471344,0.23679393529891968,0.3718377649784088,0.154256209731102,0.3758193850517273,0.24990370869636536,0.4236139953136444,0.16642345488071442,0.3212050795555115,0.24492280185222626,0.22430120408535004
since,0.29783400893211365,0.14275026321411133,0.1975919008255005,0.4384658932685852,0.4054957628250122,0.2617199122905731,0.3141031265258789,0.1526629775762558,0.36751601099967957,0.20685888826847076,0.18804004788398743,0.33236727118492126,0.2876587212085724
2000,-0.10562582314014435,-0.020676283165812492,-0.04899821802973747,0.06843073666095734,-0.015081177465617657,0.058862295001745224,-0.09138987213373184,0.0843437910079956,0.008091370575129986,0.0834399089217186,-0.015903329476714134,-0.16631372272968292,-0.0824366956949234
),0.26259949803352356,0.1596837192773819,0.10647399723529816,0.3267642855644226,0.3456730246543884,0.253329336643219,0.3828153908252716,0.1840086132287979,0.3639558255672455,0.18381085991859436,0.1946181356906891,0.22742246091365814,0.42300865054130554
and,0.31309178471565247,0.143681138753891,0.20802859961986542,0.3740963041782379,0.5171257257461548,0.31402453780174255,0.3212175667285919,0.2447553277015686,0.5064792633056641,0.16453155875205994,0.2660958170890808,0.34341543912887573,0.20544172823429108
the,0.42745697498321533,0.24039390683174133,0.2755736708641052,0.48711544275283813,1.0,0.3845241069793701,0.41836729645729065,0.2605932354927063,0.4739971458911896,0.2068762183189392,0.29860720038414,0.40085816383361816,0.22068053483963013
fox,0.16651637852191925,0.10228267312049866,0.18169653415679932,0.18574436008930206,0.24760441482067108,0.13097921013832092,0.16744819283485413,0.25439465045928955,0.1993214637041092,0.4152262508869171,0.1612711399793625,0.13575102388858795,0.1670110523700714
fanfare,0.23117870092391968,0.14892907440662384,0.22685231268405914,0.2647615075111389,0.2893032133579254,0.17888452112674713,0.3338101804256439,0.3343963325023651,0.35517418384552,0.1938561648130417,0.22596950829029083,0.20068904757499695,0.19056390225887299
.,0.3567904531955719,0.2041902095079422,0.23225265741348267,0.40146201848983765,0.5934505462646484,0.35031336545944214,0.3729911148548126,0.24309298396110535,0.4726039469242096,0.2567209303379059,0.29699069261550903,0.3712388277053833,0.4130953550338745
