,where,was,new,year,'s,rockin,',eve,hosted,?
year,0.20427323877811432,0.3209837079048157,0.25045546889305115,1.0,-0.04087831452488899,0.28335702419281006,0.23947113752365112,0.3059152662754059,0.1695714294910431,0.18315006792545319
's,0.0007701900321990252,0.008974763564765453,-0.008355522528290749,-0.04087831452488899,0.9999999403953552,-0.034400008618831635,0.07651367038488388,-0.04732388257980347,-0.006038293242454529,-0.023395681753754616
rockin,0.17347534000873566,0.21580258011817932,0.28046396374702454,0.28335702419281006,-0.034400008618831635,1.0,0.307123601436615,0.286461740732193,0.24664878845214844,0.2526661157608032
',0.24928376078605652,0.33675912022590637,0.23426499962806702,0.23947113752365112,0.07651367038488388,0.307123601436615,1.0,0.16157418489456177,0.21612368524074554,0.330942302942276
eve,0.17701666057109833,0.1957324892282486,0.2905281186103821,0.3059152662754059,-0.04732388257980347,0.286461740732193,0.16157418489456177,1.0000001192092896,0.19791162014007568,0.23469486832618713
on,0.37630224227905273,0.3909217119216919,0.31106263399124146,0.27628999948501587,0.0026888418942689896,0.3074813485145569,0.30823177099227905,0.2784496247768402,0.2524368166923523,0.2714994251728058
new,0.26026442646980286,0.2748313844203949,0.9999999403953552,0.25045546889305115,-0.008355522528290749,0.28046396374702454,0.23426499962806702,0.2905281186103821,0.24173325300216675,0.14782847464084625
year,0.20427323877811432,0.3209837079048157,0.25045546889305115,1.0,-0.04087831452488899,0.28335702419281006,0.23947113752365112,0.3059152662754059,0.1695714294910431,0.18315006792545319
's,0.0007701900321990252,0.008974763564765453,-0.008355522528290749,-0.04087831452488899,0.9999999403953552,-0.034400008618831635,0.07651367038488388,-0.04732388257980347,-0.006038293242454529,-0.023395681753754616
eve,0.17701666057109833,0.1957324892282486,0.2905281186103821,0.3059152662754059,-0.04732388257980347,0.286461740732193,0.16157418489456177,1.0000001192092896,0.19791162014007568,0.23469486832618713
(,0.1970011591911316,0.2980341613292694,0.24608564376831055,0.2556702494621277,0.0012731997994706035,0.2922961711883545,0.5287467241287231,0.1796613186597824,0.20727264881134033,0.40561532974243164
hosted,0.19847238063812256,0.266493022441864,0.24173325300216675,0.1695714294910431,-0.006038293242454529,0.24664878845214844,0.21612368524074554,0.19791162014007568,1.0,0.09810540825128555
first,0.3238157331943512,0.5022147297859192,0.3283863663673401,0.3099139928817749,-0.014458609744906425,0.25260815024375916,0.2962508797645569,0.23383386433124542,0.24027997255325317,0.18701928853988647
by,0.2641284465789795,0.4752357602119446,0.25394493341445923,0.28805047273635864,-0.010884488001465797,0.19018416106700897,0.2610379159450531,0.1898270845413208,0.2474948912858963,0.17966607213020325
its,0.27530840039253235,0.3518870174884796,0.2215755134820938,0.15338382124900818,0.03202139586210251,0.17217649519443512,0.296459436416626,0.07467163354158401,0.15378360450267792,0.15103481709957123
creator,0.16777190566062927,0.2896435558795929,0.19435831904411316,0.17462481558322906,0.05154954269528389,0.17306379973888397,0.2815537750720978,0.21651151776313782,0.2444494664669037,0.2028008997440338
dick,0.08812227845191956,0.1891966462135315,0.19038404524326324,0.16015511751174927,0.03214861825108528,0.350247323513031,0.22422930598258972,0.22846060991287231,0.16911044716835022,0.1753130704164505
clark,0.14585214853286743,0.2348247915506363,0.2737416923046112,0.18923117220401764,0.06747990101575851,0.36993855237960815,0.11336681246757507,0.2746812403202057,0.231357604265213,0.10959257185459137
",",0.3149496018886566,0.45456063747406006,0.36073189973831177,0.28560417890548706,-0.0016132977325469255,0.32927075028419495,0.5178600549697876,0.21530404686927795,0.27969205379486084,0.31091248989105225
and,0.43859338760375977,0.3740963041782379,0.31402453780174255,0.2506658732891083,0.06895173341035843,0.2548540234565735,0.3053182065486908,0.20105350017547607,0.24906118214130402,0.20544172823429108
later,0.2942849397659302,0.5684447288513184,0.33222416043281555,0.27576395869255066,0.05591587722301483,0.18912416696548462,0.22560328245162964,0.20346996188163757,0.24652454257011414,0.1417175978422165
by,0.2641284465789795,0.4752357602119446,0.25394493341445923,0.28805047273635864,-0.010884488001465797,0.19018416106700897,0.2610379159450531,0.1898270845413208,0.2474948912858963,0.17966607213020325
his,0.29880598187446594,0.4405253231525421,0.24132801592350006,0.255428284406662,0.047556519508361816,0.199644073843956,0.2791537940502167,0.23025138676166534,0.13532721996307373,0.18075084686279297
successor,0.0416065976023674,0.287630170583725,0.11401458084583282,0.1380176842212677,-0.010897614061832428,0.08585433661937714,0.26419124007225037,0.05467412620782852,0.15669548511505127,0.0913006067276001
ryan,0.14237308502197266,0.23488017916679382,0.14264768362045288,0.14689800143241882,-0.0877215787768364,0.40566837787628174,0.17689166963100433,0.19327983260154724,0.24385151267051697,0.15583202242851257
seacrest,0.20379790663719177,0.3319755792617798,0.28999367356300354,0.3106202185153961,-0.024489710107445717,0.5276923775672913,0.2962784171104431,0.36455339193344116,0.49405768513679504,0.2543223202228546
),0.20711064338684082,0.3267642855644226,0.253329336643219,0.24282371997833252,0.021107977256178856,0.29499220848083496,0.5468860864639282,0.19776669144630432,0.18757721781730652,0.42300865054130554
;,-0.020392686128616333,0.0754367932677269,0.021862374618649483,0.00956164300441742,0.006909397430717945,0.032344479113817215,0.026434918865561485,0.0469856821000576,0.003207740606740117,0.10349778085947037
the,0.5003893971443176,0.48711544275283813,0.3845241069793701,0.3609684407711029,-0.01540423184633255,0.2879607379436493,0.474788099527359,0.21724742650985718,0.2576315402984619,0.22068053483963013
only,0.46093058586120605,0.36249664425849915,0.3027914762496948,0.2698895335197449,0.08984304964542389,0.17631523311138153,0.33912014961242676,0.13213156163692474,0.19597552716732025,0.2767370045185089
exception,0.301461786031723,0.22176820039749146,0.2147001177072525,0.2306806445121765,-0.01883857697248459,0.1383037567138672,0.256841242313385,0.1643126904964447,0.11236103624105453,0.2036404013633728
was,0.20731619000434875,1.0000001192092896,0.2748313844203949,0.3209837079048157,0.008974763564765453,0.21580258011817932,0.33675912022590637,0.1957324892282486,0.266493022441864,0.18412111699581146
in,0.5344807505607605,0.45514053106307983,0.3758552670478821,0.3359307050704956,-0.037580832839012146,0.25681349635124207,0.4158826768398285,0.2279532253742218,0.2707974314689636,0.20430970191955566
1999,0.03459307551383972,0.08547663688659668,0.012973121367394924,0.06423642486333847,-0.03828086331486702,-0.12731696665287018,0.061744574457407,-0.003047078149393201,0.02192879095673561,0.05416720360517502
",",0.3149496018886566,0.45456063747406006,0.36073189973831177,0.28560417890548706,-0.0016132977325469255,0.32927075028419495,0.5178600549697876,0.21530404686927795,0.27969205379486084,0.31091248989105225
when,0.5747735500335693,0.37326499819755554,0.257220059633255,0.3014719784259796,-0.03368149697780609,0.20932242274284363,0.2558356821537018,0.20212070643901825,0.14251498878002167,0.22841128706932068
abc,0.08676808327436447,0.21565799415111542,0.20663127303123474,0.2373921275138855,0.06670809537172318,0.3424937129020691,0.17123238742351532,0.2029952108860016,0.3535350561141968,0.19065172970294952
put,0.3393777310848236,0.24684612452983856,0.2341153472661972,0.14855070412158966,0.006688596680760384,0.13965699076652527,0.2517928183078766,0.12984998524188995,0.1763586699962616,0.2993032932281494
it,0.36972272396087646,0.4577186405658722,0.23156195878982544,0.2363913208246231,0.06608816236257553,0.2752225399017334,0.5141429305076599,0.17637398838996887,0.23161670565605164,0.25732165575027466
on,0.37630224227905273,0.3909217119216919,0.31106263399124146,0.27628999948501587,0.0026888418942689896,0.3074813485145569,0.30823177099227905,0.2784496247768402,0.2524368166923523,0.2714994251728058
a,0.40997210144996643,0.4508470594882965,0.3214259147644043,0.29350247979164124,0.04866964742541313,0.22550006210803986,0.48837921023368835,0.1599501520395279,0.14970986545085907,0.23916715383529663
one-year,0.1540023535490036,0.23306165635585785,0.25575610995292664,0.5899466276168823,-0.0014255993301048875,0.34138813614845276,0.31300100684165955,0.24571886658668518,0.17873981595039368,0.3655484914779663
hiatus,0.1729438453912735,0.26240044832229614,0.28329432010650635,0.2993740141391754,0.07376951724290848,0.33198729157447815,0.22898033261299133,0.28992217779159546,0.234870046377182,0.22841449081897736
to,0.47735077142715454,0.3636345863342285,0.33159172534942627,0.23523004353046417,0.03782717138528824,0.2176796793937683,0.34544456005096436,0.17965903878211975,0.170383021235466,0.29463258385658264
provide,0.30263036489486694,0.13897012174129486,0.1687231808900833,0.1316206008195877,-0.017295444384217262,0.1595616638660431,0.14555726945400238,0.10634113848209381,0.13564829528331757,0.22704634070396423
coverage,0.20344187319278717,0.21300753951072693,0.1611371487379074,0.2246321588754654,0.026463773101568222,0.1600990742444992,0.2248796820640564,0.09669233858585358,0.2911050319671631,0.2543165385723114
of,0.38066378235816956,0.4069072902202606,0.343457967042923,0.2578314542770386,-0.03817026689648628,0.22821862995624542,0.39136970043182373,0.11783141642808914,0.18176968395709991,0.1826142966747284
the,0.5003893971443176,0.48711544275283813,0.3845241069793701,0.3609684407711029,-0.01540423184633255,0.2879607379436493,0.474788099527359,0.21724742650985718,0.2576315402984619,0.22068053483963013
international,0.1861797422170639,0.22185437381267548,0.19243526458740234,0.1638878434896469,-0.021212328225374222,0.11278541386127472,0.18020936846733093,0.1720193326473236,0.21079020202159882,0.15335838496685028
millennium,0.13912548124790192,0.18692444264888763,0.18939846754074097,0.28717947006225586,-0.016542188823223114,0.22779926657676697,0.213313028216362,0.22373066842556,0.206207737326622,0.13189996778964996
festivities,0.20999598503112793,0.20520466566085815,0.14094017446041107,0.3087979853153229,0.06459888070821762,0.1989445984363556,0.14346261322498322,0.28201398253440857,0.24629750847816467,0.13520653545856476
",",0.3149496018886566,0.45456063747406006,0.36073189973831177,0.28560417890548706,-0.0016132977325469255,0.32927075028419495,0.5178600549697876,0.21530404686927795,0.27969205379486084,0.31091248989105225
though,0.34659990668296814,0.34332048892974854,0.210442915558815,0.17769302427768707,0.013477406464517117,0.17954938113689423,0.2913760840892792,0.13208965957164764,0.14161282777786255,0.3188856542110443
clark,0.14585214853286743,0.2348247915506363,0.2737416923046112,0.18923117220401764,0.06747990101575851,0.36993855237960815,0.11336681246757507,0.2746812403202057,0.231357604265213,0.10959257185459137
's,0.0007701900321990252,0.008974763564765453,-0.008355522528290749,-0.04087831452488899,0.9999999403953552,-0.034400008618831635,0.07651367038488388,-0.04732388257980347,-0.006038293242454529,-0.023395681753754616
traditional,0.18112924695014954,0.1784529834985733,0.16800807416439056,0.14915040135383606,0.05243854969739914,0.1766975224018097,0.1446792483329773,0.1682782769203186,0.09802959859371185,0.1327509582042694
countdown,0.16233083605766296,0.2425101399421692,0.19220302999019623,0.3677733540534973,0.049093421548604965,0.42492207884788513,0.2688327431678772,0.33497628569602966,0.33180105686187744,0.20517665147781372
from,0.3713873624801636,0.31171464920043945,0.3360432982444763,0.2101740688085556,-0.01936490088701248,0.16149456799030304,0.20019984245300293,0.18406960368156433,0.19441521167755127,0.19969791173934937
times,0.27159053087234497,0.2859917879104614,0.2618185877799988,0.306132435798645,-0.048017483204603195,0.15162627398967743,0.13077786564826965,0.19672074913978577,0.17764340341091156,0.18880689144134521
square,0.23094722628593445,0.17827357351779938,0.19466644525527954,0.20679500699043274,0.001511616283096373,0.1349073201417923,0.2016381025314331,0.21214544773101807,0.1676793098449707,0.1201515942811966
was,0.20731619000434875,1.0000001192092896,0.2748313844203949,0.3209837079048157,0.008974763564765453,0.21580258011817932,0.33675912022590637,0.1957324892282486,0.266493022441864,0.18412111699581146
still,0.42040762305259705,0.3328092098236084,0.19897222518920898,0.17101240158081055,0.033143531531095505,0.19267603754997253,0.24828733503818512,0.14016595482826233,0.16636700928211212,0.3039587736129761
featured,0.22748804092407227,0.3064519464969635,0.2909139096736908,0.24526570737361908,-0.01579626277089119,0.3883499801158905,0.20920433104038239,0.30078673362731934,0.35575151443481445,0.2944096624851227
within,0.3611587882041931,0.19280311465263367,0.23842696845531464,0.15318728983402252,-0.01527355331927538,0.1309017390012741,0.2107720971107483,0.0920194461941719,0.15476249158382416,0.1870293766260147
the,0.5003893971443176,0.48711544275283813,0.3845241069793701,0.3609684407711029,-0.01540423184633255,0.2879607379436493,0.474788099527359,0.21724742650985718,0.2576315402984619,0.22068053483963013
coverage,0.20344187319278717,0.21300753951072693,0.1611371487379074,0.2246321588754654,0.026463773101568222,0.1600990742444992,0.2248796820640564,0.09669233858585358,0.2911050319671631,0.2543165385723114
.,0.41390106081962585,0.40146201848983765,0.35031336545944214,0.32538118958473206,-0.003708066651597619,0.29696783423423767,0.4806240200996399,0.2145358771085739,0.22959090769290924,0.4130953550338745
