,what,nobel,memorial,prize,in,economic,sciences,winner,is,also,a,university,alumni,member,?
winners,0.1654965877532959,0.4557604193687439,0.35200193524360657,0.5345203876495361,0.243901327252388,0.17966444790363312,0.2753855288028717,0.8053475022315979,0.1519383043050766,0.1512034833431244,0.19021403789520264,0.18199288845062256,0.34019914269447327,0.20755580067634583,0.18557973206043243
milton,0.19606824219226837,0.17438049614429474,0.2624545991420746,0.18492965400218964,0.16490355134010315,0.20226964354515076,0.09296819567680359,0.17494669556617737,0.18918976187705994,0.15837793052196503,0.22242267429828644,0.24029110372066498,0.16602693498134613,0.12600064277648926,0.1688244491815567
friedman,0.22975663840770721,0.359220951795578,0.22322812676429749,0.34166061878204346,0.1983247548341751,0.278520792722702,0.2987009882926941,0.2729913890361786,0.1556301712989807,0.20722386240959167,0.19635529816150665,0.3124261796474457,0.19809184968471527,0.09580820798873901,0.26901862025260925
",",0.3087472915649414,0.29036787152290344,0.21767763793468475,0.28670501708984375,0.5201468467712402,0.2340485155582428,0.2827865481376648,0.29428431391716003,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
a,0.3320399522781372,0.17441873252391815,0.16830050945281982,0.189753457903862,0.539380669593811,0.2234611213207245,0.25444474816322327,0.22886167466640472,0.658733606338501,0.5149940252304077,1.0,0.20256656408309937,0.15357637405395508,0.24081070721149445,0.23916715383529663
major,0.21026742458343506,0.099181167781353,0.163491353392601,0.10795099288225174,0.3249945342540741,0.23579595983028412,0.16434113681316376,0.11470998078584671,0.19079607725143433,0.3074300289154053,0.22990699112415314,0.167424276471138,0.08908405900001526,0.1431201547384262,0.19788557291030884
advisor,0.1469605714082718,0.24582421779632568,0.21161623299121857,0.278277724981308,0.12653444707393646,0.31963133811950684,0.27494752407073975,0.1795850247144699,0.13561934232711792,0.19909381866455078,0.15934504568576813,0.25006142258644104,0.19027747213840485,0.32903027534484863,0.0939842164516449
to,0.455847829580307,0.15889747440814972,0.12165825068950653,0.17568570375442505,0.45010748505592346,0.26856908202171326,0.2291899025440216,0.1321336328983307,0.42745086550712585,0.5348826050758362,0.45503583550453186,0.20192374289035797,0.16467376053333282,0.19456195831298828,0.29463258385658264
republican,0.22250467538833618,0.25089022517204285,0.192439466714859,0.19325199723243713,0.1610620766878128,0.26075369119644165,0.22872422635555267,0.15984153747558594,0.14677129685878754,0.1968623697757721,0.19155368208885193,0.2359544336795807,0.26169469952583313,0.3525598347187042,0.1762165129184723
u.s.,0.11178889125585556,-0.052414946258068085,-0.007191039621829987,-0.02559797838330269,-0.003064807504415512,-0.1020386666059494,-0.1521904170513153,0.06272322684526443,-0.05269147455692291,0.026945039629936218,0.0347411222755909,0.046071525663137436,0.08188141137361526,-0.010585037991404533,0.07886100560426712
president,0.1870913952589035,0.2784607410430908,0.2544005215167999,0.2048342078924179,0.18811661005020142,0.25787338614463806,0.2250644862651825,0.2613620162010193,0.15443938970565796,0.17705458402633667,0.16959697008132935,0.2515452206134796,0.21447357535362244,0.2931678593158722,0.14148259162902832
ronald,0.1276789754629135,0.25766265392303467,0.28826844692230225,0.1744949221611023,0.20713196694850922,0.2451791614294052,0.2247537225484848,0.16071684658527374,0.2225404530763626,0.20863108336925507,0.20943979918956757,0.26470062136650085,0.18751002848148346,0.17938023805618286,0.08087296038866043
reagan,0.14767688512802124,0.22130362689495087,0.32298120856285095,0.15374019742012024,0.2047724723815918,0.29454436898231506,0.216667041182518,0.1568077802658081,0.2058536857366562,0.24399396777153015,0.21983395516872406,0.23451340198516846,0.15445566177368164,0.14200055599212646,0.10843399912118912
and,0.31309178471565247,0.1760268211364746,0.17508313059806824,0.19794146716594696,0.4954058527946472,0.2707010805606842,0.2685838043689728,0.2266683727502823,0.3859752118587494,0.5755972862243652,0.3739250600337982,0.2665814459323883,0.19591780006885529,0.28606608510017395,0.20544172823429108
conservative,0.1886831820011139,0.21903246641159058,0.1094672903418541,0.15155458450317383,0.1964135617017746,0.22794929146766663,0.2696606516838074,0.12711016833782196,0.2060939073562622,0.23289889097213745,0.2118833065032959,0.2191525399684906,0.16284675896167755,0.28105777502059937,0.1597563922405243
british,0.19255435466766357,0.16624723374843597,0.12234576791524887,0.17717763781547546,0.23084034025669098,0.19138285517692566,0.10644196718931198,0.212999165058136,0.19484983384609222,0.23564288020133972,0.1984395682811737,0.1687542200088501,0.17895899713039398,0.20028749108314514,0.09711728990077972
prime,0.15586113929748535,0.2541030943393707,0.14988572895526886,0.22836096584796906,0.18097394704818726,0.1799239069223404,0.14638562500476837,0.1689283698797226,0.16680827736854553,0.20427973568439484,0.17998681962490082,0.1773100644350052,0.18138274550437927,0.25178611278533936,0.11276303976774216
minister,0.1705908179283142,0.28208330273628235,0.18215163052082062,0.2568202316761017,0.19794908165931702,0.228140190243721,0.19883611798286438,0.1902211308479309,0.15245889127254486,0.19672662019729614,0.1532600224018097,0.2553359866142273,0.18612247705459595,0.32911401987075806,0.10825661569833755
margaret,0.17963582277297974,0.23700520396232605,0.17971861362457275,0.19961969554424286,0.23577453196048737,0.17867444455623627,0.1958266794681549,0.16610315442085266,0.1415003091096878,0.1585342139005661,0.16141065955162048,0.22103337943553925,0.1991843730211258,0.20172159373760223,0.13320839405059814
thatcher,0.19423620402812958,0.21698437631130219,0.19727160036563873,0.1507534682750702,0.2248867005109787,0.3066358268260956,0.17135465145111084,0.15694555640220642,0.18097510933876038,0.24762262403964996,0.22943679988384247,0.1846962720155716,0.17554591596126556,0.17037171125411987,0.15422584116458893
",",0.3087472915649414,0.29036787152290344,0.21767763793468475,0.28670501708984375,0.5201468467712402,0.2340485155582428,0.2827865481376648,0.29428431391716003,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
george,0.22000353038311005,0.1910409927368164,0.20505091547966003,0.16736172139644623,0.18167929351329803,0.18399246037006378,0.11773157864809036,0.18089257180690765,0.14082063734531403,0.2069324105978012,0.19503153860569,0.22551462054252625,0.19062112271785736,0.1356029212474823,0.1479024887084961
stigler,0.14471495151519775,0.3662729263305664,0.2593688368797302,0.33395180106163025,0.3344973921775818,0.2431211918592453,0.313422292470932,0.3380035161972046,0.24178959429264069,0.23921827971935272,0.30153295397758484,0.3681265413761139,0.2857254147529602,0.24980978667736053,0.23176054656505585
",",0.3087472915649414,0.29036787152290344,0.21767763793468475,0.28670501708984375,0.5201468467712402,0.2340485155582428,0.2827865481376648,0.29428431391716003,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
nobel,0.20388969779014587,1.0,0.2935994863510132,0.8436678051948547,0.19903117418289185,0.268719345331192,0.3850580155849457,0.46553125977516174,0.1316506415605545,0.18067531287670135,0.17441873252391815,0.2923794984817505,0.27874937653541565,0.18105469644069672,0.15008176863193512
laureate,0.1966150850057602,0.7574655413627625,0.30014193058013916,0.6669690012931824,0.23153583705425262,0.20661891996860504,0.40659162402153015,0.4474526345729828,0.13721095025539398,0.1687612235546112,0.16013649106025696,0.3825603127479553,0.2708836495876312,0.2153310775756836,0.15793240070343018
and,0.31309178471565247,0.1760268211364746,0.17508313059806824,0.19794146716594696,0.4954058527946472,0.2707010805606842,0.2685838043689728,0.2266683727502823,0.3859752118587494,0.5755972862243652,0.3739250600337982,0.2665814459323883,0.19591780006885529,0.28606608510017395,0.20544172823429108
proponent,0.22260582447052002,0.19299419224262238,0.1048879474401474,0.1791059672832489,0.19235078990459442,0.28715062141418457,0.29003480076789856,0.13578802347183228,0.22544190287590027,0.19563324749469757,0.2482132762670517,0.18977275490760803,0.1796717792749405,0.22666995227336884,0.19390621781349182
of,0.33290785551071167,0.20963376760482788,0.20257453620433807,0.2154514491558075,0.5696388483047485,0.3030148148536682,0.31529930233955383,0.1759829819202423,0.4854315221309662,0.4924938678741455,0.5052502155303955,0.30646374821662903,0.27771928906440735,0.2701796889305115,0.1826142966747284
regulatory,0.22797027230262756,0.23857611417770386,0.15805873274803162,0.17958559095859528,0.24980269372463226,0.3296356499195099,0.28047117590904236,0.09951367229223251,0.2255418300628662,0.3114577531814575,0.24675540626049042,0.21584011614322662,0.21020731329917908,0.14531385898590088,0.13720278441905975
capture,0.20491331815719604,0.12374357134103775,0.14746810495853424,0.16864897310733795,0.26227396726608276,0.1389770656824112,0.16853906214237213,0.10700687021017075,0.1794307976961136,0.19605116546154022,0.18784219026565552,0.17626748979091644,0.1418306529521942,0.11428575962781906,0.12945853173732758
theory,0.297923743724823,0.25783056020736694,0.11447498202323914,0.2373799979686737,0.16955126821994781,0.34065425395965576,0.354566752910614,0.1942746937274933,0.19279582798480988,0.27736079692840576,0.2233850657939911,0.2078906148672104,0.16327038407325745,0.11167410761117935,0.1387292891740799
",",0.3087472915649414,0.29036787152290344,0.21767763793468475,0.28670501708984375,0.5201468467712402,0.2340485155582428,0.2827865481376648,0.29428431391716003,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
gary,0.15567973256111145,0.11543907970190048,0.1543286144733429,0.14052821695804596,0.17542237043380737,0.16412930190563202,0.1414058953523636,0.1973581463098526,0.12081560492515564,0.1541036069393158,0.1752760112285614,0.22805255651474,0.16977739334106445,0.13823330402374268,0.06767930835485458
becker,0.08972721546888351,0.2113010138273239,0.12988437712192535,0.19681401550769806,0.2459637075662613,0.18691563606262207,0.14827367663383484,0.2307097464799881,0.15062236785888672,0.20272034406661987,0.21869221329689026,0.21385164558887482,0.15930472314357758,0.21493318676948547,0.18280020356178284
",",0.3087472915649414,0.29036787152290344,0.21767763793468475,0.28670501708984375,0.5201468467712402,0.2340485155582428,0.2827865481376648,0.29428431391716003,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
an,0.2821882665157318,0.1686251163482666,0.1515391319990158,0.1179489940404892,0.2605783939361572,0.15034084022045135,0.14733366668224335,0.1670728623867035,0.4654068350791931,0.36835694313049316,0.44552403688430786,0.1648537814617157,0.06920046359300613,0.20242485404014587,0.19793890416622162
important,0.31164905428886414,0.21103140711784363,0.1200818121433258,0.22607143223285675,0.3796374499797821,0.3262891471385956,0.23385511338710785,0.1278032511472702,0.350485235452652,0.4314649701118469,0.2963852882385254,0.20405744016170502,0.15890397131443024,0.19651709496974945,0.17812499403953552
contributor,0.2946086823940277,0.21911849081516266,0.11595616489648819,0.25079643726348877,0.21208368241786957,0.17135436832904816,0.20921960473060608,0.21039864420890808,0.25014519691467285,0.22686631977558136,0.2791104316711426,0.14785757660865784,0.23738360404968262,0.22889140248298645,0.32557573914527893
to,0.455847829580307,0.15889747440814972,0.12165825068950653,0.17568570375442505,0.45010748505592346,0.26856908202171326,0.2291899025440216,0.1321336328983307,0.42745086550712585,0.5348826050758362,0.45503583550453186,0.20192374289035797,0.16467376053333282,0.19456195831298828,0.29463258385658264
the,0.42745697498321533,0.1909446120262146,0.2865021228790283,0.18969248235225677,0.6662389636039734,0.282455176115036,0.2625935673713684,0.25965070724487305,0.5823672413825989,0.6021018624305725,0.5829201340675354,0.263973206281662,0.22524002194404602,0.2806392312049866,0.22068053483963013
family,0.16391263902187347,0.17875416576862335,0.17631082236766815,0.15262863039970398,0.2165997177362442,0.19895905256271362,0.2333839386701584,0.06698597222566605,0.20392227172851562,0.28384384512901306,0.24362227320671082,0.1713259518146515,0.12292128801345825,0.32524263858795166,0.15222905576229095
economics,0.21107932925224304,0.38195672631263733,0.15974754095077515,0.35975995659828186,0.19117838144302368,0.7812634110450745,0.514984130859375,0.21152685582637787,0.19443869590759277,0.24589253962039948,0.2117287665605545,0.40750834345817566,0.3199693262577057,0.1826891303062439,0.15849412977695465
branch,0.1792319416999817,0.1516927182674408,0.107736736536026,0.12326294928789139,0.21656033396720886,0.14823786914348602,0.20959869027137756,0.1215268224477768,0.17662303149700165,0.2384556531906128,0.20822708308696747,0.17872211337089539,0.17025339603424072,0.2699706256389618,0.10474635660648346
of,0.33290785551071167,0.20963376760482788,0.20257453620433807,0.2154514491558075,0.5696388483047485,0.3030148148536682,0.31529930233955383,0.1759829819202423,0.4854315221309662,0.4924938678741455,0.5052502155303955,0.30646374821662903,0.27771928906440735,0.2701796889305115,0.1826142966747284
economics,0.21107932925224304,0.38195672631263733,0.15974754095077515,0.35975995659828186,0.19117838144302368,0.7812634110450745,0.514984130859375,0.21152685582637787,0.19443869590759277,0.24589253962039948,0.2117287665605545,0.40750834345817566,0.3199693262577057,0.1826891303062439,0.15849412977695465
",",0.3087472915649414,0.29036787152290344,0.21767763793468475,0.28670501708984375,0.5201468467712402,0.2340485155582428,0.2827865481376648,0.29428431391716003,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
herbert,0.12085329741239548,0.28760257363319397,0.20512665808200836,0.2857448160648346,0.16174452006816864,0.1396331936120987,0.2220282107591629,0.2751926779747009,0.15125353634357452,0.1670902669429779,0.18524475395679474,0.21858082711696625,0.21518778800964355,0.15361928939819336,0.13736963272094727
a.,-0.06772881746292114,0.05384958162903786,0.022058218717575073,0.03168202564120293,-0.04776046425104141,-0.025466114282608032,0.010883544571697712,-0.010978768579661846,-0.0016085113165900111,-0.05329884961247444,0.016792887821793556,0.025620367377996445,-0.028811806812882423,-0.0726902037858963,0.04165230318903923
simon,0.16804955899715424,0.19142916798591614,0.2045273631811142,0.18208813667297363,0.1896257847547531,0.11762333661317825,0.18675972521305084,0.20623637735843658,0.17193570733070374,0.16587387025356293,0.21660487353801727,0.21383976936340332,0.17419065535068512,0.17565461993217468,0.10385744273662567
",",0.3087472915649414,0.29036787152290344,0.21767763793468475,0.28670501708984375,0.5201468467712402,0.2340485155582428,0.2827865481376648,0.29428431391716003,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
responsible,0.26869386434555054,0.1504424512386322,0.11651312559843063,0.12553788721561432,0.24309778213500977,0.21774043142795563,0.17509518563747406,0.09363440424203873,0.24123810231685638,0.2941048741340637,0.22119273245334625,0.15449608862400055,0.12860527634620667,0.2347816526889801,0.11367333680391312
for,0.3017193675041199,0.2427167296409607,0.25400492548942566,0.2797470688819885,0.4322226941585541,0.24368955194950104,0.2285587340593338,0.23969365656375885,0.43268078565597534,0.5373267531394958,0.44038116931915283,0.18573740124702454,0.21824529767036438,0.2718653976917267,0.264628142118454
the,0.42745697498321533,0.1909446120262146,0.2865021228790283,0.18969248235225677,0.6662389636039734,0.282455176115036,0.2625935673713684,0.25965070724487305,0.5823672413825989,0.6021018624305725,0.5829201340675354,0.263973206281662,0.22524002194404602,0.2806392312049866,0.22068053483963013
modern,0.2655639946460724,0.11907409876585007,0.10896361619234085,0.14059966802597046,0.29808807373046875,0.14753998816013336,0.2454584687948227,0.1340688318014145,0.24170172214508057,0.29002171754837036,0.24361324310302734,0.1981702744960785,0.11265353113412857,0.07395680993795395,0.12475407868623734
interpretation,0.37054285407066345,0.21487361192703247,0.06621454656124115,0.2028576135635376,0.1910129338502884,0.2779789865016937,0.2668372690677643,0.2163470834493637,0.2543133795261383,0.24967370927333832,0.24346207082271576,0.1859586536884308,0.0993059054017067,0.14101099967956543,0.2162649929523468
of,0.33290785551071167,0.20963376760482788,0.20257453620433807,0.2154514491558075,0.5696388483047485,0.3030148148536682,0.31529930233955383,0.1759829819202423,0.4854315221309662,0.4924938678741455,0.5052502155303955,0.30646374821662903,0.27771928906440735,0.2701796889305115,0.1826142966747284
the,0.42745697498321533,0.1909446120262146,0.2865021228790283,0.18969248235225677,0.6662389636039734,0.282455176115036,0.2625935673713684,0.25965070724487305,0.5823672413825989,0.6021018624305725,0.5829201340675354,0.263973206281662,0.22524002194404602,0.2806392312049866,0.22068053483963013
concept,0.28724339604377747,0.1547473520040512,0.12606342136859894,0.15619195997714996,0.21857000887393951,0.2382781207561493,0.251947283744812,0.1654369831085205,0.2750450372695923,0.23729993402957916,0.29586365818977356,0.14702290296554565,0.12690284848213196,0.13782402873039246,0.17160645127296448
of,0.33290785551071167,0.20963376760482788,0.20257453620433807,0.2154514491558075,0.5696388483047485,0.3030148148536682,0.31529930233955383,0.1759829819202423,0.4854315221309662,0.4924938678741455,0.5052502155303955,0.30646374821662903,0.27771928906440735,0.2701796889305115,0.1826142966747284
organizational,0.22883515059947968,0.22040966153144836,0.17557045817375183,0.22477096319198608,0.27617982029914856,0.3033440113067627,0.33217287063598633,0.1237630546092987,0.20280693471431732,0.28802573680877686,0.2809427082538605,0.25235193967819214,0.26136520504951477,0.26108625531196594,0.21536388993263245
decision-making,0.3809390962123871,0.1695193350315094,0.09684765338897705,0.18012003600597382,0.29932335019111633,0.4178573489189148,0.2956211566925049,0.17708075046539307,0.29850760102272034,0.2854178547859192,0.30389517545700073,0.2144458144903183,0.263548880815506,0.24446798861026764,0.31998327374458313
",",0.3087472915649414,0.29036787152290344,0.21767763793468475,0.28670501708984375,0.5201468467712402,0.2340485155582428,0.2827865481376648,0.29428431391716003,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
paul,0.11217030137777328,0.2107844203710556,0.16654132306575775,0.20443551242351532,0.21331322193145752,0.129363015294075,0.21369996666908264,0.1846781075000763,0.18022699654102325,0.19811207056045532,0.13667120039463043,0.21659784018993378,0.1787998229265213,0.23302821815013885,0.16611461341381073
samuelson,0.14751987159252167,0.3751705288887024,0.26858365535736084,0.3123985826969147,0.24525296688079834,0.2735363245010376,0.27942678332328796,0.2598280906677246,0.16548217833042145,0.20854564011096954,0.22647535800933838,0.25916263461112976,0.18206007778644562,0.17847228050231934,0.10981089621782303
",",0.3087472915649414,0.29036787152290344,0.21767763793468475,0.28670501708984375,0.5201468467712402,0.2340485155582428,0.2827865481376648,0.29428431391716003,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
the,0.42745697498321533,0.1909446120262146,0.2865021228790283,0.18969248235225677,0.6662389636039734,0.282455176115036,0.2625935673713684,0.25965070724487305,0.5823672413825989,0.6021018624305725,0.5829201340675354,0.263973206281662,0.22524002194404602,0.2806392312049866,0.22068053483963013
first,0.28086137771606445,0.25558412075042725,0.21637898683547974,0.2189793735742569,0.4127444326877594,0.13375134766101837,0.15010377764701843,0.24864958226680756,0.30889374017715454,0.43768298625946045,0.4287874400615692,0.2596641778945923,0.1461089849472046,0.1869644671678543,0.18701928853988647
american,0.1909721940755844,0.235658660531044,0.21270941197872162,0.25649237632751465,0.22871561348438263,0.17775806784629822,0.1792401820421219,0.26083481311798096,0.1853146106004715,0.2794059216976166,0.22026167809963226,0.22128956019878387,0.2632140517234802,0.2580675184726715,0.18877598643302917
to,0.455847829580307,0.15889747440814972,0.12165825068950653,0.17568570375442505,0.45010748505592346,0.26856908202171326,0.2291899025440216,0.1321336328983307,0.42745086550712585,0.5348826050758362,0.45503583550453186,0.20192374289035797,0.16467376053333282,0.19456195831298828,0.29463258385658264
win,0.15653561055660248,0.24203380942344666,0.2373875081539154,0.32561349868774414,0.2503834664821625,0.16677114367485046,0.18208470940589905,0.5755503177642822,0.21301808953285217,0.2546387016773224,0.2358047515153885,0.16882939636707306,0.21449759602546692,0.20801617205142975,0.1873117983341217
the,0.42745697498321533,0.1909446120262146,0.2865021228790283,0.18969248235225677,0.6662389636039734,0.282455176115036,0.2625935673713684,0.25965070724487305,0.5823672413825989,0.6021018624305725,0.5829201340675354,0.263973206281662,0.22524002194404602,0.2806392312049866,0.22068053483963013
nobel,0.20388969779014587,1.0,0.2935994863510132,0.8436678051948547,0.19903117418289185,0.268719345331192,0.3850580155849457,0.46553125977516174,0.1316506415605545,0.18067531287670135,0.17441873252391815,0.2923794984817505,0.27874937653541565,0.18105469644069672,0.15008176863193512
memorial,0.1440839022397995,0.2935994863510132,0.9999999403953552,0.289666086435318,0.23096095025539398,0.15434186160564423,0.2716560959815979,0.29991334676742554,0.15918494760990143,0.21667788922786713,0.16830050945281982,0.27508124709129333,0.19591858983039856,0.16269847750663757,0.13306879997253418
prize,0.1654435694217682,0.8436678051948547,0.289666086435318,0.9999999403953552,0.21274791657924652,0.25545403361320496,0.35988906025886536,0.5675768256187439,0.13773074746131897,0.17009899020195007,0.189753457903862,0.2631310522556305,0.2634023427963257,0.2029264271259308,0.14158497750759125
in,0.30808621644973755,0.19903117418289185,0.23096095025539398,0.21274791657924652,1.0,0.22027181088924408,0.28206580877304077,0.2491646409034729,0.5394441485404968,0.5073733329772949,0.539380669593811,0.3201795518398285,0.2126772403717041,0.20856694877147675,0.20430970191955566
economic,0.18082544207572937,0.268719345331192,0.15434186160564423,0.25545403361320496,0.22027181088924408,0.9999999403953552,0.37946444749832153,0.12587779760360718,0.21102669835090637,0.2673742175102234,0.2234611213207245,0.24439695477485657,0.20821726322174072,0.162232905626297,0.1206481084227562
sciences,0.19191189110279083,0.3850580155849457,0.2716560959815979,0.35988906025886536,0.28206580877304077,0.37946444749832153,0.9999999403953552,0.2250482589006424,0.2507065534591675,0.23198680579662323,0.25444474816322327,0.4868379533290863,0.3644491732120514,0.2373981922864914,0.15002119541168213
",",0.3087472915649414,0.29036787152290344,0.21767763793468475,0.28670501708984375,0.5201468467712402,0.2340485155582428,0.2827865481376648,0.29428431391716003,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
and,0.31309178471565247,0.1760268211364746,0.17508313059806824,0.19794146716594696,0.4954058527946472,0.2707010805606842,0.2685838043689728,0.2266683727502823,0.3859752118587494,0.5755972862243652,0.3739250600337982,0.2665814459323883,0.19591780006885529,0.28606608510017395,0.20544172823429108
eugene,0.13637636601924896,0.26304593682289124,0.18666526675224304,0.2558836340904236,0.16435027122497559,0.09347069263458252,0.20536521077156067,0.1768207550048828,0.11900120228528976,0.15683749318122864,0.2085997462272644,0.20181478559970856,0.1524597406387329,0.19841553270816803,0.16149088740348816
fama,0.11087947338819504,0.22401311993598938,0.30302613973617554,0.2885657250881195,0.1258242279291153,0.16380475461483002,0.2154666632413864,0.2272745817899704,0.17377951741218567,0.2202618271112442,0.24476735293865204,0.20363496243953705,0.18848690390586853,0.2253067046403885,0.15622827410697937
",",0.3087472915649414,0.29036787152290344,0.21767763793468475,0.28670501708984375,0.5201468467712402,0.2340485155582428,0.2827865481376648,0.29428431391716003,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
known,0.20381177961826324,0.17574651539325714,0.13623175024986267,0.1670219898223877,0.32641831040382385,0.11629857122898102,0.1282271444797516,0.1378067433834076,0.41921812295913696,0.4766203761100769,0.30882248282432556,0.15387564897537231,0.13047896325588226,0.3018268942832947,0.18314571678638458
for,0.3017193675041199,0.2427167296409607,0.25400492548942566,0.2797470688819885,0.4322226941585541,0.24368955194950104,0.2285587340593338,0.23969365656375885,0.43268078565597534,0.5373267531394958,0.44038116931915283,0.18573740124702454,0.21824529767036438,0.2718653976917267,0.264628142118454
his,0.26976513862609863,0.16841945052146912,0.2046869546175003,0.22685010731220245,0.3598145842552185,0.1560245305299759,0.21321937441825867,0.20843631029129028,0.24372583627700806,0.38173818588256836,0.3497250974178314,0.22286750376224518,0.1941150724887848,0.23374894261360168,0.18075084686279297
work,0.3762225806713104,0.32679423689842224,0.13317036628723145,0.31835293769836426,0.2753349542617798,0.19953106343746185,0.23381224274635315,0.16846120357513428,0.22475390136241913,0.3541320264339447,0.266241192817688,0.17010264098644257,0.14054903388023376,0.16694512963294983,0.2621155381202698
on,0.34226128458976746,0.18425551056861877,0.204596146941185,0.1964096873998642,0.46853652596473694,0.20757777988910675,0.21255163848400116,0.18960849940776825,0.3635730445384979,0.3762153089046478,0.3848365545272827,0.18291500210762024,0.18851172924041748,0.1643621176481247,0.2714994251728058
portfolio,0.18944649398326874,0.2983693480491638,0.0745372325181961,0.2849307954311371,0.13506969809532166,0.3161529302597046,0.2792685329914093,0.2332625389099121,0.13947512209415436,0.18686416745185852,0.18568558990955353,0.21843105554580688,0.22868862748146057,0.2557743787765503,0.14769718050956726
theory,0.297923743724823,0.25783056020736694,0.11447498202323914,0.2373799979686737,0.16955126821994781,0.34065425395965576,0.354566752910614,0.1942746937274933,0.19279582798480988,0.27736079692840576,0.2233850657939911,0.2078906148672104,0.16327038407325745,0.11167410761117935,0.1387292891740799
",",0.3087472915649414,0.29036787152290344,0.21767763793468475,0.28670501708984375,0.5201468467712402,0.2340485155582428,0.2827865481376648,0.29428431391716003,0.4691906273365021,0.4717654287815094,0.427140474319458,0.3017033040523529,0.2394251972436905,0.25757819414138794,0.31091248989105225
